date,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyGoodwill,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,quarterlyCostOfRevenue,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualAccountsPayable,trailingInvestingCashFlow,annualOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualDepreciationAndAmortization,annualOtherCurrentAssets,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyInventory,annualTaxProvision,trailingEndCashPosition,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualSaleOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualEbitda,trailingNetOtherInvestingChanges,annualBasicEPS,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,trailingInterestExpense,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualDilutedAverageShares,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlySaleOfInvestment,quarterlyCapitalStock,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,trailingTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,annualBasicAverageShares,quarterlyTaxProvision,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,trailingChangeInInventory,trailingNetOtherFinancingCharges,quarterlyEbitda,annualInventory,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyStockBasedCompensation,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,annualCapitalStock,annualCostOfRevenue,quarterlyBasicAverageShares,annualTotalRevenue,annualCurrentDebt,trailingOtherNonCashItems,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyCurrentAssets,annualOperatingExpense,quarterlyRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingOperatingExpense,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyPretaxIncome,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,,,,263680000.0,,870986000.0,,-80244000.0,119362000.0,,,0.18,801954000.0,64820000.0,,,379578000.0,,,,2842676000.0,2147284000.0,,20367000.0,,48989000.0,,48989000.0,,,,,165546000.0,,,,,1093729000.0,,,,175689000.0,669000.0,-406048000.0,221867000.0,,,,,79742000.0,,,,11577000.0,172413000.0,,,-6186000.0,-3594000.0,,165546000.0,,48989000.0,,,,,,,,,,,1507406000.0,99847000.0,,,,,,,,,,285084000.0,,14898000.0,,,,,,,,,,,,-1903000.0,,,826817000.0,251094000.0,26605000.0,,,,73214000.0,,,,0.1725,,175689000.0,,1335071000.0,175689000.0,,255933000.0,,,325313000.0,0.0,,349634000.0,,,25651000.0,,,,,,,105915000.0,,-342974000.0,-26965000.0,,,,,,,273600000.0,,,,,,695392000.0,,1026002000.0,,413677000.0,,,692608000.0,,91785000.0,,,236619000.0,,,4402000.0,4483000.0,,,85548000.0,630672000.0,8622000.0,,,15469000.0,,3697000.0,,,74640000.0,,,,,,,,,,,,,,,,
,,845230000.0,2801438000.0,,211194000.0,16879000.0,845230000.0,1063928000.0,22310000.0,0.0,,211194000.0,,781402000.0,59000000.0,,,390862000.0,308252000.0,195174000.0,-23114000.0,2801438000.0,2136317000.0,237508000.0,19386000.0,1760000.0,44237000.0,-466161000.0,44229000.0,186998000.0,,18850000.0,,173899000.0,781402000.0,71404000.0,31694000.0,340332000.0,1082612000.0,197999000.0,1331513000.0,,197999000.0,2848000.0,-55241000.0,198893000.0,113078000.0,,,197999000.0,74739000.0,,387121000.0,,12225000.0,171981000.0,,10061000.0,-6303000.0,752000.0,10061000.0,173899000.0,,44229000.0,,,,197999000.0,,811319000.0,86334000.0,,,-20454000.0,1469733000.0,86334000.0,383373000.0,336167000.0,1082612000.0,,426601000.0,,0.72,665121000.0,-403000.0,,,1432000.0,,312382000.0,,729108000.0,284464000.0,195174000.0,,-51810000.0,301402000.0,249809000.0,-149928000.0,10060000.0,,46945000.0,811319000.0,254038000.0,-20454000.0,14873000.0,,,73214000.0,2136317000.0,,-98659000.0,,631386000.0,197999000.0,0.695,1331513000.0,197999000.0,,175689000.0,,,186998000.0,31694000.0,,383373000.0,,271480000.0,26532000.0,-2057000.0,,87222000.0,2443000.0,,,114390000.0,198893000.0,-345735000.0,-55038000.0,,-384381000.0,,195182000.0,73214000.0,1450680000.0,,2422398000.0,74739000.0,,,-345735000.0,665121000.0,631386000.0,1063928000.0,171981000.0,387121000.0,,1469733000.0,729108000.0,,114038000.0,15155000.0,,-29288000.0,971718000.0,28623000.0,6986000.0,,,,80139000.0,644900000.0,0.0,1760000.0,,26253000.0,,5750000.0,26473000.0,,70761000.0,,,,,,,,,,,,,,,,
,,,,,216469000.0,,845412000.0,,82242000.0,0.0,,,0.2225,740282000.0,70283000.0,,,331509000.0,,,,2900616000.0,2143786000.0,,21670000.0,,62583000.0,,62576000.0,,,,,144698000.0,,,,,1050530000.0,,,,280241000.0,3581000.0,-20615000.0,199882000.0,,,,,130899000.0,,,,8749000.0,183802000.0,,9821000.0,-6309000.0,936000.0,,144698000.0,,62569000.0,,,,,,,,,,,1510139000.0,85681000.0,,,,,,,,,,285248000.0,-7980000.0,1324000.0,,,,,,,,,,,,-2348000.0,,,803907000.0,249358000.0,-24017000.0,,,,73214000.0,,,,0.22,,280241000.0,,1390477000.0,280241000.0,,197999000.0,-16979000.0,,307804000.0,31476000.0,,398965000.0,,,36916000.0,,,,,,,129911000.0,,-357095000.0,-21698000.0,,,,,,,280936000.0,,,,-241000.0,,756830000.0,,1120188000.0,,459609000.0,,,756060000.0,,91981000.0,,,11714000.0,,,2707000.0,,,,104660000.0,580867000.0,0.0,20906000.0,,-4932000.0,,10106000.0,,,99492000.0,,,,,,,,,,,,,,,,
,,,,,231072000.0,,840935000.0,,76758000.0,329716000.0,,,0.2075,699163000.0,66598000.0,,,341568000.0,,,,3004933000.0,2167195000.0,,21936000.0,,58157000.0,,58156000.0,,,,,182549000.0,,,,,1028879000.0,,,,356999000.0,5214000.0,-5766000.0,215149000.0,,,,,150293000.0,,,,9231000.0,195434000.0,,11363000.0,-6322000.0,830000.0,,182549000.0,,58156000.0,,,,,,,,,,,1529813000.0,87943000.0,,,,,,,,,,285712000.0,68000.0,30610000.0,,,,,,,,,,,,-9715000.0,,,803005000.0,281551000.0,-220000.0,,,,73214000.0,,,,0.2025,,356999000.0,,1474918000.0,356999000.0,,280241000.0,-16980000.0,,341364000.0,3732000.0,,423949000.0,,,36828000.0,,,,,,,126152000.0,,-377016000.0,-36207000.0,,,,,,,281368000.0,,,,-169000.0,,837738000.0,,1172022000.0,,500934000.0,,,800965000.0,,102805000.0,,,-25827000.0,,,6465000.0,,,,99002000.0,623119000.0,350641000.0,9277000.0,,8152000.0,,10707000.0,,,94985000.0,,,,,,,,,,,,,,,,
,,,,,234281000.0,,841095000.0,,62243000.0,0.0,,,0.2475,658043000.0,84300000.0,,,361272000.0,,,,3121910000.0,2181634000.0,,21285000.0,,70024000.0,,70028000.0,,,,,166984000.0,,,,,1000490000.0,,,,419242000.0,3375000.0,-29462000.0,227307000.0,,,,,177504000.0,,,,8609000.0,206960000.0,,12298000.0,-9845000.0,356000.0,,166984000.0,,70028000.0,,,,,,,,,,,1577567000.0,88018000.0,,,,,,,,,,286496000.0,-1485000.0,451000.0,,,,,,,,,,,,-9828000.0,,,798541000.0,284885000.0,,,,,73214000.0,,,,0.245,,419242000.0,,1544140000.0,419242000.0,,356999000.0,-16979000.0,,386476000.0,30700000.0,,441682000.0,,,42643000.0,,,,,,,142561000.0,,-397452000.0,-29744000.0,,,,,,,281676000.0,,,,-169000.0,,940276000.0,,1232205000.0,,577077000.0,,,839134000.0,,114044000.0,,,-22947000.0,,,-1122000.0,,,,117901000.0,646157000.0,0.0,13097000.0,,7897000.0,,10282000.0,,,112667000.0,,,,,,,,,,,,,,,,
,,838078000.0,3118446000.0,,222158000.0,31267000.0,838078000.0,1275117000.0,27901000.0,0.0,,222158000.0,,597347000.0,43818000.0,154672000.0,,385583000.0,392236000.0,243533000.0,-32344000.0,3118446000.0,2190181000.0,264999000.0,20461000.0,15633000.0,52764000.0,-104140000.0,52780000.0,177778000.0,,9028000.0,,213867000.0,597347000.0,85352000.0,10218000.0,412892000.0,949642000.0,447143000.0,1601583000.0,,447143000.0,2743000.0,-48297000.0,216870000.0,148715000.0,,,447143000.0,218949000.0,154672000.0,567032000.0,,8979000.0,201256000.0,,12815000.0,-9868000.0,-2122000.0,12815000.0,193867000.0,,52780000.0,,,,447143000.0,,794891000.0,88761000.0,,,10078000.0,1516674000.0,88761000.0,455636000.0,400949000.0,949642000.0,,513156000.0,,0.865,928265000.0,-389000.0,,15598000.0,-1118000.0,,348083000.0,,806263000.0,285908000.0,243533000.0,,249144000.0,352295000.0,197999000.0,-71491000.0,11339000.0,,35568000.0,794891000.0,285196000.0,10078000.0,14912000.0,,,73214000.0,2190181000.0,,-135950000.0,,708098000.0,447143000.0,0.8525,1601583000.0,447143000.0,,419242000.0,-20553000.0,,177778000.0,10218000.0,,455636000.0,,281516000.0,32328000.0,0.0,,-58315000.0,-10552000.0,,,114532000.0,216870000.0,-350627000.0,-48301000.0,,-781000.0,,243521000.0,73214000.0,1419932000.0,,2520922000.0,218949000.0,,-202000.0,-350627000.0,928265000.0,688098000.0,1275117000.0,201256000.0,567032000.0,,1516674000.0,806263000.0,,92119000.0,23145000.0,0.0,-21255000.0,1100990000.0,30463000.0,978000.0,,,,91329000.0,670779000.0,0.0,15633000.0,,19346000.0,,-7950000.0,6201000.0,,85092000.0,,,,,,,,,,,,,,,,
,,,,,241677000.0,,838222000.0,,-536000.0,0.0,,,0.2825,568970000.0,62740000.0,,,349058000.0,,,,3133113000.0,2178775000.0,,18185000.0,,79973000.0,,79971000.0,,,,,153541000.0,,,,,932044000.0,,,,446607000.0,1559000.0,927000.0,227957000.0,,,,,176066000.0,,,,8164000.0,204392000.0,,11689000.0,-9902000.0,3025000.0,,153541000.0,,79971000.0,,,,,,,,,,,1456577000.0,89881000.0,,,,,,,,,,288028000.0,-24247000.0,10375000.0,,,,,,,,,,,,-13072000.0,,,786825000.0,285495000.0,3532000.0,,,,73214000.0,,,,0.2775,,446607000.0,,1676343000.0,446607000.0,,447143000.0,-71200000.0,,313007000.0,18175000.0,,452158000.0,,,45376000.0,,,,,,,151698000.0,,-359598000.0,-9246000.0,,,,,,,283092000.0,,,,-202000.0,,954338000.0,,1345186000.0,,524533000.0,,,811756000.0,,71986000.0,,-78000.0,-72754000.0,,,2034000.0,,,,131954000.0,634553000.0,0.0,35460000.0,,-30698000.0,,4031000.0,,,125349000.0,,,,,,,,,,,,,,,,
,,,,,242074000.0,,855917000.0,,-82342000.0,361464000.0,,,0.2625,540594000.0,40563000.0,,,350002000.0,,,,3110882000.0,2235498000.0,,18169000.0,,74273000.0,,74275000.0,,,,,170895000.0,,,,,902058000.0,,,,364265000.0,1751000.0,-81736000.0,230616000.0,,,,,160277000.0,,,,5326000.0,208382000.0,,12648000.0,-9938000.0,1486000.0,,170895000.0,,74275000.0,,,,,,,,,,,1367693000.0,87524000.0,,,,,,,,,,288852000.0,-5874000.0,-302000.0,,,,,,,,,,,,-3424000.0,,,828057000.0,290885000.0,-7120000.0,,,,73214000.0,,,,0.2575,,364265000.0,,1742998000.0,364265000.0,,446607000.0,-44141000.0,,304260000.0,18880000.0,,451352000.0,,,42142000.0,,,,,,,139910000.0,,-369333000.0,-11291000.0,,,,,,,284024000.0,,,,-70143000.0,,875384000.0,,1409523000.0,,465635000.0,,,820685000.0,,51854000.0,,-9000.0,-48225000.0,,,5548000.0,,,,119990000.0,640887000.0,305358000.0,1098000.0,,-51423000.0,,4612000.0,,,116415000.0,,,,,,,,,,,,,,,,
,,,,,250623000.0,,851141000.0,,89250000.0,0.0,,,0.245,512217000.0,147998000.0,,,367962000.0,,,,3200006000.0,2235360000.0,,18084000.0,,69474000.0,,69478000.0,,,,,175984000.0,,,,,873869000.0,,,,453515000.0,928000.0,-27361000.0,215395000.0,,,,,145827000.0,,,,8052000.0,239899000.0,,10200000.0,-12089000.0,1965000.0,,175984000.0,,69478000.0,,,,,,,,,,,1381492000.0,79359000.0,,,,,,,,,,288912000.0,-3145000.0,-343000.0,,,,,,,,,,,,18085000.0,,,838949000.0,288939000.0,6130000.0,,,,73214000.0,,,,0.24,,453515000.0,,1818325000.0,453515000.0,,364265000.0,-42912000.0,,359953000.0,25244000.0,,455711000.0,,,36357000.0,,,,,,,131967000.0,,-382054000.0,-16862000.0,,,,,,,284436000.0,,,,-10156000.0,,964646000.0,,1466912000.0,,507623000.0,,,837765000.0,,164860000.0,,0.0,-51311000.0,,,5847000.0,,,,112955000.0,656901000.0,0.0,1843000.0,,49857000.0,,19150000.0,,,105831000.0,,,,,,,,,,,,,,,,
,,857361000.0,2945194000.0,,231055000.0,-643000.0,857361000.0,1501795000.0,-264313000.0,0.0,,231055000.0,,249673000.0,113348000.0,110107000.0,,364433000.0,418256000.0,270717000.0,-44039000.0,2945194000.0,2295713000.0,364649000.0,17134000.0,1771000.0,46974000.0,-180448000.0,46993000.0,206278000.0,,15693000.0,,212392000.0,249673000.0,71572000.0,17525000.0,444953000.0,627243000.0,189202000.0,1870689000.0,,189202000.0,-3755000.0,-72278000.0,195401000.0,147562000.0,,,189202000.0,90000000.0,110107000.0,447092000.0,,6235000.0,254261000.0,,9192000.0,-12110000.0,-5412000.0,9192000.0,212392000.0,,46993000.0,,,,189202000.0,,872460000.0,88376000.0,,1838000.0,16307000.0,1074335000.0,88376000.0,468324000.0,428482000.0,627243000.0,,517605000.0,,0.9525,649481000.0,-87000.0,,20564000.0,-10373000.0,,357092000.0,,863177000.0,288804000.0,270717000.0,,-257941000.0,377570000.0,447143000.0,-781402000.0,22463000.0,,27777000.0,872460000.0,292446000.0,16307000.0,483000.0,,,73214000.0,2295713000.0,,-63833000.0,,712812000.0,189202000.0,0.9375,1870689000.0,189202000.0,,453515000.0,-623149000.0,,206278000.0,17525000.0,,468324000.0,11846000.0,284124000.0,23687000.0,1064000.0,,-503724000.0,24052000.0,,,94030000.0,195401000.0,-394853000.0,-26434000.0,,-126025000.0,,270694000.0,73214000.0,1431455000.0,,2589220000.0,90000000.0,,-45524000.0,-394853000.0,649481000.0,712812000.0,1501795000.0,254261000.0,447092000.0,,1074335000.0,863177000.0,,139782000.0,38853000.0,0.0,-331434000.0,1157765000.0,24321000.0,2546000.0,,,,80054000.0,656879000.0,0.0,1771000.0,,56585000.0,,11060000.0,-12702000.0,,70661000.0,,,,,,,,,,,,,,,,
,,,,,248500000.0,,857300000.0,,-30100000.0,0.0,,,0.2925,249700000.0,72700000.0,,,354200000.0,,,,2952500000.0,2289300000.0,,19400000.0,,83600000.0,,83600000.0,,,,,157000000.0,,,,,641000000.0,,,,159100000.0,2700000.0,-6100000.0,213100000.0,,,,,0.0,,,,2700000.0,267700000.0,,9700000.0,-24300000.0,2200000.0,,157000000.0,,83600000.0,,,,,,,,,,,1001500000.0,85400000.0,,,,,,,,,,290400000.0,-15000000.0,800000.0,,,,,,,,,,,,-14900000.0,,,868700000.0,288100000.0,26000000.0,,,,73200000.0,,,,0.2875,,159100000.0,,1950800000.0,159100000.0,,189200000.0,0.0,,338600000.0,26400000.0,,468200000.0,,,48000000.0,,,,,,,153700000.0,,-408000000.0,-6800000.0,,,,,,,285600000.0,,,,-100000.0,,663200000.0,,1561100000.0,,360500000.0,,,876200000.0,,79500000.0,,-100000.0,-106400000.0,,,-500000.0,,,,131100000.0,642300000.0,0.0,,,-37500000.0,,13300000.0,,,131600000.0,,,,,,,,,,,,,,,,
,,,,,272800000.0,,868300000.0,,4300000.0,396800000.0,,,0.29,249700000.0,75400000.0,,,374900000.0,,,,3055400000.0,2352800000.0,,19800000.0,,82600000.0,,82600000.0,,,,,182200000.0,,,,,646500000.0,,,,163400000.0,3500000.0,-81100000.0,215800000.0,,,,,0.0,,,,2600000.0,274200000.0,,9800000.0,-24300000.0,3100000.0,,182200000.0,,82600000.0,,,,,,,,,,,1017500000.0,83900000.0,,,,,,,,,,291800000.0,-19700000.0,-900000.0,,,,,,,,,,,,-600000.0,,,917100000.0,300000000.0,31200000.0,,,,146400000.0,,,,0.285,,163400000.0,,2037700000.0,163400000.0,,159100000.0,0.0,,368300000.0,34900000.0,,473700000.0,,,36400000.0,,,,,,,141400000.0,,-422500000.0,-16800000.0,,,,,,,286600000.0,,,,-64700000.0,,702600000.0,,1619400000.0,,371000000.0,,,896200000.0,,92200000.0,,0.0,-10300000.0,,,-600000.0,,,,117800000.0,674900000.0,371000000.0,,,-23700000.0,,7500000.0,,,119000000.0,,,,,,,,,,,,,,,,
,,,,,262000000.0,,868400000.0,,111600000.0,0.0,,,0.275,249700000.0,130300000.0,,,391100000.0,,,,3143700000.0,2344900000.0,,19500000.0,,79600000.0,,79600000.0,,,,,183600000.0,,,,,664600000.0,,,,275000000.0,1300000.0,-17700000.0,225400000.0,,,,,3900000.0,,,,2200000.0,291000000.0,,9700000.0,-24500000.0,4700000.0,,183600000.0,,79600000.0,,,,,,,,,,,1058200000.0,81400000.0,,,,,,,,,,292600000.0,5700000.0,-700000.0,,,,,,,,,,,,-13800000.0,,,908600000.0,309900000.0,16900000.0,,,200000.0,146400000.0,,,,0.27,,275000000.0,,2085300000.0,275000000.0,,163400000.0,0.0,,376700000.0,21400000.0,,476800000.0,,,46400000.0,,,,,,,147700000.0,,-410900000.0,-17200000.0,,,,,,,287400000.0,,,,0.0,,798800000.0,,1674500000.0,,393600000.0,,,887700000.0,,147500000.0,,0.0,-12400000.0,,,500000.0,,,,126300000.0,701000000.0,0.0,,,29700000.0,,16800000.0,,,126000000.0,,,,,,,,,,,,,,,,
,,868400000.0,3117600000.0,,264600000.0,-500000.0,868400000.0,1714000000.0,-23600000.0,0.0,,264600000.0,,249700000.0,82800000.0,111500000.0,,414600000.0,494600000.0,309600000.0,-97400000.0,3117600000.0,2362400000.0,361200000.0,18400000.0,,63800000.0,-147800000.0,63800000.0,231800000.0,,200000.0,,199100000.0,249700000.0,77100000.0,32500000.0,492600000.0,693200000.0,251400000.0,2040600000.0,,251400000.0,1300000.0,-42900000.0,200700000.0,185000000.0,,,251400000.0,2600000.0,111500000.0,383600000.0,,1200000.0,292300000.0,,12000000.0,-24300000.0,1400000.0,12000000.0,199100000.0,,63800000.0,,,,251400000.0,,263500000.0,712500000.0,,1600000.0,2900000.0,1076800000.0,712500000.0,506000000.0,437800000.0,693200000.0,,580400000.0,,1.08,755200000.0,-80200000.0,,-6300000.0,300000.0,,381000000.0,,910500000.0,291600000.0,309600000.0,,62200000.0,443600000.0,189200000.0,0.0,20300000.0,,8700000.0,263500000.0,316500000.0,2900000.0,8800000.0,,100000.0,146400000.0,2362400000.0,,-76600000.0,,721900000.0,251400000.0,1.06,2040600000.0,251400000.0,,275000000.0,0.0,,231800000.0,32500000.0,,506000000.0,,286400000.0,54200000.0,11400000.0,,-226500000.0,-9000000.0,,,137600000.0,200700000.0,-404500000.0,-35800000.0,,-69100000.0,,309600000.0,146400000.0,1534800000.0,,2749300000.0,2600000.0,,-4300000.0,-404500000.0,755200000.0,721900000.0,1714000000.0,292300000.0,383600000.0,,1076800000.0,910500000.0,,118600000.0,59400000.0,-80100000.0,-97400000.0,1214500000.0,-23100000.0,3900000.0,,,,117400000.0,731100000.0,0.0,,,8400000.0,,21800000.0,-35300000.0,,118000000.0,,,,,,,,,,,,,,,,
,,,,,270600000.0,,868400000.0,,-19000000.0,450200000.0,,,0.335,249800000.0,98800000.0,,,388100000.0,,,,3135300000.0,2376000000.0,,19200000.0,,95800000.0,,95800000.0,,,,,159800000.0,,,,,700000000.0,,,,232400000.0,2700000.0,-18500000.0,212600000.0,,,,,100000.0,,,,2700000.0,291800000.0,,15100000.0,-34200000.0,4200000.0,,159800000.0,,95800000.0,,,,,,,,,,,1105100000.0,75400000.0,,,,,,,,,,289800000.0,-4700000.0,-500000.0,,,,,,,,,,,,-11300000.0,,,899500000.0,302500000.0,9600000.0,,,100000.0,146400000.0,,,,0.33,,232400000.0,,2030000000.0,232400000.0,,251400000.0,,,373400000.0,37800000.0,,517600000.0,,,47400000.0,,,,,,,165100000.0,,-418100000.0,-15100000.0,,,,,,,284600000.0,,,,,,759300000.0,,1775600000.0,,405100000.0,,,935700000.0,,113900000.0,,-90300000.0,-117400000.0,,,-400000.0,,,,142700000.0,690600000.0,405000000.0,,,-3500000.0,,1500000.0,,,143200000.0,,,,,,,,,,,,,,,,
,,,,,272400000.0,,868400000.0,,-48200000.0,0.0,,,0.285,249800000.0,50400000.0,,,393400000.0,,,,3116300000.0,2384700000.0,,20100000.0,,79300000.0,,79300000.0,,,,,180600000.0,,,,,712100000.0,,,,184200000.0,2900000.0,-29700000.0,225900000.0,,,,,32400000.0,,,,2400000.0,296600000.0,,17400000.0,-33300000.0,8300000.0,,180600000.0,,79300000.0,,,,,,,,,,,1131100000.0,74500000.0,,,,,,,,,,284400000.0,-7200000.0,-1200000.0,,,,,,,,,,,,-15200000.0,,,891600000.0,303000000.0,200000.0,,,200000.0,146400000.0,,,,0.28,,184200000.0,,1985000000.0,184200000.0,,232400000.0,,,384800000.0,43300000.0,,532800000.0,,,43800000.0,,,,,,,145600000.0,,-428200000.0,-24900000.0,,,,,,,279000000.0,,,,,,731600000.0,,1821600000.0,,419000000.0,,,961000000.0,,75300000.0,,-110100000.0,-90500000.0,,,300000.0,,,,122400000.0,696400000.0,0.0,,,-39700000.0,,6300000.0,,,123100000.0,,,,,,,,,,,,,,,,
,,,,,278300000.0,,868400000.0,,57000000.0,0.0,,,0.335,649400000.0,117000000.0,,,397700000.0,,,,3839800000.0,2403900000.0,,20100000.0,,93900000.0,,93900000.0,,,,,182100000.0,,,,,1129200000.0,,,,241200000.0,2800000.0,-662800000.0,225100000.0,,,,,254400000.0,,,,2600000.0,302800000.0,,20300000.0,-33500000.0,-1900000.0,,182100000.0,,93900000.0,,,,,,,,,,,1781600000.0,86200000.0,,,,,,,,,,284400000.0,-4600000.0,-650300000.0,,,,,,,,,,,,3800000.0,,,886600000.0,327500000.0,6700000.0,,,100000.0,146400000.0,,,,0.33,,241200000.0,,2058000000.0,241200000.0,,184200000.0,,,387000000.0,35300000.0,,542400000.0,,,52100000.0,,,,,,,168700000.0,,-440400000.0,-9700000.0,,,,,,,279000000.0,,,,0.0,,1435900000.0,,1882000000.0,,652400000.0,,,982800000.0,,126700000.0,,0.0,589200000.0,,,-300000.0,,,,145400000.0,725200000.0,0.0,,,5400000.0,,6200000.0,,,146000000.0,,,,,,,,,,,,,,,,
