date,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,trailingPretaxIncome,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,annualTotalAssets,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualStockholdersEquity,annualNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyGoodwill,quarterlyCostOfRevenue,trailingChangeInInventory,annualDepreciationAndAmortization,quarterlyOtherIncomeExpense,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualInventory,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualRetainedEarnings,quarterlyBasicEPS,annualCurrentLiabilities,quarterlyLongTermDebt,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,annualAccountsReceivable,trailingOperatingCashFlow,annualGoodwill,annualSaleOfInvestment,annualCapitalStock,annualCommonStockIssuance,quarterlyInventory,annualStockBasedCompensation,annualNetPPE,annualOtherIncomeExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOperatingIncome,trailingGrossProfit,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,quarterlyDepreciationAndAmortization,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualChangeInAccountPayable,annualAccountsPayable,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBeginningCashPosition,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,trailingTotalRevenue,quarterlyDilutedAverageShares,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualGrossPPE,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualPretaxIncome,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualIncomeTaxPayable,quarterlyTotalAssets,trailingOperatingIncome,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,annualDeferredIncomeTax,annualOperatingExpense,trailingCapitalExpenditure,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualAccumulatedDepreciation,trailingDeferredIncomeTax,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyDilutedEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,quarterlyOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,annualInterestExpense,quarterlyChangeInInventory,annualRepaymentOfDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyEndCashPosition,annualDilutedAverageShares,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,annualTotalNonCurrentAssets,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyCurrentAssets,trailingFreeCashFlow,quarterlyOtherNonCashItems,annualOtherCurrentAssets,trailingChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualGrossProfit,quarterlyRepaymentOfDebt,annualChangeInWorkingCapital,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualChangeInInventory,trailingDepreciationAndAmortization,annualOtherNonCashItems,trailingTaxProvision,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,annualPurchaseOfBusiness,annualCostOfRevenue,annualFreeCashFlow,annualNetIncome,annualCurrentDebt,annualCashDividendsPaid,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,trailingNetOtherFinancingCharges,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingOtherIncomeExpense,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,annualChangesInAccountReceivables,trailingDilutedAverageShares,quarterlyPurchaseOfBusiness,annualCurrentDeferredRevenue,trailingInterestExpense,trailingBasicEPS
2015-03-31,58040000,58040000,,,,36313000.0,5999000.0,52437000.0,,,,0.0,,,,,,,10258000.0,886747000.0,,,0.0,180829000.0,,,20948000.0,,,0.43,,60000000.0,,,136347000.0,,,,,,,1370965000.0,,,,,-21828000.0,,,,,,,30282000.0,57133000.0,,57133000.0,,,,,51134000.0,,,1347000.0,,,,137735000.0,,,,,,,,,,,,19550000.0,8181000.0,1007132000.0,-12454000.0,,2322010000.0,,,,58040000,795095000.0,,,,-49023000.0,,,,,28684000.0,1474907000.0,,,,,,,,92847000,0.42,,585551000.0,-49139000.0,0.0,,359000.0,,4999000.0,,,123129000,0.0,,,1314878000.0,,,,-255515000.0,,-48502000.0,,444605000.0,57133000.0,,214728000.0,351758000.0,,804988000.0,,1526915000.0,,-3182000.0,,,321476000.0,,-50090000.0,,,,,33941000.0,1954519000.0,,91981000.0,749752000.0,202144000.0,1331352000,,,,,,18188000.0,-48767000.0,-725155000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,153331000,153331000,,,,197102000.0,-816000.0,52124000.0,,,,0.0,,,,,,,10258000.0,1147580000.0,,,0.0,185631000.0,,,9518000.0,,,1.13,,,,,136120000.0,,,,,,,1293146000.0,,,,,-27223000.0,,,,,,,30313000.0,56317000.0,,56317000.0,,,,,57133000.0,,,1349000.0,,,,137400000.0,,,,,,,,,,,,19627000.0,4719000.0,887823000.0,148855000.0,,2271270000.0,,,,153331000,821763000.0,,,,-76612000.0,,,,,77950000.0,1523750000.0,,,,,,,,245165000,1.12,,452669000.0,24904000.0,0.0,,-11595000.0,,4836000.0,,,275478000,0.0,,,1383447000.0,,,,77819000.0,,-48211000.0,,625320000.0,56317000.0,,-132882000.0,380155000.0,,745601000.0,,1449507000.0,,117000.0,,,349842000.0,,-130109000.0,,,,,91002000.0,2080627000.0,,244333000.0,768903000.0,142222000.0,1772900000,,,,,,-149707000.0,-48247000.0,-754847000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,87312000,87312000,,,,10039000.0,-4965000.0,53953000.0,,,,0.0,,,,,,,10258000.0,963397000.0,,,0.0,192335000.0,,,5888000.0,,,0.64,,190000000.0,,,135525000.0,,,,,,,1414562000.0,,,,,-27164000.0,,,,,,,30149000.0,51352000.0,,51352000.0,,,,,56317000.0,,,1351000.0,,,,136741000.0,,,,,,,,,,,,18392000.0,4094000.0,1103326000.0,-56415000.0,,2440586000.0,,,,87312000,867222000.0,,,,-121319000.0,,,,,18255000.0,1583429000.0,,,,,,,,139208000,0.64,,527143000.0,-96897000.0,0.0,,-11563000.0,,5002000.0,,,169357000,0.0,,,1337260000.0,,,,-121416000.0,,-66384000.0,,512248000.0,51352000.0,,74474000.0,373040000.0,,765722000.0,,1573364000.0,,908000.0,,,342891000.0,,-155119000.0,,,,,51114000.0,2140775000.0,,138426000.0,808657000.0,337604000.0,1475645000,,,,,,51380000.0,-66454000.0,-774772000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,111712000,111712000,-235912000.0,,,185726000.0,12461000.0,54463000.0,150000000.0,,,0.0,2370826000.0,,,1393294000.0,,,10258000.0,1085609000.0,,123569000.0,0.0,195024000.0,,1284375000.0,5335000.0,,2225601000.0,0.83,821284000.0,150000000.0,,,134338000.0,,,10258000.0,,1352000.0,41689000.0,1284375000.0,19420000.0,847576000.0,0.0,,-26886000.0,650508000.0,,,,63813000.0,6226507000.0,32825000.0,63813000.0,429180000.0,63813000.0,56426000.0,427249000.0,3.0,156248000.0,51352000.0,774077000.0,,1352000.0,-180589000.0,63813000.0,,135506000.0,,,,150000000.0,,,3.03,1643916000.0,0.0,63813000.0,647617000.0,18337000.0,10038000.0,977532000.0,112698000.0,5449000.0,2370826000.0,,,54463000.0,111712000,885395000.0,,,,-48748000.0,18337000.0,-5450000.0,1492666000.0,,5449000.0,1643916000.0,-796340000.0,,-236496000.0,1369097000.0,1485431000.0,-295702000.0,,173288000,0.82,,427249000.0,29095000.0,0.0,,17349000.0,,4583000.0,410395000.0,0.0,206113000,0.0,27032000.0,,1393294000.0,12679000.0,195024000.0,,130187000.0,-530507000.0,-72815000.0,,561001000.0,63813000.0,136845000.0,-99894000.0,387713000.0,885395000.0,821284000.0,,1485431000.0,,-5455000.0,0.0,,354888000.0,2143174000.0,-195189000.0,-92037000.0,135582000.0,977532000.0,237222000.0,61165000.0,2225601000.0,,172877000.0,847576000.0,156248000.0,1646610000,-168925000.0,,-7612000.0,,410395000.0,-100450000.0,-73028000.0,-796340000.0,51134000.0,,4083333000.0,192684000.0,410395000.0,150000000.0,-103101000.0,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,67668000,67668000,,,,62554000.0,10688000.0,51066000.0,,,,0.0,,,,,,,10258000.0,973353000.0,,,0.0,178747000.0,,,10041000.0,,,0.51,,238641000.0,,,133630000.0,,,,,,,1470691000.0,,,,,-26714000.0,,,,,,,33577000.0,74501000.0,,74501000.0,,,,,63813000.0,,,1354000.0,,,,134709000.0,,,,10000000.0,,,,,,,,16921000.0,1710000.0,1211825000.0,25822000.0,,2564528000.0,,,,67668000,938478000.0,,,,-99945000.0,,,,,29830000.0,1684290000.0,,,,,,,,108195000,0.5,,582745000.0,-40346000.0,0.0,,-604000.0,,5269000.0,,,141772000,0.0,,,1352703000.0,,,,-186316000.0,,-36712000.0,,494444000.0,74501000.0,,155496000.0,386249000.0,,813397000.0,,1626050000.0,,2179000.0,,,352672000.0,,-375246000.0,,,,,39402000.0,2266555000.0,,107070000.0,855501000.0,398428000.0,1467797000,,,,,,-15154000.0,-36732000.0,-828789000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,156425000,156425000,,,,205362000.0,76611000.0,55379000.0,,,,0.0,,,,,,,10258000.0,1203312000.0,,,0.0,201077000.0,,,20902000.0,,,1.17,,186212000.0,,,133564000.0,,,,,,,1366499000.0,,,,,-32071000.0,,,,,,,34057000.0,151112000.0,,151112000.0,,,,,74501000.0,,,1358000.0,,,,134562000.0,,,,10000000.0,,,,,,,,19199000.0,7192000.0,1076837000.0,141138000.0,,2578766000.0,,,,156425000,990231000.0,,,,-7803000.0,,,,,54139000.0,1763236000.0,,,,,,,,249249000,1.16,-1362000.0,430394000.0,18990000.0,0.0,,-3014000.0,,5943000.0,,,283306000,0.0,,,1501929000.0,,,,104192000.0,,-64204000.0,,649222000.0,151112000.0,,-152351000.0,399973000.0,,724435000.0,,1588535000.0,,-1249000.0,,,365916000.0,,-172767000.0,,,,,90914000.0,2390909000.0,,247339000.0,901962000.0,352402000.0,1852534000,,,,,,-64547000.0,-64224000.0,-861274000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,89444000,89444000,,,,6082000.0,-95605000.0,57025000.0,,,,0.0,,,,,,,10258000.0,1007432000.0,,,0.0,199327000.0,,,6478000.0,,,0.67,,283781000.0,,,133392000.0,,,,,,,1489934000.0,,,,,-32044000.0,,,,,,,35662000.0,55507000.0,,55507000.0,,,,,151112000.0,,,1359000.0,,,,134256000.0,,,,10000000.0,,,,,,,,19362000.0,1355000.0,1170993000.0,-60123000.0,,2635733000.0,,,,89444000,1005977000.0,,,,-108787000.0,,,,,,1816653000.0,,,,,,,,142020000,0.67,-1111000.0,484014000.0,-129389000.0,0.0,,5620000.0,,6114000.0,,,177682000,0.0,,,1464740000.0,,,,-123435000.0,,-65879000.0,,535274000.0,55507000.0,,53620000.0,393254000.0,,712260000.0,,1629756000.0,,4759000.0,,,357592000.0,,-2810000.0,,,,,51466000.0,2448309000.0,,140910000.0,923165000.0,458733000.0,1542706000,,,,,,-35808000.0,-66205000.0,-893488000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,123583000,123583000,-369265000.0,,,365042000.0,-1591000.0,54683000.0,263850000.0,,,0.0,2674942000.0,,,1453218000.0,,,,1270280000.0,,142958000.0,0.0,215650000.0,,1369656000.0,3589000.0,,2540449000.0,0.94,777194000.0,263850000.0,,,131169000.0,,,,,1360000.0,41010000.0,1369656000.0,23554000.0,962308000.0,0.0,1392000.0,-31443000.0,694080000.0,,125717000.0,,53916000.0,6779579000.0,39662000.0,53916000.0,639040000.0,53916000.0,82477000.0,519522000.0,3.27,444530000.0,55507000.0,837038000.0,,1360000.0,-279672000.0,53916000.0,,131858000.0,,,,10000000.0,,,3.29,1873865000.0,0.0,53916000.0,688270000.0,23890000.0,34000.0,1221724000.0,306186000.0,5482000.0,2674942000.0,,125717000.0,54683000.0,123583000,1157133000.0,,,,-116016000.0,23890000.0,9976000.0,1631122000.0,,5482000.0,1873865000.0,-911557000.0,,-226017000.0,1488164000.0,1517809000.0,-332551000.0,,194616000,0.94,1392000.0,519522000.0,187269000.0,0.0,,7974000.0,,6228000.0,437120000.0,0.0,234278000,-143610000.0,10291000.0,,1453218000.0,-9897000.0,215650000.0,,137909000.0,-821150000.0,-202470000.0,,646262000.0,53916000.0,133813000.0,25712000.0,451646000.0,1157133000.0,777194000.0,,1517809000.0,,6194000.0,0.0,,411984000.0,2325202000.0,-270327000.0,36524000.0,132905000.0,1221724000.0,251150000.0,69368000.0,2540449000.0,,192951000.0,962308000.0,444530000.0,1916542000,-67650000.0,,11883000.0,,437120000.0,-164163000.0,-58856000.0,-911557000.0,63813000.0,-143610000.0,4454377000.0,413023000.0,437120000.0,10000000.0,-122272000.0,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,60311000,60311000,,,,-141658000.0,18785000.0,54375000.0,,,,0.0,,,,,,,,1045875000.0,,,0.0,187247000.0,,,4593000.0,,,0.46,,598919000.0,,,130276000.0,,,,,,,1657761000.0,,,,,-31263000.0,,,,,,,39727000.0,72701000.0,,72701000.0,,,,,53916000.0,,,1361000.0,,,,131090000.0,,,,12500000.0,,,,,,,,22559000.0,-332000.0,1596904000.0,-176541000.0,,2976402000.0,,125717000.0,,60311000,1152142000.0,,,,-115200000.0,,,,,31407000.0,1907200000.0,,,,,,,,96362000,0.46,1673000.0,563525000.0,-247821000.0,0.0,,-1611000.0,,7557000.0,,,136089000,0.0,,,1379498000.0,,,,-288105000.0,,-34855000.0,,518203000.0,72701000.0,,44003000.0,421841000.0,,817084000.0,,1824260000.0,,7557000.0,,,382114000.0,,-137832000.0,,,,,33274000.0,2569497000.0,,93585000.0,957037000.0,779820000.0,1564078000,,,,,,195298000.0,-34883000.0,-950163000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,160649000,160649000,,,,369166000.0,-4908000.0,56457000.0,,,,0.0,,,,,,,,1313054000.0,,,-6184000.0,184829000.0,,,3242000.0,,,1.25,,433676000.0,,,128186000.0,,,,,,,1468254000.0,,,,,-34592000.0,,,,,,,41047000.0,67793000.0,,67793000.0,,,,,72701000.0,,,1361000.0,,,,128722000.0,,,,20000000.0,,,,,,,,24015000.0,-650000.0,1433006000.0,307439000.0,,2815572000.0,,125717000.0,,160649000,1185050000.0,,,,-133600000.0,,,,,73157000.0,1971356000.0,,,,,,,,257925000,1.25,1521000.0,510820000.0,166060000.0,0.0,,-6131000.0,,7522000.0,,,298972000,0.0,,,1382566000.0,,,,189507000.0,,-50974000.0,,704708000.0,67793000.0,,-52705000.0,446783000.0,,806488000.0,,1630522000.0,,7522000.0,,,405736000.0,,-260837000.0,,,,,94184000.0,2695554000.0,,254833000.0,982358000.0,626518000.0,2017762000,,,,,,-323100000.0,-61727000.0,-988998000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,91896000,91896000,,,,113454000.0,2253000.0,59402000.0,,,,0.0,,,,,,,,1121248000.0,,,0.0,186037000.0,,,1784000.0,,,0.73,,487228000.0,,,126416000.0,,,,,,,1591555000.0,,,,,-34115000.0,,,,,,,41927000.0,70046000.0,,70046000.0,,,,,67793000.0,,,1362000.0,,,,126919000.0,,,,22500000.0,,,,,,,,24435000.0,-286000.0,1556950000.0,58024000.0,,2928351000.0,,124492000.0,,91896000,1186356000.0,,,,-78618000.0,,,,,15732000.0,2022103000.0,,,,,,,,148253000,0.72,1557000.0,609883000.0,-40900000.0,0.0,,12368000.0,,7852000.0,,,190180000,0.0,,,1371401000.0,,,,-123301000.0,,-55331000.0,,600456000.0,70046000.0,,99063000.0,452203000.0,,872194000.0,,1741995000.0,,7852000.0,,,410276000.0,,-376635000.0,,,,,52605000.0,2753335000.0,,144501000.0,996837000.0,684756000.0,1721704000,,,,,,-55870000.0,-55430000.0,-1025266000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,109743000,109743000,-237956000.0,,,290488000.0,39102000.0,61290000.0,401069000.0,,,0.0,2868769000.0,,,1418673000.0,,,,1284240000.0,,165834000.0,0.0,201656000.0,,1453208000.0,6711000.0,,2829220000.0,0.87,849214000.0,401069000.0,,,125473000.0,,,,,1363000.0,16330000.0,1453208000.0,29202000.0,1044503000.0,,2763000.0,-33858000.0,686382000.0,,124492000.0,,109148000.0,7256382000.0,43133000.0,109148000.0,631450000.0,109148000.0,57046000.0,576568000.0,3.3,600882000.0,70046000.0,852216000.0,,1363000.0,-338262000.0,109148000.0,,126084000.0,,,,25000000.0,,,3.31,2093737000.0,,109148000.0,672523000.0,25912000.0,0.0,1450096000.0,192127000.0,10772000.0,2868769000.0,,124492000.0,61290000.0,109743000,1213401000.0,,,,-42801000.0,25912000.0,26724000.0,1805583000.0,,10772000.0,2093737000.0,-1049234000.0,,-250401000.0,1639749000.0,1655368000.0,-370219000.0,,183842000,0.87,2763000.0,576568000.0,109292000.0,0.0,,22098000.0,,6271000.0,422599000.0,0.0,226975000,1225000.0,-599000.0,,1418673000.0,55232000.0,201656000.0,,138347000.0,-1029946000.0,-96796000.0,,668598000.0,109148000.0,128204000.0,-33315000.0,484756000.0,1213401000.0,849214000.0,,1655368000.0,,6271000.0,0.0,,441623000.0,2491965000.0,-254642000.0,-13369000.0,127588000.0,1450096000.0,249924000.0,69861000.0,2829220000.0,,179604000.0,1044503000.0,600882000.0,1952838000,-83552000.0,,,,422599000.0,-154590000.0,-98361000.0,-1049234000.0,53916000.0,,4764417000.0,381049000.0,422599000.0,25000000.0,-133828000.0,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,71433000,71433000,,,,-21863000.0,23250000.0,62783000.0,,,,,,,,,,,,1119252000.0,,,,200053000.0,,,4363000.0,,,0.57,,679565000.0,,,124477000.0,,,,,,,1760065000.0,,,,,-33591000.0,,,,,,,42787000.0,132398000.0,,132398000.0,,,,,109148000.0,,,1364000.0,,,,125174000.0,,,,25000000.0,,,,,,,,30218000.0,-346000.0,1894542000.0,-67007000.0,,3207787000.0,,,,71433000,1223694000.0,,,,-158032000.0,,,,,29539000.0,2138026000.0,,,,,,,,94749000,0.57,5190000.0,732524000.0,-144653000.0,,,-91000.0,,8567000.0,,,137536000,,,,1313245000.0,,,,-306857000.0,,-45131000.0,,563649000.0,132398000.0,,155956000.0,468900000.0,,1013935000.0,,1984093000.0,,,,,426113000.0,,-97150000.0,,,,,18848000.0,2866467000.0,,90281000.0,1050399000.0,880607000.0,1682901000,,,,,,90244000.0,-45144000.0,-1087627000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,207289000,207289000,,,,295877000.0,-62444000.0,65002000.0,,,,,,,,,,,,1443835000.0,,,,205352000.0,,,9982000.0,,,1.7,,516410000.0,,,122100000.0,,,,,,,1632280000.0,,,,,-37786000.0,,,,,,,43610000.0,69954000.0,,69954000.0,,,,,132398000.0,,,1366000.0,,,,122775000.0,,,,25000000.0,,,,,,,,29902000.0,0.0,1661364000.0,224326000.0,,3067406000.0,,,,207289000,1256678000.0,,,,-95082000.0,,,,,34997000.0,2209258000.0,,,,,,,,273458000,1.69,5742000.0,649665000.0,38763000.0,,,-2156000.0,,7842000.0,,,317068000,,,,1406042000.0,,,,127785000.0,,-71276000.0,,769414000.0,69954000.0,,-82859000.0,495956000.0,,941486000.0,,1810728000.0,,,,,452346000.0,,-462159000.0,,,,,61191000.0,3035970000.0,,268480000.0,1081543000.0,719878000.0,2213249000,,,,,,-287045000.0,-71551000.0,-1127715000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,116784000,116784000,,,,79405000.0,1348000.0,65414000.0,,,,,,,,,,,,1228493000.0,,,,209199000.0,,,40361000.0,,,0.96,,547505000.0,,,121876000.0,,,,,,,1737273000.0,,,,,-37782000.0,,,,,,,44986000.0,71302000.0,,71302000.0,,,,,69954000.0,,,1372000.0,,,,122761000.0,,,,26250000.0,,,,,,,,29200000.0,0.0,1725637000.0,2407000.0,,3220934000.0,,,,116784000,1279226000.0,,,,-36713000.0,,,,,0.0,2281408000.0,,,,,,,,153148000,0.95,5969000.0,683672000.0,-95091000.0,,,7256000.0,,6378000.0,,,198134000,,,,1495297000.0,,,,-104993000.0,,-75257000.0,,653132000.0,71302000.0,,34007000.0,499984000.0,,974541000.0,,1941708000.0,,,,,454998000.0,,-264166000.0,,,,,31904000.0,3114972000.0,,148688000.0,1112049000.0,751096000.0,1881625000,,,,,,-2800000.0,-76998000.0,-1169359000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,136851000,136851000,-276314000.0,,,340975000.0,14997000.0,67927000.0,381100000.0,,,,3085262000.0,,,1561820000.0,,,,1416938000.0,,177351000.0,,232416000.0,,1589542000.0,24937000.0,,3213895000.0,1.12,938107000.0,381100000.0,,,122152000.0,,,,,1375000.0,79643000.0,1589542000.0,28921000.0,1134464000.0,,3814000.0,-37928000.0,701737000.0,,,,86299000.0,7911046000.0,45968000.0,86299000.0,694394000.0,86299000.0,43413000.0,619981000.0,4.31,585335000.0,71302000.0,879088000.0,,1375000.0,-440929000.0,86299000.0,,123172000.0,,,,26250000.0,,,4.34,2337548000.0,,86299000.0,683385000.0,25300000.0,0.0,1523442000.0,256138000.0,1768000.0,3085262000.0,,,67927000.0,136851000,1290863000.0,,,,-61316000.0,25300000.0,11887000.0,2000791000.0,,1768000.0,2337548000.0,-1203084000.0,,-278530000.0,1823440000.0,1794399000.0,-351143000.0,,180382000,1.11,3814000.0,619981000.0,145426000.0,,,6878000.0,,6134000.0,532357000.0,,226350000,,-346000.0,,1561820000.0,-22849000.0,232416000.0,,147731000.0,-1215496000.0,-84650000.0,,716333000.0,86299000.0,123471000.0,-63691000.0,535951000.0,1290863000.0,938107000.0,,1794399000.0,,,,,489983000.0,2702528000.0,-392021000.0,-55555000.0,122651000.0,1523442000.0,151028000.0,39085000.0,3213895000.0,,175936000.0,1134464000.0,585335000.0,2133271000,-136334000.0,,,,532357000.0,-241328000.0,-84837000.0,-1203084000.0,109148000.0,,5208518000.0,415864000.0,532357000.0,26250000.0,-147087000.0,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,76832000,76832000,,,,-13024000.0,15916000.0,69262000.0,,,,260441000.0,,,,,,,,1207236000.0,,,,204797000.0,,,34732000.0,,,0.63,,605695000.0,,6878000.0,121211000.0,,,,,,,1881332000.0,,,,,-37623000.0,,,,,,,45767000.0,102215000.0,,102215000.0,,,,,86299000.0,,,1380000.0,,,,122152000.0,,,,21250000.0,,,,,,,,25805000.0,,3951625000.0,-41809000.0,,5437201000.0,,,,76832000,3358116000.0,,,,-158345000.0,,,,,7991000.0,3207819000.0,,,,,,,,103408000,0.63,2350000.0,785068000.0,-158508000.0,,,13485000.0,,9624000.0,,,149175000,,,,1485576000.0,,,,-291790000.0,,-28427000.0,,614984000.0,102215000.0,,165087000.0,511576000.0,,1311934000.0,,2079085000.0,,,,,465809000.0,,-166397000.0,,,,,21646000.0,3253104000.0,,98478000.0,3207819000.0,2639691000.0,1822220000,,,,,,57367000.0,-28785000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,219210000,219210000,,,,361898000.0,1803000.0,70748000.0,,,,,,,,,,,,1533037000.0,,,,222919000.0,,,54699000.0,,,1.82,,466290000.0,,3592000.0,120371000.0,,,,,,,1733150000.0,,,,,-42105000.0,,,,,,,48998000.0,104018000.0,,104018000.0,,,,,102215000.0,,,1386000.0,,,,121508000.0,,,,22500000.0,,,,,,,,23670000.0,,3767777000.0,307143000.0,,5312719000.0,,,,219210000,3374911000.0,,,,-179029000.0,,,,,49082000.0,3226749000.0,,,,,,,,287557000,1.8,882000.0,681529000.0,88285000.0,,,-3286000.0,,8776000.0,,,336555000,,,,1544942000.0,,,,148182000.0,,-54502000.0,,820745000.0,104018000.0,,-103539000.0,533188000.0,,1271386000.0,,1937808000.0,,,,,484190000.0,,-321158000.0,,,,,63171000.0,3429492000.0,,282381000.0,3226749000.0,2496391000.0,2353782000,,,,,,-305593000.0,-54755000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,122133000,122133000,,,,65453000.0,-21378000.0,74441000.0,,,,,,,,,,,,1289904000.0,,,,218774000.0,,,16112000.0,,,1.03,,613885000.0,,1888000.0,118956000.0,,,,,,,1812772000.0,,,,,-41518000.0,,,,,,,49819000.0,82640000.0,,82640000.0,,,,,104018000.0,,,1388000.0,,,,120058000.0,,,,30000000.0,,,,,,,,22997000.0,,3937474000.0,4651000.0,,5429296000.0,,,,122133000,3423798000.0,,,,-156393000.0,,,,,0.0,3276309000.0,,,,,,,,161817000,1.02,73000.0,679791000.0,-112197000.0,,,-1704000.0,,7355000.0,,,211636000,,,,1491822000.0,,,,-79622000.0,,-59096000.0,,694240000.0,82640000.0,,-1738000.0,532423000.0,,1251723000.0,,2005498000.0,,,,,482604000.0,,-225936000.0,,,,,34784000.0,3510107000.0,,156917000.0,3276309000.0,2685751000.0,1984144000,,,,,,-27735000.0,-60802000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
