date,quarterlyDilutedAverageShares,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyDeferredIncomeTax,annualCurrentAccruedExpenses,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,trailingNetOtherFinancingCharges,annualOperatingExpense,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualCashAndCashEquivalents,annualCapitalExpenditure,annualChangesInAccountReceivables,annualInterestExpense,quarterlyChangeInInventory,annualCurrentAssets,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,quarterlyEndCashPosition,trailingCostOfRevenue,trailingBeginningCashPosition,annualNetOtherFinancingCharges,trailingOperatingExpense,annualOtherNonCurrentAssets,quarterlyCashDividendsPaid,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyEbitda,annualOtherShortTermInvestments,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyGoodwill,trailingCommonStockIssuance,quarterlyCurrentAssets,quarterlyOperatingExpense,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyStockholdersEquity,annualRetainedEarnings,annualDilutedAverageShares,annualCurrentDeferredRevenue,annualCashDividendsPaid,annualBeginningCashPosition,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualOtherCurrentAssets,annualTaxProvision,annualCostOfRevenue,quarterlyOtherCurrentAssets,annualNetIncome,annualTotalAssets,annualDilutedEPS,quarterlyRepaymentOfDebt,annualCurrentDebt,annualTotalNonCurrentAssets,trailingTaxProvision,annualSellingGeneralAndAdministration,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualStockholdersEquity,trailingPurchaseOfBusiness,quarterlyNetIncome,annualInvestingCashFlow,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,annualChangeInInventory,trailingStockBasedCompensation,annualDepreciationAndAmortization,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyTaxProvision,annualCapitalStock,annualGoodwill,quarterlyBasicAverageShares,quarterlyNetPPE,annualStockBasedCompensation,trailingNetIncome,quarterlyAccountsReceivable,quarterlyCostOfRevenue,trailingChangeInInventory,annualNetPPE,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualOperatingCashFlow,annualInventory,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualCurrentLiabilities,annualEbitda,annualRepaymentOfDebt,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,trailingPretaxIncome,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,trailingPurchaseOfInvestment,annualPretaxIncome,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingEndCashPosition,annualBasicAverageShares,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyDilutedEPS,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,trailingBasicAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.427760000,794000000.0,1621000000,,27680000000.0,,,,5263000000.0,2851000000.0,,-838000000.0,,-112000000.0,93000000.0,,,,,,,9213000000,,,,,,,-86000000.0,,-920000000.0,,6575000000.0,,,,,,-415000000.0,,-363000000.0,,1857000000,,-80000000.0,,,,52000000.0,,,23811000000.0,,1.42,12248000000.0,1564000000.0,,-185000000.0,15432000000.0,12685000000.0,,22272000000.0,1230000000.0,-178000000.0,,,,,17542000000.0,,,,,,1230000000.0,,,,,2376000000.0,,,,-35000000.0,,,,,,5224000000.0,,47000000.0,,,464000000.0,,,,,,1116000000.0,,4507000000.0,1146000000,20000000.0,,,,,421000000.0,,,1672000000.0,367000000.0,-165000000.0,5661000000.0,210000000.0,,,,0.0,418000000.0,,,783800000.0,5300000000.0,,,7868000000.0,6362000000.0,,,6123000000.0,,,,,2376000000.0,78000000.0,-384000000.0,,,,,,,958000000.0,256000000.0,6959000000.0,,2190000000.0,,,,,,,,,,,,,,1116000000.0,,,,,23085000000.0,45357000000.0,-170000000.0,-1501000000.0,,-2099000000.0,,1106000000.0,,,,216000000.0,6575000000.0,,1.41,,,6575000000.0,77000000.0,,,4046000000.0,,,,,,,
1970-01-01 00:00:01.435622400,792900000.0,1719000000,,27815000000.0,,,,5352000000.0,2961000000.0,,-163000000.0,,88000000.0,33000000.0,,,,,,,9775000000,,,,,,,61000000.0,,-1625000000.0,,5954000000.0,,,,,,-436000000.0,,-123000000.0,,1965000000,,180000000.0,,,,39000000.0,,,24585000000.0,,1.52,12241000000.0,1662000000.0,,0.0,15574000000.0,12763000000.0,,23180000000.0,1242000000.0,28000000.0,,,,,18457000000.0,,,,,,1242000000.0,,,,,3883000000.0,,,,-22000000.0,,,,,,5199000000.0,,9000000.0,,,491000000.0,,,,,,1194000000.0,,4447000000.0,1222000000,20000000.0,,,,,1408000000.0,,,1658000000.0,-437000000.0,-243000000.0,5562000000.0,300000000.0,,,,0.0,440000000.0,,,783300000.0,5381000000.0,,,8016000000.0,6814000000.0,,,6065000000.0,,,,,3883000000.0,47000000.0,-621000000.0,,,,,,,958000000.0,1165000000.0,6575000000.0,,2141000000.0,,,,,,,,,,,,,,1194000000.0,,,,,23232000000.0,46412000000.0,-80000000.0,-2365000000.0,,-1969000000.0,,953000000.0,,,,226000000.0,5954000000.0,,1.51,,,5954000000.0,77000000.0,,,4157000000.0,,,,,,,
1970-01-01 00:00:01.443571200,789500000.0,1755000000,,28729000000.0,,,,5363000000.0,2957000000.0,,114000000.0,,11000000.0,158000000.0,,,,,,,9611000000,,,,,,,5000000.0,,-39000000.0,,6563000000.0,,,,,,-410000000.0,,-1235000000.0,,1998000000,,-30000000.0,,,,41000000.0,,,25433000000.0,,1.62,12362000000.0,1707000000.0,,0.0,16367000000.0,12684000000.0,,23479000000.0,1202000000.0,81000000.0,,,,,17760000000.0,,,,,,1202000000.0,,,,,3800000000.0,,,,-91000000.0,,,,,,5101000000.0,,13000000.0,,,471000000.0,,,,,,1264000000.0,,4441000000.0,1276000000,24000000.0,,,,,1666000000.0,,,1726000000.0,-782000000.0,-277000000.0,5599000000.0,499000000.0,,,,0.0,431000000.0,,,780400000.0,5451000000.0,,,7765000000.0,6654000000.0,,,6036000000.0,,,,,3800000000.0,25000000.0,609000000.0,,,,,,,958000000.0,1389000000.0,5954000000.0,,2071000000.0,,,,,,,,,,,,,,1264000000.0,,,,,23146000000.0,46625000000.0,302000000.0,-1835000000.0,,-2373000000.0,,1991000000.0,,,,219000000.0,6563000000.0,,1.6,,,6563000000.0,72000000.0,,,4968000000.0,,,,,,,
1970-01-01 00:00:01.451520000,780800000.0,1733000000,-1884000000.0,30898000000.0,,6.11,517000000.0,5580000000.0,3065000000.0,99000000.0,724000000.0,,-4000000.0,31000000.0,6277000000.0,,14908000000.0,,5006000000.0,201000000.0,9982000000,4847000000.0,,5455000000.0,-1073000000.0,211000000.0,310000000.0,250000000.0,20053000000.0,-3930000000.0,,5455000000.0,,,81000000.0,,1776000000.0,-465000000.0,315000000.0,-163000000.0,4768000000.0,1959000000,2103000000.0,-191000000.0,12527000000.0,-9119000000.0,-17000000.0,43000000.0,-163000000.0,30898000000.0,26147000000.0,186000000.0,1.55,12527000000.0,1653000000.0,4381000000.0,-5045000000.0,18371000000.0,15895000000.0,,20053000000.0,1332000000.0,-33000000.0,,,1863000000.0,,18418000000.0,26147000000.0,789300000.0,1863000000.0,-1726000000.0,6959000000.0,1332000000.0,5554000000.0,2103000000.0,1739000000.0,26747000000.0,2103000000.0,4768000000.0,49316000000.0,6.04,-732000000.0,6514000000.0,29263000000.0,,5006000000.0,,5599000000.0,,12000000.0,-121000000.0,-5228000000.0,517000000.0,201000000.0,6587000000.0,558000000.0,18418000000.0,,1194000000.0,-6514000000.0,4420000000.0,1203000000,4000000.0,,230000000.0,,883000000.0,1959000000.0,-6714000000.0,-9119000000.0,1776000000.0,954000000.0,-388000000.0,5554000000.0,558000000.0,,8075000000.0,,292000000.0,450000000.0,958000000.0,15895000000.0,771800000.0,5789000000.0,175000000.0,,8075000000.0,6917000000.0,,5789000000.0,6277000000.0,4577000000.0,5454000000.0,4420000000.0,,2103000000.0,36000000.0,-1108000000.0,11834000000.0,18371000000.0,7779000000.0,-880000000.0,,,958000000.0,1571000000.0,6563000000.0,5599000000.0,4577000000.0,-2535000000.0,,292000000.0,5455000000.0,38581000000.0,,-102000000.0,-1504000000.0,,6586000000.0,,102000000.0,,1194000000.0,99000000.0,,,5455000000.0,29263000000.0,49316000000.0,159000000.0,-1013000000.0,,-2535000000.0,6828000000.0,2537000000.0,68000000.0,,779800000.0,222000000.0,5455000000.0,,1.53,,14908000000.0,5455000000.0,84000000.0,5580000000.0,,6514000000.0,,,,,,,
1970-01-01 00:00:01.459382400,776900000.0,1695000000,,31993000000.0,,,,5511000000.0,2975000000.0,,-1133000000.0,,-113000000.0,48000000.0,,,,,,,9522000000,,,,,,,-241000000.0,,-1196000000.0,,4473000000.0,,,,,,-499000000.0,,-1156000000.0,,1966000000,,39000000.0,,,,53000000.0,,,26874000000.0,,1.54,16334000000.0,1628000000.0,,-1056000000.0,15659000000.0,16708000000.0,,19532000000.0,1280000000.0,9000000.0,,,,,18197000000.0,,,,,,1280000000.0,,,,,1919000000.0,,,,-419000000.0,,,,,,5499000000.0,,-190000000.0,,,592000000.0,,,,,,1186000000.0,,4743000000.0,1196000000,18000000.0,,,,,257000000.0,,,2051000000.0,-161000000.0,-194000000.0,9700000000.0,626000000.0,,,,0.0,432000000.0,,,767900000.0,6027000000.0,,,8238000000.0,6547000000.0,,,5891000000.0,,,,,1919000000.0,105000000.0,-982000000.0,,,,,,,958000000.0,63000000.0,5455000000.0,,4706000000.0,,,,,,,,,,,,,,1186000000.0,,,,,30833000000.0,50365000000.0,-203000000.0,-836000000.0,,-2455000000.0,,880000000.0,,,,253000000.0,4473000000.0,,1.53,,,4473000000.0,85000000.0,,,4257000000.0,,,,,,,
1970-01-01 00:00:01.467244800,772400000.0,1841000000,,32239000000.0,,,,5598000000.0,3170000000.0,,134000000.0,,113000000.0,134000000.0,,,,,,,9991000000,,,,,,,29000000.0,,-346000000.0,,5045000000.0,,,,,,-458000000.0,,-477000000.0,,2100000000,,-112000000.0,,,,43000000.0,,,27702000000.0,,1.68,16328000000.0,1755000000.0,,-28000000.0,15911000000.0,16688000000.0,,20380000000.0,1329000000.0,43000000.0,,,,,18942000000.0,,,,,,1329000000.0,,,,,1927000000.0,,,,-51000000.0,,,,,,5462000000.0,,38000000.0,,,561000000.0,,,,,,1282000000.0,,4678000000.0,1290000000,-1000000.0,,,,,1544000000.0,,,2153000000.0,-559000000.0,-281000000.0,9607000000.0,767000000.0,,,,0.0,465000000.0,,,763300000.0,6086000000.0,,,8730000000.0,6821000000.0,,,5907000000.0,,,,,1927000000.0,138000000.0,572000000.0,,,,,,,958000000.0,1263000000.0,4473000000.0,,4557000000.0,,,,,,,,,,,,,,1282000000.0,,,,,30801000000.0,51181000000.0,-310000000.0,-985000000.0,,-2499000000.0,,905000000.0,,,,260000000.0,5045000000.0,,1.66,,,5045000000.0,85000000.0,,,4406000000.0,,,,,,,
1970-01-01 00:00:01.475193600,774400000.0,1534000000,,34185000000.0,,,,5418000000.0,2901000000.0,,259000000.0,,-18000000.0,-36000000.0,,,14608000000.0,,,,9804000000,,,,,,,-21000000.0,,-1734000000.0,,6431000000.0,,,,,,-453000000.0,,-233000000.0,,1974000000,,77000000.0,,,,49000000.0,,,28190000000.0,,1.62,15972000000.0,1632000000.0,,-1484000000.0,18213000000.0,17846000000.0,,21834000000.0,1367000000.0,106000000.0,,,,,19191000000.0,,,,,,1367000000.0,,,,,2189000000.0,,,,-433000000.0,,,,,,5183000000.0,,105000000.0,,,639000000.0,,,,,,1240000000.0,,4587000000.0,1248000000,180000000.0,,,,,1655000000.0,,-8883000000.0,1897000000.0,1428000000.0,-274000000.0,9608000000.0,701000000.0,,,,0.0,384000000.0,,,763700000.0,5725000000.0,,,8333000000.0,6903000000.0,,,6545000000.0,,,,,2189000000.0,143000000.0,1386000000.0,,,,,,,958000000.0,1381000000.0,5045000000.0,,4847000000.0,,,,,,,,,,,,,,1240000000.0,,,,,31722000000.0,53556000000.0,-57000000.0,-1262000000.0,,-2482000000.0,,873000000.0,,,,260000000.0,6431000000.0,,1.6,,,6431000000.0,82000000.0,,,6250000000.0,,,,,,,
1970-01-01 00:00:01.483142400,772300000.0,1613000000,-2079000000.0,34599000000.0,,6.29,587000000.0,5690000000.0,3106000000.0,81000000.0,556000000.0,,272000000.0,-70000000.0,7048000000.0,,14507000000.0,,5469000000.0,430000000.0,9985000000,4846000000.0,,7843000000.0,-1095000000.0,-770000000.0,338000000.0,215000000.0,23058000000.0,-66000000.0,,7843000000.0,,,-49000000.0,,1603000000.0,-505000000.0,76000000.0,-213000000.0,4809000000.0,1775000000,2031000000.0,117000000.0,18268000000.0,-8714000000.0,254000000.0,39000000.0,-184000000.0,34599000000.0,28710000000.0,409000000.0,1.36,18268000000.0,1432000000.0,4403000000.0,-13000000.0,16331000000.0,17707000000.0,,23058000000.0,1493000000.0,124000000.0,,,2151000000.0,,19547000000.0,28710000000.0,775300000.0,2151000000.0,-1915000000.0,5455000000.0,1493000000.0,12182000000.0,2031000000.0,1601000000.0,27150000000.0,2031000000.0,4809000000.0,54146000000.0,6.2,-4400000000.0,3593000000.0,31088000000.0,,5469000000.0,,5124000000.0,,-2000000.0,121000000.0,-2573000000.0,587000000.0,430000000.0,3681000000.0,486000000.0,19547000000.0,,1034000000.0,-3342000000.0,4366000000.0,1045000000,-95000000.0,,-18000000.0,,1030000000.0,2042000000.0,-3954000000.0,-8714000000.0,1603000000.0,-362000000.0,-346000000.0,12182000000.0,486000000.0,,8818000000.0,,546000000.0,387000000.0,958000000.0,17707000000.0,762400000.0,5793000000.0,184000000.0,,8818000000.0,6879000000.0,,5793000000.0,7048000000.0,4634000000.0,5498000000.0,4366000000.0,,2031000000.0,23000000.0,1412000000.0,12152000000.0,16331000000.0,7815000000.0,-5303000000.0,,,958000000.0,1696000000.0,6431000000.0,5124000000.0,4634000000.0,-2714000000.0,,546000000.0,7843000000.0,39302000000.0,,282000000.0,2388000000.0,,6447000000.0,,346000000.0,,1034000000.0,81000000.0,,,7843000000.0,31088000000.0,54146000000.0,-200000000.0,-871000000.0,,-2714000000.0,6683000000.0,1023000000.0,102000000.0,,764300000.0,257000000.0,7843000000.0,,1.34,,14507000000.0,7843000000.0,86000000.0,5690000000.0,,3593000000.0,,,,,,,
1970-01-01 00:00:01.490918400,773900000.0,1787000000,,34304000000.0,,,,5805000000.0,3136000000.0,,-464000000.0,,115000000.0,-42000000.0,,,,,,,9492000000,,,,,,,-286000000.0,,-604000000.0,,7710000000.0,,,,,,-503000000.0,,-310000000.0,,2070000000,,-18000000.0,,,,50000000.0,,,29526000000.0,,1.74,17023000000.0,1724000000.0,,0.0,17281000000.0,17827000000.0,,23580000000.0,1349000000.0,-29000000.0,,,,,20323000000.0,,,,,,1349000000.0,,,,,1178000000.0,,,,-2472000000.0,,,,,,4879000000.0,,-33000000.0,,,533000000.0,,,,,,1326000000.0,,4652000000.0,1332000000,12000000.0,,,,,940000000.0,,,1687000000.0,-618000000.0,-168000000.0,11181000000.0,414000000.0,,,,0.0,392000000.0,,,763100000.0,5816000000.0,,,8155000000.0,6356000000.0,,,6790000000.0,,,,,1885000000.0,221000000.0,-133000000.0,,,,,,,958000000.0,772000000.0,7843000000.0,,4592000000.0,,,,,,,,,,,,,,1326000000.0,,,,,31199000000.0,54779000000.0,23000000.0,-1256000000.0,,-2562000000.0,,825000000.0,,,,271000000.0,7710000000.0,,1.71,,,9595000000.0,75000000.0,,,4686000000.0,,,,,,,
1970-01-01 00:00:01.498780800,774000000.0,1847000000,,35118000000.0,,,,5971000000.0,3228000000.0,,-77000000.0,,199000000.0,-50000000.0,,,,,,,10078000000,,,,,,,-12000000.0,,-388000000.0,,7877000000.0,,,,,,-546000000.0,,-682000000.0,,2133000000,,52000000.0,,,,44000000.0,,,30406000000.0,,1.82,17137000000.0,1778000000.0,,-15000000.0,17981000000.0,18038000000.0,,24064000000.0,1381000000.0,-84000000.0,,,,,20425000000.0,,,,,,1381000000.0,,,,,1150000000.0,,,,-2393000000.0,,,,,,4939000000.0,,-72000000.0,,,570000000.0,,,,,,1392000000.0,,4651000000.0,1400000000,10000000.0,,,,,1447000000.0,,,1954000000.0,-965000000.0,-233000000.0,11329000000.0,329000000.0,,,,0.0,378000000.0,,,764200000.0,5718000000.0,,,8442000000.0,6850000000.0,,,6829000000.0,,,,,1944000000.0,155000000.0,167000000.0,,,,,,,958000000.0,1214000000.0,7710000000.0,,4566000000.0,,,,,,,,,,,,,,1392000000.0,,,,,31604000000.0,55668000000.0,-299000000.0,-1073000000.0,,-2837000000.0,,1016000000.0,,,,276000000.0,7877000000.0,,1.8,,,9821000000.0,79000000.0,,,5181000000.0,,,,,,,
1970-01-01 00:00:01.506729600,771400000.0,1801000000,,35540000000.0,,,,6061000000.0,3248000000.0,,-138000000.0,,90000000.0,16000000.0,,,,,,,10121000000,,,,,,,-102000000.0,,-1199000000.0,,7389000000.0,,,,,,-505000000.0,,-343000000.0,,2149000000,,46000000.0,,,,39000000.0,,,31247000000.0,,1.77,17315000000.0,1783000000.0,,-57000000.0,18225000000.0,18268000000.0,,24644000000.0,1447000000.0,-83000000.0,,,,,21074000000.0,,,,,,1447000000.0,,,,,1136000000.0,,,,-3812000000.0,,,,,,5029000000.0,,-26000000.0,,,643000000.0,,,,,,1348000000.0,,4751000000.0,1365000000,63000000.0,,,,,1407000000.0,,,2194000000.0,-804000000.0,-212000000.0,11453000000.0,300000000.0,,,,0.0,418000000.0,,,762200000.0,5757000000.0,,,8587000000.0,6873000000.0,,,6834000000.0,,,,,2781000000.0,87000000.0,-488000000.0,,,,,,,958000000.0,1195000000.0,7877000000.0,,4587000000.0,,,,,,,,,,,,,,1348000000.0,,,,,32124000000.0,56768000000.0,-132000000.0,-1820000000.0,,-2840000000.0,,952000000.0,,,,285000000.0,7389000000.0,,1.75,,,10170000000.0,81000000.0,,,5330000000.0,,,,,,,
1970-01-01 00:00:01.514678400,758800000.0,1716000000,-2889000000.0,41948000000.0,,2.17,667000000.0,6584000000.0,3347000000.0,76000000.0,116000000.0,,520000000.0,2370000000.0,6968000000.0,,15187000000.0,,5808000000.0,134000000.0,10843000000,1698000000.0,,7059000000.0,-1031000000.0,-682000000.0,316000000.0,141000000.0,26002000000.0,-1383000000.0,,7059000000.0,,,-143000000.0,,3372000000.0,-565000000.0,2294000000.0,-1554000000.0,1655000000.0,1981000000,3758000000.0,1849000000.0,23087000000.0,-9261000000.0,924000000.0,43000000.0,-563000000.0,41948000000.0,28255000000.0,520000000.0,-3.18,23087000000.0,1617000000.0,4935000000.0,-10000000.0,18861000000.0,18277000000.0,,26002000000.0,1631000000.0,-22000000.0,,,2198000000.0,,17439000000.0,28255000000.0,772100000.0,2198000000.0,-2119000000.0,7843000000.0,1631000000.0,12573000000.0,1706000000.0,5204000000.0,27575000000.0,1706000000.0,1655000000.0,59387000000.0,2.14,-5147000000.0,5309000000.0,33385000000.0,,5808000000.0,,7103000000.0,,-12000000.0,1929000000.0,-82000000.0,667000000.0,134000000.0,4414000000.0,2894000000.0,17439000000.0,,-2411000000.0,-3574000000.0,4613000000.0,-2399000000,-18000000.0,,-259000000.0,,1115000000.0,2172000000.0,-6743000000.0,-9261000000.0,3372000000.0,-1129000000.0,-418000000.0,12573000000.0,2894000000.0,,8866000000.0,,350000000.0,4016000000.0,958000000.0,18277000000.0,758800000.0,5926000000.0,176000000.0,,8866000000.0,7496000000.0,,5926000000.0,6968000000.0,4496000000.0,5966000000.0,4613000000.0,,3758000000.0,57000000.0,-330000000.0,12959000000.0,18861000000.0,8333000000.0,-13824000000.0,,,958000000.0,1754000000.0,7389000000.0,7103000000.0,4496000000.0,-2235000000.0,,350000000.0,10817000000.0,40534000000.0,,-218000000.0,-784000000.0,,6902000000.0,,-3516000000.0,,-2411000000.0,76000000.0,,,7059000000.0,33385000000.0,59387000000.0,-274000000.0,-2594000000.0,,-2235000000.0,7151000000.0,1621000000.0,67000000.0,,762100000.0,283000000.0,7059000000.0,,-3.18,,15187000000.0,10817000000.0,81000000.0,6584000000.0,,5309000000.0,,,,,,,
1970-01-01 00:00:01.522454400,761000000.0,1724000000,,43174000000.0,,,,6641000000.0,3199000000.0,,-452000000.0,,57000000.0,46000000.0,,,,,,,10392000000,,,,,,,-163000000.0,,994000000.0,,7897000000.0,,,,,,-556000000.0,,-940000000.0,,2280000000,,18000000.0,,,,52000000.0,,,29395000000.0,,1.92,24419000000.0,1909000000.0,,,18755000000.0,18520000000.0,,25587000000.0,1475000000.0,-123000000.0,,,,,17774000000.0,,,,,,1475000000.0,,,,,1763000000.0,,,,-6575000000.0,,,,,,8399000000.0,,-116000000.0,,,737000000.0,,,,,,1438000000.0,,4766000000.0,1451000000,268000000.0,,,,,1136000000.0,,,4753000000.0,-1448000000.0,-140000000.0,12738000000.0,2782000000.0,,,,,458000000.0,,,750600000.0,6083000000.0,,,8778000000.0,7193000000.0,,,6565000000.0,,,,,2383000000.0,60000000.0,838000000.0,,,,,,,958000000.0,996000000.0,7059000000.0,,4462000000.0,,,,,,,,,,,,,,1438000000.0,,,,,35361000000.0,60948000000.0,-61000000.0,-583000000.0,,-2174000000.0,,1838000000.0,,,,288000000.0,7897000000.0,,1.89,,,10280000000.0,83000000.0,,,5549000000.0,,,,,,,
1970-01-01 00:00:01.530316800,755000000.0,1778000000,,42087000000.0,,,,6808000000.0,3306000000.0,,310000000.0,,167000000.0,68000000.0,,,,,,,10919000000,,,,,,,-26000000.0,,611000000.0,,8082000000.0,,,,,,-560000000.0,,-764000000.0,,2382000000,,146000000.0,,,,38000000.0,,,30104000000.0,,1.7,24069000000.0,1999000000.0,,0.0,18018000000.0,18137000000.0,,24779000000.0,1528000000.0,343000000.0,,,,,17773000000.0,,,,,,1528000000.0,,,,,1537000000.0,,,,-6854000000.0,,,,,,8312000000.0,,-2000000.0,,,897000000.0,,,,,,1267000000.0,,4792000000.0,1280000000,316000000.0,,,,,1861000000.0,,,5054000000.0,-2038000000.0,-199000000.0,12504000000.0,2751000000.0,,,,,719000000.0,,,745500000.0,5968000000.0,,,8600000000.0,7613000000.0,,,6630000000.0,,,,,1768000000.0,67000000.0,185000000.0,,,,,,,958000000.0,1662000000.0,7897000000.0,,4261000000.0,,,,,,,,,,,,,,1267000000.0,,,,,35081000000.0,59860000000.0,158000000.0,-1204000000.0,,-2222000000.0,,1670000000.0,,,,288000000.0,8082000000.0,,1.68,,,9850000000.0,95000000.0,,,4580000000.0,,,,,,,
1970-01-01 00:00:01.538265600,752000000.0,1682000000,,43511000000.0,,,,7050000000.0,3206000000.0,,224000000.0,,242000000.0,-596000000.0,,,,,,,10762000000,,,,,,,-270000000.0,,-172000000.0,,9803000000.0,,,,,,-553000000.0,,-604000000.0,,2243000000,,-157000000.0,,,,41000000.0,,,31110000000.0,,3.15,25611000000.0,1858000000.0,,-51000000.0,17900000000.0,18186000000.0,,26628000000.0,1524000000.0,30000000.0,,,,,18239000000.0,,,,,,1524000000.0,,,,,1346000000.0,,,,-7027000000.0,,,,,,9200000000.0,,1581000000.0,,,754000000.0,,,,,,2338000000.0,,5061000000.0,2356000000,220000000.0,,,,,1878000000.0,,,5350000000.0,84000000.0,-183000000.0,14059000000.0,1905000000.0,,,,,-498000000.0,,,741800000.0,5966000000.0,,,8568000000.0,7556000000.0,,,6658000000.0,,,,,1850000000.0,115000000.0,1721000000.0,,,,,,,958000000.0,1695000000.0,8082000000.0,,4202000000.0,,,,,,,,,,,,,,2338000000.0,,,,,35299000000.0,61927000000.0,34000000.0,-1095000000.0,,-2125000000.0,,1126000000.0,,,,286000000.0,9803000000.0,,3.11,,,11653000000.0,99000000.0,,,4192000000.0,,,,,,,
