date,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,quarterlyRetainedEarnings,annualGainsLossesNotAffectingRetainedEarnings,annualAccountsPayable,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,trailingTotalRevenue,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,quarterlyDilutedAverageShares,annualOperatingIncome,quarterlyGoodwill,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyCurrentLiabilities,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyCurrentAssets,trailingNetIncome,annualBasicEPS,quarterlyTotalAssets,trailingEndCashPosition,annualNonCurrentDeferredRevenue,trailingTaxProvision,annualNetIncome,trailingPretaxIncome,trailingPurchaseOfInvestment,quarterlyPurchaseOfInvestment,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,trailingOperatingIncome,quarterlyFreeCashFlow,annualPretaxIncome,quarterlyBasicEPS,quarterlyTotalNonCurrentAssets,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyGrossProfit,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentAssets,annualCashAndCashEquivalents,annualDepreciationAndAmortization,annualCurrentAssets,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualDilutedEPS,annualStockholdersEquity,annualTotalAssets,annualTaxProvision,quarterlyOtherIncomeExpense,quarterlyNetOtherInvestingChanges,quarterlyLongTermDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingOperatingCashFlow,annualAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyAccountsReceivable,quarterlyOperatingExpense,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedEPS,trailingRepaymentOfDebt,annualOtherIntangibleAssets,annualTotalNonCurrentAssets,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossProfit,trailingGrossProfit,annualEbitda,annualRepaymentOfDebt,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,annualDilutedAverageShares,quarterlyOtherCurrentAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingOtherNonCashItems,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyOtherIntangibleAssets,annualIncomeTaxPayable,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,annualCapitalExpenditure,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,trailingInvestingCashFlow,trailingDeferredIncomeTax,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingCapitalExpenditure,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,trailingNetIncomeContinuousOperations,trailingNetOtherFinancingCharges,trailingOperatingExpense,quarterlyGrossPPE,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingBeginningCashPosition,trailingStockBasedCompensation,quarterlyNonCurrentDeferredRevenue,quarterlyIncomeTaxPayable,quarterlyChangeInWorkingCapital,quarterlyTaxProvision,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualBasicAverageShares,quarterlyStockBasedCompensation,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,quarterlyOtherNonCashItems,annualTotalRevenue,annualDeferredIncomeTax,annualCapitalStock,annualInterestExpense,annualNetOtherFinancingCharges,annualStockBasedCompensation,trailingChangesInAccountReceivables,annualGoodwill,annualChangeInInventory,trailingCashDividendsPaid,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,annualCashDividendsPaid,trailingBasicEPS,quarterlyChangeInInventory,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,trailingSaleOfInvestment,annualInventory,quarterlyCashDividendsPaid,quarterlyInventory,trailingDilutedEPS
2009-03-31,84000000.0,,,3998000000.0,,,,,,,,,201000000.0,624000000.0,,4408000000.0,,,2040000000.0,,4588000000.0,,2187000000.0,,,9336000000.0,,,,,,,,,309000000.0,,,179000000.0,,0.165,7149000000.0,,103000000.0,,419000000.0,,,,,,103000000.0,6628000000.0,,354000000.0,,,,,,102000000,,,,,1000000.0,3000000.0,3752000000.0,,,,527000000.0,,329000000.0,,,,,,552000000.0,201000000.0,625000000.0,527000000.0,312000000.0,,,,-42000000.0,,0.165,,,,,232000000.0,2000000.0,,,,,,,312000000.0,,2708000000.0,,164000000.0,,-101000000.0,,954000000.0,,,,,312000000.0,255000000.0,,54000000.0,,,,,,,50000000.0,4000000.0,622000000.0,2093000000.0,,,3000000.0,,-106000000.0,94000000.0,-25000000.0,,,,,-112000000.0,,,,10000000.0,-45000000.0,,1044000000,218000000,835000000.0,224000000.0,,,,,,,,,,,25000000.0,63000000.0,,,294000000.0,,11000000.0,302000000,,80000000.0,,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,85000000.0,,,4138000000.0,,,,,,,,,181000000.0,623200000.0,,4407000000.0,,,1781000000.0,,4573000000.0,,2073000000.0,,,9190000000.0,,,,,,,,,279000000.0,,,101000000.0,,0.225,7117000000.0,,140000000.0,,413000000.0,,,,,,140000000.0,6354000000.0,,350000000.0,,,,,,114000000,,,,,0.0,2000000.0,3751000000.0,,,,543000000.0,,311000000.0,,,,,,542000000.0,181000000.0,619000000.0,457000000.0,309000000.0,,,,-51000000.0,,0.224647,,,,,312000000.0,2000000.0,,,,,,,309000000.0,,2836000000.0,,177000000.0,,-127000000.0,,867000000.0,,,,,309000000.0,129000000.0,,55000000.0,,,,,,,17000000.0,1000000.0,622222222.0,2068000000.0,,,2000000.0,,-93000000.0,101000000.0,-39000000.0,,,,,-157000000.0,,,,8000000.0,-53000000.0,,1032000000,232000000,783000000.0,154000000.0,,,,,,,,,,,-52000000.0,67000000.0,,,292000000.0,,9000000.0,232000000,,-64000000.0,,-4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,79000000.0,,,4253000000.0,,,,,,,,,182000000.0,621200000.0,,4368000000.0,,,1589000000.0,,4593000000.0,,1995000000.0,,,9096000000.0,,,,,,,,,252000000.0,,,208000000.0,,0.18681,7101000000.0,,115000000.0,,413000000.0,,,,,,115000000.0,6182000000.0,,425000000.0,,,,,,124000000,,,,,0.0,0.0,3773000000.0,,,,568000000.0,,301000000.0,,,,,,518000000.0,182000000.0,579000000.0,453000000.0,278000000.0,,,,-120000000.0,,0.185,,,,,309000000.0,2000000.0,,,,,,,278000000.0,,2914000000.0,,179000000.0,0.0,-106000000.0,,886000000.0,,,,,278000000.0,4000000.0,,52000000.0,,,,,,,13000000.0,-1000000.0,621200000.0,2020000000.0,,,44000000.0,,-89000000.0,102000000.0,-64000000.0,,,,,-159000000.0,,,,12000000.0,-53000000.0,,992000000,231000000,729000000.0,261000000.0,,,,,,,,,,,6000000.0,60000000.0,,,288000000.0,,8000000.0,310000000,,-79000000.0,,-5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,85000000.0,5352000000.0,,4371000000.0,-69000000.0,104000000.0,-43000000.0,,,0.0,,7000000.0,195000000.0,,946000000.0,4371000000.0,,,1161000000.0,,4191000000.0,363000000.0,1277000000.0,,0.776762,8378000000.0,,,,476000000.0,,,,337000000.0,229000000.0,2380000000.0,,158000000.0,734000000.0,,7101000000.0,259000000.0,118000000.0,652000000.0,451000000.0,,,751000000.0,,-175000000.0,118000000.0,5352000000.0,-13000000.0,431000000.0,431000000.0,363000000.0,333000000.0,1277000000.0,3382000000.0,128000000,0.765,3026000000.0,8378000000.0,273000000.0,0.0,12000000.0,3382000000.0,318000000.0,1161000000.0,4371000000.0,580000000.0,,337000000.0,4191000000.0,-71000000.0,,554000000.0,476000000.0,554000000.0,195000000.0,611000000.0,318000000.0,363000000.0,,45000000.0,,886000000.0,363000000.0,,,2006000000.0,7101000000.0,293000000.0,278000000.0,2000000.0,0.0,1697000000.0,,1279000000.0,-475000000.0,850000000.0,363000000.0,,3026000000.0,0.0,205000000.0,0.0,-141000000.0,621600000.0,0.0,,-525000000.0,,818000000.0,363000000.0,259000000.0,,59000000.0,0.0,229000000.0,,,268000000.0,,-36000000.0,0.0,,2006000000.0,,580000000.0,15000000.0,-525000000.0,-69000000.0,104000000.0,-47000000.0,,-248000000.0,-198000000.0,751000000.0,-173000000.0,,,473000000.0,15000000.0,-47000000.0,,1062000000,256000000,0.0,205000000.0,,,,818000000.0,44000000.0,,,,,,-22000000.0,79000000.0,,-601000000.0,293000000.0,619200000.0,8000000.0,349000000,1000000.0,97000000.0,-57000000.0,-3000000.0,4077000000.0,64000000.0,2000000.0,212000000.0,4000000.0,36000000.0,,4371000000.0,,,,,,,,,,,,,,,,,
2010-03-31,84000000.0,,,4492000000.0,,,,,,,,,172000000.0,614800000.0,,4369000000.0,,,990000000.0,,4201000000.0,,1244000000.0,,,8309000000.0,,,,,,,,,237000000.0,,,218000000.0,,0.198231,7065000000.0,,121000000.0,,410000000.0,,,,,,121000000.0,5191000000.0,,445000000.0,,,,,,123000000,,,,,0.0,7000000.0,3381000000.0,,,,583000000.0,,347000000.0,,,,,,514000000.0,172000000.0,598000000.0,,416000000.0,11000000.0,,,-35000000.0,,0.1975,,,,,363000000.0,2000000.0,,,,,,,416000000.0,,3118000000.0,,193000000.0,,-126000000.0,,0.0,,,,,416000000.0,133000000.0,,45000000.0,,,,,,,39000000.0,5000000.0,610400000.0,1970000000.0,,,5000000.0,,-70000000.0,,-71000000.0,,,,,-171000000.0,,,,21000000.0,-42000000.0,,1008000000,238000000,0.0,260000000.0,,,,,,,,,,,48000000.0,73000000.0,,,281000000.0,,10000000.0,322000000,,54000000.0,,-10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,83000000.0,,,,,,,,,,,,185000000.0,610400000.0,,4375000000.0,,,846000000.0,,4215000000.0,,1146000000.0,,,8182000000.0,,,,,,,,,249000000.0,,,129000000.0,,0.211526,7036000000.0,,127000000.0,,436000000.0,,,,,,127000000.0,5061000000.0,,447000000.0,,,,,,130000000,,,,,0.0,-1000000.0,3381000000.0,,,,585000000.0,,318000000.0,,,,,,500000000.0,185000000.0,586000000.0,,338000000.0,,,,-43000000.0,,0.2075,,,,,416000000.0,,,,,,,,338000000.0,,3121000000.0,,205000000.0,,-76000000.0,,0.0,,,,,338000000.0,58000000.0,,46000000.0,,,,,,,19000000.0,0.0,610000000.0,1941000000.0,,,4000000.0,,,,-135000000.0,,,,,-202000000.0,,,,9000000.0,-42000000.0,,1022000000,251000000,0.0,171000000.0,,,,,,,,,,,-53000000.0,78000000.0,,,273000000.0,,10000000.0,334000000,,-74000000.0,,-3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,85000000.0,,,,,,,,,,,,185000000.0,603600000.0,,4377000000.0,,,1114000000.0,,4272000000.0,,1733000000.0,,,8614000000.0,,,,,,,,,202000000.0,,,178000000.0,,0.220884,6881000000.0,,132000000.0,,436000000.0,,,,,,132000000.0,5386000000.0,,323000000.0,,,,,,134000000,,,,,0.0,-19000000.0,3453000000.0,,,,617000000.0,,327000000.0,,,,,,543000000.0,185000000.0,589000000.0,,743000000.0,21000000.0,,,-64000000.0,,0.2175,,,,,338000000.0,,,,,,,,743000000.0,,3228000000.0,,202000000.0,,-480000000.0,,0.0,,,,,743000000.0,253000000.0,,49000000.0,,,,,,,-41000000.0,-13000000.0,597600000.0,1911000000.0,,,12000000.0,,,,-48000000.0,,,,,218000000.0,,,,11000000.0,-45000000.0,,1025000000,251000000,0.0,223000000.0,,,,,,,,,,,-12000000.0,73000000.0,,,270000000.0,,9000000.0,336000000,,377000000.0,,-5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,87000000.0,5052000000.0,,4867000000.0,-50000000.0,92000000.0,-8000000.0,,,0.0,,19000000.0,198000000.0,,1007000000.0,4377000000.0,,,891000000.0,,4161000000.0,563000000.0,1417000000.0,,0.825,8281000000.0,,,,496000000.0,,,,351000000.0,181000000.0,2386000000.0,,258000000.0,793000000.0,,6864000000.0,3000000.0,116000000.0,783000000.0,465000000.0,,,740000000.0,,-413000000.0,116000000.0,5052000000.0,-21000000.0,341000000.0,341000000.0,563000000.0,339000000.0,1417000000.0,3353000000.0,119000000,0.8175,3229000000.0,8281000000.0,301000000.0,-26000000.0,32000000.0,3353000000.0,263000000.0,891000000.0,4867000000.0,627000000.0,,351000000.0,4161000000.0,,,572000000.0,496000000.0,572000000.0,198000000.0,613000000.0,263000000.0,563000000.0,,62000000.0,,26000000.0,563000000.0,,,1879000000.0,6864000000.0,267000000.0,743000000.0,2000000.0,-26000000.0,1747000000.0,,1330000000.0,-1060000000.0,958000000.0,563000000.0,,3229000000.0,0.0,193000000.0,,-378000000.0,606800000.0,0.0,,-577000000.0,,844000000.0,563000000.0,3000000.0,,58000000.0,-9000000.0,181000000.0,,,363000000.0,,-29000000.0,0.0,,1879000000.0,,627000000.0,16000000.0,-577000000.0,-50000000.0,92000000.0,-159000000.0,,-116000000.0,-175000000.0,740000000.0,-516000000.0,,,506000000.0,21000000.0,-46000000.0,,1078000000,267000000,0.0,304000000.0,,,,844000000.0,-12000000.0,,,,,,9000000.0,77000000.0,,-671000000.0,267000000.0,601600000.0,10000000.0,338000000,200000000.0,-157000000.0,,-3000000.0,4133000000.0,37000000.0,2000000.0,198000000.0,-8000000.0,39000000.0,,4377000000.0,,,,,,,,,,,,,,,,,
2011-03-31,85000000.0,,,4979000000.0,,,,,,,,,203000000.0,590800000.0,,4388000000.0,,,946000000.0,,4173000000.0,,1346000000.0,,,8257000000.0,,,,,,,,,173000000.0,,,227000000.0,,0.19485,6911000000.0,,112000000.0,,424000000.0,,,,,,112000000.0,5119000000.0,,352000000.0,,,,,,114000000,,,,,0.0,-6000000.0,3352000000.0,,,,648000000.0,,349000000.0,,,,,,528000000.0,203000000.0,624000000.0,,517000000.0,,,,-111000000.0,,0.19,,,,,563000000.0,2000000.0,,,,,,,517000000.0,,3138000000.0,,176000000.0,-49000000.0,-1000000.0,,0.0,,,,,517000000.0,3000000.0,,45000000.0,,,,,,,48000000.0,3000000.0,574800000.0,1895000000.0,,,4000000.0,,-41000000.0,,-252000000.0,,,,,-218000000.0,,,,32000000.0,-56000000.0,,1048000000,221000000,0.0,283000000.0,,,,,,,,,,,77000000.0,64000000.0,,,276000000.0,,12000000.0,306000000,,-46000000.0,,-9000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,88000000.0,,,5069000000.0,,,,,,,,,190000000.0,576800000.0,,4392000000.0,,,1154000000.0,,4156000000.0,,1523000000.0,,,8396000000.0,,,,,,,,,170000000.0,,,89000000.0,,0.159011,6873000000.0,,90000000.0,,441000000.0,,,,,,90000000.0,5310000000.0,,354000000.0,,,,,,97000000,,,,,-61000000.0,2000000.0,3350000000.0,,,,636000000.0,,333000000.0,,,,,,547000000.0,190000000.0,624000000.0,,675000000.0,,,,-44000000.0,,0.155,,,,,517000000.0,2000000.0,,,,,,,675000000.0,,3086000000.0,,142000000.0,0.0,-756000000.0,,0.0,,,,,675000000.0,303000000.0,,48000000.0,,,,,,,-20000000.0,-5000000.0,566000000.0,1855000000.0,,,-2000000.0,,-47000000.0,,-181000000.0,,,,,74000000.0,,,,18000000.0,-46000000.0,,1065000000,251000000,0.0,135000000.0,,,,,,,,,,,-107000000.0,49000000.0,,,272000000.0,,9000000.0,278000000,,158000000.0,,-5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,86000000.0,,,5196000000.0,,,,,,,,,189000000.0,570400000.0,,4709000000.0,,,1042000000.0,,4257000000.0,,1211000000.0,,,8451000000.0,,,,,,,,,99000000.0,,,221000000.0,,0.225497,7240000000.0,,127000000.0,,432000000.0,,,,,,127000000.0,5299000000.0,,319000000.0,,,,,,127000000,,,,,-24000000.0,0.0,3514000000.0,,,,644000000.0,,321000000.0,,,,,,579000000.0,189000000.0,631000000.0,438000000.0,281000000.0,,,,-462000000.0,,0.2225,,,,,675000000.0,2000000.0,,,,,,,281000000.0,,3152000000.0,,174000000.0,,-323000000.0,,0.0,,,,,281000000.0,4000000.0,,45000000.0,,,,,,,-22000000.0,0.0,563200000.0,1950000000.0,,,34000000.0,,-79000000.0,95000000.0,-51000000.0,,,,,-195000000.0,,,,13000000.0,-42000000.0,,1063000000,243000000,103000000.0,263000000.0,,,,,,,,,,,-19000000.0,55000000.0,,,262000000.0,,8000000.0,305000000,,-394000000.0,,320000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,90000000.0,5290000000.0,,5339000000.0,-78000000.0,836000000.0,-20000000.0,,,0.0,,38000000.0,217000000.0,,996000000.0,4720000000.0,,,1384000000.0,,3906000000.0,337000000.0,1356000000.0,,0.842256,8548000000.0,,,,472000000.0,,,,369000000.0,73000000.0,2542000000.0,,224000000.0,729000000.0,,7192000000.0,179000000.0,143000000.0,761000000.0,498000000.0,,,799000000.0,,-533000000.0,143000000.0,5290000000.0,458000000.0,333000000.0,333000000.0,337000000.0,349000000.0,1356000000.0,3216000000.0,153000000,0.82,3258000000.0,8548000000.0,256000000.0,0.0,0.0,3216000000.0,,1384000000.0,5339000000.0,617000000.0,,369000000.0,3906000000.0,,,666000000.0,472000000.0,666000000.0,217000000.0,663000000.0,,337000000.0,,73000000.0,,-48000000.0,337000000.0,,,1881000000.0,7192000000.0,258000000.0,281000000.0,2000000.0,-85000000.0,1795000000.0,,1260000000.0,-1226000000.0,953000000.0,337000000.0,,3258000000.0,0.0,237000000.0,,-146000000.0,576800000.0,0.0,,-607000000.0,,865000000.0,337000000.0,179000000.0,,50000000.0,,73000000.0,,,563000000.0,,-89000000.0,1000000.0,,1881000000.0,,617000000.0,-7000000.0,-607000000.0,-78000000.0,836000000.0,-49000000.0,,-665000000.0,-192000000.0,799000000.0,-159000000.0,,,491000000.0,10000000.0,-48000000.0,,1161000000,281000000,0.0,272000000.0,,,,865000000.0,-83000000.0,,,,,,29000000.0,88000000.0,,-498000000.0,258000000.0,560400000.0,10000000.0,377000000,-226000000.0,72000000.0,,140000000.0,4337000000.0,29000000.0,2000000.0,182000000.0,-1000000.0,39000000.0,,4720000000.0,,,,,,,,,,,,,,,,,
2012-03-31,88000000.0,,,5471000000.0,,,,,,,,,206000000.0,562000000.0,,4721000000.0,,,1353000000.0,,3916000000.0,,1316000000.0,,,8484000000.0,,,,,,,,,78000000.0,,,178000000.0,,0.24035,7168000000.0,,132000000.0,,447000000.0,,,,,,132000000.0,5269000000.0,,336000000.0,,,,,,133000000,,,,,0.0,0.0,3218000000.0,,,,620000000.0,,376000000.0,,,,,,650000000.0,206000000.0,661000000.0,322000000.0,311000000.0,,,,-58000000.0,,0.235,,,,,337000000.0,2000000.0,,,,,,,311000000.0,,3215000000.0,,198000000.0,0.0,,,0.0,,,,,311000000.0,178000000.0,,43000000.0,,,,,,,18000000.0,4000000.0,549200000.0,1851000000.0,,,-1000000.0,,-62000000.0,799000000.0,-243000000.0,,,,,-204000000.0,,,,35000000.0,-58000000.0,,1108000000,241000000,278000000.0,236000000.0,,,,,,,,,,,9000000.0,68000000.0,,,260000000.0,,14000000.0,329000000,,-26000000.0,,125000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,87000000.0,,,5632000000.0,,,,,,,,,206000000.0,551200000.0,,4718000000.0,,,1235000000.0,,3928000000.0,,1283000000.0,,,8416000000.0,,,,,,,,,81000000.0,,,105000000.0,,0.296829,7133000000.0,,161000000.0,,465000000.0,,,,,,161000000.0,5163000000.0,,345000000.0,,,,,,163000000,,,,,6000000.0,4000000.0,3237000000.0,,,,610000000.0,,342000000.0,,,,,,606000000.0,206000000.0,635000000.0,508000000.0,302000000.0,,,,-40000000.0,,0.2925,,,,,311000000.0,2000000.0,,,,,,,302000000.0,,3253000000.0,,221000000.0,0.0,,,0.0,,,,,302000000.0,178000000.0,,38000000.0,,,,,,,43000000.0,3000000.0,542400000.0,1814000000.0,,,-1000000.0,,-73000000.0,94000000.0,-153000000.0,,,,,-115000000.0,,,,17000000.0,-44000000.0,,1100000000,259000000,0.0,149000000.0,,,,,,,,,,,-102000000.0,61000000.0,,,256000000.0,,11000000.0,346000000,,-9000000.0,,152000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,90000000.0,,,5771000000.0,,,,,,,,,207000000.0,546400000.0,,4719000000.0,,,1051000000.0,,4144000000.0,,1325000000.0,,,8453000000.0,,,,,,,,,94000000.0,,,119000000.0,,0.259716,7128000000.0,,139000000.0,,474000000.0,,,,,,139000000.0,5195000000.0,,371000000.0,,,,,,142000000,,,,,0.0,-7000000.0,3447000000.0,,,,603000000.0,,330000000.0,,,,,,643000000.0,207000000.0,644000000.0,375000000.0,307000000.0,,,,-24000000.0,,0.255,,,,,302000000.0,2000000.0,,,,,,,307000000.0,,3258000000.0,,219000000.0,0.0,-808000000.0,,0.0,,,,,307000000.0,2000000.0,,48000000.0,,,,,,,-37000000.0,-6000000.0,535200000.0,1782000000.0,,,-9000000.0,,-61000000.0,84000000.0,-184000000.0,,,,,-132000000.0,,,,28000000.0,-44000000.0,,1118000000,267000000,0.0,163000000.0,,,,,,,,,,,22000000.0,80000000.0,,,256000000.0,,10000000.0,357000000,,5000000.0,,135000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,89000000.0,5080000000.0,,5950000000.0,-60000000.0,724000000.0,-78000000.0,,,0.0,,-3000000.0,210000000.0,540400000.0,1056000000.0,4719000000.0,,,1105000000.0,,3975000000.0,358000000.0,1412000000.0,,1.145052,8497000000.0,,,,611000000.0,,,,379000000.0,109000000.0,2597000000.0,,238000000.0,889000000.0,0.335457,7085000000.0,2000000.0,179000000.0,640000000.0,499000000.0,,,829000000.0,,-634000000.0,179000000.0,5080000000.0,-22000000.0,357000000.0,357000000.0,358000000.0,354000000.0,1412000000.0,3228000000.0,159000000,1.11,3417000000.0,8497000000.0,303000000.0,0.0,0.0,3228000000.0,119000000.0,1105000000.0,5950000000.0,638000000.0,,379000000.0,3975000000.0,0.0,,663000000.0,611000000.0,663000000.0,210000000.0,657000000.0,119000000.0,358000000.0,,96000000.0,,-16000000.0,358000000.0,0.33,,1760000000.0,7085000000.0,249000000.0,307000000.0,2000000.0,0.0,1885000000.0,,1410000000.0,-1642000000.0,835000000.0,358000000.0,,3417000000.0,363000000.0,251000000.0,0.0,-696000000.0,550000000.0,0.0,,-649000000.0,,898000000.0,358000000.0,2000000.0,,38000000.0,0.0,109000000.0,,,337000000.0,,-36000000.0,4000000.0,533600000.0,1760000000.0,,638000000.0,16000000.0,-649000000.0,-60000000.0,724000000.0,-54000000.0,,-138000000.0,-195000000.0,829000000.0,-255000000.0,,,597000000.0,16000000.0,-49000000.0,,1156000000,289000000,363000000.0,287000000.0,,,,898000000.0,-12000000.0,,,,,,-7000000.0,94000000.0,,-706000000.0,249000000.0,533600000.0,9000000.0,378000000,-9000000.0,21000000.0,,-434000000.0,4482000000.0,5000000.0,2000000.0,167000000.0,5000000.0,44000000.0,,4719000000.0,,,,,,,,,,,,,,,,,
2013-03-31,97000000.0,,,6067000000.0,,,,,,,,,229000000.0,540400000.0,,5231000000.0,,,1190000000.0,,4876000000.0,,1453000000.0,,,9563000000.0,,,,,,,,,118000000.0,,,164000000.0,,0.219595,8110000000.0,,117000000.0,,440000000.0,,,,,,117000000.0,6066000000.0,,369000000.0,,,,,,117000000,,,,,0.0,0.0,4047000000.0,,,,711000000.0,,422000000.0,,,,,,674000000.0,229000000.0,712000000.0,224000000.0,356000000.0,-4000000.0,,,-74000000.0,,0.215,,,,,358000000.0,2000000.0,,,,,,,356000000.0,,3497000000.0,,170000000.0,-16000000.0,-1149000000.0,,0.0,,,,,356000000.0,2000000.0,,41000000.0,,,,,,,27000000.0,4000000.0,532799996.0,2252000000.0,,,-7000000.0,,-62000000.0,766000000.0,-67000000.0,,,,,-188000000.0,,,,13000000.0,-58000000.0,,1152000000,211000000,350000000.0,222000000.0,,,,,,,,,,,-19000000.0,58000000.0,,,258000000.0,,14000000.0,308000000,,-40000000.0,,-10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,103000000.0,,,6218000000.0,,,,,,,,,245000000.0,537200000.0,,5231000000.0,,,1173000000.0,,4798000000.0,,1454000000.0,,,9434000000.0,,,,,,,,,153000000.0,,,123000000.0,,0.287948,7980000000.0,,151000000.0,,518000000.0,,,,,,151000000.0,5971000000.0,,285000000.0,,,,,,152000000,,,,,0.0,116000000.0,3951000000.0,,,,694000000.0,,410000000.0,,,,,,691000000.0,245000000.0,680000000.0,206000000.0,320000000.0,-36000000.0,,,64000000.0,,0.2825,,,,,356000000.0,2000000.0,,,,,,,320000000.0,,3463000000.0,,232000000.0,0.0,-295000000.0,,0.0,,,,,320000000.0,2000000.0,,41000000.0,,,,,,,-14000000.0,3000000.0,524400000.0,2209000000.0,,,-19000000.0,,-67000000.0,761000000.0,-187000000.0,,,,,-269000000.0,,,,11000000.0,-52000000.0,,1198000000,273000000,0.0,175000000.0,,,,,,,,,,,-77000000.0,81000000.0,,,255000000.0,,12000000.0,376000000,,-30000000.0,,-2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
