,annualNetIncome,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,annualPretaxIncome,quarterlyLongTermDebt,annualTotalAssets,trailingNetIncome,annualGoodwill,annualAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualLongTermDebt,trailingInvestingCashFlow,quarterlyCurrentAccruedExpenses,annualDilutedAverageShares,quarterlyCostOfRevenue,quarterlyOtherShortTermInvestments,quarterlyOtherNonCurrentLiabilities,quarterlyAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherNonCashItems,annualDilutedEPS,annualStockholdersEquity,quarterlyInvestmentsAndAdvances,annualOperatingIncome,trailingChangeInWorkingCapital,annualDepreciationAndAmortization,annualTotalRevenue,trailingStockBasedCompensation,quarterlyDilutedEPS,annualPurchaseOfInvestment,trailingChangeInAccountPayable,annualRetainedEarnings,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualBasicAverageShares,quarterlyGoodwill,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,trailingTotalRevenue,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualChangeInAccountPayable,trailingOtherIncomeExpense,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIncomeExpense,annualCurrentLiabilities,quarterlyCurrentDebt,annualNetPPE,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyInterestExpense,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,annualEbitda,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyBasicAverageShares,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingChangesInAccountReceivables,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,annualInterestExpense,annualCurrentAssets,quarterlyBasicEPS,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualBeginningCashPosition,annualGrossPPE,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyAccountsPayable,quarterlyChangeInAccountPayable,trailingRepaymentOfDebt,quarterlyCapitalStock,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyBeginningCashPosition,quarterlyGrossProfit,quarterlyOperatingExpense,annualCapitalExpenditure,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,trailingGrossProfit,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualCurrentDebt,annualTaxProvision,quarterlyDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyNetPPE,trailingResearchAndDevelopment,annualStockBasedCompensation,annualCurrentDeferredRevenue,annualOtherCurrentAssets,trailingCostOfRevenue,annualCostOfRevenue,annualCapitalStock,quarterlyTaxProvision,annualBasicEPS,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,quarterlyCommonStockIssuance,annualResearchAndDevelopment,annualNetOtherFinancingCharges,trailingDepreciationAndAmortization,annualGrossProfit,trailingChangeInInventory,annualInventory,trailingTaxProvision,quarterlyEbitda,quarterlyChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualOperatingExpense,annualPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,trailingOperatingExpense,quarterlyRetainedEarnings,trailingOtherNonCashItems,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAssets,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyOperatingIncome,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyDeferredIncomeTax,annualIncomeTaxPayable,trailingPurchaseOfBusiness,trailingCashDividendsPaid,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,quarterlyIncomeTaxPayable,trailingDilutedEPS,annualCashDividendsPaid,quarterlyCashDividendsPaid,trailingDilutedAverageShares,trailingCommonStockIssuance
1427760000,,,862624000.0,,610210000.0,,,,,170479000.0,0.0,,,,74491000.0,,2974000.0,163602000.0,52910000.0,69604000.0,-30475000.0,678442000.0,,,,,,39829000.0,,,,,,-0.11,,,,,44871000.0,,,-18359000.0,-18359000.0,,,,-18359000.0,-58575000.0,,2414000.0,6025000.0,421822000.0,0.0,,,,,,,,87337000.0,,,421822000.0,,585424000.0,,,12687000.0,,11835000.0,-74296000.0,,,904037000.0,49983000.0,,,,-8139000.0,3958000.0,,172070000.0,,,,,,,,0.0,,,,-0.11,,1000.0,,,,-11671000.0,,,,,,,19274000.0,,26586000.0,2124000.0,,173000.0,,2258000.0,452297000.0,156301000.0,163236000.0,,12857000.0,,,0.0,-41413000.0,,,,,,,172070000.0,-37246000.0,-452000.0,80667000.0,,,,,,,,367000.0,,17558000.0,11835000.0,,29180000.0,,,,,,,,-5305000.0,-11787000.0,,9297000.0,,,,,-17992000.0,-39829000.0,,,118365000.0,,-1803877000.0,,159275000.0,-4586000.0,225595000.0,,,32686000.0,692145000.0,-3553000.0,,-6935000.0,117913000.0,,,,,,,,,,,,,,,,
1435622400,,,930337000.0,,617025000.0,,,,,197347000.0,0.0,,,,81719000.0,,6254000.0,187788000.0,51858000.0,75122000.0,17859000.0,682691000.0,,,,,,67003000.0,,,,,,0.05,,,,,51679000.0,,,9294000.0,9294000.0,,,,9294000.0,-26691000.0,,1897000.0,7725000.0,439681000.0,27174000.0,,,,,,,,42940000.0,,,439681000.0,,627469000.0,,,11494000.0,,11266000.0,-45745000.0,,,875163000.0,48742000.0,,,,11194000.0,-2158000.0,,178676000.0,,,,,,,,0.0,,,,0.05,,-1010000.0,,,,-5518000.0,,,,,,,21250000.0,,29162000.0,2576000.0,,180000.0,,1949000.0,421822000.0,156730000.0,164124000.0,,12857000.0,,,0.0,55174000.0,,,,,,,186493000.0,-39731000.0,-460000.0,81602000.0,,,,,,,,136000.0,,17592000.0,11266000.0,,33778000.0,,,,,,,,20924000.0,650000.0,,6083000.0,,,,,9430000.0,0.0,,,112445000.0,,-1794581000.0,,162984000.0,13390000.0,192472000.0,,,31160000.0,732990000.0,-2196000.0,,-7394000.0,121333000.0,,,,,,,,,,,,,,,,
1443571200,,,931932000.0,,623928000.0,,,,,174018000.0,0.0,,,,85525000.0,,8040000.0,189244000.0,50863000.0,86966000.0,6120000.0,687372000.0,,,,,,35714000.0,,,,,,-0.22,,,,,47599000.0,,,-39582000.0,-39582000.0,,,,-39582000.0,-15215000.0,,2428000.0,9712000.0,445801000.0,-31289000.0,,,,,,,,5000.0,,,445801000.0,,635045000.0,,,11209000.0,,11178000.0,-14164000.0,,,843195000.0,55118000.0,,,,-5635000.0,166000.0,,181387000.0,,,,,,,,0.0,,,,-0.22,,179000.0,,,,-11844000.0,,,,,,,12307000.0,,27366000.0,-1796000.0,,186000.0,,-275000.0,439681000.0,179571000.0,179672000.0,,12857000.0,,,0.0,88737000.0,,,,,,,181387000.0,-42060000.0,-467000.0,83186000.0,,,,,,,,9000.0,,17625000.0,11178000.0,,13913000.0,,,,,,,,-28364000.0,-10936000.0,,2869000.0,,,,,-39573000.0,0.0,,,132073000.0,,-1834163000.0,,187611000.0,7723000.0,155823000.0,,,13612000.0,757914000.0,-13358000.0,,-101000.0,125246000.0,,,,,,,,,,,,,,,,
1451520000,6531000.0,,1007440000.0,7556000.0,619893000.0,1007440000.0,,,114450000.0,140592000.0,0.0,,619893000.0,,87293000.0,187302000.0,9704000.0,186344000.0,48385000.0,114450000.0,75638000.0,0.0,68974000.0,86436000.0,43271000.0,0.03,171155000.0,35248000.0,50651000.0,,44883000.0,753751000.0,,0.29,-147981000.0,,-1778987000.0,,52467000.0,179601000.0,,55178000.0,55178000.0,-105010000.0,521439000.0,87616000.0,55178000.0,-4529000.0,,1783000.0,,521439000.0,-466000.0,,5623000.0,,30085000.0,0.0,-4581000.0,836285000.0,619893000.0,86006000.0,,521439000.0,86536000.0,707783000.0,,186344000.0,10213000.0,,10604000.0,-13776000.0,,,836285000.0,19338000.0,,35248000.0,53159000.0,63113000.0,913000.0,48385000.0,186269000.0,0.0,521439000.0,-809000.0,707783000.0,,,,0.0,,45603000.0,866848000.0,0.3,-56517000.0,928000.0,452297000.0,131269000.0,,-27484000.0,,19338000.0,196614000.0,-45263000.0,,6531000.0,16143000.0,,30085000.0,2719000.0,,187000.0,-1699000.0,-809000.0,445801000.0,234177000.0,169097000.0,-26003000.0,12512000.0,,,0.0,171155000.0,87293000.0,69142000.0,,0.0,619893000.0,1025000.0,193367000.0,-45263000.0,-320000.0,86006000.0,,69872000.0,12512000.0,0.0,,26972000.0,187000.0,512000.0,0.04,17097000.0,8992000.0,140592000.0,9565000.0,479514000.0,2879000.0,,726779000.0,,1783000.0,,65903000.0,-12774000.0,836285000.0,,,60533000.0,676128000.0,-39829000.0,55690000.0,0.0,-34847000.0,,116630000.0,,-1778987000.0,,243881000.0,70009000.0,836285000.0,,6531000.0,10158000.0,866848000.0,-6896000.0,98000.0,65080000.0,131269000.0,,,,,,,,,,,,,,,,
1459382400,,,1103942000.0,,627642000.0,,,,,168361000.0,0.0,,,,135926000.0,,6005000.0,153054000.0,48233000.0,101280000.0,136176000.0,675875000.0,,,,,,32298000.0,,,,,,0.12,,,,,64596000.0,,,24047000.0,24047000.0,,,,24047000.0,28757000.0,,1309000.0,,657615000.0,-2950000.0,,,,,,,,,,,657615000.0,,810669000.0,,,10134000.0,,11058000.0,-16795000.0,,,876194000.0,43441000.0,,,,91973000.0,110000.0,,187184000.0,,,,,,,,0.0,,,,0.13,,752000.0,,,,13170000.0,,,,,,,51114000.0,,31899000.0,1814000.0,,187000.0,,397000.0,521439000.0,257459000.0,221420000.0,,9297000.0,,,0.0,227748000.0,,,,,,,192625000.0,-47481000.0,-445000.0,92622000.0,,,,,,,,400000.0,,20769000.0,11236000.0,,10219000.0,,,,,,,,34581000.0,38533000.0,,,,,,,24447000.0,,,,156824000.0,,-1754940000.0,,263464000.0,97535000.0,200319000.0,,,9884000.0,935581000.0,-5562000.0,,36039000.0,140103000.0,,,,,,,,,,,,,,,,
1467244800,,,1417975000.0,,635491000.0,,,,,625845000.0,17688000.0,,,,102946000.0,,12367000.0,141537000.0,286435000.0,129486000.0,-169961000.0,921926000.0,,,,,,31444000.0,,,,,,0.18,,,,,66792000.0,,155725000.0,34425000.0,34425000.0,,,,34425000.0,-215281000.0,,6124000.0,,487654000.0,-3125000.0,,,,,,,,,,,487654000.0,,629191000.0,,,9662000.0,,12850000.0,-1000000.0,,,1120912000.0,18958000.0,281205000.0,,,-64642000.0,13877000.0,,187682000.0,,,,,,,,0.0,,,,0.18,,930000.0,,,,-15988000.0,,,,,,,12778000.0,,40724000.0,7069000.0,,188000.0,,662000.0,657615000.0,233921000.0,187061000.0,,6083000.0,,,-144845000.0,297063000.0,,,,,,,193015000.0,-44493000.0,0.0,138513000.0,,,,,,,,785000.0,,21302000.0,-8714000.0,,13886000.0,,,,,,,,44872000.0,-54203000.0,,,,,,,35210000.0,,,,120269000.0,,-1720515000.0,,246288000.0,17572000.0,198986000.0,,,27763000.0,792130000.0,-82214000.0,,46860000.0,183006000.0,,,,,,,,,,,,,,,,
1475193600,,,1544195000.0,,643434000.0,,,,,657535000.0,17854000.0,,,,114885000.0,,20205000.0,136486000.0,290230000.0,131523000.0,92445000.0,933664000.0,,,,,,55745000.0,,,,,,0.19,,,,,75776000.0,,155702000.0,36877000.0,36877000.0,,,,36877000.0,-9952000.0,,4078000.0,,580099000.0,16289000.0,,,,,,,,,,,580099000.0,,716585000.0,,,9479000.0,,16951000.0,-9126000.0,,,1174209000.0,18325000.0,275821000.0,,,78642000.0,-1237000.0,,188029000.0,,,,,,,,0.0,,,,0.2,,2757000.0,,,,-3894000.0,,,,,,,13923000.0,,57524000.0,16800000.0,,188000.0,,390000.0,487654000.0,249264000.0,218960000.0,,2868000.0,,,0.0,369986000.0,,,,,,,194265000.0,-48010000.0,0.0,151942000.0,,,,,,,,1425000.0,,26527000.0,8086000.0,,8363000.0,,,,,,,,64732000.0,31131000.0,,,,,,,38302000.0,1880000.0,,,143184000.0,,-1683638000.0,,269469000.0,95271000.0,240545000.0,,,7126000.0,886660000.0,-16629000.0,,30304000.0,199952000.0,,,,,,,,,,,,,,,,
1483142400,104222000.0,,1638597000.0,107404000.0,651481000.0,1638597000.0,,155593000.0,148758000.0,644995000.0,301000000.0,,651481000.0,,127459000.0,194125000.0,19610000.0,156203000.0,294148000.0,148758000.0,72244000.0,0.0,88017000.0,49973000.0,17894000.0,0.54,419467000.0,31987000.0,162420000.0,,58425000.0,1105719000.0,,0.05,-57372000.0,,-1674765000.0,,96085000.0,187873000.0,155593000.0,8873000.0,8873000.0,-232488000.0,652343000.0,58645000.0,8873000.0,-36012000.0,,4106000.0,,652343000.0,-30897000.0,,43758000.0,,75599000.0,0.0,-20683000.0,1219130000.0,651481000.0,167679000.0,,652343000.0,304756000.0,808546000.0,270437000.0,156203000.0,9470000.0,,17566000.0,-30451000.0,,,1219130000.0,19299000.0,270437000.0,31987000.0,146149000.0,78506000.0,-3633000.0,294148000.0,188598000.0,0.0,652343000.0,-2886000.0,808546000.0,,,,0.0,,38745000.0,993602000.0,0.05,-23947000.0,-392000.0,521439000.0,219489000.0,,-17235000.0,,19299000.0,303251000.0,-51810000.0,,104222000.0,10202000.0,,75599000.0,18075000.0,,189000.0,-445000.0,-2886000.0,580099000.0,306888000.0,257670000.0,-120277000.0,0.0,,,0.0,419467000.0,127459000.0,130904000.0,,301000000.0,651481000.0,3182000.0,195187000.0,-51810000.0,0.0,167679000.0,,96201000.0,0.0,0.0,,58187000.0,189000.0,572000.0,0.55,27603000.0,7286000.0,644995000.0,17505000.0,581861000.0,9117000.0,,1047532000.0,,4106000.0,,18915000.0,9292000.0,1219130000.0,,,184479000.0,885112000.0,-142856000.0,9445000.0,109000.0,24753000.0,,161585000.0,,-1674765000.0,,326498000.0,94378000.0,1219130000.0,,104222000.0,13872000.0,993602000.0,-15872000.0,4047000.0,49218000.0,219489000.0,,,,,,,,,,,,,,,,
1490918400,,,1607347000.0,,41604000.0,,,,,788172000.0,21528000.0,,,,142239000.0,,14824000.0,150132000.0,295093000.0,244975000.0,-290520000.0,336697000.0,,,,,,158322000.0,,,,,,-0.96,,,,,87234000.0,,155593000.0,-187083000.0,-187083000.0,,,,-187083000.0,-138819000.0,,3961000.0,,361823000.0,-67300000.0,,,,,,,,,,,361823000.0,,511955000.0,,,5939000.0,,15027000.0,-230162000.0,,,641413000.0,15993000.0,265053000.0,,,-194605000.0,-3695000.0,,195260000.0,,,,,,,,0.0,,,,-0.96,,790000.0,,,,-96217000.0,,,,,,,112310000.0,,86327000.0,10728000.0,,205000.0,,5377000.0,652343000.0,369258000.0,495206000.0,,,,,0.0,965934000.0,,,,,,,195260000.0,-56335000.0,-8097000.0,193211000.0,,,,,,,,-10900000.0,,30613000.0,7427000.0,,33736000.0,,,,,,,,-177017000.0,-99566000.0,,,,,,,-197983000.0,-123891000.0,,,407972000.0,,-1863946000.0,,384082000.0,-173638000.0,304716000.0,,,21944000.0,819175000.0,-20967000.0,,-125948000.0,249546000.0,,,,,,,,,,,,,,,,
1498780800,,,1639443000.0,,23428000.0,,,,,794640000.0,22779000.0,,,,150387000.0,,20260000.0,156852000.0,296019000.0,169516000.0,89931000.0,319447000.0,,,,,,144425000.0,,,,,,-0.06,,,,,90072000.0,,155593000.0,-12484000.0,-12484000.0,,,,-12484000.0,-37318000.0,,2930000.0,,451754000.0,-27398000.0,,,,,,,,,,,451754000.0,,608606000.0,,,384000.0,,12352000.0,-8983000.0,,,612608000.0,16075000.0,259669000.0,,,86295000.0,-4397000.0,,205141000.0,,,,,,,,0.0,,,,-0.06,,3672000.0,,,,75459000.0,,,,,,,2164000.0,,69093000.0,-17234000.0,,205000.0,,10968000.0,361823000.0,306184000.0,291911000.0,,,,,0.0,1026835000.0,,,,,,,205141000.0,-62857000.0,-837000.0,218878000.0,,,,,,,,3100000.0,,33745000.0,7148000.0,,15725000.0,,,,,,,,3352000.0,55708000.0,,,,,,,-9384000.0,0.0,,,201839000.0,,-1876430000.0,,326444000.0,116794000.0,293161000.0,,,10491000.0,844803000.0,-30499000.0,,14273000.0,281735000.0,,,,,,,,,,,,,,,,
1506729600,,,2374301000.0,,23711000.0,,,,,832979000.0,24330000.0,,,,164398000.0,,22036000.0,153343000.0,272905000.0,198345000.0,676292000.0,296616000.0,,,,,,169020000.0,,,,,,0.17,,,,,91271000.0,,155593000.0,36054000.0,36054000.0,,,,36054000.0,-30839000.0,,3261000.0,,1128046000.0,39388000.0,,,,,,,,,,,1128046000.0,,1281389000.0,,,204000.0,,11940000.0,-16665000.0,,,616551000.0,19256000.0,242285000.0,,,18819000.0,-4469000.0,,206796000.0,,,,,,,,0.0,,,,0.17,,279000.0,,,,-28829000.0,,,,,,,20130000.0,,69933000.0,840000.0,,211000.0,,12512000.0,451754000.0,359498000.0,360883000.0,,,,,0.0,1757750000.0,,,,,,,212610000.0,-69071000.0,0.0,246825000.0,,,,,,,,7300000.0,,34929000.0,-16273000.0,,658480000.0,,,,,,,,55498000.0,-2482000.0,,,,,,,43354000.0,0.0,,,269612000.0,,-1840376000.0,,381534000.0,53123000.0,319935000.0,,,654011000.0,1541322000.0,-34304000.0,,-1385000.0,315896000.0,,,,,,,,,,,,,,,,
1514678400,-313142000.0,,2302582000.0,-312290000.0,24001000.0,2302582000.0,,155593000.0,266299000.0,801061000.0,26848000.0,,24001000.0,,198934000.0,204580000.0,22359000.0,270136000.0,287000000.0,266299000.0,-228537000.0,311001000.0,145714000.0,649387000.0,7994000.0,-1.53,1630629000.0,134356000.0,-236030000.0,,52178000.0,1536216000.0,,-0.71,-384671000.0,,-1990005000.0,,97829000.0,204580000.0,155593000.0,-149629000.0,-149629000.0,-349978000.0,899509000.0,690171000.0,-149629000.0,-143002000.0,,6482000.0,,899509000.0,-31550000.0,,-7928000.0,,67671000.0,311001000.0,-86860000.0,360952000.0,7393000.0,259763000.0,,899509000.0,-92988000.0,1169645000.0,236901000.0,270136000.0,373000.0,,12859000.0,-128861000.0,,,671953000.0,14448000.0,236901000.0,134356000.0,-305390000.0,-114518000.0,-4485000.0,287000000.0,211125000.0,,899509000.0,-7010000.0,1169645000.0,,,,1169645000.0,,6900000.0,1501521000.0,-0.71,-117541000.0,110000.0,652343000.0,334427000.0,,-67954000.0,,14448000.0,366406000.0,-74664000.0,,-313142000.0,11110000.0,,67671000.0,-2262000.0,,211000.0,-8934000.0,-7010000.0,1128046000.0,421797000.0,544767000.0,-111021000.0,,,,0.0,1630629000.0,198934000.0,247166000.0,,26848000.0,7393000.0,852000.0,211125000.0,-74664000.0,0.0,259763000.0,,133055000.0,,1169645000.0,,79479000.0,211000.0,1352000.0,-1.53,33768000.0,9692000.0,801061000.0,0.0,1326361000.0,-17046000.0,,1456737000.0,,6482000.0,,-147904000.0,-17889000.0,671953000.0,,,-204009000.0,1692767000.0,0.0,-148277000.0,0.0,-64229000.0,,446938000.0,,-1990005000.0,,444156000.0,-89267000.0,360952000.0,,-313142000.0,3725000.0,1501521000.0,-25251000.0,4851000.0,-122970000.0,334427000.0,,,,,,,,,,,,,,,,
1522454400,,,2306012000.0,,16811000.0,,,,,836457000.0,28175000.0,,,,219973000.0,,18106000.0,276632000.0,280085000.0,220190000.0,-5060000.0,296896000.0,,,,,,165972000.0,,,,,,-0.19,,,,,121498000.0,,155593000.0,-41140000.0,-41140000.0,,,,-41140000.0,-28528000.0,,4632000.0,,895374000.0,20456000.0,,,,,,,,7460000.0,,,894427000.0,,1171059000.0,,,385000.0,,13424000.0,-46970000.0,,,677968000.0,18765000.0,231517000.0,,,8248000.0,,,211681000.0,,,,,,,,,,,,-0.19,,1879000.0,,,,46109000.0,,,,,,,31032000.0,,74115000.0,6444000.0,,212000.0,,-10122000.0,900434000.0,364176000.0,424601000.0,,,,,,1628044000.0,,,,,,,211681000.0,-81441000.0,0.0,264610000.0,,,,,,,,786000.0,,36224000.0,6772000.0,,2595000.0,,,,,,,,-26545000.0,28237000.0,,,,,,,-40354000.0,-8937000.0,,,303103000.0,,-2028392000.0,,382282000.0,20838000.0,381072000.0,,,2595000.0,1469555000.0,-12590000.0,,-60425000.0,346051000.0,,,,,,,,,,,,,,,,
1530316800,,,2397157000.0,,17016000.0,,,,,799073000.0,29501000.0,,,,213921000.0,,24856000.0,269865000.0,278979000.0,316310000.0,34143000.0,295995000.0,,,,,,131330000.0,,,,,,0.24,,,,,108029000.0,,155593000.0,52394000.0,52394000.0,,,,52394000.0,-3922000.0,,5869000.0,,929517000.0,-36136000.0,,,,,,,,7554000.0,,,928517000.0,,1198382000.0,,,398000.0,,13501000.0,-20793000.0,,,664234000.0,18432000.0,226132000.0,,,21612000.0,,,212210000.0,,,,,,,,,,,,0.25,,-1000.0,,,,-96120000.0,,,,,,,27662000.0,,75559000.0,1444000.0,,212000.0,,-9809000.0,895374000.0,496660000.0,406118000.0,,,,,,1732923000.0,,,,,,,215103000.0,-87788000.0,0.0,267586000.0,,,,,,,,1614000.0,,36605000.0,7388000.0,,15448000.0,,,,,,,,67907000.0,-112126000.0,,,,,,,54008000.0,1000.0,,,298089000.0,,-1975998000.0,,521516000.0,32403000.0,368239000.0,,,5562000.0,1598084000.0,-10791000.0,,90542000.0,355374000.0,,,,,,,,,,,,,,,,
1538265600,,,2519947000.0,,17224000.0,,,,,819588000.0,29665000.0,,,,231671000.0,,24795000.0,263134000.0,277335000.0,247736000.0,183671000.0,294559000.0,,,,,,121381000.0,,,,,,0.14,,,,,96522000.0,,155593000.0,29176000.0,29176000.0,,,,29176000.0,-17876000.0,,5993000.0,,1113188000.0,-4458000.0,,,,,,,,7648000.0,,,1112179000.0,,1375313000.0,,,405000.0,,13818000.0,-45401000.0,,,717048000.0,21099000.0,220748000.0,,,174327000.0,0.0,,212627000.0,,,,,,,,,,,,0.14,,1152000.0,,,,68574000.0,,,,,,,52346000.0,,95478000.0,19919000.0,,213000.0,,-9522000.0,929517000.0,424888000.0,389049000.0,,,,,,1802899000.0,,,,,,,215964000.0,-95896000.0,0.0,300767000.0,,,,,,,,1800000.0,,38001000.0,4806000.0,,2437000.0,,,,,,,,45199000.0,103398000.0,,,,,,,30976000.0,0.0,,,292527000.0,,-1946822000.0,,449683000.0,199148000.0,422489000.0,,,2437000.0,1700359000.0,-24821000.0,,35839000.0,396663000.0,,,,,,,,,,,,,,,,
1546214400,109493000.0,,2645762000.0,115347000.0,17434000.0,2645762000.0,,155593000.0,307598000.0,789907000.0,74085000.0,,17434000.0,,123723000.0,215635000.0,26366000.0,274343000.0,287001000.0,307598000.0,51798000.0,304435000.0,155928000.0,0.0,26517000.0,0.51,1925967000.0,99199000.0,155396000.0,,54969000.0,1881883000.0,,0.32,-168868000.0,,-1877759000.0,,108358000.0,212383000.0,155593000.0,69063000.0,69063000.0,-86423000.0,1164986000.0,14657000.0,69063000.0,-36097000.0,,10405000.0,,1164986000.0,-18368000.0,,36156000.0,,103827000.0,304435000.0,-38506000.0,415360000.0,,319751000.0,,1163980000.0,336227000.0,1438323000.0,215364000.0,274343000.0,355000.0,,14226000.0,-55704000.0,,,719795000.0,23601000.0,215364000.0,99199000.0,116890000.0,58557000.0,-5399000.0,287001000.0,213013000.0,,1163980000.0,-10165000.0,1438323000.0,,,,,,1543000.0,1855855000.0,0.32,-41299000.0,1013000.0,900434000.0,422982000.0,,-59862000.0,,23601000.0,434407000.0,-103231000.0,,109493000.0,44888000.0,-459000.0,103827000.0,8349000.0,,213000.0,0.0,-10165000.0,1113188000.0,502036000.0,412596000.0,-73483000.0,,,,,1925967000.0,123723000.0,264552000.0,,74085000.0,,5854000.0,216042000.0,-103231000.0,0.0,319751000.0,,148153000.0,,,,94123000.0,213000.0,1654000.0,0.52,37323000.0,7551000.0,789907000.0,0.0,1197957000.0,-15285000.0,,1787760000.0,,10405000.0,,71072000.0,-66048000.0,719795000.0,,,262744000.0,1632364000.0,0.0,70717000.0,,-46539000.0,,304238000.0,,-1877759000.0,,528402000.0,83838000.0,415360000.0,,109493000.0,4063000.0,1855855000.0,-25281000.0,4043000.0,89440000.0,422982000.0,,,,,,,,,,,,,,,,
1553990400,,,2754161000.0,,17647000.0,,,,,824092000.0,90231000.0,,,,86040000.0,,22588000.0,281320000.0,287000000.0,244081000.0,135713000.0,304647000.0,,,,,,120188000.0,,,,,,0.47,,,,,123983000.0,,155593000.0,102312000.0,102312000.0,,,,102312000.0,-24563000.0,,11005000.0,,1300699000.0,23691000.0,,,,,,,,,,,1299704000.0,,1581024000.0,,,335000.0,,13891000.0,-34574000.0,,,668594000.0,25569000.0,209980000.0,,,137396000.0,-10799000.0,,214065000.0,,,,,,,,,,,,0.48,,-600000.0,,,,63517000.0,,,,,,,28278000.0,,70363000.0,-33464000.0,,214000.0,,-9247000.0,1164986000.0,475269000.0,394528000.0,,,,,,2085567000.0,,,,,,,217061000.0,-113457000.0,-195000.0,338331000.0,,,,,,,,1785000.0,,40592000.0,6775000.0,,,,,,,,,,104432000.0,13082000.0,,,,,,,104097000.0,,,,270545000.0,,-1775352000.0,,497857000.0,155663000.0,363947000.0,,,4487000.0,1930069000.0,-18267000.0,,80741000.0,451788000.0,,,,,,,,,,,,,,,,
