date,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualDilutedEPS,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyFreeCashFlow,quarterlyGoodwill,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingChangeInAccountPayable,trailingPretaxIncome,annualRetainedEarnings,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,annualEndCashPosition,trailingPurchaseOfInvestment,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualTaxProvision,annualCurrentDeferredRevenue,annualPretaxIncome,annualTotalAssets,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyTotalAssets,trailingOperatingIncome,annualLongTermDebt,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,annualCashDividendsPaid,trailingTotalRevenue,annualBasicAverageShares,annualNetIncome,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeContinuousOperations,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyChangeInInventory,annualDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualCurrentAssets,trailingOperatingCashFlow,quarterlyInventory,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualNetPPE,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyBasicEPS,trailingNetOtherInvestingChanges,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,quarterlyBasicAverageShares,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualRepaymentOfDebt,annualEbitda,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,trailingGrossProfit,annualOtherCurrentLiabilities,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualBeginningCashPosition,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualOtherIncomeExpense,annualTotalNonCurrentAssets,annualGrossPPE,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingChangeInCashSupplementalAsReported,trailingCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,trailingOtherNonCashItems,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,annualPurchaseOfInvestment,trailingCashDividendsPaid,trailingNetIncome,annualGoodwill,annualCapitalStock,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,annualTotalRevenue,trailingResearchAndDevelopment,trailingCostOfRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,quarterlyNetPPE,trailingChangeInInventory,annualDeferredIncomeTax,quarterlyStockBasedCompensation,trailingOperatingExpense,annualNetOtherFinancingCharges,annualResearchAndDevelopment,quarterlyCommonStockIssuance,annualAccumulatedDepreciation,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,annualInventory,quarterlyEbitda,quarterlyNonCurrentDeferredRevenue,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance
,,85757000.0,633808000.0,146591000.0,1.5,2253483000.0,678555000.0,149673000.0,279469000.0,,34098000.0,1978995000.0,548051000.0,,,2253483000.0,-8438000.0,93116000.0,424972000.0,,,97889000.0,158444000.0,151730000.0,658920000.0,2971949000.0,52076000.0,1026900000.0,2971949000.0,,,992954000.0,,-228281000.0,,323255000.0,496907000.0,-311571000.0,566186000.0,,159086000.0,75611000.0,,37677000.0,,79902000.0,,,,633808000.0,2951471000.0,33072000.0,,2338141000.0,-1647212000.0,331974000.0,15818000.0,101677000.0,154783000.0,,424972000.0,150543000.0,97889000.0,,332301000.0,10146000.0,,192624000.0,424972000.0,-25870000.0,336381000.0,1978995000.0,,347519000.0,173085000.0,496907000.0,150543000.0,336381000.0,548051000.0,820365000.0,79902000.0,556939000.0,109149000.0,656235000.0,-55437000.0,,,85757000.0,24153000.0,,,50560000.0,393898000.0,,,720969000.0,24153000.0,,146393000.0,75611000.0,213784000.0,,86692000.0,151730000.0,1081207000.0,-8420000.0,,81025000.0,2338141000.0,,-1369224000.0,-1725473000.0,,343947000.0,52076000.0,,545792000.0,-24768000.0,992954000.0,1926163000.0,,424972000.0,,,,,393221000.0,1081207000.0,,,80173000.0,,36896000.0,10146000.0,,,7724000.0,,34098000.0,159086000.0,-141810000.0,,,,505059000.0,,16549000.0,1926163000.0,953031000.0,,-33177000.0,500695000.0,118190000.0,-344357000.0,1.54,984587000.0,182850000.0,,,,-1807476000.0,,,279469000.0,50560000.0,,86692000.0,2546117000.0,,,44716000.0,,556939000.0,,-2850000.0,,,40871000.0,519315000.0,12953000.0,-1369224000.0,656235000.0,2664000.0,31074000.0,-317691000.0,1519217000.0,347519000.0,155867000.0,,,,,,,,,
,,84265000.0,,,,2258811000.0,,137305000.0,262316000.0,,,2099405000.0,711425000.0,,,,,100351000.0,,,,370719000.0,,,,,,,3134943000.0,,,1035538000.0,304260000.0,,,,,-351221000.0,,,,73362000.0,,37974000.0,,137950000.0,,,,795690000.0,,,,,,375803000.0,31589000.0,121848000.0,,,,,370719000.0,,,10903000.0,,389520000.0,633089000.0,-173000.0,,,,330196000.0,238106000.0,,185847000.0,340080000.0,,,,,,,-53836000.0,0.41,,,,,299141000.0,48990000.0,424972000.0,,,,21286000.0,,158266000.0,,229890000.0,,,160366000.0,,2795000.0,,,2339253000.0,,-1404176000.0,,,,24026000.0,,371396000.0,,,,,633089000.0,,,,,,1271766000.0,,0.4,129539000.0,,11880000.0,,,,18000.0,,31452000.0,119440000.0,,,,,613909000.0,,,1965471000.0,,,-40115000.0,,145913000.0,-357126000.0,,,177420000.0,,,,,,,,,,245772000.0,,,,36418000.0,,561295000.0,,,,,,,24497000.0,,638677000.0,3812000.0,208117000.0,-359376000.0,,,183887000.0,,,,,,,,,
,,89348000.0,,,,2228427000.0,,123008000.0,258697000.0,,,1988369000.0,622957000.0,,,,,104183000.0,,,,133086000.0,,,,,,,3016187000.0,,,1027818000.0,295360000.0,,,,,-572983000.0,,,,76353000.0,,38881000.0,,140602000.0,,,,712305000.0,,,,,,396021000.0,-21200000.0,129892000.0,,,,,133086000.0,,,12995000.0,,-170480000.0,414361000.0,-114000.0,,,,319421000.0,253319000.0,,171633000.0,332288000.0,,,,,,,-52511000.0,0.46,,,,,290389000.0,48354000.0,633089000.0,,,,18518000.0,,167740000.0,,238836000.0,,,174349000.0,,592000.0,,,2303882000.0,,-1415322000.0,,,,12307000.0,,439520000.0,,,,,414361000.0,,,,,,1185179000.0,,0.45,134653000.0,,41944000.0,,,,-2865000.0,,27101000.0,100508000.0,,,,,649340000.0,,,1970752000.0,,,-30535000.0,,157185000.0,-201514000.0,,,153543000.0,,,,,,,,,,176467000.0,,,,37848000.0,,555430000.0,,,,,,,37623000.0,,770818000.0,9780000.0,-218728000.0,-165426000.0,,,196066000.0,,,,,,,,,
,,88454000.0,,,,2320462000.0,,156766000.0,260152000.0,,,2056502000.0,613313000.0,,,,,104767000.0,,,,138608000.0,,,,,,,3092125000.0,,,1035623000.0,295001000.0,,,,,-626815000.0,,,,75521000.0,,38682000.0,,137795000.0,,,,701767000.0,,,,,,401794000.0,1978000.0,129195000.0,,,,,138608000.0,,,12933000.0,,-129576000.0,418456000.0,-664000.0,,,,309870000.0,257192000.0,,157873000.0,326456000.0,,,,,,,-58078000.0,0.48,,,,,290376000.0,48409000.0,414361000.0,,,,17372000.0,,168731000.0,,240604000.0,,,174070000.0,,-1855000.0,,,2390358000.0,,-1424145000.0,,,,13569000.0,,538031000.0,,,,,418456000.0,,,,,,1277644000.0,,0.47,135837000.0,,15830000.0,,,,-4813000.0,,21487000.0,126240000.0,,,,,658986000.0,,,1982457000.0,,,-39381000.0,,161190000.0,-62654000.0,,,196147000.0,,,,,,,,,,155130000.0,,,,39536000.0,,558312000.0,,,,,,,21024000.0,,859188000.0,-55641000.0,4095000.0,-27578000.0,,,199872000.0,,,,,,,,,
,,101671000.0,670729000.0,-42662000.0,2.67,2419908000.0,511960000.0,94881000.0,235175000.0,,-48178000.0,2089577000.0,569058000.0,,,2419908000.0,2708000.0,106381000.0,593599000.0,,,143871000.0,140925000.0,175358000.0,666102000.0,3090992000.0,6836000.0,1005656000.0,3090992000.0,,,1001415000.0,,-222530000.0,,292688000.0,786284000.0,-280344000.0,625025000.0,,130451000.0,87361000.0,,37935000.0,,120552000.0,,,,670729000.0,1774391000.0,31971000.0,,2420263000.0,-569853000.0,403657000.0,5853000.0,144242000.0,153472000.0,,593599000.0,191307000.0,143871000.0,,297110000.0,14310000.0,,98899000.0,593599000.0,-2101000.0,315290000.0,2089577000.0,,314629000.0,257039000.0,786284000.0,191307000.0,315290000.0,569058000.0,669368000.0,120552000.0,567439000.0,94155000.0,716087000.0,-58105000.0,,,101671000.0,12300000.0,,,48533000.0,418456000.0,,,778497000.0,12300000.0,,171365000.0,87361000.0,242920000.0,,71942000.0,175358000.0,1309686000.0,1176000.0,,168627000.0,2420263000.0,,-1452050000.0,-680008000.0,,424972000.0,6836000.0,,425444000.0,-3052000.0,1001415000.0,2019489000.0,,593599000.0,,,,,415682000.0,1309686000.0,,,133451000.0,,-112316000.0,14310000.0,,,-3709000.0,,-48178000.0,130451000.0,-157408000.0,,,,660696000.0,,16784000.0,2019489000.0,952250000.0,,-47377000.0,525177000.0,160737000.0,-58714000.0,2.69,188363000.0,142258000.0,,,,-1831363000.0,,,235175000.0,48533000.0,,71942000.0,2582931000.0,,,27123000.0,,567439000.0,,-11369000.0,,,18220000.0,533480000.0,11011000.0,-1452050000.0,716087000.0,74020000.0,175143000.0,-17473000.0,1577275000.0,314629000.0,198672000.0,,,,,,,,,
,,76871000.0,,,,2397779000.0,,37675000.0,233454000.0,,,1974342000.0,440254000.0,,,,,87846000.0,,,,24949000.0,,,,,,,2919190000.0,,,944848000.0,291248000.0,,,,,-263906000.0,,,,58803000.0,,40712000.0,,89647000.0,761000.0,,,517125000.0,,,,,,269002000.0,768000.0,24585000.0,,,,,24949000.0,,,11134000.0,,175993000.0,769713000.0,-41166000.0,,,,320967000.0,207567000.0,,153721000.0,235352000.0,,,,,,,-58238000.0,0.09,,,,,291187000.0,48539000.0,593599000.0,,,,11258000.0,,27958000.0,,207674000.0,,,151147000.0,,-2063000.0,,,2402065000.0,,-1498594000.0,,,,0.0,,464197000.0,,,,,769713000.0,,,,,,1283131000.0,,0.09,119828000.0,,-15137000.0,,,,-15925000.0,,-44253000.0,82601000.0,,,,37616000.0,476569000.0,,,2035792000.0,,,-22235000.0,,61328000.0,-57959000.0,,,59910000.0,,,,,,,,,,6676000.0,,,,3373000.0,,537198000.0,,,11411000.0,,,,0.0,,513418000.0,13900000.0,176114000.0,-489000.0,,,102040000.0,,,,,,,,,
,,90040000.0,,,,2401875000.0,,63950000.0,241708000.0,,,1942213000.0,365048000.0,,,,,82276000.0,,,,51754000.0,,,,,,,2875339000.0,,,933126000.0,292446000.0,,,,,-583677000.0,,,,61048000.0,,35031000.0,,88546000.0,1149000.0,,,455088000.0,,,,,,261552000.0,2157000.0,51754000.0,,,,,51754000.0,,,21444000.0,,-111226000.0,676879000.0,-19770000.0,,,,304834000.0,213196000.0,,137332000.0,228520000.0,,,,,,,-58164000.0,0.18,,,,,291227000.0,48542000.0,769713000.0,,,,10095000.0,,62233000.0,,191724000.0,,,124792000.0,,-2206000.0,,,2420251000.0,,-1512276000.0,,,,0.0,,488043000.0,,,,,676879000.0,,,,,,1285478000.0,,0.18,109448000.0,,-37738000.0,,,,13991000.0,,-30166000.0,85565000.0,,,,10934000.0,474748000.0,,,2028213000.0,,,-12046000.0,,69828000.0,-59098000.0,,,75996000.0,,,,,,,,,,5305000.0,,,,10479000.0,,515937000.0,,,12566000.0,,,,0.0,,608599000.0,397000.0,-92834000.0,-3091000.0,,,104859000.0,,,,,,,,,
,,467860000.0,,,,2426580000.0,,128139000.0,247347000.0,,,2359633000.0,353926000.0,,,,,79706000.0,,,,65460000.0,,,,,,,3280151000.0,,,920518000.0,293084000.0,,,,,-1066845000.0,,,,65031000.0,,31979000.0,,92787000.0,1677000.0,,,821786000.0,,,,,,266229000.0,5820000.0,65460000.0,,,,,65460000.0,,,20827000.0,374926000.0,-498410000.0,632715000.0,-108000.0,,,,276072000.0,225762000.0,,118830000.0,244025000.0,,,,,,,-58260000.0,0.22,,,,,291387000.0,48592000.0,676879000.0,,,,8816000.0,-8360000.0,80027000.0,,187284000.0,,,123876000.0,,-1481000.0,,,2458365000.0,,-1529954000.0,,,,0.0,,583701000.0,,,,,632715000.0,,,,1368000.0,,1724444000.0,,0.22,107578000.0,,25732000.0,,,,1713000.0,,-16807000.0,94787000.0,,,,13951000.0,491991000.0,,,2021518000.0,,,-5425000.0,,78945000.0,317728000.0,,,133564000.0,,,,,,,,,,1200000.0,,,,14567000.0,,491564000.0,,,12015000.0,,,,0.0,,1091729000.0,770000.0,-44164000.0,-182000.0,,,113374000.0,,,,,,,,,
,,488532000.0,875145000.0,-32813000.0,0.85,2490752000.0,376053000.0,146289000.0,250881000.0,,-10248000.0,2490636000.0,386613000.0,,,2490752000.0,-5661000.0,83356000.0,639729000.0,,,105609000.0,50036000.0,149278000.0,297444000.0,3404294000.0,0.0,896271000.0,3404294000.0,,379626000.0,913658000.0,,-232988000.0,,291385000.0,247772000.0,-872713000.0,338473000.0,,107334000.0,66097000.0,,32148000.0,,97695000.0,1485000.0,6445000.0,1485000.0,875145000.0,2324181000.0,17131000.0,,2529149000.0,-3762000.0,321854000.0,3652000.0,105609000.0,139870000.0,,639729000.0,122193000.0,105609000.0,,292698000.0,36232000.0,379626000.0,-101086000.0,639729000.0,-160000.0,301036000.0,2490636000.0,,253161000.0,249746000.0,247772000.0,122193000.0,301036000.0,386613000.0,432148000.0,97695000.0,476516000.0,,1176244000.0,-58326000.0,,,488532000.0,6855000.0,-100064000.0,,48645000.0,632715000.0,,,441408000.0,6855000.0,-313000.0,127226000.0,66097000.0,193482000.0,,0.0,149278000.0,1815973000.0,89000.0,,46130000.0,2529149000.0,,-1553598000.0,145997000.0,,593599000.0,0.0,,788240000.0,-52556000.0,913658000.0,2030114000.0,,639729000.0,,,,2726000.0,333184000.0,1815973000.0,,,110126000.0,,-5670000.0,36232000.0,-10013000.0,,11816000.0,,-10248000.0,107334000.0,-56095000.0,,,6445000.0,571600000.0,,67347000.0,2030114000.0,780164000.0,,-16389000.0,247408000.0,128372000.0,-54674000.0,0.85,-534729000.0,162678000.0,,4094000.0,,-2787141000.0,,,250881000.0,48645000.0,48613000.0,0.0,2014908000.0,,,21617000.0,16561000.0,476516000.0,,11595000.0,12621000.0,,12397000.0,446980000.0,,-1553598000.0,1176244000.0,2064000.0,7014000.0,0.0,1118637000.0,253161000.0,162100000.0,,,,,,,,,
,,482586000.0,,,,2496035000.0,,196594000.0,253510000.0,,,2840955000.0,451431000.0,,,,,88481000.0,,,,120459000.0,,,,,,,3698170000.0,,,857215000.0,304871000.0,,,,,-714332000.0,,,,48048000.0,,31082000.0,,49481000.0,1459000.0,,,934017000.0,,,,,,368476000.0,163540000.0,119600000.0,,,,,120459000.0,,,45912000.0,381425000.0,-42961000.0,914268000.0,-16972000.0,,,,243275000.0,234507000.0,,137922000.0,313288000.0,,,,,,,-58870000.0,0.41,,,,,295611000.0,49616000.0,639729000.0,,,,4465000.0,,148267000.0,,202879000.0,,,177029000.0,,-407000.0,,,2764153000.0,,-1576492000.0,,,,0.0,,625921000.0,,,,,914268000.0,,,,2538000.0,,2178964000.0,,0.4,114398000.0,,45047000.0,,,,5597000.0,,-14801000.0,113746000.0,,,,21293000.0,602983000.0,,,2040948000.0,,,-17179000.0,,165597000.0,104670000.0,,,213773000.0,,,,,,,,,,0.0,,,,28667000.0,,464456000.0,,,11835000.0,,,,,,1264696000.0,665000.0,274539000.0,0.0,,,181887000.0,,,,,,,,,
,,473130000.0,,,,2603619000.0,,260830000.0,255538000.0,,,3078308000.0,564717000.0,,,,,97660000.0,,,,167140000.0,,,,,,,3928097000.0,,,849789000.0,305836000.0,,,,,-873970000.0,,,,48333000.0,,30692000.0,,49359000.0,1640000.0,,,1037847000.0,,,,,,434515000.0,-163415000.0,167140000.0,,,,,167140000.0,,,34079000.0,383306000.0,-130092000.0,1008372000.0,488000.0,,,,247662000.0,233725000.0,,167459000.0,332157000.0,,,,,,,-59556000.0,0.56,,,,,297825000.0,49665000.0,914268000.0,,,,2580000.0,,214020000.0,,220440000.0,,,206651000.0,,1248000.0,,,2890250000.0,,-1586723000.0,,,,0.0,,760120000.0,,,,,1008372000.0,,,,2568000.0,,2386739000.0,,0.55,122780000.0,,81209000.0,,,,-14075000.0,,-14716000.0,104183000.0,,,,84787000.0,668240000.0,,,2040067000.0,,,-17490000.0,,214075000.0,-53818000.0,,,278320000.0,,,,,,,,,,0.0,,,,46880000.0,,453344000.0,,,13255000.0,,,,,,1378367000.0,171000.0,94104000.0,0.0,,,247280000.0,,,,,,,,,
,,481214000.0,,,,2737161000.0,,185681000.0,250834000.0,,,3234538000.0,588379000.0,,,,,102070000.0,,,,199491000.0,,,,,,,4104068000.0,,,869530000.0,306168000.0,,,,,-766263000.0,,,,48711000.0,,29191000.0,,60648000.0,1140000.0,,,1069593000.0,,,,,,480202000.0,530000.0,199491000.0,,,,,199491000.0,,,28749000.0,395756000.0,-172896000.0,993429000.0,-416000.0,,,,265266000.0,240088000.0,,159668000.0,357479000.0,,,,,,,-65949000.0,0.67,,,,,298027000.0,49683000.0,1008372000.0,,,,1891000.0,,251321000.0,,229057000.0,,,214727000.0,,2827000.0,,,3034475000.0,,-1610037000.0,,,,,,629665000.0,,,,,993429000.0,,,,2614000.0,,2508315000.0,,0.65,126987000.0,,-10340000.0,,,,-7755000.0,,-17927000.0,129967000.0,,,,84017000.0,720290000.0,,,2073788000.0,,,-39125000.0,,251145000.0,-64617000.0,,,224806000.0,,,,,,,,,,,,,,51830000.0,,463751000.0,,,13176000.0,,,,,,1514886000.0,1071000.0,-14943000.0,-4047000.0,,,283126000.0,,,,,,,,,
,,485647000.0,1129114000.0,115321000.0,2.33,2896566000.0,879618000.0,236513000.0,255580000.0,,-33595000.0,3478999000.0,643467000.0,,,2896566000.0,531749000.0,102349000.0,1070000000.0,,,224994000.0,190440000.0,242848000.0,901665000.0,4328831000.0,0.0,962081000.0,4328831000.0,,400635000.0,849832000.0,,-249964000.0,,297387000.0,712084000.0,-1123460000.0,916557000.0,,133111000.0,74522000.0,,29946000.0,,57472000.0,1317000.0,60421000.0,1317000.0,1129114000.0,2508972000.0,2149000.0,,3199717000.0,-39848000.0,516229000.0,372000.0,224994000.0,120911000.0,,1070000000.0,207087000.0,224994000.0,,305861000.0,1800000.0,400635000.0,-139876000.0,1070000000.0,2600000.0,387169000.0,3478999000.0,,277478000.0,253761000.0,712084000.0,207087000.0,387169000.0,643467000.0,991175000.0,57472000.0,472665000.0,,1617768000.0,-65589000.0,,,485647000.0,1343000.0,,,49777000.0,993429000.0,,,1033005000.0,1343000.0,,288057000.0,74522000.0,230489000.0,,0.0,242848000.0,2687768000.0,528081000.0,,430271000.0,3199717000.0,,-1628880000.0,-72638000.0,,639729000.0,0.0,,493266000.0,-14300000.0,849832000.0,2101545000.0,,1070000000.0,,,,2709000.0,390560000.0,2687768000.0,,,128140000.0,,-595000.0,1800000.0,0.0,,6367000.0,,-33595000.0,133111000.0,-111557000.0,,,60421000.0,769990000.0,,-24274000.0,2101545000.0,882865000.0,,-37763000.0,711225000.0,285740000.0,-58873000.0,2.39,-485825000.0,274276000.0,,10429000.0,,-3478025000.0,,,255580000.0,49777000.0,51752000.0,0.0,2761503000.0,,,63063000.0,-82380000.0,472665000.0,,-9866000.0,13486000.0,,1027000.0,492305000.0,,-1628880000.0,1617768000.0,242000.0,76571000.0,-35801000.0,1799422000.0,277478000.0,320712000.0,,,,,,,,,
,,623987000.0,,,,3052862000.0,,191204000.0,256243000.0,,,3737029000.0,608491000.0,,,,,100022000.0,,,,222106000.0,,,,,,,4596905000.0,,,859876000.0,308848000.0,,,,,-664148000.0,,,,74492000.0,,29885000.0,,51470000.0,3283000.0,,,1232478000.0,,,,,,482173000.0,8183000.0,215606000.0,,,,,222106000.0,,,1597000.0,523046000.0,208136000.0,1570321000.0,-41000.0,,,,282980000.0,246331000.0,,141557000.0,384276000.0,,,,,,,-65810000.0,0.74,,,,,299218000.0,49936000.0,1070000000.0,,,,921000.0,,258820000.0,,222767000.0,,,253254000.0,,-3475000.0,,,3364427000.0,,-1654890000.0,,,,0.0,,891306000.0,,,,,1570321000.0,,,,2830000.0,,2961116000.0,14500000.0,0.72,122745000.0,,-35594000.0,,,,-2305000.0,,-35497000.0,125876000.0,,,,73304000.0,728504000.0,,,2123431000.0,,,-25547000.0,,259406000.0,75735000.0,,,216751000.0,,,,,,,,,,0.0,,,,43214000.0,,468541000.0,,,12603000.0,,,,,,1390795000.0,163000.0,500321000.0,-113605000.0,,,291535000.0,,,,,,,,,
,,990243000.0,,,,3228689000.0,,162497000.0,260639000.0,,,4292738000.0,588158000.0,,,,,105268000.0,,,,241826000.0,,,,,,,5160399000.0,,,867661000.0,309619000.0,,,,,-994618000.0,,,,70350000.0,,29806000.0,,56315000.0,3561000.0,,,1578401000.0,,,,,,534214000.0,30606000.0,241826000.0,,,,,241826000.0,,,1531000.0,892432000.0,-184037000.0,1894761000.0,151000.0,,,,293780000.0,256566000.0,,180678000.0,414579000.0,,,,,,,-65999000.0,0.81,,,,,299923000.0,49940000.0,1570321000.0,,,,644000.0,,296756000.0,,235728000.0,,,269530000.0,,-4044000.0,,,3581998000.0,,-1626808000.0,,,,0.0,,848766000.0,,,,,1894761000.0,,,,4078000.0,,3431365000.0,14500000.0,0.78,130460000.0,,-46683000.0,,,,-9334000.0,,-26709000.0,121451000.0,,,,1999000.0,790780000.0,,,2100470000.0,,,-34141000.0,,298486000.0,310049000.0,,,196638000.0,,,,,,,,,,0.0,,,,54930000.0,,473662000.0,,,12893000.0,,,,,,1536604000.0,537000.0,324440000.0,-67552000.0,,,330640000.0,,,,,,,,,
,,979377000.0,,,,3373631000.0,,220003000.0,280868000.0,,,4339131000.0,556287000.0,,,,,102323000.0,,,,219935000.0,,,,,,,5251381000.0,,,912250000.0,308744000.0,,,,,-1473867000.0,,,,75440000.0,,29480000.0,,60120000.0,3319000.0,,,1535664000.0,,,,,,509640000.0,-1128000.0,219935000.0,,,,,219935000.0,,,1223000.0,875766000.0,-670372000.0,1357821000.0,-206000.0,,,,299332000.0,248262000.0,,141014000.0,375011000.0,,,,,,,-74993000.0,0.73,,,,,299616000.0,49907000.0,1894761000.0,,,,12475000.0,,274871000.0,,230799000.0,,,277528000.0,,836000.0,,,3715717000.0,,-1644206000.0,,,,0.0,,853624000.0,,,,,1357821000.0,,,,6159000.0,,3514538000.0,14500000.0,0.71,128476000.0,,-9598000.0,,,,4650000.0,,-29660000.0,106009000.0,,,,17236000.0,757902000.0,,,2125802000.0,,,-36977000.0,,278841000.0,-122386000.0,,,256980000.0,,,,,,,,,,0.0,,,,54936000.0,,481596000.0,,,13310000.0,,,,,,2156717000.0,684352000.0,-536940000.0,-66283000.0,,,310510000.0,,,,,,,,,
,,957217000.0,1482222000.0,-88543000.0,2.81,3482334000.0,777533000.0,203829000.0,275087000.0,,-26169000.0,4386348000.0,525005000.0,,,3482334000.0,-6595000.0,99094000.0,1405100000.0,,14500000.0,183527000.0,200553000.0,233249000.0,1061447000.0,5277635000.0,0.0,1006779000.0,5277635000.0,,871876000.0,891287000.0,,-281626000.0,,299417000.0,867394000.0,-1156671000.0,1074264000.0,,113056000.0,57653000.0,,29048000.0,,58155000.0,2951000.0,6584000.0,2951000.0,1482222000.0,3719145000.0,868227000.0,,3795413000.0,-330256000.0,460514000.0,8554000.0,183527000.0,118219000.0,,1405100000.0,157616000.0,183527000.0,,308236000.0,1260000.0,871876000.0,-57465000.0,1405100000.0,-2635000.0,348416000.0,4386348000.0,,295081000.0,255620000.0,867394000.0,157616000.0,348416000.0,525005000.0,900529000.0,58155000.0,478839000.0,,2187362000.0,-74824000.0,,,957217000.0,12200000.0,-90323000.0,,49661000.0,1357821000.0,,,1198812000.0,12200000.0,0.0,231000000.0,57653000.0,222983000.0,,0.0,233249000.0,3592462000.0,88000.0,,335100000.0,3795413000.0,,-1658062000.0,138612000.0,,1070000000.0,0.0,,1125449000.0,-2731000.0,891287000.0,2136901000.0,,1405100000.0,,,,6079000.0,406707000.0,3592462000.0,14500000.0,,123889000.0,,3332000.0,1260000.0,-13988000.0,,8693000.0,,-26169000.0,113056000.0,-122996000.0,,,6584000.0,716134000.0,,-17603000.0,2136901000.0,912277000.0,,-26331000.0,860894000.0,237531000.0,-124786000.0,2.9,-703738000.0,230160000.0,,19146000.0,,-4289304000.0,,,275087000.0,49661000.0,52358000.0,0.0,2993320000.0,,,47473000.0,40025000.0,478839000.0,,1704000.0,13552000.0,,46215000.0,505570000.0,,-1658062000.0,2187362000.0,183175000.0,47279000.0,-82816000.0,1986541000.0,295081000.0,266127000.0,,,,,,,,,
