date,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,annualCurrentAccruedExpenses,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,quarterlyGrossProfit,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualNetIncomeContinuousOperations,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyChangeInInventory,annualCurrentAssets,trailingChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,quarterlyEbitda,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualNetIncomeCommonStockholders,trailingOperatingExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyDilutedEPS,annualChangeInWorkingCapital,quarterlyStockholdersEquity,annualTotalLiabilitiesNetMinorityInterest,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,annualFreeCashFlow,trailingFreeCashFlow,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualRetainedEarnings,quarterlyOperatingExpense,quarterlyCurrentAssets,quarterlyGoodwill,quarterlyCurrentDeferredRevenue,annualBasicEPS,trailingNetIncomeCommonStockholders,annualLongTermDebt,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,annualCostOfRevenue,annualBeginningCashPosition,annualNetIncome,quarterlyOtherCurrentAssets,annualTaxProvision,annualTotalAssets,annualCurrentDebt,quarterlyRepaymentOfDebt,trailingTaxProvision,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,annualDilutedEPS,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualSaleOfInvestment,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,annualChangeInInventory,quarterlyNetIncome,trailingStockBasedCompensation,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,quarterlyInventory,annualInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyLongTermDebt,annualCapitalStock,annualAccountsReceivable,trailingOperatingCashFlow,trailingPretaxIncome,trailingCashDividendsPaid,quarterlyDilutedAverageShares,trailingNetIncome,annualBasicAverageShares,annualStockBasedCompensation,annualGoodwill,annualGrossProfit,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInInventory,quarterlyCurrentAccruedExpenses,quarterlyTaxProvision,annualOtherIntangibleAssets,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualInventory,annualNetPPE,quarterlyOtherShortTermInvestments,annualRepaymentOfDebt,annualEbitda,trailingChangeInWorkingCapital,trailingRepaymentOfDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,annualTotalRevenue,annualNetOtherInvestingChanges,trailingGrossProfit,trailingTotalRevenue,annualDilutedAverageShares,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,annualOtherIncomeExpense,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,annualOperatingIncome,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,quarterlyBasicEPS,quarterlyCapitalStock,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingBasicEPS
,,,53600000.0,-215200000.0,21400000.0,-48900000.0,147700000.0,,,5600000.0,564600000.0,3173500000.0,,3336700000.0,29500000.0,,819100000.0,1565800000.0,,668300000.0,2352400000.0,-284000000.0,-99300000.0,,54100000.0,157400000.0,2954500000.0,,,-224800000.0,668300000.0,12400000.0,-100200000.0,73700000.0,-192000000.0,-40800000.0,684700000.0,300000.0,-38900000.0,5751900000.0,-99300000.0,,1192500000.0,-2020700000.0,17600000.0,60100000.0,,233600000.0,3299600000.0,2352400000.0,746700000.0,1192500000.0,,-4100000.0,668300000.0,,300000.0,1159900000.0,5751900000.0,765500000.0,2954500000.0,904600000.0,29700000.0,-1.2,,588200000.0,-164800000.0,113300000.0,29700000.0,759400000.0,3001700000.0,456300000.0,-99300000.0,23000000.0,-5600000.0,5652000000.0,0.0,-8600000.0,,23000000.0,,3149400000.0,2697500000.0,3299600000.0,-149100000.0,-8000000.0,227100000.0,1400000.0,21400000.0,-1.2,,-6100000.0,942400000.0,307500000.0,11800000.0,29500000.0,120400000.0,-204300000.0,,-204300000.0,,791500000.0,-207800000.0,-321500000.0,102300000.0,-59000000.0,73700000.0,-860400000.0,-2020700000.0,11800000.0,-260000000.0,12300000.0,588200000.0,1200000.0,450200000.0,,,,,,82700000.0,63600000.0,904600000.0,3651100000.0,450200000.0,1159900000.0,1316000000.0,-268900000.0,,564600000.0,-64600000.0,219800000.0,952300000.0,,791500000.0,1316000000.0,684700000.0,-3878600000.0,215000000.0,,,43300000.0,113300000.0,928000000.0,219800000.0,212000000.0,2697500000.0,-198400000.0,1353000000.0,12300000.0,6652800000.0,300000.0,,,82700000.0,,,,-518100000.0,,-104900000.0,5652000000.0,-204300000.0,,668300000.0,-198400000.0,-160900000.0,-576500000.0,-399400000.0,,,477600000.0,75500000.0,237400000.0,,1200000.0,,1353000000.0,,0.0,668300000.0,3336700000.0,,147700000.0,,,,,,,,,,,,,
,,81600000.0,136800000.0,,,-14700000.0,160900000.0,,,182500000.0,,,,3340400000.0,36600000.0,,851200000.0,1347100000.0,,,2453900000.0,,,,,-55400000.0,,,,-128500000.0,876400000.0,,-14400000.0,,164700000.0,-40500000.0,,,,5770800000.0,,,,,21600000.0,1800000.0,0.72,,3360100000.0,,495900000.0,1237000000.0,,-3600000.0,,,0.0,1216900000.0,,714400000.0,3086700000.0,924200000.0,30600000.0,,,,,646600000.0,,708400000.0,,,,0.0,,,,-6200000.0,,,,,,,-61000000.0,-6200000.0,,5000000.0,80100000.0,,,,,,,,,59500000.0,,59500000.0,,859900000.0,,-47300000.0,334200000.0,-41900000.0,174700000.0,,-2067100000.0,12100000.0,164600000.0,16000000.0,590400000.0,,,,,,82500000.0,,,,,,279200000.0,,1273300000.0,86800000.0,,1019400000.0,27300000.0,,,,,,740500000.0,,,,,292300000.0,,711800000.0,213700000.0,,2727300000.0,,,,,,,,,,,,,,,5814000000.0,59500000.0,,,-164100000.0,174000000.0,,-270400000.0,,,,72900000.0,187400000.0,0.73,1300000.0,,1570900000.0,,0.0,830400000.0,,,,,,,,,,,,,,,,
,,81700000.0,223100000.0,,,-10600000.0,172800000.0,,,-136200000.0,,,,3329000000.0,56700000.0,,995800000.0,1664200000.0,,,2518700000.0,,,,,2000000.0,,,,215200000.0,1158900000.0,,-200000.0,,269600000.0,-40600000.0,,,,5874000000.0,,,,,17800000.0,1800000.0,1.75,,3509600000.0,,668400000.0,928600000.0,,0.0,,,0.0,1590100000.0,,772700000.0,3324400000.0,933000000.0,33100000.0,,,,,636800000.0,,766700000.0,,,,0.0,,,,-8000000.0,,,,,,,-48800000.0,-8000000.0,,4600000.0,82600000.0,,,,,,,,,143800000.0,,143800000.0,,864600000.0,,-29300000.0,102800000.0,-32800000.0,179500000.0,,-2088500000.0,7000000.0,282500000.0,48500000.0,291800000.0,,,,,,82300000.0,,,,,,470300000.0,,1240500000.0,191200000.0,,1062000000.0,47400000.0,,,,,,507100000.0,,,,,70000000.0,,876400000.0,207700000.0,,2703900000.0,,,,,,,,,,,,,,,6028300000.0,143800000.0,,,-135400000.0,-191400000.0,,-155900000.0,,,,73800000.0,403900000.0,1.76,1300000.0,,1618700000.0,,298600000.0,1111600000.0,,,,,,,,,,,,,,,,
,,81700000.0,216400000.0,,,17300000.0,184300000.0,,,479200000.0,,,,3366100000.0,138500000.0,,996200000.0,1641800000.0,,,2791500000.0,,,,,41800000.0,,,,-404500000.0,1223200000.0,,-1300000.0,,263800000.0,-40600000.0,,,,5751500000.0,,,,,16900000.0,4400000.0,-1.0,,3407500000.0,,645600000.0,1081300000.0,,-1000000.0,,,0.0,1710200000.0,,779800000.0,3533200000.0,935000000.0,33900000.0,,,,,640200000.0,,773800000.0,,,,0.0,,,,-7000000.0,,,,,,,-48900000.0,-7000000.0,,4800000.0,83300000.0,,,,,,,,,-81800000.0,,-81800000.0,,825400000.0,,-28100000.0,514100000.0,-48300000.0,180300000.0,,-2150200000.0,7500000.0,64300000.0,46500000.0,290300000.0,,,,,,81700000.0,,,,,,295200000.0,,1215900000.0,186300000.0,,1089100000.0,268100000.0,,,,,,862300000.0,,,,,465800000.0,,1158900000.0,201500000.0,,2665800000.0,,,,,,,,,,,,,,,6199000000.0,-81800000.0,,,-130600000.0,176300000.0,,-559200000.0,,,,72700000.0,204000000.0,-1.0,1300000.0,,2038000000.0,,298300000.0,1175700000.0,,,,,,,,,,,,,,,,
,,81700000.0,79900000.0,-17100000.0,86200000.0,92100000.0,165600000.0,,,-236500000.0,1083400000.0,3095500000.0,,3379800000.0,30000000.0,,908500000.0,1529200000.0,,1304600000.0,2685900000.0,-161600000.0,162800000.0,,34500000.0,69400000.0,3548400000.0,,,128700000.0,1355500000.0,18200000.0,-1200000.0,183500000.0,104500000.0,-40700000.0,699400000.0,,84100000.0,5752200000.0,162800000.0,,1098700000.0,-2193500000.0,18200000.0,7000000.0,0.5,289000000.0,3457400000.0,2685900000.0,620700000.0,1098700000.0,,0.0,813500000.0,,,1587200000.0,5752200000.0,828600000.0,3548400000.0,950500000.0,30400000.0,1.99,,288000000.0,-162400000.0,685900000.0,30400000.0,828600000.0,2430600000.0,711800000.0,162800000.0,,326400000.0,6143300000.0,308200000.0,-7000000.0,,,,3095500000.0,2594900000.0,3457400000.0,-38800000.0,,15000000.0,3800000.0,86200000.0,1.97,,-4600000.0,1582700000.0,295200000.0,36500000.0,30000000.0,57800000.0,41300000.0,,41300000.0,,761300000.0,-189100000.0,-56000000.0,24000000.0,-38600000.0,183500000.0,-1605600000.0,-2193500000.0,36500000.0,132300000.0,60800000.0,288000000.0,1300000.0,421400000.0,,,,82800000.0,,81700000.0,74500000.0,950500000.0,3751700000.0,421400000.0,1587200000.0,1186300000.0,24900000.0,,1083400000.0,-16400000.0,188000000.0,975100000.0,,761300000.0,1186300000.0,699400000.0,-28200000.0,802600000.0,,,-14600000.0,685900000.0,1223200000.0,188000000.0,643700000.0,2594900000.0,-98500000.0,2004000000.0,60800000.0,6182300000.0,,,,82500000.0,,,,-197500000.0,,489200000.0,6143300000.0,41300000.0,,1355500000.0,-98500000.0,-124400000.0,-161100000.0,-620100000.0,,,656200000.0,75800000.0,787400000.0,0.51,1300000.0,,2004000000.0,,308200000.0,1304600000.0,3379800000.0,,165600000.0,,,,,,,,,,,,,
,,81900000.0,153800000.0,,,7300000.0,202700000.0,,,15400000.0,,,,3368300000.0,45400000.0,,895700000.0,1390600000.0,,,2614300000.0,,,,,-147100000.0,,,,-827100000.0,575800000.0,,-130000000.0,,207600000.0,-40600000.0,,,,5805400000.0,,,,,21500000.0,5800000.0,1.31,,3421000000.0,,494900000.0,1050600000.0,,-4500000.0,,,,1563700000.0,,741900000.0,3550100000.0,928700000.0,25500000.0,,,,,637800000.0,,741900000.0,,,,21900000.0,,,,-15600000.0,,,,,,,-164400000.0,,,4400000.0,69500000.0,,,,,,,,,109000000.0,,109000000.0,,890000000.0,,-25700000.0,230600000.0,-42300000.0,162700000.0,,-2226600000.0,33300000.0,-779700000.0,30200000.0,288000000.0,,,,,,83300000.0,,,,,,260000000.0,,1141700000.0,132900000.0,,1016600000.0,23900000.0,,,,,,1487700000.0,,,,,188300000.0,,1355500000.0,181400000.0,,2485200000.0,,,,,,,,,,,,,,,6035300000.0,109000000.0,,,-101400000.0,153800000.0,,-1250100000.0,,,,70300000.0,469800000.0,1.33,1300000.0,,2020000000.0,,299000000.0,532300000.0,,,,,,,,,,,,,,,,
,,81300000.0,235700000.0,,,3900000.0,202100000.0,,,-293000000.0,,,,3411400000.0,42800000.0,,1029300000.0,1690900000.0,,,2693500000.0,,,,,-104700000.0,,,,94300000.0,596500000.0,,-93900000.0,,290500000.0,-50700000.0,,,,5925400000.0,,,,,21300000.0,400000.0,2.07,,3462000000.0,,661600000.0,1452400000.0,,0.0,,,,1241100000.0,,793600000.0,3693500000.0,928600000.0,19000000.0,,,,,643700000.0,,793600000.0,,,,19800000.0,,,,-304800000.0,,,,,,,-54100000.0,,,6000000.0,69900000.0,,,,,,,,,170300000.0,,170300000.0,,994600000.0,,-25300000.0,-17600000.0,-50800000.0,160300000.0,,-2280900000.0,44300000.0,20700000.0,3000000.0,683900000.0,,,,,,82300000.0,,,,,,432300000.0,,1130500000.0,214800000.0,,996200000.0,44500000.0,,,,,,1319500000.0,,,,,-68400000.0,,575800000.0,175000000.0,,2462000000.0,,,,,,,,,,,,,,,6155500000.0,170300000.0,,,-107800000.0,-172500000.0,,-596500000.0,,,,69700000.0,741600000.0,2.09,1300000.0,,1872600000.0,,,553100000.0,,,,,,,,,,,,,,,,
,,80200000.0,236100000.0,,,2500000.0,169100000.0,,,234800000.0,,,,3326100000.0,67600000.0,,1059500000.0,1725800000.0,,,2738100000.0,,,,,72500000.0,,,,-77300000.0,723500000.0,,-208000000.0,,276700000.0,-50300000.0,,,,5996300000.0,,,,,22500000.0,4500000.0,1.48,,3353900000.0,,666300000.0,1464400000.0,,0.0,,,0.0,1273700000.0,,823400000.0,3696400000.0,924800000.0,20100000.0,,,,,625400000.0,,823400000.0,,,,23700000.0,,,,-4300000.0,,,,,,,-262600000.0,0.0,,5200000.0,45700000.0,,,,,,,,,120000000.0,,120000000.0,,914500000.0,,-41300000.0,470100000.0,-56100000.0,145500000.0,,-2246800000.0,47900000.0,127000000.0,4300000.0,686800000.0,,,,,,81200000.0,,,,,,304000000.0,,1079300000.0,199500000.0,,1037000000.0,79500000.0,,,,,,1382500000.0,,,,,414000000.0,,596500000.0,169500000.0,,2395600000.0,,,,,,,,,,,,,,,6092000000.0,120000000.0,,,-101300000.0,124600000.0,,-805000000.0,,,,72000000.0,763800000.0,1.5,1300000.0,,2063000000.0,,,680500000.0,,,,,,,,,,,,,,,,
,,79000000.0,92100000.0,-502600000.0,44900000.0,-5200000.0,202300000.0,,,-34200000.0,968400000.0,3168300000.0,,3142000000.0,29400000.0,,901500000.0,1505700000.0,,584100000.0,2655600000.0,-197700000.0,430900000.0,,10100000.0,88500000.0,3594800000.0,,,-69200000.0,626500000.0,20700000.0,-70700000.0,158500000.0,109700000.0,-49100000.0,1403400000.0,-2800000.0,8500000.0,5979100000.0,430900000.0,,1455500000.0,-2102800000.0,23300000.0,3400000.0,0.39,-77000000.0,3287200000.0,2655600000.0,604200000.0,1455500000.0,,0.0,586100000.0,,0.0,1200100000.0,5979100000.0,809400000.0,3594800000.0,919600000.0,14100000.0,5.35,,689100000.0,-190700000.0,619700000.0,14100000.0,809400000.0,2427000000.0,1355500000.0,430900000.0,18400000.0,151600000.0,5942800000.0,,-4800000.0,,18400000.0,,3168300000.0,2348000000.0,3287200000.0,-124600000.0,0.0,14100000.0,5100000.0,44900000.0,5.27,,-4500000.0,2357500000.0,281300000.0,50200000.0,29400000.0,-90800000.0,31600000.0,,31600000.0,,817800000.0,-879300000.0,-63000000.0,100700000.0,-48500000.0,158500000.0,-3054600000.0,-2102800000.0,50200000.0,-97000000.0,3600000.0,689100000.0,1300000.0,398100000.0,,,,80100000.0,,80600000.0,88600000.0,919600000.0,3886000000.0,398100000.0,1200100000.0,1039200000.0,35300000.0,,968400000.0,3700000.0,163700000.0,783800000.0,,817800000.0,1039200000.0,1403400000.0,-329500000.0,884500000.0,,,52200000.0,619700000.0,723500000.0,163700000.0,-729000000.0,2348000000.0,-103400000.0,1987500000.0,3600000.0,6313000000.0,-23800000.0,,,81700000.0,,,,-605700000.0,,582500000.0,5942800000.0,31600000.0,,626500000.0,-103400000.0,-95800000.0,-155300000.0,-403000000.0,,,717700000.0,69300000.0,382300000.0,0.4,1300000.0,,1987500000.0,,,584100000.0,3142000000.0,,202300000.0,,,,,,,,,,,,,
,,78200000.0,174100000.0,,,-8100000.0,351500000.0,,,-700000.0,,,,2402800000.0,45300000.0,,920800000.0,1428800000.0,,,4330900000.0,,,,,-166300000.0,,,,107200000.0,691400000.0,,-191100000.0,,217000000.0,-48800000.0,,,,5878600000.0,,,,,23000000.0,-1300000.0,1.47,,3012800000.0,,508000000.0,2739900000.0,,,,,,1591000000.0,,746700000.0,3654100000.0,925300000.0,16200000.0,,,,,417200000.0,,746700000.0,,,,21900000.0,,,,-4900000.0,,,,,,,-244800000.0,,,4200000.0,34100000.0,,,,,,,,,117100000.0,,117100000.0,,988600000.0,,-34900000.0,197400000.0,-49400000.0,109000000.0,,-2112200000.0,10700000.0,64900000.0,,692100000.0,,,,,,79900000.0,,,,,,290700000.0,,2402800000.0,146600000.0,,900400000.0,29500000.0,,,,,,1280700000.0,,,,,148000000.0,,626500000.0,158200000.0,,3689600000.0,,,,,,,,,,,,,,,7343700000.0,117100000.0,,,-109200000.0,108600000.0,,-173500000.0,,,,66200000.0,308400000.0,1.5,1300000.0,,1929100000.0,,,648400000.0,,,,,,,,,,,,,,,,
,,76700000.0,253700000.0,,,-7300000.0,350300000.0,,,-274000000.0,,,,4727100000.0,60100000.0,,1049000000.0,1706200000.0,,,4314900000.0,,,,,-37000000.0,,,,188400000.0,563300000.0,,-251600000.0,,307600000.0,-53100000.0,,,,6009400000.0,,,,,27800000.0,5400000.0,2.34,,2913600000.0,,657200000.0,2578900000.0,,,,,,1736000000.0,,795300000.0,3386700000.0,913800000.0,15100000.0,,,,,104500000.0,,795300000.0,,,,22100000.0,,,,-2800000.0,,,,,,,-308200000.0,,,4400000.0,0.0,,,,,,,,,182100000.0,,182100000.0,,1012500000.0,,-22300000.0,6700000.0,-81200000.0,42100000.0,,-2149000000.0,13100000.0,-128100000.0,5200000.0,396100000.0,,,,,,77900000.0,,,,,,483200000.0,,2578100000.0,236600000.0,,574500000.0,54500000.0,,,,,,1041400000.0,,,,,-74500000.0,,691400000.0,152300000.0,,3841800000.0,,,,,,,,,,,,,,,7228500000.0,182100000.0,,,-115400000.0,-199600000.0,,-398100000.0,,,,66600000.0,667700000.0,2.37,1300000.0,,1589500000.0,,297300000.0,548100000.0,,,,,,,,,,,,,,,,
