date,quarterlyNetIncome,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualDilutedEPS,trailingInvestingCashFlow,annualIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualStockholdersEquity,trailingPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,trailingCashDividendsPaid,quarterlyCommonStockIssuance,annualBasicAverageShares,annualLongTermDebt,trailingStockBasedCompensation,annualRetainedEarnings,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyDilutedAverageShares,annualStockBasedCompensation,quarterlyCostOfRevenue,annualGoodwill,annualTotalAssets,annualInventory,annualCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,annualBasicEPS,quarterlyGoodwill,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingOperatingCashFlow,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyOperatingExpense,annualCapitalStock,quarterlyInventory,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualNetPPE,annualCommonStockIssuance,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,annualChangeInAccountPayable,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyCapitalStock,annualEbitda,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,trailingRepaymentOfDebt,annualOperatingIncome,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualCashAndCashEquivalents,trailingPretaxIncome,trailingEndCashPosition,quarterlyBasicEPS,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,annualDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualPretaxIncome,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalAssets,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyIncomeTaxPayable,annualOperatingExpense,annualOtherNonCurrentAssets,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyBasicAverageShares,annualChangesInAccountReceivables,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingBeginningCashPosition,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,trailingCapitalExpenditure,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,trailingOperatingExpense,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingNetIncomeCommonStockholders,trailingInterestExpense,annualTaxProvision,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualInterestExpense,annualRepaymentOfDebt,trailingChangeInAccountPayable,annualTotalRevenue,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,quarterlyCurrentLiabilities,trailingCommonStockIssuance,quarterlyPretaxIncome,trailingFreeCashFlow,annualGrossProfit,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualTotalNonCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyRepaymentOfDebt,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyDilutedEPS,annualOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetPPE,quarterlyTaxProvision,quarterlyRetainedEarnings,annualChangeInInventory,trailingNetIncome,quarterlyCapitalExpenditure,quarterlyTotalRevenue,trailingTaxProvision,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualCurrentDebt,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualPurchaseOfBusiness,annualNetIncome,annualBeginningCashPosition,trailingOtherNonCashItems,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,annualDepreciationAndAmortization,quarterlyDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.167523200,20831000.0,174332000.0,,2.42,,,85284000.0,20918000.0,-268097000.0,790041000.0,,-10409000.0,920499000.0,162606000.0,14271000.0,,499000.0,33179000.0,628340000.0,,348245000.0,263109000.0,528978000.0,142363000.0,,,52323000.0,,2244676000.0,92560000.0,11734000.0,,2.44,,628340000.0,,174332000.0,,,,,263109000.0,1783000.0,81321000.0,33405000.0,92560000.0,-515000.0,2284000.0,36939000.0,,-11006000.0,,,1646367000.0,4059000.0,259695000.0,,224009000.0,,,47939000.0,36939000.0,37530000.0,33405000.0,246755000.0,,36939000.0,,152672000.0,,,1770175000.0,,2242396000.0,36939000.0,,,,162606000.0,,,-382000.0,13716000.0,33549000.0,1449477000.0,68816000.0,107848000.0,,,20831000.0,,2244676000.0,-69346000.0,920499000.0,-1176000.0,,2242396000.0,-308450000.0,91883000.0,,300737000.0,68816000.0,,,-596029000.0,33233000.0,,,,474501000.0,,39926000.0,27511000.0,,1191000.0,81893000.0,,224009000.0,,-515000.0,66602000.0,-2347000.0,-40088000.0,3332000.0,,142363000.0,37530000.0,-78558000.0,,,33802000.0,162606000.0,,790041000.0,81019000.0,51026000.0,,,656882000.0,,-1911000.0,121247000.0,528978000.0,,30781000.0,,453409000.0,-48755000.0,,474501000.0,1770175000.0,1449477000.0,27107000.0,,,46624000.0,9967000.0,,,81893000.0,,1646367000.0,9863000.0,348245000.0,-8300000.0,,-154630000.0,173570000.0,,,-17135000.0,-596029000.0,-43960000.0,162606000.0,74046000.0,203473000.0,,81019000.0,34198000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,32453000.0,,,,,,92715000.0,32500000.0,,,,40710000.0,931191000.0,38822000.0,,,146638000.0,,,,,237335000.0,,125075000.0,35577000.0,,51289000.0,,,,,,,,602870000.0,,197937000.0,,,,,,1194000.0,79289000.0,,110129000.0,,,,,-11377000.0,,,,,,,,,,37530000.0,77836000.0,,37701000.0,,,77836000.0,,,,,1824368000.0,,,,,,0.92,38822000.0,,,,11109000.0,,1332877000.0,88233000.0,,,,32453000.0,,2287926000.0,54157000.0,,-350000.0,,2297519000.0,,,,,,,,,,35173000.0,,,,,55955000.0,40607000.0,,13842000.0,38258000.0,,237789000.0,,-10957000.0,79123000.0,,895000.0,,,,78240000.0,-37663000.0,,,,,,949797000.0,,,,,,,11838000.0,135244000.0,401686000.0,,48513000.0,,,,,463558000.0,,,25663000.0,,,,,,0.91,,,1681922000.0,16013000.0,369997000.0,,,-38558000.0,186533000.0,,,-14342000.0,-615597000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,25098000.0,,,,,,-7570000.0,25231000.0,,,,-38040000.0,797521000.0,255876000.0,,,2025000.0,,,,,277552000.0,,144462000.0,38007000.0,,36598000.0,,,,,,,,469394000.0,,192492000.0,,,,,,671000.0,82029000.0,,132986000.0,,,,,-12841000.0,,,,,,,,,,78240000.0,45513000.0,,37769000.0,,,45513000.0,,,,,1896239000.0,,,,,,0.67,255876000.0,,,,9977000.0,,1427838000.0,95288000.0,,,,25098000.0,,2402963000.0,-80401000.0,,-205000.0,,2383561000.0,,,,,,,,,,37588000.0,,,,,45316000.0,-63882000.0,,-5790000.0,50673000.0,,229979000.0,,-5668000.0,70230000.0,,-1695000.0,,,,40200000.0,-74526000.0,,,,,,970147000.0,,,,,,,-26782000.0,127345000.0,630317000.0,,37826000.0,,,,,506724000.0,,,26306000.0,,,,,,0.66,,,1747910000.0,12595000.0,382254000.0,,,-72831000.0,163943000.0,,,44056000.0,-635651000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,17464000.0,,,,,,120586000.0,17642000.0,,,,41026000.0,804989000.0,240028000.0,,,1197000.0,,,,,238662000.0,,145237000.0,38078000.0,,42840000.0,,,,,,,,466137000.0,,191451000.0,,,,,,641000.0,86956000.0,,92625000.0,,,,,-12850000.0,,,,,,,,,,40200000.0,86595000.0,,37802000.0,,,86595000.0,,,,,1902302000.0,,,,,,0.47,240028000.0,,,,9634000.0,,1392268000.0,72080000.0,,,,17464000.0,,2364907000.0,72187000.0,,-30000.0,,2430975000.0,,,,,,,,,,37643000.0,,,,,32558000.0,74047000.0,,1956000.0,44723000.0,,202014000.0,,-14823000.0,59188000.0,,275000.0,,,,81226000.0,-48124000.0,,,,,,967564000.0,,,,,,,39955000.0,119514000.0,587279000.0,,25269000.0,,,,,462605000.0,,,27316000.0,,,,-811000.0,,0.46,,,1778274000.0,7627000.0,386869000.0,,,-48399000.0,162354000.0,,,-31436000.0,-652701000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,23756000.0,207735000.0,,2.64,,,46348000.0,24750000.0,-260272000.0,969855000.0,,29000.0,916887000.0,180183000.0,7900000.0,,927000.0,37024000.0,564372000.0,,397393000.0,291189000.0,580957000.0,157961000.0,,,45193000.0,,2472866000.0,95968000.0,51918000.0,,2.66,,564372000.0,,207735000.0,,,,,291189000.0,-3373000.0,92169000.0,37842000.0,95968000.0,-24508000.0,-868000.0,86403000.0,,-13232000.0,,,1823534000.0,150787000.0,252079000.0,,242813000.0,,,81226000.0,86403000.0,81255000.0,37842000.0,279251000.0,,86403000.0,,179551000.0,,,1941965000.0,,2490565000.0,86403000.0,,,,180183000.0,,,1099000.0,10233000.0,37414000.0,1497844000.0,50603000.0,145765000.0,,,23756000.0,,2472866000.0,-55235000.0,916887000.0,-1593000.0,,2490565000.0,-261371000.0,115568000.0,,340444000.0,50603000.0,,,-667031000.0,31409000.0,,,,530901000.0,,45722000.0,-22558000.0,,21401000.0,57341000.0,,242813000.0,,-24508000.0,70710000.0,-2178000.0,1624000.0,43725000.0,,157961000.0,81255000.0,-99959000.0,,,45641000.0,180183000.0,,969855000.0,98772000.0,40953000.0,,,695914000.0,,-6680000.0,137891000.0,580957000.0,,34156000.0,,519995000.0,-9292000.0,,530901000.0,1941965000.0,1497844000.0,36283000.0,,,28214000.0,11751000.0,,,57341000.0,,1823534000.0,9406000.0,397393000.0,18331000.0,,-101583000.0,183084000.0,,,53640000.0,-667031000.0,-50300000.0,180183000.0,100124000.0,175919000.0,,98772000.0,37530000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,16791000.0,,,,,,53681000.0,16572000.0,,,,-5159000.0,917956000.0,216187000.0,,,1998000.0,,,,,270763000.0,,178394000.0,38399000.0,,54615000.0,,,,,,,,561136000.0,,209272000.0,,,,,,576000.0,88032000.0,,87937000.0,,,,,-13275000.0,,,,,,,,,,81255000.0,81089000.0,,38425000.0,,,81089000.0,,,,,2000486000.0,,,,,,0.44,216187000.0,,-7290000.0,,12333000.0,,1554585000.0,65448000.0,,,,16791000.0,,2525067000.0,-20608000.0,,297000.0,,2564259000.0,,,,,,,,,,37826000.0,,,,,36564000.0,-6266000.0,,8830000.0,84792000.0,,242048000.0,,-51788000.0,62208000.0,,951000.0,,,,76096000.0,-80628000.0,,,,,,965238000.0,,,,,,,22374000.0,124596000.0,636629000.0,,25444000.0,,,,,524581000.0,,,25549000.0,,,,7464000.0,,0.44,,,1874262000.0,8872000.0,400909000.0,,,-74289000.0,179211000.0,,,21788000.0,-689997000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,22196000.0,,,,,,-12421000.0,13150000.0,,,,-35288000.0,876795000.0,285070000.0,,,386000.0,,,,,252508000.0,,262557000.0,38425000.0,,46948000.0,,,,,,,,501301000.0,,218104000.0,,,,,,2129000.0,80802000.0,,147169000.0,,,,,-13455000.0,,,,,,,,,,76096000.0,36912000.0,,38439000.0,,,36912000.0,,,,,1507416000.0,,,,,,0.58,285070000.0,,-185000.0,,9564000.0,,1693517000.0,64945000.0,,,,22196000.0,,2662234000.0,-65168000.0,,-6510000.0,,1972489000.0,,,,,,,,,,38299000.0,,,,,25523000.0,-53410000.0,,5997000.0,718229000.0,,269095000.0,,-58098000.0,46311000.0,,-33332000.0,,,,40808000.0,-86264000.0,,,,,,968585000.0,,,,,,,-64864000.0,106325000.0,816722000.0,,19025000.0,,,,,1154818000.0,,,25222000.0,,,,-8877000.0,,0.58,,,1428471000.0,5875000.0,409651000.0,,,-52747000.0,153273000.0,,,63397000.0,-544018000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,164911000.0,,,,,,38825000.0,19522000.0,,,,111649000.0,956564000.0,629874000.0,,,227000.0,,,,,227862000.0,,256253000.0,38425000.0,,131300000.0,,,,,,,,501277000.0,,240654000.0,,,,,,1530000.0,117904000.0,,173734000.0,,,,,-13459000.0,,,,,,,,,,40808000.0,152457000.0,,38490000.0,,,152457000.0,,,,,2543318000.0,,,,,,4.3,629874000.0,,950000.0,,16402000.0,,2077338000.0,92923000.0,,,,164911000.0,,3226699000.0,-53489000.0,,-67787000.0,,2615627000.0,,,,,,,,,,38307000.0,,,,,42688000.0,-39252000.0,,61719000.0,129328000.0,,234647000.0,,-29545000.0,73513000.0,,2717000.0,,,,152457000.0,-190937000.0,,,,,,1149229000.0,,,,,,,-4892000.0,160592000.0,1120774000.0,,29834000.0,,,,,683381000.0,,,40993000.0,,,,,,4.29,,,2049436000.0,10312000.0,561102000.0,,,-92314000.0,291892000.0,,,263761000.0,-566191000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,-98818000.0,223607000.0,,2.75,,,65556000.0,-96579000.0,-457052000.0,1050536000.0,,16075000.0,,705878000.0,152032000.0,,72000.0,38193000.0,501252000.0,,447453000.0,357404000.0,1253673000.0,258888000.0,,,219099000.0,,3379889000.0,118021000.0,398688000.0,,2.75,,501252000.0,,223607000.0,,,,,357404000.0,4849000.0,226547000.0,38676000.0,118021000.0,-18783000.0,9078000.0,168491000.0,,-13474000.0,,,2022160000.0,2683000.0,145641000.0,,288907000.0,,,152457000.0,168491000.0,168532000.0,38676000.0,163140000.0,,168491000.0,,55877000.0,,,2580376000.0,,2705492000.0,168491000.0,,,,705878000.0,,,-25299000.0,113403000.0,38193000.0,2329353000.0,364174000.0,-81562000.0,,,-98818000.0,,3379889000.0,-44016000.0,,-12835000.0,,2705492000.0,-328922000.0,138568000.0,,500171000.0,364174000.0,,,-683332000.0,2058000.0,,,,799513000.0,,-37871000.0,17330000.0,,-74488000.0,155597000.0,,288907000.0,,-18783000.0,-1607000.0,-86835000.0,4365000.0,87277000.0,,258888000.0,168532000.0,-99223000.0,,,-29395000.0,705878000.0,,1050536000.0,105080000.0,148563000.0,,,1005790000.0,,61907000.0,188676000.0,1253673000.0,,-147963000.0,,556048000.0,-183281000.0,,799513000.0,2580376000.0,2329353000.0,48295000.0,,,-81598000.0,,,,155597000.0,,2022160000.0,-51384000.0,447453000.0,14525000.0,,-109572000.0,407775000.0,,,49742000.0,-683332000.0,-53663000.0,705878000.0,-52167000.0,449742000.0,,105080000.0,81255000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,26391000.0,,,,,,200335000.0,25625000.0,,,,-46970000.0,121842000.0,120822000.0,,,764000.0,,,,,233921000.0,,149199000.0,38563000.0,,261020000.0,,,,,,,359093000.0,471226000.0,,222157000.0,,,,19956000.0,,-26422000.0,100153000.0,,59139000.0,,,,,-13753000.0,,4870000.0,,,,,,,,168532000.0,121562000.0,,38796000.0,,,121562000.0,,,,123993000.0,2544686000.0,,,,,,0.69,511882000.0,,,,18901000.0,,2009512000.0,12041000.0,,,,26391000.0,,3081109000.0,129063000.0,,1065000.0,,2750760000.0,,,,,,,0.0,,,38511000.0,,,,,76770000.0,138864000.0,,-5427000.0,110013000.0,,191817000.0,,-12415000.0,83874000.0,,8035000.0,,,,121562000.0,-11359000.0,,,,,,1071597000.0,,,,,,-83994000.0,65838000.0,176923000.0,973720000.0,,31648000.0,,,,,536423000.0,,,41766000.0,,-224022000.0,,-12952000.0,0.0,0.68,,1035792000.0,2000012000.0,6023000.0,460091000.0,,,-71272000.0,437943000.0,,,-235946000.0,-750748000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,24581000.0,,,,,,45905000.0,24581000.0,,,,789000.0,121519000.0,106290000.0,,,789000.0,,,,,181250000.0,,133291000.0,38658000.0,,112169000.0,,,,,,,359288000.0,719243000.0,,233592000.0,,,,20316000.0,,2207000.0,119366000.0,,88672000.0,,,,,-13789000.0,,4784000.0,,,,,,,,121562000.0,122351000.0,,38837000.0,,,122351000.0,,,,40725000.0,2580224000.0,,,,,,0.64,302586000.0,,,,23338000.0,,2031640000.0,11189000.0,,,,24581000.0,,3111740000.0,-46431000.0,,-3982000.0,,2819510000.0,,,27152000.0,,,,,,,38598000.0,,,,,25814000.0,8281000.0,,5406000.0,121603000.0,,175190000.0,,-16415000.0,91019000.0,,78859000.0,,,,122351000.0,-65355000.0,,,,,,1080100000.0,,,,,,-28079000.0,-33900000.0,145180000.0,744509000.0,,38294000.0,,,,,531516000.0,,,37708000.0,,-211279000.0,,-22297000.0,,0.64,,1287131000.0,2046232000.0,13713000.0,470883000.0,,,-92336000.0,257349000.0,,,20239000.0,-773278000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,-2180000.0,,,,,,24687000.0,-3853000.0,,,,15330000.0,123527000.0,98754000.0,,,785000.0,,,,,208563000.0,,165776000.0,38643000.0,,94120000.0,,,,,,,353734000.0,719215000.0,,228715000.0,,,,19462000.0,,-3954000.0,114770000.0,,99952000.0,,,,,-13796000.0,,4725000.0,,,,,,,,122351000.0,137681000.0,,38873000.0,,,137681000.0,,,,-7600000.0,2607621000.0,,,,,,-0.06,382591000.0,,0.0,,20691000.0,,2105805000.0,7861000.0,,,,-2180000.0,,3168335000.0,-56819000.0,,-1615000.0,,2891102000.0,,,,,,,,,,38643000.0,,,,,16909000.0,-14447000.0,,5185000.0,101291000.0,,184208000.0,,-19609000.0,43106000.0,,6798000.0,,,,137681000.0,-74708000.0,,,,,,1062530000.0,,,,,,10171000.0,-8728000.0,131679000.0,831329000.0,,-7409000.0,,,,,560714000.0,,,38344000.0,,79977000.0,,6116000.0,0.0,-0.06,,1274476000.0,2095724000.0,-3437000.0,454907000.0,,,-81506000.0,225799000.0,,,65351000.0,-795378000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,32763000.0,262034000.0,,2.11,,,-425000.0,32403000.0,-269823000.0,1084837000.0,,-24780000.0,0.0,64258000.0,-22876000.0,,2481000.0,38614000.0,1015912000.0,,473857000.0,274489000.0,644859000.0,151504000.0,,3983000.0,185441000.0,353734000.0,3317698000.0,123322000.0,-56310000.0,,2.11,353734000.0,1015912000.0,,262034000.0,,,,18524000.0,274489000.0,20136000.0,112408000.0,38978000.0,123322000.0,-19164000.0,23673000.0,150648000.0,,-13813000.0,37747000.0,4309000.0,2160730000.0,4819000.0,270502000.0,1588002000.0,229352000.0,-53157000.0,4309000.0,137681000.0,150648000.0,112901000.0,38978000.0,316715000.0,,112901000.0,,170133000.0,,-78232000.0,2692828000.0,,2975993000.0,112901000.0,,,,199745000.0,,,77049000.0,21760000.0,38684000.0,2232861000.0,16176000.0,110728000.0,18524000.0,,32763000.0,,3317698000.0,-102183000.0,0.0,-3042000.0,,2975993000.0,-346872000.0,154187000.0,,446695000.0,16176000.0,,,-815263000.0,39743000.0,,78886000.0,,624870000.0,,50639000.0,-102002000.0,,34579000.0,52355000.0,,229352000.0,,-19164000.0,99965000.0,-7574000.0,-16643000.0,-55631000.0,,151504000.0,112901000.0,-118401000.0,,,33315000.0,64258000.0,,1084837000.0,81555000.0,84690000.0,-1127473000.0,,1269578000.0,48745000.0,,163047000.0,644859000.0,,49443000.0,,616828000.0,-76370000.0,,624870000.0,2692828000.0,2232861000.0,36370000.0,,-772149000.0,30696000.0,6257000.0,37747000.0,,52355000.0,1588002000.0,2160730000.0,17015000.0,473857000.0,,,-101758000.0,348488000.0,,,94046000.0,-815263000.0,-55151000.0,199745000.0,78756000.0,652750000.0,,81555000.0,168532000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,31434000.0,,,,,,88919000.0,31434000.0,,,,23122000.0,0.0,78684000.0,,,1522000.0,,,,,242189000.0,,140939000.0,39009000.0,,252535000.0,,,,,,,353734000.0,993514000.0,,270079000.0,,,,18466000.0,,-589000.0,120095000.0,,91111000.0,,,,,-14089000.0,,4248000.0,,,,,,,,112901000.0,190796000.0,,39178000.0,,,136023000.0,,,,24044000.0,2732653000.0,,,,,,0.81,247426000.0,,,,21766000.0,,2250641000.0,18064000.0,,,,31434000.0,,3358639000.0,7629000.0,,-463000.0,,3045126000.0,,,10568000.0,,,,6105000.0,,,38848000.0,,,,,69702000.0,27194000.0,,3492000.0,69065000.0,,194342000.0,,-15859000.0,97754000.0,,-2865000.0,,989000.0,,136023000.0,-78050000.0,,,,,,1107998000.0,,,,,,-24716000.0,21755000.0,189797000.0,671959000.0,,47593000.0,,,,,625986000.0,,,39088000.0,,-83217000.0,,-6560000.0,54773000.0,0.81,,1578682000.0,2214703000.0,16476000.0,491202000.0,,,-81290000.0,442332000.0,,,12253000.0,-830423000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,-8659000.0,,,,,,55071000.0,-8659000.0,,,,-71990000.0,0.0,113706000.0,,,759000.0,,,,,208185000.0,,130194000.0,38902000.0,,113152000.0,,,,,,,353734000.0,990130000.0,,271684000.0,,,,18261000.0,,-23390000.0,127304000.0,,135049000.0,,,,,-14113000.0,,4189000.0,,,,,,,,136023000.0,64033000.0,,39204000.0,,,64033000.0,,,,69829000.0,2817110000.0,,,,,,-0.22,229539000.0,,,,22622000.0,,2287899000.0,21559000.0,,,,-8659000.0,,3370282000.0,-34754000.0,,-7465000.0,,3141029000.0,,,13974000.0,,,,0.0,,,38902000.0,,,,,30835000.0,7367000.0,,-9570000.0,109780000.0,,206422000.0,,-20443000.0,37789000.0,,7104000.0,,982000.0,,64033000.0,-84971000.0,,,,,,1082383000.0,,,,,,-25295000.0,-41651000.0,158139000.0,693835000.0,,-15093000.0,,,,,553172000.0,,,46404000.0,,-181271000.0,,6861000.0,,-0.22,,1594064000.0,2288615000.0,-5143000.0,468430000.0,,,-89825000.0,271291000.0,,,-42090000.0,-852414000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,12390000.0,,,,,,-18229000.0,12390000.0,,,,-5058000.0,0.0,120686000.0,,,792000.0,,,,,234480000.0,,166977000.0,39133000.0,,103250000.0,,,,,,,353734000.0,1188293000.0,,279315000.0,,,,17981000.0,,-12796000.0,113163000.0,,145251000.0,,,,,-14129000.0,,4129000.0,,,,,,,,64033000.0,130663000.0,,39243000.0,,,58975000.0,,,,-85119000.0,2895659000.0,,,,,,0.32,150314000.0,,,,24279000.0,,2459830000.0,20216000.0,,,,12390000.0,,3540237000.0,-170997000.0,,-1696000.0,,3243641000.0,,,,,,,62000000.0,,,38933000.0,,,,,47942000.0,-104725000.0,,38444000.0,76873000.0,,201072000.0,,-22409000.0,65381000.0,,34000.0,,937000.0,,58975000.0,-90734000.0,,,,,,1080407000.0,,,,,,28716000.0,-20448000.0,161105000.0,639049000.0,,11066000.0,,,,0.0,644578000.0,,,38709000.0,,-264062000.0,,-6991000.0,71688000.0,0.32,,1820781000.0,2362703000.0,-1461000.0,466691000.0,,,-152768000.0,264355000.0,,,103905000.0,-880938000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,33520000.0,277136000.0,,1.76,,779000.0,21991000.0,33520000.0,-389168000.0,1100270000.0,,-26537000.0,0.0,83110000.0,-11575000.0,,173000.0,38916000.0,1186050000.0,,486075000.0,328811000.0,787440000.0,170301000.0,,5849000.0,157591000.0,354831000.0,3711509000.0,139677000.0,160953000.0,,1.76,354831000.0,1186050000.0,,277136000.0,,,,17780000.0,328811000.0,27323000.0,126259000.0,39280000.0,139677000.0,-23581000.0,-9452000.0,89010000.0,,-14136000.0,56572000.0,4069000.0,2495433000.0,3246000.0,147752000.0,1823799000.0,279069000.0,30772000.0,4069000.0,58975000.0,89010000.0,32438000.0,39280000.0,312038000.0,,32438000.0,,193902000.0,,-60197000.0,3040638000.0,,3359762000.0,32438000.0,,,,254181000.0,,,83513000.0,24053000.0,39091000.0,2611239000.0,20860000.0,92424000.0,17780000.0,,33520000.0,,3711509000.0,-126807000.0,0.0,-776000.0,,3359762000.0,-472681000.0,,779000.0,486821000.0,20860000.0,,,-864329000.0,19206000.0,,-51443000.0,,670871000.0,,45423000.0,2995000.0,,-13160000.0,92000000.0,,279069000.0,,-23581000.0,111114000.0,-10400000.0,79240000.0,-80463000.0,2941000.0,170301000.0,32438000.0,-135413000.0,,,25298000.0,83110000.0,,1100270000.0,68685000.0,92720000.0,-829926000.0,,1307251000.0,52067000.0,15079000.0,171682000.0,787440000.0,,48858000.0,,680723000.0,-324929000.0,,670871000.0,3040638000.0,2611239000.0,,,-301376000.0,-67169000.0,-4885000.0,56572000.0,,92000000.0,1823799000.0,2495433000.0,15426000.0,486075000.0,-25265000.0,,-148798000.0,329273000.0,,,86885000.0,-864329000.0,-56467000.0,254181000.0,68685000.0,626528000.0,,68685000.0,112901000.0,,,,,,,,,,,,,,,,,,
