,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyOtherCurrentAssets,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,quarterlyDilutedEPS,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangesInAccountReceivables,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,annualDilutedAverageShares,quarterlyInvestingCashFlow,annualDilutedEPS,quarterlyEndCashPosition,annualInterestExpense,annualRepaymentOfDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyGrossProfit,annualTotalRevenue,trailingResearchAndDevelopment,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyCurrentAssets,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualInventory,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyNetPPE,annualBasicAverageShares,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,annualChangeInInventory,trailingTaxProvision,quarterlyTotalRevenue,annualNetIncome,annualCurrentDebt,annualFreeCashFlow,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,annualCashDividendsPaid,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualPurchaseOfBusiness,annualCostOfRevenue,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingNetIncome,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyResearchAndDevelopment,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,annualCurrentLiabilities,quarterlyBasicEPS,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyInvestmentsAndAdvances,annualCapitalStock,annualAccountsReceivable,quarterlyOtherIncomeExpense,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,trailingGrossProfit,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualAccountsPayable,annualOtherIntangibleAssets,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,annualEndCashPosition,annualEbitda,trailingTotalRevenue,quarterlyBeginningCashPosition,annualOperatingIncome,annualOtherIncomeExpense,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyDilutedAverageShares,quarterlyCurrentDebt,annualGrossPPE,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyInterestExpense,annualBasicEPS,trailingPretaxIncome,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingPurchaseOfBusiness,trailingBeginningCashPosition,annualCurrentDeferredRevenue,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingPurchaseOfInvestment,trailingEndCashPosition,annualStockBasedCompensation,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingOperatingCashFlow,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow
1056931200,,-1000000.0,39101000000.0,,,512000000.0,0.0,90000000.0,2578000000.0,,,,-61000000.0,1.290001,,,-1932000000.0,,,,,,,,-15000000.0,,1122000000.0,7850000000.0,,,,,-234000000.0,,2276000000.0,,,615000000.0,-54000000.0,1272000000.0,,,,,,,9587000000.0,354000000.0,12250000000.0,,,305766360.0,,22705000000.0,,,610000000.0,,,13654000000.0,,,186000000.0,9352000000.0,-272000000.0,,-274000000.0,657000000.0,,,8242000000.0,,,,-25447000000.0,,,,,,,836000000.0,8976000000.0,345000000.0,393000000.0,393000000.0,,,,,,,2598000000.0,,246000000.0,,68000000.0,71000000.0,6970000000.0,,1.290001,3260000000.0,,2464000000.0,,,,,1093000000.0,4235000000.0,11636000000.0,,,,,142000000.0,,,,,,,2347000000.0,2276000000.0,,,,,-306000000.0,,465000000.0,,2453000000.0,,,,1931000000.0,,,,-528000000.0,307299692.0,1846000000.0,,,,207000000.0,,,,,32292000000.0,,40497000000.0,393000000.0,3813000000.0,6877000000.0,28247000000.0,,,-11000000.0,564000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064880000,,-1000000.0,39307000000.0,,,250000000.0,0.0,68000000.0,4588000000.0,,,,280000000.0,1.080001,,,-1909000000.0,,,,,,,,-30000000.0,,987000000.0,7960000000.0,,,,,-221000000.0,,2566000000.0,,,595000000.0,56000000.0,1116000000.0,,,,,,,9153000000.0,334000000.0,12241000000.0,,,306599693.0,,22824000000.0,,,482000000.0,,,13510000000.0,,,127000000.0,9376000000.0,-256000000.0,,-604000000.0,521000000.0,,,7977000000.0,,,,-25797000000.0,,,,,,,1068000000.0,9012000000.0,290000000.0,332000000.0,332000000.0,,,,,,,3076000000.0,,247000000.0,,42000000.0,47000000.0,6861000000.0,,1.080001,3144000000.0,,,,,,,1117000000.0,4167000000.0,11695000000.0,,,,,143000000.0,,,,,,,2613000000.0,2566000000.0,,,,,-308000000.0,,466000000.0,,2453000000.0,,,,2276000000.0,,,,-347000000.0,308833024.0,1457000000.0,,,,204000000.0,,,,,31977000000.0,,40305000000.0,332000000.0,3816000000.0,6888000000.0,28064000000.0,,,-15000000.0,812000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072828800,-1100000000.0,-1000000.0,40812000000.0,,-378000000.0,364000000.0,0.0,-500000000.0,4884000000.0,,-26595000000.0,1392000000.0,149000000.0,,,6754000000.0,-1521000000.0,,-6000000.0,13002000000.0,,,908000000.0,-58000000.0,-482000000.0,,1032000000.0,9175000000.0,3063000000.0,1730000000.0,,308699691.0,-884000000.0,5.610006,2392000000.0,828000000.0,,619000000.0,117000000.0,1149000000.0,32632000000.0,,981000000.0,,28889000000.0,4455000000.0,9534000000.0,349000000.0,13002000000.0,-82000000.0,32340000000.0,,4050000000.0,22806000000.0,,,510000000.0,668000000.0,,14217000000.0,306266360.0,0.0,-442000000.0,9994000000.0,-349000000.0,1739000000.0,-294000000.0,530000000.0,95000000.0,,8332000000.0,1730000000.0,1346000000.0,2680000000.0,-26595000000.0,1484000000.0,-1229000000.0,,2436000000.0,,28177000000.0,1050000000.0,8919000000.0,-174000000.0,929000000.0,929000000.0,-1676000000.0,1124000000.0,41891000000.0,,11763000000.0,9175000000.0,3063000000.0,,251000000.0,1903000000.0,165000000.0,42000000.0,7183000000.0,9534000000.0,,3574000000.0,9994000000.0,,,1500000000.0,,303000000.0,1124000000.0,4050000000.0,11763000000.0,-1732000000.0,,2453000000.0,3574000000.0,150000000.0,,22806000000.0,3780000000.0,,,14217000000.0,2434000000.0,2392000000.0,,4884000000.0,3805000000.0,42000000.0,-309000000.0,2434000000.0,502000000.0,-1225000000.0,2453000000.0,2392000000.0,3922000000.0,,2566000000.0,2019000000.0,468000000.0,-621000000.0,-449000000.0,,1346000000.0,40812000000.0,2392000000.0,,202000000.0,5.640006,,,,32340000000.0,1751000000.0,41891000000.0,929000000.0,3805000000.0,6754000000.0,28889000000.0,8919000000.0,-1521000000.0,-5000000.0,701000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080691200,,-7000000.0,40783000000.0,,,436000000.0,0.0,47000000.0,5224000000.0,,,,-1025000000.0,1.500002,,,-1659000000.0,,,,,,,,-24000000.0,,1273000000.0,9479000000.0,,,,,-398000000.0,,1926000000.0,,,643000000.0,-239000000.0,1402000000.0,,,,,,,9547000000.0,363000000.0,13232000000.0,,,310566356.0,,22463000000.0,,,703000000.0,,,13936000000.0,,,204000000.0,10149000000.0,-201000000.0,,-163000000.0,759000000.0,,,9309000000.0,,,,-26847000000.0,,,,,,,95000000.0,8529000000.0,-466000000.0,469000000.0,469000000.0,,,,,,,2766000000.0,,251000000.0,,235000000.0,47000000.0,7907000000.0,,1.500002,4200000000.0,,,,,,,1135000000.0,4325000000.0,11799000000.0,,,,,112000000.0,,,,,,,1973000000.0,1926000000.0,,,,,-310000000.0,,514000000.0,,2453000000.0,,,,2392000000.0,,,,-469000000.0,314399685.0,1305000000.0,,,,186000000.0,,,,,32010000000.0,,41882000000.0,469000000.0,3798000000.0,6716000000.0,28650000000.0,,,-22000000.0,-106000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088553600,,0.0,40271000000.0,,,370000000.0,0.0,172000000.0,5396000000.0,,,,-465000000.0,2.160002,,,-1753000000.0,,,,,,,,849000000.0,,1376000000.0,9898000000.0,,,,,479000000.0,,2294000000.0,,,625000000.0,-97000000.0,1499000000.0,,,,,,,8900000000.0,347000000.0,13578000000.0,,,312666354.0,,22981000000.0,,,1000000000.0,,,13548000000.0,,,284000000.0,10519000000.0,-329000000.0,,-731000000.0,874000000.0,,,9844000000.0,,,,-26723000000.0,,,,,,,624000000.0,8615000000.0,368000000.0,685000000.0,685000000.0,,,,,,,2915000000.0,,262000000.0,,90000000.0,43000000.0,8345000000.0,,2.190002,4472000000.0,,,,,,,1125000000.0,4360000000.0,12241000000.0,,,,,287000000.0,,,,,,,2337000000.0,2294000000.0,,,,,-345000000.0,,502000000.0,,2453000000.0,,,,1926000000.0,,,,-429000000.0,315966350.0,344000000.0,,,,182000000.0,,,,,31881000000.0,,42184000000.0,685000000.0,3712000000.0,7059000000.0,28606000000.0,,,22000000.0,295000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096502400,,-1000000.0,40397000000.0,,,391000000.0,0.0,-11000000.0,5693000000.0,,,,-65000000.0,1.950002,,,-1569000000.0,,,,,,,,23000000.0,,1326000000.0,10513000000.0,,,,,-306000000.0,,2402000000.0,,,608000000.0,-340000000.0,1375000000.0,,,,,,,9874000000.0,341000000.0,14381000000.0,,,313633019.0,,22543000000.0,,,860000000.0,,,13482000000.0,,,214000000.0,10820000000.0,-321000000.0,,-414000000.0,767000000.0,,,10072000000.0,,,,-26915000000.0,,,,,,,829000000.0,8530000000.0,108000000.0,617000000.0,617000000.0,,,,,,,737000000.0,,248000000.0,,68000000.0,38000000.0,8697000000.0,,1.980002,4338000000.0,,2496000000.0,,,,,1228000000.0,4702000000.0,11785000000.0,,,,,267000000.0,,,,,,,2440000000.0,2402000000.0,,,,,-283000000.0,,559000000.0,,2453000000.0,,,,2294000000.0,,,,-486000000.0,317133016.0,658000000.0,,,,193000000.0,,,,,32417000000.0,,43349000000.0,617000000.0,3688000000.0,7375000000.0,28968000000.0,,,-55000000.0,508000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104451200,-1333000000.0,-7000000.0,41898000000.0,,255000000.0,464000000.0,0.0,47000000.0,5895000000.0,,-28070000000.0,1436000000.0,-339000000.0,,,8111000000.0,-989000000.0,,-15000000.0,15890000000.0,,,716000000.0,-57000000.0,-16000000.0,2680000000.0,1491000000.0,12270000000.0,761000000.0,2797000000.0,,317933015.0,-428000000.0,8.790009,3108000000.0,747000000.0,,663000000.0,-255000000.0,1641000000.0,40161000000.0,,1022000000.0,,29995000000.0,5917000000.0,10506000000.0,385000000.0,15890000000.0,877000000.0,33166000000.0,,4957000000.0,22660000000.0,,,1233000000.0,-1894000000.0,,13828000000.0,313366353.0,0.0,175000000.0,11527000000.0,-482000000.0,2797000000.0,-89000000.0,978000000.0,-931000000.0,,10936000000.0,2797000000.0,965000000.0,1337000000.0,-28070000000.0,2392000000.0,-1252000000.0,,2539000000.0,,34244000000.0,1122000000.0,8730000000.0,706000000.0,1026000000.0,1026000000.0,-653000000.0,1301000000.0,45885000000.0,,11629000000.0,12270000000.0,761000000.0,,261000000.0,2088000000.0,313000000.0,84000000.0,9295000000.0,10506000000.0,,4753000000.0,11527000000.0,2680000000.0,,1661000000.0,,706000000.0,1301000000.0,4957000000.0,11629000000.0,-1827000000.0,,2453000000.0,4753000000.0,413000000.0,,22660000000.0,2670000000.0,,,13828000000.0,3192000000.0,3108000000.0,,5895000000.0,3687000000.0,84000000.0,-314000000.0,3192000000.0,513000000.0,-1397000000.0,2453000000.0,3108000000.0,5466000000.0,,2402000000.0,3378000000.0,1079000000.0,832000000.0,-443000000.0,,965000000.0,41898000000.0,3108000000.0,,186000000.0,8.940009,,,,33166000000.0,3796000000.0,45885000000.0,1026000000.0,3687000000.0,8111000000.0,29995000000.0,8730000000.0,-989000000.0,-2000000.0,640000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112227200,,-11000000.0,41508000000.0,,,170000000.0,0.0,231000000.0,5324000000.0,,,,-1025000000.0,4.170004,,,-1349000000.0,,,,,,,,-269000000.0,,2199000000.0,13384000000.0,,,,,-597000000.0,,3357000000.0,,,660000000.0,-254000000.0,2342000000.0,,,,,,,10395000000.0,391000000.0,16799000000.0,,,319699680.0,,21854000000.0,,,1881000000.0,,,13408000000.0,,,508000000.0,12517000000.0,-286000000.0,,-136000000.0,1682000000.0,,,11679000000.0,,,,-28100000000.0,,,,,,,1074000000.0,8650000000.0,249000000.0,1353000000.0,1353000000.0,,,,,,,658000000.0,,255000000.0,,242000000.0,44000000.0,9337000000.0,,4.230004,4920000000.0,,2578000000.0,,,,,1328000000.0,5210000000.0,10876000000.0,,,,,357000000.0,,,,,,,3401000000.0,3357000000.0,,,,,-319000000.0,,517000000.0,,2453000000.0,,,,3108000000.0,,,,-229000000.0,323899676.0,1577000000.0,,,,187000000.0,,,,,32249000000.0,,45972000000.0,1353000000.0,3657000000.0,7976000000.0,29173000000.0,,,-22000000.0,788000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120089600,,-22000000.0,41177000000.0,,,230000000.0,0.0,61000000.0,4960000000.0,,,,-259000000.0,3.900004,,,-1761000000.0,,,,,,,,84000000.0,,1976000000.0,14043000000.0,,,,,-258000000.0,,3162000000.0,,,667000000.0,-115000000.0,2150000000.0,,,,,,,9566000000.0,383000000.0,16073000000.0,,,321366345.0,,20944000000.0,,,1603000000.0,,,13408000000.0,,,317000000.0,13479000000.0,-364000000.0,,-1168000000.0,1483000000.0,,,11450000000.0,,,,-27769000000.0,,,,,,,1368000000.0,8603000000.0,-195000000.0,1265000000.0,1265000000.0,,,,,,,704000000.0,,271000000.0,,52000000.0,39000000.0,9300000000.0,,3.930004,4758000000.0,,2144000000.0,,,,,1318000000.0,5203000000.0,10023000000.0,,,,,281000000.0,,,,,,,3201000000.0,3162000000.0,,,,,-358000000.0,,493000000.0,,2453000000.0,,,,3357000000.0,,,,-246000000.0,325399674.0,1368000000.0,,,,188000000.0,,,,,30510000000.0,,44887000000.0,1265000000.0,3633000000.0,7730000000.0,28814000000.0,,,23000000.0,1004000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128038400,,-15000000.0,41415000000.0,,,287000000.0,0.0,148000000.0,5009000000.0,,,,-250000000.0,2.460002,,,-1693000000.0,,,,,,,,2000000.0,,1492000000.0,14663000000.0,,,,,-334000000.0,,3179000000.0,,,656000000.0,-2000000.0,1651000000.0,,,,,,,9728000000.0,379000000.0,16850000000.0,,,321733011.0,,21013000000.0,,,1148000000.0,,,13330000000.0,,,328000000.0,13952000000.0,-400000000.0,,-788000000.0,995000000.0,,,11261000000.0,,,,-28085000000.0,,,,,,,1092000000.0,8577000000.0,17000000.0,801000000.0,801000000.0,,,,,,,759000000.0,,264000000.0,,29000000.0,31000000.0,9610000000.0,,2.490002,4927000000.0,,2573000000.0,,,,,1467000000.0,5450000000.0,9969000000.0,,,,,279000000.0,,,,,,,3210000000.0,3179000000.0,,,,,-287000000.0,,497000000.0,,2453000000.0,,,,3162000000.0,,,,-250000000.0,326133007.0,922000000.0,,,,168000000.0,,,,,30741000000.0,,45737000000.0,801000000.0,3615000000.0,7910000000.0,28887000000.0,,,-67000000.0,692000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135987200,-1597000000.0,-20000000.0,41934000000.0,,740000000.0,692000000.0,0.0,300000000.0,5760000000.0,,-28397000000.0,1545000000.0,796000000.0,,,7752000000.0,-559000000.0,,-68000000.0,17404000000.0,,,698000000.0,-70000000.0,-356000000.0,2342000000.0,1770000000.0,15324000000.0,840000000.0,4515000000.0,,325599674.0,93000000.0,13.860014,3806000000.0,702000000.0,,690000000.0,131000000.0,1888000000.0,46307000000.0,,1073000000.0,,28530000000.0,8031000000.0,10663000000.0,392000000.0,17404000000.0,1782000000.0,30274000000.0,,5319000000.0,19611000000.0,,,1767000000.0,-738000000.0,,13537000000.0,321066345.0,0.0,629000000.0,14719000000.0,-547000000.0,4535000000.0,-416000000.0,1198000000.0,-240000000.0,,11917000000.0,4515000000.0,1520000000.0,2877000000.0,-28397000000.0,3108000000.0,-1287000000.0,,2673000000.0,,38276000000.0,940000000.0,8030000000.0,627000000.0,1096000000.0,1116000000.0,-1096000000.0,1395000000.0,45934000000.0,,9186000000.0,15324000000.0,840000000.0,,283000000.0,2079000000.0,75000000.0,32000000.0,10029000000.0,10663000000.0,,5124000000.0,14719000000.0,2342000000.0,,1379000000.0,,398000000.0,1395000000.0,5319000000.0,9186000000.0,-1400000000.0,,2453000000.0,5124000000.0,688000000.0,,19611000000.0,4474000000.0,,,13537000000.0,3838000000.0,3806000000.0,,5760000000.0,3583000000.0,32000000.0,-323000000.0,3838000000.0,572000000.0,-2508000000.0,2453000000.0,3806000000.0,7437000000.0,,3179000000.0,5358000000.0,1605000000.0,-539000000.0,-675000000.0,,1520000000.0,41934000000.0,3806000000.0,,159000000.0,14.070014,,,,30274000000.0,6399000000.0,45934000000.0,1096000000.0,3583000000.0,7752000000.0,28530000000.0,8030000000.0,-559000000.0,-4000000.0,393000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143763200,,-313000000.0,42507000000.0,,,172000000.0,0.0,95000000.0,4993000000.0,,,,-1258000000.0,3.720004,,,-1881000000.0,,,,,,,,-109000000.0,,2033000000.0,16001000000.0,,,,,-444000000.0,,3389000000.0,,,678000000.0,-662000000.0,2217000000.0,,,,,,,9915000000.0,388000000.0,17261000000.0,,,322633010.0,,19300000000.0,,,1623000000.0,,,13549000000.0,,,384000000.0,15567000000.0,-291000000.0,,-674000000.0,1539000000.0,,,12020000000.0,,,,-28958000000.0,,,,,,,699000000.0,7997000000.0,-417000000.0,1214000000.0,1214000000.0,,,,,,,1163000000.0,,278000000.0,,41000000.0,35000000.0,9803000000.0,,3.750004,5104000000.0,,2126000000.0,,,,,1123000000.0,5982000000.0,9180000000.0,,,,,198000000.0,,,,,,,3424000000.0,3389000000.0,,,,,-324000000.0,,494000000.0,,2453000000.0,,,,3806000000.0,,,,-222000000.0,326899673.0,1463000000.0,,,,156000000.0,,,,,29215000000.0,,45564000000.0,1214000000.0,3589000000.0,7631000000.0,28303000000.0,,,-22000000.0,408000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151625600,,-193000000.0,43227000000.0,,,192000000.0,0.0,-3000000.0,5266000000.0,,,,58000000.0,3.150003,,,-1652000000.0,,,,,,,,113000000.0,,1696000000.0,16812000000.0,,,,,-408000000.0,,3162000000.0,,,701000000.0,131000000.0,1885000000.0,,,,,,,9602000000.0,402000000.0,17398000000.0,,,321166345.0,,19383000000.0,,,1356000000.0,,,13656000000.0,,,310000000.0,16226000000.0,-507000000.0,,-1062000000.0,1184000000.0,,,12509000000.0,,,,-29571000000.0,,,,,,,1236000000.0,7998000000.0,-227000000.0,1023000000.0,1023000000.0,,,,,,,1065000000.0,,287000000.0,,37000000.0,36000000.0,10624000000.0,,3.180003,5359000000.0,,2141000000.0,3140000000.0,,,,1137000000.0,5849000000.0,9248000000.0,,,,,285000000.0,,,,,,,3198000000.0,3162000000.0,,,,,-360000000.0,,512000000.0,,2453000000.0,,,,3389000000.0,,,,-255000000.0,325199674.0,969000000.0,,,,151000000.0,,,,,28985000000.0,,46143000000.0,1023000000.0,440000000.0,7923000000.0,28745000000.0,,,-7000000.0,729000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159574400,,-144000000.0,43374000000.0,,,808000000.0,0.0,154000000.0,5352000000.0,,,,-403000000.0,1.590002,,,-1738000000.0,,,,,,,,0.0,,1573000000.0,16792000000.0,,,,,-470000000.0,,3134000000.0,,,724000000.0,-280000000.0,1759000000.0,,,,,,,10088000000.0,420000000.0,17880000000.0,,,319699680.0,,19343000000.0,,,670000000.0,,,13358000000.0,,,137000000.0,16371000000.0,-525000000.0,,-504000000.0,1035000000.0,,,12359000000.0,,,,-30016000000.0,,,,,,,969000000.0,8060000000.0,-28000000.0,512000000.0,512000000.0,,,,,,,1004000000.0,,291000000.0,,19000000.0,35000000.0,10600000000.0,,1.590002,5278000000.0,,2506000000.0,3230000000.0,,,,1084000000.0,6118000000.0,9199000000.0,,,,,-258000000.0,,,,,,,3169000000.0,3134000000.0,,,,,-360000000.0,,538000000.0,,2453000000.0,,,,3162000000.0,,,,-767000000.0,323299676.0,1009000000.0,,,,155000000.0,,,,,29431000000.0,,46577000000.0,512000000.0,441000000.0,8182000000.0,28697000000.0,,,-25000000.0,444000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167523200,-1983000000.0,-89000000.0,44381000000.0,,104000000.0,211000000.0,0.0,-142000000.0,5674000000.0,,-30659000000.0,1663000000.0,443000000.0,,,6945000000.0,-2235000000.0,,-739000000.0,17209000000.0,,,-1049000000.0,-46000000.0,12000000.0,2215000000.0,1493000000.0,17065000000.0,951000000.0,3724000000.0,,324799675.0,-585000000.0,11.460011,2757000000.0,616000000.0,,774000000.0,53000000.0,1737000000.0,49124000000.0,,1164000000.0,,28372000000.0,7598000000.0,10601000000.0,453000000.0,17209000000.0,1155000000.0,28151000000.0,,6058000000.0,17550000000.0,,,1323000000.0,-1160000000.0,,13722000000.0,320766345.0,0.0,324000000.0,16987000000.0,-660000000.0,3724000000.0,-1062000000.0,963000000.0,-758000000.0,,12236000000.0,3724000000.0,1510000000.0,2171000000.0,-30659000000.0,3806000000.0,-1404000000.0,,2877000000.0,,41526000000.0,1250000000.0,7515000000.0,-377000000.0,975000000.0,975000000.0,-1907000000.0,999000000.0,45581000000.0,,8036000000.0,17065000000.0,951000000.0,575000000.0,308000000.0,2074000000.0,126000000.0,153000000.0,10499000000.0,10601000000.0,,4988000000.0,16987000000.0,2215000000.0,3242000000.0,1383000000.0,3242000000.0,223000000.0,999000000.0,6058000000.0,8036000000.0,-1619000000.0,,2453000000.0,4988000000.0,457000000.0,,17550000000.0,4154000000.0,,,13722000000.0,2910000000.0,2757000000.0,,5674000000.0,457000000.0,153000000.0,-360000000.0,2910000000.0,530000000.0,-3302000000.0,2453000000.0,2757000000.0,6795000000.0,,3134000000.0,4721000000.0,682000000.0,16000000.0,-375000000.0,,1510000000.0,44381000000.0,2757000000.0,,154000000.0,11.610012,,,,28151000000.0,4972000000.0,45581000000.0,975000000.0,457000000.0,6945000000.0,28372000000.0,7515000000.0,-2235000000.0,8000000.0,590000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175299200,,-420000000.0,44818000000.0,,,371000000.0,0.0,-43000000.0,5402000000.0,,,,-732000000.0,3.000003,,,-2088000000.0,,,,,,,,3000000.0,,1604000000.0,17325000000.0,,,,,-290000000.0,,2377000000.0,,,731000000.0,-48000000.0,1827000000.0,,,,-61000000.0,,,10905000000.0,418000000.0,17824000000.0,,,321066345.0,,17422000000.0,,,1333000000.0,,,13644000000.0,,,335000000.0,17306000000.0,-331000000.0,,-619000000.0,1096000000.0,,,12432000000.0,,,,-31174000000.0,,,,,,,536000000.0,7447000000.0,-380000000.0,973000000.0,973000000.0,,,,,,,1391000000.0,,302000000.0,,132000000.0,188000000.0,10605000000.0,,3.030003,5668000000.0,,2204000000.0,3250000000.0,,,,1000000000.0,6106000000.0,7975000000.0,,,,,343000000.0,,,,,,,2565000000.0,2377000000.0,,,,,-359000000.0,,508000000.0,,2453000000.0,,,,2757000000.0,,,,-368000000.0,325299674.0,1674000000.0,,,,146000000.0,,,,,28327000000.0,,46030000000.0,973000000.0,457000000.0,7076000000.0,28206000000.0,,,-13000000.0,205000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
