date,annualNetOtherInvestingChanges,quarterlyGoodwill,trailingNetIncome,quarterlyAccountsReceivable,annualGoodwill,annualTotalAssets,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,quarterlyTotalAssets,annualCashDividendsPaid,quarterlyBasicEPS,annualRetainedEarnings,annualPurchaseOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,quarterlyLongTermDebt,annualOperatingIncome,annualAccountsPayable,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlySellingGeneralAndAdministration,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualPretaxIncome,annualEndCashPosition,trailingTaxProvision,trailingTotalRevenue,annualLongTermDebt,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyEndCashPosition,annualStockholdersEquity,quarterlyInvestingCashFlow,annualTaxProvision,quarterlyChangeInAccountPayable,quarterlyNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,annualInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,annualCommonStockIssuance,annualOtherIntangibleAssets,annualSaleOfInvestment,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualRepurchaseOfCapitalStock,annualBasicEPS,annualNetPPE,quarterlyDilutedAverageShares,annualGrossPPE,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,trailingInterestExpense,annualInterestExpense,annualRepaymentOfDebt,annualBeginningCashPosition,quarterlySaleOfInvestment,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,quarterlyAccountsPayable,quarterlyRepaymentOfDebt,annualDilutedEPS,annualDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyTotalRevenue,quarterlyStockBasedCompensation,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualCurrentDebt,quarterlyBasicAverageShares,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalStock,annualPurchaseOfBusiness,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,annualTotalRevenue,annualBasicAverageShares,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyGrossPPE,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyTaxProvision,quarterlyRetainedEarnings,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyNetPPE,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingChangeInInventory,annualIncomeTaxPayable,annualChangesInAccountReceivables,annualCurrentLiabilities,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualGrossProfit,annualInventory,annualOperatingExpense,trailingBeginningCashPosition,trailingGrossProfit,annualCurrentAccruedExpenses,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,annualAccountsReceivable,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,quarterlyChangesInAccountReceivables,quarterlyCurrentLiabilities,trailingCapitalExpenditure,quarterlyOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,annualTotalNonCurrentAssets,annualCashCashEquivalentsAndMarketableSecurities,annualCurrentAssets,trailingRepaymentOfDebt,trailingBasicAverageShares,annualOtherCurrentLiabilities,quarterlyGrossProfit,annualCostOfRevenue,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingBasicEPS,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,annualEbitda,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,annualOtherIncomeExpense,trailingCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingOperatingExpense,trailingPurchaseOfInvestment,trailingEndCashPosition,annualChangeInInventory,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,annualOtherCurrentAssets,quarterlyCostOfRevenue,trailingDilutedEPS,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentAssets,trailingDilutedAverageShares,trailingResearchAndDevelopment,annualOtherNonCurrentLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentAssets,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow,annualOtherNonCurrentAssets,quarterlyEbitda
1970-01-01 00:00:01.199059200,-6199000000.0,,,,,132618000000.0,1734000000.0,119986000000.0,,132618000000.0,-962000000.0,,6919000000.0,-8987000000.0,-104000000.0,1248000000.0,18693000000.0,2570000000.0,,-7462000000.0,411000000.0,411000000.0,516000000.0,812000000.0,194000000.0,2570000000.0,3117000000.0,,,18693000000.0,1673000000.0,404000000.0,,2438000000.0,1021000000.0,257000000.0,3117000000.0,12632000000.0,-1380000000.0,836000000.0,,411000000.0,23428000000.0,23428000000.0,6000000.0,119986000000.0,1051000000.0,,,5683000000.0,8104000000.0,,-253000000.0,,3.17,1529000000.0,,,1734000000.0,,405000000.0,12632000000.0,-1973000000.0,,,4014000000.0,-3709000000.0,2712000000.0,607000000.0,-239000000.0,5683000000.0,,-1002000000.0,3.14,551755000.0,-104000000.0,2094000000.0,2438000000.0,2468000000.0,2730000000.0,1709000000.0,,-134000000.0,583000000.0,,6816000000.0,18000000.0,,,,647000000.0,2730000000.0,,,1734000000.0,6654000000.0,547184000.0,1382000000.0,,,583000000.0,,,-137000000.0,,172000000.0,6919000000.0,,649000000.0,1529000000.0,-2378000000.0,,1247000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,,,,,,,,,136417000000.0,,0.78,,,,-200000000.0,21544000000.0,,,,428000000.0,428000000.0,547000000.0,,73000000.0,,,,,,,,,,878000000.0,-7208000000.0,2581000000.0,,-2471000000.0,,,428000000.0,24096000000.0,,0.0,123575000000.0,,,,,,,-251000000.0,,,,548946000.0,,,,,12842000000.0,-1393000000.0,0.78,,,,,6222000000.0,,6106000000.0,,-29000000.0,,,-103000000.0,,2564000000.0,3117000000.0,2734000000.0,1788000000.0,,-53000000.0,629000000.0,,,,,546214000.0,,2082000000.0,,,,,,,-147000000.0,,,629000000.0,,,-889000000.0,,201000000.0,7087000000.0,,-536000000.0,1544000000.0,,,284000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,,,,,,,,136465000000.0,,0.78,,,,1207000000.0,20556000000.0,,,,428000000.0,428000000.0,565000000.0,,72000000.0,,,,,,,,,,722000000.0,-1702000000.0,2643000000.0,,-2041000000.0,,,428000000.0,23171000000.0,,0.0,123665000000.0,,,,,,,-252000000.0,,,,549758000.0,,,,,12800000000.0,-2344000000.0,0.78,,,,,2103000000.0,,5811000000.0,,-1510000000.0,,,-339000000.0,,2465000000.0,2581000000.0,2735000000.0,1895000000.0,,9000000.0,603000000.0,,,,,546628000.0,,905000000.0,,,,,,,1198000000.0,,,603000000.0,,,601000000.0,,175000000.0,7258000000.0,,62000000.0,1557000000.0,,,-390000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,,,,,,,,137041000000.0,,0.65,,,,-728000000.0,21337000000.0,,,,358000000.0,358000000.0,552000000.0,,78000000.0,,,,,,,,,,705000000.0,-5917000000.0,2392000000.0,,367000000.0,,,358000000.0,21082000000.0,,0.0,124106000000.0,,,,,,,-257000000.0,,,,553544000.0,,,,,12935000000.0,-1423000000.0,0.65,,,,,7823000000.0,,6448000000.0,,-803000000.0,,,-461000000.0,,2095000000.0,2643000000.0,2761000000.0,1880000000.0,,-103000000.0,507000000.0,,,,,549761000.0,,7000000.0,,,,,,,-625000000.0,,,507000000.0,,,-1627000000.0,,149000000.0,7357000000.0,,-251000000.0,1557000000.0,,,1074000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,95000000.0,5483000000.0,,,5483000000.0,152015000000.0,1519000000.0,135978000000.0,,152015000000.0,-1019000000.0,,7381000000.0,-36348000000.0,-732000000.0,4857000000.0,18032000000.0,2069000000.0,8545000000.0,-18323000000.0,305000000.0,305000000.0,662000000.0,5136000000.0,75000000.0,2069000000.0,2740000000.0,,,18032000000.0,1614000000.0,298000000.0,7275000000.0,2390000000.0,664000000.0,-21521000000.0,2740000000.0,16037000000.0,-14178000000.0,550000000.0,,284000000.0,33219000000.0,33219000000.0,3290000000.0,135978000000.0,5355000000.0,4245000000.0,160000000.0,912000000.0,25583000000.0,,-259000000.0,0.0,2.73,1580000000.0,,2922000000.0,1498000000.0,,-377000000.0,16037000000.0,5255000000.0,,,2969000000.0,-6867000000.0,3117000000.0,9435000000.0,-219000000.0,912000000.0,8545000000.0,-4525000000.0,2.71,552498000.0,-732000000.0,2326000000.0,2390000000.0,2392000000.0,5878000000.0,1872000000.0,,-72000000.0,330000000.0,75000000.0,12591000000.0,5000000.0,7275000000.0,,-1342000000.0,9597000000.0,5878000000.0,,,1519000000.0,7435000000.0,548847000.0,4929000000.0,,,330000000.0,,2922000000.0,3942000000.0,,25000000.0,7381000000.0,-1342000000.0,348000000.0,1580000000.0,2027000000.0,,1563000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,5492000000.0,,,,,,,,143425000000.0,,0.48,,,,-9314000000.0,17955000000.0,,,,312000000.0,318000000.0,662000000.0,,79000000.0,,,,,,,,,,533000000.0,-151000000.0,2000000000.0,,13894000000.0,,,271000000.0,19489000000.0,,1000000.0,127243000000.0,,,,,,,-303000000.0,,,,563566000.0,,,,,16137000000.0,0.0,0.48,,,,,14125000000.0,,886000000.0,,-24000000.0,,,-683000000.0,,1699000000.0,2740000000.0,5888000000.0,2177000000.0,19000000.0,-43000000.0,432000000.0,,,,,559801000.0,,-5363000000.0,,,,,,,-9271000000.0,,,432000000.0,-717000000.0,,-10302000000.0,,114000000.0,7385000000.0,,-740000000.0,1583000000.0,,,73000000.0,22000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,5491000000.0,,,,,,,,152398000000.0,,0.2,,,,3895000000.0,18110000000.0,,,,204000000.0,208000000.0,729000000.0,,79000000.0,,,,,,,,,,502000000.0,-16199000000.0,2234000000.0,,-12869000000.0,,,121000000.0,31555000000.0,,3565000000.0,137606000000.0,,,,,,,-316000000.0,,,,608797000.0,,,,,14747000000.0,0.0,0.2,,,,,3995000000.0,,1112000000.0,,-660000000.0,,,-730000000.0,,1987000000.0,2000000000.0,3240000000.0,2131000000.0,17000000.0,-39000000.0,249000000.0,,,,,602726000.0,,9169000000.0,,,,,,,3934000000.0,,,249000000.0,17000000.0,,2946000000.0,,41000000.0,7409000000.0,,234000000.0,1577000000.0,,,-15000000.0,1701000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,6183000000.0,,,,,,,,165328000000.0,,0.23,,,,4424000000.0,21317000000.0,,,,152000000.0,157000000.0,688000000.0,,86000000.0,,,,,,,,,,508000000.0,-3767000000.0,2391000000.0,,6657000000.0,,,152000000.0,34819000000.0,,-3563000000.0,149186000000.0,,,,,,,-98000000.0,,,,672457000.0,,,,,16094000000.0,0.0,0.23,,,,,5027000000.0,,1284000000.0,5002000000.0,-2858000000.0,,,-364000000.0,,1871000000.0,2234000000.0,3437000000.0,2177000000.0,14000000.0,-46000000.0,148000000.0,,,,,665408000.0,,-10970000000.0,,,,,,,4470000000.0,,-67000000.0,148000000.0,,,3426000000.0,,-9000000.0,7458000000.0,,157000000.0,1591000000.0,,,96000000.0,985000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,30000000.0,6053000000.0,,,6053000000.0,165764000000.0,853000000.0,149523000000.0,,165764000000.0,-820000000.0,,7539000000.0,-22102000000.0,-417000000.0,328000000.0,21376000000.0,1036000000.0,5076000000.0,7233000000.0,185000000.0,194000000.0,731000000.0,-667000000.0,95000000.0,1036000000.0,2649000000.0,,,21376000000.0,190000000.0,339000000.0,4488000000.0,2251000000.0,497000000.0,-1985000000.0,2649000000.0,16191000000.0,-449000000.0,159000000.0,,185000000.0,34545000000.0,34545000000.0,-20000000.0,149523000000.0,-493000000.0,,2727000000.0,1472000000.0,24992000000.0,,-103000000.0,-3201000000.0,1.16,1583000000.0,,2998000000.0,729000000.0,,-91000000.0,16191000000.0,30000000.0,,,2040000000.0,-6484000000.0,2740000000.0,1845000000.0,-174000000.0,1472000000.0,5076000000.0,-2942000000.0,1.15,635619000.0,-417000000.0,2747000000.0,2251000000.0,2391000000.0,3449000000.0,2293000000.0,12000000.0,-46000000.0,207000000.0,62000000.0,-6831000000.0,-17000000.0,4488000000.0,,-1415000000.0,333000000.0,3449000000.0,,,877000000.0,8778000000.0,629583000.0,374000000.0,,0.0,207000000.0,,2998000000.0,-700000000.0,,13000000.0,7539000000.0,-1415000000.0,258000000.0,1583000000.0,-4630000000.0,,36000000.0,19000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,6055000000.0,,,,,,,,163700000000.0,,0.27,,,,374000000.0,21428000000.0,,,,188000000.0,194000000.0,691000000.0,,97000000.0,,,,,,,,,,465000000.0,-1563000000.0,2238000000.0,,453000000.0,,,188000000.0,33305000000.0,,4000000.0,147172000000.0,,,,,,,-103000000.0,,,,698675000.0,,,,,16468000000.0,-820000000.0,0.27,,,,,2481000000.0,,1476000000.0,5001000000.0,-1088000000.0,,,-292000000.0,,1839000000.0,2649000000.0,3459000000.0,2158000000.0,16000000.0,-263000000.0,242000000.0,,,,,690792000.0,,-1501000000.0,,,,,,,637000000.0,,,242000000.0,-5000000.0,,-354000000.0,,48000000.0,7624000000.0,,-411000000.0,1798000000.0,,,97000000.0,51000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,6067000000.0,,,,,,,,155083000000.0,,0.3,,,,1373000000.0,22086000000.0,,,,210000000.0,224000000.0,695000000.0,,97000000.0,,,,,,,,,,459000000.0,-5025000000.0,2509000000.0,,8488000000.0,,,210000000.0,24249000000.0,,143000000.0,138343000000.0,,,,,,,-104000000.0,,,,701322000.0,,,,,16676000000.0,9000000.0,0.3,,,,,14619000000.0,,1234000000.0,5726000000.0,-964000000.0,,,-237000000.0,,2201000000.0,2238000000.0,3464000000.0,2399000000.0,21000000.0,-63000000.0,249000000.0,,,,,692113000.0,,-9653000000.0,,,,,,,1436000000.0,,,249000000.0,-1000000.0,,506000000.0,,25000000.0,7729000000.0,,271000000.0,1835000000.0,,,148000000.0,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,6013000000.0,,,,,,,,157230000000.0,,0.3,,,,227000000.0,22111000000.0,,,,210000000.0,219000000.0,756000000.0,,94000000.0,,,,,,,,,,448000000.0,-12413000000.0,2454000000.0,,-1891000000.0,,,210000000.0,25065000000.0,,-6000000.0,140443000000.0,,,,,,,-104000000.0,,,,701535000.0,,,,,16719000000.0,48000000.0,0.3,,,,,11916000000.0,,1120000000.0,6093000000.0,1969000000.0,,,-335000000.0,,2169000000.0,2509000000.0,3468000000.0,2424000000.0,21000000.0,-44000000.0,246000000.0,,,,,693017000.0,,1565000000.0,,,,,,,271000000.0,,0.0,246000000.0,,,-356000000.0,,27000000.0,7833000000.0,,-55000000.0,1831000000.0,,,798000000.0,16000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,88000000.0,6008000000.0,,,6008000000.0,157081000000.0,816000000.0,140583000000.0,,157081000000.0,-415000000.0,,7935000000.0,-26598000000.0,-747000000.0,496000000.0,21730000000.0,969000000.0,5967000000.0,5979000000.0,208000000.0,217000000.0,993000000.0,2470000000.0,94000000.0,969000000.0,2385000000.0,,,21730000000.0,-57000000.0,382000000.0,4461000000.0,2058000000.0,423000000.0,-7597000000.0,2385000000.0,16436000000.0,-1071000000.0,115000000.0,,208000000.0,23802000000.0,23802000000.0,136000000.0,140583000000.0,2898000000.0,,110000000.0,1338000000.0,37383000000.0,,-104000000.0,0.0,1.18,1840000000.0,,3354000000.0,816000000.0,,-264000000.0,16436000000.0,851000000.0,,,1795000000.0,-336000000.0,2649000000.0,8367000000.0,-428000000.0,1338000000.0,5967000000.0,-253000000.0,1.16,701039000.0,-747000000.0,3007000000.0,2058000000.0,2454000000.0,3472000000.0,2296000000.0,21000000.0,-58000000.0,232000000.0,79000000.0,-9141000000.0,277000000.0,4461000000.0,,-1514000000.0,448000000.0,3472000000.0,,,854000000.0,9277000000.0,692489000.0,554000000.0,,0.0,232000000.0,,3354000000.0,-272000000.0,,15000000.0,7935000000.0,-1514000000.0,-69000000.0,1840000000.0,-476000000.0,,671000000.0,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,6014000000.0,,,,,,,,157039000000.0,,0.32,,,,1983000000.0,22591000000.0,,,,225000000.0,234000000.0,834000000.0,,91000000.0,,,,,,,,,,391000000.0,-4165000000.0,2200000000.0,,-2275000000.0,,,225000000.0,26950000000.0,,3000000.0,140369000000.0,,,,,,,-104000000.0,,,,704101000.0,,,,,16611000000.0,23000000.0,0.32,,,,,1220000000.0,,1411000000.0,5679000000.0,-127000000.0,,,-706000000.0,,1895000000.0,2385000000.0,3481000000.0,1999000000.0,24000000.0,-48000000.0,287000000.0,,,,,695309000.0,,59000000.0,,,,,,,2031000000.0,,,287000000.0,-6000000.0,,1203000000.0,,53000000.0,8042000000.0,,-185000000.0,1830000000.0,,,139000000.0,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,6016000000.0,,,,,,,,159310000000.0,,0.44,,,,1766000000.0,23380000000.0,,,,307000000.0,327000000.0,820000000.0,,89000000.0,,,,,,,,,,336000000.0,-2608000000.0,2786000000.0,,-2664000000.0,,,307000000.0,28525000000.0,,-10000000.0,142261000000.0,,,,,,,-119000000.0,,,,704969000.0,,,,,16981000000.0,30000000.0,0.44,,,,,1150000000.0,,1336000000.0,5975000000.0,-265000000.0,,,-574000000.0,,2536000000.0,2200000000.0,3484000000.0,2141000000.0,25000000.0,-56000000.0,418000000.0,,,,,696625000.0,,1428000000.0,,,,,,,1822000000.0,,,418000000.0,,,973000000.0,,91000000.0,8241000000.0,,586000000.0,1846000000.0,,,78000000.0,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,6016000000.0,,,,,,,,167677000000.0,,0.52,,,,423000000.0,22153000000.0,,,,366000000.0,371000000.0,795000000.0,,91000000.0,,,,,,,,,,334000000.0,-5355000000.0,4404000000.0,,-5899000000.0,,,366000000.0,33212000000.0,,-16000000.0,150136000000.0,,,,,,,-111000000.0,,,,705604000.0,,,,,17479000000.0,17000000.0,0.52,,,,,1156000000.0,,1006000000.0,6463000000.0,-1470000000.0,,,-356000000.0,,4219000000.0,2786000000.0,3486000000.0,2106000000.0,24000000.0,-72000000.0,439000000.0,,,,,697052000.0,,7022000000.0,,,,,,,495000000.0,,,439000000.0,,,-298000000.0,,68000000.0,8493000000.0,,1618000000.0,1864000000.0,,,18000000.0,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,106000000.0,6078000000.0,,,6078000000.0,174579000000.0,1289000000.0,157099000000.0,,174579000000.0,-446000000.0,,8772000000.0,-21504000000.0,-713000000.0,169000000.0,21803000000.0,1628000000.0,6791000000.0,-17826000000.0,391000000.0,400000000.0,835000000.0,4341000000.0,92000000.0,1628000000.0,4344000000.0,,,21803000000.0,514000000.0,363000000.0,2935000000.0,4208000000.0,317000000.0,-9376000000.0,4344000000.0,17418000000.0,-6988000000.0,296000000.0,,391000000.0,36941000000.0,36941000000.0,155000000.0,157099000000.0,4565000000.0,572000000.0,22000000.0,1007000000.0,9105000000.0,,-112000000.0,0.0,1.84,1855000000.0,,3470000000.0,1289000000.0,,1959000000.0,17418000000.0,36000000.0,,,1378000000.0,-2190000000.0,2385000000.0,5579000000.0,-224000000.0,1007000000.0,6791000000.0,-328000000.0,1.83,705213000.0,-713000000.0,3284000000.0,4208000000.0,4404000000.0,3486000000.0,2374000000.0,25000000.0,-48000000.0,484000000.0,98000000.0,15220000000.0,132000000.0,2935000000.0,,-1615000000.0,6711000000.0,3486000000.0,-86000000.0,,1332000000.0,8620000000.0,696526000.0,217000000.0,,,484000000.0,,3470000000.0,-748000000.0,,84000000.0,8772000000.0,-1615000000.0,-60000000.0,1855000000.0,1130000000.0,,279000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,6077000000.0,,,,,,,,174752000000.0,,0.62,,,,1852000000.0,22768000000.0,,,,431000000.0,445000000.0,866000000.0,,86000000.0,,,,,,,,,,307000000.0,-3271000000.0,4052000000.0,,-2255000000.0,,,431000000.0,38454000000.0,,74000000.0,156870000000.0,,,,,,,-112000000.0,,,,707369000.0,,,,,17820000000.0,14000000.0,0.61,,,,,1981000000.0,,1118000000.0,6509000000.0,-9000000.0,,,-616000000.0,,3800000000.0,4344000000.0,3492000000.0,2307000000.0,25000000.0,-21000000.0,634000000.0,,,,,697685000.0,,90000000.0,,,,,,,1873000000.0,,,634000000.0,,,1028000000.0,,189000000.0,9064000000.0,,-292000000.0,1822000000.0,,,-8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,6428000000.0,,,,,,,,178529000000.0,,0.73,,,,722000000.0,22561000000.0,,,,518000000.0,538000000.0,912000000.0,,96000000.0,,,,,,,,,,266000000.0,-1748000000.0,3867000000.0,,-2844000000.0,,,510000000.0,38176000000.0,,-17000000.0,159603000000.0,,,,,,,-139000000.0,,,,708454000.0,,,,,18859000000.0,64000000.0,0.72,,,,,2092000000.0,,1261000000.0,7787000000.0,-188000000.0,,,-541000000.0,,3655000000.0,4052000000.0,4053000000.0,2428000000.0,26000000.0,-40000000.0,729000000.0,,,,,698579000.0,,1897000000.0,,,,,,,762000000.0,,,729000000.0,,,-142000000.0,,191000000.0,9433000000.0,,-185000000.0,1816000000.0,,,-31000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,6718000000.0,,656000000.0,,,,,,182021000000.0,,0.67,,,,-21000000.0,19221000000.0,,,,494000000.0,496000000.0,958000000.0,,107000000.0,,,,,,,,,,237000000.0,-603000000.0,3503000000.0,,1825000000.0,,,469000000.0,37810000000.0,,-21000000.0,161489000000.0,,,,,,,-148000000.0,,,,709875000.0,,,,,20479000000.0,17000000.0,0.66,,,,,2701000000.0,,1281000000.0,9157000000.0,-4341000000.0,,,-409000000.0,,3341000000.0,3867000000.0,5177000000.0,2446000000.0,28000000.0,-56000000.0,673000000.0,,,,,699091000.0,,-2224000000.0,,,,,,,35000000.0,,,673000000.0,,,-791000000.0,,177000000.0,9761000000.0,,-364000000.0,1940000000.0,,,-202000000.0,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
