,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualNetPPE,trailingGrossProfit,annualOtherIntangibleAssets,quarterlyBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossProfit,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualChangeInInventory,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualBeginningCashPosition,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualIncomeTaxPayable,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,annualInvestingCashFlow,trailingOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOperatingExpense,quarterlyIncomeTaxPayable,trailingCapitalExpenditure,quarterlyGrossPPE,annualPurchaseOfInvestment,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingInterestExpense,trailingNetIncomeContinuousOperations,trailingCashDividendsPaid,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyDilutedEPS,quarterlyStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyEbitda,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualInventory,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingChangeInInventory,annualChangeInCashSupplementalAsReported,annualInterestExpense,trailingChangeInWorkingCapital,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualTotalRevenue,annualGoodwill,annualCapitalStock,annualStockBasedCompensation,annualGainsLossesNotAffectingRetainedEarnings,trailingFreeCashFlow,quarterlyCashDividendsPaid,annualDilutedEPS,quarterlyCurrentLiabilities,annualOperatingIncome,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,trailingChangeInAccountPayable,annualChangeInAccountPayable,annualAccountsPayable,quarterlySellingGeneralAndAdministration,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualBasicAverageShares,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualOtherCurrentAssets,annualTaxProvision,quarterlyRetainedEarnings,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,annualBasicEPS,trailingEndCashPosition,trailingTaxProvision,trailingPretaxIncome,annualNetIncomeContinuousOperations,annualNetOtherInvestingChanges,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyFreeCashFlow,quarterlyTotalAssets,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,annualNetIncome,annualCurrentDebt,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualLongTermDebt,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualOtherNonCashItems,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,annualCurrentLiabilities,quarterlyGoodwill,quarterlyBasicEPS,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyOtherIncomeExpense,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,annualRetainedEarnings,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,quarterlyLongTermDebt,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyGrossProfit,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualDilutedAverageShares,quarterlyInventory,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualInvestmentsAndAdvances
1277856000,,182383000.0,,,,144779000.0,,,340347000.0,,,340347000.0,,405017000.0,55994000.0,,,1628000.0,,25042000.0,98388000.0,-622000.0,399077000.0,,,,11927000.0,,-128169000.0,,6686000.0,-11015000.0,,2768000.0,,23185000.0,,,,,76998000.0,,,,,,-135207000.0,0.0,,,11380000.0,,,,113924000.0,,,,,-64670000.0,,,,105212000.0,0.0,,,,,,106864000.0,-55678000.0,20700000.0,3688000.0,,0.49,5015000.0,,121494000.0,,,,,,,,,,,,,,,,,,-8332000.0,,322374000.0,,,1089242000.0,-2477000.0,16420000.0,,,,182383000.0,,,,,,,2202130000.0,,,733483000.0,,,565086000.0,,,,,,,146939000.0,,,1055857000.0,,102909000.0,2797267000.0,,,72386000.0,,,,1708025000.0,,72386000.0,73346000.0,,,196728000.0,,,,,,,0.0,,,1208765000.0,0.5,277491000.0,,,0.0,-965000.0,,192203000.0,,,1675714000.0,,462976000.0,5361000.0,73779000.0,,,287595000.0,,,-11471000.0,,,284394000.0,340347000.0,3408000.0,,,,,,,,,,,,,,
1285804800,,182057000.0,,,,142501000.0,,,534243000.0,,,534243000.0,,340347000.0,-5407000.0,,,1628000.0,,21288000.0,85103000.0,-13688000.0,423802000.0,,,,7290000.0,,70282000.0,,5999000.0,-10705000.0,,118000.0,,55158000.0,,,,,79701000.0,,,,,,-31905000.0,0.0,,,19335000.0,,,,98422000.0,,,,,193896000.0,,,,90757000.0,0.0,,,,,,100663000.0,41820000.0,11556000.0,2729000.0,,0.44,4531000.0,,107012000.0,,,,,,,,,,,,,,,,,,-7311000.0,,351912000.0,,,1331557000.0,0.0,15910000.0,,,,182057000.0,,,,,,,2258531000.0,,,966688000.0,,,541815000.0,,,,,,,144063000.0,,,1318600000.0,,87717000.0,3195156000.0,,,63653000.0,,,,1863599000.0,,63653000.0,63815000.0,,,300074000.0,,,,,,,0.0,,,1304938000.0,0.45,269001000.0,,,0.0,-923000.0,,224624000.0,,,1803481000.0,,592376000.0,-11688000.0,74238000.0,,,272814000.0,,,-24163000.0,,,318071000.0,534243000.0,-14993000.0,,,,,,,,,,,,,,
1293753600,1942906000.0,186427000.0,423105000.0,,78743000.0,,540038000.0,-12766000.0,540038000.0,,362324000.0,540038000.0,1130158000.0,534243000.0,8615000.0,449085000.0,,1628000.0,-101401000.0,21640000.0,90720000.0,-13559000.0,423105000.0,,,-9309000.0,7754000.0,,-14478000.0,941716000.0,6683000.0,-15985000.0,,-121000.0,-518611000.0,138003000.0,450348000.0,,-35556000.0,13113000.0,78743000.0,311444000.0,,-129490000.0,,,-15458000.0,0.0,1386000.0,738901000.0,13113000.0,,941716000.0,0.0,113434000.0,,,-45842000.0,-518611000.0,5795000.0,,,,101285000.0,0.0,,,,,72489000.0,114479000.0,24156000.0,18982000.0,-1286000.0,,,4034000.0,0.0,113624000.0,4663000.0,,308738000.0,,,,89690000.0,25089000.0,,-242137000.0,,2221014000.0,1303055000.0,1628000.0,18803000.0,24156000.0,,-6025000.0,1.82,360091000.0,391257000.0,,1315045000.0,2223000.0,16221000.0,,2165000.0,114479000.0,186427000.0,987948000.0,143980000.0,5382000.0,1348039000.0,0.0,89225000.0,2320350000.0,,540038000.0,987948000.0,,,568169000.0,1.85,,,,267335000.0,-51654000.0,,540038000.0,357656000.0,1348039000.0,,97449000.0,3257951000.0,,1090856000.0,67827000.0,316482000.0,265708000.0,7754000.0,1942906000.0,-29077000.0,67827000.0,67984000.0,138003000.0,,311444000.0,738901000.0,604015000.0,-223993000.0,1315045000.0,2586000.0,3257951000.0,0.0,1839386000.0,360091000.0,1303055000.0,,280457000.0,265708000.0,66340000.0,-51654000.0,-5253000.0,,224745000.0,,2320350000.0,1839386000.0,224745000.0,604015000.0,11490000.0,72489000.0,,,287712000.0,0.0,,-78145000.0,,145985000.0,308738000.0,540038000.0,4555000.0,,,,,,,,,,,,,,
1301529600,,200767000.0,,,,141614000.0,,,575264000.0,,,575264000.0,,540038000.0,-1951000.0,,,1628000.0,,23712000.0,93999000.0,-21127000.0,432716000.0,,,,11453000.0,,-1716000.0,,6343000.0,-12028000.0,,4371000.0,,162017000.0,,,,,79468000.0,,,,,,-73679000.0,,,,23643000.0,,,,44006000.0,,,,,35226000.0,,,,99217000.0,0.0,,,,,,111943000.0,88265000.0,-44553000.0,1220000.0,,0.48,4668000.0,,117921000.0,,,,,,,,,,,,,,,,,,-7131000.0,,362011000.0,,,1412068000.0,-4371000.0,17579000.0,,,,200767000.0,,,,,,,2382336000.0,,,1092539000.0,,,570503000.0,,,,,,,144044000.0,,,1454550000.0,,31978000.0,3437049000.0,,,69084000.0,,,,2024981000.0,,69084000.0,69463000.0,,,360286000.0,,,,,,,0.0,,,1350780000.0,0.49,270519000.0,,,0.0,-703000.0,,214972000.0,,,1945338000.0,,652290000.0,-14727000.0,79963000.0,,,299984000.0,,,-33103000.0,,,332282000.0,575264000.0,5569000.0,,,,,,,,,,,,,,
1309392000,,210984000.0,,,,141052000.0,,,671710000.0,,,671710000.0,,575264000.0,-452000.0,,,1628000.0,,17957000.0,92430000.0,,442957000.0,,,,8500000.0,,-34423000.0,,5570000.0,-13642000.0,,-16365000.0,,183214000.0,,,,,86770000.0,,,,,,-5821000.0,,,,24440000.0,,,,120958000.0,,,,,96446000.0,,,,103867000.0,0.0,,,,,,113870000.0,103513000.0,17363000.0,5674000.0,,0.52,5648000.0,,117516000.0,,,,,,,,,,,,,,,,,,-7181000.0,,430426000.0,,,1552413000.0,3584000.0,19516000.0,,,,210984000.0,,,,,,,2449463000.0,,,1144984000.0,,,609443000.0,,,,,,,143373000.0,,,1575410000.0,,107316000.0,3656643000.0,,,74236000.0,,,,2104230000.0,,74236000.0,75390000.0,,,408787000.0,,,,,,,0.0,,,1391289000.0,0.53,294592000.0,,,0.0,-8297000.0,404661000.0,283616000.0,,,2042230000.0,,654873000.0,6359000.0,81324000.0,,,314851000.0,,,-12479000.0,,,337200000.0,671710000.0,-1440000.0,,,,,,,,,,,,,,
1317340800,,231493000.0,,,,141349000.0,,,81866000.0,,,81866000.0,,671710000.0,-248933000.0,,,1628000.0,,-40627000.0,18976000.0,,569853000.0,,,,45573000.0,,1120776000.0,,16062000.0,-20125000.0,,-34141000.0,,157309000.0,,,,,808038000.0,,,,,,0.0,,,,10775000.0,,,,87181000.0,,,,,-589844000.0,,,,66155000.0,0.0,,,,,,133200000.0,-146683000.0,28667000.0,-35847000.0,,0.42,5343000.0,,61831000.0,,,,,,,,,,,,,,,,,,-7200000.0,,512689000.0,,,1089605000.0,1512000.0,26793000.0,,,,231493000.0,,,,,,,2502945000.0,,,2430608000.0,,,619759000.0,,,,,,,143395000.0,,,2943297000.0,,67056000.0,4833711000.0,,,60597000.0,,,,3744106000.0,,60597000.0,61200000.0,,,394467000.0,,,,,,,0.0,,,2208906000.0,0.43,322111000.0,,,-2462000.0,-33535000.0,475947000.0,323141000.0,,,1853692000.0,,1793979000.0,5759000.0,242162000.0,,,297648000.0,,,-1800001000.0,,,391528000.0,81866000.0,539000.0,,,,,,,,,,,,,,
1325289600,3742495000.0,293603000.0,591445000.0,,791100000.0,,77128000.0,-46124000.0,77128000.0,,393469000.0,77128000.0,1273440000.0,81866000.0,-596000.0,384960000.0,,1628000.0,1002381000.0,9974000.0,50706000.0,,591445000.0,,,21503000.0,276701000.0,,-82256000.0,1140884000.0,15839000.0,-28459000.0,,294419000.0,-549439000.0,169887000.0,540038000.0,,-1787516000.0,9054000.0,791100000.0,407342000.0,,-1886842000.0,,,0.0,,-88402000.0,936847000.0,9054000.0,,1140884000.0,,141324000.0,,,-74254000.0,-549439000.0,-4738000.0,,,,67354000.0,0.0,,,,,249822000.0,149117000.0,-190970000.0,94512000.0,-59449000.0,,,5288000.0,0.0,87692000.0,248284000.0,,361762000.0,,,,-462910000.0,43814000.0,,-251932000.0,,2537718000.0,2190063000.0,1628000.0,20947000.0,-190970000.0,,-7120000.0,1.7,724073000.0,336593000.0,,1012903000.0,20676000.0,21147000.0,,10816000.0,149117000.0,293603000.0,2147174000.0,141386000.0,95989000.0,2871247000.0,0.0,11016000.0,2535709000.0,,77128000.0,2147174000.0,,,738013000.0,1.73,,,,247446000.0,-25575000.0,,77128000.0,256111000.0,2871247000.0,,112865000.0,4755398000.0,,1264278000.0,40603000.0,319215000.0,244520000.0,276701000.0,3742495000.0,-28632000.0,40603000.0,41393000.0,169887000.0,,407342000.0,936847000.0,1490010000.0,-79500000.0,1012903000.0,21401000.0,4755398000.0,0.0,1848077000.0,724073000.0,2190063000.0,,377056000.0,244520000.0,85035000.0,-23113000.0,-3589000.0,,289201000.0,,2535709000.0,1848077000.0,289201000.0,1490010000.0,24112000.0,249822000.0,,,360957000.0,6000.0,,-41259000.0,,143553000.0,361762000.0,77128000.0,6148000.0,,,,,,,,,,,,,,
1333152000,,304353000.0,,,,141721000.0,,,67346000.0,,,67346000.0,,77128000.0,-5171000.0,,,1628000.0,,14715000.0,73191000.0,0.0,604160000.0,,,,288037000.0,,-12380000.0,,15782000.0,-18788000.0,,1298000.0,,183727000.0,,,,,998538000.0,,,,,,-30869000.0,,,,19182000.0,,,,19953000.0,,,,,-9782000.0,,,,88397000.0,0.0,,,,,,163419000.0,-68031000.0,-82369000.0,3690000.0,,0.37,4222000.0,,124546000.0,,,,,,,,,,,,,,,,,,-7847000.0,,794483000.0,,,1119185000.0,-2000000.0,35573000.0,,,,304353000.0,,,,,,,2581134000.0,,,2173603000.0,,-1577000.0,716413000.0,,,,,,,143984000.0,,,2968086000.0,,1165000.0,5015061000.0,,,53284000.0,,,,3895876000.0,,53284000.0,54228000.0,,,371024000.0,,,,,,,0.0,,,2109451000.0,0.38,323663000.0,,,0.0,-1721000.0,461352000.0,323845000.0,,,2008617000.0,,1481217000.0,-34006000.0,321362000.0,,,392750000.0,,,-20199000.0,,,403052000.0,67346000.0,11528000.0,,,,,,,,,,,,,,
1341014400,,296034000.0,,,,141737000.0,,,53210000.0,,,53210000.0,,67346000.0,5171000.0,,,1628000.0,,14875000.0,95586000.0,0.0,587285000.0,,,,241801000.0,,-55034000.0,,14584000.0,-24386000.0,,949000.0,,194458000.0,,,,,947747000.0,,,,,,-7971000.0,,,,12646000.0,,,,83442000.0,,,,,-14136000.0,,,,111435000.0,0.0,,,,,,145850000.0,-203712000.0,-24623000.0,-8122000.0,,0.56,6807000.0,,142968000.0,,,,,,,,,,,,,,,,,,-7859000.0,,748203000.0,,,1105182000.0,-6265000.0,32798000.0,,,,296034000.0,,,,,,,2654044000.0,,,2133554000.0,,0.0,762994000.0,,,,,,,143863000.0,,,2881757000.0,,59056000.0,4870756000.0,,,80764000.0,,,,3765574000.0,,80764000.0,82040000.0,,,316098000.0,,,,,,,0.0,,,2036084000.0,0.57,355525000.0,,,-14221000.0,-3276000.0,462233000.0,347906000.0,,,1951569000.0,,1482783000.0,-13028000.0,334673000.0,,,407469000.0,,,-38308000.0,,,403195000.0,53210000.0,-12848000.0,,,,,,,,,,,,,,
1348963200,,260352000.0,,,,141843000.0,,,56075000.0,,,56075000.0,,53210000.0,0.0,,,1628000.0,,-18960000.0,75781000.0,0.0,602670000.0,-482000.0,,,411840000.0,,-78171000.0,,14488000.0,-21881000.0,,5206000.0,,196610000.0,,,,,841751000.0,,,,,,1000.0,,,,18206000.0,,,,98670000.0,,,,,2865000.0,,,,103763000.0,0.0,,,,,,137669000.0,-95779000.0,74000.0,1730000.0,,0.37,6219000.0,,118696000.0,,,,,,,,,,,,,,,,,,-7855000.0,,940720000.0,,,1128978000.0,-10061000.0,28427000.0,,,,260352000.0,,,,,,,2699546000.0,,,1875835000.0,,0.0,695734000.0,,,,,,,143884000.0,,,2816555000.0,,76789000.0,4977422000.0,,,53364000.0,,,,3848444000.0,,53364000.0,54292000.0,,,318757000.0,,,,,,,0.0,,,2207413000.0,0.38,331619000.0,,,0.0,-15836000.0,467296000.0,373005000.0,,,2122071000.0,,1237244000.0,-7295000.0,319834000.0,,,364115000.0,,,-21793000.0,,,415922000.0,56075000.0,-10237000.0,,,,,,,,,,,,,,
1356912000,3861201000.0,287991000.0,614705000.0,,830642000.0,142098000.0,80132000.0,-28886000.0,80132000.0,5514000.0,369685000.0,80132000.0,1556387000.0,56075000.0,-228912000.0,516729000.0,,1628000.0,-255609000.0,57470000.0,86120000.0,-4861000.0,614705000.0,29352000.0,,-36792000.0,298963000.0,,-110024000.0,1353990000.0,11997000.0,-30346000.0,,3037000.0,-739285000.0,204901000.0,77128000.0,,-4861000.0,39191000.0,830642000.0,340398000.0,,-115021000.0,,,2000.0,,-78536000.0,1148731000.0,39191000.0,,1353990000.0,-14221000.0,167620000.0,,,-95401000.0,-739285000.0,24057000.0,-12591000.0,,,104062000.0,144195000.0,,,,,232641000.0,165290000.0,-144200000.0,68368000.0,-75834000.0,,0.88,4939000.0,144195000.0,130518000.0,10490000.0,,402940000.0,,,,3004000.0,56851000.0,,-228912000.0,,2928429000.0,2210953000.0,1628000.0,22187000.0,-144200000.0,,-7864000.0,2.18,927780000.0,407656000.0,,1111096000.0,31144000.0,32401000.0,,12843000.0,165290000.0,287991000.0,1795074000.0,141850000.0,-38550000.0,2722854000.0,49828000.0,8920000.0,2818461000.0,,80132000.0,1795074000.0,,-12644000.0,753288000.0,2.22,,,,318489000.0,-1577000.0,144297000.0,80132000.0,330679000.0,2722854000.0,5514000.0,137274000.0,4972297000.0,,1372042000.0,126800000.0,274284000.0,314213000.0,298963000.0,3861201000.0,-31425000.0,126800000.0,127928000.0,204901000.0,,340398000.0,1148731000.0,1222035000.0,-38837000.0,1111096000.0,12818000.0,4972297000.0,49828000.0,2208698000.0,927780000.0,2210953000.0,0.89,361235000.0,314213000.0,129199000.0,12644000.0,-8055000.0,442412000.0,274627000.0,,2818461000.0,2208698000.0,274627000.0,1222035000.0,17537000.0,232641000.0,,442412000.0,392053000.0,0.0,,-34721000.0,,143945000.0,402940000.0,80132000.0,24400000.0,,,,,,,,,,,,,,
1364688000,,293677000.0,,,,142775000.0,,,56203000.0,,,56203000.0,,80132000.0,0.0,,,1628000.0,,3542000.0,77894000.0,-3939000.0,608850000.0,-36209000.0,,,315438000.0,,13603000.0,,15221000.0,-24237000.0,,-7893000.0,,159872000.0,,,,,805646000.0,,,,,,0.0,,,,14615000.0,,,,36086000.0,,,,,-23929000.0,,,,94523000.0,0.0,,,,,,148715000.0,-199101000.0,-61038000.0,-12396000.0,,0.49,5434000.0,,125465000.0,,,,,,,,,,,,,,,,,,-7909000.0,,826165000.0,,,1160519000.0,-2616000.0,32350000.0,,,,293677000.0,,,,,,,2881126000.0,,,1806569000.0,,-45765000.0,732084000.0,,,,,,,145099000.0,,,2632734000.0,,11849000.0,4902128000.0,,,71685000.0,,,,3741609000.0,,71685000.0,72573000.0,,,372747000.0,,,,,,,0.0,,,2167241000.0,0.5,343884000.0,,,0.0,-3583000.0,468537000.0,347397000.0,,,2233502000.0,,1207722000.0,-22080000.0,226100000.0,,,388200000.0,,,-72723000.0,,,417094000.0,56203000.0,-10928000.0,,,,,,,,,,,,,,
1372550400,,289921000.0,,,,142922000.0,,,57027000.0,,,57027000.0,,56203000.0,,,,1628000.0,,22870000.0,109379000.0,0.0,605028000.0,-36115000.0,,,417065000.0,,-29039000.0,,11507000.0,-22877000.0,,0.0,,154426000.0,,,,,786667000.0,,,,,,-62278000.0,,,,17947000.0,,,,95782000.0,,,,,824000.0,,,,125035000.0,0.0,,,,,,147455000.0,-223222000.0,-51111000.0,2710000.0,,0.6,6589000.0,,153713000.0,,,,,,,,,,,,,,,,,,-9019000.0,,890615000.0,,,1170033000.0,18258000.0,32827000.0,,,,289921000.0,,,,,,,2959391000.0,,,1695972000.0,,-49078000.0,761010000.0,,,,,,,145133000.0,,,2586587000.0,,72905000.0,4874683000.0,,,87228000.0,,,,3704650000.0,,87228000.0,88691000.0,,,353556000.0,,,,,,,0.0,,,2158529000.0,0.61,346054000.0,,,-87344000.0,-6392000.0,499006000.0,308148000.0,,,2250185000.0,,1123792000.0,-18620000.0,218624000.0,,,414956000.0,,,-63465000.0,,,433189000.0,57027000.0,-215000.0,,,,,,,,,,,,,,
1380499200,,269165000.0,,,,142421000.0,,,50658000.0,,,50658000.0,,57027000.0,,,,1628000.0,,13187000.0,94136000.0,0.0,628509000.0,6869000.0,,,270948000.0,,-109214000.0,,11442000.0,-27435000.0,,1087000.0,,209719000.0,,,,,800470000.0,,,,,,-10103000.0,1673000.0,,,33923000.0,,,,126398000.0,,,,,-6369000.0,,,,107252000.0,0.0,,,,,,136945000.0,-120104000.0,40585000.0,-24672000.0,,0.55,6004000.0,,136646000.0,,,,,,,,,,,,,,,,,,-8967000.0,,777561000.0,,,1153145000.0,-7535000.0,31068000.0,,,,269165000.0,,,,,,,3030252000.0,,,1753400000.0,,-824000.0,704018000.0,,,,,,,144698000.0,,,2530961000.0,,98963000.0,5009979000.0,,,79851000.0,,,,3856834000.0,,79851000.0,80866000.0,,,361938000.0,,,,,,,0.0,,,2218136000.0,0.56,327601000.0,,,849000.0,-3812000.0,502370000.0,335745000.0,,,2438441000.0,,1164794000.0,-4584000.0,226668000.0,,,376417000.0,,,-25703000.0,,,448277000.0,50658000.0,-13956000.0,,,,,,,,,,,,,,
1388448000,3934245000.0,292127000.0,637172000.0,,795323000.0,,74954000.0,-21685000.0,74954000.0,4922000.0,417846000.0,74954000.0,1577412000.0,50658000.0,-48000.0,546863000.0,,1628000.0,-161685000.0,12551000.0,87927000.0,-62308000.0,637172000.0,32923000.0,,-25367000.0,309862000.0,,-37035000.0,1442566000.0,11455000.0,-26872000.0,,-49400000.0,-805394000.0,220154000.0,80132000.0,,-66247000.0,14446000.0,795323000.0,299096000.0,,-260231000.0,,,-45643000.0,1612000.0,-31562000.0,1144890000.0,14446000.0,,1442566000.0,-104880000.0,159580000.0,,,-101421000.0,-805394000.0,24296000.0,-32532000.0,,,105712000.0,54367000.0,,,,,238394000.0,132789000.0,-69062000.0,11348000.0,2796000.0,,,7072000.0,54367000.0,131040000.0,-56206000.0,,438559000.0,,,,-5178000.0,49625000.0,,-251383000.0,,2950770000.0,2281596000.0,1628000.0,25099000.0,-69062000.0,,-8979000.0,2.16,796405000.0,432522000.0,,1143802000.0,30645000.0,31658000.0,,-36728000.0,132789000.0,292127000.0,1703668000.0,142663000.0,-60216000.0,2500073000.0,34429000.0,52150000.0,3095721000.0,,74954000.0,1703668000.0,,-9213000.0,753658000.0,2.2,,,,318161000.0,-1500000.0,,74954000.0,369335000.0,2500073000.0,4922000.0,132708000.0,5078047000.0,,1373358000.0,74429000.0,316425000.0,313192000.0,309862000.0,3934245000.0,-34874000.0,74429000.0,76032000.0,220154000.0,,299096000.0,1144890000.0,1166178000.0,-118024000.0,1143802000.0,38752000.0,5078047000.0,34429000.0,2535053000.0,796405000.0,2281596000.0,,355819000.0,313192000.0,127903000.0,84995000.0,-7897000.0,472802000.0,280019000.0,,3095721000.0,2535053000.0,280019000.0,1166178000.0,19917000.0,238394000.0,,472802000.0,397839000.0,10784000.0,,-98340000.0,,144965000.0,438559000.0,74954000.0,-11629000.0,,,,,,,,,,,,,,
1396224000,,287842000.0,,,,142053000.0,,,55823000.0,,,55823000.0,,74954000.0,-75174000.0,,,1628000.0,,22452000.0,95662000.0,0.0,642318000.0,-22920000.0,,,403145000.0,,-55477000.0,,10955000.0,-26627000.0,,36000.0,,172080000.0,,,,,785997000.0,,,,,,-40395000.0,864000.0,,,23829000.0,,,,64565000.0,,,,,-19131000.0,,,,106363000.0,0.0,,,,,,141591000.0,-75665000.0,-34533000.0,-11574000.0,,0.5,5786000.0,,140556000.0,,,,,,,,,,,,,,,,,,-8979000.0,,967446000.0,,,1202323000.0,-2263000.0,33939000.0,,,,287842000.0,,,,,,,3159123000.0,,,1597389000.0,,-3247000.0,730114000.0,,,,,,,144453000.0,,,2564835000.0,,37938000.0,5089433000.0,,,72878000.0,,,,3887110000.0,,72878000.0,72920000.0,,,295657000.0,,,,,,,0.0,,,2286715000.0,0.51,335909000.0,,,0.0,-1181000.0,496221000.0,398881000.0,,,2523033000.0,,1065463000.0,-15180000.0,236269000.0,,,394205000.0,,,-28842000.0,,,455074000.0,55823000.0,8047000.0,,,,,,,,,,,,,,
1404086400,,296121000.0,,,,141790000.0,,,66929000.0,,,66929000.0,,55823000.0,-38284000.0,,,1628000.0,,26096000.0,116477000.0,-2009000.0,639212000.0,-8585000.0,,,301294000.0,,-117968000.0,,11798000.0,-23520000.0,,280000.0,,157984000.0,,,,,765105000.0,,,,,,-14191000.0,810000.0,,,38604000.0,,,,155680000.0,,,,,11106000.0,,,,128348000.0,0.0,,,,,,143562000.0,-97999000.0,23078000.0,6332000.0,,0.62,7572000.0,,161154000.0,,,,,,,,,,,,,,,,,,-9474000.0,,896309000.0,,,1231274000.0,-4562000.0,32879000.0,,,,296121000.0,,,,,,,3239641000.0,,,1591290000.0,,-1894000.0,765225000.0,,,,,,,144164000.0,,,2487599000.0,,132160000.0,5072373000.0,,,89993000.0,,,,3841099000.0,,89993000.0,90014000.0,,,294404000.0,,,,,,,0.0,,,2278798000.0,0.63,340756000.0,,,-2332000.0,-1817000.0,503972000.0,412849000.0,,,2583463000.0,,1065881000.0,-7247000.0,231005000.0,,,424469000.0,,,-26504000.0,,,461203000.0,66929000.0,2566000.0,,,,,,,,,,,,,,
