,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,quarterlyCommonStockIssuance,annualPurchaseOfBusiness,annualInvestingCashFlow,quarterlyNetIncome,annualChangeInInventory,quarterlyCapitalExpenditure,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,trailingCashDividendsPaid,quarterlyBasicEPS,quarterlyOtherCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyTaxProvision,annualAccountsReceivable,quarterlyNetPPE,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyInventory,quarterlyAccountsReceivable,quarterlyOperatingExpense,annualGrossProfit,quarterlyCurrentAccruedExpenses,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyCostOfRevenue,annualGoodwill,annualOperatingCashFlow,annualNetPPE,annualInventory,quarterlyChangeInCashSupplementalAsReported,quarterlyBasicAverageShares,trailingChangeInInventory,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualRepaymentOfDebt,annualEbitda,annualDilutedEPS,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,annualNetOtherInvestingChanges,trailingPretaxIncome,annualOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualBasicEPS,annualEndCashPosition,trailingInterestExpense,annualPretaxIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedAverageShares,quarterlyTotalAssets,trailingCapitalExpenditure,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualNonCurrentDeferredRevenue,trailingTotalRevenue,trailingOtherIncomeExpense,annualOperatingIncome,quarterlyChangesInAccountReceivables,annualOtherIncomeExpense,quarterlyTotalNonCurrentAssets,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,trailingChangeInCashSupplementalAsReported,quarterlyCashAndCashEquivalents,quarterlyDepreciationAndAmortization,quarterlyCurrentDebt,trailingEndCashPosition,quarterlySaleOfInvestment,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingNetIncomeContinuousOperations,quarterlyDilutedEPS,quarterlyNonCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,annualInvestmentsAndAdvances,annualNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,annualCapitalExpenditure,annualCurrentAccruedExpenses,annualOperatingExpense,trailingDeferredIncomeTax,annualTaxProvision,annualCashAndCashEquivalents,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualInterestExpense,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingCostOfRevenue,trailingChangesInAccountReceivables,trailingChangeInAccountPayable,annualDilutedAverageShares,annualTotalRevenue,annualCurrentAssets,quarterlyChangeInInventory,trailingOperatingExpense,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyEndCashPosition,annualOtherShortTermInvestments,annualOtherNonCurrentAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,quarterlyEbitda,annualNetIncomeCommonStockholders,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyPretaxIncome,quarterlyRetainedEarnings,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,trailingNetIncome,annualTotalAssets,trailingNetIncomeCommonStockholders,annualTotalLiabilitiesNetMinorityInterest,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualCurrentDebt,quarterlyOtherNonCurrentLiabilities,quarterlyRepaymentOfDebt,annualCostOfRevenue,annualOtherCurrentAssets,annualLongTermDebt,quarterlyOtherCurrentAssets,annualNetIncome,annualBasicAverageShares,annualBeginningCashPosition,annualTotalNonCurrentAssets,annualFreeCashFlow,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,trailingTaxProvision,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingStockBasedCompensation,trailingSellingGeneralAndAdministration,quarterlyResearchAndDevelopment,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingBasicAverageShares,trailingBasicEPS,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
1301529600,,-1251000.0,142166000.0,1063600000.0,,59112000.0,,,,25787000.0,,,31584000.0,,-155945000.0,,,,95376000.0,32957000.0,2763744000.0,,0.27,189681000.0,1215281000.0,,13513000.0,,6381092000.0,,-1151000.0,,220642000.0,204434000.0,256377000.0,,95050000.0,,,134184000.0,,,,,2415000.0,113875389.0,,,928000.0,589375000.0,,,,,-60569000.0,,,,,,,,,,,,,,,9339000.0,113875389.0,8162756000.0,,31342000.0,,,,,,20344000.0,,7586858000.0,,,,,3343000.0,76046000.0,332198000.0,,28094000.0,43538000.0,-28533000.0,,,0.27,96167000.0,5726746000.0,91159000.0,7866000.0,,,16286000.0,,-2164000.0,178870000.0,,347536000.0,,,,,,,,,481720000.0,,,,,,,,,,,-13584000.0,,-33208000.0,,,3343000.0,,,-152073000.0,,-9582000.0,,,,,,166054000.0,,4862686000.0,5996000.0,,46470000.0,418230000.0,,864060000.0,,4311000.0,,575898000.0,,,,,,48767000.0,2430447000.0,,,,204832000.0,-11918000.0,,,,82821000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,62000.0,142682000.0,1002789000.0,,232994000.0,,,,43433000.0,,,44129000.0,,-189605000.0,,,,-23929000.0,45525000.0,2761049000.0,,0.38,198555000.0,1209875000.0,,19599000.0,,6513379000.0,,818000.0,,223932000.0,269056000.0,264313000.0,,51444000.0,,,152973000.0,,,,,1939000.0,114908123.0,,,3343000.0,600022000.0,,,,,-213534000.0,,,,,,,,,,,,,,,16725000.0,114908123.0,8323148000.0,,43887000.0,,,,,,-64593000.0,,7658850000.0,,,,,5282000.0,71215000.0,497991000.0,,6471000.0,43300000.0,-25781000.0,,,0.38,94793000.0,5832439000.0,107606000.0,-155663000.0,,,10359000.0,,19177000.0,173225000.0,,371919000.0,,,,,,,,,524892000.0,,,,,,,,,,,-3098000.0,,-34638000.0,,,5282000.0,,,-207126000.0,,-32545000.0,,,,,,179639000.0,,4860353000.0,11443000.0,,65124000.0,425273000.0,,972086000.0,,1789000.0,,664298000.0,,,,,,55970000.0,2483785000.0,,,,227408000.0,-3127000.0,,,,120972000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,459000.0,128514000.0,1038481000.0,,-107473000.0,,,,27288000.0,,,134950000.0,,-167125000.0,,,,266330000.0,136392000.0,2741604000.0,,1.15,180350000.0,1266514000.0,,61700000.0,,6617996000.0,,848000.0,,209279000.0,252045000.0,237524000.0,,68188000.0,,,199540000.0,,,,,-689000.0,116806596.0,,,5282000.0,606855000.0,,,,,99205000.0,,,,,,,,,,,,,,,10713000.0,118238270.0,8389903000.0,,134708000.0,,,,,,16980000.0,,7784991000.0,,,,,4593000.0,79701000.0,419991000.0,,13339000.0,43844000.0,-7497000.0,,,1.14,93420000.0,5772235000.0,241088000.0,789000.0,,,73485000.0,,-31090000.0,152465000.0,,478612000.0,,,,,,,,,678152000.0,,,,,,,,,,,14845000.0,,-34779000.0,,,4593000.0,,,-159546000.0,,-555000.0,,,,,,321637000.0,,4884392000.0,6120000.0,,198092000.0,522366000.0,,887843000.0,,1737000.0,,604912000.0,,,,,,27499000.0,2609302000.0,,,,217992000.0,-19098000.0,,,,120986000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,,-7000.0,130270000.0,251308000.0,2790647000.0,56798000.0,-32086000.0,1274638000.0,58075000.0,198434000.0,,-701516000.0,19577000.0,-21485000.0,-184776000.0,241431000.0,306473000.0,,124919000.0,21306000.0,2740392000.0,,,195557000.0,1274638000.0,-74550000.0,8532000.0,226428000.0,6745416000.0,,-959000.0,649928000.0,229118000.0,226428000.0,269556000.0,1540198000.0,77437000.0,827287000.0,,144096000.0,,462696000.0,6745416000.0,229118000.0,-1054000.0,,,,4593000.0,649928000.0,-36184000.0,818457000.0,1.93,,-59857000.0,,74138000.0,,2611000.0,,11719000.0,12410000.0,,195557000.0,,1.95,3539000.0,,339524000.0,11719000.0,,8682851000.0,,19334000.0,,,,,512429000.0,25631000.0,-445000.0,8049266000.0,10658842000.0,,187428000.0,,3539000.0,79511000.0,314414000.0,,10171000.0,41779000.0,-12739000.0,,,,,5882110000.0,72576000.0,-11624000.0,130270000.0,236180000.0,11593000.0,,17085000.0,187428000.0,,342132000.0,,10658842000.0,-697451000.0,77437000.0,1027769000.0,,103344000.0,3539000.0,486228000.0,,172460000.0,-1638000.0,,,,,118792228.0,2170991000.0,633585000.0,-19648000.0,,-35608000.0,-737000.0,,3539000.0,8180000.0,251308000.0,-182771000.0,294942000.0,10596000.0,-3913426000.0,5054823000.0,3008000.0,,111723000.0,151128000.0,229269000.0,5054823000.0,8180000.0,-158632000.0,29838000.0,501216000.0,,827287000.0,,4573000.0,,633585000.0,,8682851000.0,,5882110000.0,501216000.0,52462000.0,2790647000.0,-3913426000.0,-138233000.0,314414000.0,74138000.0,-2041000.0,630793000.0,147514000.0,2740392000.0,147514000.0,230239000.0,116890552.0,928000.0,8049266000.0,-234755000.0,,184695000.0,,,,,,,,,,,,,,,,,,
1333152000,,-1406000.0,143164000.0,264321000.0,,110222000.0,,,,1811000.0,,,27524000.0,,-189966000.0,,,,63963000.0,29237000.0,2894225000.0,,0.21,167164000.0,1271012000.0,,12443000.0,,6884886000.0,,12361000.0,,254604000.0,197826000.0,276658000.0,,93019000.0,,,127654000.0,,,,,187000.0,126495075.0,,,3539000.0,651781000.0,,,,,-126003000.0,,,,,,,,,,,,,,,9805000.0,126495075.0,8841391000.0,,27282000.0,,,,,,28603000.0,,8209540000.0,,,,,3726000.0,74658000.0,330061000.0,,24200000.0,42046000.0,-9830000.0,,,0.21,,6052426000.0,71365000.0,17398000.0,,,3958000.0,,-5453000.0,202154000.0,,348023000.0,,,,,,,,,475677000.0,,,,,,,,,,,-25294000.0,,-38884000.0,,,3726000.0,,,-173998000.0,,-67203000.0,,,,,,158384000.0,,5179085000.0,6079000.0,,41680000.0,486272000.0,,873341000.0,,1598000.0,,631851000.0,,,,,,47334000.0,2779945000.0,,,,72508000.0,-94396000.0,,,,152220000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,-348000.0,140741000.0,223983000.0,,209504000.0,,,,1886000.0,,,62734000.0,,-227651000.0,,,,39216000.0,64462000.0,3042472000.0,,0.48,191765000.0,1300097000.0,,28340000.0,,7052324000.0,,4523000.0,,256316000.0,277488000.0,285480000.0,,50440000.0,,,147680000.0,,,,,2928000.0,126637067.0,,,3726000.0,631119000.0,,,,,-188435000.0,,,,,,,,,,,,,,,12635000.0,126637067.0,9042821000.0,,61361000.0,,,,,,-79658000.0,,8326536000.0,,,,,6654000.0,73947000.0,394260000.0,,10170000.0,44823000.0,-29961000.0,,,0.48,,6248707000.0,133102000.0,-131849000.0,,,29628000.0,,-3288000.0,151227000.0,,418582000.0,,,,,,,,,566262000.0,,,,,,,,,,,-1536000.0,,-39826000.0,,,6654000.0,,,-245792000.0,,-1046000.0,,,,,,211572000.0,,5397913000.0,5981000.0,,92802000.0,505720000.0,,850794000.0,,1650000.0,,716285000.0,,,,,,62711000.0,2783830000.0,,,,69475000.0,-153442000.0,,,,132396000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,130000.0,148460000.0,239590000.0,,-171527000.0,,,,1651000.0,,,139281000.0,,-180809000.0,,,,350777000.0,141067000.0,3061639000.0,,1.1,171280000.0,1374453000.0,,66372000.0,,7181205000.0,,2566000.0,,249285000.0,267218000.0,268362000.0,,71290000.0,,,177506000.0,,,,,-2275000.0,126783248.0,,,6654000.0,631845000.0,,,,,169968000.0,,,,,,,,,,,,,,,7725000.0,127780734.0,9136510000.0,,139281000.0,,,,,,10315000.0,,8458318000.0,,,,,4379000.0,72693000.0,241416000.0,,1939000.0,45017000.0,-4280000.0,,,1.09,,6237745000.0,249890000.0,14112000.0,,,73144000.0,,1540000.0,169306000.0,,518252000.0,,,,,,,,,695758000.0,,,,,,,,,,,7196000.0,,-39876000.0,,,4379000.0,,,-181525000.0,,43087000.0,,,,,,325149000.0,,5496874000.0,3346000.0,,207439000.0,603048000.0,,740871000.0,,1625000.0,,678192000.0,,,,,,54300000.0,2886695000.0,,,,75950000.0,-843000.0,,,,139353000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,,27000.0,150754000.0,247885000.0,2896140000.0,52322000.0,-11706000.0,1197837000.0,57168000.0,1648000.0,-8669000.0,-797337000.0,45607000.0,-19227000.0,-211783000.0,200521000.0,294833000.0,,145150000.0,47695000.0,3042014000.0,,,121916000.0,1197837000.0,-38877000.0,18980000.0,224439000.0,7335740000.0,,3350000.0,632519000.0,249016000.0,224439000.0,-334025000.0,1058609000.0,77891000.0,846141000.0,,750021000.0,,599106000.0,7335740000.0,249016000.0,1450000.0,,,,4379000.0,632519000.0,-286194000.0,879768000.0,2.15,,-66633000.0,,265848000.0,,2290000.0,,5829000.0,3250000.0,,121916000.0,,2.15,5829000.0,,408598000.0,5829000.0,,9265231000.0,,44829000.0,,,,,562133000.0,43148000.0,22802000.0,8622156000.0,11348858000.0,,180825000.0,,5829000.0,73535000.0,365142000.0,,20859000.0,44451000.0,5194000.0,,,,,6354976000.0,107776000.0,-21246000.0,150754000.0,282462000.0,19518000.0,,-11960000.0,180825000.0,-22567000.0,-226249000.0,,11348858000.0,-810209000.0,77891000.0,496476000.0,,126136000.0,5829000.0,523772000.0,,176337000.0,2408000.0,,,,,126898786.0,2261470000.0,643075000.0,407000.0,,-39596000.0,-1597000.0,,5829000.0,,247885000.0,-196022000.0,6996000.0,13456000.0,-4013118000.0,5508835000.0,-19161000.0,,126248000.0,184661000.0,272752000.0,5508835000.0,,-121585000.0,66675000.0,606649000.0,,846141000.0,,-1623000.0,,643075000.0,,9265231000.0,,6354976000.0,606649000.0,61666000.0,2896140000.0,-4013118000.0,-158182000.0,365142000.0,265848000.0,-37513000.0,1202861000.0,147371000.0,3042014000.0,147371000.0,275146000.0,126711869.0,3539000.0,8622156000.0,-211103000.0,,226012000.0,,,,,,,,,,,,,,,,,,
1364688000,,202000.0,160869000.0,267888000.0,,-93180000.0,,,,1546000.0,,,51144000.0,,-181987000.0,,,,193634000.0,53256000.0,3263953000.0,,0.4,135214000.0,1207234000.0,,24813000.0,,7434577000.0,,2413000.0,,236991000.0,226250000.0,115791000.0,,88076000.0,,,310481000.0,,,,,-186000.0,127196454.0,,,5829000.0,634007000.0,,,,,11647000.0,,,,,,,,,,,,,,,5643000.0,127619268.0,9390484000.0,,50996000.0,,,,,,-2313000.0,,8766806000.0,,,,,5643000.0,69703000.0,170786000.0,,113311000.0,44284000.0,-32582000.0,,,0.4,,6466862000.0,119940000.0,46867000.0,,,22387000.0,,28214000.0,199196000.0,,235731000.0,,,,,,,,,546212000.0,,,,,,,,,,,12180000.0,,-39964000.0,,,5643000.0,,,-100640000.0,,-2746000.0,,,,,,192056000.0,,5740613000.0,,,78069000.0,614118000.0,,726249000.0,,618000.0,0.0,623678000.0,,,,,,48945000.0,2907396000.0,,,,264736000.0,-104825000.0,,,,136235000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,-1461000.0,159631000.0,235777000.0,,161332000.0,,,,1446000.0,,,67188000.0,,-217011000.0,,,,37676000.0,69451000.0,3163845000.0,,0.53,132565000.0,1233893000.0,,29310000.0,,7557278000.0,,13047000.0,,239497000.0,239319000.0,122074000.0,,49599000.0,,,316003000.0,,,,,-1670000.0,127311411.0,,,5643000.0,634675000.0,,,,,-179335000.0,,,,,,,,,,,,,,,3973000.0,127930395.0,9483745000.0,,66992000.0,,,,,,-12958000.0,,8819264000.0,,,,,3973000.0,73371000.0,437773000.0,,63249000.0,45798000.0,-44812000.0,,,0.52,,6544095000.0,131512000.0,-126196000.0,,,23022000.0,,-53052000.0,149680000.0,,253586000.0,,,,,,,,,569589000.0,,,,,,,,,,,-400000.0,,-40922000.0,,,3973000.0,,,-200678000.0,,-2943000.0,,,,,,217930000.0,,5656759000.0,,,98761000.0,637900000.0,,887336000.0,,-2104000.0,0.0,664481000.0,,,,,,54477000.0,2937100000.0,,,,261938000.0,-122248000.0,,,,165167000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,-2595000.0,167548000.0,243345000.0,,-199754000.0,,,,1534000.0,,,133125000.0,,-158990000.0,,,,321800000.0,135095000.0,3163871000.0,,1.04,136822000.0,1296909000.0,,52392000.0,,7650247000.0,,8989000.0,,237591000.0,266533000.0,123106000.0,,65817000.0,,,347662000.0,,,,,5950000.0,127444792.0,,,3973000.0,635320000.0,,,,,162810000.0,,,,,,,,,,,,,,,9923000.0,128111472.0,9605835000.0,,132753000.0,,,,,,-27129000.0,,8911563000.0,,,,,9923000.0,75501000.0,329864000.0,,47937000.0,45708000.0,-1825000.0,,,1.04,,6568635000.0,224206000.0,45859000.0,,,62300000.0,,26926000.0,178213000.0,,347312000.0,,,,,,,,,694974000.0,,,,,,,,,,,2062000.0,,-40989000.0,,,9923000.0,,,-116096000.0,,-3784000.0,,,,0.0,,308696000.0,,5714540000.0,,,187487000.0,727568000.0,,854095000.0,,-524000.0,-2694000.0,694272000.0,,,,,,54245000.0,3032680000.0,,,,258344000.0,-46105000.0,,,,167058000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,,-708000.0,175625000.0,246140000.0,3062774000.0,69358000.0,-14143000.0,1361418000.0,229652000.0,28380000.0,-4947000.0,-641901000.0,41062000.0,10124000.0,-222110000.0,-62244000.0,295283000.0,,149693000.0,43061000.0,3163760000.0,,,116166000.0,1361418000.0,-84392000.0,17207000.0,250036000.0,7848542000.0,,3117000.0,641271000.0,239511000.0,250036000.0,258035000.0,1198193000.0,80457000.0,955399000.0,,198315000.0,,702803000.0,7848542000.0,239511000.0,-5436000.0,,,,9923000.0,641271000.0,-274355000.0,902034000.0,2.27,,-72417000.0,,262189000.0,,-1342000.0,,4487000.0,-2116000.0,,116166000.0,,2.29,4487000.0,,424584000.0,4487000.0,,9597111000.0,,40955000.0,,,,,579185000.0,17751000.0,27566000.0,8890313000.0,12037444000.0,,233351000.0,,4487000.0,76708000.0,412079000.0,,5155000.0,46377000.0,-5173000.0,,,,,6528580000.0,103528000.0,13697000.0,175625000.0,300863000.0,15598000.0,,5768000.0,233351000.0,0.0,361563000.0,,12037444000.0,-780098000.0,80457000.0,619008000.0,,123721000.0,4487000.0,559878000.0,,182167000.0,-24649000.0,,,,,128298694.0,2370654000.0,706798000.0,-3718000.0,,-41029000.0,-4562000.0,,4487000.0,,246140000.0,-224487000.0,32906000.0,-4670000.0,-4188902000.0,5573181000.0,7856000.0,0.0,123307000.0,183353000.0,291710000.0,5573181000.0,,-19773000.0,60268000.0,724776000.0,,955399000.0,,-106000.0,-2253000.0,706798000.0,,9597111000.0,,6528580000.0,724776000.0,66465000.0,3062774000.0,-4188902000.0,-162904000.0,412079000.0,262189000.0,-1177000.0,1172461000.0,159016000.0,3163760000.0,159016000.0,292520000.0,127462994.0,5829000.0,8890313000.0,-77295000.0,,224133000.0,,,,,,,,,,,,,,,,,,
1396224000,,-2479000.0,178591000.0,255249000.0,,-17696000.0,,,,10317000.0,,,68955000.0,,-218329000.0,,,,238312000.0,70970000.0,3135909000.0,,0.53,124670000.0,1397197000.0,,34961000.0,,7962955000.0,,2631000.0,,249687000.0,231782000.0,161428000.0,,91958000.0,,,317587000.0,,,,,4578000.0,129004112.0,,,4487000.0,644068000.0,,,,,19983000.0,,,,,,,,,,,,,,,9065000.0,131269363.0,9710459000.0,,68772000.0,,,,,,16892000.0,,9003635000.0,,,,,9065000.0,76076000.0,457156000.0,,4866000.0,46241000.0,-2707000.0,,,0.52,,6604955000.0,149541000.0,54543000.0,,,34787000.0,,1422000.0,191216000.0,,310969000.0,,,,,,,,,628556000.0,,,,,,,,,,,-9956000.0,,-41591000.0,,,9065000.0,,,-216038000.0,,-5006000.0,,,,,,228248000.0,,5593048000.0,,,105931000.0,748411000.0,,1011907000.0,,-1230000.0,,706824000.0,,,,,,56486000.0,3097733000.0,,,,263408000.0,-28943000.0,,,,157738000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,48000.0,185896000.0,230099000.0,,180884000.0,,,,10382000.0,,,53473000.0,,-208795000.0,,,,45002000.0,55822000.0,3382525000.0,,0.41,139764000.0,1423021000.0,,26150000.0,,8107373000.0,,6546000.0,,256521000.0,259205000.0,167788000.0,,55556000.0,,,322151000.0,,,,,1686000.0,129363382.0,,,9065000.0,646364000.0,,,,,-163793000.0,,,,,,,,,,,,,,,10751000.0,131973139.0,9871242000.0,,53325000.0,,,,,,-27478000.0,,9123089000.0,,,,,10751000.0,75220000.0,371398000.0,,2459000.0,47303000.0,-17606000.0,,,0.4,,6740299000.0,122729000.0,-108149000.0,,,23310000.0,,-17621000.0,171162000.0,,290517000.0,,,,,,,,,612668000.0,,,,,,,,,,,-6292000.0,,-42828000.0,,,10751000.0,,,-224200000.0,,-4712000.0,,,,,,204495000.0,,5880645000.0,,,81972000.0,756442000.0,,859654000.0,,-314000.0,,748153000.0,,,,,,62168000.0,3120823000.0,,,,264842000.0,-178613000.0,,,,161740000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,1171000.0,184656000.0,240245000.0,,-170294000.0,,,,37861000.0,,,147382000.0,,-221809000.0,,,,366898000.0,149760000.0,3381995000.0,,1.13,155621000.0,1489334000.0,,71532000.0,,8313609000.0,,10404000.0,,244179000.0,300120000.0,167933000.0,,65574000.0,,,340688000.0,,,,,-4916000.0,130196193.0,,,10751000.0,653290000.0,,,,,145089000.0,,,,,,,,,,,,,,,5835000.0,133028787.0,10073664000.0,,146987000.0,,,,,,-39498000.0,,9324326000.0,,,,,5835000.0,80192000.0,230491000.0,,24885000.0,44531000.0,-2519000.0,,,1.1,,6796287000.0,255419000.0,57776000.0,,,76617000.0,,11802000.0,194663000.0,,423352000.0,,,,,,,,,764040000.0,,,,,,,,,,,10545000.0,,-42945000.0,,,5835000.0,,,-201520000.0,,-3627000.0,,,,,,346015000.0,,5995248000.0,,,221292000.0,858128000.0,,801039000.0,,-659000.0,,749338000.0,,,,,,60977000.0,3264878000.0,,,,268412000.0,-272399000.0,,,,147853000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,,-987000.0,185016000.0,265353000.0,3294856000.0,21568000.0,-17029000.0,1475487000.0,54359000.0,29109000.0,-8000000.0,-838748000.0,43449000.0,-8773000.0,-203119000.0,14462000.0,312493000.0,,174143000.0,45773000.0,3382104000.0,,,145713000.0,1475487000.0,-25325000.0,18627000.0,267327000.0,8441481000.0,,4173000.0,658437000.0,247406000.0,267327000.0,180032000.0,1310141000.0,79707000.0,849631000.0,,311137000.0,,824355000.0,8441481000.0,247406000.0,-1279000.0,,,,5835000.0,658437000.0,-499568000.0,969206000.0,2.35,,-28976000.0,,286839000.0,,69000.0,,4556000.0,-7730000.0,,145713000.0,,2.4,4556000.0,,473595000.0,4556000.0,,10347001000.0,,43380000.0,,,,,632958000.0,32793000.0,23755000.0,9646079000.0,12773390000.0,,219351000.0,,4556000.0,81005000.0,285533000.0,,22149000.0,45043000.0,-2493000.0,,,,,7045694000.0,105270000.0,29833000.0,185016000.0,322325000.0,16737000.0,,10586000.0,219351000.0,0.0,285302000.0,,12773390000.0,-852052000.0,79707000.0,677183000.0,,151270000.0,4556000.0,596439000.0,,183118000.0,-17291000.0,,,,,132824525.0,2601703000.0,700922000.0,-3070000.0,,-44143000.0,-2247000.0,,4556000.0,,265353000.0,-196990000.0,87669000.0,-3684000.0,-4331909000.0,6196063000.0,6189000.0,,151451000.0,190448000.0,312469000.0,6196063000.0,,34003000.0,64400000.0,855299000.0,,849631000.0,,-5527000.0,-8000000.0,700922000.0,,10347001000.0,,7045694000.0,855299000.0,70806000.0,3294856000.0,-4331909000.0,-171507000.0,285533000.0,286839000.0,-19613000.0,1291562000.0,136204000.0,3382104000.0,136204000.0,313259000.0,130014941.0,4487000.0,9646079000.0,-27697000.0,,250439000.0,,,,,,,,,,,,,,,,,,
1427760000,,-3237000.0,190354000.0,280112000.0,,-24683000.0,,,,8206000.0,,,50980000.0,,-187223000.0,,,,212495000.0,53163000.0,3228931000.0,,0.38,132646000.0,1488721000.0,,27678000.0,,8508322000.0,,-419000.0,,265967000.0,236285000.0,167875000.0,,89821000.0,,,297374000.0,,,,,1518000.0,132395497.0,,,4556000.0,660831000.0,,,,,25272000.0,,,,,,,,,,,,,,,6074000.0,135539631.0,10409735000.0,,50862000.0,,,,,,31042000.0,,9735170000.0,,,,,6074000.0,79546000.0,453715000.0,,8991000.0,44298000.0,-7345000.0,,,0.38,,7094387000.0,125558000.0,49637000.0,,,26573000.0,,17321000.0,203138000.0,,293433000.0,,,,,,,,,590807000.0,,,,,,,,,,,-18404000.0,,-43787000.0,,,6074000.0,,,-186294000.0,,-1950000.0,,,,,,204685000.0,,6057685000.0,,,80841000.0,858172000.0,,1036702000.0,,-717000.0,,674565000.0,,,,,,55418000.0,3307790000.0,,,,287677000.0,-154710000.0,,,,127650000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,,105000.0,191934000.0,261886000.0,,139487000.0,,,,248188000.0,,,63710000.0,,-147682000.0,,,,19339000.0,66243000.0,3229828000.0,,0.47,138639000.0,1511299000.0,,33839000.0,,8613884000.0,,14122000.0,,279026000.0,266330000.0,177916000.0,,48036000.0,,,280171000.0,,,,,-3808000.0,135939197.0,,,6074000.0,705893000.0,,,,,-128343000.0,,,,,,,,,,,,,,,2266000.0,137412152.0,10548159000.0,,63569000.0,,,,,,-30044000.0,,9794627000.0,,,,,2266000.0,81884000.0,335415000.0,,2464000.0,45516000.0,-17480000.0,,,0.46,,6963695000.0,131476000.0,-160695000.0,,,28167000.0,,-20194000.0,185307000.0,,309392000.0,,,,,,,,,589563000.0,,,,,,,,,,,-12903000.0,,-45248000.0,,,2266000.0,,,-162634000.0,,-91000.0,,,,,,227482000.0,,6118770000.0,,,100082000.0,870820000.0,,844925000.0,,64000.0,,753532000.0,,,,,,63663000.0,3574374000.0,,,,286807000.0,-835000.0,,,,167690000.0,,,,,,,,,,,,,,,,,,,,,,,,,
