date,quarterlyNetIncome,annualInvestingCashFlow,annualBasicEPS,trailingInvestingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,annualLongTermDebt,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,trailingPurchaseOfBusiness,annualDepreciationAndAmortization,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,annualTotalAssets,trailingCashDividendsPaid,trailingNetIncome,quarterlyInventory,annualGoodwill,quarterlyOtherIncomeExpense,annualCurrentLiabilities,quarterlyTaxProvision,annualRetainedEarnings,quarterlyNetPPE,trailingChangeInInventory,annualInventory,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,trailingOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,annualCapitalStock,annualAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,trailingRepaymentOfDebt,annualOperatingIncome,quarterlyCapitalStock,trailingGrossProfit,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,annualAccountsPayable,annualOperatingCashFlow,annualRepaymentOfDebt,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,annualNetPPE,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,annualDilutedAverageShares,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyTotalAssets,annualDilutedEPS,annualNonCurrentDeferredRevenue,quarterlyTotalNonCurrentAssets,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,quarterlyCurrentDebt,trailingOperatingIncome,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,annualPretaxIncome,quarterlyChangesInAccountReceivables,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualAccumulatedDepreciation,annualCapitalExpenditure,trailingOperatingExpense,annualRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualChangesInAccountReceivables,quarterlyNonCurrentDeferredRevenue,trailingNetOtherFinancingCharges,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,trailingInterestExpense,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyChangeInAccountPayable,trailingChangesInAccountReceivables,annualInterestExpense,annualNetOtherFinancingCharges,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,annualFreeCashFlow,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,annualGrossProfit,quarterlyOperatingExpense,quarterlyPretaxIncome,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,annualChangeInWorkingCapital,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,annualTaxProvision,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualOtherNonCashItems,annualBasicAverageShares,quarterlyOtherNonCurrentLiabilities,annualBeginningCashPosition,annualPurchaseOfBusiness,annualCostOfRevenue,trailingOtherNonCashItems,annualCashDividendsPaid,trailingDepreciationAndAmortization,annualCurrentDebt,quarterlyDilutedEPS,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
2015-06-30,328561000.0,,,,325668000.0,719769000.0,1097581426.0,-322303000.0,,0.0,-721406000.0,,,524227000.0,331071000.0,,,,,,,,,2238786000.0,,5815000.0,,145833000.0,,5161471000.0,,,0.0,829220000.0,6420861000.0,,-438984000.0,1203688000.0,,,297945000.0,,2863587000.0,16968005000.0,,0.30185,,241698000.0,1710602000.0,,,0.0,,,2493995000.0,,,,,2055011000.0,,,,,,,,,1088490972.0,,,,,19541664000.0,,,10223428000.0,-20100000.0,,,3258699000.0,,201924000.0,2000345000.0,,,117200000.0,226869000.0,328561000.0,95741000.0,,,,-44382000.0,,-53096000.0,-168250000.0,1542674000.0,3797463000.0,958271000.0,,,,,,,,,11435984000.0,,,598256000.0,,,,,8561000.0,,,136067000.0,18510679000.0,-15006000.0,10376151000.0,,0.0,2055011000.0,-234542000.0,945471000.0,,,-19858000.0,130000.0,,,,,-165428000.0,,,,,-8697000.0,,713552000.0,,-20100000.0,,944418000.0,476904000.0,,22082000.0,,,,,,923216000.0,8079288000.0,-522965000.0,7696230000.0,1456179000.0,,,,9318236000.0,3739754000.0,,,0.0,-5214680000.0,,,,129710000.0,,,,,,,,0.29935,,,,,,,,,,,,,,,
2015-09-30,295884000.0,,,,508063000.0,737750000.0,1094650388.0,-377349000.0,,0.0,-138255000.0,,,807765000.0,298541000.0,,,,,,,,,2382701000.0,,-1160000.0,,158537000.0,,5314045000.0,,,0.0,951766000.0,7527536000.0,,162910000.0,1464313000.0,,,388719000.0,,3086085000.0,17510348000.0,,0.2725,,253874000.0,1785548000.0,,,0.0,,,2055011000.0,,,,,2217921000.0,,,,,,,,,1085812844.0,,,,,20860063000.0,,,10691780000.0,-30965000.0,,,3682234000.0,,430416000.0,2167067000.0,,,0.0,339442000.0,295884000.0,,,,,-222498000.0,,72484000.0,-124467000.0,1650500000.0,3932856000.0,948421000.0,,,,,,,,,12881877000.0,,,691373000.0,,,,,8843000.0,,,67422000.0,19160848000.0,-259581000.0,10909953000.0,,0.0,2217921000.0,-535187000.0,1050394000.0,,,-127592000.0,-91000.0,,,,,-9850000.0,,,,,-435114000.0,,572559000.0,,-10900000.0,,959127000.0,457078000.0,,23319000.0,,,,,,974535000.0,7949221000.0,-159073000.0,8935079000.0,1456179000.0,,,,10168283000.0,3946798000.0,,,0.0,-5595908000.0,,,,133402000.0,,,,,,,,0.2703,,,,,,,,,,,,,,,
2015-12-31,494150000.0,-801796000.0,1.38245,,570693000.0,740835000.0,,-504281000.0,-41080000.0,0.0,-1192132000.0,7945041000.0,7760244000.0,1629907000.0,496748000.0,,1002647000.0,,950664000.0,-615390000.0,20966049000.0,,,2323511000.0,1456179000.0,-11492000.0,3833391000.0,247122000.0,,5438895000.0,,2323511000.0,,950664000.0,7760244000.0,,484972000.0,803304000.0,0.0,3167164000.0,404313000.0,573446000.0,3167164000.0,18633802000.0,3506197000.0,,1837756000.0,271200000.0,1837756000.0,,2985503000.0,0.0,,,2217921000.0,1460532000.0,3201679000.0,-2829717000.0,75655274000.0,2702893000.0,-117400000.0,5438895000.0,4229059000.0,4440074000.0,1096108000.0,,0.0,0.0,,2702893000.0,-2520699000.0,,,20966049000.0,1.37165,11036000.0,11054700000.0,9985000.0,,10564612000.0,3506197000.0,112233000.0,1125626000.0,1095470000.0,,,0.0,283032000.0,494150000.0,,570693000.0,216883000.0,2247308000.0,-133397000.0,3837902000.0,-33277000.0,-96001000.0,1946305000.0,4440074000.0,1460532000.0,-5125717000.0,-1413103000.0,,-388718000.0,,,740835000.0,3736069000.0,12991920000.0,,1512972000.0,918161000.0,9911349000.0,,2702893000.0,-615381000.0,11036000.0,,,216883000.0,20580107000.0,626350000.0,10564612000.0,,0.0,2702893000.0,90527000.0,1298102000.0,-124476000.0,404313000.0,-47261000.0,9400000.0,9158529000.0,181030000.0,1503466000.0,26959000.0,512111000.0,,979104000.0,-9000.0,803304000.0,-193000.0,1788576000.0,,0.0,-10080000.0,6721572000.0,1028144000.0,743870000.0,11054700000.0,24420000.0,0.0,-497857000.0,,,,1067955000.0,7945041000.0,-1185643000.0,9158529000.0,1456179000.0,734336000.0,,12991920000.0,9911349000.0,3833391000.0,,1503466000.0,0.0,-5125717000.0,24420000.0,9364000.0,1087550000.0,112233000.0,2827369000.0,-41080000.0,68933702000.0,,-831654000.0,,1095470000.0,,,,,,,,,,,,,,,,
2016-03-31,385218000.0,,,,353464000.0,751041000.0,1090428000.0,-290806000.0,,0.0,-570003000.0,,,-176450000.0,387853000.0,,,,,,,,,2546214000.0,,-20581000.0,,183146000.0,,5455698000.0,,,0.0,878352000.0,6290636000.0,,-490795000.0,460484000.0,,,277864000.0,,3123970000.0,17806080000.0,,0.3558,,270120000.0,1792559000.0,,,0.0,,,2702893000.0,,,,,2212098000.0,,,,,,,,,1082712000.0,,,,,20168437000.0,,,10781449000.0,-5781000.0,,,2672582000.0,,-467256000.0,2493413000.0,,,-178221000.0,259528000.0,385218000.0,555063000.0,,,,46213000.0,,-18988000.0,0.0,1718243000.0,4333982000.0,1088883000.0,,,,,,,,,12062695000.0,,,780438000.0,,,,,11103000.0,,,111535000.0,19524323000.0,-687821000.0,10691277000.0,,0.0,2212098000.0,264503000.0,1100647000.0,,,-214963000.0,-640000.0,,,,,-371649000.0,,,,,-432721000.0,,385270000.0,,-5781000.0,,937805000.0,570999000.0,,20553000.0,,,,,,963022000.0,8074059000.0,-200617000.0,7645509000.0,1456179000.0,,,,9386988000.0,4417186000.0,,,0.0,-5235579000.0,,,,139377000.0,,,,,,,,0.35325,,,,,,,,,,,,,,,
2016-06-30,364160000.0,,,,241921000.0,758592000.0,1090952666.0,-345151000.0,,-450000.0,-6243000.0,,,869331000.0,367117000.0,,,,,,,,,2301748000.0,,4225000.0,,142957000.0,,5475614000.0,,,0.0,898210000.0,7664541000.0,,291418000.0,789620000.0,,,302452000.0,,3153093000.0,17604887000.0,,0.33635,,275243000.0,1777298000.0,,,0.0,,,2212098000.0,,,,,2503156000.0,,,,,,,,,1082681730.0,,,,,20512870000.0,,,10783265000.0,-20000000.0,,,3292776000.0,,524180000.0,1208599000.0,,,-494109000.0,328258000.0,364160000.0,-205003000.0,,,,-26372000.0,,-51420000.0,0.0,1693311000.0,4274363000.0,1018792000.0,,,,,,,,,12105865000.0,,,728309000.0,,,,,10634000.0,,,111129000.0,19298198000.0,308651000.0,10798911000.0,,0.0,2503156000.0,-562835000.0,1113575000.0,,,278378000.0,-342000.0,,,,,-70090000.0,,,,,-8364000.0,,749483000.0,,-20000000.0,,965002000.0,510074000.0,,21920000.0,,,,,,1005178000.0,8378653000.0,-213031000.0,9062615000.0,1456179000.0,,,,9729605000.0,3043250000.0,,,0.0,-5323297000.0,,,,157133000.0,,,,,,,,0.3338,,,,,,,,,,,,,,,
2016-09-30,376819000.0,,,,141586000.0,772014000.0,1091280046.0,-432487000.0,,0.0,-548853000.0,,,730901000.0,380086000.0,,,,,,,,,2404828000.0,,2286000.0,,172554000.0,,5572014000.0,,,,917949000.0,7195261000.0,,-205554000.0,862325000.0,,,370964000.0,,3273903000.0,17662284000.0,,0.348,,274458000.0,1827584000.0,,,0.0,,,2503156000.0,,,,,2297962000.0,,,,,,,,,1082813218.0,,,,,20710955000.0,,,10866980000.0,-5000000.0,,,3160287000.0,,298414000.0,1763925000.0,,,-162191000.0,322421000.0,376819000.0,41784000.0,,,,-118604000.0,,15947000.0,,1782897000.0,4347671000.0,1098477000.0,,,,,,,,,12285201000.0,,,752604000.0,,,,,11240000.0,,,54565000.0,19445181000.0,1853000.0,11046070000.0,,0.0,2297962000.0,-387494000.0,1149519000.0,,,-80679000.0,-691000.0,,,,,79684000.0,,,,,-432552000.0,,691733000.0,,-5000000.0,,1030293000.0,552640000.0,,21595000.0,,,,,,1044764000.0,8394211000.0,-206999000.0,8605349000.0,1456179000.0,,,,9843975000.0,3679852000.0,,,0.0,-5474056000.0,,,,158125000.0,,,,,,,,0.3453,,,,,,,,,,,,,,,
2016-12-31,435388000.0,-1848776000.0,1.403294,,156791000.0,778770000.0,,-597926000.0,,0.0,2053487000.0,8527623000.0,8895425000.0,1089888000.0,435562000.0,,1103538000.0,,734733000.0,-262993000.0,24159670000.0,,,2532336000.0,1454484000.0,29981000.0,5486946000.0,201335000.0,,5787982000.0,,2532336000.0,,734733000.0,8895425000.0,,1976196000.0,1412587000.0,0.0,3502322000.0,362718000.0,,3502322000.0,17269472000.0,5686745000.0,,1917115000.0,283717000.0,1917115000.0,,3026200000.0,0.0,,,2297962000.0,1709653000.0,2513670000.0,-817536000.0,77352955000.0,4274158000.0,7931000.0,5787982000.0,4533536000.0,5007301000.0,1112810192.0,,0.0,627900000.0,,4274158000.0,928388000.0,,,24159670000.0,1.403294,12510000.0,11147874000.0,,,11415100000.0,5686745000.0,153429000.0,491962000.0,2472989000.0,,,0.0,331325000.0,435388000.0,,156791000.0,139981000.0,2270610000.0,-227932000.0,4097360000.0,-33463000.0,,1815781000.0,5007301000.0,1709653000.0,-5627118000.0,-1666370000.0,,0.0,,,778770000.0,3984032000.0,15601112000.0,,1570618000.0,781548000.0,13011796000.0,,4274158000.0,-326695000.0,12510000.0,,,139981000.0,19085253000.0,187867000.0,11415100000.0,,-47281000.0,4274158000.0,-1162950000.0,1251939000.0,1571265000.0,362718000.0,-245729000.0,-7627000.0,10114166000.0,249121000.0,1561585000.0,-87924000.0,611176000.0,,1159388000.0,-100000.0,1412587000.0,367000.0,847300000.0,,0.0,-16500000.0,7010232000.0,1034233000.0,636897000.0,11147874000.0,22300000.0,519800000.0,-189450000.0,,,,1084396000.0,8527623000.0,-196889000.0,10114166000.0,1454484000.0,699992000.0,,15601112000.0,13011796000.0,5486946000.0,,1561585000.0,0.0,-5627118000.0,22300000.0,-9300000.0,1112810192.0,153429000.0,2702893000.0,-47281000.0,70342723000.0,,-873270000.0,,2472989000.0,,,,,,,,,,,,,,,,
2017-03-31,368170000.0,,,,155851000.0,789484000.0,1091344000.0,-422510000.0,,0.0,-948159000.0,,,402171000.0,370338000.0,,,,,,,,,2514875000.0,,-1198000.0,,186017000.0,,5871804000.0,,,0.0,645672000.0,8049208000.0,,-701482000.0,1172966000.0,,,286892000.0,,3524160000.0,17040851000.0,,0.3398,,295581000.0,1945702000.0,,,0.0,,,4274158000.0,,,,,3572676000.0,,,,,,,,,1083548000.0,,,,,23027099000.0,,,11341125000.0,,,,4745642000.0,,-20339000.0,2941625000.0,,,-154578000.0,309933000.0,368170000.0,,,,,-20512000.0,,-940000.0,0.0,1687037000.0,5060607000.0,1195338000.0,,,,,,,,,14206769000.0,,,735126000.0,,,,,12782000.0,,,24386000.0,18727888000.0,-146516000.0,11674484000.0,,0.0,3572676000.0,-170850000.0,1161869000.0,,,156407000.0,-246000.0,,,,,-514315000.0,,,,,-470752000.0,,368222000.0,,0.0,,951911000.0,556355000.0,,22176000.0,,,,,,1065917000.0,8787321000.0,-607388000.0,9183977000.0,1454484000.0,,,,11685974000.0,5022792000.0,,,0.0,-5802680000.0,,,,161582000.0,,,,,,,,0.33735,,,,,,,,,,,,,,,
2017-06-30,246100000.0,,,,154325000.0,801893000.0,1091594589.0,-470785000.0,,0.0,956271000.0,,,855587000.0,247176000.0,,,,,,,,,2488160000.0,,11862000.0,,130548000.0,,5997612000.0,,,0.0,651846000.0,9219537000.0,,1016682000.0,1535026000.0,,,325261000.0,,3380817000.0,17590559000.0,,0.2271,,293635000.0,2001562000.0,,,0.0,,,3572676000.0,,,,,4589358000.0,,,,,,,,,1083663584.0,,,,,24538684000.0,,,11631904000.0,,,,6124384000.0,,384802000.0,3089107000.0,,,-258476000.0,249783000.0,246100000.0,,,,,146766000.0,,15599000.0,0.0,1582481000.0,3679588000.0,1165424000.0,,,,,,,,,15526358000.0,,,478707000.0,,,,,12855000.0,,,45267000.0,19173040000.0,149324000.0,11883773000.0,,0.0,4589358000.0,-813699000.0,921142000.0,,,21066000.0,-1083000.0,,,,,-29914000.0,,,,,-9725000.0,,614480000.0,,0.0,,1103774000.0,377724000.0,,21277000.0,,,,,,1110350000.0,8985626000.0,-191338000.0,10386013000.0,1454484000.0,,,,12906780000.0,5140345000.0,,,0.0,-5886161000.0,,,,177479000.0,,,,,,,,0.22545,,,,,,,,,,,,,,,
2017-09-30,555146000.0,,,,249717000.0,817429000.0,1091517892.0,-491363000.0,,0.0,220471000.0,,,506064000.0,555618000.0,,,,,,,,,2841521000.0,,3420000.0,,282386000.0,,6129459000.0,,,0.0,657077000.0,10120545000.0,,363861000.0,1306497000.0,,,391210000.0,,3893939000.0,18454915000.0,,0.51235,,280288000.0,2046069000.0,,,0.0,,,4589358000.0,,,,,4953219000.0,,,,,,,,,1083528838.0,,,,,26035618000.0,,,12035128000.0,108153000.0,,,6259716000.0,,14701000.0,2952736000.0,,,-126127000.0,270799000.0,555146000.0,,,,,-506058000.0,,-94390000.0,0.0,2077672000.0,3729241000.0,1578852000.0,,,,,,,,,16879840000.0,,,955417000.0,,,,,12550000.0,,,147521000.0,20532587000.0,-197905000.0,12205361000.0,,0.0,4953219000.0,-351881000.0,1389091000.0,,,-376952000.0,-197000.0,,,,,413428000.0,,,,,-459674000.0,,707810000.0,,-16000000.0,,1122255000.0,838004000.0,,20672000.0,,,,,,1138001000.0,9128609000.0,-789447000.0,11299592000.0,1454484000.0,,,,14000490000.0,5580248000.0,,,0.0,-6075902000.0,,,,171982000.0,,,,,,,,0.5086,,,,,,,,,,,,,,,
2017-12-31,404890000.0,-1912137000.0,1.4528,,234620000.0,1025012000.0,,-679871000.0,-16000000.0,654000000.0,111766000.0,9381261000.0,10041114000.0,515598000.0,400736000.0,,1175951000.0,,899770000.0,-605757000.0,28340322000.0,,,3491879000.0,1578157000.0,-96965000.0,7013988000.0,240478000.0,,6607788000.0,,3491879000.0,0.0,899770000.0,10041114000.0,,48785000.0,1283498000.0,0.0,4337118000.0,388118000.0,,4337118000.0,19649456000.0,6285502000.0,,2149316000.0,306447000.0,2149316000.0,,3049380000.0,0.0,,,4953219000.0,2155498000.0,2279420000.0,-2467391000.0,80007422000.0,5002004000.0,-47108000.0,6607788000.0,4651350000.0,4527491000.0,1091480000.0,,59863000.0,654000000.0,,5002004000.0,340349000.0,,,28340322000.0,1.44235,12896000.0,13139031000.0,0.0,,13167063000.0,6285502000.0,171459000.0,-164273000.0,3500965000.0,,,-228714000.0,224069000.0,404890000.0,,234620000.0,86836000.0,2413297000.0,-285341000.0,4461839000.0,9836000.0,0.0,1924451000.0,4527491000.0,2155498000.0,-6559275000.0,-2064529000.0,,0.0,,,1025012000.0,4222261000.0,18619490000.0,,1573868000.0,852140000.0,15201291000.0,,5002004000.0,-665145000.0,12896000.0,,,86836000.0,21573907000.0,-217950000.0,13167063000.0,,59863000.0,5002004000.0,-575707000.0,1171730000.0,727846000.0,388118000.0,-406278000.0,-13906000.0,11605502000.0,412393000.0,1574306000.0,-69895000.0,543194000.0,,1062102000.0,7036000.0,1283498000.0,-99000.0,214891000.0,,0.0,0.0,7271641000.0,1072311000.0,641214000.0,13139031000.0,18413000.0,205200000.0,-413047000.0,,,,1147571000.0,9381261000.0,-879218000.0,11605502000.0,1578157000.0,839429000.0,,18619490000.0,15201291000.0,7013988000.0,,1574306000.0,205200000.0,-6559275000.0,18413000.0,-15432000.0,1083626000.0,171459000.0,4274158000.0,-16000000.0,72735781000.0,,-940250000.0,,3500965000.0,,,,,,,,,,,,,,,,
2018-03-31,73855000.0,,,,245177000.0,1032669000.0,1091490000.0,-355362000.0,,,433390000.0,,,-113088000.0,72851000.0,,,,,,,,,3338115000.0,,-264198000.0,,29532000.0,,6813700000.0,,,,903793000.0,11844803000.0,,-334375000.0,1482010000.0,,,304477000.0,,4351254000.0,19229825000.0,,0.06815,,194243000.0,634480000.0,,,0.0,,,5002004000.0,,,,,4667629000.0,,,,,,,,,1083762000.0,,,,,28548706000.0,,,13111291000.0,,,,6149639000.0,,-468450000.0,2887615000.0,,,-9000.0,223576000.0,73855000.0,,,,,-230867000.0,,-88193000.0,0.0,1521297000.0,4366220000.0,1859790000.0,,,,,,,,,19083247000.0,,,502664000.0,,,,,13370000.0,,,58504000.0,20751122000.0,-526502000.0,13271435000.0,,,4667629000.0,-658257000.0,520202000.0,,,175579000.0,8647000.0,,,,,-295708000.0,,,,,-488115000.0,,73916000.0,,-108000000.0,,1018633000.0,102383000.0,,18779000.0,,,,,,1044015000.0,9130777000.0,-1075281000.0,13448072000.0,1584397000.0,,,,15437415000.0,5635175000.0,,,456811000.0,-6457735000.0,,,,169865000.0,,,,,,,,0.06765,,,,,,,,,,,,,,,
2018-06-30,241589000.0,,,,278111000.0,1041670000.0,1091434380.0,-345391000.0,,,-555257000.0,,,742663000.0,240669000.0,,,,,,,,,3076539000.0,,-5750000.0,,123048000.0,,7062571000.0,,,,907096000.0,10871543000.0,,-727266000.0,2029689000.0,,,344007000.0,,4403577000.0,21186536000.0,,0.22285,,197787000.0,675239000.0,,,0.0,,,4667629000.0,,,,,3940363000.0,,,,,,,,,1084087952.0,,,,,28672918000.0,,,13511727000.0,,,,5970052000.0,,397272000.0,4125834000.0,,,-37000.0,256574000.0,241589000.0,,,,,-74725000.0,,108582000.0,0.0,1459049000.0,4228868000.0,1650995000.0,,,,,,,,,19105209000.0,,,433886000.0,,,,,12704000.0,,,31192000.0,22645585000.0,-139921000.0,13876958000.0,,,3940363000.0,-940755000.0,818078000.0,,,263702000.0,11025000.0,,,,,-208795000.0,,,,,60000.0,,315559000.0,,-11373000.0,,1025163000.0,363717000.0,,17750000.0,,,,,,1060033000.0,9234274000.0,-471229000.0,12413171000.0,1584410000.0,,,,15161191000.0,6692038000.0,,,471084000.0,-6814387000.0,,,,97738000.0,,,,,,,,0.22135,,,,,,,,,,,,,,,
2018-09-30,327334000.0,,,,322157000.0,1070694000.0,1090931511.0,-342397000.0,,,-191150000.0,,,812949000.0,323218000.0,,,,,,,,,3163913000.0,,-5326000.0,,171656000.0,,7193611000.0,,,,948955000.0,11934633000.0,,-188707000.0,2484873000.0,,,421264000.0,,4796346000.0,22209129000.0,,0.30195,,210256000.0,818510000.0,,,0.0,,,3940363000.0,,,,,3751656000.0,,,,,,,,,1084066898.0,,,,,29805344000.0,,,13899052000.0,,,,6236529000.0,,470552000.0,3638782000.0,,,-47000.0,203836000.0,327334000.0,,,,,-416263000.0,,19589000.0,0.0,1625103000.0,4171624000.0,2121333000.0,,,,,,,,,20241634000.0,,,559006000.0,,,,,12596000.0,,,48408000.0,23834232000.0,8337000.0,13962887000.0,,,3751656000.0,-824269000.0,908966000.0,,,-91038000.0,-16623000.0,,,,,470338000.0,,,,,-302664000.0,,338703000.0,,-8001000.0,,1066097000.0,494874000.0,,20102000.0,,,,,,1090483000.0,9201089000.0,-756552000.0,13472797000.0,1540545000.0,,,,15906292000.0,6768837000.0,,,487206000.0,-6769276000.0,,,,73317000.0,,,,,,,,0.30005,,,,,,,,,,,,,,,
2018-12-31,507643000.0,-3177633000.0,1.0611,,331436000.0,1424494000.0,,-372755000.0,,634900000.0,-487990000.0,9448105000.0,12888935000.0,1446435000.0,495582000.0,,812489000.0,,874546000.0,168704000.0,30499395000.0,,,3354532000.0,1525088000.0,97320000.0,6336798000.0,314483000.0,,7278865000.0,,3354532000.0,,874546000.0,12888935000.0,,187295000.0,2853106000.0,0.0,4069307000.0,428192000.0,,4069307000.0,21911878000.0,6792057000.0,,844267000.0,210203000.0,844267000.0,,2222344000.0,0.0,,,3751656000.0,2731677000.0,2888959000.0,-3715838000.0,90697983000.0,3938951000.0,-155277000.0,7278865000.0,3468233000.0,4648072000.0,1091335000.0,,,634900000.0,,3938951000.0,-801007000.0,,,30499395000.0,1.0541,11850000.0,14287688000.0,,,14183960000.0,6792057000.0,123095000.0,1073680000.0,2271148000.0,,,-21000.0,198354000.0,507643000.0,,331436000.0,55477000.0,1771039000.0,366001000.0,4296706000.0,138160000.0,0.0,1555166000.0,4648072000.0,2731677000.0,-6905095000.0,-1415905000.0,,,,,1424494000.0,3938271000.0,20699366000.0,,1132320000.0,715498000.0,16211707000.0,,3938951000.0,-355854000.0,11850000.0,,,55477000.0,23467044000.0,462047000.0,14183960000.0,,,3938951000.0,-754352000.0,1218622000.0,-1063053000.0,428192000.0,-179539000.0,-21401000.0,14362568000.0,576164000.0,1150421000.0,178138000.0,610329000.0,,884705000.0,-114000.0,2853106000.0,-17884000.0,1473054000.0,,,-7907000.0,6160615000.0,839668000.0,810065000.0,14287688000.0,26572000.0,367262000.0,-196039000.0,,,,1102175000.0,9448105000.0,-1412776000.0,14362568000.0,1525088000.0,638719000.0,,20699366000.0,16211707000.0,6336798000.0,,1150421000.0,367262000.0,-6905095000.0,26572000.0,-18352000.0,1084128000.0,123095000.0,5002004000.0,-135281000.0,84537368000.0,,-808603000.0,,2271148000.0,,,,,,,,,,,,,,,,
2019-03-31,233661000.0,,,,376804000.0,1440484000.0,2130096000.0,-214105000.0,,,-758607000.0,,,462403000.0,242553000.0,,,,,,,,,3243383000.0,,92153000.0,,168169000.0,,9216612000.0,,,,883960000.0,12866233000.0,,-492633000.0,2791050000.0,,,326531000.0,,3819034000.0,19294673000.0,,0.1104,,288793000.0,795926000.0,,,0.0,,,3938951000.0,,,,,3446318000.0,,,,,,,,,2116024000.0,,,,,31186865000.0,,,15839050000.0,,,,6237368000.0,,248298000.0,2245775000.0,,,-24000.0,240539000.0,233661000.0,,,,,226052000.0,,32422000.0,,1444580000.0,4646930000.0,2083409000.0,,,,,,,,,21256936000.0,,,434044000.0,,,,,11030000.0,,,123979000.0,20739253000.0,-350535000.0,16330349000.0,,,3446318000.0,-197383000.0,940054000.0,,,107086000.0,19552000.0,,,,,-648268000.0,,,,,-380587000.0,,233713000.0,,0.0,,1010536000.0,410722000.0,,33495000.0,,,,,,1062347000.0,9572323000.0,-324250000.0,15695446000.0,1525088000.0,,,,15347815000.0,5561490000.0,,,364737000.0,-7113737000.0,,,,106025000.0,,,,,,,,0.1097,,,,,,,,,,,,,,,
