,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingRepaymentOfDebt,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,trailingOtherNonCashItems,annualPurchaseOfBusiness,trailingStockBasedCompensation,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualNetOtherFinancingCharges,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyAccumulatedDepreciation,annualInvestingCashFlow,annualCapitalExpenditure,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,annualOperatingExpense,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,annualCapitalStock,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualInterestExpense,trailingBeginningCashPosition,quarterlyGrossPPE,annualChangesInAccountReceivables,quarterlyPretaxIncome,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,trailingCostOfRevenue,trailingCashDividendsPaid,quarterlyPurchaseOfBusiness,annualGoodwill,quarterlyRetainedEarnings,annualInventory,quarterlyTaxProvision,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyNetPPE,quarterlyEbitda,trailingOperatingExpense,quarterlyStockBasedCompensation,annualDeferredIncomeTax,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualTotalAssets,quarterlyTotalAssets,annualRetainedEarnings,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingPretaxIncome,trailingChangeInWorkingCapital,quarterlyGoodwill,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualCostOfRevenue,annualOtherCurrentAssets,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOperatingIncome,trailingPurchaseOfInvestment,annualPretaxIncome,trailingCommonStockIssuance,annualCashDividendsPaid,annualCurrentDebt,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualEndCashPosition,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,annualIncomeTaxPayable,annualNonCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentDebt,annualOtherNonCashItems,annualCashAndCashEquivalents,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,annualInvestmentsAndAdvances,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInInventory,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,annualNetPPE,annualCurrentLiabilities,annualEbitda,annualOperatingCashFlow,annualOtherNonCurrentAssets,quarterlyChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,annualBasicEPS,trailingBasicEPS,quarterlyBasicEPS,trailingChangeInAccountPayable,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,quarterlyBasicAverageShares,quarterlyDilutedAverageShares,trailingChangesInAccountReceivables,annualDilutedEPS,annualDilutedAverageShares,trailingDilutedEPS,annualBasicAverageShares
1325289600,9838000000.0,1502000000.0,1398000000.0,1357000000.0,252000000.0,276000000.0,,-660000000.0,,-482000000.0,252000000.0,,,17000000.0,912000000.0,,-116000000.0,448000000.0,,,-489000000.0,270000000.0,983000000.0,,379000000.0,657000000.0,,0.0,31303000000.0,252000000.0,31024000000.0,1407000000.0,-1169000000.0,6000000.0,,471000000.0,,2604000000.0,,,-941000000.0,,,142000000.0,-66000000.0,,-108000000.0,-248000000.0,1603000000.0,534000000.0,-84000000.0,-7731000000.0,-3070000000.0,-3599000000.0,142000000.0,130000000.0,,4109000000.0,10036000000.0,-405000000.0,224000000.0,1398000000.0,0.0,,4163000000.0,465000000.0,,31303000000.0,,405000000.0,16000000.0,2332000000.0,,,,1036000000.0,8225000000.0,346000000.0,97000000.0,-7731000000.0,0.0,23572000000.0,774000000.0,,,-24000000.0,5890000000.0,-196000000.0,-24000000.0,,0.0,-945000000.0,653000000.0,986000000.0,323000000.0,1198000000.0,18952000000.0,31024000000.0,,33356000000.0,33356000000.0,8225000000.0,23115000000.0,1357000000.0,,,1036000000.0,-489000000.0,10078000000.0,,4146000000.0,270000000.0,,,10078000000.0,1781000000.0,,1721000000.0,,-448000000.0,785000000.0,-1732000000.0,292000000.0,,252000000.0,,248000000.0,,16000000.0,142000000.0,,,983000000.0,1502000000.0,785000000.0,-298000000.0,252000000.0,121000000.0,978000000.0,-18000000.0,9838000000.0,3166000000.0,252000000.0,-766000000.0,1618000000.0,,366000000.0,346000000.0,50000000.0,,3166000000.0,315000000.0,292000000.0,323000000.0,23115000000.0,1603000000.0,22000000.0,142000000.0,18952000000.0,60000000.0,2332000000.0,1198000000.0,,-117000000.0,1147000000.0,,28000000.0,64000000.0,0.0,448000000.0,-98000000.0,23572000000.0,4163000000.0,3164000000.0,1867000000.0,22000000.0,,,,,,,,,,,,,,,,,,,,,
1333152000,9972000000.0,,,,,-6000000.0,,,,,404000000.0,,,8000000.0,,,-571000000.0,443000000.0,,,-418000000.0,322000000.0,1013000000.0,,,252000000.0,,0.0,,404000000.0,,,-945000000.0,13000000.0,,378000000.0,,2383000000.0,,,,,,143000000.0,,,180000000.0,31000000.0,,,,-7919000000.0,,,,310000000.0,,,,152000000.0,699000000.0,1455000000.0,,,4480000000.0,,,31995000000.0,,357000000.0,53000000.0,2298000000.0,,,,,8254000000.0,,117000000.0,,-16000000.0,24076000000.0,727000000.0,,,,,,3000000.0,,0.0,-246000000.0,,981000000.0,203000000.0,1239000000.0,19195000000.0,31747000000.0,,,34045000000.0,,,,,,1071000000.0,,10180000000.0,,,,,,,,,,,,,,236000000.0,,,,257000000.0,,,,-51000000.0,,,1529000000.0,1139000000.0,,,113000000.0,,-7000000.0,,,404000000.0,-859000000.0,1402000000.0,,,222000000.0,87000000.0,,2587000000.0,251000000.0,238000000.0,,23675000000.0,1649000000.0,823000000.0,148000000.0,,,,,,-117000000.0,1024000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,9879000000.0,,,,,3000000.0,,,,,221000000.0,,,32000000.0,,,12000000.0,441000000.0,,,-456000000.0,452000000.0,1012000000.0,,,404000000.0,,0.0,,221000000.0,,,-899000000.0,32000000.0,,332000000.0,,2089000000.0,,,,,,148000000.0,,,-88000000.0,-84000000.0,,,,-8050000000.0,,,,284000000.0,,,,-183000000.0,453000000.0,1225000000.0,,,4434000000.0,,,32647000000.0,,-52000000.0,0.0,2040000000.0,,,,,8171000000.0,,-118000000.0,,0.0,24597000000.0,327000000.0,,,,,,250000000.0,,0.0,-446000000.0,,692000000.0,222000000.0,853000000.0,19475000000.0,32162000000.0,,,34202000000.0,,,,,,1067000000.0,,10315000000.0,,,,,,,,,,,,,,62000000.0,,,,266000000.0,,,,-252000000.0,,,171000000.0,1411000000.0,,,113000000.0,,-14000000.0,,,221000000.0,-922000000.0,1397000000.0,,,249000000.0,-275000000.0,,2486000000.0,74000000.0,62000000.0,,23909000000.0,1592000000.0,730000000.0,145000000.0,,,,,,-146000000.0,1065000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,10082000000.0,,,,,-25000000.0,,,,,530000000.0,,,12000000.0,,,-146000000.0,441000000.0,,,-389000000.0,581000000.0,1096000000.0,,,221000000.0,,0.0,,530000000.0,,,-931000000.0,5000000.0,,500000000.0,,2507000000.0,,,,,,146000000.0,,,-117000000.0,8000000.0,,,,-8261000000.0,,,,563000000.0,,,,309000000.0,536000000.0,1073000000.0,,,4349000000.0,,,33251000000.0,,329000000.0,0.0,3078000000.0,,,,,8293000000.0,,49000000.0,,0.0,24990000000.0,735000000.0,,,,,,75000000.0,,0.0,-395000000.0,,906000000.0,273000000.0,1074000000.0,20545000000.0,32312000000.0,,,35390000000.0,,,,,,1109000000.0,,11193000000.0,,,,,,,,,,,,,,268000000.0,,,,280000000.0,,,,-56000000.0,,,127000000.0,1293000000.0,,,126000000.0,,-35000000.0,,,530000000.0,-795000000.0,1601000000.0,,,398000000.0,-50000000.0,,2477000000.0,290000000.0,268000000.0,,24894000000.0,1656000000.0,787000000.0,150000000.0,,,,,,-147000000.0,1101000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,10381000000.0,1654000000.0,826000000.0,859000000.0,475000000.0,69000000.0,,223000000.0,,-1112000000.0,475000000.0,,,681000000.0,252000000.0,,-407000000.0,436000000.0,,,-376000000.0,609000000.0,976000000.0,,-174000000.0,530000000.0,,79000000.0,33528000000.0,475000000.0,32804000000.0,920000000.0,-181000000.0,28000000.0,,375000000.0,,2668000000.0,,,-445000000.0,,,144000000.0,-89000000.0,,-257000000.0,2000000.0,2146000000.0,1355000000.0,-78000000.0,-8337000000.0,-3158000000.0,-2956000000.0,143000000.0,198000000.0,,1449000000.0,9647000000.0,-55000000.0,330000000.0,826000000.0,79000000.0,,4258000000.0,493000000.0,,33528000000.0,36000000.0,309000000.0,0.0,3695000000.0,,,,1111000000.0,8441000000.0,408000000.0,11000000.0,-8337000000.0,0.0,25191000000.0,737000000.0,,,-43000000.0,3034000000.0,-281000000.0,-305000000.0,,,149000000.0,41000000.0,4034000000.0,337000000.0,1146000000.0,21479000000.0,32804000000.0,,36499000000.0,36499000000.0,8441000000.0,25737000000.0,865000000.0,,,1111000000.0,-376000000.0,11621000000.0,-738000000.0,6613000000.0,609000000.0,,,11621000000.0,1585000000.0,,943000000.0,,-556000000.0,1271000000.0,-938000000.0,293000000.0,,475000000.0,,287000000.0,,0.0,144000000.0,-379000000.0,,976000000.0,1654000000.0,1271000000.0,34000000.0,475000000.0,141000000.0,1090000000.0,-33000000.0,10381000000.0,2424000000.0,475000000.0,-582000000.0,-1366000000.0,,59000000.0,408000000.0,64000000.0,,2424000000.0,305000000.0,299000000.0,337000000.0,25737000000.0,2146000000.0,900000000.0,143000000.0,21479000000.0,3000000.0,3695000000.0,1146000000.0,,-146000000.0,-1741000000.0,,78000000.0,733000000.0,,436000000.0,-16000000.0,25191000000.0,4258000000.0,2526000000.0,2018000000.0,900000000.0,,,,,,,,,,,,,,,,,,,,,
1364688000,10522000000.0,,,,,361000000.0,,,,,1471000000.0,,,134000000.0,,,-645000000.0,434000000.0,,,-377000000.0,571000000.0,874000000.0,,,475000000.0,,79000000.0,,1471000000.0,,,-531000000.0,15000000.0,,363000000.0,,2650000000.0,,,,,,139000000.0,,,175000000.0,252000000.0,,,,-8553000000.0,,,,320000000.0,,,,996000000.0,835000000.0,1153000000.0,,,5189000000.0,,,34011000000.0,,352000000.0,,4123000000.0,,,,,8466000000.0,,178000000.0,,-45000000.0,25458000000.0,785000000.0,,,,,,6000000.0,,0.0,304000000.0,,1886000000.0,217000000.0,1131000000.0,20744000000.0,33150000000.0,,,37273000000.0,,,,,,1113000000.0,,10680000000.0,,,,,,,,,,,,,,178000000.0,,,,295000000.0,,,,-141000000.0,,,45000000.0,2143000000.0,,,138000000.0,,577000000.0,,,1471000000.0,-162000000.0,764000000.0,,,270000000.0,120000000.0,,2471000000.0,178000000.0,180000000.0,,25933000000.0,2294000000.0,914000000.0,142000000.0,,,,,,-147000000.0,401000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,10803000000.0,,,,,-18000000.0,,,,,954000000.0,,,266000000.0,,,-489000000.0,431000000.0,,,-219000000.0,650000000.0,959000000.0,,,1471000000.0,,79000000.0,,954000000.0,,,-599000000.0,7000000.0,,598000000.0,,2651000000.0,,,,,,140000000.0,,,-384000000.0,-1000000.0,,,,-8557000000.0,,,,-316000000.0,,,,-517000000.0,270000000.0,772000000.0,,,4725000000.0,,,33728000000.0,,298000000.0,,3661000000.0,,,,,8557000000.0,,32000000.0,,0.0,25171000000.0,683000000.0,,,,,,-5000000.0,,0.0,-329000000.0,,1725000000.0,235000000.0,1007000000.0,20668000000.0,33359000000.0,,,37020000000.0,,,,,,1042000000.0,,10530000000.0,,,,,,,,,,,,,,245000000.0,,,,247000000.0,,,,-189000000.0,,,1105000000.0,2050000000.0,,,138000000.0,,2000000.0,,,954000000.0,-465000000.0,926000000.0,,,357000000.0,-167000000.0,,2404000000.0,267000000.0,246000000.0,,25393000000.0,2433000000.0,917000000.0,142000000.0,,,,,,-155000000.0,328000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,10929000000.0,,,,,187000000.0,,,,,1061000000.0,,,348000000.0,,,-310000000.0,428000000.0,,,-215000000.0,657000000.0,859000000.0,,,954000000.0,,0.0,,1061000000.0,,,-655000000.0,35000000.0,,506000000.0,,2551000000.0,,,,,,145000000.0,,,-435000000.0,76000000.0,,,,-8810000000.0,,,,153000000.0,,,,107000000.0,225000000.0,695000000.0,,,4530000000.0,,,33573000000.0,,432000000.0,,3712000000.0,,,-16000000.0,,8700000000.0,,117000000.0,,0.0,24763000000.0,855000000.0,,,,,,22000000.0,,0.0,-430000000.0,,1663000000.0,286000000.0,982000000.0,20617000000.0,33189000000.0,,,36901000000.0,,,,,,1045000000.0,,10478000000.0,,,,,,,,,,,,,,296000000.0,,,,286000000.0,,,,-184000000.0,,,1266000000.0,1963000000.0,,,137000000.0,,-18000000.0,,,1061000000.0,-274000000.0,888000000.0,,,463000000.0,57000000.0,,2545000000.0,323000000.0,301000000.0,,25147000000.0,2586000000.0,949000000.0,155000000.0,,,,,,-155000000.0,382000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,11028000000.0,1242000000.0,598000000.0,1001000000.0,904000000.0,-13000000.0,,429000000.0,,-1788000000.0,904000000.0,,,185000000.0,475000000.0,,-344000000.0,426000000.0,,,-228000000.0,764000000.0,1088000000.0,,80000000.0,1061000000.0,,0.0,34407000000.0,904000000.0,33247000000.0,1088000000.0,-787000000.0,5000000.0,,417000000.0,,2705000000.0,,,-22000000.0,,,155000000.0,465000000.0,,-130000000.0,7000000.0,2846000000.0,338000000.0,116000000.0,-8947000000.0,-1689000000.0,-2572000000.0,154000000.0,181000000.0,,1487000000.0,10557000000.0,-157000000.0,454000000.0,598000000.0,0.0,,4369000000.0,559000000.0,,34407000000.0,-273000000.0,348000000.0,,3997000000.0,,,-1000000.0,1024000000.0,8827000000.0,287000000.0,39000000.0,-8947000000.0,-82000000.0,25460000000.0,779000000.0,,,334000000.0,3371000000.0,-774000000.0,-10000000.0,,0.0,-333000000.0,517000000.0,1912000000.0,376000000.0,1308000000.0,21025000000.0,33247000000.0,,37244000000.0,37244000000.0,8827000000.0,25394000000.0,1009000000.0,,,1024000000.0,-228000000.0,11253000000.0,-697000000.0,7186000000.0,764000000.0,,,11253000000.0,1884000000.0,,1430000000.0,,-611000000.0,1692000000.0,-788000000.0,282000000.0,,904000000.0,,285000000.0,,,155000000.0,-183000000.0,,1088000000.0,1242000000.0,1692000000.0,13000000.0,904000000.0,146000000.0,1113000000.0,-96000000.0,11028000000.0,2609000000.0,904000000.0,-788000000.0,793000000.0,,366000000.0,287000000.0,70000000.0,,2609000000.0,320000000.0,282000000.0,376000000.0,25394000000.0,2846000000.0,1166000000.0,154000000.0,21025000000.0,-28000000.0,3997000000.0,1308000000.0,,-154000000.0,376000000.0,,62000000.0,933000000.0,0.0,426000000.0,-127000000.0,25460000000.0,4369000000.0,3102000000.0,1784000000.0,1166000000.0,,,,,,,,,,,,,,,,,,,,,
1396224000,11060000000.0,,,,,-23000000.0,,,,,844000000.0,,,195000000.0,,,-1138000000.0,423000000.0,,,-273000000.0,880000000.0,1062000000.0,,,904000000.0,,0.0,,844000000.0,,,-801000000.0,11000000.0,,422000000.0,,2795000000.0,,,,,,158000000.0,,,347000000.0,95000000.0,,,,-9011000000.0,,,,-193000000.0,,,,-60000000.0,904000000.0,757000000.0,,,3875000000.0,,,34463000000.0,,387000000.0,,4224000000.0,,,-17000000.0,,8912000000.0,,127000000.0,,-37000000.0,25452000000.0,809000000.0,,,,,,-24000000.0,,0.0,103000000.0,,1982000000.0,260000000.0,1230000000.0,21720000000.0,33260000000.0,,,37484000000.0,,,,,,999000000.0,,11700000000.0,,,,,,,,,,,,,,247000000.0,,,,286000000.0,,,,-210000000.0,,,1278000000.0,1181000000.0,,,136000000.0,,6000000.0,,,844000000.0,-770000000.0,813000000.0,,,197000000.0,96000000.0,,2689000000.0,266000000.0,247000000.0,,25595000000.0,2999000000.0,1173000000.0,155000000.0,,,,,,-154000000.0,391000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,11214000000.0,,,,,9000000.0,,,,,789000000.0,,,155000000.0,,,-337000000.0,421000000.0,,,-273000000.0,970000000.0,1032000000.0,,,844000000.0,,0.0,,789000000.0,,,-712000000.0,17000000.0,,435000000.0,,2678000000.0,,,,,,150000000.0,,,-430000000.0,10000000.0,,,,-9214000000.0,,,,665000000.0,,,,-55000000.0,130000000.0,598000000.0,,,3882000000.0,,,35226000000.0,,376000000.0,,4195000000.0,,,-7000000.0,,9019000000.0,,93000000.0,,0.0,26012000000.0,802000000.0,,,,,,18000000.0,,0.0,-582000000.0,,1863000000.0,271000000.0,1051000000.0,22374000000.0,34112000000.0,,,38307000000.0,,,,,,1000000000.0,,12323000000.0,,,,,,,,,,,,,,269000000.0,,,,288000000.0,,,,-306000000.0,,,1161000000.0,1433000000.0,,,138000000.0,,-39000000.0,,,789000000.0,-851000000.0,815000000.0,,,267000000.0,72000000.0,,2865000000.0,292000000.0,270000000.0,,26256000000.0,3050000000.0,1226000000.0,149000000.0,,,,,,-148000000.0,380000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,11353000000.0,,,,,-40000000.0,,,,,667000000.0,,,148000000.0,,,-370000000.0,418000000.0,,,-371000000.0,1067000000.0,1153000000.0,,,789000000.0,,0.0,,667000000.0,,,-807000000.0,15000000.0,,515000000.0,,2815000000.0,,,,,,144000000.0,,,-62000000.0,26000000.0,,,,-9420000000.0,,,,100000000.0,,,,-122000000.0,627000000.0,692000000.0,,,4292000000.0,,,35829000000.0,,447000000.0,,4414000000.0,,,-249000000.0,,9205000000.0,,71000000.0,,-1000000.0,26409000000.0,883000000.0,,,,,,38000000.0,,0.0,-180000000.0,,1904000000.0,345000000.0,1055000000.0,22533000000.0,34568000000.0,,,38982000000.0,,,,,,951000000.0,,12437000000.0,,,,,,,,,,,,,,348000000.0,,,,292000000.0,,,,11000000.0,,,1219000000.0,1497000000.0,,,144000000.0,,-56000000.0,,,667000000.0,-845000000.0,911000000.0,,,472000000.0,68000000.0,,2884000000.0,383000000.0,348000000.0,,26825000000.0,3151000000.0,1290000000.0,149000000.0,,,,,,-149000000.0,396000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,11346000000.0,1274000000.0,704000000.0,1161000000.0,570000000.0,-93000000.0,,-334000000.0,,-2034000000.0,570000000.0,,,103000000.0,904000000.0,,-189000000.0,415000000.0,,,-497000000.0,1039000000.0,1353000000.0,,274000000.0,667000000.0,,0.0,35407000000.0,570000000.0,35548000000.0,1262000000.0,-803000000.0,13000000.0,,410000000.0,,2747000000.0,,,-240000000.0,,,144000000.0,-215000000.0,,-166000000.0,15000000.0,3040000000.0,854000000.0,-133000000.0,-9505000000.0,-3342000000.0,-3123000000.0,153000000.0,282000000.0,,1564000000.0,11035000000.0,-97000000.0,500000000.0,704000000.0,0.0,,5069000000.0,554000000.0,,35407000000.0,44000000.0,314000000.0,,4184000000.0,,,-48000000.0,931000000.0,9339000000.0,396000000.0,9000000.0,-9505000000.0,0.0,25902000000.0,740000000.0,,,146000000.0,3346000000.0,-311000000.0,76000000.0,,0.0,-303000000.0,-147000000.0,1940000000.0,373000000.0,1394000000.0,22563000000.0,35548000000.0,,39732000000.0,39732000000.0,9339000000.0,27632000000.0,1162000000.0,,,931000000.0,-497000000.0,12167000000.0,-613000000.0,7689000000.0,1039000000.0,,,12167000000.0,1782000000.0,,1524000000.0,,-599000000.0,2202000000.0,-962000000.0,297000000.0,,570000000.0,,290000000.0,,,144000000.0,-108000000.0,,1353000000.0,1274000000.0,2202000000.0,108000000.0,570000000.0,136000000.0,1156000000.0,-126000000.0,11346000000.0,3979000000.0,570000000.0,-876000000.0,807000000.0,,300000000.0,396000000.0,33000000.0,,3979000000.0,321000000.0,297000000.0,373000000.0,27632000000.0,3040000000.0,590000000.0,153000000.0,22563000000.0,109000000.0,4184000000.0,1394000000.0,,-148000000.0,397000000.0,,56000000.0,601000000.0,0.0,415000000.0,-38000000.0,25902000000.0,5069000000.0,3234000000.0,2161000000.0,590000000.0,,,,,,,,,,,,,,,,,,,,,
1427760000,11524000000.0,,,,,11000000.0,,,,,377000000.0,,,94000000.0,,,-654000000.0,412000000.0,,,-613000000.0,1072000000.0,1044000000.0,,,570000000.0,,0.0,,377000000.0,,,-780000000.0,17000000.0,,654000000.0,,2682000000.0,,,,,,144000000.0,,,-10000000.0,131000000.0,,,,-9665000000.0,,,,-231000000.0,,,,-193000000.0,811000000.0,717000000.0,,,3770000000.0,,,35901000000.0,,606000000.0,,3656000000.0,,,-34000000.0,,9603000000.0,,163000000.0,,-65000000.0,26236000000.0,1043000000.0,,,,,,-27000000.0,,0.0,31000000.0,,1618000000.0,238000000.0,1256000000.0,23500000000.0,35895000000.0,,,39551000000.0,,,,,,903000000.0,,13012000000.0,,,,,,,,,,,,,,437000000.0,,,,303000000.0,,,,-95000000.0,,,1309000000.0,1272000000.0,,,134000000.0,,45000000.0,,,377000000.0,-770000000.0,1064000000.0,,,255000000.0,79000000.0,,3922000000.0,458000000.0,437000000.0,,27270000000.0,3054000000.0,705000000.0,155000000.0,,,,,,-149000000.0,410000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435622400,11703000000.0,,,,,-7000000.0,,,,,636000000.0,,,127000000.0,,,-192000000.0,410000000.0,,,-596000000.0,1154000000.0,890000000.0,,,377000000.0,,0.0,,636000000.0,,,-686000000.0,14000000.0,,399000000.0,,2367000000.0,,,,,,144000000.0,,,-188000000.0,72000000.0,,,,-9830000000.0,,,,281000000.0,,,,259000000.0,408000000.0,653000000.0,,,4399000000.0,,,36523000000.0,,396000000.0,,3506000000.0,,,-127000000.0,,9724000000.0,,98000000.0,,-1000000.0,26693000000.0,842000000.0,,,,,,19000000.0,,0.0,-278000000.0,,1565000000.0,271000000.0,990000000.0,23132000000.0,36500000000.0,,,40006000000.0,,,,,,885000000.0,,12626000000.0,,,,,,,,,,,,,,295000000.0,,,,307000000.0,,,,-134000000.0,,,1275000000.0,2011000000.0,,,139000000.0,,-13000000.0,,,636000000.0,-431000000.0,802000000.0,,,266000000.0,125000000.0,,4074000000.0,320000000.0,296000000.0,,27531000000.0,3051000000.0,691000000.0,150000000.0,,,,,,-160000000.0,403000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443571200,11645000000.0,,,,,-32000000.0,,,,,697000000.0,,,210000000.0,,,-470000000.0,407000000.0,,,-761000000.0,991000000.0,1091000000.0,,,636000000.0,,0.0,,697000000.0,,,-761000000.0,10000000.0,,362000000.0,,2481000000.0,,,,,,145000000.0,,,341000000.0,-24000000.0,,,,-9966000000.0,,,,-21000000.0,,,,61000000.0,870000000.0,768000000.0,,,5118000000.0,,,37280000000.0,,270000000.0,,3606000000.0,,,-22000000.0,,9799000000.0,,15000000.0,,-8000000.0,27314000000.0,728000000.0,,,,,,36000000.0,,0.0,109000000.0,,1693000000.0,356000000.0,1024000000.0,23052000000.0,36960000000.0,,,40566000000.0,,,,,,847000000.0,,12527000000.0,,,,,,,,,,,,,,248000000.0,,,,315000000.0,,,,-178000000.0,,,1297000000.0,2265000000.0,,,143000000.0,,-42000000.0,,,697000000.0,-778000000.0,788000000.0,,,416000000.0,44000000.0,,3905000000.0,282000000.0,248000000.0,,28170000000.0,3091000000.0,741000000.0,152000000.0,,,,,,-160000000.0,426000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
