date,annualCapitalExpenditure,annualDilutedAverageShares,quarterlyGrossPPE,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyIncomeTaxPayable,annualAccumulatedDepreciation,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualSellingGeneralAndAdministration,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualChangesInAccountReceivables,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyStockBasedCompensation,quarterlyEbitda,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyDilutedEPS,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualDilutedEPS,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,annualInterestExpense,annualRepaymentOfDebt,quarterlyChangeInInventory,quarterlyOperatingExpense,trailingGrossProfit,trailingResearchAndDevelopment,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualBasicAverageShares,annualOtherCurrentAssets,trailingCostOfRevenue,annualGrossProfit,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyTaxProvision,annualTaxProvision,quarterlyRetainedEarnings,annualInventory,trailingTaxProvision,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,quarterlyPretaxIncome,annualChangeInWorkingCapital,quarterlyNetPPE,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCostOfRevenue,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingNetIncome,quarterlyBasicEPS,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,annualSaleOfInvestment,annualGoodwill,annualCommonStockIssuance,annualRetainedEarnings,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInventory,annualCapitalStock,annualAccountsReceivable,trailingOperatingIncome,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualOtherIncomeExpense,annualNetPPE,trailingTotalRevenue,annualEbitda,annualOperatingIncome,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyCurrentDebt,annualGrossPPE,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualBasicEPS,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyDilutedAverageShares,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingChangeInCashSupplementalAsReported,trailingOtherIncomeExpense,trailingCommonStockIssuance,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
1970-01-01 00:00:01.041292800,,,514040000.0,,0.0,,,,,38202000.0,0.0,,32000.0,-17210000.0,,,-10851000.0,,,,,,539435000.0,,45015000,,,,0.3,,,0.0,,103943000.0,10775000.0,-14830000.0,,,,-3813000.0,69914000.0,,,,,,,,,,309391000.0,149412000.0,63103000.0,12083000.0,,330592000.0,,,,,69290323.0,157220000.0,,33563000.0,,339684000.0,,-11717000.0,-14830000.0,34029000,,,244312000,,,,-174356000.0,,,,,,,,20570000.0,,-5184000.0,51959000.0,21480000.0,,,21480000.0,,,,,0.31,,,0.0,6811000.0,2583000.0,,,181220000.0,,,140369000.0,109408000.0,,,,,,,85880000.0,19381000.0,0.0,86496000.0,,,,,10775000.0,,,,10775000.0,,,,,10986000.0,,,,,,,,219694000.0,15959000.0,,,466000.0,1802000.0,,,,,21480000.0,,536676000.0,846067000.0,193978000.0,3014000.0,0.0,,,306632000.0,5740000.0,71600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,-58592000.0,70925000.0,554702000.0,3982000.0,0.0,,,,-209081000.0,72969000.0,0.0,257527000.0,4064000.0,6474000.0,,2523000.0,-12128000.0,-16070000.0,,354432000.0,,,569530000.0,,53925000,116123000.0,13517000.0,0.0,,79436000.0,0.0,0.0,1.12,116668000.0,25941000.0,-13374000.0,,1651000.0,,-3639000.0,74704000.0,,,,,25525000.0,69680702.0,0.0,,408821000.0,354432000.0,191051000.0,66719000.0,15023000.0,44682000.0,357303000.0,90135000.0,,,,,134411000.0,540560000.0,41733000.0,-9574000.0,345621000.0,79436000.0,-22526000.0,-13374000.0,41964000,-12213000.0,325462000.0,273692000,79436000.0,74699000.0,1959000.0,-209081000.0,,,,283052000.0,,12424000.0,563266000.0,51700000.0,,15166000.0,74707000.0,26710000.0,-58732000.0,124118000.0,26710000.0,,,894992000.0,,,59704000.0,,0.0,7985000.0,3493000.0,,569530000.0,211687000.0,191051000.0,,157024000.0,116123000.0,46515000.0,,,11344000.0,357303000.0,,59704000.0,,0.0,90135000.0,224355000.0,211687000.0,,972087000.0,25941000.0,134411000.0,133291000.0,,25941000.0,72969000.0,,25941000.0,192416000.0,11961000.0,-62826000.0,25941000.0,0.0,345621000.0,,172284000.0,125769000.0,224355000.0,10775000.0,25941000.0,-140000.0,231000.0,1959000.0,554702000.0,,,,26710000.0,1.14,540560000.0,894992000.0,192416000.0,2523000.0,0.0,-12128000.0,74707000.0,325462000.0,38326000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,,564310000.0,,-14139000.0,,,,,61773000.0,0.0,,12000.0,-17448000.0,,,-6675000.0,,,,,,580061000.0,,37907000,,,,0.23,,,-36814000.0,,106571000.0,18896000.0,-50969000.0,,,,-19939000.0,80347000.0,,,,,,,,,,378970000.0,189268000.0,72680000.0,9267000.0,,373775000.0,,,,,68633333.0,193075000.0,,25739000.0,,355229000.0,,35867000.0,-14155000.0,26224000,,,259280000,,,,-209081000.0,,,,,,,,8695000.0,,-7045000.0,59562000.0,16472000.0,,,16472000.0,,,,,0.24,,,0.0,7667000.0,2967000.0,,,214040000.0,,,152709000.0,125522000.0,,,,,,,115257000.0,18256000.0,0.0,117705000.0,,,,,18896000.0,,,,18896000.0,,,,,11683000.0,,,,,,,,212961000.0,25941000.0,,,485000.0,1973000.0,,,,,16472000.0,,583434000.0,962404000.0,223160000.0,5045000.0,0.0,,,382343000.0,-5460000.0,71617391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,,568581000.0,,0.0,,,,,57257000.0,0.0,,-1301000.0,-14996000.0,,,-6817000.0,,,,,,605151000.0,,44546000,,,,0.29,,,0.0,,110614000.0,12338000.0,-16581000.0,,,,-3582000.0,78290000.0,,,,,,,,,,369266000.0,173702000.0,71879000.0,11456000.0,,394144000.0,,,,,70237931.0,180196000.0,,31825000.0,,359500000.0,,-9101000.0,-16581000.0,32324000,,,257389000,,,,-209081000.0,,,,,,,,19228000.0,,-6558000.0,60418000.0,20369000.0,,,20369000.0,,,,,0.29,,,0.0,6411000.0,4405000.0,,,210660000.0,,,146775000.0,114028000.0,,,,,,,101522000.0,18256000.0,0.0,119707000.0,,,,,12338000.0,,,,12338000.0,,,,,12222000.0,,,,,,,,217824000.0,18896000.0,,,499000.0,2417000.0,,,,,20369000.0,,589783000.0,959049000.0,225273000.0,5010000.0,0.0,,,353898000.0,2647000.0,70237931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,,,577113000.0,,-2470000.0,,,,,52885000.0,0.0,,956000.0,-7312000.0,,,1608000.0,,,,,,640428000.0,,50409000,,,,0.38,,,-36814000.0,,115097000.0,38852000.0,-20594000.0,,,,22817000.0,77271000.0,,,,,,,,,,398522000.0,167618000.0,69623000.0,10285000.0,,421237000.0,,,,,69469231.0,189705000.0,,37378000.0,,368032000.0,,7792000.0,-17694000.0,37826000,,,274286000,,,,-209081000.0,,,,,,,,39945000.0,,26514000.0,61044000.0,27093000.0,,,27093000.0,,,,,0.39,,,47811000.0,7648000.0,2465000.0,,,218492000.0,,,159189000.0,63718000.0,,,,,,,110405000.0,18256000.0,0.0,113711000.0,,,,,38852000.0,,,,38852000.0,,,,,12583000.0,,,,,,,,217583000.0,12338000.0,,,448000.0,3204000.0,,,,,27093000.0,,599229000.0,997751000.0,229305000.0,1892000.0,-537000.0,,,357323000.0,22251000.0,71297368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,-67560000.0,70859398.0,621750000.0,7970000.0,0.0,,,,-247648000.0,67988000.0,0.0,289089000.0,8303000.0,-2011000.0,,2037000.0,4154000.0,-16609000.0,,462678000.0,,,680699000.0,,56177000,118391000.0,54467000.0,-1342000.0,,94243000.0,0.0,33914000.0,1.33,125617000.0,80408000.0,-19915000.0,,2272000.0,,13192000.0,81635000.0,,,,,28454000.0,69296324.0,0.0,,457899000.0,462678000.0,190428000.0,74907000.0,12833000.0,43841000.0,451546000.0,98249000.0,,,,,198683000.0,607132000.0,43142000.0,-41767000.0,374102000.0,94243000.0,3479000.0,-19130000.0,43982000,12488000.0,389111000.0,296057000,94243000.0,55742000.0,4049000.0,-247648000.0,,,,317543000.0,,25941000.0,629113000.0,55434000.0,,41556000.0,60025000.0,30309000.0,-108059000.0,138084000.0,30309000.0,,29568000.0,1069810000.0,,,109090000.0,,0.0,6728000.0,3350000.0,,680699000.0,255437000.0,190428000.0,,170440000.0,118391000.0,48683000.0,,,13187000.0,451546000.0,,109090000.0,29568000.0,0.0,98249000.0,224999000.0,255437000.0,,1087012000.0,80408000.0,198683000.0,123302000.0,,80408000.0,67988000.0,,80408000.0,230993000.0,12195000.0,38037000.0,80408000.0,0.0,374102000.0,,189039000.0,140356000.0,224999000.0,38852000.0,80408000.0,-2900000.0,840000.0,4049000.0,621750000.0,,,,30309000.0,1.36,607132000.0,1069810000.0,230993000.0,2037000.0,-805000.0,4154000.0,60025000.0,389111000.0,36304000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,620457000.0,,-28149000.0,,,,,60698000.0,0.0,,4379000.0,6727000.0,,,2694000.0,,,,,,672861000.0,,39717000,,,,0.25,,,0.0,,109892000.0,79926000.0,-10545000.0,,,,-3623000.0,81877000.0,,,,,,,,,,450640000.0,183829000.0,72566000.0,9697000.0,,469163000.0,,,,,70468000.0,199765000.0,,27314000.0,,372809000.0,,-31868000.0,-10545000.0,28015000,,,254797000,,,,-247648000.0,,,,,,,,42242000.0,,-482000.0,61140000.0,17617000.0,,,17617000.0,,,,,0.25,,,0.0,9311000.0,2646000.0,,,236693000.0,,,144905000.0,120864000.0,,,,,,,104587000.0,34038000.0,116000.0,101462000.0,,,,,79926000.0,,,,79926000.0,,,,,11702000.0,,,,,,,,201004000.0,80408000.0,,,987000.0,2267000.0,,,,,17617000.0,,605815000.0,1056455000.0,230921000.0,2085000.0,0.0,,,383594000.0,31697000.0,70468000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,629663000.0,,-5719000.0,,,,,63079000.0,0.0,,-166000.0,-15610000.0,,,9888000.0,,,,,,699312000.0,,143487000,,,,0.27,,,-52923000.0,,111488000.0,32785000.0,-67913000.0,,,,382000.0,-19379000.0,,,,,,,,,,405887000.0,167038000.0,71944000.0,11289000.0,,488056000.0,,,,,69974074.0,202589000.0,,30182000.0,,382015000.0,,1327000.0,-14990000.0,130867000,,,264846000,,,,-247648000.0,,,,,,,,19134000.0,,-47141000.0,61751000.0,18893000.0,,,18893000.0,,,,,0.27,,,0.0,8677000.0,4943000.0,,,238924000.0,,,153358000.0,101773000.0,,,,,,,106771000.0,34067000.0,0.0,103714000.0,,,,,32785000.0,,,,32785000.0,,,,,12620000.0,,,,,,,,201368000.0,79926000.0,,,685000.0,2186000.0,,,,,18893000.0,,663052000.0,1068939000.0,278948000.0,2089000.0,0.0,,,369627000.0,4144000.0,69974074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,,,636767000.0,,0.0,,,,,52919000.0,0.0,,1219000.0,7120000.0,,,16194000.0,,,,,,731048000.0,,53083000,,,,0.35,,,-400000.0,,119562000.0,62196000.0,-13658000.0,,,,6584000.0,79650000.0,,,,,,,,,,443254000.0,185816000.0,70465000.0,14821000.0,,512513000.0,,,,,69877143.0,201892000.0,,39278000.0,,389119000.0,,3583000.0,-13258000.0,39912000,,,284389000,,,,-247648000.0,,,,,,,,37681000.0,,29411000.0,63350000.0,24457000.0,,,24457000.0,,,,,0.35,,,0.0,9185000.0,6992000.0,,,249003000.0,,,164827000.0,130728000.0,,,,,,,103432000.0,35110000.0,0.0,103646000.0,,,,,62196000.0,,,,62196000.0,,,,,13171000.0,,,,,,,,202341000.0,32785000.0,,,634000.0,2169000.0,,,,,24457000.0,,675502000.0,1118756000.0,283901000.0,2482000.0,0.0,,,387708000.0,24423000.0,69877143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,-56167000.0,69902439.0,704411000.0,14265000.0,0.0,,,,-290833000.0,67550000.0,0.0,291111000.0,8833000.0,1530000.0,,1856000.0,6455000.0,-33868000.0,,420132000.0,,,755638000.0,,59898000,149376000.0,-54229000.0,0.0,,85980000.0,0.0,-77783000.0,1.23,130709000.0,26179000.0,-95157000.0,,3052000.0,,4505000.0,84510000.0,,,,,35547000.0,69338710.0,0.0,,471651000.0,420132000.0,221815000.0,76136000.0,20154000.0,55961000.0,537526000.0,96197000.0,,,,,208269000.0,765590000.0,45167000.0,-233000.0,413578000.0,85980000.0,7805000.0,-17374000.0,46199000,7848000.0,430084000.0,315713000,85980000.0,95222000.0,4889000.0,-290833000.0,,,,326658000.0,,80408000.0,648094000.0,52332000.0,,-36017000.0,65133000.0,25013000.0,-187273000.0,141941000.0,25013000.0,,38862000.0,1185722000.0,,,104274000.0,,0.0,8374000.0,7006000.0,,755638000.0,281401000.0,221815000.0,,185004000.0,149376000.0,51192000.0,,,21587000.0,537526000.0,,104274000.0,38862000.0,0.0,96197000.0,211657000.0,281401000.0,,1119745000.0,26179000.0,208269000.0,151389000.0,,26179000.0,67550000.0,,26179000.0,350156000.0,13699000.0,-19153000.0,26179000.0,0.0,413578000.0,,196185000.0,144993000.0,211657000.0,62196000.0,26179000.0,0.0,1032000.0,4889000.0,704411000.0,,,,25013000.0,1.24,765590000.0,1185722000.0,350156000.0,1856000.0,0.0,6455000.0,65133000.0,430084000.0,34958000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,714185000.0,,-39394000.0,,,,,56306000.0,0.0,,-215000.0,10632000.0,,,-3398000.0,,,,,,722870000.0,,41142000,,,,0.25,,,0.0,,117771000.0,37453000.0,-8144000.0,,,,-12407000.0,90522000.0,,,,,,,,,,392888000.0,189505000.0,81793000.0,10623000.0,,552091000.0,,,,,69328000.0,229818000.0,,27955000.0,,406431000.0,,-20850000.0,-8144000.0,27249000,,,276698000,,,,-307754000.0,,,,,,,,41093000.0,,11274000.0,65411000.0,17332000.0,,,17332000.0,,,,,0.25,,,0.0,8729000.0,1603000.0,,,225605000.0,,,158927000.0,130033000.0,,,,,,,125717000.0,38690000.0,706000.0,110074000.0,,,,,37453000.0,,,,37453000.0,,-2767000.0,,,13893000.0,,,,,,,,174177000.0,26179000.0,,,,3166000.0,,,,,17332000.0,,749305000.0,1142193000.0,341006000.0,1868000.0,-217000.0,,,419323000.0,32949000.0,69328000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,,728725000.0,,0.0,,,,,62432000.0,0.0,,62000.0,10937000.0,,,-3818000.0,,,,,,741388000.0,,41585000,,,,0.24,,,-1504000.0,,116233000.0,46382000.0,-16097000.0,,,,-4468000.0,89187000.0,,,,,,,,,,408688000.0,204884000.0,79165000.0,9694000.0,,565779000.0,,,,,68395833.0,210494000.0,,26109000.0,,408285000.0,,-18495000.0,-14593000.0,27046000,,,284370000,,,,-320440000.0,,,,,,,,43226000.0,,8929000.0,66283000.0,16415000.0,,,16415000.0,,,,,0.24,,,0.0,10022000.0,4389000.0,,,228141000.0,,,168137000.0,139399000.0,,,,,,,105668000.0,38543000.0,-937000.0,114721000.0,,,,,46382000.0,,,,46382000.0,,-2727000.0,,,14539000.0,,,,,,,,179427000.0,37453000.0,,,,3053000.0,,,,,16415000.0,,748078000.0,1156766000.0,337940000.0,1853000.0,0.0,,,415378000.0,28633000.0,68395833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,,,732695000.0,,-24932000.0,,,,,55773000.0,0.0,,56000.0,-13963000.0,,,-10271000.0,,,,,,740578000.0,,52732000,,,,0.41,,,0.0,,122096000.0,44650000.0,10566000.0,,,,-3526000.0,83042000.0,,,,,,,,,,394096000.0,185535000.0,74316000.0,15386000.0,,591132000.0,,,,,68509756.0,203211000.0,,38551000.0,,406343000.0,,-24702000.0,-11545000.0,39054000,,,287492000,,,,-326352000.0,,,,,,,,15048000.0,,900000.0,98552000.0,28089000.0,,,23165000.0,,,,,0.41,,,0.0,8726000.0,4393000.0,,,209525000.0,,,165396000.0,126918000.0,,,,,,,104659000.0,,0.0,121978000.0,,,,,44650000.0,,,,44650000.0,,-2735000.0,,,13678000.0,,,,,,,,159717000.0,46382000.0,,,503000.0,2844000.0,,,,,28089000.0,,735228000.0,1129324000.0,327088000.0,1797000.0,0.0,,,388746000.0,3503000.0,68509756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,-51170000.0,68910784.0,729110000.0,-7552000.0,-19827000.0,,,,-327574000.0,87057000.0,0.0,315582000.0,-7455000.0,26416000.0,,593000.0,-7774000.0,-84153000.0,,460315000.0,,,730827000.0,,59720000,145334000.0,49184000.0,-217000.0,,70289000.0,0.0,-5661000.0,1.02,133330000.0,72732000.0,-22549000.0,,4935000.0,,10458000.0,89419000.0,,,,,33597000.0,68241748.0,0.0,,484185000.0,460315000.0,234146000.0,81386000.0,10313000.0,45172000.0,596878000.0,112224000.0,,,,,224000000.0,728658000.0,17758000.0,34022000.0,401536000.0,62946000.0,-12354000.0,-16888000.0,43911000,-9943000.0,458146000.0,331274000,70289000.0,110785000.0,1755000.0,-327574000.0,-10937000.0,,,349179000.0,,23547000.0,676100000.0,62588000.0,,28081000.0,74385000.0,8454000.0,-36224000.0,108118000.0,7445000.0,,35135000.0,1188973000.0,,,114480000.0,,0.0,8033000.0,1449000.0,,730827000.0,242002000.0,234146000.0,,197944000.0,145334000.0,57919000.0,,,11834000.0,596878000.0,,114480000.0,35135000.0,0.0,112224000.0,0.0,242002000.0,,1160285000.0,72732000.0,224000000.0,161955000.0,,72732000.0,87057000.0,-2708000.0,72732000.0,326529000.0,15809000.0,-76401000.0,72732000.0,-25308000.0,401536000.0,,192925000.0,135006000.0,0.0,44650000.0,72732000.0,0.0,4200000.0,1755000.0,729110000.0,,,,8454000.0,1.03,728658000.0,1188973000.0,326529000.0,593000.0,0.0,-7774000.0,74385000.0,458146000.0,45700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,,734554000.0,,-50134000.0,,,,,68334000.0,0.0,,-7159000.0,-30685000.0,,,1049000.0,,,,,,703971000.0,,41450000,,,,0.22,,,0.0,,113375000.0,79562000.0,-9488000.0,,,,-20280000.0,86809000.0,,,,2092000.0,,,,,,466579000.0,201023000.0,78414000.0,10314000.0,,608883000.0,,,,,66745455.0,291334000.0,,24371000.0,,399093000.0,,20993000.0,-12415000.0,26566000,,,265067000,,,,-335461000.0,,,,,,,,-6677000.0,,6830000.0,74753000.0,14684000.0,,,14057000.0,,,,,0.22,,,0.0,8395000.0,195000.0,,,203670000.0,,330053000.0,151692000.0,131138000.0,,,,,,,188140000.0,28441000.0,-1105000.0,133776000.0,,,,,79562000.0,,,,79562000.0,,-2679000.0,,,14884000.0,,,,,,,,0.0,72732000.0,,,1769000.0,1551000.0,,,,,14684000.0,,729749000.0,1196328000.0,,603000.0,163000.0,,,492357000.0,-19092000.0,66745455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,,741964000.0,,-9494000.0,,,,,66559000.0,0.0,,1000.0,-10632000.0,,,3844000.0,,,,,,716802000.0,,108178000,,,,0.25,,,0.0,,118761000.0,44907000.0,-9004000.0,,,,-6843000.0,25376000.0,,,,3693000.0,,,,,,437586000.0,197050000.0,82786000.0,8599000.0,,622650000.0,,,,,65440000.0,250651000.0,,24959000.0,,393320000.0,,-51323000.0,-9004000.0,93385000,,,283536000,,,,-348644000.0,,,,,,,,24937000.0,,-34655000.0,74983000.0,16360000.0,,,16360000.0,,,,,0.25,,,0.0,8283000.0,1630000.0,,,201497000.0,,333068000.0,164775000.0,129089000.0,,,,,,,147035000.0,28633000.0,-1158000.0,140955000.0,,,,,44907000.0,,,,44907000.0,,-2593000.0,,,14793000.0,,,,,,,,0.0,79562000.0,,,2376000.0,1402000.0,,,,,16360000.0,,726917000.0,1164503000.0,,529000.0,388000.0,,,447701000.0,15933000.0,65440000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,,,751866000.0,,0.0,,,,,61183000.0,0.0,,51000.0,-14851000.0,,,7096000.0,,,,,,747041000.0,,51625000,,,,0.33,,,0.0,,127701000.0,39011000.0,-9070000.0,,,,-5215000.0,90672000.0,,,20634000.0,3110000.0,,,,,,440550000.0,190591000.0,82594000.0,11859000.0,,640717000.0,,,,,64542424.0,229300000.0,,32727000.0,,390914000.0,,-19616000.0,-11647000.0,37029000,,,298967000,,,,-360952000.0,,,,,,,,23111000.0,,-5896000.0,75073000.0,21299000.0,,,20868000.0,,,,,0.33,,,0.0,8078000.0,4921000.0,,,207012000.0,,333897000.0,171266000.0,107947000.0,,,,,,,125420000.0,28807000.0,-3179000.0,147039000.0,,,,,39011000.0,,,,39011000.0,,-3236000.0,,,14596000.0,,,,,,,,0.0,44907000.0,,,1714000.0,827000.0,,,,,21299000.0,,726382000.0,1166932000.0,,1571000.0,889000.0,,,419891000.0,11464000.0,64542424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,-49024000.0,65724000.0,764035000.0,-10114000.0,-542000.0,,,,-375136000.0,76184000.0,0.0,326896000.0,-3007000.0,7630000.0,,2604000.0,4559000.0,-60170000.0,,484720000.0,,,774292000.0,,68977000,117519000.0,-20436000.0,1927000.0,,82155000.0,0.0,0.0,1.25,144970000.0,52296000.0,-15710000.0,,7211000.0,,15433000.0,91977000.0,,,22919000.0,1042000.0,33626000.0,65202381.0,0.0,,504807000.0,484720000.0,217399000.0,83107000.0,21060000.0,51833000.0,667267000.0,131997000.0,,,,,217479000.0,724450000.0,50868000.0,-48538000.0,388899000.0,81097000.0,-25733000.0,-15958000.0,52993000,-16905000.0,434878000.0,349837000,82155000.0,46716000.0,777000.0,-375136000.0,-11766000.0,22919000.0,,360522000.0,,72732000.0,692600000.0,54369000.0,,13285000.0,98853000.0,29808000.0,-43272000.0,132930000.0,29808000.0,,17826000.0,1209170000.0,,,100800000.0,9937000.0,0.0,8870000.0,2251000.0,,774292000.0,251207000.0,217399000.0,332947000.0,204867000.0,117519000.0,60257000.0,,332947000.0,8997000.0,667267000.0,,100800000.0,17826000.0,-1142000.0,131997000.0,0.0,251207000.0,,1197407000.0,52296000.0,217479000.0,95740000.0,,52296000.0,76184000.0,-3258000.0,52296000.0,,15984000.0,-75679000.0,52296000.0,-6584000.0,388899000.0,,204542000.0,144285000.0,0.0,39011000.0,52296000.0,0.0,1352000.0,777000.0,764035000.0,,,,29808000.0,1.26,724450000.0,1209170000.0,,2604000.0,487000.0,4559000.0,98853000.0,434878000.0,38411000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
