date,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualCapitalExpenditure,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyDilutedEPS,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyChangeInInventory,quarterlyStockBasedCompensation,annualCurrentAssets,annualTotalRevenue,annualDilutedEPS,quarterlyOtherNonCashItems,annualDilutedAverageShares,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashDividendsPaid,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,annualInterestExpense,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyStockholdersEquity,trailingFreeCashFlow,quarterlyGoodwill,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualTotalAssets,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,trailingDepreciationAndAmortization,annualCurrentDebt,quarterlyNetIncome,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualStockholdersEquity,annualLongTermDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,trailingPurchaseOfBusiness,annualChangeInInventory,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualGoodwill,quarterlyTaxProvision,trailingNetIncome,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyInventory,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyLongTermDebt,trailingNetOtherInvestingChanges,annualCapitalStock,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccountsReceivable,trailingOperatingCashFlow,annualOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingGrossProfit,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualEbitda,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,annualNetOtherInvestingChanges,trailingTotalRevenue,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalAssets,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalNonCurrentAssets,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,annualAccountsPayable,trailingInvestingCashFlow,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualPretaxIncome,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,trailingChangeInInventory,trailingBasicEPS
,,490887000.0,,39886000.0,,3231588000.0,-27061000.0,-264614000.0,,,,,,,,11026051000.0,,,,,0.2,,,,-611833000.0,244690000.0,7807382000.0,12779965000.0,,,-209172000.0,1063324000.0,,,407982000.0,-743814000.0,,,,,,,,,-38851000.0,,,,,,1729015000.0,,,,188842000.0,,4693568000.0,246197000.0,,,,,,,246197000.0,646178000.0,6843427000.0,,,,9332880000.0,,,,-52000000.0,6332483000.0,,,,0.0,-7377576000.0,,,,,210901000.0,,,,131245000.0,0.0,,,2833091000.0,,-98714000.0,-260051000.0,,,430860000.0,0.2,,131245000.0,,,,,,,57597000.0,,,39445000.0,,4239958000.0,5402389000.0,,,0.0,633981000.0,,3848686000.0,,,,165328000.0,,,,-38363000.0,3542237000.0,,1132439000.0,7316495000.0,163292000.0,301118000.0,,,,,1101687000.0,,,,,,,5379026000.0,,,,,,,17869478000.0,,,131245000.0,,8536598000.0,,,-358765000.0,1063324000.0,1968456000.0,,1228652000.0,,,,,,-83609000.0,95293000.0,,25151000.0,,,,646178000.0,,,,,,,,,,,,,,,,,
,,414348000.0,,-26817000.0,,2869420000.0,-15538000.0,-319779000.0,,,,,,,,10698025000.0,,,,,0.18,,,,300180000.0,183123000.0,7908530000.0,12978321000.0,,,-255248000.0,1250614000.0,,,346662000.0,351048000.0,,,,,,,,,-38881000.0,,,,,,1806939000.0,,,,153731000.0,,4731563000.0,231225000.0,,,,,,,231225000.0,645445000.0,6856740000.0,,,,9034964000.0,,,,24529000.0,5966462000.0,,,,0.0,-7552386000.0,,,,,223238000.0,,,,116805000.0,0.0,,,2778537000.0,,-113772000.0,556352000.0,,,-113814000.0,0.18,,116805000.0,,,,,,,36926000.0,,,-29392000.0,,3946782000.0,5425935000.0,,,0.0,639132000.0,,3869193000.0,,,,141193000.0,,,,187290000.0,3273024000.0,,1196194000.0,7494182000.0,163539000.0,315329000.0,,,,,1063324000.0,,,,,,,5369580000.0,,,,,,,17554765000.0,,,116805000.0,,8519801000.0,,,442580000.0,1250614000.0,1900848000.0,,1391807000.0,,,,,,-177718000.0,,,113642000.0,,,,645445000.0,,,,,,,,,,,,,,,,,
,,401920000.0,-101212000.0,66255000.0,,2848926000.0,-4432000.0,-166958000.0,947694000.0,-7799064000.0,-419876000.0,,,2947586000.0,947694000.0,10113682000.0,,,451145000.0,764959000.0,,,,,227539000.0,147793000.0,8048226000.0,13267780000.0,,,-107833000.0,764959000.0,238844000.0,988175000.0,320788000.0,492450000.0,,8421857000.0,30708033000.0,0.7,,646086000.0,4966210000.0,,-38809000.0,105086000.0,451145000.0,,544669000.0,0.0,1863150000.0,661161000.0,,,132896000.0,1727138000.0,4966210000.0,254127000.0,8761022000.0,-219671000.0,,241668000.0,,,254127000.0,,7069197000.0,,,,8421857000.0,179828000.0,646086000.0,10113682000.0,-25152000.0,5147472000.0,17182879000.0,,451145000.0,241668000.0,-7799064000.0,,28980895000.0,,526115000.0,550368000.0,-155565000.0,,1310371000.0,95020000.0,0.0,,,2947586000.0,,-106738000.0,593354000.0,7069197000.0,3872287000.0,-653104000.0,,-1068988000.0,95020000.0,,-200392000.0,648726000.0,543555000.0,,,37876000.0,,,-14897000.0,1863150000.0,3550225000.0,5468716000.0,3550225000.0,5147472000.0,0.0,543555000.0,-328852000.0,3872287000.0,,5373005000.0,,544669000.0,3320336000.0,,1081037000.0,-167583000.0,3320336000.0,271340000.0,988175000.0,7646306000.0,172995000.0,344720000.0,344720000.0,-148471000.0,,5468716000.0,1250614000.0,779444000.0,,,1428170000.0,,-166958000.0,5373005000.0,-64630000.0,,0.0,764959000.0,226795000.0,1309628000.0,17182879000.0,,,95020000.0,,8761022000.0,13267780000.0,,486616000.0,764959000.0,1310371000.0,,1309628000.0,0.7,2848926000.0,,,550368000.0,-16490000.0,,630973000.0,83998000.0,,,,,,,,,,,,,,,,,,,,,
,,453754000.0,,7591000.0,,3095923000.0,-3969000.0,-136047000.0,,,,,,,,10469360000.0,,,,,0.23,,,,-188392000.0,221958000.0,7967902000.0,13207300000.0,,,-24279000.0,765982000.0,,,389072000.0,-232094000.0,,,,,,,,,-38842000.0,,,,,,1974489000.0,,,,217654000.0,,4988104000.0,231796000.0,,,,,,,231796000.0,645132000.0,7217029000.0,,,,9095264000.0,,,,39022000.0,5481256000.0,,,,296545000.0,-7864275000.0,,,,,545244000.0,,,,150181000.0,0.0,,,2909673000.0,,-94266000.0,171948000.0,,,-146646000.0,0.23,,150181000.0,,,,,,,67473000.0,,,78740000.0,,3761037000.0,5343025000.0,,,0.0,587554000.0,,3855306000.0,,,,599009000.0,,,,1023000.0,3672691000.0,,1165577000.0,7514148000.0,167114000.0,338427000.0,,,,,764959000.0,,,,,,,5378587000.0,,,,,,,17686389000.0,,,150181000.0,,8591125000.0,,,77682000.0,765982000.0,1219756000.0,,1364991000.0,,,,,,-159005000.0,83044000.0,,242985000.0,,,,645132000.0,,,,,,,,,,,,,,,,,
,,604294000.0,,61969000.0,,3770907000.0,-11000.0,62068000.0,,,,,,,,12332748000.0,,,,,0.34,,,,-1072956000.0,320029000.0,9188504000.0,13452097000.0,,,-449810000.0,537125000.0,,,493793000.0,-1129664000.0,,,,,,,,,-38957000.0,,,,,,2156354000.0,,,,320029000.0,,5090440000.0,284265000.0,,,,,,,284265000.0,646845000.0,7605882000.0,,,,11027823000.0,,,,64227000.0,7242308000.0,,,,387540000.0,-8119213000.0,,,,,581291000.0,,,,220821000.0,10386000.0,,,3235254000.0,,-156431000.0,-648054000.0,,,869007000.0,0.34,,220821000.0,,,,,,,99208000.0,,,0.0,,5012718000.0,5332884000.0,,,0.0,644025000.0,,3865124000.0,,,,710827000.0,,,,-228857000.0,4379613000.0,,1338554000.0,8584210000.0,173764000.0,342669000.0,,,,,765982000.0,,,,,,,5387460000.0,,,,,,,19938630000.0,,,220821000.0,,8910807000.0,,,-804485000.0,537125000.0,2132847000.0,,1247952000.0,,,,,,-533100000.0,,,132062000.0,,,,646845000.0,,,,,,,,,,,,,,,,,
,,587019000.0,,92199000.0,,3711704000.0,-103000.0,138193000.0,,,,,,,,13228473000.0,,,,,0.35,,,,-888528000.0,335318000.0,9309019000.0,13487822000.0,,,31016000.0,805015000.0,,,507733000.0,-623727000.0,,,,,,,,,-48816000.0,,,,,,2334306000.0,,,,338461000.0,,5192909000.0,251701000.0,,,,,,,251701000.0,648565000.0,7883574000.0,,,,12147725000.0,,,,-84934000.0,8035564000.0,,,,224540000.0,-8242150000.0,,,,,604602000.0,,,,226769000.0,15635000.0,,,3380555000.0,,-115055000.0,-422535000.0,,,659409000.0,0.35,,226769000.0,,,,,,,111692000.0,,,89999000.0,,5294399000.0,5245672000.0,,,0.0,729847000.0,,3858460000.0,,,,881216000.0,,,,267890000.0,4942555000.0,,1495193000.0,8722000000.0,172415000.0,338095000.0,,,,,537125000.0,,,,,,,5411075000.0,,,,,,,21112047000.0,,,226769000.0,,8964322000.0,,,-537590000.0,805015000.0,2828667000.0,,1686231000.0,,,,,,-57426000.0,86856000.0,,283624000.0,,,,648565000.0,,,,,,,,,,,,,,,,,
,,503257000.0,-4113000.0,-229264000.0,,3238230000.0,-30000.0,82955000.0,1401833000.0,-8425484000.0,-509237000.0,,,3437613000.0,1401833000.0,11670605000.0,,,494710000.0,540207000.0,,,,,1164576000.0,-149438000.0,9685969000.0,13680222000.0,,,-131362000.0,540207000.0,-224752000.0,1580700000.0,27127000.0,1034693000.0,,10338996000.0,36151394000.0,0.76,,647698000.0,4920368000.0,,-47494000.0,-67505000.0,494710000.0,341991000.0,871439000.0,0.0,2183751000.0,-475898000.0,38817000.0,,-158133000.0,2148324000.0,4920368000.0,652695000.0,9029825000.0,-985300000.0,,294943000.0,,,652695000.0,,7698216000.0,,,,10338996000.0,223301000.0,647698000.0,11670605000.0,23577000.0,6750237000.0,19368821000.0,,494710000.0,294943000.0,-8425484000.0,,34003070000.0,,764959000.0,526659000.0,-174109000.0,,1931307000.0,-103061000.0,-26021000.0,,,3437613000.0,,-143485000.0,931980000.0,7698216000.0,3739875000.0,-1065426000.0,,-574435000.0,-103061000.0,,-950792000.0,689858000.0,653834000.0,,,-55072000.0,,,73447000.0,2183751000.0,4591648000.0,5254738000.0,4591648000.0,6750237000.0,0.0,653834000.0,-857786000.0,3739875000.0,,5431510000.0,,871439000.0,4040759000.0,,33339000.0,-264808000.0,4040759000.0,786492000.0,1580700000.0,9182712000.0,176565000.0,337474000.0,337474000.0,313511000.0,,5254738000.0,805015000.0,746491000.0,,,1436349000.0,,82955000.0,5431510000.0,41892000.0,,0.0,540207000.0,316344000.0,1411646000.0,19368821000.0,,,-103061000.0,,9029825000.0,13680222000.0,,788495000.0,540207000.0,1931307000.0,,1411646000.0,0.76,3238230000.0,,,526659000.0,-108255000.0,82142000.0,718011000.0,127821000.0,,,,,,,,,,,,,,,,,,,,,
,,663432000.0,,106512000.0,,3590853000.0,-16000.0,54148000.0,,,,,,,,10989927000.0,,,,,0.41,,,,488919000.0,411923000.0,8972411000.0,13844129000.0,,,-154995000.0,507224000.0,,,579370000.0,812663000.0,,,,,,,,,-49029000.0,,,,,,2401019000.0,,,,385937000.0,,4851233000.0,251509000.0,,,,,,,251509000.0,652325000.0,7903456000.0,,,,9854313000.0,,,,37707000.0,6138694000.0,,,,362433000.0,-8604133000.0,,,,,551412000.0,,,,266297000.0,0.0,,,3461153000.0,,-141993000.0,999219000.0,,,-877207000.0,0.41,,266297000.0,,,,,,,119640000.0,,,53063000.0,,3734443000.0,5239996000.0,,,0.0,609674000.0,,3690147000.0,,,5345000.0,910906000.0,,,,-32983000.0,4339307000.0,,1391339000.0,8308979000.0,167447000.0,337921000.0,,,,,540207000.0,,,,,,,5448289000.0,,,,,,,18893383000.0,,,266297000.0,,9039070000.0,,,857226000.0,507224000.0,1156502000.0,,1418130000.0,,,,,,-164378000.0,79049000.0,,105425000.0,,,,652325000.0,,,,,,,,,,,,,,,,,
,,668708000.0,,85301000.0,,3889939000.0,-29000.0,391547000.0,,,,,,,,10844527000.0,,,,,0.48,,,,-147562000.0,398967000.0,9063526000.0,14136155000.0,,,-94648000.0,334319000.0,,,568606000.0,-301416000.0,,,,,,,,,-49146000.0,,,,,,2665382000.0,,,,454362000.0,,5050916000.0,269741000.0,,,,,,,269741000.0,654985000.0,8530696000.0,,,,10083993000.0,,,,-25595000.0,5793611000.0,,,,433410000.0,-8863860000.0,,,,,592969000.0,,,,313509000.0,0.0,,,3674948000.0,,-142293000.0,343663000.0,,,-421920000.0,0.48,,313509000.0,,,,,,,140853000.0,,,55395000.0,,4202664000.0,5272295000.0,,,0.0,762515000.0,,3695432000.0,,,11612000.0,914316000.0,,,,-172905000.0,4199284000.0,,1091829000.0,8394818000.0,169639000.0,343987000.0,,,,,507224000.0,,,,,,,5473767000.0,,,,,,,19375223000.0,,,313509000.0,,9291230000.0,,,201370000.0,334319000.0,811843000.0,,1248635000.0,,,,,,-1065341000.0,,,1131449000.0,,,,654985000.0,,,,,,,,,,,,,,,,,
,,574856000.0,,-17968000.0,,3651851000.0,-3469000.0,201613000.0,,,,,,,,10408691000.0,,,,,0.41,,,,312257000.0,294461000.0,8484171000.0,14172324000.0,,,144973000.0,661883000.0,,,464974000.0,251729000.0,,,,,,,,,-55792000.0,,,,,,2878684000.0,,,,409036000.0,,4947813000.0,280395000.0,,,,,,,280395000.0,656163000.0,8573106000.0,,,,10044596000.0,,,,34845000.0,5460878000.0,,,,423571000.0,-8923464000.0,,,,,615627000.0,,,,269095000.0,0.0,,,3343719000.0,,-166937000.0,700870000.0,,,-518279000.0,0.41,,269095000.0,,,,,,,139941000.0,,,114575000.0,,3966730000.0,5248860000.0,,,0.0,756709000.0,,3575477000.0,,,9250000.0,1001259000.0,,,,327564000.0,3991153000.0,,1356058000.0,7909315000.0,170513000.0,344622000.0,,,,,334319000.0,,,,,,,5492809000.0,,,,,,,18981797000.0,,,269095000.0,,8937201000.0,,,533933000.0,661883000.0,452969000.0,,1663142000.0,,,,,,-90350000.0,,,358389000.0,,,,658904000.0,,,,,,,,,,,,,,,,,
,,524343000.0,-139112000.0,67826000.0,,3399352000.0,-135598000.0,36617000.0,1080811000.0,-8946370000.0,-623819000.0,,,3377857000.0,1080811000.0,10164633000.0,,,1044385000.0,522420000.0,,,,,-381684000.0,245177000.0,9423702000.0,14130750000.0,,,-196838000.0,522420000.0,-17787000.0,1318766000.0,402230000.0,62510000.0,,9710701000.0,35943810000.0,1.59,,656123000.0,4797769000.0,,-55458000.0,241671000.0,1044385000.0,326580000.0,908001000.0,0.0,3011015000.0,1502360000.0,30901000.0,,267040000.0,2431339000.0,4797769000.0,279166000.0,8887404000.0,271930000.0,,271319000.0,,,279166000.0,,8433472000.0,,,,9710701000.0,471990000.0,654242000.0,10164633000.0,15213000.0,5366864000.0,18598105000.0,,1044385000.0,271319000.0,-8946370000.0,,33512471000.0,,540207000.0,488202000.0,-209425000.0,,648746000.0,195484000.0,0.0,,,3377857000.0,,-172596000.0,82427000.0,8433472000.0,3530140000.0,-25052000.0,,-301508000.0,195484000.0,,825486000.0,664652000.0,779427000.0,,,71556000.0,,,213097000.0,3011015000.0,3906698000.0,5184380000.0,3906698000.0,5366864000.0,0.0,779427000.0,-1433412000.0,3530140000.0,,5385840000.0,4694000.0,908001000.0,4102263000.0,,2126179000.0,-139463000.0,4102263000.0,1674180000.0,1318766000.0,8899359000.0,157053000.0,325167000.0,325167000.0,357081000.0,,5184380000.0,661883000.0,1350528000.0,,,2015180000.0,,36617000.0,5385840000.0,62170000.0,,0.0,522420000.0,-1842458000.0,1430421000.0,18598105000.0,,,195484000.0,,8887404000.0,14130750000.0,,-90169000.0,522420000.0,648746000.0,,1430421000.0,1.6,3399352000.0,,,488202000.0,-113343000.0,,1516375000.0,78917000.0,,,,,,,,,,,,,,,,,,,,,
,,582711000.0,,-27558000.0,,3643017000.0,-18000.0,78287000.0,,,,,,,,11202345000.0,,,,,0.285005,,,,216401000.0,278256000.0,8626949000.0,14295235000.0,,,-277451000.0,1154837000.0,,,442429000.0,-117113000.0,,,,,,,,,-55491000.0,,,,,,3141295000.0,,,,273732000.0,,5344540000.0,304455000.0,,,,,,,304455000.0,651945000.0,8650448000.0,,,,10819070000.0,,,,-10702000.0,5857805000.0,,,,304159000.0,-9081706000.0,,,,,501806000.0,,,,186338000.0,0.0,,,3475172000.0,,-157422000.0,405030000.0,,,504838000.0,0.29,,186338000.0,,,,,,,87394000.0,,,-4524000.0,,4159299000.0,5213529000.0,,,0.0,771190000.0,,4071544000.0,,,7825000.0,,,,,632417000.0,4309043000.0,,1565102000.0,8044238000.0,164173000.0,345022000.0,,,,,522420000.0,,,,,,,5430866000.0,,,,,,,19852793000.0,,,186338000.0,,9033723000.0,,,247608000.0,1154837000.0,649686000.0,,1154837000.0,,,,,,-137347000.0,,,81740000.0,,,,653805000.0,,,,,,,,,,,,,,,,,
,,783468000.0,,-90518000.0,,3947440000.0,-11000.0,-36387000.0,,,,,,,,11233356000.0,,,,,0.56,,,,-148424000.0,489076000.0,9298985000.0,14224236000.0,,,-513735000.0,823866000.0,,,652168000.0,-376026000.0,,,,,,,,,-55530000.0,,,,,,3414407000.0,,,,506704000.0,,5251623000.0,294392000.0,,,,,,,294392000.0,653270000.0,8865352000.0,,,,11034045000.0,,,,-60646000.0,5981733000.0,,,,628496000.0,-9053685000.0,,,,,546560000.0,,,,367677000.0,0.0,,,3570267000.0,,-161028000.0,339169000.0,,,-156405000.0,0.56,,367677000.0,,,,,,,139027000.0,,,104237000.0,,4363055000.0,5170551000.0,,,0.0,679951000.0,,4025112000.0,,,2321000.0,,,,,-330971000.0,4225498000.0,,1445594000.0,8515517000.0,163092000.0,323845000.0,,,,,1154837000.0,,,,,,,5487332000.0,,,,,,,20098708000.0,,,367677000.0,,9064663000.0,,,178141000.0,823866000.0,588699000.0,,823866000.0,,,,,,-387008000.0,86609000.0,,120998000.0,,,,655508000.0,,,,,,,,,,,,,,,,,
,,770732000.0,,24125000.0,,3916285000.0,-45000.0,-31554000.0,,,,,,,,11371083000.0,,,,,0.53,,,,-319201000.0,473437000.0,9122841000.0,14322462000.0,,,-93121000.0,918228000.0,,,636952000.0,-26718000.0,,,,,,,,,-65412000.0,,,,,,3735882000.0,,,,492963000.0,,5211998000.0,297295000.0,,,,,,,297295000.0,653995000.0,9175398000.0,,318978000.0,,11332370000.0,,,,103650000.0,6159085000.0,,,,331555000.0,-9086938000.0,,,,,502540000.0,,,,347796000.0,0.0,,,3659609000.0,,-215044000.0,155481000.0,,,32002000.0,0.53,,347796000.0,,,,,,,145167000.0,,,61677000.0,,4456077000.0,5235524000.0,,,0.0,681671000.0,,4027787000.0,,,7982000.0,,,,,94362000.0,4486541000.0,,1557311000.0,8352109000.0,163515000.0,,,,,,823866000.0,,,,,,,5471070000.0,,,,,,,20546481000.0,,,347796000.0,,9214111000.0,,,-59563000.0,918228000.0,685489000.0,,918228000.0,,,,,,-223967000.0,90446000.0,,288964000.0,,,,657130000.0,,,,,,,,,,,,,,,,,
,,828903000.0,-1585000.0,-11695000.0,,4014392000.0,-1511000.0,214371000.0,1192683000.0,-9258212000.0,-762009000.0,,,3827429000.0,1192683000.0,11462150000.0,,,1312070000.0,1112853000.0,,,,,-150358000.0,532362000.0,9547336000.0,14551244000.0,,,-184234000.0,1112853000.0,590433000.0,1521188000.0,698296000.0,-80731000.0,,11826277000.0,36596111000.0,2.0,,656287000.0,5297383000.0,,-65562000.0,-105646000.0,1312070000.0,365180000.0,,44409000.0,4081490000.0,614032000.0,,,581851000.0,2965814000.0,5297383000.0,296541000.0,9442753000.0,-401582000.0,,344049000.0,,,296541000.0,,9806880000.0,,322292000.0,,11826277000.0,543180000.0,653588000.0,11462150000.0,18751000.0,6164767000.0,21269030000.0,,1312070000.0,344049000.0,-9258212000.0,,33630297000.0,,522420000.0,490460000.0,-241995000.0,,629187000.0,410259000.0,44409000.0,,,3827429000.0,96353000.0,-228515000.0,476361000.0,9806880000.0,4050323000.0,-97502000.0,,-1068541000.0,410259000.0,,-600588000.0,656714000.0,756600000.0,,322292000.0,171592000.0,,,297468000.0,4081490000.0,4677508000.0,5293032000.0,4677508000.0,6164767000.0,0.0,756600000.0,-810565000.0,4050323000.0,,5511019000.0,,,4471201000.0,,1376041000.0,194625000.0,4471201000.0,581489000.0,1521188000.0,8718433000.0,165934000.0,,,447299000.0,,5293032000.0,918228000.0,1773131000.0,,,2429845000.0,,214371000.0,5511019000.0,51053000.0,,0.0,1112853000.0,282933000.0,1112853000.0,21269030000.0,,,410259000.0,,9442753000.0,14551244000.0,,247846000.0,1112853000.0,629187000.0,,1112853000.0,2.01,4014392000.0,,,490460000.0,-62243000.0,101836000.0,1855250000.0,89787000.0,,,,,,,,,,,,,,,,,,,,,
,,865578000.0,,-9749000.0,,4115458000.0,-54000.0,299457000.0,,,,,,,,11682275000.0,,,,,0.61,,,,-503286000.0,555743000.0,9446922000.0,14749827000.0,,,-316134000.0,958491000.0,,,726868000.0,-420596000.0,,,,,74036000.0,,,,-65709000.0,,,,,,4418366000.0,,,,575253000.0,,5265588000.0,309835000.0,,,,,,,309835000.0,656618000.0,10289745000.0,,321649000.0,,12379207000.0,,,,38263000.0,6416687000.0,,,,428790000.0,-9370954000.0,,,,,507260000.0,,,,402745000.0,14556000.0,,,3892291000.0,,-251517000.0,77475000.0,,,84297000.0,0.61,,402745000.0,,,,,,,172508000.0,,,116561000.0,,5003778000.0,5378873000.0,,,0.0,745652000.0,,4012676000.0,,,,,,,,-154362000.0,4774548000.0,,1498978000.0,8581344000.0,171125000.0,,,,,,1112853000.0,,,,,,,0.0,,,,,,,21972020000.0,,,402745000.0,,9592813000.0,,,-174042000.0,958491000.0,802251000.0,,958491000.0,,,,,,-167565000.0,97051000.0,,73482000.0,,,,660863000.0,,,,,,,,,,,,,,,,,
,,907920000.0,,35997000.0,,5175348000.0,-135930000.0,521146000.0,,,,,,,,14272930000.0,,,,,0.67,,,,-1043976000.0,609709000.0,10976039000.0,15313554000.0,,,-502963000.0,822780000.0,,,783513000.0,-1205026000.0,,,,,-32637000.0,,,,-65744000.0,,,,,,4793889000.0,,,,628727000.0,,5290356000.0,298211000.0,,,,,,,298211000.0,656563000.0,10772684000.0,,319799000.0,,15192900000.0,,,,40099000.0,8982574000.0,,,,762978000.0,-9615784000.0,,,,,536034000.0,,,,441268000.0,12003000.0,,,3835145000.0,,-308518000.0,-373713000.0,,,740965000.0,0.67,,441268000.0,,,,,,,187459000.0,,,130089000.0,,6286536000.0,5697770000.0,,,0.0,743128000.0,,4011194000.0,,,,,,,,-135711000.0,5978888000.0,,1994626000.0,10068119000.0,173804000.0,,,,,,958491000.0,,,,,,,0.0,,,,,,,25045614000.0,,,441268000.0,,9852714000.0,,,-682231000.0,822780000.0,1812600000.0,,822780000.0,,,,,,-364105000.0,111071000.0,,155120000.0,,,,660548000.0,,,,,,,,,,,,,,,,,
,,745910000.0,,-16969000.0,,4872322000.0,-696327000.0,523226000.0,,,,,,,,14672067000.0,,,,,0.56,,,,-219120000.0,451873000.0,11381150000.0,15596835000.0,,,-131342000.0,896526000.0,,,626720000.0,-292632000.0,,,,,14730000.0,,,,-75090000.0,,,,,,5088222000.0,,,,556204000.0,,6370511000.0,294037000.0,,,,,,,294037000.0,648737000.0,10679349000.0,,320322000.0,,15243358000.0,,,,13652000.0,8301556000.0,,,,535907000.0,-9773876000.0,,,,,536590000.0,,,,362891000.0,6029000.0,,,3964777000.0,,-283557000.0,261943000.0,,,-56855000.0,0.56,,362891000.0,,,,,,,193313000.0,,,219798000.0,,6603449000.0,5822959000.0,,,0.0,676650000.0,,5157271000.0,,,,,,,,73746000.0,5805087000.0,,2214593000.0,10635240000.0,174847000.0,,,,,,822780000.0,,,,,,,0.0,,,,,,,25351416000.0,,,362891000.0,,10108058000.0,,,-21614000.0,896526000.0,1214641000.0,,896526000.0,,,,,,-177184000.0,115467000.0,,347848000.0,,,,653177000.0,,,,,,,,,,,,,,,,,
