,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyGrossPPE,quarterlyGrossProfit,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualDilutedEPS,annualOtherNonCurrentAssets,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualBasicAverageShares,annualChangesInAccountReceivables,trailingInterestExpense,quarterlyTotalRevenue,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyEndCashPosition,quarterlyNetOtherInvestingChanges,quarterlyDilutedAverageShares,annualNetOtherFinancingCharges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualBasicEPS,trailingNetIncomeCommonStockholders,annualTotalRevenue,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,annualInterestExpense,quarterlyInvestingCashFlow,quarterlyCurrentAssets,quarterlyPretaxIncome,annualGrossProfit,trailingFreeCashFlow,quarterlyOperatingExpense,quarterlyRetainedEarnings,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyStockholdersEquity,annualChangeInWorkingCapital,annualOtherCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,annualChangeInInventory,trailingTaxProvision,quarterlyAccumulatedDepreciation,quarterlyBasicEPS,annualNetIncomeContinuousOperations,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualCashDividendsPaid,annualCostOfRevenue,annualBeginningCashPosition,annualCurrentDebt,annualNetIncome,annualFreeCashFlow,annualDilutedAverageShares,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyBasicAverageShares,quarterlyOtherNonCurrentAssets,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCashItems,annualStockholdersEquity,quarterlyCapitalExpenditure,annualLongTermDebt,annualDepreciationAndAmortization,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetPPE,annualRetainedEarnings,quarterlyAccountsReceivable,annualInventory,quarterlyTaxProvision,annualCurrentLiabilities,quarterlyLongTermDebt,quarterlyCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,annualCapitalStock,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,quarterlyCostOfRevenue,annualCommonStockIssuance,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOperatingIncome,annualChangeInAccountPayable,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualEbitda,quarterlyBeginningCashPosition,quarterlyDilutedEPS,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,trailingPretaxIncome,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlyChangesInAccountReceivables,quarterlyTotalAssets,annualPretaxIncome,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,trailingGrossProfit,annualNonCurrentDeferredRevenue,annualGoodwill,trailingSellingGeneralAndAdministration,trailingCashDividendsPaid,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,trailingChangeInWorkingCapital,quarterlyStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfBusiness,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,quarterlyGoodwill,trailingStockBasedCompensation,quarterlySellingGeneralAndAdministration,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,trailingCapitalExpenditure,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingCostOfRevenue,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,annualOtherIntangibleAssets,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1293753600,1936000000.0,-40000000.0,-4646000000.0,,14715000000.0,714000000.0,,-226000000.0,,227000000.0,-239000000.0,12779000000.0,-864000000.0,1.28,2342000000.0,158000000.0,,2759000000.0,231500000.0,,,1682000000.0,501000000.0,980000000.0,-20000000.0,22000000.0,,247000000.0,-55000000.0,,-15000000.0,121000000.0,157000000.0,295000000.0,324000000.0,167000000.0,1.4,,6432000000.0,221000000.0,2000000.0,-51000000.0,431000000.0,-277000000.0,2759000000.0,48000000.0,2914000000.0,,556000000.0,-1757000000.0,12857000000.0,32000000.0,2793000000.0,-33000000.0,980000000.0,10758000000.0,12779000000.0,224000000.0,2021000000.0,-487000000.0,133000000.0,,-4646000000.0,,366000000.0,2255000000.0,,-162000000.0,3518000000.0,90000000.0,750000000.0,340000000.0,95000000.0,252900000.0,-1003000000.0,25000000.0,31000000.0,-39000000.0,,,2342000000.0,167000000.0,-133000000.0,56000000.0,2793000000.0,-222000000.0,6448000000.0,576000000.0,15616000000.0,,487000000.0,229000000.0,-8000000.0,10069000000.0,-1757000000.0,991000000.0,229000000.0,17000000.0,2021000000.0,6448000000.0,3000000.0,487000000.0,,,991000000.0,-449000000.0,49000000.0,2000000.0,121000000.0,,968000000.0,10000000.0,247000000.0,140000000.0,978000000.0,-7000000.0,501000000.0,10758000000.0,2000000.0,24000000.0,247000000.0,-40000000.0,10069000000.0,-941000000.0,959000000.0,247000000.0,,1597000000.0,696000000.0,,247000000.0,202000000.0,12857000000.0,,,-139000000.0,,14715000000.0,,750000000.0,247000000.0,2255000000.0,107000000.0,-261000000.0,34000000.0,,,15616000000.0,590000000.0,,25000000.0,,49000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,,-40000000.0,,,14869000000.0,814000000.0,,,,,,12711000000.0,,,,306000000.0,,,,,,2055000000.0,413000000.0,14000000.0,429000000.0,73000000.0,,801000000.0,-37000000.0,261700000.0,,,,477000000.0,,,,,,462000000.0,-9000000.0,-53000000.0,,-228000000.0,2741000000.0,210000000.0,,,508000000.0,-1675000000.0,,21000000.0,2887000000.0,,,10421000000.0,,,2290000000.0,-19000000.0,,,-4731000000.0,0.54,,288000000.0,,,,,,,,,,135000000.0,133000000.0,841000000.0,,250000000.0,252000000.0,110000000.0,-61000000.0,,,-191000000.0,,,,,,712000000.0,7000000.0,10138000000.0,,930000000.0,,77000000.0,,5926000000.0,,593000000.0,,,,554000000.0,51000000.0,,95000000.0,,1241000000.0,,,162000000.0,,,,,3000000.0,,801000000.0,,,,,801000000.0,,,247000000.0,0.52,,,12901000000.0,,,,,,,1275000000.0,,,105000000.0,650000000.0,-2000000.0,,,15642000000.0,,,135000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,-38000000.0,,,15057000000.0,668000000.0,,,,,,12943000000.0,,,,207000000.0,,,,,,1364000000.0,444000000.0,8000000.0,110000000.0,1000000.0,,994000000.0,-35000000.0,261900000.0,,,,337000000.0,,,,,,-258000000.0,43000000.0,-53000000.0,,-243000000.0,2956000000.0,111000000.0,,,461000000.0,-1628000000.0,,18000000.0,2958000000.0,,,10702000000.0,,,2241000000.0,-285000000.0,,,-4802000000.0,0.4,,278000000.0,,,,,,,,,,100000000.0,101000000.0,375000000.0,,250300000.0,234000000.0,123000000.0,61000000.0,,,-208000000.0,,,,,,969000000.0,6000000.0,10255000000.0,,719000000.0,,10000000.0,,6184000000.0,,815000000.0,,,,193000000.0,52000000.0,,150000000.0,,696000000.0,,,122000000.0,,,,,3000000.0,,994000000.0,,,,,994000000.0,,,801000000.0,0.38,,,12989000000.0,,,,,,,1123000000.0,,,104000000.0,167000000.0,-6000000.0,,,15945000000.0,,,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,-40000000.0,,,15279000000.0,770000000.0,,,,,,12871000000.0,,,,316000000.0,,,,,,1464000000.0,484000000.0,2000000.0,-406000000.0,75000000.0,,623000000.0,-56000000.0,263900000.0,,,,445000000.0,,,,,,-310000000.0,-24000000.0,-53000000.0,,-281000000.0,2860000000.0,221000000.0,,,454000000.0,-1542000000.0,,26000000.0,3043000000.0,,,10657000000.0,,,2214000000.0,-14000000.0,,,-4869000000.0,0.55,,265000000.0,,,,,,,,,,139000000.0,140000000.0,-21000000.0,,251300000.0,203000000.0,252000000.0,-69000000.0,,,-225000000.0,,,,,,1279000000.0,5000000.0,10410000000.0,,690000000.0,,81000000.0,,6037000000.0,4000000.0,917000000.0,,,,-371000000.0,53000000.0,,94000000.0,,694000000.0,,,120000000.0,,,,,3000000.0,,623000000.0,,,,,623000000.0,,,994000000.0,0.53,,,13098000000.0,,,,,,,1140000000.0,,,104000000.0,-246000000.0,-43000000.0,,,15958000000.0,,,139000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,1988000000.0,-49000000.0,-4901000000.0,,15534000000.0,739000000.0,,0.0,,167000000.0,0.0,13380000000.0,-882000000.0,1.58,276000000.0,174000000.0,,2565000000.0,250800000.0,,,1620000000.0,575000000.0,1000000.0,-39000000.0,18000000.0,,161000000.0,-48000000.0,,-53000000.0,131000000.0,-86000000.0,308000000.0,415000000.0,284000000.0,1.66,,6503000000.0,92000000.0,20000000.0,-52000000.0,415000000.0,-306000000.0,2565000000.0,64000000.0,2991000000.0,,565000000.0,-1553000000.0,13887000000.0,-32000000.0,3028000000.0,94000000.0,1000000.0,11042000000.0,13380000000.0,191000000.0,2338000000.0,-119000000.0,-14000000.0,,-4901000000.0,,415000000.0,336000000.0,,-211000000.0,3512000000.0,247000000.0,1057000000.0,415000000.0,287000000.0,263400000.0,-1058000000.0,41000000.0,41000000.0,-26000000.0,,,276000000.0,284000000.0,-130000000.0,33000000.0,3028000000.0,-258000000.0,6040000000.0,546000000.0,16452000000.0,,1081000000.0,1187000000.0,-9000000.0,10633000000.0,-1553000000.0,869000000.0,1187000000.0,23000000.0,2338000000.0,6040000000.0,3000000.0,1081000000.0,,,869000000.0,-462000000.0,50000000.0,3000000.0,131000000.0,,881000000.0,29000000.0,161000000.0,142000000.0,1003000000.0,30000000.0,575000000.0,11042000000.0,3000000.0,9000000.0,161000000.0,-49000000.0,10633000000.0,-437000000.0,1169000000.0,161000000.0,,1567000000.0,623000000.0,,161000000.0,-199000000.0,13887000000.0,,,-176000000.0,,15534000000.0,,1057000000.0,161000000.0,336000000.0,102000000.0,-284000000.0,-2000000.0,,,16452000000.0,606000000.0,,41000000.0,,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,,-47000000.0,,,15763000000.0,724000000.0,,,,,,13067000000.0,,,,188000000.0,,,,,,1743000000.0,409000000.0,0.0,307000000.0,42000000.0,,358000000.0,-19000000.0,266800000.0,,,,369000000.0,,,,,,312000000.0,-89000000.0,-62000000.0,,-313000000.0,2268000000.0,98000000.0,,,536000000.0,-1548000000.0,,19000000.0,3049000000.0,,,11248000000.0,,,1819000000.0,-465000000.0,,,-5008000000.0,0.26,,328000000.0,,,,,,,,,,67000000.0,60000000.0,635000000.0,,255600000.0,268000000.0,259000000.0,-125000000.0,,,-294000000.0,,,,,,888000000.0,8000000.0,10755000000.0,,750000000.0,,38000000.0,,6193000000.0,,1101000000.0,,,,197000000.0,53000000.0,,100000000.0,,1019000000.0,,,172000000.0,,,,,3000000.0,,358000000.0,,,,,358000000.0,,,161000000.0,0.25,,,13892000000.0,,,,,,,837000000.0,,,99000000.0,341000000.0,-3000000.0,,,16160000000.0,,,67000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,,-45000000.0,,,15970000000.0,720000000.0,,,,,,13138000000.0,,,,260000000.0,,,,,,1333000000.0,527000000.0,13000000.0,-28000000.0,60000000.0,,187000000.0,-16000000.0,268200000.0,,,,396000000.0,,,,,,-177000000.0,99000000.0,-63000000.0,,-297000000.0,2206000000.0,168000000.0,,,460000000.0,-1511000000.0,,16000000.0,3111000000.0,,,11331000000.0,,,1807000000.0,-523000000.0,,,-4973000000.0,0.38,,336000000.0,,,,,,,,,,100000000.0,101000000.0,308000000.0,,261200000.0,240000000.0,258000000.0,-182000000.0,,,-281000000.0,,,,,,1052000000.0,5000000.0,10997000000.0,,670000000.0,,67000000.0,,6221000000.0,,1134000000.0,,,,-171000000.0,54000000.0,,133000000.0,,613000000.0,,,130000000.0,,,,,3000000.0,,187000000.0,,,,,187000000.0,,,358000000.0,0.37,,,14087000000.0,,,,,,,653000000.0,,,98000000.0,27000000.0,-4000000.0,,,16293000000.0,,,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,,-43000000.0,,,16237000000.0,828000000.0,,,,,,13368000000.0,,,,343000000.0,,,,,,1507000000.0,491000000.0,42000000.0,-433000000.0,91000000.0,,128000000.0,-10000000.0,269000000.0,,,,481000000.0,,,,,,-218000000.0,-26000000.0,-63000000.0,,-328000000.0,2360000000.0,247000000.0,,,485000000.0,-1426000000.0,,16000000.0,3196000000.0,,,11883000000.0,,,1485000000.0,-205000000.0,,,-5047000000.0,0.56,,2262000000.0,,,,,,,,,,148000000.0,149000000.0,-9000000.0,,262900000.0,2490000000.0,259000000.0,278000000.0,,,-318000000.0,,,,,,1272000000.0,-1000000.0,11190000000.0,,667000000.0,,98000000.0,,6711000000.0,4000000.0,1200000000.0,,,,-59000000.0,56000000.0,,81000000.0,,679000000.0,,,138000000.0,,,,,3000000.0,,128000000.0,,,,,128000000.0,,,187000000.0,0.55,,,14248000000.0,,,,,,,510000000.0,,,96000000.0,-327000000.0,19000000.0,,,16608000000.0,,,148000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,827000000.0,-55000000.0,-5121000000.0,0.0,16672000000.0,-443000000.0,,,,227000000.0,0.0,13893000000.0,-1276000000.0,1.42,293000000.0,211000000.0,,2422000000.0,260700000.0,-147000000.0,,1670000000.0,521000000.0,35000000.0,-2000000.0,34000000.0,,93000000.0,-29000000.0,,-35000000.0,101000000.0,-68000000.0,363000000.0,382000000.0,177000000.0,1.46,,6253000000.0,187000000.0,11000000.0,-64000000.0,389000000.0,-412000000.0,2422000000.0,109000000.0,1829000000.0,,-654000000.0,-1423000000.0,14709000000.0,-35000000.0,3194000000.0,-156000000.0,35000000.0,12096000000.0,13893000000.0,245000000.0,1797000000.0,-369000000.0,104000000.0,,-5121000000.0,,377000000.0,311000000.0,,-252000000.0,4424000000.0,161000000.0,651000000.0,382000000.0,-35000000.0,268600000.0,-1350000000.0,67000000.0,67000000.0,307000000.0,,,293000000.0,177000000.0,70000000.0,16000000.0,3194000000.0,-383000000.0,6710000000.0,598000000.0,17131000000.0,,1058000000.0,1084000000.0,-8000000.0,11551000000.0,-1423000000.0,865000000.0,1084000000.0,42000000.0,1797000000.0,6710000000.0,3000000.0,1058000000.0,-63000000.0,,865000000.0,-35000000.0,57000000.0,3000000.0,101000000.0,,2113000000.0,30000000.0,93000000.0,158000000.0,1002000000.0,-5000000.0,521000000.0,12096000000.0,3000000.0,4000000.0,93000000.0,-55000000.0,11551000000.0,-1562000000.0,1241000000.0,93000000.0,,1609000000.0,128000000.0,,93000000.0,41000000.0,14709000000.0,,,-74000000.0,,16672000000.0,,651000000.0,93000000.0,311000000.0,96000000.0,-76000000.0,-35000000.0,,,17131000000.0,622000000.0,,67000000.0,,57000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364688000,,-54000000.0,,,16867000000.0,580000000.0,,-67000000.0,,,,13919000000.0,,,,329000000.0,,,,,,1979000000.0,436000000.0,38000000.0,246000000.0,87000000.0,,586000000.0,-10000000.0,270900000.0,,,,518000000.0,,,,,,447000000.0,-44000000.0,-67000000.0,,-293000000.0,2528000000.0,239000000.0,,,251000000.0,-1346000000.0,,19000000.0,3306000000.0,,,12274000000.0,,,1645000000.0,-20000000.0,,,-5200000000.0,0.55,,311000000.0,,,,,,,,,,144000000.0,144000000.0,725000000.0,,263600000.0,283000000.0,148000000.0,61000000.0,,,-283000000.0,,,,,,637000000.0,8000000.0,11667000000.0,,924000000.0,,95000000.0,,6741000000.0,24000000.0,1140000000.0,,,,493000000.0,60000000.0,,69000000.0,,1399000000.0,,,181000000.0,,,,,3000000.0,,586000000.0,,,,,586000000.0,,,93000000.0,0.53,,,14741000000.0,,,,,,,732000000.0,,,98000000.0,442000000.0,-10000000.0,,-103000000.0,17269000000.0,,,144000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372550400,,-56000000.0,,,17194000000.0,419000000.0,,-68000000.0,,,,14069000000.0,,,,232000000.0,,,,,,1406000000.0,521000000.0,36000000.0,63000000.0,48000000.0,,537000000.0,-3000000.0,272200000.0,,,,374000000.0,,,,,,-194000000.0,63000000.0,-68000000.0,,-323000000.0,2485000000.0,135000000.0,,,187000000.0,-1334000000.0,,13000000.0,3323000000.0,,,12267000000.0,,,1802000000.0,-473000000.0,,,-5278000000.0,0.3,,316000000.0,,,,,,,,,,80000000.0,81000000.0,370000000.0,,264500000.0,259000000.0,147000000.0,-96000000.0,,,-320000000.0,,,,,,830000000.0,3000000.0,11916000000.0,,738000000.0,,54000000.0,,6695000000.0,4000000.0,1157000000.0,,,,-49000000.0,63000000.0,,93000000.0,,987000000.0,,,137000000.0,,,,,3000000.0,,537000000.0,,,,,537000000.0,,,586000000.0,0.29,,,14944000000.0,,,,,,,758000000.0,,,102000000.0,50000000.0,-10000000.0,,188000000.0,17429000000.0,,,80000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380499200,,-39000000.0,,,17509000000.0,515000000.0,,-68000000.0,,,,13553000000.0,,,,317000000.0,,,,,,1445000000.0,526000000.0,2109000000.0,-358000000.0,78000000.0,,260000000.0,-53000000.0,272000000.0,,,,317000000.0,,,,,,-259000000.0,-22000000.0,-68000000.0,,-388000000.0,2401000000.0,218000000.0,,,1128000000.0,-1276000000.0,,27000000.0,3396000000.0,,,12621000000.0,,,932000000.0,-191000000.0,,,-5355000000.0,0.48,,4963000000.0,,,,,,,,,,126000000.0,127000000.0,23000000.0,,265000000.0,2431000000.0,187000000.0,88000000.0,,,-335000000.0,,,,,,1089000000.0,-1000000.0,12154000000.0,,688000000.0,,91000000.0,,7658000000.0,4000000.0,1396000000.0,,,,-277000000.0,63000000.0,,65000000.0,,930000000.0,,,145000000.0,,,,,3000000.0,,260000000.0,,,,,260000000.0,,,537000000.0,0.46,,,14585000000.0,,,,,,,532000000.0,,,99000000.0,-312000000.0,-14000000.0,,49000000.0,16986000000.0,,,126000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388448000,5424000000.0,-22000000.0,-5087000000.0,,17333000000.0,490000000.0,,0.0,,268000000.0,-7000000.0,13925000000.0,-1381000000.0,1.66,2644000000.0,264000000.0,,2526000000.0,265000000.0,-120000000.0,,1736000000.0,595000000.0,2322000000.0,47000000.0,55000000.0,,172000000.0,-85000000.0,272000000.0,-35000000.0,108000000.0,79000000.0,263000000.0,452000000.0,213000000.0,1.71,,6566000000.0,208000000.0,9000000.0,-70000000.0,398000000.0,-528000000.0,2526000000.0,164000000.0,2004000000.0,,1472000000.0,-1242000000.0,14890000000.0,-37000000.0,3454000000.0,-2000000.0,2322000000.0,12712000000.0,13925000000.0,302000000.0,1213000000.0,-92000000.0,202000000.0,,-5087000000.0,0.38,454000000.0,4833000000.0,,-273000000.0,4562000000.0,93000000.0,732000000.0,452000000.0,1421000000.0,272000000.0,-1532000000.0,102000000.0,102000000.0,303000000.0,,265000000.0,2644000000.0,213000000.0,137000000.0,22000000.0,3454000000.0,-443000000.0,7879000000.0,628000000.0,17416000000.0,,1656000000.0,881000000.0,-1000000.0,12246000000.0,-1242000000.0,924000000.0,881000000.0,62000000.0,1213000000.0,7879000000.0,4000000.0,1656000000.0,-139000000.0,,924000000.0,-88000000.0,59000000.0,3000000.0,108000000.0,,1246000000.0,36000000.0,172000000.0,165000000.0,1142000000.0,6000000.0,595000000.0,12712000000.0,3000000.0,12000000.0,172000000.0,-22000000.0,12246000000.0,-776000000.0,1421000000.0,172000000.0,,1154000000.0,260000000.0,0.37,172000000.0,190000000.0,14890000000.0,,,-151000000.0,,17333000000.0,,732000000.0,172000000.0,4833000000.0,99000000.0,303000000.0,-8000000.0,,-254000000.0,17416000000.0,756000000.0,,102000000.0,,59000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396224000,,-21000000.0,,,17528000000.0,682000000.0,,-72000000.0,,,,14269000000.0,,,,408000000.0,,,,,,2523000000.0,642000000.0,16000000.0,83000000.0,102000000.0,,758000000.0,-28000000.0,273000000.0,,,,609000000.0,,,,,,345000000.0,117000000.0,-72000000.0,,-346000000.0,2969000000.0,309000000.0,,,274000000.0,-1110000000.0,,19000000.0,3618000000.0,,,12468000000.0,,,1801000000.0,-20000000.0,,,-5168000000.0,0.77,,307000000.0,,,,,,,,,,204000000.0,204000000.0,611000000.0,,266100000.0,392000000.0,201000000.0,321000000.0,,,-318000000.0,,,,,,537000000.0,2000000.0,12360000000.0,,1042000000.0,,105000000.0,,7536000000.0,33000000.0,1686000000.0,,,,586000000.0,61000000.0,,67000000.0,,1841000000.0,,,199000000.0,,,,,3000000.0,,758000000.0,,,,,758000000.0,,,172000000.0,0.75,,,14955000000.0,,,,,,,666000000.0,,,101000000.0,293000000.0,-10000000.0,,-313000000.0,17924000000.0,,,204000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404086400,,-20000000.0,,,17922000000.0,442000000.0,,,,,,14037000000.0,,,,235000000.0,,,,,,1468000000.0,597000000.0,11000000.0,34000000.0,35000000.0,,358000000.0,-56000000.0,274600000.0,,,,379000000.0,,,,,,-237000000.0,-115000000.0,-74000000.0,,-437000000.0,2465000000.0,127000000.0,,,207000000.0,-1099000000.0,,19000000.0,3645000000.0,,,12474000000.0,,,1563000000.0,-297000000.0,,,-5242000000.0,0.31,,303000000.0,,,,,,,,,,83000000.0,84000000.0,326000000.0,,268000000.0,362000000.0,199000000.0,-289000000.0,,,-381000000.0,,,,,,775000000.0,-8000000.0,12680000000.0,,765000000.0,,43000000.0,,7535000000.0,4000000.0,1715000000.0,,,,-400000000.0,62000000.0,,103000000.0,,1026000000.0,,,151000000.0,,,,,3000000.0,,358000000.0,,,,,358000000.0,,,758000000.0,0.3,,,15254000000.0,,,,,,,439000000.0,,,101000000.0,-55000000.0,-6000000.0,,299000000.0,17719000000.0,,,83000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412035200,,-20000000.0,,,18366000000.0,446000000.0,,,,,,14674000000.0,,,,236000000.0,,,,,,1430000000.0,613000000.0,2204000000.0,-294000000.0,41000000.0,,493000000.0,-76000000.0,275000000.0,,,,242000000.0,,,,,,-269000000.0,-16000000.0,-74000000.0,,-564000000.0,2734000000.0,141000000.0,,,1194000000.0,-1080000000.0,,26000000.0,3670000000.0,,,13716000000.0,,,958000000.0,-202000000.0,,,-5321000000.0,0.34,,5294000000.0,,,,,,,,,,94000000.0,94000000.0,25000000.0,,274000000.0,2602000000.0,191000000.0,674000000.0,,,-488000000.0,,,,,,1043000000.0,6000000.0,13045000000.0,,694000000.0,,47000000.0,,8422000000.0,3000000.0,1787000000.0,,,,135000000.0,61000000.0,,65000000.0,,984000000.0,,,153000000.0,,,,,3000000.0,,493000000.0,,,,,493000000.0,,,358000000.0,0.34,,,15647000000.0,,,,,,,690000000.0,,,101000000.0,-463000000.0,-15000000.0,,125000000.0,18381000000.0,,,94000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419984000,6027000000.0,-49000000.0,-5415000000.0,,18827000000.0,519000000.0,,,,227000000.0,,15478000000.0,-1652000000.0,1.74,3176000000.0,273000000.0,,2597000000.0,271000000.0,-31000000.0,,1758000000.0,688000000.0,2353000000.0,145000000.0,49000000.0,,207000000.0,-98000000.0,275000000.0,-51000000.0,114000000.0,35000000.0,256000000.0,477000000.0,230000000.0,1.76,,7179000000.0,125000000.0,64000000.0,-75000000.0,407000000.0,-563000000.0,2597000000.0,152000000.0,2089000000.0,,1485000000.0,-1058000000.0,16588000000.0,-47000000.0,3670000000.0,-32000000.0,2353000000.0,14064000000.0,15478000000.0,250000000.0,1414000000.0,-282000000.0,-36000000.0,,-5415000000.0,0.35,479000000.0,5752000000.0,,-295000000.0,5090000000.0,172000000.0,600000000.0,477000000.0,1447000000.0,275000000.0,-1910000000.0,96000000.0,97000000.0,485000000.0,,274000000.0,3176000000.0,230000000.0,-208000000.0,17000000.0,3670000000.0,-465000000.0,8312000000.0,685000000.0,19185000000.0,,1719000000.0,918000000.0,-17000000.0,13412000000.0,-1058000000.0,892000000.0,918000000.0,55000000.0,1414000000.0,8312000000.0,3000000.0,1719000000.0,-255000000.0,,892000000.0,-286000000.0,61000000.0,3000000.0,114000000.0,,1239000000.0,43000000.0,207000000.0,182000000.0,1152000000.0,50000000.0,688000000.0,14064000000.0,3000000.0,-16000000.0,207000000.0,-49000000.0,13412000000.0,-801000000.0,1447000000.0,207000000.0,,1136000000.0,493000000.0,0.35,207000000.0,498000000.0,16588000000.0,,,-258000000.0,,18827000000.0,-91000000.0,600000000.0,207000000.0,5752000000.0,104000000.0,485000000.0,-20000000.0,,-142000000.0,19185000000.0,729000000.0,,96000000.0,,61000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
