,annualEndCashPosition,annualTaxProvision,annualCurrentDebt,annualCurrentDeferredRevenue,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,annualBasicAverageShares,quarterlyEndCashPosition,trailingCostOfRevenue,trailingTotalRevenue,annualOtherCurrentAssets,annualCostOfRevenue,annualAccountsPayable,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyCashDividendsPaid,trailingOperatingIncome,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,quarterlyEbitda,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,annualChangeInWorkingCapital,annualOperatingExpense,annualFreeCashFlow,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,trailingOperatingExpense,quarterlyRetainedEarnings,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyCurrentAssets,annualBasicEPS,trailingFreeCashFlow,trailingPretaxIncome,annualTotalAssets,quarterlyLongTermDebt,annualAccountsReceivable,annualCurrentAssets,annualBeginningCashPosition,annualCashDividendsPaid,annualLongTermDebt,quarterlyChangeInInventory,annualDilutedAverageShares,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyBasicEPS,annualNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualSaleOfInvestment,annualCommonStockIssuance,annualOtherNonCashItems,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyGrossProfit,annualDepreciationAndAmortization,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,trailingChangeInAccountPayable,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,annualDilutedEPS,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,annualStockBasedCompensation,quarterlyInventory,trailingOperatingCashFlow,quarterlyNetPPE,quarterlyOtherIncomeExpense,quarterlyTaxProvision,annualCapitalStock,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualNetPPE,quarterlyCommonStockIssuance,annualOtherIntangibleAssets,quarterlyInterestExpense,annualGrossProfit,quarterlyBasicAverageShares,quarterlyCurrentDebt,annualInventory,annualCurrentLiabilities,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,trailingPurchaseOfBusiness,annualEbitda,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,trailingOtherNonCashItems,quarterlyResearchAndDevelopment,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,quarterlyCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,trailingInterestExpense,trailingBeginningCashPosition,quarterlyTotalAssets,annualInterestExpense,annualGoodwill,trailingNetIncome,annualPretaxIncome,trailingChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,quarterlyTotalNonCurrentAssets,annualChangesInAccountReceivables,annualGrossPPE,trailingInvestingCashFlow,quarterlySaleOfInvestment,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyOtherShortTermInvestments,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,quarterlyAccountsPayable,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualRepaymentOfDebt,quarterlyDilutedEPS,trailingChangeInWorkingCapital,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCapitalExpenditure,annualTotalRevenue,trailingStockBasedCompensation,trailingGrossProfit,annualPurchaseOfInvestment,annualChangeInCashSupplementalAsReported,annualInvestingCashFlow,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1191110400,,,,,202200000.0,-242600000.0,,577200000.0,,,,,,,,,6700000.0,-49500000.0,,,,,69700000.0,-183500000.0,,419900000.0,14042700000.0,-82000000.0,,,,,,,,,156600000.0,,4812700000.0,3101400000.0,,326129032.0,,,,1791500000.0,10023600000.0,,350200000.0,9048800000.0,,,,,3056600000.0,,,,,,,,,0.0,164800000.0,7154700000.0,,,,443000000.0,0.62,,,4019100000.0,,,,,,,2751200000.0,3101400000.0,,1191300000.0,,,,2751200000.0,3871700000.0,,0.0,7317100000.0,,202200000.0,202200000.0,,,-1101000000.0,519500000.0,,,,690500000.0,8000000.0,112100000.0,,,,577200000.0,635200000.0,,,2100000.0,,26200000.0,,326129032.0,18100000.0,,,,,,505000000.0,,,,,,330900000.0,172000000.0,,,-5400000.0,,216200000.0,-59600000.0,,,-138700000.0,,,,18133200000.0,,,,,,1551200000.0,9084400000.0,,,,500000.0,,,,58000000.0,-195200000.0,,-89700000.0,,7098200000.0,59600000.0,,772400000.0,,0.62,,,470200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1199059200,1793200000.0,536900000.0,14600000.0,1122800000.0,313800000.0,-94100000.0,326321070.0,1793200000.0,,,0.0,,8080500000.0,,3710700000.0,,8300000.0,-49100000.0,,47800000.0,-59600000.0,,73100000.0,316800000.0,,604900000.0,14937900000.0,996400000.0,-899700000.0,14937900000.0,,,243800000.0,11034900000.0,1376300000.0,,1368400000.0,,5077500000.0,3625900000.0,-358800000.0,,1793200000.0,,430700000.0,1766500000.0,11227200000.0,975700000.0,531800000.0,10504200000.0,2.99,,,19271700000.0,3054700000.0,7391400000.0,10504200000.0,1739500000.0,-182800000.0,3054700000.0,,330745763.0,975700000.0,0.0,250700000.0,7391400000.0,,506100000.0,11034900000.0,481200000.0,,975700000.0,,3710700000.0,,183300000.0,100900000.0,4000000.0,4091700000.0,,3094100000.0,3625900000.0,277300000.0,1122800000.0,,,5077500000.0,3094100000.0,4091700000.0,250700000.0,-358800000.0,7318500000.0,2.95,313800000.0,313800000.0,,-1040700000.0,-1059800000.0,174800000.0,,,,706700000.0,12600000.0,175500000.0,59600000.0,38400000.0,8767500000.0,1793200000.0,1841000000.0,1599300000.0,706700000.0,32500000.0,195700000.0,23200000.0,12694000000.0,,14600000.0,,11227200000.0,,,,506100000.0,,1936400000.0,174800000.0,,,517600000.0,195700000.0,,,-24900000.0,481200000.0,1430600000.0,-62200000.0,1841000000.0,,-98800000.0,,,,19271700000.0,106900000.0,7318500000.0,,1585100000.0,,1758600000.0,8767500000.0,,1766500000.0,,10100000.0,,,,47800000.0,1216000000.0,-1059800000.0,-53200000.0,,8080500000.0,59600000.0,,577200000.0,,,,1659100000.0,430700000.0,-223000000.0,12694000000.0,,,-42000000.0,53700000.0,-440500000.0,,1758600000.0,,,,,,,,,,,,,,,,
1206921600,,,,,208700000.0,-134900000.0,,813900000.0,,,,,,,,,-2800000.0,-49100000.0,,,,,72400000.0,-97000000.0,,423200000.0,14124200000.0,-809200000.0,,,,,,,,,-549800000.0,,5238000000.0,3195400000.0,,321076923.0,,,,1832400000.0,10342700000.0,,350800000.0,9468300000.0,,,,,3054800000.0,,,,,,,,,0.0,218000000.0,7115100000.0,,,,539400000.0,0.65,,,3781500000.0,,,,,,,2844600000.0,3195400000.0,,1225500000.0,,,,2844600000.0,4036900000.0,,0.0,7460000000.0,,208700000.0,208700000.0,,,-1107900000.0,187300000.0,,,,724500000.0,8100000.0,115200000.0,,,,813900000.0,862900000.0,,,33200000.0,,25400000.0,,321076923.0,22800000.0,,,,,,535700000.0,,,,,,339800000.0,218000000.0,,,-16000000.0,,-507600000.0,-42200000.0,,,-340500000.0,,,,18437400000.0,,,,,,1756800000.0,8969100000.0,,,,4300000.0,,,,49000000.0,-979300000.0,,-316000000.0,,7119600000.0,59600000.0,,1793200000.0,,0.65,,,483000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,,,,,307000000.0,-168100000.0,,915800000.0,,,,,,,,,-700000.0,-48200000.0,,,,,71100000.0,-122900000.0,,587900000.0,14155600000.0,9600000.0,,,,,,,,,365600000.0,,5496700000.0,3476900000.0,,320800000.0,,,,1871300000.0,10345300000.0,,516800000.0,9533600000.0,,,,,3054600000.0,,,,,,,,,0.0,168600000.0,7231200000.0,,,,537800000.0,0.97,,,3810300000.0,,,,,,,2960100000.0,3476900000.0,,1235600000.0,,,,2960100000.0,4262000000.0,,0.0,7609900000.0,,307000000.0,307000000.0,,,-1138500000.0,217900000.0,,,,732800000.0,11000000.0,167200000.0,,,,915800000.0,959100000.0,,,30500000.0,,31400000.0,,317500000.0,26000000.0,,,,,,551300000.0,,,,,,498100000.0,219300000.0,,,-33100000.0,,416100000.0,-50500000.0,,,-139300000.0,,,,18683600000.0,,,,,,1511400000.0,9150000000.0,,,,5300000.0,,,,43300000.0,101900000.0,,-91800000.0,,7403700000.0,59600000.0,,813900000.0,,0.96,,,498100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,,,,,213600000.0,-217300000.0,,530600000.0,,,,,,,,,47000000.0,-48000000.0,,,,,32700000.0,207800000.0,,406100000.0,13427800000.0,10400000.0,,,,,,,,,267000000.0,,5663800000.0,3316200000.0,,310700000.0,,,,1823200000.0,9649700000.0,,373400000.0,8351200000.0,,,,,3054400000.0,,,,,,,,,1002000000.0,,5906000000.0,,,,486400000.0,0.69,,,3778100000.0,,,,,,,2942800000.0,3316200000.0,,1122400000.0,,,,2942800000.0,3661200000.0,,-387800000.0,7403200000.0,,213600000.0,213600000.0,,,-1103600000.0,237300000.0,,890600000.0,,719600000.0,6800000.0,118200000.0,,,,530600000.0,552600000.0,,,14100000.0,,35100000.0,,309100000.0,179900000.0,,,,,,614500000.0,,,,,,352700000.0,214200000.0,,,14600000.0,,325900000.0,-58900000.0,,,-354500000.0,,,,17339200000.0,,,,,,1704500000.0,8988000000.0,,,,21600000.0,,,,22000000.0,-385200000.0,,-438200000.0,,6642900000.0,59600000.0,,915800000.0,,0.69,,,137700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,1097300000.0,542700000.0,18900000.0,1005500000.0,271000000.0,-159700000.0,312593750.0,1097300000.0,,,1005000000.0,,6881200000.0,,3810800000.0,,588800000.0,-46700000.0,,15100000.0,-106500000.0,,119000000.0,-1000000.0,,567400000.0,13565000000.0,156200000.0,-846800000.0,13565000000.0,,,-633000000.0,11670500000.0,1182000000.0,,1099200000.0,,5888100000.0,3371400000.0,-492200000.0,,1097300000.0,,-247300000.0,1750700000.0,9754200000.0,1000300000.0,448400000.0,8564900000.0,3.2,,,17318400000.0,3054300000.0,5775500000.0,8564900000.0,1793200000.0,-192000000.0,3054300000.0,,315552050.0,1000300000.0,1005000000.0,201100000.0,5775500000.0,,547500000.0,11670500000.0,444400000.0,,1000300000.0,,3810800000.0,,37500000.0,86000000.0,632300000.0,3522800000.0,,2923000000.0,3371400000.0,295200000.0,1005500000.0,,,5888100000.0,2923000000.0,3522800000.0,201100000.0,-104400000.0,7220200000.0,3.17,271000000.0,271000000.0,,-1053800000.0,-1031100000.0,312100000.0,,672000000.0,,719600000.0,16000000.0,142100000.0,59600000.0,42000000.0,8753500000.0,1097300000.0,1112400000.0,1394200000.0,719600000.0,8200000.0,221000000.0,32700000.0,13359900000.0,,18900000.0,672000000.0,9754200000.0,,,,547500000.0,,1984600000.0,312100000.0,,,424500000.0,221000000.0,,,-72000000.0,444400000.0,1159800000.0,-60600000.0,1112400000.0,59200000.0,-219500000.0,,,,17318400000.0,124600000.0,7220200000.0,,1615100000.0,,1647500000.0,8753500000.0,,1750700000.0,,6300000.0,,,,15100000.0,566700000.0,-1031100000.0,-800000.0,,6881200000.0,59600000.0,,530600000.0,,,,1689400000.0,-247300000.0,-212200000.0,13359900000.0,,,-13100000.0,-695900000.0,-680000000.0,,1647500000.0,,,,,,,,,,,,,,,,
1238457600,,,,,164500000.0,-22600000.0,,412400000.0,,,,,,,,14500000.0,14500000.0,-46700000.0,,,,,55800000.0,-1100000.0,,343600000.0,11834900000.0,-474100000.0,,,,,,,,,-251700000.0,,5981300000.0,2746600000.0,,307600000.0,,,,1727900000.0,8291800000.0,,282400000.0,6939900000.0,,,,,2718100000.0,,,,,,,,,992900000.0,,4883000000.0,2013800000.0,,,439900000.0,0.53,,299700000.0,3543100000.0,,,,,,,450400000.0,732800000.0,,949400000.0,,,,450400000.0,3331300000.0,,0.0,7127900000.0,,178200000.0,164500000.0,-841800000.0,,-1037800000.0,385100000.0,,636800000.0,,690100000.0,0.0,88700000.0,,,,412400000.0,427200000.0,,,200000.0,,26800000.0,,307500000.0,46300000.0,,,,,,254800000.0,,,,,-3100000.0,261000000.0,211700000.0,,,-14200000.0,,-228400000.0,-23300000.0,,,-370500000.0,,,,15560700000.0,,,,,,1576300000.0,8620800000.0,,,,4900000.0,,,,14800000.0,-684900000.0,,-1800000.0,,5635700000.0,59600000.0,,1097300000.0,,0.53,,,-363100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,,,,,233400000.0,-99200000.0,,399900000.0,,,,,,,,21200000.0,21200000.0,-46800000.0,,,,,57900000.0,-5200000.0,,461500000.0,11604600000.0,-3900000.0,,,,,,,,,297800000.0,,6164000000.0,2870700000.0,,308600000.0,,,,1813900000.0,8328900000.0,,398100000.0,6899800000.0,,,,,2413500000.0,,,,,,,,,933500000.0,,4940300000.0,2011800000.0,,,459400000.0,0.75,,315200000.0,3275700000.0,,,,,,,460800000.0,858900000.0,,934300000.0,,,,460800000.0,3859500000.0,,0.0,7446600000.0,,253800000.0,233400000.0,-200000.0,,-1109100000.0,402800000.0,,614100000.0,,704800000.0,7300000.0,129700000.0,,,,399900000.0,411900000.0,,,5900000.0,,27400000.0,,308100000.0,44100000.0,,,,,,272100000.0,,,,,-57900000.0,376200000.0,215000000.0,,,-39500000.0,,337800000.0,-40000000.0,,,-396000000.0,,,,15885400000.0,,,,,,1390400000.0,8985600000.0,,,,3900000.0,,,,12000000.0,-12500000.0,,-6800000.0,,5893500000.0,59600000.0,,412400000.0,,0.75,,,-32900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,,,,,165600000.0,-68000000.0,,597400000.0,,,,,,,,21000000.0,21000000.0,-46800000.0,,,,,60100000.0,,,359800000.0,11729400000.0,80900000.0,,,,,,,,,313600000.0,,6282800000.0,2837600000.0,,311600000.0,,,,1857400000.0,8605000000.0,,294800000.0,7109700000.0,,,,,2236000000.0,,,,,,,,,1014900000.0,,4812500000.0,2049900000.0,,,466400000.0,0.53,,315800000.0,3124400000.0,,,,,,,492900000.0,787700000.0,,1001200000.0,,,,492900000.0,4034700000.0,,0.0,7563700000.0,,182700000.0,165600000.0,-474700000.0,,-1163100000.0,422000000.0,,669000000.0,,694300000.0,-57800000.0,90500000.0,,,,597400000.0,613300000.0,,,4000000.0,,33800000.0,,308600000.0,176800000.0,,,,,,268300000.0,,,,,-63900000.0,265900000.0,216000000.0,,,-200000.0,,343700000.0,-30100000.0,,,-91900000.0,,,,16201400000.0,,,,,,1429300000.0,9091700000.0,,,,,,,,15900000.0,197500000.0,,-4700000.0,,5893200000.0,59600000.0,,399900000.0,,0.53,,,8900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,1587000000.0,433600000.0,37100000.0,1059300000.0,229500000.0,-36200000.0,308200000.0,1587000000.0,,,1012000000.0,8450600000.0,7143900000.0,-10200000.0,3170700000.0,21900000.0,21900000.0,-46800000.0,,7800000.0,-128800000.0,,69000000.0,,,474200000.0,13253200000.0,961500000.0,-15000000.0,13253200000.0,,299400000.0,564400000.0,1895200000.0,1601000000.0,,1241300000.0,,6465400000.0,3265800000.0,0.0,,1587000000.0,,-8000000.0,1824000000.0,10082500000.0,871400000.0,399600000.0,8788500000.0,2.54,,,17920700000.0,2220600000.0,5574100000.0,8788500000.0,1097300000.0,-187100000.0,2220600000.0,,310400000.0,793000000.0,1012000000.0,,5574100000.0,2375100000.0,253500000.0,1895200000.0,462000000.0,,793000000.0,299400000.0,3170700000.0,,45200000.0,18600000.0,78600000.0,4194800000.0,,491100000.0,890700000.0,242800000.0,1059300000.0,,,6465400000.0,491100000.0,4194800000.0,,0.0,7641200000.0,2.53,256600000.0,229500000.0,1200000.0,-1128000000.0,-1146700000.0,488100000.0,78600000.0,607600000.0,,677300000.0,0.0,124700000.0,59600000.0,0.0,9132200000.0,1587000000.0,1594800000.0,1731600000.0,677300000.0,8500000.0,220800000.0,34200000.0,3270100000.0,,37100000.0,607600000.0,10082500000.0,,,,253500000.0,,1639200000.0,488100000.0,-137400000.0,-12500000.0,371000000.0,220800000.0,,,-74900000.0,462000000.0,1278500000.0,-37200000.0,1594800000.0,113900000.0,-269600000.0,,,,17920700000.0,122200000.0,7641200000.0,,1274200000.0,,1685500000.0,9132200000.0,410900000.0,1824000000.0,,,,,,7800000.0,989600000.0,-1146700000.0,-1700000.0,,7143900000.0,59600000.0,,597400000.0,-1315500000.0,,,1374900000.0,-8000000.0,-130600000.0,11720700000.0,,,-3200000.0,489700000.0,-226000000.0,,1685500000.0,,,,,,,,,,,,,,,,
1269993600,,,,,163400000.0,-43700000.0,,900400000.0,,,,,,,,19100000.0,19100000.0,-46900000.0,,,,,62000000.0,-200000.0,,358700000.0,12448900000.0,-538800000.0,,,,,,,,,-303100000.0,,6567300000.0,2920000000.0,,311000000.0,,,,1768600000.0,9235100000.0,,291000000.0,7851000000.0,,,,,2215300000.0,,,,,,-154900000.0,,,1084400000.0,,5184300000.0,2162400000.0,,,462000000.0,0.53,,275100000.0,3213800000.0,-613800000.0,,,,,,466600000.0,757600000.0,,1023000000.0,,,,466600000.0,3921800000.0,,0.0,7541100000.0,,180900000.0,163400000.0,-5900000.0,,-1121100000.0,536500000.0,,673900000.0,,647500000.0,0.0,90700000.0,,,,900400000.0,908400000.0,,,10600000.0,,29800000.0,,306400000.0,29900000.0,,,,,,234600000.0,,,,,-19600000.0,266900000.0,242000000.0,,,-34800000.0,,-277900000.0,-25200000.0,,,-329200000.0,,,,16829500000.0,,,,,,1631500000.0,8978500000.0,,,,1300000.0,277600000.0,,,8000000.0,-686600000.0,,-249600000.0,,6406400000.0,59600000.0,,1587000000.0,,0.52,,,-153500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,,,,,243300000.0,-96800000.0,,533700000.0,,,,,,,,15900000.0,15900000.0,-61500000.0,,,,,61200000.0,-2400000.0,,482800000.0,12119600000.0,-217300000.0,,,,,,,,,69400000.0,,6749800000.0,3041200000.0,,307000000.0,,,,1748800000.0,9219600000.0,,415400000.0,7454800000.0,,,,,1901600000.0,,,,,,-100300000.0,,,1060000000.0,,5140600000.0,2153400000.0,,,439000000.0,0.8,,291300000.0,2900000000.0,115300000.0,,,,,,472400000.0,887800000.0,,1074000000.0,,,,472400000.0,3767300000.0,,0.0,7470900000.0,,268800000.0,243300000.0,-61600000.0,,-1120300000.0,559400000.0,,711100000.0,,628500000.0,0.0,133200000.0,,,,533700000.0,543100000.0,,,83400000.0,,29900000.0,,302300000.0,305800000.0,,,,,,231000000.0,,,,,-56800000.0,391700000.0,230100000.0,,,-11200000.0,,107300000.0,-37900000.0,,,-341900000.0,,,,16329200000.0,,,,,,1374400000.0,8874400000.0,,,,300000.0,-108800000.0,,,9400000.0,-366700000.0,,-315900000.0,,6351500000.0,59600000.0,,900400000.0,,0.79,,,-278900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,,,,,174600000.0,-68700000.0,,1689300000.0,,,,,,,,16900000.0,15500000.0,-60800000.0,,,,,62400000.0,100000.0,,382800000.0,13682800000.0,-43200000.0,,,,,,,,,179100000.0,,6863900000.0,2994600000.0,,303500000.0,,,,1816100000.0,9784200000.0,,314100000.0,9132300000.0,,,,,2904600000.0,,,,,,-11900000.0,,,1166500000.0,,5516900000.0,2210800000.0,,,433700000.0,0.58,,280000000.0,3898600000.0,-147700000.0,,,,,,469700000.0,783800000.0,,1101500000.0,,,,469700000.0,4117200000.0,,0.0,7726600000.0,,195600000.0,174600000.0,1000000.0,,-1178700000.0,560300000.0,,750600000.0,,637400000.0,0.0,96900000.0,,,,1689300000.0,1698300000.0,,,11200000.0,,36100000.0,,299300000.0,316100000.0,,,,,,238100000.0,,,,,-39000000.0,284300000.0,256300000.0,,,-22700000.0,,214100000.0,-35000000.0,,,928400000.0,,,,18282700000.0,,,,,,1594100000.0,9150400000.0,,,,5200000.0,-25400000.0,,,9000000.0,1155600000.0,,-1500000.0,,6592600000.0,59600000.0,,533700000.0,,0.57,,,-58300000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,2288700000.0,460200000.0,51600000.0,1187100000.0,246500000.0,-84500000.0,299600000.0,2288700000.0,,,1209300000.0,9214200000.0,7726900000.0,455900000.0,4448800000.0,17400000.0,-10800000.0,-60500000.0,,11300000.0,-93300000.0,,67400000.0,-3100000.0,,513700000.0,15471900000.0,1109600000.0,-1296000000.0,15471900000.0,,299100000.0,310300000.0,1868100000.0,1334300000.0,,1388900000.0,,7052500000.0,3586800000.0,0.0,,2288700000.0,,-106400000.0,1821600000.0,11023100000.0,923700000.0,439600000.0,10194100000.0,2.74,,,19566100000.0,3124600000.0,5977200000.0,10194100000.0,1587000000.0,-229700000.0,3124600000.0,57400000.0,303500000.0,827700000.0,1209300000.0,,5977200000.0,2687700000.0,318100000.0,1868100000.0,576500000.0,,827700000.0,299100000.0,4448800000.0,1102100000.0,17700000.0,123100000.0,24700000.0,3580500000.0,,459500000.0,899100000.0,253000000.0,1187100000.0,,,7052500000.0,459500000.0,3580500000.0,,0.0,7809100000.0,2.7,278500000.0,246500000.0,0.0,-537300000.0,-1168300000.0,747700000.0,69300000.0,707600000.0,,653300000.0,0.0,139400000.0,59600000.0,0.0,9372000000.0,2288700000.0,2300000000.0,1488000000.0,653300000.0,17900000.0,278200000.0,38800000.0,3328300000.0,,51600000.0,707600000.0,11023100000.0,,,,318100000.0,,1738100000.0,747700000.0,,,407500000.0,278200000.0,,,-24600000.0,576500000.0,1444500000.0,-55600000.0,2300000000.0,-209700000.0,-794600000.0,,,,19566100000.0,134700000.0,7809100000.0,,1350400000.0,,1881200000.0,9372000000.0,-292400000.0,1821600000.0,,10900000.0,-435800000.0,,,11300000.0,599400000.0,-1168300000.0,-729000000.0,,7726900000.0,59600000.0,,1689300000.0,-66500000.0,,,1460200000.0,-106400000.0,-153700000.0,12542500000.0,,,-5600000.0,701700000.0,-293700000.0,,1881200000.0,,,,,,,,,,,,,,,,
1301529600,,,,,201900000.0,-239400000.0,,1512200000.0,,,,,,,,16400000.0,12100000.0,-57900000.0,,,,,65200000.0,0.0,,397100000.0,14969700000.0,-352600000.0,,,,,,,,,-216000000.0,,7183000000.0,3151300000.0,,289200000.0,,,,1877300000.0,10396900000.0,,322100000.0,9165900000.0,,,,,3115200000.0,,,,,,-203100000.0,,,1374200000.0,,5470800000.0,2418300000.0,,,657200000.0,0.7,,204100000.0,4572800000.0,-971900000.0,,,,,,410900000.0,733000000.0,,1249500000.0,,,,410900000.0,3524600000.0,,0.0,8393400000.0,,217100000.0,201900000.0,-100000.0,,-1215700000.0,800400000.0,,803100000.0,,661600000.0,0.0,73900000.0,,,,1512200000.0,1517800000.0,,,27400000.0,,41900000.0,,283600000.0,64100000.0,,,,,,294900000.0,,,,,,290000000.0,448600000.0,,,-35900000.0,,-176900000.0,-39100000.0,,,-390000000.0,,,,19168500000.0,,,,,,2017800000.0,10002600000.0,,,,11100000.0,729600000.0,,,5600000.0,-776500000.0,,-333200000.0,,6918000000.0,59600000.0,,2288700000.0,,0.69,,,14700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,,,,,275100000.0,-102600000.0,,986300000.0,,,,,,,,16500000.0,300000.0,-71300000.0,,,,,68700000.0,-11400000.0,,566100000.0,14920800000.0,-460600000.0,,,,,,,,,-127700000.0,,7388400000.0,3487400000.0,,283700000.0,,,,1891200000.0,10354800000.0,,488100000.0,9034400000.0,,,,,3147400000.0,,,,,,87200000.0,,,1267700000.0,,5981000000.0,2472800000.0,,,594200000.0,0.98,,209600000.0,4566000000.0,158900000.0,,,,,,526500000.0,1014600000.0,,1233900000.0,,,,526500000.0,3554300000.0,,0.0,8502400000.0,,307200000.0,275100000.0,0.0,,-1227800000.0,824400000.0,,782400000.0,,663400000.0,0.0,158100000.0,,,,986300000.0,1003300000.0,,,60400000.0,,36900000.0,,278700000.0,65700000.0,,,,,,304200000.0,,,,,,460500000.0,442700000.0,,,-21200000.0,,-85700000.0,-42000000.0,,,-364100000.0,,,,19156700000.0,,,,,,1760900000.0,10122300000.0,,,,1100000.0,-430100000.0,,,17000000.0,-525900000.0,,-332400000.0,,7155600000.0,59600000.0,,1512200000.0,,0.96,,,73900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,,,,,203700000.0,-70700000.0,,900600000.0,,,,,,,,19800000.0,12900000.0,-69800000.0,,,,,69700000.0,-200000.0,,451000000.0,14829700000.0,-90700000.0,,,,,,,,,230000000.0,,7522000000.0,3380900000.0,,281400000.0,,,,1835200000.0,10200900000.0,,373400000.0,8974700000.0,,,,,3184200000.0,,,,,,,,,1292200000.0,,5971400000.0,2504700000.0,,,611300000.0,0.73,,199000000.0,4628800000.0,32300000.0,,,,,,502800000.0,876200000.0,,1224400000.0,,,,502800000.0,3446800000.0,,0.0,8397500000.0,,228900000.0,203700000.0,-35700000.0,,-1203100000.0,833300000.0,,799100000.0,,632100000.0,4500000.0,117100000.0,,,,900600000.0,912000000.0,,,16900000.0,,39800000.0,,277100000.0,17400000.0,,,,,,296700000.0,,,,,,341500000.0,436000000.0,,,-39600000.0,,263100000.0,-33100000.0,,,-190600000.0,,,,18936000000.0,,,,,,1851300000.0,9961300000.0,,,,15700000.0,-214400000.0,,,11400000.0,-85700000.0,,-52300000.0,,6948100000.0,59600000.0,,986300000.0,,0.72,,,-164600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
