,quarterlyCurrentAccruedExpenses,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualRetainedEarnings,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,quarterlyGoodwill,trailingChangeInWorkingCapital,annualPretaxIncome,annualNetIncome,quarterlyTotalAssets,quarterlyFreeCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualAccountsReceivable,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,trailingSaleOfInvestment,annualFreeCashFlow,quarterlySellingGeneralAndAdministration,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualOtherNonCashItems,annualOtherCurrentAssets,trailingTotalRevenue,annualLongTermDebt,trailingPurchaseOfInvestment,quarterlyPurchaseOfInvestment,annualCurrentAccruedExpenses,quarterlyCurrentDebt,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyGrossProfit,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,annualNetPPE,quarterlyOperatingExpense,annualChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualOtherShortTermInvestments,annualSaleOfInvestment,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,quarterlyDilutedEPS,annualEbitda,annualBasicAverageShares,annualCurrentAssets,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyStockholdersEquity,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,trailingChangesInAccountReceivables,annualBasicEPS,quarterlyChangeInInventory,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyDilutedAverageShares,quarterlySaleOfInvestment,trailingOtherIncomeExpense,trailingGrossProfit,annualTotalNonCurrentAssets,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyBasicEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyBeginningCashPosition,annualOtherIncomeExpense,trailingNetOtherFinancingCharges,trailingChangeInInventory,quarterlyEbitda,quarterlyStockBasedCompensation,annualStockBasedCompensation,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualInventory,trailingTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCurrentDebt,annualDilutedAverageShares,annualCapitalStock,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingOtherNonCashItems,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,annualDeferredIncomeTax,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualResearchAndDevelopment,annualGrossProfit,quarterlyPretaxIncome,quarterlyOtherNonCashItems,quarterlyChangeInCashSupplementalAsReported,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyNetPPE,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,annualCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,annualInterestExpense,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingInterestExpense,quarterlyCashDividendsPaid,trailingNetOtherInvestingChanges,trailingCashDividendsPaid,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1348963200,11596000.0,,7194000.0,41812000.0,,,,,,18801000.0,35512000.0,,,,165846000.0,5661000.0,,,,,,5469000.0,5469000.0,,,,,,18437000.0,,607000.0,,5471000.0,39431000.0,354000.0,,,,,,,-7250000.0,,,,,,-8403000.0,4497000.0,,,,,32000.0,25174000.0,0.0,5469000.0,,-855000.0,-8000.0,5117000.0,14461000.0,30223000.0,,2896000.0,,,,24291000.0,,,,,,,,,,,,0.13,,,,,,,,,,140672000.0,-426000.0,0.0,,,-2226000.0,,,,41722000.0,0.0,,,,,,0.0,,397000.0,,0.0,5211000.0,0.14,88981000.0,-3492000.0,4497000.0,,3989000.0,,,,5932000.0,2284000.0,,-1153000.0,,,,,,,,5932000.0,37417000.0,,1535000.0,,,,,,,,,,,,,1413000.0,6814000.0,,,19703000.0,,,5924000.0,5815000.0,508000.0,,,124034000.0,,,,,,,,-2117000.0,,227000.0,455000.0,-264687000.0,84484000.0,,6268000.0,,,0.0,,5854000.0,,,,,,,,,,,,,,,,
1356912000,2727000.0,,8130000.0,43007000.0,,,,,,19915000.0,36506000.0,,,,165009000.0,7260000.0,,,,,,2684000.0,2684000.0,,,,,,20943000.0,,637000.0,,5675000.0,39417000.0,331000.0,,,,,,,-5502000.0,,,,,,9049000.0,10757000.0,,,,,29000.0,28964000.0,238000.0,2684000.0,,869000.0,325000.0,5344000.0,14988000.0,30120000.0,,3100000.0,,,,27202000.0,,,,,,,,,,,,0.07,,,,,,,,,,136045000.0,-1117000.0,0.0,,,-690000.0,,,,40865000.0,15000000.0,,,,,,,,397000.0,,0.0,6306000.0,0.07,85742000.0,-2345000.0,10757000.0,,4497000.0,,,,3555000.0,1936000.0,,-449000.0,,,,,,,,2918000.0,38250000.0,,-10408000.0,,,,,,,,,,,,,1871000.0,7709000.0,,,23289000.0,,,3243000.0,1936000.0,6260000.0,,,122002000.0,,,,,,,,1895000.0,,228000.0,559000.0,-262003000.0,74985000.0,-270000.0,6472000.0,,,704000.0,,6259000.0,,,,,,,,,,,,,,,,
1364688000,15162000.0,0.0,8826000.0,53394000.0,,-258261000.0,35410000.0,169999000.0,,22946000.0,35410000.0,,16862000.0,15014000.0,169999000.0,6794000.0,-49429000.0,,22946000.0,16543000.0,-10265000.0,3742000.0,3742000.0,,,7696000.0,,23563000.0,23894000.0,2107000.0,637000.0,9451000.0,5863000.0,,308000.0,137080000.0,9501000.0,0.0,,,,-25177000.0,15162000.0,,27056000.0,9451000.0,,-4441000.0,9451000.0,,1848000.0,,2723000.0,29000.0,32919000.0,0.0,3742000.0,11406000.0,1469000.0,8000.0,5555000.0,14930000.0,34848000.0,,4198000.0,11406000.0,,6549000.0,30716000.0,1183000.0,-3737000.0,26399000.0,29000.0,5863000.0,76707000.0,555000.0,67256000.0,42000000.0,,-15302000.0,,16654000.0,39113000.0,116605000.0,558000.0,15014000.0,,,3461000.0,18745000.0,137080000.0,-3075000.0,0.0,,0.38,-417000.0,,308000.0,5990000.0,,21500000.0,,,53394000.0,-2836000.0,,,84227000.0,397000.0,,0.0,7696000.0,,76707000.0,-3737000.0,9451000.0,,10757000.0,319000.0,,,4132000.0,2602000.0,9501000.0,-764000.0,,14930000.0,,0.0,-11811000.0,,-5315000.0,4132000.0,43674000.0,0.37,-3928000.0,-12196000.0,,41052000.0,397000.0,,15014000.0,109985000.0,,4198000.0,31596000.0,158124000.0,,2107000.0,7558000.0,755000.0,,27056000.0,25647000.0,126528000.0,4140000.0,2602000.0,-1306000.0,,-12196000.0,116605000.0,-4410000.0,18745000.0,32919000.0,,5555000.0,-2586000.0,,85000.0,,210000.0,398000.0,-258261000.0,67256000.0,555000.0,6549000.0,-2809000.0,,558000.0,,6822000.0,,,,,,,,,,,,,,,,
1372550400,12829000.0,,8723000.0,63778000.0,,,,,,20983000.0,35932000.0,,,,170463000.0,-744000.0,,,,,,-1723000.0,-1723000.0,,,,,,27967000.0,,652000.0,,6066000.0,38678000.0,285000.0,,,,,,,-16151000.0,,,,,,888000.0,11727000.0,,,,,779000.0,29158000.0,0.0,-1723000.0,,-1302000.0,-5000.0,5781000.0,16513000.0,33947000.0,,3993000.0,20588000.0,,,35254000.0,,,,,,,,,,,,-0.04,,,,,,,,,,141305000.0,1971000.0,0.0,,,-1689000.0,,,,38678000.0,17750000.0,,,,,,,,401000.0,,0.0,6270000.0,-0.04,67452000.0,-3232000.0,11727000.0,,9451000.0,,,,-1307000.0,3921000.0,,-711000.0,,,,,,,,-1307000.0,42670000.0,,1505000.0,,,,,,,,,,,,,1609000.0,-33000.0,,,23092000.0,,,-1312000.0,3921000.0,2276000.0,,,106685000.0,-426000.0,,,,,,,-3331000.0,,226000.0,411000.0,-259984000.0,55725000.0,,6479000.0,,,562000.0,,7287000.0,,,,,,,,,,,,,,,,
1380499200,13722000.0,,9027000.0,70405000.0,,,,,,21119000.0,37349000.0,,,,181019000.0,4630000.0,,,,,,1059000.0,1059000.0,,,,,,26199000.0,,670000.0,,6269000.0,39260000.0,262000.0,,,,,,,-18448000.0,,,,,,-10973000.0,10120000.0,,,,,801000.0,30315000.0,0.0,1059000.0,,-192000.0,31000.0,6007000.0,15636000.0,35318000.0,,4142000.0,25811000.0,,,33920000.0,,,,,,,,,,,,0.03,,,,,,,,,,150704000.0,-59000.0,0.0,,,813000.0,,,,41337000.0,8000000.0,,,,,,,,406000.0,,0.0,6182000.0,0.03,71070000.0,-1406000.0,10120000.0,,11727000.0,,,,1398000.0,2798000.0,,-525000.0,,,,,,,,1398000.0,44345000.0,,3699000.0,,,,,,,,,,,,,1746000.0,5155000.0,,,24046000.0,,,1429000.0,2798000.0,-1607000.0,,,110614000.0,0.0,,,,,,,71000.0,,227000.0,370000.0,-258925000.0,60950000.0,,6444000.0,,,683000.0,,7721000.0,,,,,,,,,,,,,,,,
1388448000,16015000.0,,9458000.0,73636000.0,,,,,,22958000.0,38029000.0,,,,193365000.0,7384000.0,,,,,,4393000.0,4393000.0,,,,,,24364000.0,,541000.0,,6473000.0,39592000.0,239000.0,,,,,,,-24481000.0,,,,,,968000.0,22632000.0,,,,,801000.0,32908000.0,0.0,4393000.0,,-185000.0,57000.0,6234000.0,14819000.0,36737000.0,,4354000.0,27784000.0,,,32143000.0,,,,,,,,,,,,0.11,,,,,,,,,,160457000.0,-1789000.0,0.0,,,807000.0,,,,41726000.0,26514000.0,,,,,,,,409000.0,,0.0,6066000.0,0.11,79575000.0,-620000.0,22631000.0,,10120000.0,,,,4594000.0,1648000.0,,-1065000.0,,,,,,,,4594000.0,46195000.0,,2909000.0,,,,,,,,,,,,,1672000.0,8449000.0,,,26435000.0,,,4651000.0,1648000.0,12512000.0,,,119729000.0,0.0,,,,,,,1541000.0,,226000.0,258000.0,-254532000.0,56944000.0,0.0,7022000.0,,,618000.0,,7779000.0,,,,,,,,,,,,,,,,
1396224000,17899000.0,0.0,10114000.0,87441000.0,,-250910000.0,37990000.0,205407000.0,,24357000.0,37990000.0,,8530000.0,7351000.0,205407000.0,9435000.0,-87776000.0,,24357000.0,8363000.0,-22272000.0,3622000.0,3622000.0,,,7746000.0,,20705000.0,28721000.0,1445000.0,645000.0,20916000.0,6643000.0,,228000.0,168353000.0,11218000.0,0.0,,,,-28696000.0,17899000.0,,30411000.0,20916000.0,,-13155000.0,20916000.0,,1179000.0,,2508000.0,801000.0,37054000.0,0.0,3622000.0,41761000.0,1625000.0,84000.0,6415000.0,13948000.0,40319000.0,,4766000.0,41761000.0,,6889000.0,36641000.0,-54000.0,-730000.0,23466000.0,801000.0,6643000.0,76579000.0,697000.0,55663000.0,68265000.0,,-425000.0,,8363000.0,39334000.0,117966000.0,802000.0,7351000.0,,,11465000.0,20867000.0,168353000.0,-1435000.0,0.0,,0.19,-553000.0,,228000.0,9451000.0,,16001000.0,,,87441000.0,-2761000.0,,,107251000.0,411000.0,,0.0,7746000.0,,76579000.0,-730000.0,20916000.0,,22632000.0,167000.0,,,3678000.0,2851000.0,11218000.0,-460000.0,,13948000.0,,0.0,9632000.0,,-622000.0,3678000.0,50433000.0,0.18,1519000.0,-13978000.0,,41606000.0,411000.0,,7351000.0,137958000.0,,4766000.0,37322000.0,183643000.0,,1445000.0,9895000.0,860000.0,,30411000.0,30707000.0,146321000.0,3762000.0,2851000.0,-1716000.0,,-13978000.0,117966000.0,1000.0,20867000.0,37054000.0,,6415000.0,-1312000.0,,1189000.0,,181000.0,140000.0,-250910000.0,55663000.0,385000.0,6889000.0,-530000.0,,802000.0,,7920000.0,,,,,,,,,,,,,,,,
1404086400,17015000.0,,9689000.0,78971000.0,,,,,,22763000.0,37694000.0,,,,206186000.0,2810000.0,,,,,,-1709000.0,-1709000.0,,,,,,31598000.0,,621000.0,,6862000.0,40062000.0,222000.0,,,,,,,-24524000.0,,,,,,10826000.0,34740000.0,,,,,801000.0,35836000.0,0.0,-1709000.0,,-1049000.0,55000.0,6640000.0,13920000.0,39122000.0,,5200000.0,33760000.0,,,40660000.0,,,,,,,,,,,,-0.04,,,,,,,,,,170350000.0,1548000.0,0.0,,,-234000.0,,,,40062000.0,35730000.0,,,,,,,,415000.0,,0.0,6759000.0,-0.04,87198000.0,-1139000.0,34740000.0,,20916000.0,,,,-1538000.0,4290000.0,,-380000.0,,,,,,,,-1538000.0,48811000.0,,-193000.0,,,,,,,,,,,,,1215000.0,3190000.0,,,28974000.0,,,-1483000.0,4290000.0,13824000.0,,,127215000.0,-1013000.0,,,,,,,-474000.0,,225000.0,226000.0,-252619000.0,52458000.0,,6716000.0,,,788000.0,,9062000.0,,,,,,,,,,,,,,,,
1412035200,13762000.0,,9612000.0,81049000.0,,,,,,23072000.0,38476000.0,,,,216340000.0,5596000.0,,,,,,3839000.0,3839000.0,,,,,,29455000.0,,575000.0,,13668000.0,40448000.0,6007000.0,,,,,,,-21146000.0,,,,,,-25799000.0,17483000.0,,,,,1551000.0,40802000.0,0.0,3839000.0,,468000.0,-3000.0,7661000.0,13445000.0,42326000.0,,5756000.0,16473000.0,,,38148000.0,,,,,,,,,,,,0.09,,,,,,,,,,175538000.0,-440000.0,-15697000.0,,,-419000.0,,,,42239000.0,12160000.0,,,,,,17198000.0,,417000.0,,0.0,7616000.0,0.09,95464000.0,-5965000.0,17483000.0,,34740000.0,,,,4178000.0,4024000.0,,-1116000.0,,,,,,,,4178000.0,51938000.0,,2137000.0,,,,,,,,,,,,,1000000.0,6712000.0,,,27134000.0,,,4175000.0,4024000.0,-17257000.0,,,135291000.0,0.0,,,,,,,-2519000.0,,225000.0,336000.0,-248780000.0,77981000.0,,7351000.0,,,722000.0,,8693000.0,,,,,,,,,,,,,,,,
1419984000,16561000.0,,9838000.0,80201000.0,,,,,,28373000.0,35327000.0,,,,240773000.0,14389000.0,,,,,,12684000.0,12684000.0,,,,,,30139000.0,,600000.0,,13650000.0,40856000.0,6561000.0,,,,,,,-27991000.0,,,,,,-18727000.0,19478000.0,,,,,2051000.0,45055000.0,0.0,12684000.0,,949000.0,38000.0,7089000.0,15444000.0,52167000.0,,6595000.0,17982000.0,,,38504000.0,,,,,,,,,,,,0.3,,,,,,,,,,195718000.0,-5428000.0,0.0,,,-2929000.0,,,,42884000.0,10000000.0,,,,,,16480000.0,,422000.0,,0.0,8249000.0,0.31,113424000.0,-8932000.0,19478000.0,,17483000.0,,,,13663000.0,4382000.0,,-736000.0,,,,,,,,13663000.0,62005000.0,,6064000.0,,,,,,,,,,,,,1032000.0,15125000.0,,,31405000.0,,,13701000.0,146000.0,1995000.0,0.0,,160572000.0,0.0,,,,,,,-3522000.0,,225000.0,1017000.0,-236096000.0,93946000.0,0.0,7583000.0,,,828000.0,,8365000.0,,,,,,,,,,,,,,,,
1427760000,21894000.0,0.0,10806000.0,118228000.0,,-137222000.0,31534000.0,338367000.0,,31828000.0,31534000.0,,28765000.0,113688000.0,338367000.0,15307000.0,-100508000.0,,31828000.0,28666000.0,-49863000.0,98874000.0,98874000.0,,,10389000.0,,38102000.0,34535000.0,1506000.0,974000.0,22401000.0,7488000.0,41168000.0,6693000.0,291560000.0,510000.0,0.0,,,,-26847000.0,21894000.0,,39319000.0,22401000.0,,-16163000.0,22401000.0,,-84923000.0,,2770000.0,3654000.0,46807000.0,606000.0,98874000.0,13996000.0,3004000.0,9000.0,795000.0,16774000.0,56751000.0,,7036000.0,13996000.0,,9127000.0,44388000.0,3372000.0,-17330000.0,43290000.0,3654000.0,7488000.0,131958000.0,795000.0,109557000.0,71530000.0,14711000.0,0.0,2.24,28666000.0,40632000.0,220139000.0,853000.0,113688000.0,,,1485000.0,24894000.0,291560000.0,-3650000.0,0.0,,2.8,-3385000.0,,6693000.0,20916000.0,44049000.0,13640000.0,,,118228000.0,-5188000.0,,14711000.0,125727000.0,413000.0,,0.0,10389000.0,2.4,131958000.0,-17330000.0,22401000.0,,19478000.0,99000.0,,,12363000.0,3824000.0,16520000.0,-2956000.0,,16774000.0,,-2199000.0,9523000.0,,-6967000.0,12363000.0,67557000.0,2.65,1515000.0,-15767000.0,,42858000.0,413000.0,-15697000.0,113688000.0,161700000.0,,7036000.0,39945000.0,230311000.0,,1506000.0,18263000.0,-87094000.0,,39319000.0,35973000.0,190366000.0,12372000.0,145000.0,2923000.0,0.0,-15767000.0,220139000.0,1013000.0,24894000.0,46807000.0,,795000.0,-7970000.0,,1791000.0,,-87769000.0,-86502000.0,-137222000.0,109557000.0,398000.0,9127000.0,-4724000.0,,853000.0,,9853000.0,,,,,,,,,,,,,,,,
1435622400,19798000.0,,10868000.0,107894000.0,,,,,,34372000.0,32243000.0,,,,352006000.0,9051000.0,,,,,,8859000.0,8859000.0,,,,,,37323000.0,,663000.0,,7672000.0,41696000.0,6859000.0,,,,,,,-42661000.0,,,,,,5739000.0,40431000.0,,,,,3685000.0,43955000.0,-3384000.0,8859000.0,,-1767000.0,116000.0,813000.0,21230000.0,62564000.0,,7868000.0,1501000.0,,,47533000.0,,,,,,,,,,,,0.2,,,,,,,,,,308051000.0,-2456000.0,0.0,,,-4549000.0,,,,44410000.0,50263000.0,,,,,,15041000.0,,420000.0,,0.0,8617000.0,0.21,154920000.0,-15722000.0,40431000.0,,22401000.0,,,,15031000.0,4799000.0,,-1863000.0,,,,,,,,15031000.0,73432000.0,,1210000.0,,,,,,,,,,,,,1732000.0,10914000.0,,,36283000.0,,,15147000.0,151000.0,18030000.0,,,244112000.0,-3465000.0,,,,,,,-9544000.0,,5805000.0,6288000.0,-128363000.0,114489000.0,5000.0,10218000.0,,,1617000.0,,10210000.0,,,,,,,,,,,,,,,,
1443571200,18861000.0,,12144000.0,108002000.0,,,,,,37119000.0,32676000.0,,,,373406000.0,16386000.0,,,,,,7735000.0,7735000.0,,,,,,39829000.0,,689000.0,,7858000.0,42228000.0,7034000.0,,,,,,,-57091000.0,,,,,,-7457000.0,54421000.0,,,,,4423000.0,42310000.0,-43000.0,7735000.0,,-50000.0,149000.0,824000.0,23032000.0,64215000.0,,6803000.0,0.0,,,51398000.0,,,,,,,,,,,,0.17,,,,,,,,,,331096000.0,-2758000.0,0.0,,,-2306000.0,,,,44922000.0,51190000.0,,,,,,15243000.0,,424000.0,,0.0,8788000.0,0.18,175508000.0,-15006000.0,54421000.0,,40431000.0,,,,12817000.0,10793000.0,,-1556000.0,,,,,,,,12817000.0,76359000.0,,3785000.0,,,,,,,,,,,,,1249000.0,17942000.0,,,34452000.0,,,12966000.0,156000.0,13990000.0,,,265404000.0,-345000.0,,,,,,,-6799000.0,,4998000.0,5231000.0,-120628000.0,121087000.0,446000.0,11420000.0,,,1503000.0,,11569000.0,,,,,,,,,,,,,,,,
1451520000,21921000.0,,12744000.0,109881000.0,,,,,,36842000.0,31697000.0,,,,391626000.0,20868000.0,,,,,,10555000.0,10555000.0,,,,,,41853000.0,,862000.0,,8427000.0,42427000.0,7628000.0,,,,,,,-90593000.0,,,,,,-26365000.0,53226000.0,,,,,4422000.0,46097000.0,7000.0,10555000.0,,77000.0,55000.0,799000.0,25535000.0,73051000.0,,6913000.0,0.0,,,55608000.0,,,,,,,,,,,,0.23,,,,,,,,,,345529000.0,130000.0,0.0,,,-3237000.0,,,,44949000.0,68742000.0,,,,,,14786000.0,,424000.0,,0.0,8836000.0,0.25,196194000.0,-17558000.0,53226000.0,,54421000.0,,,,17443000.0,6139000.0,,-4514000.0,,,,,,,,17443000.0,85795000.0,,273000.0,,,,,,,,,,,,,1324000.0,25382000.0,,,37670000.0,,,17498000.0,575000.0,-1195000.0,0.0,,281745000.0,,,,,,,,277000.0,,6579000.0,6943000.0,-110073000.0,142968000.0,0.0,15020000.0,,,1824000.0,,13755000.0,,,,,,,,,,,,,,,,
1459382400,28382000.0,0.0,14663000.0,135539000.0,,-99075000.0,33003000.0,423931000.0,,42821000.0,33003000.0,,65838000.0,38147000.0,423931000.0,14866000.0,-261725000.0,,42821000.0,65104000.0,-57710000.0,10998000.0,10998000.0,,,9381000.0,,61171000.0,45256000.0,2527000.0,1063000.0,48231000.0,8615000.0,42463000.0,7783000.0,368775000.0,1053000.0,0.0,,,,-71380000.0,28382000.0,,46541000.0,48231000.0,,-29627000.0,48231000.0,,27691000.0,,3277000.0,4422000.0,55156000.0,-326000.0,10998000.0,1000000.0,-905000.0,414000.0,832000.0,26740000.0,79294000.0,,8778000.0,1000000.0,,23184000.0,59481000.0,-2645000.0,-14540000.0,76795000.0,4422000.0,8615000.0,212053000.0,1135000.0,163822000.0,219639000.0,15396000.0,,0.24,65104000.0,42204000.0,288392000.0,2001000.0,38147000.0,,,25830000.0,42266000.0,368775000.0,-5846000.0,0.0,,0.9,-1381000.0,,7783000.0,22401000.0,45112000.0,49444000.0,,,135539000.0,-15624000.0,,15396000.0,164261000.0,426000.0,,0.0,9381000.0,0.26,212053000.0,-14540000.0,48231000.0,,53226000.0,734000.0,,,19813000.0,7322000.0,29053000.0,-7691000.0,,26740000.0,,-3746000.0,7160000.0,,-11473000.0,19813000.0,93957000.0,0.85,1892000.0,-19082000.0,,44895000.0,426000.0,0.0,38147000.0,214020000.0,,8778000.0,50419000.0,329543000.0,,2527000.0,22557000.0,22296000.0,,46541000.0,49759000.0,279124000.0,20227000.0,171000.0,-4995000.0,0.0,-19082000.0,288392000.0,,42266000.0,55156000.0,,832000.0,-10930000.0,,466000.0,,4914000.0,9229000.0,-99075000.0,163822000.0,684000.0,23184000.0,-15600000.0,,2001000.0,,14225000.0,,,,,,,,,,,,,,,,
1467244800,26257000.0,,15070000.0,129024000.0,,,,,,41280000.0,32272000.0,,,,429312000.0,21281000.0,,,,,,12910000.0,12910000.0,,,,,,51032000.0,,1406000.0,,8766000.0,42811000.0,7952000.0,,,,,,,-67318000.0,,,,,,-25327000.0,38274000.0,,,,,4451000.0,51985000.0,-13992000.0,12910000.0,,-145000.0,192000.0,814000.0,29093000.0,87925000.0,,8590000.0,0.0,,,66692000.0,,,,,,,,,,,,0.29,,,,,,,,,,377327000.0,1517000.0,0.0,,,-3393000.0,,,,45178000.0,47090000.0,,,,,,15055000.0,,430000.0,,0.0,8372000.0,0.3,223174000.0,-16089000.0,38274000.0,,48231000.0,,,,21233000.0,8397000.0,,-5099000.0,,,,,,,,21233000.0,102995000.0,,-11222000.0,,,,,,,,,,,,,2436000.0,26380000.0,,,43219000.0,,,21425000.0,176000.0,-9957000.0,,,300288000.0,,,,,,,,-3145000.0,,7000000.0,8515000.0,-86165000.0,184900000.0,0.0,25950000.0,,,1953000.0,,15660000.0,,,,,,,,,,,,,,,,
1475193600,28013000.0,,17309000.0,155028000.0,,,,,,46607000.0,32582000.0,,,,474898000.0,12002000.0,,15961000.0,,,,8875000.0,8875000.0,,,,,,53086000.0,,1552000.0,,24535000.0,43129000.0,7753000.0,,,,,,,-66917000.0,,,,,,-2676000.0,54709000.0,,,,,4422000.0,76457000.0,-1985000.0,8875000.0,,2051000.0,228000.0,821000.0,31491000.0,85646000.0,,9103000.0,4004000.0,,,71138000.0,,,,,,,,,,,,0.2,,,,,,,,,,398441000.0,-5324000.0,0.0,,,-2891000.0,,,,44580000.0,69595000.0,,,,,,15199000.0,,433000.0,,0.0,14066000.0,0.21,232945000.0,-15295000.0,54709000.0,,38274000.0,,,,14508000.0,9650000.0,,-5354000.0,,,,,,,,14508000.0,102955000.0,,1695000.0,-20747000.0,,,,,,,,,,,,2675000.0,17356000.0,,,51922000.0,,,14736000.0,10000.0,16435000.0,,,319870000.0,,70954000.0,,,,,,-3582000.0,,2777000.0,5861000.0,-77290000.0,178236000.0,769000.0,50207000.0,,,1369000.0,,18052000.0,,,,,,,,,,,,,,,,
1483142400,34539000.0,,18987000.0,167545000.0,,,,,,50178000.0,30562000.0,,,,500964000.0,20539000.0,,15750000.0,,,,15432000.0,15432000.0,,,,,,53935000.0,,1530000.0,,24713000.0,43431000.0,8192000.0,,,,,,,-43505000.0,,,,,,-29106000.0,61069000.0,,,,,4570000.0,83584000.0,674000.0,15432000.0,,1636000.0,423000.0,771000.0,32053000.0,95687000.0,,9004000.0,18240000.0,,,70284000.0,,,,,,,,,,,,0.34,,,,,,,,,,417380000.0,-3748000.0,0.0,,,-2331000.0,,,,44770000.0,27985000.0,,,,,,14257000.0,,435000.0,-181000.0,0.0,14558000.0,0.36,240709000.0,-21437000.0,61069000.0,,54709000.0,,,,25403000.0,6474000.0,,-13586000.0,,,,,,,,25403000.0,114674000.0,,2994000.0,-18439000.0,,,,,,,,,,,,3098000.0,34125000.0,,,58871000.0,,,25826000.0,426000.0,6360000.0,,,333419000.0,,79348000.0,,,,,,1481000.0,,9040000.0,10394000.0,-61858000.0,179640000.0,0.0,60909000.0,,,1585000.0,,16349000.0,,,,,,,,,,,,,,,,
