date,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,trailingChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,trailingInterestExpense,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,annualInterestExpense,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,quarterlyChangeInInventory,annualBeginningCashPosition,quarterlyBasicAverageShares,annualCapitalExpenditure,annualOtherIncomeExpense,annualSellingGeneralAndAdministration,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyEbitda,annualChangeInInventory,annualNetOtherFinancingCharges,annualInventory,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,trailingChangeInInventory,trailingTaxProvision,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,annualNetIncomeContinuousOperations,annualTotalRevenue,annualCostOfRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,annualCapitalStock,trailingOtherNonCashItems,trailingFreeCashFlow,quarterlyRepurchaseOfCapitalStock,trailingSellingGeneralAndAdministration,quarterlyDilutedEPS,quarterlyCurrentLiabilities,quarterlyPretaxIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualGrossProfit,quarterlyPurchaseOfBusiness,annualOperatingExpense,quarterlyCurrentAssets,annualResearchAndDevelopment,annualTotalLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,trailingCostOfRevenue,trailingBeginningCashPosition,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyNetPPE,quarterlyRetainedEarnings,trailingOperatingExpense,quarterlyTaxProvision,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,trailingNetIncome,annualGoodwill,annualTotalAssets,quarterlyDilutedAverageShares,annualNetOtherInvestingChanges,trailingPretaxIncome,annualBasicAverageShares,quarterlyGoodwill,annualCashDividendsPaid,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualPretaxIncome,quarterlyTotalAssets,quarterlyFreeCashFlow,annualAccountsReceivable,annualNetIncome,trailingChangeInWorkingCapital,quarterlyNetIncome,annualFreeCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,trailingPurchaseOfInvestment,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualOtherNonCashItems,annualOtherCurrentAssets,annualBasicEPS,annualOperatingIncome,trailingTotalRevenue,annualLongTermDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualDilutedAverageShares,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualCashAndCashEquivalents,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyCurrentDebt,annualTaxProvision,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,annualInvestmentsAndAdvances,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,quarterlyBasicEPS,trailingOtherIncomeExpense,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyInventory,quarterlyGrossProfit,quarterlyOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCommonStockIssuance,annualNetPPE,annualDilutedEPS,annualOperatingCashFlow,annualOtherNonCurrentAssets,annualSaleOfInvestment,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,trailingNetOtherInvestingChanges,annualEbitda,annualCurrentAssets,annualRepurchaseOfCapitalStock,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualStockBasedCompensation,quarterlyStockBasedCompensation,trailingBasicEPS,trailingCommonStockIssuance,trailingStockBasedCompensation,trailingBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
2002-12-31,-3656586977.01,,14883952666.6,,1888583285757.85,,,1575751245437.5,170250857750.9,188796171551.25,6718968864.65,,,308154168932.5,44255764608.07,501082897712.15,,-196680124357.5,-18561111400.7,1042950448370.0,,,1225137521585.35,,431900271.2,478795334981.4,,165540203372.85,515966850378.75,523147988137.85,,0.0,342053681262.5,,-164773128913.75,161106331938.99,13886209486.6,-2930870591.25,427852705563.4,,-54021811053.24,-181844633502.5,,853982091473.86,,,-1066727974917.85,-21240347655.44,128328777580.0,188796171551.25,2910211012139.65,1524425910910.9,,,165540203372.85,,,,,,793680943900.0,102903149928.66,,1888583285757.85,1385785101228.75,,1042950448370.0,1687625218737.15,,1182356313269.1,-1066727974917.85,133372006988.92,-1769806355.0,,,,,112566822457.24,170250857750.9,36906829630.84,,,,5848853952.42,58229360995.35,7181137759.1,28496909687.09,,-8071704727.79,821855310840.0,1191004489839.65,,43378092635.91,1225137521585.35,1191004489839.65,493513709123.4,153047627306.6,440288755596.61,,,2912762740322.5,,-11388882062.85,,1300489713.0,,-23422258708.4,80521200436.6,-32745337272.85,322128512400.0,2912762740322.5,79350195935.68,493513709123.4,188796171551.25,,59525057292.75,247701622330.0,,342053681262.5,48539509481.75,,,301126513420.01,59525057292.75,-227877415575.0,,1575751245437.5,308154168932.5,388675369369.1,515966850378.75,22544244710.0,0.0,145.173137,342834652858.75,,80521200436.6,153047627306.6,793680943900.0,1317199356.0,-60018688142.07,515966850378.75,515966850378.75,,163578450234.65,128328777580.0,133332340848.75,-6855339292.81,,1758637804.61,5314931438.79,1182356313269.1,403282210745.35,,,,59525057292.75,,,,,-9431882732.06,,,427852705563.4,413693335877.25,301126513420.01,-164773128913.75,-12426258.38,7181137759.1,,821855310840.0,143.331509,444381746687.5,403282210745.35,1087777624.1,,388675369369.1,523147988137.85,,,506413103093.4,1687625218737.15,-5824088255.35,,,,,,,,,,,,,,
2003-03-31,-1601604434.72,,,,,,,1640150178810.26,,,,,,,-22790420559.26,,1315986037.0,,,,,,,,6046127525.0,512466819688.5,,164423169830.26,521806405596.24,523130654990.74,,0.0,408864743429.24,,-143973573902.24,155238010867.5,,,,,-39970270721.76,,,719205095961.24,,,-1059491888631.26,-36874535455.74,,,,,,,,,,,,52.721052,736802807268.98,114843980339.5,,1877715801254.76,,,,1672439567097.48,,,,95460036507.74,,,,,,115424054662.24,114583495469.74,9339585907.74,,,,-16301893459.26,,1324249394.5,,,-80575709.26,818223912623.5,1238216480029.24,,44452309296.0,1230515660120.52,,460295168688.24,162627027555.76,354514480975.24,,,,1315986037.0,,,,,,79750840505.76,,,2902955227218.0,55489765785.98,,,,70391671043.5,,,,39813956205.26,,,249266560323.76,70391671043.5,,,,296894354782.5,376645195288.26,,,,,,,,,,,-53829174741.26,521806405596.24,,,,50727540814.24,,-19547100795.02,,1224915943.26,-1014569692.0,1113448002557.24,412291747497.02,,,,70391671043.5,53.507934,,,,-1138559546.22,,,453029905907.76,364690614986.0,249266560323.76,,-15100572160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,8216454787.04,,,,,,,1741533906147.84,,,,,,,-5427184456.9,,1315986037.0,,,,,,,,595549174.84,521806405596.24,,167547905532.0,589950064599.84,591361202335.68,,0.0,418849344668.16,,-126391258496.16,143480536279.06,,,,,-69603622370.4,,,802422162108.0,,,-1075542882855.84,-9720315216.42,,,,,,,,,,,,42.336527,826342282059.84,93563833083.84,,1929011991480.0,,,,1828500972711.84,,,,132384276692.26,,,,,,98370300188.16,175112696011.68,60379935608.1,,,,22660097102.94,,1411137735.84,,,634467929.26,853469108624.16,1313028992540.16,,37509940419.84,1285359291720.0,,496202638700.16,173070899588.16,398312338515.84,,,,1315986037.0,,,,,,86015928831.84,,,3113860264431.84,62780654321.86,,,,56053892664.0,,,,45110236090.9,,,305739523404.0,56053892664.0,,,,301936170080.16,387952098912.0,,,,,,,,,,,-57276574650.58,589950064599.84,,,,59309341791.84,,-1254216736.66,,1401197616.0,-337765648.16,1214294380971.84,431890183095.84,,,,56053892664.0,42.336527,,,,-1287425160.0,,,474964075656.0,404109823592.16,305739523404.0,,-228769280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,-4513490007.22,,,,,,,1803672238524.14,,,,,,,-36690845794.26,,1315986037.0,,,,,,,,349179520.68,589950064599.84,,169612061293.98,587898068806.6,589196017037.8,,0.0,425506903870.68,,-138824929963.56,172879325527.4,,,,,-41231522774.18,,,771109037019.48,,,-1001425378835.14,-48010744874.18,,,,,,,,,,,,55.037911,807077814084.92,115510813629.58,,1847680489092.42,,,,1854585038446.02,,,,100090447466.02,,,,,,126136147912.62,154354590630.16,-5476101912.54,,,,-15746918864.52,,1297948231.2,-804070601.04,,-6089128491.2,846255110257.28,1381771824313.4,,42171943740.84,1268774391537.02,,485288013137.54,181277203760.52,380516048507.44,,,,1315986037.0,,,,,,70554191093.4,,,3123359429983.04,58858924691.84,,,,73338869888.74,,,,46743177614.78,,,264456840599.42,73338869888.74,,,,281331617203.56,351885808296.96,,,,,,,,,,,-49542552068.68,587898068806.6,,,,45939115823.56,,-4337062811.1,,1009589629.32,-1553886717.38,1158963622381.88,422519281279.74,,,,73338869888.74,55.781667,,,,-9340543946.28,,,496198695317.8,390592988512.04,264456840599.42,,-13339145870.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,-7672727850.43,,169403867069.51,,1968997072633.17,,,1869705165350.0,203782420663.31,276344889926.76,4637319212.23,,,269443441941.6,49050112402.23,522433478428.12,,-210506388748.92,-10935228300.31,1157050446401.95,,,1254161549312.16,,-432250071.53,587898068806.6,,169268639182.3,691837345497.63,693164316057.77,,0.0,344175777239.79,,-103507349803.66,164685593999.06,-15858338408.19,-2041608657.18,445234655099.93,,-59700972882.58,-102266599085.96,,891484712778.47,,,-1120676503991.88,-7661003539.62,87100807621.15,276344889926.76,3205203661473.03,1592715878615.75,,,169268639182.3,,,,,,829147913752.44,112318852271.8,,1968997072633.17,1612487782857.28,,1157050446401.95,1935082647743.45,,1157983529547.56,-1120676503991.88,138752656648.58,-3041715934.04,,,,,112339552045.75,203782420663.31,105160447466.21,,,,-1395306639.37,-10784021860.21,1326970560.14,6822583020.3,,2493520337.16,848320568641.29,1413587292675.61,,37664078223.1,1254161549312.16,1413587292675.61,511263504810.52,194088908228.19,449011845541.71,,,3189244197055.61,,-5571367505.33,,1320072865.0,,-28601609673.1,59392173853.52,-249544245.47,439360660237.18,3189244197055.61,79051683766.0,511263504810.52,276344889926.76,,74654774048.7,256181028565.68,,344175777239.79,52346041953.31,,,330133315191.01,74654774048.7,-200393895064.53,,1869705165350.0,269443441941.6,328835615795.12,691837345497.63,7487614227.42,0.0,209.340634,455437336455.33,,59392173853.52,194088908228.19,829147913752.44,1333071918.0,-39745593604.01,691837345497.63,691837345497.63,,184013411864.25,87100807621.15,163015770310.42,24888836097.31,,965597617.99,864613400.36,1157983529547.56,405840980670.87,,,,74654774048.7,,,,,864392307.71,,,445234655099.93,442472867236.76,330133315191.01,-103507349803.66,66877637.32,1326970560.14,,848320568641.29,207.299311,466687417314.6,405840980670.87,6558606148.99,,328835615795.12,693164316057.77,,,639450748319.58,1935082647743.45,-1073458486.1,,,,,,,,,,,,,,
2004-03-31,-2164720712.2,,,,,,,1888444843065.1,,,,,,,-29362074075.55,,1318938729.0,,,,,,,,5982798473.85,678924659719.75,,170492919556.4,672205205661.6,673585105649.4,,0.0,421518787388.4,,-151183389786.05,175076114121.5,,,,,-53846958575.0,,,784903293211.6,,,-1089481707593.4,-55249481583.15,,,,,,,,,,,,62.583406,785317492565.75,133623547345.35,,1929278456514.9,,,,1900856019685.5,,,,103331948618.0,,,,,,131323088511.05,149255741646.55,-6719454058.15,,,,-7317348167.4,,1379899987.8,-20260634907.0,,1559841615.1,839796748921.5,1479150305681.95,,47790452841.3,1240155923041.25,,508284221390.1,185478846101.15,395961863634.3,,,,1318938729.0,,,,,,37133967720.95,,,3141011942726.75,49484990043.0,,,,82891372083.7,,,,43753025610.45,,,257618341066.25,82891372083.7,,,,269696010580.2,306829978301.15,,,,,,,,,,,-49065995025.55,672205205661.6,,,,29064117429.65,,-404191013.35,,758340322.7,-1775229449.4,1092147470866.9,400359174119.75,,,,82891372083.7,62.583406,,,,1772310350.0,,,462353756134.35,388941429577.3,257618341066.25,,-30283675457.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,13468255447.56,,,,,,,2020758057441.2,,,,,,,-14371477563.25,,1318938729.0,,,,,,,,3818180497.35,672205205661.6,,174726593718.36,816890281316.56,818268856654.32,,0.0,474107349574.92,,-144588474627.16,164928217991.79,,,,,-80843745344.56,,,856310836683.28,,,-1136520738466.08,-9526049775.21,,,,,,,,,,,,56.580751,876386095341.2,124979338870.6,,2033997209395.04,,,,2086201234271.2,,,,196576376579.32,,,,,,120690594910.0,203583799246.28,128487591130.23,,,,38905494473.68,,1378575337.76,20136763235.36,,9453644175.34,897476470928.96,1591469849519.4,,44462534795.08,1290699534094.32,,530662761153.44,181423059310.6,422993591167.76,,,,1318938729.0,,,,,,35982708648.36,,,3376900768365.52,115732631234.76,,,,77030561488.96,,,,44237623081.79,,,312626650605.52,77030561488.96,,,,276178797848.64,312161506497.0,,,,,,,,,,,-61622098342.97,816890281316.56,,,,17271887209.4,,376023530.51,,671669397.76,-799539493.6,1188547601838.2,393223063165.36,,,,77030561488.96,56.580751,,,,3229363843.44,,,490023717455.68,433317245515.52,312626650605.52,,-722524127.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,18838536259.96,,,,,,,2120608885122.36,,,,,,,-39226280827.12,,1318938729.0,,,,,,,,-151479717.0,816890281316.56,,172362825470.52,805769448317.64,807164408145.96,,0.0,485495101360.08,,-90705733178.76,204898752825.28,,,,,-82965067374.6,,,831109054268.16,,,-1150028388574.56,-25222377458.16,,,,,,,,,,,,75.603609,904710902830.56,161233189762.32,,2075655215186.28,,,,2132598100447.08,,,,84059649819.12,,,,,,156940353856.44,190431384894.0,-372077149.76,,,,-33562065085.12,,1394959828.32,-31218705537.56,,2113838917.72,925626826611.72,1645798278061.08,,55427203522.44,1288092985915.32,,539381532355.2,207876416202.36,424836138197.52,,,,1318938729.0,,,,,,28910751531.84,,,3420691086362.4,1094582444.52,,,,100906459458.84,,,,47958398968.84,,,249332562214.2,100906459458.84,,,,192710684985.84,221621436517.68,,,,,,,,,,,-62913974972.52,805769448317.64,,,,20908000374.12,,-69004300.72,,533399360.04,-2231657805.32,1126332339348.24,362466159303.6,,,,100906459458.84,75.603609,,,,3150764818.92,,,533117748948.12,406272916070.64,249332562214.2,,-21489343332.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,-13230722323.72,,194829370803.4,,2106405655379.8,,,2180279143800.0,298538690059.6,338742569587.0,2719064300.0,,,176122516238.0,43446595270.72,681046702982.2,,-253273554504.8,3907962339.4,1153875772972.6,,,1336711197239.4,,-44943297.0,805769448317.64,,171533864367.8,875876073785.6,877409215626.0,,0.0,459158845964.4,,-59306383600.0,141908716936.24,-39513237195.2,-4654832869.2,482572759954.8,,-35617783210.64,-100897396345.2,,955995865260.92,,,-1157580472429.8,-10899487528.68,9746562938.0,338742569587.0,3421377061388.0,1730996144585.6,,,171533864367.8,,,,,,969988737762.0,125740717096.72,,2106405655379.8,1690380916802.4,,1194491000755.8,2202236870600.0,,1174378236038.0,-1157580472429.8,170035424948.96,8938539113.0,,,,,87748176387.72,298538690059.6,73433310881.08,,,,-12638640587.96,-14612559366.8,1533141840.4,37900447269.8,,-4188785595.16,948825182950.0,1676855572730.8,,44037776948.76,1336711197239.4,1676855572730.8,594711486359.6,202544638800.0,490567514192.6,,,3538948067839.4,,16911348671.6,,1308508049.0,,-52240407637.0,28266982038.0,-30150524051.4,544716615409.6,3538948067839.4,134417641738.32,594711486359.6,338742569587.0,,78440050325.92,300729845460.6,,459158845964.4,54160540548.52,,,337064946897.4,78440050325.92,-249576755725.0,,2180279143800.0,176122516238.0,204389498276.0,875876073785.6,6557870060.6,0.0,258.876947,495889916046.6,,28266982038.0,202544638800.0,969988737762.0,1311958746.0,-75974687383.96,875876073785.6,875876073785.6,,190109588209.6,9746562938.0,191413918224.0,-30053352267.84,,760001909.36,151593879.12,1174378236038.0,387886014289.4,,,,78440050325.92,,,,,-4208797841.84,,,482572759954.8,465428351068.32,377680174680.6,-59306383600.0,255135280.64,1533141840.4,,948825182950.0,258.196053,554003399965.4,387886014289.4,9604555957.2,,204389498276.0,877409215626.0,,,685999504256.2,2202236870600.0,-487379450.0,,,,,,,,,,,,,,
2005-03-31,-7994424178.72,,,,,,,2281941318384.98,,,,,,,-22669241069.72,,1327383994.0,,,,,,,,417886455.42,889706106708.44,,174291465165.3,838968878999.44,842255995089.88,,0.0,447775363254.94,,-92043861545.3,190326316419.68,,,,,-92795456661.04,,,845202432384.1,,,-1209777428057.94,-37547585929.0,,,,,,,,,,,,70.093831,900623698650.76,149776210410.68,,2219556242957.06,,,,2165550557675.26,,,,76855935419.2,,,,,,143593807100.24,229246804655.26,-50737227709.0,,,,-22690258710.28,,3287116090.44,-44196988344.74,,2167712264.9,1009778814899.12,1802329805790.36,,52507963926.18,1408340300454.22,,543213573750.68,211961296554.7,434646844205.14,,,,1331264205.0,,,,,,26356228495.1,,,3573890858129.48,-15939521241.84,,,,93259560479.12,,,,46732509319.44,,,266961781078.72,93259560479.12,,,,175174420534.54,201530649029.64,,,,,,,,,,,-97790363279.84,838968878999.44,,,,11640234185.86,,-2469358300.08,,469036529.64,-1511339928.84,1102154347680.4,398561485555.1,,,,93259560479.12,70.093831,,,,3964613299.92,,,517316409129.24,410555588178.96,266961781078.72,,-35552196870.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,-3491350105.28,,,,,,,2362267938602.16,,,,,,,29825139110.84,,1331878091.0,,,,,,,,1951366453.38,838968878999.44,,174027615835.68,935247167857.68,936482262948.48,,0.0,436895227786.32,,-87423990373.68,178568135336.4,,,,,-81163166884.88,,,911815966478.16,,,-1251375829222.32,-833756593.16,,,,,,,,,,,,59.186955,905456585531.52,134185344939.84,,2293073219696.16,,,,2213508138830.64,,,,180919335658.64,,,,,,126815592984.48,259661910718.56,98849588849.56,,,,22071657424.12,,1235095090.8,17151456158.42,,6434139939.1,1041697390473.84,1879272994526.88,,48838887664.56,1441283540151.36,,541801664729.04,197262821433.84,471757076170.08,,,,1331878091.0,,,,,,25037989658.4,,,3654791678982.0,99756168773.76,,,,82151848051.2,,,,51752542351.92,,,313243297323.6,82151848051.2,,,,170118459456.24,195156449114.64,,,,,,,,,,,-83135261410.96,935247167857.68,,,,11636625592.8,,-2013365813.04,,302811818.4,-316401149.4,1100613034646.16,399586149677.52,,,,82151848051.2,59.186955,,,,4385890883.28,,,485537121388.8,440058890308.08,313243297323.6,,102693902.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,-22939393275.86,,,,,,,2458397608278.92,,,,,,,-34601262997.36,,1331878091.0,,,,,,,,8766796172.28,935247167857.68,,174996937327.52,906852155329.12,908131401903.88,,0.0,474293319356.78,,-75487802534.76,204953506711.6,,,,,-98179582908.04,,,882147173912.62,,,-1280129248088.46,-36944880526.84,,,,,,,,,,,,75.68365,965693299424.7,155956201943.08,,2392332817257.46,,,,2288781018195.98,,,,112416947047.12,,,,,,144160559076.38,245759220716.24,-32716809028.62,,,,-27906305262.44,,1279246574.76,-25200354865.5,,-1264509600.64,1112203569169.0,1960507897095.44,,51488596681.06,1532646326552.88,,574302397417.98,227928629443.9,450512086952.62,,,,1331878091.0,,,,,,31928855279.86,,,3821427344748.86,14237364139.08,,,,101034381595.84,,,,60792947635.22,,,287474527883.62,101034381595.84,,,,169934983367.38,201863838647.24,,,,,,,,,,,-108599396793.36,906852155329.12,,,,17712129907.78,,2885084253.92,,370475436.1,-1683776018.54,1167557138071.94,420442757383.88,,,,101034381595.84,75.68365,,,,8578350212.74,,,540553049673.56,431635086960.0,287474527883.62,,-29127258997.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,24385837109.86,,117401111380.0,,2424793578100.0,,,2608808599760.0,320786135320.0,384683520890.0,1771646550.0,,,132873491250.0,55083051136.24,889130348560.0,,-395667729500.0,16417258030.0,951019868040.0,,,1587395308800.0,,1265476768.92,906852155329.12,,174684349830.0,1006531459940.0,1006649569710.0,,236219540.0,505864144910.0,,14173172400.0,235602802403.82,27637686180.0,-4133841950.0,510942865020.0,,-123529523046.04,-94133486690.0,,1114871999910.2,,,-1274168198760.0,-18807263641.0,5078720110.0,384683520890.0,3760142637720.0,1938181325700.0,,,174684349830.0,,,,,,1080350066190.0,172123483466.04,,2424793578100.0,1821961312020.0,,1237908499370.0,2462470594730.0,286888631330.0,1240388804540.0,-1274168198760.0,236419560595.04,-708658620.0,,,,,168582482390.4,320786135320.0,102005559268.06,,,,40808322628.6,12283416080.0,118109770.0,22482225011.82,,-8046001223.36,1150625379340.0,2021448713550.0,,59893239923.22,1587395308800.0,2021448713550.0,690469715420.0,248621065850.0,578111875187.92,,,4049865903530.0,,-10039330450.0,,1331906599.0,,-64369824650.0,27165247100.0,-5669268960.0,612989706300.0,4049865903530.0,112890037549.0,690469715420.0,384683520890.0,,107654130929.6,210944049220.0,,505864144910.0,67020320013.42,,,81289011001.88,107654130929.6,-401809437540.0,,2608808599760.0,132873491250.0,160038738350.0,1006531459940.0,-29763662040.0,236219540.0,288.821695,584052812650.0,,27165247100.0,248621065850.0,1080350066190.0,1333107397.0,-112284416055.84,1006531459940.0,1006531459940.0,,226298319320.0,5078720110.0,213070025080.0,-4071629100.8,,626973900.88,-622324853.22,1240388804540.0,436769929460.0,,,,107654130929.6,,,,,-540758631.74,,,510942865020.0,536760124722.28,368177642331.88,14173172400.0,206937315.1,118109770.0,,1150625379340.0,288.561538,606611778720.0,436769929460.0,12401525850.0,,160038738350.0,1006649569710.0,,,810351131970.0,2462470594730.0,-118109770.0,,,,,,,,,,,,,,
2006-03-31,-14623234685.55,,,,,,,2674773110336.4,,,,,,,-31584510837.9,,1332447945.0,,,,,,,,1010004723.45,1010986597287.9,,175493293627.95,942994835425.8,943066280812.95,,0.0,472412318856.75,,-22558616162.1,224807677616.7,,,,,-110488349137.05,,,928815221274.3,,,-1269774030600.0,-56772835137.9,,,,,,,,,,,,81.647836,962432806531.05,170609230465.2,,2444218139788.65,,,,2376229320487.8,,,,115588867105.35,,,,,,171156429155.25,238107112847.1,-67991761862.1,,,,-26469986278.05,,71445387.15,-26907603987.15,,1053319225.05,1174444109188.65,2121638921137.8,,58176201449.25,1624158099075.15,,611332401006.0,247403487753.0,457484352528.15,,,,1332447945.0,,,,,,26684204737.05,,,4000387419562.95,5100517968.3,,,,108919022371.2,,,,53651248461.45,,,300174439590.9,108919022371.2,,,,125962807941.0,152647012678.05,,,,,,,,,,,-124803791915.85,942994835425.8,,,,4509887074.2,,-5286605541.75,,383239177.2,5141596123.35,1115079819209.1,449713989886.5,,,,108919022371.2,81.647836,,,,-5181850361.25,,,548346524342.4,471330868746.15,300174439590.9,,-60271658166.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,3541466569.75,,,,,,,2750881332824.8,,,,,,,12710369906.2,,1332447945.0,,,,,,,,19656284.85,942994835425.8,,173816420894.5,1050770719529.0,1061100540789.0,,0.0,479471823732.4,,18213925637.2,221694718075.85,,,,,-97298066891.25,,,1024699716541.4,,,-1235455784400.0,-818437855.2,,,,,,,,,,,,79.14567,997421773573.1,170740264255.2,,2416432297613.1,,,,2474193863779.3,,,,206940905723.65,,,79046609505.5,,,167641203355.9,274663992195.8,117992677612.5,,,,-229509603.95,,10329821260.0,37817017546.45,,6927326608.05,1180976513213.1,2162641186597.9,,60731103475.2,1616074768834.5,,634969875564.1,228782636649.0,516628488560.0,,,,1332447945.0,,,,,,16131584839.3,,,4090268632613.8,109642838832.4,,,,105464153946.9,,,,54053514719.95,,,261383415120.0,105464153946.9,,,,113292371929.7,129423956769.0,,,,,,,,,,,-84617873755.15,1050770719529.0,,,,14503320995.9,,-1119601458.95,,243014198.6,-395375366.15,1126845730342.1,435098255621.4,,,,105464153946.9,79.14567,,,,-2787333920.7,,,531247361547.6,508071227981.4,340430024625.5,,609038420.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,1822408326.61,,,,,,,2853932883524.91,,,,,,,-39013706577.49,,1332447945.0,,,,,,,,2017173414.04,1050770719529.0,,174604834249.82,1024751190511.62,1035050869453.15,,0.0,485943769604.1,,38173834981.44,252996926451.39,,,,,-111085449770.8,,,988222816081.89,,,-1273310984280.0,-48301862199.29,,,,,,,,,,,,87.342429,1043602047382.34,180372267317.66,,2513704495404.1,,,,2554945111930.27,,,,137342281599.2,,,70710188266.35,,,172730394896.71,281804446943.6,-30460879899.59,,,,-48399885522.32,,10299678941.53,,,552591488.97,1240393511124.1,2243359139137.16,,61046574665.41,1685309826941.89,,656649590593.38,261954227438.11,500056417710.18,,,,1332447945.0,,,,,,15461026367.52,,,4240254938872.16,26256831828.4,,,,115616708190.81,,,,80266531554.68,,,244725815208.65,115616708190.81,,,,111673551594.33,127134577961.85,,,,,,,,,,,-118939600991.48,1024751190511.62,,,,13899603396.53,,-8501611303.85,,560171851.26,-2050644537.42,1170736625344.19,444916315817.79,,,,115616708190.81,87.342429,,,,901161416.85,,,580787143234.91,488166398371.71,315436003475.0,,-44662128686.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
