date,quarterlyNonCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyAccountsPayable,annualInvestmentsAndAdvances,annualDilutedAverageShares,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,trailingOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,trailingDeferredIncomeTax,annualTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyChangeInInventory,trailingBeginningCashPosition,annualChangesInAccountReceivables,trailingChangesInAccountReceivables,trailingCostOfRevenue,annualInterestExpense,annualDilutedEPS,quarterlyDilutedEPS,trailingChangeInAccountPayable,annualTotalRevenue,trailingResearchAndDevelopment,annualCurrentAssets,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyEbitda,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualResearchAndDevelopment,annualOtherNonCurrentAssets,quarterlyEndCashPosition,quarterlyOtherNonCashItems,quarterlyInvestingCashFlow,annualAccumulatedDepreciation,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,annualBasicAverageShares,quarterlyGoodwill,quarterlyCurrentLiabilities,quarterlyPretaxIncome,annualRetainedEarnings,quarterlyPurchaseOfBusiness,trailingNetIncomeCommonStockholders,trailingNetIncome,quarterlyStockholdersEquity,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyBasicAverageShares,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualOtherCurrentAssets,annualNetIncome,quarterlyOtherCurrentAssets,annualBeginningCashPosition,annualLongTermDebt,annualCostOfRevenue,annualFreeCashFlow,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,trailingTaxProvision,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,annualOtherNonCashItems,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicEPS,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyLongTermDebt,trailingCashDividendsPaid,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,quarterlyCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyInventory,quarterlyOtherCurrentLiabilities,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,annualNetPPE,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyOperatingExpense,trailingChangeInInventory,quarterlyCostOfRevenue,annualGrossProfit,annualOperatingCashFlow,annualStockBasedCompensation,annualGoodwill,annualSaleOfInvestment,annualInventory,annualOtherIntangibleAssets,trailingChangeInWorkingCapital,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEbitda,annualRepaymentOfDebt,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyDilutedAverageShares,trailingRepaymentOfDebt,annualOperatingIncome,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,trailingGrossProfit,annualGainsLossesNotAffectingRetainedEarnings,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,annualPretaxIncome,trailingInterestExpense,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingTotalRevenue,trailingOtherIncomeExpense,trailingPurchaseOfInvestment,annualOtherIncomeExpense,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,trailingOperatingIncome,annualGrossPPE,quarterlyOtherIntangibleAssets,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,trailingEndCashPosition,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualBasicEPS,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,trailingBasicAverageShares,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
2011-09-30,34704000.0,6406692000.0,1063723000.0,,,-37843000.0,-2850000.0,12185000.0,,1589671000.0,,,-15541000.0,,,,,,33672000.0,,,,,,,1003678000.0,2121660000.0,-22040000.0,,,,,,,0.475,,,,,46180000.0,,,1091085000.0,,,,,,909359000.0,41009000.0,-80320000.0,,,,-883968000.0,,4182261000.0,,1321796000.0,1347776000.0,,1004102000.0,2224431000.0,974987000.0,,0.0,,,6116764000.0,6147267000.0,295927000.0,,,0.0,,,1534066000.0,,138774000.0,,,0.0,,,,115643000.0,,,,,,,,,,-34501000.0,-876199000.0,,131649000.0,42322000.0,,,,290066000.0,3224981000.0,737538000.0,,,741124000.0,897106000.0,-64289000.0,,0.485,,,,,3891758000.0,,,3580000.0,,237449000.0,761190000.0,68673000.0,,1337751000.0,0.0,,0.0,,,907684000.0,1867092000.0,,585993000.0,,531989000.0,,,,,,,,,905779000.0,757000.0,,,832817000.0,,1562624000.0,,,,,,,,,,,,,12639898000.0,,741124000.0,2257135000.0,909359000.0,,,,,,573000.0,,-1447232000.0,6492631000.0,,,1106901000.0,,,1587000.0,,43097000.0,,,,73001000.0,1431201000.0,,,,,
2011-12-31,31870000.0,10435785000.0,1206052000.0,63704000.0,1580236000.0,171139000.0,148208000.0,31303000.0,,1615931000.0,2789059000.0,2471134000.0,58200000.0,-2383132000.0,,-131904000.0,,,40583000.0,1132669000.0,,1018602000.0,9883777000.0,,861945000.0,867476000.0,2200378000.0,-64109000.0,,-375736000.0,,,205418000.0,1.775,,,8385385000.0,,13918785000.0,46603000.0,2803637000.0,101292000.0,967266000.0,,7920995000.0,428944000.0,1229151000.0,160674000.0,9883777000.0,772000.0,4440336000.0,-358263000.0,211737000.0,16491000.0,-226302000.0,-74189000.0,7920995000.0,220336000.0,1776760000.0,16491000.0,1549806000.0,1004102000.0,2514790000.0,818843000.0,1776760000.0,,,,6738856000.0,13918785000.0,346219000.0,17303134000.0,10435785000.0,0.0,,,,74665000.0,147736000.0,,1572000.0,-1562000.0,-358263000.0,126846000.0,2803637000.0,126846000.0,907879000.0,7605734000.0,2124410000.0,3507106000.0,3384349000.0,,1241983000.0,,,26030000.0,3526620000.0,6738856000.0,160674000.0,53503000.0,47931000.0,,,402236000.0,63704000.0,661759000.0,,3589845000.0,665145000.0,978107000.0,-26110000.0,,,-200793000.0,1763569000.0,302232000.0,,7605734000.0,,,8974418000.0,753000.0,157084000.0,774406000.0,74665000.0,-5127790000.0,1389983000.0,0.0,,0.0,1951167000.0,774406000.0,1018602000.0,1951167000.0,2514790000.0,748455000.0,,584447000.0,6260975000.0,3639010000.0,192378000.0,1004102000.0,9438147000.0,1389983000.0,1062864000.0,,909359000.0,753000.0,4158654000.0,-651549000.0,951997000.0,147736000.0,,,3789841000.0,0.0,0.0,,58200000.0,8975898000.0,9900268000.0,,3651004000.0,,31870000.0,17303134000.0,9883777000.0,665145000.0,9900268000.0,9883777000.0,,,,,0.0,-154343000.0,,-966468000.0,3384349000.0,,1132669000.0,1062864000.0,1206052000.0,,1572000.0,,74998000.0,,1.81,40583000.0,73425000.0,5432914000.0,,,,,
2012-03-31,26506000.0,12586302000.0,1339257000.0,,,107652000.0,-159461000.0,69538000.0,,1701518000.0,,,33591000.0,,,,,,14491000.0,,,,,,,800186000.0,2282449000.0,-26833000.0,,,,,,,0.285,,,,,48731000.0,,,832268000.0,,,,,,1451942000.0,13767000.0,-10743116000.0,,,,-20770000.0,,8398398000.0,,2178639000.0,0.0,,1078919000.0,4187904000.0,668831000.0,,-10751636000.0,,,7313612000.0,5826532000.0,443121000.0,,,0.0,,,1512572000.0,,153991000.0,,,-350000000.0,,,,175629000.0,,,,,,,,,,-50291000.0,1855590000.0,,169308000.0,132530000.0,,,,458211000.0,48168000.0,437531000.0,,,441956000.0,452969000.0,-23199000.0,,0.29,,,,,8077246000.0,,,-8431835000.0,,231300000.0,782867000.0,100191000.0,,1418033000.0,0.0,,-34085000.0,,,1245766000.0,2163659000.0,,901332000.0,,580931000.0,,,,,,,,,9883777000.0,758000.0,,,429770000.0,,1554776000.0,,,,,,,,,,,,,19950386000.0,,441956000.0,1451942000.0,1451942000.0,,,,,,-196531000.0,,-25000000.0,14123854000.0,,,11767027000.0,,,1351573000.0,,97270000.0,,,,66167000.0,56719000.0,,,,,
2012-06-30,23662000.0,12418563000.0,1367353000.0,,,122962000.0,510368000.0,-16768000.0,,1787841000.0,,,124377000.0,,,,,,11847000.0,,,,,,,1059092000.0,2405186000.0,-186357000.0,,,,,,,0.455,,,,,48403000.0,,,1125429000.0,,,,,,1625500000.0,-12703000.0,-634964000.0,,,,-241021000.0,,7431889000.0,,2663077000.0,82044000.0,,1078919000.0,4986674000.0,969599000.0,,0.0,,,8002120000.0,5844102000.0,332505000.0,,,0.0,,,1513902000.0,,155195000.0,,,-350000000.0,,,,226903000.0,,,,,,,,,,48420000.0,-474879000.0,,171283000.0,69261000.0,,,,396244000.0,564130000.0,706074000.0,,,711564000.0,1290651000.0,-37392000.0,,0.47,,,,,7126377000.0,,,173558000.0,,263525000.0,811799000.0,93660000.0,,1603401000.0,0.0,,-1075000.0,,,1396164000.0,1702818000.0,,728749000.0,,617345000.0,,,,,,,,,1451942000.0,756000.0,,,1253259000.0,,1561012000.0,,,,,,,,,,,,,20501950000.0,,711564000.0,1707544000.0,1625500000.0,,,,,,376698000.0,,-607078000.0,14657848000.0,,,11751191000.0,,,1972816000.0,,88418000.0,,,,67412000.0,9506000.0,,,,,
2012-09-30,20836000.0,12213667000.0,1319670000.0,,,-84156000.0,-48515000.0,30005000.0,,1829328000.0,,,28249000.0,,,,,,17087000.0,,,,,,,1043914000.0,2426597000.0,-11552000.0,,,,,,,0.425,,,,,54464000.0,,,1111405000.0,,,,,,1550710000.0,-3101000.0,-518044000.0,,,,-205209000.0,,7411519000.0,,3139393000.0,144775000.0,,1078919000.0,4802148000.0,951087000.0,,,,,8603642000.0,5880379000.0,319583000.0,,,0.0,,,1514770000.0,,221646000.0,,,-352167000.0,,,,144175000.0,,,,,,,,,,99238000.0,-307514000.0,,170629000.0,148473000.0,,,,465831000.0,955603000.0,671035000.0,,,675505000.0,745368000.0,-66584000.0,,0.445,,,,,7040382000.0,,,-74790000.0,,280052000.0,856184000.0,99048000.0,,1617369000.0,0.0,,-3505000.0,,,1452692000.0,1766091000.0,,785414000.0,,597269000.0,,,,,,,,,1625500000.0,758000.0,,,678784000.0,,1584608000.0,,,,,,,,,,,,,20963829000.0,,675505000.0,1695485000.0,1550710000.0,,,,,,-19336000.0,,-541673000.0,15083450000.0,,,11735354000.0,,,1730895000.0,,89322000.0,,,,70996000.0,90213000.0,,,,,
2012-12-31,20532000.0,11688969000.0,1327339000.0,719836000.0,1582549000.0,-28973000.0,-125328000.0,-9539000.0,,1912467000.0,2573599000.0,3220979000.0,-45615000.0,-667041000.0,,-397046000.0,,,13403000.0,1523559000.0,,1419910000.0,1803694000.0,,1038381000.0,1106983000.0,2588285000.0,-125182000.0,,197986000.0,,,360916000.0,1.64,0.47,,9702517000.0,,6156347000.0,57127000.0,2591566000.0,73236000.0,1182000000.0,,7418949000.0,117485000.0,1759945000.0,159187000.0,1803694000.0,159000.0,50070000.0,-423300000.0,466283000.0,58556000.0,-200041000.0,244840000.0,7418949000.0,177064000.0,3704744000.0,58556000.0,1514621000.0,1060919000.0,4270020000.0,1022463000.0,3704744000.0,,,,9309739000.0,6156347000.0,365825000.0,21239838000.0,11688969000.0,0.0,,,1517208000.0,103162000.0,228040000.0,,1169490000.0,-787158000.0,-423300000.0,2582086000.0,2591566000.0,348420000.0,9883777000.0,7054555000.0,2471363000.0,2797670000.0,15083491000.0,,1461034000.0,,,147473000.0,-509851000.0,9309739000.0,159187000.0,116019000.0,-1878000.0,,-10751635000.0,439659000.0,719836000.0,758959000.0,,-11846054000.0,762541000.0,705728000.0,-269871000.0,,0.5,-349924000.0,563346000.0,278206000.0,,7054555000.0,,,252984000.0,760000.0,263504000.0,1100259000.0,103162000.0,-1269898000.0,1744982000.0,4270020000.0,,1386000.0,1751388000.0,1100259000.0,1419910000.0,1751388000.0,4270020000.0,805484000.0,,675818000.0,7231154000.0,3194716000.0,208725000.0,1060919000.0,572525000.0,1744982000.0,11736393000.0,,1550710000.0,760000.0,4251102000.0,-1839325000.0,435857000.0,228040000.0,1636939000.0,,4010175000.0,4270020000.0,0.0,,-45615000.0,-8080083000.0,1862250000.0,,3611980000.0,,20532000.0,21239838000.0,1803694000.0,762541000.0,1862250000.0,1803694000.0,,,,,-37279000.0,37155000.0,,-96147000.0,15083491000.0,,1523559000.0,11736393000.0,1327339000.0,,1169490000.0,,85906000.0,,1.71,13403000.0,73631000.0,416087000.0,,,,,
2013-03-31,32204000.0,11819195000.0,1356372000.0,,,30792000.0,-227424000.0,78206000.0,,1897187000.0,,,20806000.0,,,,,,19240000.0,,,,,,,1025259000.0,2531635000.0,-57109000.0,,,,,,,0.43,,,,,61767000.0,,,1096261000.0,,,,,,1863972000.0,8262000.0,-407256000.0,,,,-82239000.0,,7528980000.0,,4301539000.0,78804000.0,,1188157000.0,4290215000.0,940148000.0,,-378645000.0,,,10152231000.0,6663097000.0,374296000.0,,,0.0,,,1521372000.0,,213327000.0,,,-347916000.0,,,,217748000.0,,,,,,,,,,44334000.0,-199001000.0,,149948000.0,86049000.0,,,,497632000.0,688254000.0,717710000.0,,,722186000.0,672101000.0,-38854000.0,,0.47,,,,,7054796000.0,,118403000.0,60278000.0,,222438000.0,1125794000.0,124369000.0,,1799618000.0,4290215000.0,,-3324000.0,,,1694760000.0,1945189000.0,,871928000.0,,634448000.0,,,,,,,,,1803694000.0,760000.0,,,633247000.0,,1665060000.0,,,,,,,,,,,,,22211668000.0,,722186000.0,1942776000.0,1863972000.0,,,,,,-231781000.0,,-62604000.0,15548571000.0,,,12077548000.0,,,942811000.0,,81787000.0,,,,74326000.0,72847000.0,,,,,
2013-06-30,28768000.0,11280990000.0,1390641000.0,,,34039000.0,65475000.0,20793000.0,,2082731000.0,,,30371000.0,,,,,,37974000.0,,,,,,,1153838000.0,2767394000.0,-143747000.0,,,,,,,0.46,,,,,55953000.0,,,1226784000.0,,,,,,2202176000.0,18393000.0,-55477000.0,,,,0.0,,6343852000.0,,5065839000.0,85194000.0,,1188157000.0,4937138000.0,1075599000.0,,0.0,,,11092000000.0,7072529000.0,404991000.0,,,0.0,,,1526945000.0,,224627000.0,,,-1787659000.0,,,,176355000.0,,,,,,,,,,64533000.0,-557648000.0,,143941000.0,60293000.0,,,,523902000.0,688428000.0,767618000.0,,,772605000.0,953004000.0,-45276000.0,,0.51,,,,,5849552000.0,,118315000.0,338204000.0,,307981000.0,1135993000.0,112119000.0,,1935147000.0,4937138000.0,,-231000.0,,,1710511000.0,1895913000.0,,928893000.0,,684663000.0,,,,,,,,,1863972000.0,765000.0,,,907728000.0,,1694577000.0,,,,,,,,,,,,,22624374000.0,,772605000.0,2287370000.0,2202176000.0,,,,,,50515000.0,,-136753000.0,15551845000.0,,,12056002000.0,,,1488225000.0,,78008000.0,,,,73177000.0,126552000.0,,,,,
2013-09-30,25398000.0,11275955000.0,1350402000.0,,,-41700000.0,-161336000.0,58517000.0,,2100965000.0,,,-42070000.0,,,,,,10651000.0,,,,,,,1147861000.0,2782833000.0,-15794000.0,,,,,,,0.47,,,,,62573000.0,,,1222880000.0,,,,,,2010736000.0,18461000.0,-8032000.0,,,,-100020000.0,,6380831000.0,,5735335000.0,79758000.0,,1188157000.0,4895124000.0,1079689000.0,,0.0,,,10883610000.0,6968061000.0,406860000.0,,,0.0,,,1532105000.0,,261091000.0,,,-89207000.0,,,,109195000.0,,,,,,,,,,140447000.0,-942233000.0,,139470000.0,94329000.0,,,,546244000.0,665063000.0,785216000.0,,,788606000.0,753096000.0,-37180000.0,,0.51,,,,,5856093000.0,,118660000.0,-191440000.0,,294473000.0,1133032000.0,127278000.0,,1946048000.0,4895124000.0,,5777000.0,,,1721169000.0,1971926000.0,,953104000.0,,681868000.0,,,,,,,,,2202176000.0,763000.0,,,715916000.0,,1691898000.0,,,,,,,,,,,,,22468428000.0,,788606000.0,2090494000.0,2010736000.0,,,,,,-45042000.0,,-55300000.0,15500367000.0,,,12034457000.0,,,1457379000.0,,73949000.0,,,,69242000.0,84448000.0,,,,,
2013-12-31,21979000.0,10752284000.0,1255914000.0,439028000.0,1694747000.0,-120804000.0,-239391000.0,28958000.0,,2262303000.0,3057286000.0,3819187000.0,-124446000.0,-582358000.0,,-190782000.0,,,10855000.0,1668148000.0,,2007428000.0,2112806000.0,,1150933000.0,1197041000.0,3119826000.0,-126493000.0,,-315299000.0,,,306894000.0,1.81,,,11201688000.0,,7273753000.0,71691000.0,3074808000.0,186474000.0,1313892000.0,,4363032000.0,-97673000.0,2119756000.0,195163000.0,2112806000.0,60873000.0,216410000.0,-501967000.0,313079000.0,18756000.0,-400099000.0,430599000.0,4363032000.0,-562676000.0,6105244000.0,18756000.0,1528620000.0,1169023000.0,6389252000.0,1112783000.0,6105244000.0,0.0,,,11369067000.0,7273753000.0,513284000.0,22496785000.0,10752284000.0,0.0,,,,110640000.0,156647000.0,,2760875000.0,-2215186000.0,-501967000.0,91925000.0,3074808000.0,91925000.0,1803694000.0,3938708000.0,2858502000.0,2914206000.0,15223032000.0,,1699431000.0,,,181285000.0,-845059000.0,11369067000.0,195163000.0,72408000.0,105989000.0,,-378645000.0,551978000.0,439028000.0,786742000.0,,-254355000.0,791411000.0,726787000.0,-69472000.0,83286000.0,,-343143000.0,-2543941000.0,344704000.0,,3938708000.0,,83286000.0,102070000.0,1534000.0,326041000.0,1166181000.0,110640000.0,-256700000.0,2055788000.0,6325528000.0,,-11108000.0,2100286000.0,1166181000.0,2007428000.0,2100286000.0,6389252000.0,1065262000.0,,857523000.0,8343186000.0,3104988000.0,251984000.0,1169023000.0,571772000.0,2055788000.0,11900106000.0,,2010736000.0,1534000.0,4859817000.0,-4439968000.0,657315000.0,156647000.0,,,4523999000.0,6325528000.0,0.0,,-124446000.0,309112000.0,2131562000.0,,4208219000.0,,21979000.0,22496785000.0,2112806000.0,791411000.0,2131562000.0,2112806000.0,,,,,-8886000.0,-88991000.0,,-2043000.0,15223032000.0,,1668148000.0,11900106000.0,1255914000.0,,2760875000.0,,73150000.0,,2.01,10855000.0,127959000.0,287925000.0,,,,,
2014-03-31,,14375498000.0,1234507000.0,,,-20117000.0,-981226000.0,154333000.0,,4185751000.0,,,-95769000.0,,,,,,152953000.0,,,,,,,3042650000.0,4998956000.0,-84611000.0,,,,,,,1.33,,,,,82181000.0,,,3265778000.0,,,,,,6404153000.0,5798000.0,-160940000.0,,,,-450087000.0,,8414955000.0,,7734979000.0,64877000.0,,1171561000.0,5960543000.0,2948469000.0,,0.0,,,13387322000.0,12970629000.0,548123000.0,,,0.0,,,1536525000.0,,174945000.0,,,-1444965000.0,,,,201011000.0,,,,,,,,,,100956000.0,2884136000.0,,204461000.0,108727000.0,,,,594978000.0,389871000.0,2222587000.0,,,2227410000.0,1568018000.0,-163490000.0,,1.45,,,,,7932032000.0,,81960000.0,4291347000.0,,725882000.0,1303029000.0,111792000.0,,2140228000.0,5914776000.0,,-17912000.0,,,2361914000.0,3236195000.0,,1143101000.0,,813205000.0,,,,,,,,,2112806000.0,1538000.0,,,1404528000.0,,1679871000.0,,,,,,,,,,,,,28077692000.0,,2227410000.0,6469030000.0,6404153000.0,,,,,,-1117620000.0,,-94340000.0,15107063000.0,,,11707830000.0,,,1917578000.0,,76269000.0,,,,241040000.0,96890000.0,,,,,
2014-06-30,,14776822000.0,1162307000.0,,,-69828000.0,210838000.0,7950000.0,,5610234000.0,,,-41460000.0,,,,,,97302000.0,,,,,,,4412755000.0,6534943000.0,63748000.0,,,,,,,2.2,,,,,83095000.0,,,4676017000.0,,,,,,8730522000.0,23581000.0,-487248000.0,,,,-1200209000.0,,8512950000.0,,10199576000.0,68546000.0,,1171561000.0,6263872000.0,4307106000.0,,0.0,,,16090629000.0,15499339000.0,613555000.0,,,0.0,,,1532723000.0,,174196000.0,,,-1020166000.0,,,,199360000.0,,,,,,,,,,86512000.0,-1371591000.0,,212800000.0,54191000.0,,,,583924000.0,782315000.0,3650485000.0,,,3655593000.0,4185293000.0,-90997000.0,,2.39,,,,,7932536000.0,,67980000.0,2326369000.0,,656621000.0,1380776000.0,126284000.0,,2068753000.0,6227997000.0,,-3645000.0,,,3049932000.0,3436711000.0,,1197479000.0,,924709000.0,,,,,,,,,6404153000.0,1526000.0,,,4094296000.0,,1664415000.0,,,,,,,,,,,,,31206164000.0,,3655593000.0,8799068000.0,8730522000.0,,,,,,-214775000.0,,-555811000.0,15706825000.0,,,11508319000.0,,,1607954000.0,,102004000.0,,,,266907000.0,159560000.0,,,,,
2014-09-30,,14980783000.0,1182917000.0,,,15346000.0,945165000.0,130992000.0,,5054526000.0,,,173962000.0,,,,,,43781000.0,,,,,,,3479223000.0,6041832000.0,121691000.0,,,,,,,1.67,,,,,99307000.0,,,3740858000.0,,,,,,6209060000.0,21293000.0,-770053000.0,,,,-1698181000.0,,8898449000.0,,11247655000.0,107266000.0,,1171561000.0,6082334000.0,3370820000.0,,0.0,,,13566223000.0,12562031000.0,944837000.0,,,0.0,,,1513899000.0,,482542000.0,,,-420990000.0,,,,267247000.0,,,,,,,,,,11009000.0,-5771421000.0,,267486000.0,112156000.0,,,,630466000.0,1375400000.0,2724263000.0,,,2731274000.0,4044022000.0,-135062000.0,,1.8,,,,,7933040000.0,,65433000.0,-2521462000.0,,646557000.0,1509796000.0,116880000.0,,1909584000.0,6054952000.0,,-5037000.0,,,2966693000.0,2850367000.0,,1575303000.0,,987306000.0,,,,,,,,,8730522000.0,1514000.0,,,3908960000.0,,1636530000.0,,,,,,,,,,,,,28844393000.0,,2731274000.0,6316326000.0,6209060000.0,,,,,,505425000.0,,-882275000.0,16282362000.0,,,11306547000.0,,,1504464000.0,,103366000.0,,,,266672000.0,247284000.0,,,,,
2014-12-31,,18845000000.0,955000000.0,1598000000.0,1647000000.0,-214401000.0,-692777000.0,-45275000.0,,6251489000.0,12059000000.0,5837000000.0,301000000.0,-5349000000.0,,-557000000.0,,,105000000.0,2294000000.0,,3768000000.0,10027000000.0,,2797000000.0,4330372000.0,7314269000.0,42172000.0,,-2578000000.0,,,412000000.0,7.35,,,24890000000.0,,17714000000.0,95417000.0,12101000000.0,248000000.0,4635347000.0,,13069000000.0,-289000000.0,2854000000.0,731000000.0,10027000000.0,50328000.0,-404759000.0,-620000000.0,331000000.0,101000000.0,-2000523000.0,416000000.0,13069000000.0,-518000000.0,12732000000.0,101000000.0,1522000000.0,1172000000.0,5776000000.0,4229605000.0,12732000000.0,0.0,,,15426000000.0,17714000000.0,876485000.0,34664000000.0,18845000000.0,0.0,,,,134000000.0,535000000.0,,498000000.0,-1918879000.0,-620000000.0,472000000.0,12101000000.0,472000000.0,2113000000.0,11921000000.0,3788000000.0,12261000000.0,16950000000.0,,2983000000.0,,,217523000.0,1233876000.0,15426000000.0,731000000.0,55926000.0,101000000.0,,0.0,1044632000.0,1598000000.0,3461665000.0,,-1823000000.0,3486723000.0,3020667000.0,-167451000.0,51000000.0,,143000000.0,-3025000000.0,1050000000.0,,11921000000.0,,51000000.0,3817746000.0,2000000.0,767940000.0,1674000000.0,134000000.0,-2125000000.0,1386000000.0,5618000000.0,,29594000.0,4635000000.0,1674000000.0,3768000000.0,4635000000.0,5776000000.0,1921117000.0,,1062780000.0,21102000000.0,12818000000.0,360000000.0,1172000000.0,859000000.0,1386000000.0,11073000000.0,,6209060000.0,2000000.0,16318000000.0,-4805000000.0,2853216000.0,535000000.0,,,15265000000.0,5618000000.0,0.0,,301000000.0,7914000000.0,10128000000.0,,14856000000.0,,,34664000000.0,10027000000.0,3486723000.0,10128000000.0,10027000000.0,,,,,3000000.0,-1751030000.0,,-592574000.0,16950000000.0,,2294000000.0,11073000000.0,955000000.0,,498000000.0,,130361000.0,,7.95,105000000.0,275381000.0,355266000.0,,,,,
2015-03-31,,20733000000.0,1011000000.0,,,58000000.0,1132000000.0,65000000.0,,6712000000.0,,,539000000.0,,,,,,98000000.0,,,,,,,5371000000.0,7594000000.0,-370000000.0,,,,,,,2.76,,,,,92000000.0,,,5661000000.0,,,,,,10635000000.0,-3000000.0,-2299000000.0,,,,-3001000000.0,,13294000000.0,,13916000000.0,659000000.0,,1172000000.0,7439000000.0,5239000000.0,,,,,17180000000.0,20062000000.0,645000000.0,,,0.0,,,1488000000.0,,619000000.0,,,-199000000.0,,,,761000000.0,,,,,,,,,,206000000.0,-2722000000.0,,583000000.0,118000000.0,,,,696000000.0,3220000000.0,4332000000.0,,,4333000000.0,5701000000.0,-124000000.0,,2.91,,,,,11921000000.0,,41000000.0,608000000.0,,907000000.0,1765000000.0,191000000.0,,1908000000.0,7428000000.0,,21000000.0,,,5460000000.0,4835000000.0,,1341000000.0,,882000000.0,,,,,,,,,10027000000.0,1000000.0,,,5577000000.0,,1569000000.0,,,,,,,,,,,,,38321000000.0,,4333000000.0,11294000000.0,10635000000.0,,,,,,-348000000.0,,-2462000000.0,18259000000.0,,,10867000000.0,,,453000000.0,,153000000.0,,,,269000000.0,287000000.0,,,,,
