date,trailingDeferredIncomeTax,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,quarterlyGrossPPE,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,annualAccumulatedDepreciation,annualCurrentAssets,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,trailingInterestExpense,annualTaxProvision,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInInventory,quarterlyGrossProfit,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInAccountPayable,trailingGrossProfit,annualCostOfRevenue,annualCapitalStock,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyDilutedEPS,quarterlyPurchaseOfBusiness,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,quarterlyNetPPE,annualInventory,annualGrossProfit,annualChangeInWorkingCapital,annualBasicEPS,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyOperatingIncome,annualChangeInInventory,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualCashDividendsPaid,annualBeginningCashPosition,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingPurchaseOfBusiness,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualDilutedEPS,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualBasicAverageShares,annualStockholdersEquity,annualStockBasedCompensation,trailingStockBasedCompensation,annualGoodwill,annualTotalAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualAccountsPayable,annualChangeInAccountPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,annualOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOtherIntangibleAssets,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualCashAndCashEquivalents,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,annualDilutedAverageShares,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyBasicEPS,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,,,341000000.0,-2149000000.0,-11000000.0,485000000.0,23900000000.0,3822000000.0,931000000.0,-637000000.0,194000000.0,-426000000.0,,13543000000.0,,-10739000000.0,7206000000.0,573000000.0,-495000000.0,,,,,,828000000.0,,1249000000.0,2077000000.0,1007000000.0,5176000000.0,1000000.0,263000000.0,-527000000.0,35000000.0,,717000000.0,,,,519000000.0,4172000000.0,-52000000.0,,76000000000.0,,,58564000000.0,955000000.0,,7206000000.0,3165000000.0,544000000.0,747000000.0,,,,,7629000000.0,,,195000000.0,7489000000.0,10311000000.0,,13161000000.0,4859000000.0,17436000000.0,-431000000.0,0.96,16005000000.0,931000000.0,73000000.0,,17260000000.0,-536000000.0,,659000000.0,-148000000.0,,1249000000.0,17940000000.0,558000000.0,-10739000000.0,,-227000000.0,315000000.0,14985000000.0,-37000000.0,,1249000000.0,,474000000.0,,349000000.0,-2179000000.0,349000000.0,1966000000.0,,384000000.0,,,2077000000.0,-90000000.0,7505000000.0,2422000000.0,,0.95,8000000.0,331000000.0,1442000000.0,2271000000.0,7629000000.0,,1304000000.0,5176000000.0,,,2271000000.0,23211000000.0,944000000.0,828000000.0,13088000000.0,-769000000.0,,384000000.0,7489000000.0,4859000000.0,,944000000.0,0.0,,,7505000000.0,3822000000.0,,,2896000000.0,,3513000000.0,2451000000.0,10311000000.0,,,172000000.0,,-59000000.0,,263000000.0,,348000000.0,263000000.0,,3893000000.0,263000000.0,0.0,,263000000.0,13161000000.0,280000000.0,955000000.0,263000000.0,23900000000.0,558000000.0,2422000000.0,,-9000000.0,115000000.0,16005000000.0,,1318000000.0,,573000000.0,349000000.0,,12000000.0,23211000000.0,,,-62000000.0,17940000000.0,-495000000.0,,,,,,,,,,,,,,,
,,,,,,-20000000.0,,,4013000000.0,37000000.0,,54000000.0,284000000.0,,,,,,,-494000000.0,,,,,25000000.0,,,,,1297000000.0,5561000000.0,-5000000.0,638000000.0,-634000000.0,,,,,245000000.0,,25000000.0,5532000000.0,,,,,,,,,7239000000.0,4235000000.0,681000000.0,,0.33,0.0,,,8170000000.0,1302000000.0,-207000000.0,250000000.0,7865000000.0,9614000000.0,,13347000000.0,,,,,,,29000000.0,,22799000000.0,-635000000.0,,844000000.0,,,,,,,,,,,-279000000.0,,,,1288000000.0,,431000000.0,,435000000.0,,,,,,2070000000.0,375000000.0,,1233000000.0,,,2000000.0,,,2271000000.0,,,,,,,,,,802000000.0,17267000000.0,,,438000000.0,,4811000000.0,,,0.0,,,6972000000.0,,,,,,4688000000.0,,,,,,,-59000000.0,,,,453000000.0,,,,1295000000.0,,,1295000000.0,,263000000.0,955000000.0,,,941000000.0,,,,163000000.0,16190000000.0,,,,572000000.0,435000000.0,,2000000.0,23429000000.0,1296000000.0,0.335,653000000.0,17784000000.0,,,,,,,,,,,,,,,,
,,,,,,-60000000.0,,,3857100000.0,0.0,,36000000.0,180000000.0,,,,,,,-496000000.0,,,,,20000000.0,,,,,846700000.0,5797200000.0,6000000.0,369000000.0,-588000000.0,,,,,-94000000.0,,161000000.0,499100000.0,,,,,,,,,6706000000.0,3237600000.0,383900000.0,,0.195,-13000000.0,,,7706600000.0,1302600000.0,-451000000.0,133400000.0,8060000000.0,9641400000.0,,13605900000.0,,,,,,,36000000.0,210200000.0,17735400000.0,-575000000.0,,499100000.0,,,,,,,,,,,-559000000.0,,,,878000000.0,,250500000.0,,254400000.0,,,,,,2132400000.0,-269000000.0,,1231500000.0,,,6000000.0,,,2271100000.0,,,,,,,,,,791600000.0,13651100000.0,,,474600000.0,,4634600000.0,,,0.0,,,6957400000.0,,,,,,3585200000.0,,,,,,,-58000000.0,,,,348000000.0,,,,997100000.0,,,786900000.0,,638000000.0,955000000.0,,,581600000.0,,,,115200000.0,16439200000.0,,,,562200000.0,254400000.0,,4000000.0,23145200000.0,1295200000.0,0.195,303000000.0,17348000000.0,,,,,,,,,,,,,,,,
,,,,,,-50400000.0,,,4168900000.0,0.0,,-39200000.0,-411800000.0,,,,,,,-491000000.0,,,,,19000000.0,,,,,-402100000.0,4852300000.0,-6600000.0,516900000.0,-573600000.0,,,,,199400000.0,,-620000000.0,4002500000.0,,,,,,,,,7530300000.0,3291900000.0,-863400000.0,,-0.675,-10900000.0,,,8164400000.0,1300800000.0,95200000.0,13000000.0,7123000000.0,10067800000.0,,13817600000.0,,,,,,,4700000.0,359400000.0,17669100000.0,-556100000.0,,354400000.0,,,,,,,,,,,512600000.0,,,,208700000.0,,-876400000.0,,-874900000.0,,,,,,2635700000.0,147700000.0,,1241700000.0,,,22300000.0,,,1158400000.0,,,,,,,,,,782600000.0,13666600000.0,,,435600000.0,,5245000000.0,,,-1112700000.0,,,7476500000.0,,,,,,3648100000.0,,,,,,,-58600000.0,,,,356200000.0,,,,1185900000.0,,,826500000.0,,369200000.0,957000000.0,,,577200000.0,,,,105100000.0,15554200000.0,,,,578200000.0,-874900000.0,,1900000.0,23084500000.0,1300800000.0,-0.675,-347400000.0,18232200000.0,,,,,,,,,,,,,,,,
,,,,221600000.0,-2296500000.0,-88000000.0,502300000.0,25673000000.0,3890000000.0,300000000.0,-218300000.0,171000000.0,-312000000.0,,14045900000.0,,-11744000000.0,7449800000.0,555500000.0,-593000000.0,,,,,19000000.0,786400000.0,,70000000.0,2117400000.0,874000000.0,4832000000.0,12000000.0,424000000.0,-532000000.0,-124600000.0,,532400000.0,,-297000000.0,,389000000.0,4155000000.0,160700000.0,-435700000.0,76733200000.0,,,58958300000.0,958000000.0,,7450000000.0,3281000000.0,387000000.0,625300000.0,,-13000000.0,,,7714000000.0,,-2000000.0,136000000.0,7344000000.0,10473000000.0,,13929000000.0,4901900000.0,1091400000.0,-258400000.0,0.055,15642800000.0,300000000.0,39000000.0,,18530000000.0,-531000000.0,,506000000.0,-45300000.0,,70000000.0,18186700000.0,579400000.0,-11744000000.0,,-237600000.0,263100000.0,15570800000.0,-108000000.0,-35700000.0,56700000.0,,547000000.0,,251000000.0,-2326700000.0,255000000.0,589100000.0,,568000000.0,,,2118000000.0,-93000000.0,7477300000.0,1346000000.0,,0.055,21000000.0,133400000.0,1524900000.0,1158000000.0,7713700000.0,,1293200000.0,4905900000.0,83400000.0,,1158400000.0,23092600000.0,,786000000.0,14375000000.0,-434400000.0,,568000000.0,7344000000.0,4902000000.0,,,0.0,,,7477000000.0,3889700000.0,53500000.0,,2921800000.0,,3649000000.0,2204100000.0,10473000000.0,,,50500000.0,,-62000000.0,258300000.0,1078200000.0,,368000000.0,423800000.0,,2616300000.0,1078000000.0,-1112700000.0,,1078000000.0,13928900000.0,517000000.0,958000000.0,819900000.0,25673000000.0,579000000.0,1345900000.0,,5500000.0,119000000.0,15643000000.0,,1300200000.0,,556000000.0,255000000.0,,3000000.0,23093000000.0,,,16000000.0,18187000000.0,-593000000.0,,,,,,,,,,,,,,,
,,,,,,-79500000.0,,,3963100000.0,3000000.0,,-8400000.0,636000000.0,,,,,,,-577000000.0,,,,,25900000.0,,,,,1200200000.0,5106300000.0,4100000.0,601500000.0,-630000000.0,,,,,156000000.0,,148400000.0,5596500000.0,,,,,,,,,7181400000.0,4396300000.0,590500000.0,,0.29,-6600000.0,,,7801100000.0,1289400000.0,-626600000.0,215900000.0,7676000000.0,9973700000.0,,13975800000.0,,,,,,,35400000.0,446000000.0,24764100000.0,-541700000.0,,722500000.0,,,,,,,,,,,-745200000.0,,,,1552900000.0,,374600000.0,,373700000.0,,,,,,2124400000.0,177700000.0,,1341500000.0,,,12100000.0,,,1158400000.0,,,,,,,,,,831800000.0,19167600000.0,,,559700000.0,,4771500000.0,,,0.0,,,6997300000.0,,,,,,4874000000.0,,,,,,,-61400000.0,,,,477700000.0,,,,1276000000.0,,,830000000.0,,423800000.0,959000000.0,,,528200000.0,,-85800000.0,,132000000.0,15699700000.0,,,,565500000.0,373700000.0,,1200000.0,22881100000.0,1282600000.0,0.29,1011200000.0,17774800000.0,,,,,,,,,,,,,,,,
,,,,,,-148300000.0,,,3851200000.0,748000000.0,,-7900000.0,85400000.0,,,,,,,-573000000.0,,,,,18400000.0,,,,,861200000.0,5166900000.0,-1100000.0,1036600000.0,-308500000.0,,,,,-102900000.0,,109600000.0,4218500000.0,,,,,,,,,7545900000.0,3357300000.0,391500000.0,,0.205,-300000.0,,,7924200000.0,1279800000.0,-28500000.0,124100000.0,7877000000.0,10184400000.0,,14002700000.0,,,,,,,30200000.0,881700000.0,18795900000.0,-409900000.0,,493500000.0,,,,,,,,,,,-21800000.0,,,,765400000.0,,267400000.0,,261600000.0,,,,,,2344700000.0,435100000.0,,1335300000.0,,,4200000.0,,,1158400000.0,,,,,,,,,,835800000.0,14577400000.0,,,554900000.0,,4650400000.0,,,0.0,,,7278100000.0,,,,,,3725000000.0,,,,,,,-61200000.0,,,,367700000.0,,,,1784300000.0,,,902600000.0,,601500000.0,959000000.0,,,538900000.0,,,,102000000.0,15729600000.0,,,,568500000.0,261600000.0,,-85400000.0,23275500000.0,1274200000.0,0.205,355500000.0,18108600000.0,,,,,,,,,,,,,,,,
,,,,,,-64000000.0,,,4178600000.0,0.0,,21400000.0,-415400000.0,,,,,,,-565000000.0,,,,,17600000.0,,,,,774600000.0,5260600000.0,-7200000.0,757900000.0,-461500000.0,,,,,234500000.0,,-616900000.0,4128100000.0,,,,,,,,,7906500000.0,3353500000.0,303500000.0,,0.16,0.0,,,8341800000.0,1272400000.0,85600000.0,96200000.0,8013000000.0,10152500000.0,,14105500000.0,,,,,,,11200000.0,602000000.0,18697900000.0,-470900000.0,,406900000.0,,,,,,,,,,,-32600000.0,,,,215400000.0,,207300000.0,,202200000.0,,,,,,2426200000.0,-278700000.0,,1326500000.0,,,8100000.0,,,1158400000.0,,,,,,,,,,836500000.0,14569800000.0,,,577000000.0,,5255800000.0,,,0.0,,,7260100000.0,,,,,,3721200000.0,,,,,,,-60700000.0,,,,367700000.0,,,,1513000000.0,,,911000000.0,,1036600000.0,959000000.0,,,546900000.0,,,,103400000.0,15848400000.0,,,,584500000.0,202200000.0,,-2800000.0,23754900000.0,1266200000.0,0.16,-255500000.0,18494300000.0,,,,,,,,,,,,,,,,
,,,,37000000.0,-1918800000.0,-253000000.0,447600000.0,26716000000.0,4227000000.0,0.0,-545100000.0,32000000.0,41000000.0,,14461200000.0,,-12569000000.0,7621400000.0,596500000.0,-550000000.0,,,,,17000000.0,887600000.0,,1116300000.0,2148200000.0,945000000.0,5296000000.0,-31000000.0,825000000.0,-561000000.0,-94200000.0,,601300000.0,,27000000.0,,271000000.0,4320000000.0,400800000.0,-552600000.0,82189400000.0,,,63927800000.0,959000000.0,,7621000000.0,3357000000.0,448000000.0,1446900000.0,,0.0,,,8070000000.0,,17000000.0,165000000.0,8225000000.0,10137000000.0,,14147000000.0,4966200000.0,18261600000.0,343900000.0,0.875,15883200000.0,666100000.0,37000000.0,,19931000000.0,-496000000.0,,577000000.0,-88100000.0,,1116300000.0,18207100000.0,553900000.0,-12569000000.0,,-250000000.0,423800000.0,16061100000.0,-204000000.0,-6900000.0,1133000000.0,,832000000.0,,283000000.0,-1961200000.0,278000000.0,1734300000.0,,750100000.0,,,2147000000.0,67000000.0,7337800000.0,1137000000.0,,0.87,5000000.0,129000000.0,1599900000.0,1140000000.0,8036200000.0,,1270400000.0,5297500000.0,79300000.0,,1139800000.0,23504600000.0,,888000000.0,15611000000.0,-1003700000.0,,750000000.0,8225000000.0,4966000000.0,,,0.0,,,7304000000.0,4226900000.0,315300000.0,,3365700000.0,,3743000000.0,2200500000.0,10170900000.0,,,29300000.0,,-67000000.0,636800000.0,824600000.0,,386000000.0,824600000.0,,3781800000.0,1491000000.0,-18600000.0,,1491000000.0,14146900000.0,758000000.0,959000000.0,187800000.0,26716000000.0,588000000.0,1136700000.0,,-35500000.0,111000000.0,15884000000.0,,1276600000.0,,597000000.0,278000000.0,,-7000000.0,23505000000.0,,,336000000.0,18207000000.0,-550000000.0,,,,,,,,,,,,,,,
,,,,,,-544300000.0,,,4225500000.0,0.0,,-57000000.0,239300000.0,,,,,,,-536000000.0,,,,,23800000.0,,,,,1310000000.0,5204200000.0,11900000.0,430900000.0,-509000000.0,,,,,68000000.0,,85800000.0,5836500000.0,,,,,,,,,7202700000.0,4526500000.0,673000000.0,,0.35,0.0,,,8320600000.0,1224000000.0,-576400000.0,252100000.0,8592000000.0,9586500000.0,,14192000000.0,,,,,,,77000000.0,256800000.0,27460900000.0,-520900000.0,,811000000.0,,,,,,,,,,,-1120200000.0,,,,1235500000.0,,420900000.0,,432300000.0,,,,,,2399400000.0,-393700000.0,,1125700000.0,,,59600000.0,,,1139800000.0,,,,,,,,,,889000000.0,21624400000.0,,,694600000.0,,4834400000.0,,,0.0,,,6793100000.0,,,,,,5025500000.0,,,,,,,-65300000.0,,,,499000000.0,,,,1147300000.0,,,890500000.0,,824600000.0,959000000.0,,,587100000.0,,,,138000000.0,15908600000.0,,,,576800000.0,432300000.0,,1800000.0,23111300000.0,1216200000.0,0.355,714600000.0,17907100000.0,,,,,,,,,,,,,,,,
,,,,,,-258600000.0,,,4249600000.0,805800000.0,,-37500000.0,250200000.0,,,,,,,-527000000.0,,,,,19800000.0,,,,,861900000.0,5209900000.0,-14500000.0,643000000.0,-417100000.0,,,,,39200000.0,,35900000.0,4358000000.0,,,,,,,,,7428400000.0,3496100000.0,390900000.0,,0.23,0.0,,,9015200000.0,1200800000.0,-41500000.0,107700000.0,8811000000.0,9172800000.0,,14266600000.0,,,,,,,43300000.0,461100000.0,20913400000.0,-402600000.0,,488200000.0,,,,,,,,,,,-328900000.0,,,,958100000.0,,283200000.0,,280800000.0,,,,,,2701800000.0,212100000.0,,1123000000.0,,,31400000.0,,,1139800000.0,,,,,,,,,,916000000.0,16555400000.0,,,657300000.0,,4763800000.0,,,0.0,,,6419500000.0,,,,,,3869800000.0,,,,,,,-63500000.0,,,,373700000.0,,,,643000000.0,,,181900000.0,,430900000.0,959000000.0,,,927900000.0,,,,97300000.0,15969500000.0,,,,563100000.0,280800000.0,,3300000.0,23397900000.0,1192800000.0,0.235,555500000.0,18188000000.0,,,,,,,,,,,,,,,,
,,,,,,-471200000.0,,,4654300000.0,0.0,,408000000.0,-852200000.0,,,,,,,-527000000.0,,,,,18800000.0,,,,,777200000.0,4899000000.0,39600000.0,215800000.0,-493000000.0,,,,,345100000.0,,-802600000.0,4235400000.0,,,,,,,,,7823300000.0,3458200000.0,305300000.0,,0.165,-51000000.0,,,9488600000.0,1171800000.0,76000000.0,107900000.0,8944000000.0,9572700000.0,,14450500000.0,,,,,,,46500000.0,,20594300000.0,-481600000.0,,404400000.0,,,,,,,,,,,-151100000.0,,,,216900000.0,,197400000.0,,195900000.0,,,,,,2401500000.0,-427200000.0,,1148800000.0,,,1700000.0,,,1137900000.0,,,,,,,,,,956400000.0,16358900000.0,,,1065600000.0,,5507300000.0,,,0.0,,,6428100000.0,,,,,,3831000000.0,,,,,,,-62600000.0,,,,372800000.0,,,,1095200000.0,,,1095200000.0,,643000000.0,959000000.0,,,1261700000.0,,,,99100000.0,16137000000.0,,,,548600000.0,195900000.0,,100000.0,23960300000.0,1165400000.0,0.165,-264700000.0,19061300000.0,,,,,,,,,,,,,,,,
,,,,30600000.0,-1897800000.0,-273000000.0,434900000.0,28071000000.0,4329000000.0,0.0,-1546600000.0,-283000000.0,344000000.0,,15963600000.0,,-13607000000.0,7324600000.0,548700000.0,-844000000.0,,,,,19000000.0,1055900000.0,,602100000.0,2215200000.0,-33000000.0,3981000000.0,4000000.0,188000000.0,-489000000.0,2400000.0,,247400000.0,,-370000000.0,,320000000.0,4450000000.0,-637100000.0,-547400000.0,90374400000.0,,,71494600000.0,959000000.0,,7325000000.0,4483000000.0,-526000000.0,760700000.0,,0.0,,,9105000000.0,,-5000000.0,-221000000.0,8571000000.0,10405000000.0,,14464000000.0,5114100000.0,18879800000.0,-16900000.0,0.505,16150700000.0,0.0,28000000.0,,21405000000.0,-493000000.0,,-425000000.0,-361100000.0,,602100000.0,19508500000.0,1314600000.0,-13607000000.0,,-257400000.0,824600000.0,17601400000.0,213000000.0,-51000000.0,596100000.0,,248000000.0,,-305000000.0,-1908400000.0,-307000000.0,843500000.0,,646700000.0,,,2215000000.0,-28000000.0,6849500000.0,1515000000.0,,0.505,25000000.0,223600000.0,1637800000.0,1138000000.0,9104200000.0,,1179200000.0,3966800000.0,81200000.0,,1137900000.0,23475300000.0,,1056000000.0,16955000000.0,-1387200000.0,,647000000.0,8571000000.0,5114000000.0,,,0.0,,,6850000000.0,4328800000.0,82200000.0,,2658500000.0,,4875000000.0,1278400000.0,10404300000.0,,,118200000.0,,-66000000.0,,973800000.0,,392000000.0,187500000.0,,2916200000.0,974000000.0,0.0,,974000000.0,14464100000.0,216000000.0,959000000.0,973800000.0,28071000000.0,1315000000.0,1515600000.0,,40400000.0,101000000.0,16151000000.0,,1186400000.0,,549000000.0,-307000000.0,,17000000.0,23476000000.0,,,-245000000.0,19510000000.0,-844000000.0,,,,,,,,,,,,,,,
,,,,,,-345300000.0,,,4517600000.0,839000000.0,,57600000.0,207100000.0,,,,,,,-838000000.0,,,,,24300000.0,,,,,1314700000.0,4067300000.0,14800000.0,511100000.0,-527600000.0,,,,,213600000.0,,90900000.0,5969700000.0,,,,,,,,,7595900000.0,4655000000.0,673200000.0,,0.39,,,,9353700000.0,1118600000.0,-921000000.0,232200000.0,8945000000.0,10368900000.0,,14521600000.0,,,,,,,41100000.0,,29064800000.0,-542400000.0,,814100000.0,,,,,,,,,,,-453800000.0,,,,1305000000.0,,441000000.0,,439400000.0,,,,,,2416400000.0,323600000.0,,1498800000.0,,,38400000.0,,,1137900000.0,,,,,,,,,,894500000.0,23095100000.0,,,695800000.0,,4977200000.0,,,0.0,,,6770500000.0,,,,,,5155600000.0,,,,,,,-64800000.0,,,,500600000.0,,,,1349900000.0,,,1349900000.0,,187500000.0,959000000.0,,,1335400000.0,,,,140900000.0,16194000000.0,,,,534500000.0,439400000.0,,-6700000.0,23789900000.0,1111600000.0,0.39,762600000.0,19722600000.0,,,,,,,,,,,,,,,,
,,,,,,-525500000.0,,,4326100000.0,900000000.0,,43700000.0,-65100000.0,,,,,,,-825000000.0,,,,,17100000.0,,,,,917800000.0,3793200000.0,-7900000.0,238300000.0,-462900000.0,,,,,-247100000.0,,106900000.0,4448000000.0,,,,,,,,,7249200000.0,3530200000.0,429000000.0,,0.255,,,,9341300000.0,1081800000.0,17300000.0,148100000.0,9164000000.0,10410700000.0,,14599700000.0,,,,,,,44900000.0,,21726400000.0,-442700000.0,,534900000.0,,,,,,,,,,,-537800000.0,,,,727900000.0,,280900000.0,,279100000.0,,,,,,2585600000.0,-272800000.0,,1481700000.0,,,3900000.0,,,1163600000.0,,,,,,,,,,899800000.0,17278400000.0,,,739500000.0,,4836500000.0,,,0.0,,,6786600000.0,,,,,,3913100000.0,,,,,,,-63100000.0,,,,382900000.0,,,,1137900000.0,,,1137900000.0,,511100000.0,959000000.0,,,1340000000.0,,,,105900000.0,16296000000.0,,,,532700000.0,279100000.0,,-400000.0,23545200000.0,1076400000.0,0.26,285200000.0,19752000000.0,,,,,,,,,,,,,,,,
,,,,,,-332800000.0,,,4824800000.0,0.0,,29100000.0,-566500000.0,,,,,,,-808000000.0,,,,,19700000.0,,,,,976700000.0,3762700000.0,-11500000.0,435000000.0,-496900000.0,,,,,413400000.0,,-728900000.0,4423400000.0,,,,,,,,,8277200000.0,3446700000.0,491800000.0,,0.3,0.0,,,10547400000.0,1043000000.0,-17300000.0,174700000.0,9404000000.0,10348300000.0,,14690100000.0,,,,,,,33300000.0,,21807000000.0,-485400000.0,,594800000.0,,,,,,,,,,,458100000.0,,,,235500000.0,,317100000.0,,316500000.0,,,,,,2547900000.0,196700000.0,,1416900000.0,,,29200000.0,,,1163600000.0,,,,,,,,,,905600000.0,17383600000.0,,,770900000.0,,5550000000.0,,,0.0,,,6780300000.0,,,,,,3828600000.0,,,,,,,-60900000.0,,,,381900000.0,,,,1355000000.0,,,1355000000.0,,238300000.0,959000000.0,,,2079300000.0,,,,103000000.0,16381200000.0,,,,527500000.0,316500000.0,,747300000.0,24658400000.0,1036400000.0,0.305,-249900000.0,20895700000.0,,,,,,,,,,,,,,,,
,,,,176100000.0,-2063900000.0,-57000000.0,462000000.0,29370000000.0,4523800000.0,0.0,-1260600000.0,45700000.0,-264500000.0,,15478100000.0,-125700000.0,-14495000000.0,7958600000.0,577200000.0,-753000000.0,,,,,20500000.0,977000000.0,,1496500000.0,2538900000.0,1205900000.0,4210800000.0,6300000.0,237900000.0,-697200000.0,120400000.0,,793800000.0,,-322000000.0,,452700000.0,5052100000.0,50400000.0,-1445100000.0,96751300000.0,,,76858200000.0,959000000.0,,7958600000.0,3846200000.0,707500000.0,771300000.0,0.44,-110100000.0,,,11023300000.0,1035000000.0,-524100000.0,238800000.0,9787000000.0,9417400000.0,,14881500000.0,5145700000.0,19893100000.0,-689000000.0,1.39,16692900000.0,0.0,-118400000.0,955200000.0,24153100000.0,-593400000.0,,819800000.0,-78400000.0,,1496500000.0,20440700000.0,2699900000.0,-14495000000.0,,-267000000.0,187500000.0,17129600000.0,-66700000.0,-122400000.0,1507700000.0,,566800000.0,,468700000.0,-2184600000.0,461500000.0,2301500000.0,,798100000.0,,,2538900000.0,-197100000.0,6179300000.0,1144100000.0,,1.385,39000000.0,900000.0,1651500000.0,1234200000.0,11023300000.0,,1066800000.0,4210800000.0,81600000.0,,1234200000.0,24651500000.0,1051500000.0,977000000.0,19101000000.0,-600200000.0,,798100000.0,9787000000.0,5145700000.0,,1051500000.0,0.0,,,6179300000.0,4523800000.0,57900000.0,,2835200000.0,,4232300000.0,2763500000.0,9417400000.0,,,110500000.0,,-78200000.0,955200000.0,237900000.0,,386100000.0,237900000.0,,4415000000.0,237900000.0,0.0,,237900000.0,14881500000.0,435000000.0,959000000.0,237900000.0,29370000000.0,2699900000.0,1144100000.0,,1700000.0,112300000.0,16692900000.0,,1073200000.0,,577200000.0,461500000.0,,-619800000.0,24651500000.0,1027600000.0,0.445,-26600000.0,20440700000.0,-753000000.0,,,,,,,,,,,,,,,
