date,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualGoodwill,annualTotalAssets,quarterlyCostOfRevenue,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,annualAccountsReceivable,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,annualCostOfRevenue,annualOperatingIncome,quarterlySellingGeneralAndAdministration,annualInvestingCashFlow,trailingTotalRevenue,annualLongTermDebt,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualCashDividendsPaid,quarterlyBasicAverageShares,annualEndCashPosition,annualFreeCashFlow,annualPretaxIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,trailingPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDebt,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualTaxProvision,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,quarterlyNetOtherFinancingCharges,quarterlyInventory,quarterlyGrossProfit,annualCurrentAccruedExpenses,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualSaleOfInvestment,annualBasicAverageShares,annualRepurchaseOfCapitalStock,quarterlyDilutedEPS,annualOtherNonCurrentAssets,annualCurrentAssets,annualCurrentLiabilities,annualNetPPE,trailingNetOtherInvestingChanges,annualEbitda,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualGrossPPE,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,annualBasicEPS,annualOtherNonCurrentLiabilities,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualBeginningCashPosition,trailingGrossProfit,trailingCapitalExpenditure,trailingDeferredIncomeTax,quarterlySaleOfInvestment,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingInterestExpense,trailingRepaymentOfDebt,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,annualTotalNonCurrentAssets,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,quarterlyBasicEPS,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingNetOtherFinancingCharges,trailingDepreciationAndAmortization,quarterlyEbitda,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyOperatingIncome,annualCashFlowFromContinuingFinancingActivities,annualCurrentDebt,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualDilutedAverageShares,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyOtherNonCashItems,annualTotalRevenue,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,annualDeferredIncomeTax,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyPretaxIncome,trailingCostOfRevenue,trailingFreeCashFlow,annualInterestExpense,trailingBeginningCashPosition,annualDilutedEPS,quarterlyCurrentAssets,trailingCashDividendsPaid,quarterlyCurrentLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,annualGrossProfit,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,annualStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyPurchaseOfBusiness,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,annualChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualCurrentDeferredRevenue,annualPurchaseOfBusiness,trailingPurchaseOfBusiness,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
2006-06-30,,,1455000000.0,24912000000.0,1241000000.0,,,,1387000000.0,,,28259000000.0,,,11058000000.0,,,-343000000.0,,,,,,,,,,,,209000000.0,-14000000.0,,502948000.0,,,,,,,,,17976000000.0,,,939000000.0,,,,208000000.0,,136000000.0,470000000.0,209000000.0,,,62000000.0,,-6000000.0,936000000.0,1219000000.0,,,,10751000000.0,21727000000.0,4436000000.0,,,1080000000.0,,,,,-143000000.0,,,,0.415,,,,,,,,504168000.0,,,,6532000000.0,,,703000000.0,,,,,,,,,,,,,,,-239000000.0,581000000.0,,877000000.0,,,218000000.0,,136000000.0,0.0,136000000.0,0.415,2606000000.0,-233000000.0,,,368000000.0,,,139000000.0,,,,-441000000.0,-5817000000.0,,,,,-58000000.0,,,-82000000.0,,-110000000.0,19388000000.0,-7000000.0,,,,,,3347000000.0,,3057000000.0,,-409000000.0,-14000000.0,,2671000000.0,,7000000.0,13571000000.0,,,,939000000.0,,17000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,,1337000000.0,25220000000.0,1270000000.0,,,,1809000000.0,,,28714000000.0,,,10709000000.0,,,364000000.0,,,,,,,,,,,,374000000.0,374000000.0,,503494000.0,,,,,,,,,17678000000.0,,,1227000000.0,,,,210000000.0,,292000000.0,-285000000.0,374000000.0,,,37000000.0,,-5000000.0,1164000000.0,1583000000.0,,,,10920000000.0,21729000000.0,4646000000.0,,,807000000.0,,,,,-144000000.0,,,,0.74,,,,,,,,504658000.0,,,,6985000000.0,,,-13000000.0,,,,,,,,,,,,,,,-33000000.0,479000000.0,,806000000.0,,,136000000.0,,292000000.0,0.0,292000000.0,0.74,3392000000.0,-275000000.0,,,1035000000.0,,,776000000.0,,,,-198000000.0,-5950000000.0,,,,,-103000000.0,,,156000000.0,,639000000.0,19634000000.0,603000000.0,,,,,,3494000000.0,,3303000000.0,,55000000.0,6000000.0,,2901000000.0,,229000000.0,13684000000.0,,,,1227000000.0,,22000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,769000000.0,,1368000000.0,24908000000.0,1212000000.0,,,28570000000.0,1369000000.0,,21823000000.0,28570000000.0,,739000000.0,10370000000.0,2710000000.0,1368000000.0,218000000.0,-108000000.0,,,,964000000.0,6769000000.0,1815000000.0,,-241000000.0,,10370000000.0,-47000000.0,193000000.0,-574000000.0,,141000000.0,914000000.0,1206000000.0,,,,,,17691000000.0,387000000.0,688000000.0,1230000000.0,,141000000.0,,192000000.0,6747000000.0,141000000.0,-188000000.0,-47000000.0,,454000000.0,48000000.0,,-203000000.0,1137000000.0,1279000000.0,1212000000.0,,,11321000000.0,21823000000.0,4462000000.0,1929000000.0,,867000000.0,,141000000.0,,83000000.0,-144000000.0,,503356000.0,,,11321000000.0,3662000000.0,3406000000.0,13002000000.0,,2762000000.0,,,18851000000.0,739000000.0,1230000000.0,6747000000.0,1.47,17691000000.0,77000000.0,,,-147000000.0,288000000.0,,,,,,,,,,,-108000000.0,688000000.0,,964000000.0,24908000000.0,203000000.0,292000000.0,,141000000.0,0.0,141000000.0,,2648000000.0,-267000000.0,,,641000000.0,-229000000.0,,412000000.0,-1834000000.0,1230000000.0,,-449000000.0,-5849000000.0,-1015000000.0,504628000.0,752000000.0,3580000000.0,496000000.0,12164000000.0,0.0,-151000000.0,-111000000.0,485000000.0,18851000000.0,268000000.0,,,812000000.0,,1.465,3662000000.0,,3406000000.0,4462000000.0,100000000.0,-106000000.0,-5849000000.0,2710000000.0,1137000000.0,75000000.0,13002000000.0,,5395000000.0,,1230000000.0,,27000000.0,,173000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,,1806000000.0,24594000000.0,1455000000.0,,,,2041000000.0,,,28363000000.0,,,10314000000.0,,,681000000.0,,,,,,,,,,,,329000000.0,335000000.0,,505784000.0,,,,,,,,,,,,1016000000.0,,,,188000000.0,,483000000.0,-233000000.0,329000000.0,,,50000000.0,,5000000.0,652000000.0,1573000000.0,,,,10878000000.0,21734000000.0,4079000000.0,,,849000000.0,,,,,-148000000.0,,,,0.65,,,,,,,,506712000.0,,,,6629000000.0,,,42000000.0,,,,,,,,,,,583000000.0,,,,-272000000.0,568000000.0,,1013000000.0,,,141000000.0,,483000000.0,0.0,483000000.0,0.65,3614000000.0,-275000000.0,,,945000000.0,,,724000000.0,,,,-381000000.0,-5974000000.0,,,,,59000000.0,,,342000000.0,,956000000.0,19107000000.0,597000000.0,,,,,,3769000000.0,,3484000000.0,,450000000.0,-13000000.0,,2717000000.0,,262000000.0,13133000000.0,,,,1016000000.0,,33000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,,1588000000.0,24561000000.0,1322000000.0,,,,1389000000.0,,,28458000000.0,,,9863000000.0,,,-544000000.0,,,,,,,,,,,,275000000.0,293000000.0,,507262000.0,,,,,,,,,17422000000.0,,,1355000000.0,,,,185000000.0,,170000000.0,-28000000.0,275000000.0,,,48000000.0,,9000000.0,982000000.0,1421000000.0,,,,10820000000.0,21611000000.0,4223000000.0,,,817000000.0,,,,,-148000000.0,,,,0.54,,,,,,,,508068000.0,,,,6847000000.0,,,316000000.0,,,,,,,,,,,,,,,-213000000.0,897000000.0,,1022000000.0,,,483000000.0,,170000000.0,0.0,170000000.0,0.545,2810000000.0,-384000000.0,,,823000000.0,,,604000000.0,,,,-109000000.0,-6067000000.0,,,,,-69000000.0,,,-297000000.0,,-160000000.0,19346000000.0,467000000.0,,,,,,3897000000.0,,3699000000.0,,-728000000.0,137000000.0,,2829000000.0,,174000000.0,13279000000.0,,,,1355000000.0,,35000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,,1520000000.0,24777000000.0,1439000000.0,,,,1674000000.0,,,28909000000.0,,,9980000000.0,,,429000000.0,,,,,,,,,,,,506000000.0,500000000.0,,508544000.0,,,,,,,,,17491000000.0,,,1226000000.0,,,,192000000.0,,421000000.0,-328000000.0,506000000.0,,,35000000.0,,2000000.0,1197000000.0,1801000000.0,,,,10801000000.0,21598000000.0,4287000000.0,,,832000000.0,,,,,-149000000.0,,,,0.995,,,,,,,,509090000.0,,,,7311000000.0,,,-17000000.0,,,,,,,,,,,,,,,-127000000.0,757000000.0,,916000000.0,,,170000000.0,,421000000.0,0.0,421000000.0,0.995,3475000000.0,-314000000.0,,,1208000000.0,,,969000000.0,,,,-165000000.0,-6210000000.0,,,,,213000000.0,,,251000000.0,,743000000.0,19717000000.0,814000000.0,,,,,,4132000000.0,,3581000000.0,,-34000000.0,-79000000.0,,3186000000.0,,314000000.0,13507000000.0,,,,1226000000.0,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,1304000000.0,,1639000000.0,23464000000.0,2008000000.0,,,28392000000.0,1422000000.0,,21093000000.0,28392000000.0,,1335000000.0,8662000000.0,3261000000.0,1639000000.0,4000000.0,-216000000.0,,,,1094000000.0,6523000000.0,2926000000.0,,-1000000.0,,8662000000.0,225000000.0,192000000.0,-594000000.0,,381000000.0,570000000.0,2379000000.0,,,,,,16304000000.0,229000000.0,1466000000.0,1188000000.0,,381000000.0,,170000000.0,7299000000.0,381000000.0,588000000.0,225000000.0,,1060000000.0,-48000000.0,,11000000.0,1089000000.0,1543000000.0,2008000000.0,,,10125000000.0,21093000000.0,4454000000.0,1918000000.0,,911000000.0,,381000000.0,,83000000.0,-149000000.0,,507560000.0,,,10125000000.0,4928000000.0,4290000000.0,13275000000.0,,3823000000.0,,,19310000000.0,1335000000.0,1188000000.0,7299000000.0,2.63,16304000000.0,963000000.0,,,275000000.0,106000000.0,,,,,,,,,,,-216000000.0,1466000000.0,,1094000000.0,23464000000.0,98000000.0,421000000.0,,381000000.0,0.0,381000000.0,,2965000000.0,-375000000.0,,,850000000.0,27000000.0,,632000000.0,-1642000000.0,1188000000.0,,-987000000.0,-6035000000.0,-1348000000.0,508813000.0,1319000000.0,3404000000.0,26000000.0,12853000000.0,0.0,-21000000.0,119000000.0,379000000.0,19310000000.0,502000000.0,,,733000000.0,,2.62,4928000000.0,,4290000000.0,4454000000.0,143000000.0,74000000.0,-6035000000.0,3261000000.0,1089000000.0,310000000.0,13275000000.0,,6330000000.0,,1188000000.0,,1000000.0,,-169000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,,1709000000.0,23247000000.0,2437000000.0,,,,2124000000.0,,,27968000000.0,,,8414000000.0,,,720000000.0,,,,,,,,,,,,448000000.0,434000000.0,,508490000.0,,,,,,,,,,,,735000000.0,,,,154000000.0,,251000000.0,-262000000.0,448000000.0,,,30000000.0,,-44000000.0,686000000.0,1679000000.0,,,,9738000000.0,20622000000.0,4234000000.0,,,908000000.0,,,,,-164000000.0,,,,0.88,,,,,,,,510107000.0,,,,7346000000.0,,,61000000.0,,,,,,,,,,,59000000.0,,,,-436000000.0,1768000000.0,,993000000.0,,,381000000.0,,251000000.0,0.0,251000000.0,0.88,3803000000.0,-323000000.0,,,988000000.0,,,771000000.0,,,,-911000000.0,-6121000000.0,,,,,-65000000.0,,,-130000000.0,,1043000000.0,19571000000.0,668000000.0,,,,,,4721000000.0,,4165000000.0,,400000000.0,2000000.0,,3523000000.0,,234000000.0,13450000000.0,,,,735000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,,1633000000.0,23038000000.0,2125000000.0,,,,1540000000.0,,,28334000000.0,,,8281000000.0,,,-835000000.0,,,,,,,,,,,,-150000000.0,-166000000.0,,508491000.0,,,,,,,,,15914000000.0,,,1754000000.0,,,,147000000.0,,86000000.0,-440000000.0,-151000000.0,,,19000000.0,,47000000.0,1142000000.0,1021000000.0,,,,9203000000.0,21760000000.0,3275000000.0,,,844000000.0,,,,,-164000000.0,,,,-0.29,,,,,,,,509487000.0,,,,6574000000.0,,,-26000000.0,,,,,,,,,,,,,,,-896000000.0,2118000000.0,,1342000000.0,,,251000000.0,,86000000.0,0.0,86000000.0,-0.29,2561000000.0,-416000000.0,,,395000000.0,,,177000000.0,,,,693000000.0,-6209000000.0,,,,,488000000.0,,,-165000000.0,,-419000000.0,19982000000.0,48000000.0,,,,,,5296000000.0,,5221000000.0,,-984000000.0,88000000.0,,3209000000.0,,214000000.0,13773000000.0,,,,1754000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,1370000000.0,23988000000.0,1364000000.0,,,,1899000000.0,,,28054000000.0,,,8012000000.0,,,470000000.0,,,,,,,,,,,,656000000.0,476000000.0,,507724000.0,,,,,,,,,16288000000.0,,,1039000000.0,,,,149000000.0,,229000000.0,243000000.0,655000000.0,,,-4000000.0,,-91000000.0,1383000000.0,1819000000.0,,,,9923000000.0,20375000000.0,3811000000.0,,,855000000.0,,,,,-164000000.0,,,,1.29,,,,,,,,508326000.0,,,,7679000000.0,,,703000000.0,,,,,,,,,,,,,,,-196000000.0,821000000.0,,1224000000.0,,,86000000.0,,229000000.0,0.0,229000000.0,1.29,3718000000.0,-498000000.0,,,1178000000.0,,,964000000.0,,,,-1066000000.0,-6304000000.0,,,,,166000000.0,,,144000000.0,,968000000.0,20310000000.0,810000000.0,,,,,,4066000000.0,,3627000000.0,,467000000.0,-161000000.0,,3701000000.0,,334000000.0,14006000000.0,,,,1039000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,910000000.0,,1398000000.0,25050000000.0,1131000000.0,,,29049000000.0,1743000000.0,,21198000000.0,29049000000.0,,1192000000.0,8005000000.0,3773000000.0,1398000000.0,219000000.0,-177000000.0,,,,1227000000.0,7295000000.0,2613000000.0,,-775000000.0,,8005000000.0,235000000.0,238000000.0,-655000000.0,,321000000.0,574000000.0,1913000000.0,,,,,,17433000000.0,568000000.0,571000000.0,1052000000.0,,321000000.0,,146000000.0,7851000000.0,321000000.0,-316000000.0,234000000.0,,926000000.0,-201000000.0,,-6000000.0,1255000000.0,1519000000.0,1131000000.0,,,10548000000.0,21198000000.0,3865000000.0,2345000000.0,,859000000.0,,321000000.0,,,-163000000.0,,507693000.0,-92000000.0,,10548000000.0,3999000000.0,3410000000.0,14433000000.0,,3406000000.0,,,20818000000.0,1188000000.0,1052000000.0,7851000000.0,2.34,17433000000.0,172000000.0,,,-59000000.0,380000000.0,,,,,,,,,,,-177000000.0,571000000.0,,1227000000.0,25050000000.0,-177000000.0,229000000.0,,321000000.0,80000000.0,321000000.0,,3262000000.0,-534000000.0,,,855000000.0,-94000000.0,,660000000.0,-1629000000.0,1052000000.0,,-345000000.0,-6385000000.0,-1771000000.0,508427000.0,987000000.0,3414000000.0,-21000000.0,13322000000.0,80000000.0,92000000.0,71000000.0,753000000.0,20818000000.0,384000000.0,,,594000000.0,,2.34,3999000000.0,,3410000000.0,3865000000.0,46000000.0,142000000.0,-6385000000.0,3773000000.0,1255000000.0,146000000.0,14433000000.0,0.0,6027000000.0,,1052000000.0,,,,-71000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,,1285000000.0,25024000000.0,160000000.0,,,,2068000000.0,,,29302000000.0,,,7859000000.0,,,987000000.0,,,,,,,,,,,,444000000.0,444000000.0,,505986000.0,,,,,236000000.0,17495000000.0,,,1760000000.0,,,1055000000.0,,,-568000000.0,145000000.0,,1232000000.0,-165000000.0,444000000.0,,,-34000000.0,,-2000000.0,846000000.0,1853000000.0,,,3660000000.0,6329000000.0,21093000000.0,3925000000.0,,,926000000.0,,,,,-168000000.0,,,,0.88,,,,,,,,506548000.0,,,,8199000000.0,,,-9000000.0,,,,,,,,814000000.0,,-352000000.0,,,,,-31000000.0,91000000.0,,925000000.0,,,321000000.0,,1439000000.0,0.0,1232000000.0,0.88,3921000000.0,-402000000.0,,,1129000000.0,,,927000000.0,,,,-313000000.0,-6531000000.0,,,,,21000000.0,,,911000000.0,,1389000000.0,21172000000.0,748000000.0,,,,,,4278000000.0,,3598000000.0,,927000000.0,19000000.0,,4049000000.0,,304000000.0,14641000000.0,,,,1071000000.0,,,207000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,16000000.0,1271000000.0,24926000000.0,100000000.0,,,,1695000000.0,,,28760000000.0,,,7805000000.0,,,-1014000000.0,,,,,,,,,,,,311000000.0,311000000.0,,505990000.0,,,,,231000000.0,17040000000.0,,,1678000000.0,,,1079000000.0,,,-923000000.0,133000000.0,,393000000.0,-45000000.0,311000000.0,,,47000000.0,,-2000000.0,1073000000.0,866000000.0,,,3508000000.0,6135000000.0,20361000000.0,4046000000.0,,,229000000.0,,,,,-168000000.0,,,,0.61,,,,,,,,506936000.0,,,,8389000000.0,,,-8000000.0,,,,,,,,1300000000.0,,-338000000.0,108000000.0,,,,0.0,60000000.0,,941000000.0,,,1232000000.0,,652000000.0,0.0,393000000.0,0.614637,2561000000.0,-414000000.0,,,887000000.0,,,637000000.0,,,,-194000000.0,-6620000000.0,,,,,-355000000.0,,,-839000000.0,,-600000000.0,21519000000.0,551000000.0,,,,,,3834000000.0,,3321000000.0,,-620000000.0,120000000.0,,4204000000.0,,240000000.0,14899000000.0,,,,995000000.0,,,259000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,16000000.0,1242000000.0,24893000000.0,146000000.0,,,,1241000000.0,,,28434000000.0,,,7566000000.0,,,552000000.0,,,,,,,,,,,,488000000.0,488000000.0,,505988000.0,,,,,167000000.0,16746000000.0,,,1647000000.0,,,891000000.0,,,-162000000.0,129000000.0,,130000000.0,-209000000.0,488000000.0,,,32000000.0,,0.0,1302000000.0,1798000000.0,,,3486000000.0,6013000000.0,19739000000.0,4090000000.0,,,876000000.0,,,,,-169000000.0,,,,0.964462,,,,,,,,506812000.0,,,,8685000000.0,,,-9000000.0,,,,,,,,389000000.0,,-347000000.0,110000000.0,,,,-31000000.0,50000000.0,,911000000.0,,,393000000.0,,347000000.0,0.0,130000000.0,0.964462,3039000000.0,-416000000.0,,,1178000000.0,,,922000000.0,,,,-606000000.0,-6777000000.0,,,,,64000000.0,,,-263000000.0,,552000000.0,21920000000.0,825000000.0,,,,,,3541000000.0,,2993000000.0,,-55000000.0,70000000.0,,4523000000.0,,337000000.0,15143000000.0,,,,878000000.0,,,217000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,-792000000.0,16000000.0,1229000000.0,25084000000.0,102000000.0,,16000000.0,28730000000.0,1335000000.0,,19932000000.0,28730000000.0,,1592000000.0,7645000000.0,4704000000.0,1229000000.0,-48000000.0,-116000000.0,-1798000000.0,,,1081000000.0,5711000000.0,3121000000.0,,-792000000.0,,7645000000.0,349000000.0,349000000.0,-673000000.0,,350000000.0,1855000000.0,2636000000.0,,325000000.0,16718000000.0,,,1383000000.0,263000000.0,83000000.0,1051000000.0,959000000.0,350000000.0,-145000000.0,120000000.0,8788000000.0,350000000.0,-373000000.0,349000000.0,3380000000.0,1044000000.0,-1000000.0,,2000000.0,1167000000.0,1548000000.0,102000000.0,,3380000000.0,6002000000.0,19932000000.0,4139000000.0,1855000000.0,16718000000.0,915000000.0,123000000.0,593000000.0,243000000.0,0.0,-168000000.0,2688000000.0,505986000.0,0.0,,6002000000.0,3646000000.0,3214000000.0,15440000000.0,,4001000000.0,,,22069000000.0,1592000000.0,890000000.0,8788000000.0,17.37,1383000000.0,89000000.0,,-1329000000.0,29000000.0,321000000.0,,,,185000000.0,,-292000000.0,123000000.0,,,,-116000000.0,83000000.0,,1081000000.0,25084000000.0,42000000.0,130000000.0,,593000000.0,0.0,350000000.0,,2883000000.0,-562000000.0,,,957000000.0,-1034000000.0,,633000000.0,-1034000000.0,1051000000.0,,79000000.0,-6629000000.0,-1794000000.0,507064000.0,1592000000.0,3574000000.0,752000000.0,12406000000.0,0.0,220000000.0,326000000.0,514000000.0,22069000000.0,512000000.0,,,527000000.0,,3.139643,3646000000.0,,3214000000.0,4139000000.0,-31000000.0,117000000.0,-6629000000.0,4704000000.0,1167000000.0,163000000.0,15440000000.0,0.0,6695000000.0,,890000000.0,,,243000000.0,221000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,16000000.0,1492000000.0,25306000000.0,149000000.0,,,,1768000000.0,,,28775000000.0,,,7906000000.0,,,1072000000.0,,,,,,,,,,,,491000000.0,491000000.0,,505950000.0,,,,,266000000.0,16765000000.0,,,2054000000.0,,,267000000.0,,,-189000000.0,116000000.0,,312000000.0,-318000000.0,491000000.0,,,29000000.0,,-792000000.0,862000000.0,1912000000.0,,,3367000000.0,5893000000.0,19565000000.0,4416000000.0,,,978000000.0,,,,,-173000000.0,,,,0.97,,,,,,,,507147000.0,,,,9201000000.0,,,-318000000.0,,,,,,,,287000000.0,,-875000000.0,133000000.0,,,,-24000000.0,105000000.0,,1002000000.0,,,350000000.0,,621000000.0,0.0,312000000.0,0.970452,3680000000.0,-427000000.0,,,1195000000.0,,,934000000.0,,,,-792000000.0,-6772000000.0,,,,,581000000.0,,,-38000000.0,,1072000000.0,22455000000.0,847000000.0,,,,,,3469000000.0,,2800000000.0,,727000000.0,41000000.0,,5022000000.0,,356000000.0,15683000000.0,-80000000.0,,,880000000.0,,,309000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,16000000.0,1251000000.0,25257000000.0,106000000.0,,,,1072000000.0,,,28742000000.0,,,7746000000.0,,,-1036000000.0,,,,,,,,,,,,224000000.0,222000000.0,,506109000.0,,,,,267000000.0,16358000000.0,,,2133000000.0,,,1391000000.0,,,-250000000.0,120000000.0,,57000000.0,-437000000.0,224000000.0,,,-7000000.0,,-35000000.0,1044000000.0,1289000000.0,,,3267000000.0,5716000000.0,19607000000.0,4171000000.0,,,858000000.0,,,,,-174000000.0,,,,0.44,,,,,,,,507091000.0,,,,9126000000.0,,,-1000000.0,,,,,,,,298000000.0,,234000000.0,132000000.0,,,,-139000000.0,108000000.0,,996000000.0,,,312000000.0,,326000000.0,,57000000.0,0.44,2361000000.0,-484000000.0,,,733000000.0,,,431000000.0,,,,734000000.0,-6876000000.0,,,,,136000000.0,,,-255000000.0,,-552000000.0,22833000000.0,346000000.0,,,,,,3485000000.0,,3249000000.0,,-1091000000.0,31000000.0,,5072000000.0,,124000000.0,15957000000.0,0.0,,,721000000.0,,,269000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,16000000.0,1211000000.0,25433000000.0,159000000.0,,,,1355000000.0,,,29104000000.0,,,8152000000.0,,,213000000.0,,,,,,,,,,,,567000000.0,567000000.0,,505945000.0,,,,,299000000.0,16521000000.0,,,1420000000.0,,,1004000000.0,,,-466000000.0,120000000.0,,332000000.0,-341000000.0,567000000.0,,,67000000.0,,8000000.0,1185000000.0,1899000000.0,,,3126000000.0,5488000000.0,19539000000.0,4232000000.0,,,897000000.0,,,,,-173000000.0,,,,1.12,,,,,,,,506968000.0,,,,9557000000.0,,,3000000.0,,,,,,,,728000000.0,,-593000000.0,129000000.0,,,,-111000000.0,61000000.0,,992000000.0,,,57000000.0,,607000000.0,0.0,332000000.0,1.12,3254000000.0,-606000000.0,,,1368000000.0,,,1002000000.0,,,,-203000000.0,-6995000000.0,,,,,275000000.0,,,275000000.0,,819000000.0,23458000000.0,949000000.0,,,,,,3671000000.0,,3018000000.0,,127000000.0,133000000.0,,5466000000.0,,382000000.0,16463000000.0,0.0,,,749000000.0,,,275000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
