,quarterlyNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualDilutedAverageShares,quarterlyChangeInInventory,annualDilutedEPS,annualBeginningCashPosition,trailingChangesInAccountReceivables,quarterlyChangesInAccountReceivables,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyOperatingExpense,quarterlySaleOfInvestment,trailingDeferredIncomeTax,trailingRepaymentOfDebt,annualCapitalExpenditure,quarterlyCapitalStock,trailingCapitalExpenditure,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyBeginningCashPosition,quarterlyDilutedEPS,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,annualStockBasedCompensation,quarterlyNetPPE,annualNetOtherFinancingCharges,annualChangeInInventory,annualInventory,quarterlyTaxProvision,quarterlyEbitda,trailingTaxProvision,trailingNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyStockBasedCompensation,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualCurrentDeferredRevenue,annualCostOfRevenue,annualTotalRevenue,trailingOtherNonCashItems,annualCapitalStock,annualCurrentDebt,annualOperatingExpense,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualAccumulatedDepreciation,quarterlyPretaxIncome,quarterlyGrossPPE,annualGrossProfit,trailingFreeCashFlow,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,trailingSellingGeneralAndAdministration,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyTotalRevenue,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,trailingPurchaseOfBusiness,quarterlyCurrentLiabilities,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyAccountsReceivable,quarterlyGoodwill,trailingPretaxIncome,annualNetOtherInvestingChanges,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualNetIncome,quarterlyCurrentAccruedExpenses,quarterlyTotalAssets,annualPretaxIncome,quarterlyCostOfRevenue,annualFreeCashFlow,annualCommonStockIssuance,annualGoodwill,annualInvestingCashFlow,quarterlyNetIncome,quarterlyDepreciationAndAmortization,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,annualAccountsPayable,trailingInvestingCashFlow,trailingTotalRevenue,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualStockholdersEquity,annualOtherCurrentAssets,trailingPurchaseOfInvestment,annualLongTermDebt,annualEndCashPosition,annualDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingStockBasedCompensation,annualTaxProvision,annualTotalAssets,quarterlyInventory,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,annualCurrentAccruedExpenses,quarterlyDilutedAverageShares,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyPurchaseOfInvestment,annualCurrentLiabilities,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualBasicEPS,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherIncomeExpense,trailingOperatingIncome,annualSaleOfInvestment,quarterlyCashDividendsPaid,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,annualInvestmentsAndAdvances,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyOtherNonCurrentAssets,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualEbitda,annualCurrentAssets,trailingChangeInAccountPayable,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,trailingBasicEPS
1191110400,3000000.0,,,,,,,,,,,,,,,63172000000.0,-93000000.0,,5022000000.0,3631000000.0,314000000.0,,,,35000000.0,,,,2949000000.0,,,,3014000000.0,41888000000.0,828000000.0,0.09,3014000000.0,,785000000.0,,,,,23213000000.0,,,,421000000.0,2929000000.0,,,70000000.0,,-18816000000.0,,,,,,,,,,,,5397000000.0,,965000000.0,42029000000.0,,,,-600000000.0,,7145000000.0,1718000000.0,117000000.0,,1391000000.0,0.0,6174000000.0,2280000000.0,,,-1610000000.0,,,7781000000.0,,-462000000.0,-37000000.0,,,,6704000000.0,,,107774000000.0,,1598000000.0,14549000000.0,,,0.09,30340000000.0,65000000.0,,7404000000.0,,,,2121000000.0,108000000.0,,,2926000000.0,113171000000.0,,2759000000.0,,,,,560000000.0,1538000000.0,,560000000.0,,,,,2093000000.0,,,,,,,64314000000.0,,,,,2949000000.0,110000000.0,,6236000000.0,,,-77000000.0,,764000000.0,,,26570000000.0,,571000000.0,-1000000.0,,,,,,560000000.0,-1877000000.0,,,,,,71018000000.0,,,,6840000000.0,,,,,,,,,,,,,,,,,,,,,,
1199059200,16000000.0,-276000000.0,2587000000.0,2627000000.0,43432000000.0,,,7167000000.0,6384000000.0,,0.415,1239000000.0,,,2289000000.0,62816000000.0,-56000000.0,7934000000.0,5111000000.0,3653000000.0,-17000000.0,,,-6564000000.0,34000000.0,,893000000.0,109750000000.0,963000000.0,,,,1061000000.0,41340000000.0,2949000000.0,,3336000000.0,,747000000.0,6196000000.0,-316000000.0,,,23624000000.0,62000000.0,,,400000000.0,3082000000.0,,,8000000.0,,-19808000000.0,2587000000.0,,,,11175000000.0,30895000000.0,,34000000.0,1495000000.0,14142000000.0,,3667000000.0,-19808000000.0,996000000.0,43432000000.0,19720000000.0,,,-1250000000.0,247000000.0,7191000000.0,2684000000.0,85000000.0,,1458000000.0,2627000000.0,,-1000000000.0,-277000000.0,,-1667000000.0,,,8014000000.0,,356000000.0,87000000.0,,71827000000.0,,7952000000.0,,26880000000.0,109750000000.0,7191000000.0,1645000000.0,14705000000.0,,62000000.0,,29828000000.0,98000000.0,,7167000000.0,-2089000000.0,1645000000.0,,-1986000000.0,1017000000.0,,2587000000.0,494000000.0,113417000000.0,4349000000.0,2903000000.0,2228000000.0,412000000.0,14705000000.0,-8752000000.0,602000000.0,1624000000.0,5578000000.0,602000000.0,3336000000.0,,,337000000.0,2029000000.0,41340000000.0,747000000.0,,29828000000.0,963000000.0,6208000000.0,63875000000.0,,1800000000.0,113417000000.0,,963000000.0,97000000.0,494000000.0,,,,-1960000000.0,7952000000.0,1495000000.0,963000000.0,0.42,26880000000.0,,600000000.0,11000000.0,,,,1158000000.0,,602000000.0,-3670000000.0,,98000000.0,1061000000.0,62816000000.0,-3102000000.0,71827000000.0,63875000000.0,-56000000.0,23624000000.0,8605000000.0,8605000000.0,8792000000.0,11786000000.0,3667000000.0,,,,,,,,,,,,,,,,,,
1206921600,20000000.0,,,,,,,,,,,,,,,64137000000.0,-57000000.0,,5282000000.0,3727000000.0,49000000.0,,,,34000000.0,,,,635000000.0,,,,721000000.0,40798000000.0,963000000.0,0.12,2982000000.0,,886000000.0,,,,,23949000000.0,,,,508000000.0,3174000000.0,,,10000000.0,,-20955000000.0,,,,,,,,,,,,3104000000.0,,1246000000.0,44904000000.0,,,,-1000000000.0,,7187000000.0,2259000000.0,119000000.0,,1555000000.0,0.0,6018000000.0,-1044000000.0,,,-1557000000.0,,,8389000000.0,,-168000000.0,232000000.0,,,,7403000000.0,,,109720000000.0,,1497000000.0,14867000000.0,,,0.12,30009000000.0,86000000.0,,7110000000.0,,,,-328000000.0,702000000.0,,,3071000000.0,112824000000.0,,3107000000.0,,,,,732000000.0,1619000000.0,,732000000.0,,,,,2108000000.0,,,,,,,64235000000.0,,,,,635000000.0,293000000.0,,6034000000.0,,,-26000000.0,,1350000000.0,,,27116000000.0,,621000000.0,-28000000.0,,,,,,732000000.0,-1543000000.0,,,,,,71638000000.0,,,,6767000000.0,,,,,,,,,,,,,,,,,,,,,,
1214784000,-37000000.0,,,,,,,,,,,,,,,64063000000.0,-59000000.0,,5462000000.0,3712000000.0,271000000.0,,,,33000000.0,,,,1767000000.0,,,,2062000000.0,40337000000.0,635000000.0,0.105,3027000000.0,,920000000.0,,,,,23833000000.0,,,,455000000.0,3351000000.0,,,32000000.0,,-21574000000.0,,,,,,,,,,,,4647000000.0,,1074000000.0,45407000000.0,,,,-979000000.0,,6967000000.0,2669000000.0,136000000.0,,1750000000.0,0.0,5914000000.0,-35000000.0,,,-1419000000.0,,,8553000000.0,,56000000.0,171000000.0,,,,8089000000.0,,,109250000000.0,,1665000000.0,15074000000.0,,,0.105,30624000000.0,295000000.0,,7207000000.0,,,,1132000000.0,1250000000.0,,,3173000000.0,113897000000.0,,3091000000.0,,,,,632000000.0,1601000000.0,,632000000.0,,,,,2111000000.0,,,,,,,65123000000.0,,,,,1767000000.0,-76000000.0,,5940000000.0,,,-15000000.0,,1889000000.0,,,27292000000.0,,618000000.0,-107000000.0,,,,,,632000000.0,-1502000000.0,,,,,,73212000000.0,,,,6280000000.0,,,,,,,,,,,,,,,,,,,,,,
1222732800,15000000.0,,,,,,,,,,,,,,,64022000000.0,-64000000.0,,5454000000.0,3784000000.0,132000000.0,,,,33000000.0,,,,2714000000.0,,,,2917000000.0,40204000000.0,1767000000.0,0.13,3187000000.0,,938000000.0,,,,,23910000000.0,,,,401000000.0,3237000000.0,,,11000000.0,,-22671000000.0,,,,,,,,,,,,5513000000.0,,1157000000.0,46581000000.0,,,,-821000000.0,,7196000000.0,2445000000.0,104000000.0,,1670000000.0,0.0,5818000000.0,187000000.0,,,-1437000000.0,,,8549000000.0,,-132000000.0,206000000.0,,,,9259000000.0,,,108983000000.0,,1658000000.0,14909000000.0,,,0.13,30601000000.0,203000000.0,,298000000.0,,,,947000000.0,1008000000.0,,,2985000000.0,114496000000.0,,3095000000.0,,,,,771000000.0,1567000000.0,,771000000.0,,,,,2217000000.0,,,,,,,58108000000.0,,,,,2714000000.0,76000000.0,,5840000000.0,,,-26000000.0,,3087000000.0,,,27209000000.0,,601000000.0,-13000000.0,,,,,-182000000.0,771000000.0,-1685000000.0,,,,,,67367000000.0,,,,6142000000.0,,,,,,,,,,,,,,,,,,,,,,
1230681600,-30000000.0,232000000.0,2547000000.0,2644000000.0,47679000000.0,,,6171000000.0,5904000000.0,,0.43,963000000.0,,,2439000000.0,64007000000.0,-113000000.0,7652000000.0,4586000000.0,2829000000.0,285000000.0,,,-6277000000.0,33000000.0,,-235000000.0,109301000000.0,1195000000.0,,,-2610000000.0,1254000000.0,40450000000.0,2714000000.0,,,,544000000.0,5878000000.0,-2522000000.0,,258000000.0,24444000000.0,-153000000.0,,,169000000.0,3135000000.0,,,0.0,,-23235000000.0,2547000000.0,-738000000.0,,,13472000000.0,34256000000.0,,33000000.0,2278000000.0,14052000000.0,,3716000000.0,-23235000000.0,581000000.0,47679000000.0,20784000000.0,,,0.0,495000000.0,7427000000.0,2858000000.0,-172000000.0,,1757000000.0,2644000000.0,,-1630000000.0,-16000000.0,,-1864000000.0,,39000000.0,8765000000.0,,228000000.0,-114000000.0,,72270000000.0,,8939000000.0,,26982000000.0,109301000000.0,7427000000.0,1626000000.0,14889000000.0,,-32000000.0,,30178000000.0,59000000.0,,6171000000.0,-1167000000.0,1626000000.0,-547000000.0,-1519000000.0,994000000.0,,2547000000.0,624000000.0,113017000000.0,4058000000.0,4179000000.0,3954000000.0,53000000.0,14889000000.0,-7477000000.0,412000000.0,1613000000.0,6732000000.0,412000000.0,3393000000.0,,,187000000.0,1216000000.0,40450000000.0,544000000.0,,30178000000.0,1195000000.0,6400000000.0,63331000000.0,,1533000000.0,113017000000.0,,1195000000.0,-528000000.0,624000000.0,,,,-1100000000.0,8939000000.0,2278000000.0,1195000000.0,0.435,26982000000.0,,599000000.0,-5000000.0,4783000000.0,,,737000000.0,-180000000.0,412000000.0,-2747000000.0,4783000000.0,59000000.0,1254000000.0,64007000000.0,-2800000000.0,72270000000.0,63331000000.0,-113000000.0,24444000000.0,1178000000.0,1178000000.0,10231000000.0,12897000000.0,3716000000.0,,,,,,,,,,,,,,,,,,
1238457600,24000000.0,,,,,,,,,,,,,,,63892000000.0,-93000000.0,,5270000000.0,3459000000.0,7000000.0,,,,33000000.0,,,,1879000000.0,,,,1938000000.0,41095000000.0,1195000000.0,0.135,,,829000000.0,,,-352000000.0,,24038000000.0,,,,461000000.0,3442000000.0,,,0.0,54000000.0,-24449000000.0,,,,,,,,,,,-7000000.0,4250000000.0,,1239000000.0,48487000000.0,,,,0.0,,8004000000.0,2512000000.0,44000000.0,,1811000000.0,0.0,5770000000.0,-512000000.0,,,-1293000000.0,,,8835000000.0,,-240000000.0,214000000.0,,,,8887000000.0,,,108821000000.0,,1483000000.0,14893000000.0,,,0.135,29415000000.0,59000000.0,,6392000000.0,,,,684000000.0,1219000000.0,,,3119000000.0,113071000000.0,,3565000000.0,,,,,772000000.0,1633000000.0,,778000000.0,,,,,1826000000.0,,,,,,,62995000000.0,,,,,1879000000.0,-2000000.0,,5780000000.0,,,-47000000.0,,2647000000.0,,,27188000000.0,,570000000.0,0.0,4872000000.0,,,,-180000000.0,772000000.0,-1316000000.0,,,,,,71882000000.0,,,,1126000000.0,,,,,,,,,,,,,,,,,,,,,,
1246320000,6000000.0,,,,,,,,,,,,,,,63743000000.0,-80000000.0,,5393000000.0,3518000000.0,9000000.0,,,,33000000.0,,,,3989000000.0,,,,4051000000.0,41733000000.0,1879000000.0,0.165,,,809000000.0,,,-1415000000.0,,23715000000.0,,,,424000000.0,3591000000.0,,,1000000.0,67000000.0,-25544000000.0,,,,,,,,,,,-20000000.0,6537000000.0,,1380000000.0,49259000000.0,,,,-108000000.0,,8736000000.0,2601000000.0,37000000.0,,1875000000.0,0.0,5774000000.0,763000000.0,,,-1229000000.0,,,8938000000.0,,-274000000.0,180000000.0,,,,10557000000.0,,,108700000000.0,,1677000000.0,14928000000.0,,,0.165,28870000000.0,62000000.0,,6602000000.0,,,,2110000000.0,1372000000.0,,,3320000000.0,115237000000.0,,3545000000.0,,,,,967000000.0,1660000000.0,,956000000.0,,,,,1858000000.0,,,,,,,62866000000.0,,,,,3989000000.0,56000000.0,,5782000000.0,,,-20000000.0,,4167000000.0,,,27394000000.0,,551000000.0,-22000000.0,5190000000.0,,,,-195000000.0,967000000.0,-1254000000.0,,,,,,73423000000.0,,,,1124000000.0,,,,,,,,,,,,,,,,,,,,,,
1254268800,7000000.0,,,,,,,,,,,,,,,63651000000.0,-72000000.0,,5312000000.0,3601000000.0,15000000.0,,,,33000000.0,,,,862000000.0,,,,918000000.0,42311000000.0,3989000000.0,0.165,,,849000000.0,,,-2942000000.0,,23605000000.0,,,,203000000.0,3459000000.0,,,0.0,71000000.0,-26716000000.0,,,,,,,,,,,-9000000.0,3406000000.0,,1137000000.0,50321000000.0,,,,-330000000.0,,9416000000.0,2612000000.0,44000000.0,,1711000000.0,0.0,5744000000.0,-4308000000.0,,,-1369000000.0,,,8802000000.0,,-124000000.0,178000000.0,,,,7092000000.0,,,109057000000.0,,1639000000.0,14934000000.0,,,0.165,28493000000.0,56000000.0,,6931000000.0,,,,-3127000000.0,1243000000.0,,,3005000000.0,112463000000.0,,3490000000.0,,,,,944000000.0,1615000000.0,,934000000.0,,,,,1986000000.0,,,,,,,62990000000.0,,,,,862000000.0,133000000.0,,5754000000.0,,,-75000000.0,,954000000.0,,,27566000000.0,,707000000.0,-164000000.0,5699000000.0,,,,-193000000.0,944000000.0,-1431000000.0,,,,,,70082000000.0,,,,1168000000.0,,,,,,,,,,,,,,,,,,,,,,
1262217600,37000000.0,-524000000.0,3638000000.0,0.0,51665000000.0,,,6933000000.0,5770000000.0,,0.63,1195000000.0,,,2348000000.0,63557000000.0,-46000000.0,7646000000.0,5385000000.0,3568000000.0,71000000.0,,,-5639000000.0,32000000.0,,240000000.0,109510000000.0,671000000.0,,,-4738000000.0,721000000.0,42721000000.0,862000000.0,,,,551000000.0,5750000000.0,-4908000000.0,-29000000.0,257000000.0,23855000000.0,-209000000.0,,,390000000.0,3462000000.0,,,0.0,65000000.0,-27810000000.0,3628000000.0,-88000000.0,,,14396000000.0,35756000000.0,,32000000.0,1156000000.0,14146000000.0,-52000000.0,3223000000.0,-27810000000.0,1350000000.0,51665000000.0,21360000000.0,,,-327000000.0,832000000.0,10005000000.0,2556000000.0,35000000.0,,1817000000.0,0.0,,-851000000.0,-959000000.0,,-1748000000.0,,-84000000.0,9181000000.0,,-321000000.0,260000000.0,,69922000000.0,,7249000000.0,,27800000000.0,109510000000.0,10005000000.0,1711000000.0,14933000000.0,,74000000.0,,27940000000.0,50000000.0,,6933000000.0,-346000000.0,1711000000.0,-761000000.0,-191000000.0,808000000.0,,3638000000.0,2999000000.0,112733000000.0,5106000000.0,3796000000.0,4642000000.0,1000000.0,14933000000.0,-5897000000.0,955000000.0,1592000000.0,7214000000.0,960000000.0,,,,160000000.0,1976000000.0,42721000000.0,551000000.0,,27940000000.0,671000000.0,6500000000.0,62673000000.0,,1478000000.0,112733000000.0,,671000000.0,53000000.0,2999000000.0,,,,-204000000.0,7249000000.0,1156000000.0,671000000.0,0.635,27800000000.0,,520000000.0,-23000000.0,5947000000.0,,,102000000.0,-193000000.0,955000000.0,-1896000000.0,5947000000.0,50000000.0,721000000.0,63557000000.0,-765000000.0,69922000000.0,62673000000.0,-46000000.0,23855000000.0,1218000000.0,1218000000.0,10281000000.0,13954000000.0,3223000000.0,,,,,,,,,,,,,,,,,,
1269993600,-19000000.0,,,,,,,,,,,,,,,63428000000.0,-47000000.0,,5470000000.0,3535000000.0,1000000.0,,,,32000000.0,,,,3483000000.0,,,,3524000000.0,43082000000.0,671000000.0,0.155,,,863000000.0,,,-612000000.0,,23441000000.0,,,,591000000.0,3624000000.0,,,,82000000.0,-29010000000.0,,,,,,,,,,,-172000000.0,5968000000.0,,1470000000.0,52451000000.0,,,,-300000000.0,,10517000000.0,2903000000.0,35000000.0,,1935000000.0,0.0,5674000000.0,1165000000.0,,,-1042000000.0,,,9202000000.0,,312000000.0,0.0,,,,8615000000.0,,,109452000000.0,,1581000000.0,15029000000.0,,,0.155,28582000000.0,41000000.0,,7288000000.0,,,,2812000000.0,1861000000.0,,,3272000000.0,115420000000.0,,3732000000.0,,,,,866000000.0,1630000000.0,,879000000.0,,,,,1905000000.0,,,,,,,63626000000.0,,,,,3483000000.0,37000000.0,,5674000000.0,,,-24000000.0,,2337000000.0,,,27756000000.0,,524000000.0,-63000000.0,6267000000.0,,,,-268000000.0,866000000.0,-1256000000.0,,,,,,72241000000.0,,,,1287000000.0,,,,,,,,,,,,,,,,,,,,,,
1277856000,-36000000.0,,,,,,,,,,,,,,,63325000000.0,-86000000.0,,5698000000.0,3620000000.0,14000000.0,,,,32000000.0,,,,4028000000.0,,,,4081000000.0,43437000000.0,3483000000.0,0.155,,,665000000.0,,,-26000000.0,,23217000000.0,,,,588000000.0,3676000000.0,,,,71000000.0,-30188000000.0,,,,,,,,,,,-11000000.0,6591000000.0,,1474000000.0,53405000000.0,,,,-300000000.0,,11026000000.0,2429000000.0,34000000.0,,2078000000.0,0.0,5632000000.0,-585000000.0,,,-1258000000.0,,,9525000000.0,,-278000000.0,-25000000.0,,,,8690000000.0,,,109036000000.0,,1845000000.0,15028000000.0,,,0.155,28684000000.0,53000000.0,,7154000000.0,,,,545000000.0,1171000000.0,,,3256000000.0,115627000000.0,,3827000000.0,,,,,884000000.0,1659000000.0,,886000000.0,,,,,1961000000.0,,,,,,,63413000000.0,,,,,4028000000.0,-131000000.0,,5644000000.0,,,-8000000.0,,2308000000.0,,,27575000000.0,,543000000.0,-5000000.0,6098000000.0,,,,-267000000.0,884000000.0,-1299000000.0,,,,,,72103000000.0,,,,1368000000.0,,,,,,,,,,,,,,,,,,,,,,
1285804800,204000000.0,,,,,,,,,,,,,-24000000.0,,63202000000.0,-116000000.0,,5697000000.0,3743000000.0,6000000.0,,,,32000000.0,,,,4542000000.0,,,,4614000000.0,43784000000.0,4028000000.0,0.155,,,690000000.0,,,-11000000.0,,23328000000.0,,,,584000000.0,3623000000.0,,,,73000000.0,-31229000000.0,,,,,,,,,,,0.0,7172000000.0,,1454000000.0,54557000000.0,,,,-292000000.0,,11525000000.0,2400000000.0,36000000.0,,1954000000.0,0.0,5604000000.0,-573000000.0,,,-1501000000.0,,,9489000000.0,,40000000.0,-216000000.0,,,,8857000000.0,,,109353000000.0,,1868000000.0,15029000000.0,,,0.155,28738000000.0,72000000.0,,7571000000.0,,,,514000000.0,899000000.0,,,3260000000.0,116525000000.0,,3792000000.0,,,,,867000000.0,1624000000.0,,870000000.0,,,,,2119000000.0,,,,,,,63656000000.0,,,,,4542000000.0,-64000000.0,,5620000000.0,,,-22000000.0,,2300000000.0,,,27347000000.0,,545000000.0,-4000000.0,6381000000.0,,,,-265000000.0,867000000.0,-1313000000.0,,,,,,72513000000.0,,,,1413000000.0,,,,,,,,,,,,,,,,,,,,,,
1293753600,-19000000.0,5313000000.0,3635000000.0,0.0,56020000000.0,,,7862000000.0,5640000000.0,,0.645,671000000.0,,14000000.0,2156000000.0,63044000000.0,-99000000.0,8091000000.0,5822000000.0,3809000000.0,,,,-5497000000.0,32000000.0,,280000000.0,109648000000.0,5984000000.0,,,-1153000000.0,6065000000.0,44354000000.0,4542000000.0,,,,792000000.0,5616000000.0,-155000000.0,-504000000.0,300000000.0,23515000000.0,-192000000.0,,,673000000.0,3953000000.0,,,,74000000.0,-32505000000.0,3668000000.0,-183000000.0,,,15250000000.0,37937000000.0,,32000000.0,1800000000.0,14707000000.0,0.0,8886000000.0,-32505000000.0,1706000000.0,56020000000.0,22687000000.0,,,-308000000.0,549000000.0,12158000000.0,3447000000.0,36000000.0,,2013000000.0,0.0,,-162000000.0,31000000.0,,-1696000000.0,,-131000000.0,9721000000.0,,-43000000.0,790000000.0,,73957000000.0,,8234000000.0,,28246000000.0,109648000000.0,12158000000.0,1855000000.0,14958000000.0,,130000000.0,,29615000000.0,81000000.0,,7862000000.0,-260000000.0,1855000000.0,-1064000000.0,1442000000.0,1751000000.0,,3635000000.0,3143000000.0,118534000000.0,6104000000.0,3899000000.0,5682000000.0,34000000.0,14958000000.0,-5711000000.0,1018000000.0,1703000000.0,7980000000.0,1033000000.0,,,,141000000.0,2106000000.0,44354000000.0,792000000.0,,29615000000.0,5984000000.0,6616000000.0,65723000000.0,,2436000000.0,118534000000.0,,5984000000.0,447000000.0,3143000000.0,,,,-206000000.0,8234000000.0,1800000000.0,5984000000.0,0.645,28246000000.0,,544000000.0,-120000000.0,6670000000.0,,,99000000.0,-264000000.0,1018000000.0,-1843000000.0,6670000000.0,81000000.0,6065000000.0,63044000000.0,-1200000000.0,73957000000.0,65723000000.0,-99000000.0,23515000000.0,1461000000.0,1461000000.0,11179000000.0,14876000000.0,8886000000.0,,,,,,,,,,,,,,,,,,
1301529600,-2000000.0,,,,,,,,,,,,,,,77167000000.0,-97000000.0,,7805000000.0,5581000000.0,18000000.0,,,,31000000.0,,,,1822000000.0,,,,1896000000.0,46328000000.0,5984000000.0,0.17,,,1943000000.0,,,-1759000000.0,,24911000000.0,,,,596000000.0,4082000000.0,,,,84000000.0,-33503000000.0,,,,,,,,,,,-5658000000.0,7547000000.0,,1635000000.0,58414000000.0,,,,-525000000.0,,12504000000.0,3468000000.0,40000000.0,,2224000000.0,0.0,5544000000.0,-743000000.0,,,-1229000000.0,,,12128000000.0,,-291000000.0,130000000.0,,,,13747000000.0,,,146712000000.0,,3708000000.0,27001000000.0,,,0.17,38130000000.0,74000000.0,,11617000000.0,,,,-4162000000.0,2239000000.0,,,6593000000.0,154259000000.0,,4323000000.0,,,,,943000000.0,1842000000.0,,1039000000.0,,,,,3739000000.0,,,,,,,78666000000.0,,,,,1822000000.0,-73000000.0,,5610000000.0,,,-16000000.0,,2296000000.0,,,28919000000.0,,605000000.0,125000000.0,10711000000.0,,,,-261000000.0,943000000.0,-6887000000.0,,,,,,92413000000.0,,,,1977000000.0,,,,,,,,,,,,,,,,,,,,,,
1309392000,-21000000.0,,,,,,,,,,,,,,,76833000000.0,-105000000.0,,8993000000.0,6055000000.0,,,,,32000000.0,,,,1997000000.0,,,,1997000000.0,46643000000.0,1822000000.0,0.185,,,2197000000.0,,,-5000000.0,,24619000000.0,,,,1014000000.0,4865000000.0,,,,90000000.0,-34505000000.0,,,,,,,,,,,-2000000.0,8350000000.0,,2381000000.0,59124000000.0,,,,-525000000.0,,12932000000.0,3488000000.0,38000000.0,,2938000000.0,0.0,5518000000.0,-1914000000.0,,,-1444000000.0,,,14333000000.0,,-1171000000.0,563000000.0,,,,12697000000.0,,,146432000000.0,,4156000000.0,26919000000.0,,,0.185,38209000000.0,,,11985000000.0,,,,175000000.0,2044000000.0,,,6509000000.0,154782000000.0,,5340000000.0,,,,,1022000000.0,1863000000.0,,1367000000.0,,,,,4192000000.0,,,,,,,79671000000.0,,,,,1997000000.0,3000000.0,,5578000000.0,,,-30000000.0,,1350000000.0,,,29477000000.0,,621000000.0,-137000000.0,10829000000.0,,,,-311000000.0,1022000000.0,-1399000000.0,,,,,,92368000000.0,,,,2126000000.0,,,,,,,,,,,,,,,,,,,,,,
