date,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyBasicAverageShares,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,annualNetOtherFinancingCharges,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyGrossProfit,annualCapitalExpenditure,trailingDeferredIncomeTax,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,quarterlyOtherNonCashItems,annualTotalRevenue,trailingResearchAndDevelopment,annualCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualChangeInAccountPayable,annualChangesInAccountReceivables,trailingBeginningCashPosition,annualDeferredIncomeTax,trailingFreeCashFlow,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,quarterlyCashDividendsPaid,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyEbitda,quarterlyStockBasedCompensation,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualResearchAndDevelopment,annualOtherNonCurrentAssets,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualFreeCashFlow,annualCommonStockIssuance,quarterlyNetOtherInvestingChanges,annualRetainedEarnings,quarterlyOperatingExpense,annualNetIncome,quarterlyChangeInInventory,quarterlyDilutedEPS,quarterlyLongTermDebt,trailingChangeInAccountPayable,annualOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualLongTermDebt,annualBeginningCashPosition,annualCashDividendsPaid,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,quarterlyNetIncomeContinuousOperations,annualCurrentDebt,annualTaxProvision,annualTotalAssets,trailingTaxProvision,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,annualTotalNonCurrentAssets,annualOtherNonCashItems,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,annualDilutedEPS,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualStockholdersEquity,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingStockBasedCompensation,annualDepreciationAndAmortization,trailingPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,annualSaleOfInvestment,annualBasicAverageShares,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualInvestingCashFlow,quarterlyInventory,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,annualBasicEPS,quarterlyOperatingCashFlow,quarterlyDilutedAverageShares,trailingCashDividendsPaid,trailingNetIncome,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyPretaxIncome,quarterlyTaxProvision,annualGrossProfit,annualInventory,quarterlyNetPPE,trailingChangeInInventory,quarterlyResearchAndDevelopment,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualNetPPE,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualGoodwill,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,trailingGrossProfit,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,quarterlyBasicEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,annualPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,annualOperatingIncome,annualOtherIncomeExpense,annualDilutedAverageShares,quarterlyBeginningCashPosition,annualAccountsPayable,trailingInvestingCashFlow,annualGrossPPE,trailingRepaymentOfDebt,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingBasicAverageShares,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
2003-03-31,,15956000.0,,,172918000.0,,,461768000.0,874000.0,,-14617000.0,310526000.0,,,289531000.0,,,,1541643000.0,,,,,,,,,,,,,,547826000.0,,-5195000.0,1047698000.0,551542000.0,,1426895000.0,,3711000.0,46703000.0,,,,,,,,,1262363000.0,,990101000.0,420524000.0,,,286576000.0,172237000.0,,,-5389000.0,,273575000.0,,-30362000.0,0.01,856936000.0,,,133165000.0,,,,,193077000.0,,1189000.0,,,,,,0.0,,,15022000.0,,-9228000.0,,19135000.0,-208141000.0,,,,0.0,,,,,,,,-33125000.0,,,222296000.0,1189000.0,317575000.0,-337562000.0,,,-184846000.0,0.0,,,,36507000.0,178689000.0,,,,,1629000.0,440000.0,,,210264000.0,,30500000.0,,,224000.0,,,,,27279000.0,,,,1228469000.0,,,2804006000.0,1756308000.0,,,,,,,,0.01,310526000.0,,,,,,1189000.0,,,,,,30747000.0,-38783000.0,111883000.0,,,104847000.0,,,,495372000.0,,,,,,310526000.0,,,,,,,,,,,,,,,,
2003-06-30,,28391000.0,,,163100000.0,,,581469000.0,-186215000.0,,-17301000.0,172577000.0,,,350662000.0,,,,1594365000.0,,,,,,,,,,,,,,549522000.0,,-5197000.0,1166405000.0,595791000.0,,1433099000.0,,10786000.0,67598000.0,,,,,,,,,1309862000.0,,998574000.0,424034000.0,,,485108000.0,230807000.0,,,-112000.0,,322271000.0,,-45135000.0,0.06,861280000.0,,,137294000.0,,,,,218106000.0,,11417000.0,,,,,,0.0,,,11974000.0,,-17189000.0,,18016000.0,1894000.0,,,,0.0,,,,,,,,-53427000.0,,,273803000.0,11417000.0,310394000.0,-337562000.0,,,-137949000.0,0.0,,,,-124805000.0,190283333.0,,,,,15640000.0,4223000.0,,,211960000.0,,33105000.0,,,8771000.0,,,,,-141994000.0,,,,1215468000.0,,,2904227000.0,1737822000.0,,,,,,,,0.07,172577000.0,,,,,,11417000.0,,,,,,39207000.0,-10485000.0,153741000.0,,,104847000.0,,,,310526000.0,,,,,,172577000.0,,,,,,,,,,,,,,,,
2003-09-30,,136993000.0,,,175548718.0,,,971071000.0,-220847000.0,,-13983000.0,155357000.0,,,551202000.0,,,,1977103000.0,,,,,,,,,,,,,,544318000.0,,-5215000.0,1547141000.0,973706000.0,,1496388000.0,,6690000.0,176573000.0,,,,,,,,,1271391000.0,,1003397000.0,698559000.0,,,879669000.0,419869000.0,,,2472000.0,,414209000.0,,-15801000.0,0.38,856934000.0,,,146463000.0,,,,,273544000.0,,85815000.0,,,,,,0.0,,,12570000.0,,-16455000.0,,105795000.0,83531000.0,,,,0.0,,,,,,,,-88834000.0,,,289411000.0,68464000.0,298277000.0,-337562000.0,,,-17220000.0,0.0,,,,-87129000.0,180168421.0,,,,,118124000.0,32309000.0,,,206756000.0,,38811000.0,,,4797000.0,,,,,-103584000.0,,,,1196320000.0,,,3248494000.0,1701353000.0,,,,,,,,0.39,155357000.0,,,,,,68464000.0,,,,,,39580000.0,-6688000.0,169352000.0,,,104847000.0,,,,172577000.0,,,,,,155357000.0,,,,,,,,,,,,,,,,
2003-12-31,175015000.0,163276000.0,,520747000.0,,,,1124349000.0,464287000.0,0.0,-18978000.0,520747000.0,,746399000.0,659300000.0,-63070000.0,,1506079000.0,1758136000.0,,,3138657000.0,,1509263000.0,828081000.0,,,,,22774000.0,,52462000.0,557812000.0,,-5244000.0,1509263000.0,930055000.0,-357958000.0,1567693000.0,0.0,1587000.0,217865000.0,,-3378000.0,,143183000.0,279940000.0,58099000.0,,,1405240000.0,157664000.0,828081000.0,746399000.0,463680000.0,1758136000.0,607556000.0,465049000.0,391085000.0,39892000.0,1220000.0,1567693000.0,496024000.0,157664000.0,126144000.0,,686871000.0,,0.0,141210000.0,1287962000.0,686871000.0,495372000.0,-20851000.0,602116000.0,,76594000.0,24687000.0,69049000.0,3163376000.0,,1286843000.0,0.0,1654113000.0,,12896000.0,,-20198000.0,0.88,24687000.0,-250591000.0,,1405240000.0,,0.0,,164123000.0,,,34846000.0,,173257143.0,127296000.0,,-64879000.0,168979000.0,76594000.0,279940000.0,-357958000.0,,104847000.0,365390000.0,0.0,,607556000.0,0.91,629582000.0,,,,,710639000.0,108671000.0,32077000.0,1850695000.0,168979000.0,199854000.0,,40767000.0,930055000.0,454155000.0,26100000.0,199854000.0,508739000.0,141210000.0,,609384000.0,-1809000.0,0.0,,710639000.0,463680000.0,520747000.0,3163376000.0,1654113000.0,,25375000.0,,,,29805000.0,,,520747000.0,,,,,520747000.0,76594000.0,-373307000.0,,244064000.0,,,54589000.0,29805000.0,158969000.0,,,104847000.0,344616000.0,-48090000.0,179163636.0,155357000.0,158969000.0,,557812000.0,,,520747000.0,,,,,,,,,,,,,,,,
2004-03-31,,14672000.0,,,175742000.0,,,474247000.0,95694000.0,,-22328000.0,631720000.0,,,287524000.0,,,,1501655000.0,,,,,,,,,,,,,,555751000.0,,-5267000.0,1268544000.0,672538000.0,,1563649000.0,,4476000.0,43652000.0,,,,,,,,,1404248000.0,,829117000.0,555065000.0,,,206201000.0,186723000.0,,,1091000.0,,272852000.0,,-18379000.0,0.03,686191000.0,,,142926000.0,,,,,193289000.0,,6532000.0,,,,,,0.0,,,8307000.0,,-13855000.0,,17150000.0,-588000.0,,,,0.0,,,,,,,,-30593000.0,,,188257000.0,6532000.0,270893000.0,-357958000.0,,,110973000.0,0.0,,,,134072000.0,175742000.0,,,,,8411000.0,1879000.0,,,197793000.0,,31683000.0,,,12259000.0,,,,,120217000.0,,,,1168673000.0,,,2905903000.0,1637359000.0,,,,,,,,0.04,631720000.0,,,,,,6532000.0,,,,,,28980000.0,20598000.0,100323000.0,-9564000.0,,104847000.0,,,,520747000.0,,,,,,631720000.0,,,,,,,,,,,,,,,,
2004-06-30,,22729000.0,,,171263636.0,,,516433000.0,-177183000.0,,-23142000.0,480144000.0,,,309083000.0,,,,1460026000.0,,,,,,,,,,,,,,561544000.0,,-10584000.0,1288746000.0,663375000.0,,1571871000.0,,4978000.0,55681000.0,,,,,,,,,1417125000.0,,796651000.0,493334000.0,,,307013000.0,207350000.0,,,1038000.0,,286354000.0,,-48759000.0,0.06,651281000.0,,,145370000.0,,,,,198885000.0,,18839000.0,,,,,,0.0,,,7924000.0,,-23920000.0,,44345000.0,-5689000.0,,,,0.0,,,,,,,,-25974000.0,,,237129000.0,18839000.0,230115000.0,-357958000.0,,,-151576000.0,0.0,,,,-123222000.0,175742000.0,,,,,22852000.0,4013000.0,,,203586000.0,,37696000.0,,,6737000.0,,,,,-147142000.0,,,,1154704000.0,,,2877151000.0,1588405000.0,,,,,,,,0.11,480144000.0,,,,,,18839000.0,,,,,,32952000.0,16447000.0,125696000.0,,,104847000.0,,,,631720000.0,,,,,,480144000.0,,,,,,,,,,,,,,,,
2004-09-30,,122040000.0,,,177374000.0,,,947312000.0,-238162000.0,,-14481000.0,305089000.0,,,523854000.0,,,,1620588000.0,,,,,,,,,,,,,,553166000.0,,-10616000.0,1578061000.0,842008000.0,,1649930000.0,,13515000.0,163127000.0,,,,,,,,,1501650000.0,,778580000.0,635465000.0,,,697430000.0,423458000.0,,,3009000.0,,401814000.0,,-79235000.0,0.45,632411000.0,,,146169000.0,,,,,345669000.0,,88687000.0,,,,,,0.0,,,8257000.0,,-17490000.0,,17712000.0,-56129000.0,,,,0.0,,,,,,,,5513000.0,,,317120000.0,88687000.0,211246000.0,-357958000.0,,,-175055000.0,0.0,,,,-104589000.0,197082222.0,,,,,119296000.0,30609000.0,,,195208000.0,,39257000.0,,,2253000.0,,,,,-122079000.0,,,,1137723000.0,,,3122238000.0,1544177000.0,,,,,,,,0.5,305089000.0,,,,,,88687000.0,,,,,,41087000.0,20537000.0,188831000.0,,,104847000.0,,,,480144000.0,,,,,,305089000.0,,,,,,,,,,,,,,,,
2004-12-31,195977000.0,133571000.0,,725002000.0,,,,1059518000.0,303683000.0,0.0,-25016000.0,725002000.0,,638943000.0,625392000.0,-79239000.0,,1452841000.0,1600936000.0,,,2997510000.0,,1718222000.0,452325000.0,,,,,34624000.0,,31698000.0,576819000.0,,-10621000.0,1718222000.0,1148611000.0,-369885000.0,1721209000.0,,11655000.0,176732000.0,,,,157162000.0,207849000.0,-15968000.0,,,1639724000.0,195977000.0,452325000.0,638943000.0,469726000.0,1600936000.0,578705000.0,434126000.0,279267000.0,25836000.0,-10866000.0,1721209000.0,491821000.0,195977000.0,130535000.0,,302698000.0,,0.0,149627000.0,1251657000.0,302698000.0,520747000.0,-37088000.0,197421000.0,,81919000.0,342083000.0,64111000.0,3240660000.0,,1001924000.0,0.0,1522438000.0,,7210000.0,,-23974000.0,0.96,342083000.0,-13418000.0,,1639724000.0,,0.0,,146180000.0,,,-15838000.0,,176555856.0,-16832000.0,,-84967000.0,194780000.0,81919000.0,207849000.0,-369885000.0,,104847000.0,419913000.0,0.0,,578705000.0,1.11,452245000.0,,,,,637929000.0,109529000.0,27610000.0,1745853000.0,194780000.0,206934000.0,,48526000.0,1148611000.0,358506000.0,4587000.0,206934000.0,439192000.0,149627000.0,,428271000.0,-5728000.0,0.0,,637929000.0,469726000.0,725002000.0,3240660000.0,1522438000.0,,204255000.0,,,,82290000.0,,,725002000.0,,,,,725002000.0,81919000.0,-75824000.0,,260088000.0,,,43161000.0,82290000.0,167585000.0,,,104847000.0,293012000.0,-1226000.0,204142708.0,305089000.0,167585000.0,,576819000.0,,,725002000.0,,,,,,,,,,,,,,,,
2005-03-31,,1540000.0,,,177763000.0,,,454944000.0,122450000.0,,-11020000.0,876891000.0,,,288969000.0,,,,1408557000.0,,,,,,,,,,,,,,571577000.0,,-10647000.0,1542280000.0,991086000.0,,1701448000.0,,-2214000.0,39656000.0,,,,,,,,,1619186000.0,,417471000.0,505593000.0,,,199594000.0,165975000.0,,,763000.0,,287429000.0,,-38984000.0,-0.02,266242000.0,,,151229000.0,,,,,190761000.0,,-3713000.0,,,,,,0.0,,,7731000.0,,-11783000.0,,372778000.0,1227000.0,,,,0.0,,,,,,,,-37906000.0,,,232660000.0,-3713000.0,200853000.0,-369885000.0,,,151889000.0,0.0,,,,159642000.0,177763000.0,,,,,-3225000.0,488000.0,,,201692000.0,,31041000.0,,,13398000.0,,,,,147859000.0,,,,1082918000.0,,,3027743000.0,1485463000.0,,,,,,,,-0.02,876891000.0,,,,,,-3713000.0,,,,,,38116000.0,66262000.0,112715000.0,,,104847000.0,,,,725002000.0,,,,,,876891000.0,,,,,,,,,,,,,,,,
2005-06-30,,27120000.0,,,173258824.0,,,572388000.0,-202276000.0,,-53387000.0,642831000.0,,,347622000.0,,,,1391220000.0,,,,,,,,,,,,,,541647000.0,,-16064000.0,1462423000.0,992856000.0,,1714807000.0,,-8628000.0,72637000.0,,,,,,,,,1606494000.0,,398364000.0,488464000.0,,,348200000.0,224766000.0,,,5000.0,,320502000.0,,-34011000.0,0.13,247554000.0,,,150810000.0,,,,,206263000.0,,29454000.0,,,,,,0.0,,,7649000.0,,-18857000.0,,368182000.0,-37282000.0,,,,0.0,,,,,,,,-37576000.0,,,262471000.0,29454000.0,243282000.0,-369885000.0,,,-234060000.0,0.0,,,,-141650000.0,226569231.0,,,,,32690000.0,3236000.0,,,171762000.0,,36514000.0,,,10209000.0,,,,,-160507000.0,,,,1120247000.0,,,2997714000.0,1535291000.0,,,,,,,,0.17,642831000.0,,,,,,29454000.0,,,,,,45517000.0,35814000.0,136210000.0,,,104847000.0,,,,876891000.0,,,,,,642831000.0,,,,,,,,,,,,,,,,
2005-09-30,,128278000.0,,,180515686.0,,,988052000.0,-136314000.0,,-27265000.0,570499000.0,,,543277000.0,,,,1601015000.0,,,,,,,,,,,,,,530277000.0,,-16149000.0,1778454000.0,1197438000.0,,1790715000.0,-24436000.0,-663000.0,182022000.0,,,,,,,,,1670625000.0,,403577000.0,649744000.0,,,681469000.0,444775000.0,,,-677000.0,,414999000.0,,-66509000.0,0.47,246480000.0,,,157097000.0,,,,,280906000.0,,92063000.0,,,,,,0.0,,,7816000.0,,-14964000.0,,368663000.0,-22536000.0,,,,0.0,,,,,,,,-60675000.0,,,330779000.0,92063000.0,230056000.0,-369885000.0,,,-72332000.0,0.0,,,,-22556000.0,195878723.0,,,,,126326000.0,34263000.0,,,160392000.0,,39387000.0,,,17922000.0,,,,,-37520000.0,,,,1102738000.0,,,3271640000.0,1493186000.0,,,,,,,,0.51,570499000.0,,,,,,92063000.0,,,,,,53744000.0,28737000.0,179031000.0,,,104847000.0,,,,642831000.0,,,,,,570499000.0,,,,,,,,,,,,,,,,
2005-12-31,212075000.0,153583000.0,,942268000.0,,,,1072243000.0,346595000.0,0.0,-28999000.0,942268000.0,,710812000.0,621488000.0,-70584000.0,,1490835000.0,1577667000.0,,,3087627000.0,,1830195000.0,666941000.0,,,,,-24032000.0,,30537000.0,512691000.0,,-16041000.0,1830195000.0,910726000.0,-348646000.0,1869007000.0,-16253000.0,-12527000.0,196338000.0,,-48030000.0,,150586000.0,226409000.0,130455000.0,,,1723476000.0,212075000.0,666941000.0,710812000.0,467061000.0,1577667000.0,523232000.0,450755000.0,426040000.0,45278000.0,-83261000.0,1869007000.0,467905000.0,212075000.0,150181000.0,,495619000.0,,0.0,171322000.0,1286271000.0,495619000.0,725002000.0,-58901000.0,313001000.0,,94271000.0,47446000.0,98838000.0,3301143000.0,,990931000.0,0.0,1470948000.0,,7341000.0,,-24980000.0,1.09,47446000.0,-100050000.0,,1723476000.0,,0.0,,180132000.0,,,10677000.0,,178214286.0,-80197000.0,,-120671000.0,179398000.0,94271000.0,226409000.0,-348646000.0,,104847000.0,371769000.0,0.0,,523232000.0,1.19,501188000.0,,,,,613433000.0,155122000.0,60851000.0,1801356000.0,179398000.0,164045000.0,,43644000.0,910726000.0,496624000.0,3749000.0,164045000.0,490653000.0,171322000.0,,476208000.0,-83170000.0,0.0,,613433000.0,467061000.0,942268000.0,3301143000.0,1470948000.0,,217266000.0,,,,15324000.0,,,942268000.0,,,,,942268000.0,94271000.0,-158641000.0,,310913000.0,,,42755000.0,15324000.0,152468000.0,,,104847000.0,310521000.0,-216354000.0,194564220.0,570499000.0,152468000.0,,512691000.0,,,942268000.0,,,,,,,,,,,,,,,,
2006-03-31,,-2126000.0,,,177029000.0,,,468181000.0,-6732000.0,,-159365000.0,581295000.0,,,282089000.0,,,,1274129000.0,,-114479000.0,,,,,,,,,,,,511125000.0,,-16031000.0,1379843000.0,639464000.0,,1843198000.0,-87343000.0,10880000.0,29721000.0,,,,,,,,,1622650000.0,,634665000.0,526383000.0,467238000.0,,221860000.0,186092000.0,,,-158000.0,,284215000.0,,-33766000.0,-0.03,494871000.0,,,139794000.0,,,,,201809000.0,,-4899000.0,,,,,,122127000.0,,,7126000.0,,-11613000.0,,10289000.0,-126607000.0,,,,1448000.0,,,,,,,,-29525000.0,,,213183000.0,-4899000.0,292006000.0,-348646000.0,,,-360973000.0,0.0,,,,-75239000.0,177029000.0,,,,,-5453000.0,-554000.0,,,162479000.0,,38164000.0,,,12276000.0,,,,147675000.0,-86852000.0,,,,595213000.0,,,2896779000.0,1516936000.0,,,,,,,,-0.03,728970000.0,,,,123725000.0,,-4899000.0,,,,,,31847000.0,14021000.0,102792000.0,-271400000.0,,104847000.0,,,,942268000.0,,,,,,581295000.0,,,,,,,,,,,,,,,,
2006-06-30,,20599000.0,,,169300000.0,,,527764000.0,-182771000.0,,57478000.0,417087000.0,,,317395000.0,,,,1277844000.0,,114538000.0,,,,,,,,,,,,512703000.0,,-20471000.0,1268354000.0,639753000.0,,1850801000.0,-192288000.0,-1393000.0,58080000.0,,,,,,,,,1457521000.0,,638091000.0,501459000.0,468634000.0,,290480000.0,210369000.0,,,-119000.0,,296796000.0,,-42237000.0,0.07,494359000.0,,,143732000.0,,,,,207850000.0,,27088000.0,,,,,,0.0,,,6812000.0,,-18331000.0,,10017000.0,-209505000.0,,,,234000.0,,,,,,,,-17729000.0,,,258500000.0,27088000.0,256941000.0,-348646000.0,,,-164208000.0,0.0,,,,-13201000.0,177029000.0,,,,,32502000.0,5414000.0,,,164057000.0,,39606000.0,,,2691000.0,,,,72625000.0,-31532000.0,,,,577379000.0,,,2735365000.0,1467011000.0,,,,,,,,0.16,489712000.0,,,,507995000.0,,27088000.0,,,,,,37481000.0,26031000.0,128277000.0,-432945000.0,,104847000.0,,,,581295000.0,,,,,,417087000.0,,,,,,,,,,,,,,,,
2006-09-30,,165197000.0,,,160619355.0,,,1039138000.0,-179735000.0,,48389000.0,309100000.0,,,577627000.0,,,,1544352000.0,,24978000.0,,,,,,,,,,,,512413000.0,,-19631000.0,1560239000.0,900811000.0,,1931503000.0,-132576000.0,238000.0,207736000.0,,,,,,,,,1418425000.0,,643541000.0,700705000.0,468821000.0,,679363000.0,461511000.0,,,-1618000.0,,412430000.0,,-53902000.0,0.58,494989000.0,,,148552000.0,,,,,296131000.0,,99584000.0,,,,,,0.0,,,6158000.0,,-22809000.0,,11596000.0,-144145000.0,,,,518000.0,,,,,,,,-70829000.0,,,312041000.0,99584000.0,213031000.0,-348646000.0,,,-107987000.0,0.0,,,,-12396000.0,171696552.0,,,,,143876000.0,44292000.0,,,163767000.0,,44445000.0,,,6139000.0,,,,,-35205000.0,,,,556919000.0,,,2962777000.0,1402538000.0,,,,,,,,0.62,309100000.0,,,,309400000.0,,99584000.0,,,,,,42539000.0,25034000.0,188510000.0,-236775000.0,,104847000.0,,,,417087000.0,,,,,,309100000.0,,,,,,,,,,,,,,,,
2006-12-31,230055000.0,192693000.0,,715400000.0,,,,1116398000.0,245884000.0,14959000.0,-30106000.0,715400000.0,,735296000.0,670485000.0,-82103000.0,,1471233000.0,1559015000.0,,17235000.0,3151481000.0,,1718315000.0,653122000.0,,,,,24967000.0,,27521000.0,560705000.0,,-19149000.0,1718315000.0,905893000.0,-378979000.0,2020348000.0,-44537000.0,15242000.0,227533000.0,,-456744000.0,,171358000.0,194669000.0,-123354000.0,,,1537890000.0,230055000.0,653122000.0,735296000.0,469938000.0,1559015000.0,556287000.0,445913000.0,238544000.0,86257000.0,-803000.0,2020348000.0,477792000.0,230055000.0,112282000.0,,494917000.0,,0.0,158205000.0,1303885000.0,494917000.0,942268000.0,-75282000.0,345420000.0,,108282000.0,10582000.0,111419000.0,3096905000.0,,1051210000.0,0.0,1378590000.0,42272000.0,7425000.0,,-29350000.0,1.29,10582000.0,12978000.0,,1537890000.0,,12759000.0,,146707000.0,,,-17623000.0,941120000.0,166706522.0,83105000.0,,-83604000.0,203337000.0,108282000.0,194669000.0,-378979000.0,,104847000.0,406300000.0,0.0,,556287000.0,1.38,421483000.0,,,,,532257000.0,170549000.0,62267000.0,1847596000.0,203337000.0,181726000.0,,49143000.0,905893000.0,320647000.0,65151000.0,181726000.0,523070000.0,158205000.0,,392133000.0,-2698000.0,0.0,,532257000.0,469938000.0,715400000.0,3096905000.0,1378590000.0,,-226868000.0,,,,11186000.0,-941120000.0,,715400000.0,,,,0.0,715400000.0,108282000.0,-467279000.0,,341474000.0,,,34840000.0,11186000.0,160015000.0,0.0,,104847000.0,376363000.0,-34977000.0,178337209.0,309100000.0,160015000.0,,560705000.0,,,715400000.0,,,,,,,,,,,,,,,,
2007-03-31,,53727000.0,,,160924000.0,,,625267000.0,-30738000.0,,-32393000.0,688594000.0,,,381815000.0,,,,1359880000.0,,15080000.0,,,,,,,,,,,,566672000.0,,-19297000.0,1548028000.0,622033000.0,,2033834000.0,-65370000.0,1587000.0,88545000.0,,,,,,,,,1532251000.0,,737847000.0,514301000.0,470119000.0,,327124000.0,243452000.0,,,1770000.0,,328088000.0,,-60585000.0,0.19,494864000.0,,,242983000.0,,,,,224560000.0,,32890000.0,,,,,,0.0,,,6184000.0,,-19289000.0,,7396000.0,-48308000.0,,,,7233000.0,,,,,,,,-57142000.0,,,265402000.0,32890000.0,175387000.0,-382400000.0,,,-26806000.0,0.0,,,,53637000.0,176661000.0,,,,,49600000.0,16710000.0,,,184272000.0,,35310000.0,,,32215000.0,,,,15000000.0,34348000.0,,,,514325000.0,,,2892131000.0,1344103000.0,,,,,,,,0.2,703594000.0,,,,,,32890000.0,,,,,,34818000.0,19350000.0,100336000.0,-15000000.0,,104847000.0,,,,715400000.0,,,,,,688594000.0,,,,,,,,,,,,,,,,
2007-06-30,,55777000.0,,,160033333.0,,,691408000.0,-112994000.0,,-7461000.0,525573000.0,,,418196000.0,,,,1362000000.0,,44314000.0,,,,,,,,,,,,575905000.0,,-25626000.0,1533946000.0,619360000.0,,2012833000.0,-228408000.0,-192000.0,95115000.0,,,,,,,,,1546944000.0,,742640000.0,368128000.0,470648000.0,,417687000.0,273212000.0,,,-924000.0,,362419000.0,,-84593000.0,0.03,494658000.0,,,247982000.0,,,,,306058000.0,,4801000.0,,,,,,0.0,,,6661000.0,,-21591000.0,,89051000.0,-131937000.0,,,,6992000.0,,,,,,,,-37165000.0,,,352457000.0,4801000.0,222035000.0,-391000000.0,,,-163021000.0,0.0,,,,-24733000.0,160033333.0,,,,,21961000.0,17160000.0,,,184905000.0,,38787000.0,,,33666000.0,,,,,-46324000.0,,,,497410000.0,,,2908944000.0,1374998000.0,,,,,,,,0.03,525573000.0,,,,,,4801000.0,,,,,,39338000.0,26254000.0,162181000.0,0.0,,104847000.0,,,,688594000.0,,,,,,525573000.0,,,,,,,,,,,,,,,,
