,timestamp,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualInterestExpense,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualCapitalExpenditure,annualOtherIncomeExpense,trailingGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,annualDilutedAverageShares,trailingInterestExpense,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyEbitda,trailingChangeInInventory,annualStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingTaxProvision,annualInventory,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyBasicAverageShares,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCapitalStock,annualNetIncomeContinuousOperations,annualOperatingExpense,annualBasicAverageShares,annualTotalRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,annualCostOfRevenue,trailingOperatingExpense,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,annualGrossProfit,quarterlyPretaxIncome,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,trailingFreeCashFlow,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingCashDividendsPaid,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyLongTermDebt,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyFreeCashFlow,annualPurchaseOfInvestment,annualNetIncome,annualAccountsReceivable,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,trailingOperatingIncome,annualFreeCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyBasicEPS,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualEndCashPosition,annualStockholdersEquity,annualOtherCurrentAssets,trailingTotalRevenue,annualOtherNonCashItems,annualLongTermDebt,trailingPurchaseOfInvestment,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualDilutedEPS,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,annualDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualNetPPE,quarterlyOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualBasicEPS,annualEbitda,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOtherNonCashItems,trailingBasicAverageShares,trailingDeferredIncomeTax,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingBasicEPS
87,1088553600,243701000.0,700133000.0,,,195775000.0,680164000.0,,2627550000.0,0.0,-27086000.0,,,519000.0,,,606903000.0,-55528000.0,7518000.0,,1347677000.0,20621000.0,248706000.0,233771000.0,776248000.0,201799000.0,,63991000.0,196000.0,,1133154000.0,802678000.0,,38011000.0,2159000.0,,,,142833000.0,,,,-17630000.0,,337414000.0,-78616000.0,113006000.0,0.0,121575000.0,450438000.0,,57318000.0,-9095000.0,,-304112000.0,196000.0,243701000.0,529347000.0,194976000.0,1496718000.0,,,670013000.0,,,-24578000.0,680164000.0,911629000.0,,196622000.0,826705000.0,128291000.0,280641000.0,,,-304112000.0,,2191502000.0,911629000.0,-36648000.0,,,,,,,-313000.0,,26430000.0,46704000.0,,330476000.0,1640587000.0,32124000.0,27553000.0,376052000.0,700133000.0,77110000.0,,90187000.0,,372773000.0,0.0,187498000.0,1347677000.0,1640587000.0,,,3539179000.0,,,324716000.0,,,3539179000.0,178992000.0,-1736822000.0,243701000.0,372773000.0,96167000.0,297358000.0,-273876000.0,96167000.0,,294149000.0,,63991000.0,,64255000.0,21258000.0,,,,,,802678000.0,2627550000.0,38011000.0,,,,,911629000.0,-374917000.0,90187000.0,802678000.0,802678000.0,-158776000.0,1.21,,,,,81015000.0,82926000.0,911629000.0,0.0,,,,96167000.0,862411000.0,,,262940000.0,57318000.0,,337414000.0,,7518000.0,,376052000.0,141365000.0,2159000.0,,862411000.0,,,349677000.0,,1133154000.0,168812000.0,1518474000.0,330476000.0,20621000.0,1.25,380284000.0,-55806000.0,2191502000.0,,,,,,,,,
88,1096502400,,,,,,,,2684878000.0,0.0,-35455000.0,,,,0.58,,,,,,,,,587807000.0,802678000.0,,,53132000.0,918331000.0,,1234115000.0,948766000.0,,37772000.0,9555000.0,,,,175557000.0,,,,-17796000.0,,,,,,156967000.0,518773000.0,196110000.0,,-62239000.0,,-309566000.0,,,,,,,,,,,,689805000.0,905129000.0,,93133000.0,,163952000.0,,,,,,2318538000.0,,,,,,,,,,,146088000.0,-42398000.0,,285349000.0,1756992000.0,47547000.0,11973000.0,380239000.0,793026000.0,77147000.0,,,,365529000.0,,215469000.0,1271469000.0,,,,,,,,,,3590007000.0,75337000.0,,,,116405000.0,,,116405000.0,,,,,0.59,69190000.0,18590000.0,,,,,,,,,,,,,,-450466000.0,,,948766000.0,115495000.0,,,,,,,,905129000.0,0.0,,,,116405000.0,891230000.0,,,303304000.0,58971000.0,,373484000.0,,0.0,,,146337000.0,,,,,,,199969000.0,,,,,,,,,,,,,,,,,,
89,1104451200,,,,,,,,2838211000.0,0.0,24101000.0,,,,0.61,,,,,,,,,323266000.0,948766000.0,,,43993000.0,955587000.0,,1324412000.0,992041000.0,,33952000.0,3555000.0,,,,173577000.0,,,,-29290000.0,,,,,,155508000.0,532853000.0,195681000.0,,31993000.0,,-321130000.0,,,,,,,,,,,,718850000.0,918690000.0,,78350000.0,,163285000.0,,,,,,2464555000.0,,,,,,,,,,,43275000.0,-63083000.0,,332371000.0,1879069000.0,42443000.0,,397720000.0,809922000.0,87161000.0,,,,446216000.0,,217735000.0,1301111000.0,,,,,,,,,,3765666000.0,49060000.0,,,,122077000.0,,,122077000.0,,,,,0.62,72449000.0,18069000.0,,,0.0,,0.0,,,,,,,,,-325969000.0,,,992041000.0,-72571000.0,,,,,,,,918690000.0,10000000.0,,,,122077000.0,903391000.0,,,315118000.0,64775000.0,,350915000.0,,0.0,,,159610000.0,,,,,,,200946000.0,,,,,,,,,,,,,,,,,,
90,1112227200,,,,,,,,2974878000.0,0.0,-2631000.0,,,,0.61,,,,,,,64380000.0,,816886000.0,992041000.0,,,65389000.0,964237000.0,,2108344000.0,806161000.0,,48485000.0,8409000.0,,,,171586000.0,,,,-7245000.0,,,,,,154847000.0,541611000.0,196883000.0,,8107000.0,,-378682000.0,,,,,,,,,,,,771455000.0,977083000.0,,181576000.0,,162139000.0,,,,,,3267644000.0,,-24321000.0,,,,,,,,,18100000.0,40544000.0,,1302183000.0,2002232000.0,40065000.0,,392773000.0,745795000.0,88812000.0,,100336000.0,,445227000.0,,221838000.0,691993000.0,,,,,,,,,,3959637000.0,174331000.0,,,,123163000.0,,,123163000.0,,,,,0.63,76114000.0,16739000.0,,,0.0,,0.0,,,,,,,,,-985182000.0,,,806161000.0,-175541000.0,,,,,,,,977083000.0,0.0,,,,123163000.0,146476000.0,,,319773000.0,65563000.0,,353546000.0,,0.0,,,164926000.0,,,,,,,202329000.0,,,,,,,,,,,,,,,,,,
91,1120089600,466695000.0,656659000.0,,,275811000.0,773641000.0,,3045257000.0,0.0,-4793000.0,,,1750000.0,,0.0,598698000.0,-59675000.0,722000.0,,783727000.0,58670000.0,299961000.0,797647000.0,806161000.0,201014000.0,,67717000.0,196000.0,,2195186000.0,874509000.0,,50435000.0,3882000.0,,,,132695000.0,,,,-5344000.0,,358339000.0,-18778000.0,-81069000.0,12631000.0,115240000.0,491916000.0,,80122000.0,-58930000.0,,-388419000.0,196000.0,466695000.0,640238000.0,196346000.0,2085153000.0,,,862353000.0,,,-42604000.0,773641000.0,931862000.0,,153676000.0,1222800000.0,130941000.0,340277000.0,,,-388419000.0,,3202645000.0,931862000.0,-68215000.0,,,,,,,-15476000.0,,68348000.0,49461000.0,,1320677000.0,2083638000.0,26945000.0,30298000.0,385222000.0,656659000.0,87157000.0,,127364000.0,,333218000.0,0.0,207311000.0,783727000.0,2083638000.0,,,3986372000.0,,,620317000.0,,-23644000.0,3986372000.0,148332000.0,-2579371000.0,466695000.0,333218000.0,105050000.0,582562000.0,-158068000.0,105050000.0,,447060000.0,,67717000.0,,82208000.0,17455000.0,,,0.0,,0.0,874509000.0,3045257000.0,50435000.0,,,,,931862000.0,-817754000.0,127364000.0,874509000.0,874509000.0,-25451000.0,2.32,,,,,157000000.0,70853000.0,931862000.0,2631000.0,,,,105050000.0,147222000.0,,,284605000.0,80122000.0,,358339000.0,,722000.0,,385222000.0,169365000.0,3882000.0,,147222000.0,0.0,,506735000.0,,2195186000.0,133602000.0,2525606000.0,1320677000.0,58670000.0,2.38,653415000.0,-203658000.0,3202645000.0,,,,,,,,,
92,1128038400,,,,,,,,3164122000.0,0.0,-36310000.0,,,,0.38,,,,,,,70855000.0,,942426000.0,874509000.0,,,58001000.0,0.0,,2182746000.0,863782000.0,,56032000.0,-2900000.0,,,,97952000.0,,,,-18049000.0,,,,,,80838000.0,483860000.0,197408000.0,,3542000.0,,-401280000.0,,,,,,,,,,,,783993000.0,856390000.0,,11962000.0,,95614000.0,,,,,,3222231000.0,,-35488000.0,,,,,,,,,-10727000.0,-124599000.0,,1318964000.0,2136607000.0,19681000.0,56142000.0,382713000.0,619590000.0,96751000.0,,103796000.0,,307194000.0,,214220000.0,808367000.0,,,,,,,,,,4030598000.0,-6087000.0,,,,76678000.0,,,76678000.0,,,,,0.39,92051000.0,17114000.0,,,0.0,,0.0,,,,,,,,,-950852000.0,,,863782000.0,-26475000.0,,,,,,,,856390000.0,6597000.0,,,,76678000.0,162278000.0,,,269640000.0,75003000.0,,396006000.0,,0.0,,,188802000.0,,-23709000.0,,,,,202715000.0,,,,,,,,,,,,,,,,,,
93,1135987200,,,,,,,,3295984000.0,-7664000.0,-13629000.0,,,,0.38,,,,,,,71487000.0,,568942000.0,863782000.0,,,79142000.0,0.0,,2227230000.0,964188000.0,,49119000.0,8206000.0,,,,94267000.0,,,,-20736000.0,,,,,,76515000.0,487970000.0,198236000.0,,13356000.0,,-414321000.0,,,,,,,,,,,,802160000.0,859721000.0,,59044000.0,,93200000.0,,,,,,3348474000.0,,-48874000.0,,,,,,,,,100406000.0,-83160000.0,,1263042000.0,2189515000.0,17806000.0,,387839000.0,705878000.0,98327000.0,,,,371873000.0,,217103000.0,816062000.0,,,,,,,,,,4164536000.0,38308000.0,,,,76649000.0,,,76649000.0,,,,,0.39,96025000.0,17752000.0,,,0.0,,0.0,,,,,,,,,-519569000.0,,,964188000.0,20973000.0,,,,,,,,859721000.0,5773000.0,,,,76649000.0,164186000.0,,,270867000.0,74701000.0,,411796000.0,,0.0,,,194352000.0,,-23741000.0,,,,,203345000.0,,,,,,,,,,,,,,,,,,
94,1143763200,,,,,,,,3413147000.0,0.0,-25911000.0,,,,0.48,,,,,,,,,1916366000.0,964188000.0,,,97709000.0,0.0,,2285295000.0,961995000.0,,57014000.0,7485000.0,,,,103974000.0,,,,-20339000.0,,,,,,87345000.0,518256000.0,199876000.0,,-29772000.0,,-425231000.0,,,,,,,,,,,,820354000.0,937102000.0,,110377000.0,,104570000.0,,,,,,3528173000.0,,-58770000.0,,,,,,,,,209153000.0,-57379000.0,,1323300000.0,2263647000.0,7347000.0,,395123000.0,765469000.0,95927000.0,,,,456288000.0,,226620000.0,833145000.0,,,,,,,,,,4361318000.0,90038000.0,,,,98143000.0,,,98143000.0,,,,,0.49,108364000.0,16629000.0,,,0.0,,0.0,,,,,,,,,-1770936000.0,,,961995000.0,125091000.0,,,,,,,,937102000.0,9042000.0,,,,98143000.0,438022000.0,,,291636000.0,73924000.0,,438443000.0,,0.0,,,204291000.0,,-24011000.0,,,,,204818000.0,,,,,,,,,,,,,,,,,,
95,1151625600,380452000.0,826746000.0,,,466028000.0,835023000.0,,3567991000.0,0.0,-11826000.0,,,2175000.0,,0.0,663163000.0,-73810000.0,3825000.0,,1032668000.0,,424922000.0,1504053000.0,961995000.0,204097000.0,,95192000.0,199000.0,,2325796000.0,1129191000.0,,74581000.0,8908000.0,,,,83034000.0,,,,-14686000.0,,449156000.0,-87676000.0,-84959000.0,19153000.0,65093000.0,580541000.0,,80543000.0,-72085000.0,,-439611000.0,199000.0,380452000.0,818745000.0,198625000.0,2070627000.0,,,942091000.0,,,-134384000.0,835023000.0,1002481000.0,,133786000.0,1128536000.0,84474000.0,393823000.0,66564000.0,,-439611000.0,,3543243000.0,1002481000.0,-78285000.0,,,,,,,-186604000.0,,167196000.0,78534000.0,,1196605000.0,2137710000.0,-43327000.0,32346000.0,395412000.0,826746000.0,102818000.0,,,70341000.0,439899000.0,0.0,284148000.0,1032668000.0,2137710000.0,,70341000.0,4575911000.0,,,377858000.0,,-95348000.0,4575911000.0,119100000.0,-4625243000.0,380452000.0,439899000.0,128982000.0,309791000.0,225070000.0,128982000.0,,241359000.0,,95192000.0,,128482000.0,17941000.0,,,0.0,,0.0,1129191000.0,3567991000.0,74581000.0,,182197000.0,,,1002481000.0,-1383886000.0,,1129191000.0,1129191000.0,105481000.0,1.86,,,,,1507000.0,69436000.0,1002481000.0,-2259000.0,,,,128982000.0,174887000.0,,,296393000.0,80543000.0,,449156000.0,,3825000.0,,395412000.0,231300000.0,8908000.0,-23887000.0,174887000.0,0.0,,315169000.0,,2325796000.0,212653000.0,4931787000.0,1196605000.0,,1.92,379227000.0,-221417000.0,3543243000.0,,,,,,,,,
96,1159574400,,,,,,,,3745140000.0,0.0,-43104000.0,,,,0.67,,,,,,,69644000.0,,1134983000.0,1129191000.0,,,107247000.0,0.0,,2425783000.0,1199969000.0,,63166000.0,19185000.0,,,,168788000.0,,,,-12313000.0,,,,,,153990000.0,629363000.0,199416000.0,,-4515000.0,,-452067000.0,,,,,,,,,,,,846306000.0,941957000.0,,106968000.0,,176447000.0,,36467000.0,,,,3649031000.0,,,,,,,,,,,70778000.0,-81575000.0,,1225814000.0,2249472000.0,41368000.0,18600000.0,394239000.0,632959000.0,99293000.0,,120303000.0,,415403000.0,,270119000.0,1042152000.0,,,,,,,,,,4691183000.0,94655000.0,,,,135922000.0,,,135922000.0,,,,,0.68,105961000.0,14798000.0,,,0.0,,0.0,,,,,,,,,-1156837000.0,,,1199969000.0,-34167000.0,,,,,,,,941957000.0,1045000.0,,,,135922000.0,185103000.0,,,359244000.0,81448000.0,,490988000.0,,0.0,,,205254000.0,,-24160000.0,,,,,203323000.0,,,,,,,,,,,,,,,,,,
97,1167523200,,,,,,,,3829549000.0,-390161000.0,-25794000.0,,,,0.44,,,,,,,,,819486000.0,1199969000.0,,,104204000.0,0.0,,2142890000.0,863384000.0,,73323000.0,21299000.0,,,,107408000.0,,,,-19494000.0,,,,,,78359000.0,649270000.0,199789000.0,,-23967000.0,,-461818000.0,,,,,,,,,,,,816875000.0,1010169000.0,,149640000.0,,101016000.0,,72898000.0,,,,3491505000.0,,,,,,,,,,,-336585000.0,-40976000.0,,1279506000.0,2315554000.0,11637000.0,0.0,355057000.0,428752000.0,108101000.0,,156468000.0,440951000.0,448520000.0,,297772000.0,1351223000.0,,,,,,,,,,4842728000.0,130146000.0,,,,90049000.0,,,90049000.0,,,,,0.45,165038000.0,29049000.0,,,0.0,,0.0,,,,,,,,,-877429000.0,,,863384000.0,-467598000.0,,,,,,,,1010169000.0,0.0,,,,90049000.0,195277000.0,,,351498000.0,320745000.0,,564566000.0,,0.0,,,273139000.0,,-23967000.0,,,,,204955000.0,,,,,,,,,,,,,,,,,,
98,1175299200,,,,,,,,3311257000.0,0.0,37223000.0,,,,0.76,,,,,,,,,1173763000.0,863384000.0,,,93805000.0,844891000.0,,1585234000.0,604416000.0,,71282000.0,19920000.0,,,,211960000.0,,,,-22834000.0,,,,,,182655000.0,716208000.0,197930000.0,,-680502000.0,,-455461000.0,,,,,,,,,,,,819228000.0,1029536000.0,,198608000.0,,203472000.0,,19182000.0,,,,2947155000.0,,,,,,,,,,,-258968000.0,-4491000.0,,980818000.0,2446446000.0,48546000.0,104196000.0,363767000.0,680942000.0,106265000.0,,167984000.0,465330000.0,499298000.0,,306751000.0,1393638000.0,,,,,,,,,,4340793000.0,175774000.0,,,,154785000.0,,,154785000.0,,,,,0.78,120537000.0,29305000.0,,,,,,,,,,,,,,-878095000.0,,,604416000.0,223805000.0,,,,,,,,1029536000.0,2777000.0,,,,154785000.0,197119000.0,,,409457000.0,86805000.0,,530141000.0,,0.0,,,226802000.0,,-23893000.0,,,,,203474000.0,,,,,,,,,,,,,,,,,,
99,1183161600,528098000.0,686462000.0,,,-406680000.0,852108000.0,,3550042000.0,0.0,40690000.0,,,2781000.0,,,1129191000.0,-83782000.0,13947000.0,,1370478000.0,175432000.0,513525000.0,377951000.0,604416000.0,202204000.0,,92165000.0,191000.0,,1710629000.0,722511000.0,,86139000.0,11405000.0,,,,211002000.0,,,,-29141000.0,,535370000.0,9015000.0,-633227000.0,7046000.0,174864000.0,736388000.0,,99254000.0,75757000.0,,-469868000.0,191000.0,528098000.0,951038000.0,197126000.0,2731229000.0,,,1190323000.0,,,-13944000.0,852108000.0,1073207000.0,,155470000.0,1540906000.0,196300000.0,437513000.0,35460000.0,,-469868000.0,,3252771000.0,1073207000.0,-44879000.0,,,,,,,-173095000.0,,118095000.0,-46053000.0,,988118000.0,2570751000.0,48958000.0,140449000.0,382240000.0,686462000.0,123854000.0,,195326000.0,311856000.0,581500000.0,0.0,315681000.0,1370478000.0,2570751000.0,,311856000.0,4623249000.0,,,677235000.0,,-95057000.0,4623249000.0,126329000.0,-3299976000.0,528098000.0,581500000.0,147342000.0,589868000.0,-399268000.0,147342000.0,,526904000.0,,92165000.0,,121989000.0,36138000.0,,,,,,722511000.0,3550042000.0,86139000.0,,164007000.0,,,1073207000.0,-387615000.0,195326000.0,722511000.0,722511000.0,-121308000.0,2.61,,,,,150509000.0,109290000.0,1073207000.0,3224000.0,,,,147342000.0,191463000.0,,,420707000.0,99254000.0,,535370000.0,,13947000.0,,382240000.0,245843000.0,11405000.0,-23037000.0,191463000.0,,,610686000.0,,1710629000.0,263245000.0,3506183000.0,988118000.0,175432000.0,2.68,699158000.0,-808461000.0,3252771000.0,,,,,,,,,
100,1191110400,,,,,,,,3057508000.0,0.0,39697000.0,,,,0.46,,,,,,,167626000.0,,555683000.0,722511000.0,,,119050000.0,0.0,,1282933000.0,514051000.0,,70320000.0,19839000.0,,,,202230000.0,,,,-14883000.0,,,,,,177278000.0,693020000.0,187789000.0,,-612498000.0,,-485839000.0,,,,,,,,,,,,865028000.0,959824000.0,,205162000.0,,194752000.0,,31759000.0,,,,2817606000.0,,-683534000.0,,,,,,,,,-208460000.0,60355000.0,,768882000.0,2385949000.0,106594000.0,96655000.0,379189000.0,425157000.0,99344000.0,,153383000.0,311330000.0,618959000.0,,305893000.0,1374494000.0,,,,,,,,,,4192100000.0,190279000.0,,,,88158000.0,,,88158000.0,,,,,0.47,110505000.0,24952000.0,,,174768000.0,,,,,,,,,,,-336373000.0,,,514051000.0,204427000.0,,,,,,,,1134592000.0,2840000.0,,,,88158000.0,194853000.0,,,387127000.0,262234000.0,,500286000.0,,0.0,,,209849000.0,,-28459000.0,,,,,193043000.0,,,,,,,,,,,,,,,,,,
101,1199059200,,,,,,,,3043779000.0,-3966000.0,17782000.0,,,,0.45,,,,,,,153023000.0,,268691000.0,514051000.0,,,114691000.0,0.0,,1297204000.0,547643000.0,,110475000.0,28519000.0,,,,121832000.0,,,,-22609000.0,,,,,,93487000.0,635783000.0,181241000.0,,-121340000.0,,-482734000.0,,,,,,,,,,,,844459000.0,940892000.0,,126427000.0,,106756000.0,,28791000.0,,,,2812310000.0,,-126237000.0,,,,,,,,,33592000.0,-5193000.0,,749561000.0,2340557000.0,22821000.0,31764000.0,361725000.0,346035000.0,97513000.0,,231648000.0,310209000.0,578595000.0,,285005000.0,1341515000.0,,,,,,,,,,4153825000.0,103818000.0,,,,83935000.0,,,83935000.0,,,,,0.46,159778000.0,28345000.0,,,169154000.0,,,,,,,,,,,-247426000.0,,,547643000.0,29312000.0,,,,,,,,1110046000.0,284000.0,,,,83935000.0,191074000.0,,,350778000.0,248518000.0,,482948000.0,,0.0,,,257291000.0,,-27151000.0,,,,,185199000.0,,,,,,,,,,,,,,,,,,
102,1206921600,,,,,,,,2989090000.0,-581540000.0,29630000.0,,,,0.61,,,,,,,144937000.0,,753211000.0,547643000.0,,,101239000.0,0.0,,647874000.0,563482000.0,,135616000.0,32013000.0,,,,151810000.0,,,,-10202000.0,,,,,,125200000.0,602219000.0,178112000.0,,-199416000.0,,-488118000.0,,,,,,,,,,,,829304000.0,983898000.0,,148212000.0,,161209000.0,,26830000.0,,,,2776702000.0,,-179889000.0,,,,,,,,,15839000.0,12768000.0,,84392000.0,2257049000.0,50229000.0,2609000.0,341186000.0,549596000.0,96646000.0,,280847000.0,315617000.0,573284000.0,,285650000.0,1334303000.0,,,,,,,,,,4111005000.0,138010000.0,,,,110980000.0,,,110980000.0,,,,,0.62,94723000.0,26610000.0,,,138017000.0,,,,,,,,,,,-139513000.0,,,563482000.0,49099000.0,,,,,,,,1121915000.0,4421000.0,,,,110980000.0,226457000.0,,,316569000.0,52216000.0,,443710000.0,,0.0,,,191369000.0,,-26557000.0,,,,,180617000.0,,,,,,,,,,,,,,,,,,
103,1214784000,359083000.0,364619000.0,,,405595000.0,850962000.0,,2981730000.0,581540000.0,13059000.0,,,10767000.0,,171667000.0,722511000.0,-57323000.0,24616000.0,,1812626000.0,297778000.0,466951000.0,87008000.0,563482000.0,184259000.0,,104315000.0,174000.0,,1537236000.0,1128106000.0,,218003000.0,47684000.0,,,,149880000.0,,,,-9629000.0,,459449000.0,100168000.0,-318938000.0,548000.0,103411000.0,590694000.0,,207489000.0,614316000.0,,-495488000.0,174000.0,359083000.0,876924000.0,180594000.0,2521716000.0,,,1145416000.0,,,16644000.0,850962000.0,950332000.0,,188374000.0,1376300000.0,97517000.0,409973000.0,35523000.0,,-495488000.0,,3035764000.0,1866660000.0,-121510000.0,,,,,,,71325000.0,,564624000.0,3395000.0,,409130000.0,2204417000.0,21507000.0,24607000.0,355474000.0,364619000.0,116470000.0,,273909000.0,601882000.0,492488000.0,0.0,268868000.0,1812626000.0,2204417000.0,,601882000.0,4848390000.0,,,560234000.0,744661000.0,-108521000.0,4848390000.0,178745000.0,-1129522000.0,359083000.0,492488000.0,76010000.0,499376000.0,52499000.0,76010000.0,,610852000.0,,104315000.0,,101945000.0,46469000.0,,,916328000.0,,171667000.0,1128106000.0,2981730000.0,218003000.0,,122903000.0,744661000.0,,950332000.0,-406210000.0,273909000.0,1128106000.0,1128106000.0,-230339000.0,1.95,,,,,201151000.0,126376000.0,1866660000.0,-6997000.0,,,,76010000.0,233622000.0,,,321826000.0,207489000.0,,459449000.0,,24616000.0,,355474000.0,218415000.0,47684000.0,-26354000.0,233622000.0,916328000.0,,668175000.0,,1537236000.0,155635000.0,1664593000.0,409130000.0,297778000.0,1.99,625752000.0,-1111170000.0,3035764000.0,,,,,,,,,
104,1222732800,,,,,,,,2760601000.0,0.0,-16739000.0,,,,0.11,,,,,,,359177000.0,,280939000.0,1128106000.0,,,102661000.0,0.0,,1265092000.0,733459000.0,,172312000.0,-16162000.0,,,,77646000.0,,,,-10132000.0,,,,,,34938000.0,532513000.0,172088000.0,,-205995000.0,,-508043000.0,,,,,,,,,,,,858743000.0,775586000.0,,81357000.0,,39115000.0,,44433000.0,,,,2627202000.0,,-177469000.0,,,,,,,,,-394647000.0,-23577000.0,,531633000.0,2012838000.0,19826000.0,5967000.0,350700000.0,611168000.0,114361000.0,,,612977000.0,370343000.0,,258203000.0,1855045000.0,,,,,,,,744796000.0,,4482247000.0,71225000.0,,,,19289000.0,,,19289000.0,,,,,0.11,125011000.0,42708000.0,,,946060000.0,,201264000.0,,,,,,,,,-403317000.0,,,733459000.0,-257067000.0,,,,,,,,1721646000.0,-8653000.0,,,,19289000.0,215291000.0,,,274310000.0,61757000.0,,503673000.0,,0.0,,,239372000.0,,-25840000.0,,,,,174386000.0,,,,,,,,,,,,,,,,,,
