date,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualDeferredIncomeTax,annualAccumulatedDepreciation,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,annualCurrentAssets,quarterlyOperatingIncome,trailingInterestExpense,trailingCapitalExpenditure,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,trailingBeginningCashPosition,quarterlyAccountsPayable,annualChangesInAccountReceivables,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBasicAverageShares,annualTaxProvision,trailingNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyStockholdersEquity,annualRepaymentOfDebt,annualInterestExpense,trailingResearchAndDevelopment,trailingChangeInAccountPayable,annualTotalRevenue,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,annualGrossProfit,trailingFreeCashFlow,quarterlyPurchaseOfBusiness,annualTotalNonCurrentAssets,annualFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,quarterlyTaxProvision,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyPretaxIncome,annualChangeInInventory,trailingNetIncome,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingTaxProvision,annualBeginningCashPosition,annualCashDividendsPaid,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualBasicEPS,annualNetIncome,annualCostOfRevenue,quarterlyDilutedAverageShares,annualCurrentDebt,trailingSaleOfInvestment,annualInvestingCashFlow,annualDilutedAverageShares,annualIncomeTaxPayable,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyOperatingCashFlow,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,quarterlyResearchAndDevelopment,trailingCashDividendsPaid,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,annualNonCurrentDeferredTaxesLiabilities,quarterlyInventory,annualStockBasedCompensation,quarterlyGoodwill,quarterlyOtherIncomeExpense,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualGoodwill,trailingStockBasedCompensation,quarterlyAccountsReceivable,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingChangeInInventory,annualCurrentLiabilities,quarterlyDilutedEPS,annualInventory,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,annualDilutedEPS,trailingOperatingCashFlow,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualSaleOfInvestment,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyOperatingExpense,annualBasicAverageShares,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,quarterlyDepreciationAndAmortization,annualAccountsPayable,annualChangeInAccountPayable,annualEbitda,trailingRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingNetOtherInvestingChanges,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualEndCashPosition,annualOperatingIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingEndCashPosition,quarterlyChangesInAccountReceivables,annualCashAndCashEquivalents,annualGrossPPE,trailingPretaxIncome,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyFreeCashFlow,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,trailingOtherIncomeExpense,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDeferredIncomeTax,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingBasicEPS
1970-01-01 00:00:01.451520000,724100000.0,-150000000.0,-329000000.0,,147200000.0,4427900000.0,2901600000.0,,224100000.0,-434100000.0,2284200000.0,-164000000.0,-2365300000.0,,,6032300000.0,-84400000.0,,,,0.0,29300000.0,-150000000.0,,284800000.0,-62800000.0,-46600000.0,369300000.0,507500000.0,775900000.0,9900000.0,1459300000.0,121500000.0,,-36600000.0,,1635600000.0,49700000.0,,11700000.0,9887900000.0,-3239900000.0,286600000.0,,,5997800000.0,-11600000.0,-8900000.0,1264300000.0,4141200000.0,,52800000.0,21376100000.0,428700000.0,1617900000.0,5862900000.0,17595000000.0,268800000.0,107000000.0,1099900000.0,-545400000.0,,164600000.0,655300000.0,6500000.0,-350700000.0,15712200000.0,8347700000.0,2062600000.0,133200000.0,-248100000.0,,1933600000.0,-129500000.0,,,1083300000.0,-157100000.0,-515800000.0,-7812900000.0,-2365300000.0,48900000.0,0.27,49700000.0,1856600000.0,,,,-7610700000.0,189800000.0,147200000.0,,613500000.0,126700000.0,-7600000.0,127000000.0,387100000.0,11556300000.0,9811600000.0,263000000.0,85900000.0,,28200000.0,144100000.0,538800000.0,3150200000.0,2254100000.0,46400000.0,9934200000.0,305600000.0,669300000.0,775900000.0,9531200000.0,,1446500000.0,27408400000.0,7139800000.0,723500000.0,,1635600000.0,,2306600000.0,8347700000.0,3150200000.0,1453200000.0,0.26,,-214800000.0,11556300000.0,802900000.0,,3000000.0,1348700000.0,187400000.0,9057200000.0,8746300000.0,1617200000.0,,-950100000.0,2063600000.0,105200000.0,-329000000.0,-44800000.0,164600000.0,15959400000.0,862800000.0,1459300000.0,284300000.0,284800000.0,-186800000.0,1022400000.0,,1623900000.0,,1466900000.0,3000000.0,1452600000.0,1239600000.0,,21356600000.0,,,-85500000.0,1452600000.0,4427900000.0,,-35800000.0,,,48200000.0,90000000.0,257600000.0,12300000.0,17330100000.0,,,27219500000.0,127000000.0,,4403100000.0,1500000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,-415500000.0,-242900000.0,,165600000.0,4521200000.0,,,223500000.0,,,,,,0.53,,339600000.0,,,,420700000.0,-260700000.0,,,252600000.0,,,,489900000.0,,-14700000.0,996800000.0,95800000.0,200100000.0,,,,,,12700000.0,9661000000.0,,,,,,-120700000.0,38300000.0,1268800000.0,,,,,,1514600000.0,5082000000.0,,,153700000.0,716900000.0,,,13400000.0,,49000000.0,-400000000.0,15121700000.0,8407500000.0,2039000000.0,154800000.0,,,1904000000.0,-112700000.0,,,,,-825300000.0,,-2482200000.0,,,,,202000000.0,,,,,,,559200000.0,105800000.0,-462500000.0,105900000.0,265200000.0,,,4004300000.0,85700000.0,,31300000.0,1514600000.0,,,2082900000.0,,10142900000.0,-97900000.0,635200000.0,906100000.0,,,1568200000.0,,,,,,0.52,,,3015100000.0,,,,,11117400000.0,,,,929200000.0,,,8474200000.0,,,,,,,-44600000.0,,,,996800000.0,246900000.0,,,,,1010200000.0,,1459300000.0,3000000.0,,,,21215300000.0,,,-83400000.0,,,,-300000.0,,,,88200000.0,152500000.0,,16636300000.0,,,26297300000.0,105900000.0,,,3200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,0.0,-339300000.0,,193600000.0,4762300000.0,,,49800000.0,,,,,,-0.16,,350900000.0,,,,518900000.0,-8200000.0,,,243800000.0,,,,450900000.0,,-12700000.0,976300000.0,-266200000.0,199400000.0,,,,,,18000000.0,9536200000.0,,,,,,-21200000.0,21900000.0,1305300000.0,,,,,,2101200000.0,5050600000.0,,,132700000.0,732000000.0,,,0.0,,142200000.0,-118800000.0,14405700000.0,8331900000.0,2033800000.0,110500000.0,,,1934000000.0,-118300000.0,,,,,-128000000.0,,-2728500000.0,,,,,199400000.0,,,,,,,622800000.0,-31700000.0,-20500000.0,-31300000.0,387200000.0,,,3872200000.0,88600000.0,,47300000.0,2101200000.0,,,1962100000.0,,9958000000.0,-153100000.0,628700000.0,,,,1593300000.0,,,,,,-0.16,,,2824200000.0,,,,,10533500000.0,,,,954400000.0,,,8377900000.0,,,,,,,-47800000.0,,,,976300000.0,252300000.0,,,,,976300000.0,,996800000.0,3000000.0,,,,20992500000.0,,,-37400000.0,,,,-900000.0,,500000000.0,,88100000.0,268900000.0,,16506900000.0,,,26043100000.0,-31300000.0,,,-8400000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,0.0,-303400000.0,,167100000.0,4880600000.0,,,0.0,,,,,,0.79,,365900000.0,,,,535800000.0,-149900000.0,,,266300000.0,,,,483100000.0,,35200000.0,475300000.0,-1374300000.0,200100000.0,,,,,,15200000.0,9746200000.0,,,,,,65900000.0,-16000000.0,1353500000.0,,,-1258900000.0,,,2312100000.0,4698100000.0,,,14500000.0,727700000.0,,,13400000.0,,-54400000.0,-181200000.0,14978200000.0,8442700000.0,2080800000.0,103500000.0,,,1832800000.0,-150400000.0,,,,,519200000.0,,-2799800000.0,,,,,202900000.0,,,,,,,486400000.0,157900000.0,-501000000.0,158800000.0,352600000.0,,,3972000000.0,95600000.0,,34900000.0,2312100000.0,,,2070000000.0,,10770100000.0,-171500000.0,479300000.0,,,,1603600000.0,,,,,,0.78,,,3084500000.0,,,,,11006200000.0,,,,987600000.0,,,9001100000.0,,,,,,,-47900000.0,,,,475300000.0,288100000.0,,,,,488700000.0,,976300000.0,3000000.0,,,,22338400000.0,,,40500000.0,,,,-200000.0,,575800000.0,,91500000.0,202200000.0,,17290300000.0,,,27036500000.0,158800000.0,,,-3500000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,553600000.0,0.0,-434000000.0,,183500000.0,4671500000.0,3864400000.0,,12900000.0,-530200000.0,2932900000.0,-153200000.0,-2633600000.0,,0.33,4673500000.0,405000000.0,,,,465700000.0,216100000.0,-415500000.0,,364500000.0,-137800000.0,-16300000.0,-825200000.0,374900000.0,864100000.0,-10800000.0,634100000.0,-146800000.0,200400000.0,100000000.0,,1825400000.0,302900000.0,,11400000.0,9582900000.0,-2050000000.0,357900000.0,,,7683900000.0,109600000.0,25300000.0,1398200000.0,5309000000.0,,0.0,21835400000.0,1102000000.0,2401000000.0,4673500000.0,16926000000.0,365600000.0,22400000.0,756300000.0,-202700000.0,,0.0,465700000.0,-33900000.0,-1350000000.0,14525000000.0,8467100000.0,2037900000.0,32800000.0,69500000.0,,2013100000.0,-148800000.0,,,1459300000.0,-188400000.0,-309100000.0,-1443000000.0,-2633600000.0,301600000.0,1.51,302900000.0,2374900000.0,202500000.0,575600000.0,,-1691500000.0,202400000.0,183500000.0,,553600000.0,66700000.0,158800000.0,66600000.0,627200000.0,10669800000.0,9582900000.0,3855200000.0,95700000.0,,23100000.0,1825400000.0,323300000.0,3030900000.0,1969300000.0,57300000.0,10508500000.0,-282300000.0,614900000.0,864100000.0,10508500000.0,,1604400000.0,26508900000.0,-743200000.0,1039300000.0,,2401000000.0,0.33,1969300000.0,8467100000.0,3030900000.0,1604400000.0,1.5,,-1500000.0,10669800000.0,286200000.0,,3100000.0,993200000.0,200000000.0,8735400000.0,8735400000.0,634100000.0,,-688000000.0,2037900000.0,136600000.0,-434000000.0,-48100000.0,0.0,14525000000.0,1632200000.0,634100000.0,252000000.0,364500000.0,33600000.0,1798800000.0,,634100000.0,,475300000.0,3100000.0,634100000.0,1444600000.0,,21835400000.0,,,-57500000.0,634100000.0,4671500000.0,,-100000.0,,575600000.0,-3000000.0,90100000.0,478400000.0,401600000.0,16926000000.0,,,26508900000.0,66600000.0,,3855200000.0,-7600000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,0.0,-423800000.0,,183000000.0,4795000000.0,,,0.0,,,,,,1.49,,460500000.0,,,,463300000.0,-320100000.0,,,335900000.0,,,,615700000.0,,-3600000.0,1039500000.0,-133100000.0,201100000.0,,,,,,14000000.0,9934200000.0,,,,,,-137000000.0,-11500000.0,1464400000.0,,,,,,2656100000.0,5079900000.0,,,14600000.0,760800000.0,,,,,-34100000.0,-150700000.0,14397500000.0,8649600000.0,2053200000.0,265200000.0,,,1977300000.0,-129500000.0,,,,,256100000.0,,-2741800000.0,,,,,203100000.0,,,,,,,519000000.0,299300000.0,405400000.0,299400000.0,275400000.0,,,3859700000.0,91100000.0,,66100000.0,1681100000.0,,,1977000000.0,,10685100000.0,-112900000.0,512900000.0,,,,1600100000.0,,,,,,1.47,,,2972600000.0,,,,,10537800000.0,,,,1003900000.0,,,8650600000.0,,,,,,,-48100000.0,,,,1039500000.0,267600000.0,,,,,1039500000.0,,634100000.0,3100000.0,,,,21907900000.0,,,26800000.0,,,,0.0,,975000000.0,,82900000.0,145900000.0,,17053600000.0,,,26987800000.0,299400000.0,,,-11200000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,0.0,-264400000.0,,219600000.0,4936400000.0,,,0.0,,,,,,0.91,,440900000.0,,,,527200000.0,-64500000.0,,,360200000.0,,,,542800000.0,,-8100000.0,450000000.0,-129000000.0,201800000.0,,,,,,13700000.0,10279500000.0,,,,,,-25700000.0,-57300000.0,1426700000.0,,,,,,3037400000.0,4465100000.0,,,16300000.0,748000000.0,,,,,12300000.0,-900000000.0,13177300000.0,8787600000.0,2057400000.0,196400000.0,,,1954400000.0,-116900000.0,,,,,-913000000.0,,-2879000000.0,,,,,203700000.0,,,,,,,568200000.0,184100000.0,-589500000.0,184200000.0,440500000.0,,,3822900000.0,90100000.0,,39400000.0,1708100000.0,,,2023900000.0,,10859500000.0,-162500000.0,527700000.0,,,,1464000000.0,,,,,,0.9,,,2909100000.0,,,,,9354400000.0,,,,985800000.0,,,8544000000.0,,,,,,,-48400000.0,,,,450000000.0,264100000.0,,,,,450000000.0,,1039500000.0,3000000.0,,,,22029100000.0,,,161000000.0,,,,0.0,,1329300000.0,,82300000.0,323600000.0,,16214700000.0,,,26494200000.0,184200000.0,,,-4000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,0.0,-159900000.0,,289600000.0,5015400000.0,,,0.0,,,,,,0.49,,378800000.0,,,,549800000.0,51800000.0,,,327100000.0,,,,476000000.0,,-1400000.0,480800000.0,-120500000.0,202300000.0,,,,,,12400000.0,10450200000.0,,,,,,-10900000.0,-54400000.0,1317200000.0,,,0.0,,,3010200000.0,4433300000.0,,,1300000.0,694500000.0,,,,,28400000.0,-490200000.0,12957100000.0,8837200000.0,2048600000.0,127200000.0,,,1818100000.0,-119100000.0,,,,,-320700000.0,,-2966800000.0,,,,,204000000.0,,,,,,,565800000.0,98800000.0,30800000.0,98800000.0,463500000.0,,,3757400000.0,91200000.0,,27100000.0,1785200000.0,,,2084200000.0,,10904900000.0,-169900000.0,500900000.0,,,,1318500000.0,,,,,,0.48,,,2879800000.0,,,,,9199700000.0,,,,938400000.0,,,8464900000.0,,,,,,,-48500000.0,,,,480800000.0,266500000.0,,,,,480800000.0,,450000000.0,3000000.0,,,,21984200000.0,,,161900000.0,,,,0.0,,1225000000.0,,82300000.0,344400000.0,,15967300000.0,,,26417500000.0,98800000.0,,,-1800000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,749900000.0,0.0,-83200000.0,,165200000.0,5083700000.0,3945200000.0,,0.0,-493000000.0,2973900000.0,-1776000000.0,-3045100000.0,,6.21,4582300000.0,465800000.0,,,,481500000.0,-1404800000.0,0.0,,330200000.0,176500000.0,85800000.0,-109700000.0,235300000.0,873200000.0,-700000.0,524400000.0,-128200000.0,202500000.0,-1359600000.0,,1780800000.0,1839600000.0,,13600000.0,11757900000.0,-1840900000.0,327500000.0,,,7824100000.0,10500000.0,400000.0,1482900000.0,5691200000.0,,0.0,21810300000.0,1089300000.0,3005800000.0,4582300000.0,14634700000.0,367400000.0,600000.0,770600000.0,-1737600000.0,,,481500000.0,-1366200000.0,-300000000.0,11628900000.0,10022800000.0,2038600000.0,-109200000.0,-122800000.0,,2074300000.0,-127500000.0,,,634100000.0,-193600000.0,-232900000.0,-4000000.0,-3045100000.0,1839200000.0,9.11,1839600000.0,2132900000.0,204100000.0,1225000000.0,,-510800000.0,203700000.0,165200000.0,,749900000.0,1257000000.0,43600000.0,1257200000.0,402900000.0,8917500000.0,11757900000.0,2711400000.0,95000000.0,,12900000.0,1780800000.0,32800000.0,1101500000.0,2081800000.0,53700000.0,10668400000.0,-495800000.0,591400000.0,873200000.0,10668400000.0,,1494600000.0,26392600000.0,-1210500000.0,1062700000.0,,3005800000.0,6.16,2081800000.0,10022800000.0,1101500000.0,1494600000.0,9.03,,0.0,8917500000.0,0.0,,3100000.0,1017100000.0,201900000.0,8353400000.0,8353400000.0,524400000.0,,-941100000.0,2038600000.0,145500000.0,-83200000.0,-48600000.0,,11628900000.0,1582300000.0,524400000.0,264500000.0,330200000.0,-163100000.0,1869800000.0,,524400000.0,,480800000.0,3100000.0,524400000.0,1746000000.0,,21810300000.0,,,-173200000.0,524400000.0,5083700000.0,,0.0,,1225000000.0,-13800000.0,80000000.0,275400000.0,479600000.0,14634700000.0,,,26392600000.0,1257200000.0,,2711400000.0,102800000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,,-51300000.0,,194700000.0,5246900000.0,,,,,,,,,0.86,,410200000.0,,,,465500000.0,36800000.0,,,347300000.0,,,,565800000.0,,-14600000.0,1765400000.0,-101700000.0,203000000.0,,,,,,13900000.0,11999500000.0,,,,,,-27700000.0,-39700000.0,1441800000.0,,,,,,3424500000.0,5775300000.0,,,100000.0,785100000.0,,,,,47200000.0,-225000000.0,11757200000.0,10191700000.0,2031300000.0,223400000.0,,,2017600000.0,-87100000.0,,,,,842000000.0,,-3215600000.0,,,,,204600000.0,,,,,,,409800000.0,176200000.0,1241000000.0,174700000.0,490500000.0,,,2270300000.0,95700000.0,,,1799500000.0,,,2125900000.0,,10729100000.0,-108800000.0,575800000.0,181800000.0,,,1418500000.0,,,,,,0.85,,,1092100000.0,,,,,9486900000.0,,,,1031600000.0,,,8235700000.0,,,,,,,-48600000.0,,,,1765400000.0,263500000.0,,,,,1765400000.0,,524400000.0,3100000.0,,,,21405900000.0,,,146200000.0,,,,,,1625000000.0,,78900000.0,403400000.0,,15181700000.0,,,27181200000.0,174700000.0,,,-82000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,-163000000.0,,211700000.0,5286400000.0,,,,,,,,,0.91,,346500000.0,,,,2316700000.0,-65200000.0,,,355700000.0,,,,555300000.0,,-900000.0,481200000.0,-93600000.0,203300000.0,,,,,,12100000.0,12044200000.0,,,,,,600000.0,-59600000.0,1423900000.0,,,,,,1753600000.0,4475200000.0,,,,791300000.0,,,,,32900000.0,-1525000000.0,11693000000.0,10327900000.0,1986900000.0,217800000.0,,,2007600000.0,-92700000.0,,,,,-1570800000.0,,-3299500000.0,,,,,204600000.0,,,,,,,19028700000.0,184900000.0,-1284200000.0,185000000.0,393300000.0,,,11693000000.0,99100000.0,,,1186200000.0,,,2158500000.0,,10595900000.0,-53400000.0,583700000.0,,,,1335300000.0,,,,,,0.9,,,1080900000.0,,,,,9413300000.0,,,,1077400000.0,,,7996600000.0,,,,,,,-48800000.0,,,,481200000.0,261600000.0,,,,,481200000.0,,1765400000.0,3100000.0,,,,21015600000.0,,,31500000.0,,,,,,100000000.0,,75900000.0,300600000.0,,13446600000.0,,,25490800000.0,185000000.0,,,-5500000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,,-168100000.0,,196200000.0,5377100000.0,,,,,,,,,0.8,,244500000.0,,,,506500000.0,38300000.0,,,345800000.0,,,,482500000.0,,200000.0,524600000.0,-138900000.0,203700000.0,,,,,,19300000.0,12223000000.0,,,,,,50700000.0,-65900000.0,1307700000.0,,,0.0,,,2391200000.0,4513300000.0,,,,787700000.0,,,,,-8500000.0,-303900000.0,10767800000.0,10441200000.0,2002400000.0,153600000.0,,,1836700000.0,-139100000.0,,,,,-297900000.0,,-3374700000.0,,,,,205400000.0,,,,,,,445300000.0,162100000.0,43400000.0,162200000.0,484100000.0,,,2170400000.0,95700000.0,,,1791200000.0,,,2219500000.0,,10583600000.0,-23400000.0,529000000.0,,,,1262700000.0,,,,,,0.79,,,1054000000.0,,,,,8597400000.0,,,,1063200000.0,,,7837400000.0,,,,,,,-48800000.0,,,,524600000.0,260600000.0,,,,,524600000.0,,481200000.0,3100000.0,,,,20868700000.0,,,59700000.0,,,,,,600000000.0,,68300000.0,345000000.0,,13159000000.0,,,25382000000.0,162200000.0,,,8000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,405000000.0,,-187400000.0,,142400000.0,5437100000.0,4513800000.0,,,-439000000.0,3379300000.0,13400000.0,-3421700000.0,,,4427400000.0,205200000.0,,,,352300000.0,17700000.0,0.0,,362600000.0,213600000.0,-60500000.0,18400000.0,-544900000.0,670600000.0,-16200000.0,542800000.0,-82400000.0,,108200000.0,,1896300000.0,-379200000.0,,20200000.0,11271300000.0,-2978900000.0,292600000.0,,,7932900000.0,132300000.0,-34300000.0,1487600000.0,5661000000.0,,-15300000.0,19699400000.0,1308400000.0,2421300000.0,4427400000.0,12850700000.0,391700000.0,,998600000.0,41000000.0,,,352300000.0,36600000.0,-925000000.0,10429400000.0,9491200000.0,2015400000.0,-865900000.0,-199500000.0,,2071000000.0,-120100000.0,,,524400000.0,-195200000.0,-275500000.0,-15300000.0,-3421700000.0,-379300000.0,-1.86,-379200000.0,2271900000.0,,500000000.0,,-416600000.0,203500000.0,142400000.0,,405000000.0,-902500000.0,18200000.0,-901100000.0,379500000.0,8438700000.0,11276100000.0,350000000.0,101200000.0,,,460400000.0,,999500000.0,2256500000.0,65500000.0,9594400000.0,-1002600000.0,583400000.0,670600000.0,9594400000.0,,1275800000.0,24126800000.0,-1302200000.0,1040500000.0,,2396300000.0,,2256500000.0,9491200000.0,999500000.0,1275800000.0,-1.86,,0.0,8413700000.0,69200000.0,,3100000.0,1282400000.0,203500000.0,7684600000.0,7684600000.0,542800000.0,,-1129000000.0,2015400000.0,,-187400000.0,-49000000.0,,10454400000.0,1747400000.0,542800000.0,254800000.0,362600000.0,155900000.0,1062000000.0,,542800000.0,,524600000.0,3100000.0,542800000.0,1147200000.0,,19699400000.0,,,-23800000.0,542800000.0,5437100000.0,,,,525000000.0,-46800000.0,66200000.0,259400000.0,-271100000.0,12850700000.0,,,24126800000.0,-901100000.0,,2015700000.0,19000000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,,-183500000.0,,178200000.0,5559200000.0,,,10500000.0,,,,,,1.2,,360900000.0,,,,376900000.0,-230600000.0,,,361100000.0,,,,597400000.0,,-14500000.0,586800000.0,-105500000.0,204400000.0,,,,,,20300000.0,11534400000.0,,,,,,-231400000.0,-50700000.0,1422100000.0,,,,,,2255000000.0,4499200000.0,,,,796400000.0,,,,,45500000.0,-310000000.0,10494700000.0,9688100000.0,2014000000.0,291700000.0,,,1975500000.0,-101500000.0,,,,,-135200000.0,,-3545200000.0,,,,,205800000.0,,,,,,,683300000.0,246200000.0,44000000.0,246100000.0,283600000.0,,,531300000.0,101700000.0,,,1022600000.0,,,2310200000.0,,9570000000.0,-11200000.0,553400000.0,193100000.0,,,1225300000.0,,,,,,1.2,,,990200000.0,,,,,8310600000.0,,,,1061200000.0,,,7522500000.0,,,,,,,-49000000.0,,,,586800000.0,247700000.0,,,,,586800000.0,,542800000.0,3100000.0,,,,19789800000.0,,,50700000.0,,,,,,500000000.0,,58000000.0,182100000.0,,12749700000.0,,,24289000000.0,246100000.0,,,-20600000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,-171800000.0,,144700000.0,5717700000.0,,,10800000.0,,,,,,0.65,,285300000.0,,,,396500000.0,-173700000.0,,,347500000.0,,,,453000000.0,,4600000.0,403100000.0,-322200000.0,204800000.0,,,,,,19700000.0,11659100000.0,,,,,,-38400000.0,-32300000.0,1407300000.0,,,,,,3677800000.0,4391200000.0,,,,840300000.0,,,,,8400000.0,-115000000.0,8865700000.0,9772700000.0,2035800000.0,140300000.0,,,1988600000.0,-337600000.0,,,,,-163600000.0,,-3681900000.0,,,,,206200000.0,,,,,,,660800000.0,131900000.0,-183700000.0,133700000.0,301000000.0,,,518600000.0,112100000.0,,,1185600000.0,,,2344500000.0,,9593700000.0,-85300000.0,581300000.0,,,,1247100000.0,,,,,,0.65,,,949900000.0,,,,,6719300000.0,,,,1122000000.0,,,7524200000.0,,,,,,,-49100000.0,,,,403100000.0,253000000.0,,,,,403100000.0,,586800000.0,3100000.0,,,,19814500000.0,,,-21400000.0,,,,,,2000000000.0,,59700000.0,-36600000.0,,12543500000.0,,,24205700000.0,133700000.0,,,-9900000.0,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,,-223200000.0,,100100000.0,5817300000.0,,,16200000.0,,,,,,2.1,,244900000.0,,,,,-127200000.0,,,355200000.0,,,,492900000.0,,-26500000.0,512500000.0,-163600000.0,205300000.0,,,,,,21600000.0,12081500000.0,,,,,,107100000.0,-23000000.0,1356700000.0,,,,,,3773900000.0,4401500000.0,,,,830100000.0,,,,,-247400000.0,-330000000.0,8455800000.0,10155300000.0,2055300000.0,184600000.0,,,1892400000.0,-153300000.0,,,,,-298400000.0,,-3762000000.0,,,,,207000000.0,,,,,,,973600000.0,432000000.0,109400000.0,431100000.0,577900000.0,,,516800000.0,114400000.0,,,1318600000.0,,,2362300000.0,,9544900000.0,-3500000.0,535700000.0,,,,1150800000.0,,,,,,2.08,,,912200000.0,,,,,6345900000.0,,,,1111800000.0,,,7339900000.0,,,,,,,-49200000.0,,,,512500000.0,251500000.0,,,,,512500000.0,,403100000.0,3100000.0,,,,19913700000.0,,,,,,,,,2000000000.0,,56800000.0,424600000.0,,12229700000.0,,,24315200000.0,431100000.0,,,9700000.0,,,,,,,,,,,,,,,,
