date,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,annualCommonStockIssuance,quarterlyRetainedEarnings,annualDilutedAverageShares,trailingCommonStockIssuance,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualAccountsPayable,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyCurrentLiabilities,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,quarterlyDilutedEPS,trailingPretaxIncome,trailingEndCashPosition,annualDilutedEPS,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyOtherNonCurrentLiabilities,annualCashAndCashEquivalents,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,annualCostOfRevenue,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,trailingOperatingIncome,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualCurrentDebt,trailingSaleOfInvestment,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualBasicAverageShares,annualSellingGeneralAndAdministration,annualOtherNonCashItems,annualLongTermDebt,annualCurrentAssets,annualDepreciationAndAmortization,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyAccountsReceivable,quarterlyNetOtherInvestingChanges,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyLongTermDebt,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCapitalStock,trailingGrossProfit,annualTotalNonCurrentAssets,annualNetPPE,annualRepaymentOfDebt,annualOperatingCashFlow,annualGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,annualEbitda,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyBasicEPS,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualChangeInInventory,trailingChangeInCashSupplementalAsReported,quarterlyCurrentDebt,annualGrossPPE,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,trailingInvestingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalExpenditure,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyResearchAndDevelopment,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalRevenue,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyTaxProvision,annualInventory,annualGoodwill,quarterlyNetPPE,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,trailingChangeInWorkingCapital,annualBasicEPS,annualStockBasedCompensation,annualInterestExpense,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingInterestExpense,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingChangeInInventory,trailingCashDividendsPaid,trailingDeferredIncomeTax,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2011-03-31,658000000.0,261000000.0,3032000000.0,34000000.0,-153000000.0,330000000.0,,42000000.0,2364000000.0,,219000000.0,1153000000.0,363000000.0,114000000.0,228000000.0,327000000.0,8000000.0,,269000000.0,281000000.0,658000000.0,-168000000.0,363000000.0,1579000000.0,2001000000.0,,,,,,,-0.84,-147000000.0,0.0,134000000.0,1579000000.0,232000000.0,-276000000.0,1005000000.0,1499000000.0,-276000000.0,-279000000.0,151000000.0,,,4928000000.0,1896000000.0,,,762000000.0,574000000.0,80000000.0,2364000000.0,151000000.0,151000000.0,80000000.0,330000000.0,1048000000.0,-16000000.0,,3032000000.0,180000000.0,-58000000.0,327000000.0,2564000000.0,,-8000000.0,-7000000.0,1579000000.0,77000000.0,4928000000.0,-3000000.0,,0.0,-276000000.0,1110000000.0,,2001000000.0,-153000000.0,768000000.0,1005000000.0,37000000.0,,,,,328000000.0,768000000.0,610000000.0,,29000000.0,55000000.0,,144000000.0,2237000000.0,0.0,144000000.0,-121000000.0,3000000.0,,1896000000.0,513000000.0,,320000000.0,2090000000.0,2237000000.0,2564000000.0,1579000000.0,12000000.0,1353000000.0,,,149000000.0,,,25000000.0,,,1127000000.0,-614000000.0,-21000000.0,,-16000000.0,,134000000.0,1273000000.0,1000000.0,,-614000000.0,219000000.0,2258000000.0,37000000.0,1127000000.0,160000000.0,,-15000000.0,253000000.0,,,,,-40000000.0,-59000000.0,17000000.0,,,,328000000.0,152000000,0.0,1090000000,,228000000.0,,,,15000000.0,,-2000000.0,77000000.0,1110000000.0,513000000.0,-23000000.0,1000000.0,,,0.0,194000000,306000000.0,38000000.0,226000000.0,3000000.0,-514000000.0,3589000000.0,,,-0.84,176000000.0,,,,,,,,,,,,,,,,,,,
2011-06-30,,,2354000000.0,,68000000.0,,,43000000.0,,,,,,,,,2000000.0,,214000000.0,,675000000.0,,380000000.0,,1225000000.0,,,,0.66,,,,-90000000.0,,146000000.0,,-306000000.0,,,,,,221000000.0,,,4355000000.0,2001000000.0,,,759000000.0,,170000000.0,1605000000.0,221000000.0,221000000.0,,,,,,,,,343000000.0,,331000000.0,-64000000.0,-20000000.0,1173000000.0,75000000.0,,,30000000.0,0.0,,1132000000.0,,,,,604000000.0,42000000.0,,,,,240000000.0,381000000.0,512000000.0,,4000000.0,-133000000.0,,134000000.0,,-25000000.0,,,3000000.0,,,,,,,1848000000.0,2750000000.0,1173000000.0,,1579000000.0,,0.67,230000000.0,,,,,,,-615000000.0,-32000000.0,,,,,,2000000.0,,,240000000.0,,,1131000000.0,83000000.0,,,-274000000.0,,337000000.0,-91000000.0,,-75000000.0,,14000000.0,,,,285000000.0,247000000,0.0,999000000,,91000000.0,,,,-578000000.0,,9000000.0,,,516000000.0,,,,,,290000000,,38000000.0,-406000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,2568000000.0,,-272000000.0,,,51000000.0,,,,,,,,,17000000.0,,310000000.0,,569000000.0,,1041000000.0,,1854000000.0,,,,-1.03,,,,-89000000.0,,241000000.0,,-263000000.0,,,,,,-340000000.0,,,5435000000.0,2867000000.0,,,283000000.0,,174000000.0,2895000000.0,-340000000.0,-340000000.0,,,,,,,,,320000000.0,,331000000.0,-511000000.0,-16000000.0,930000000.0,90000000.0,,,728000000.0,26000000.0,,1700000000.0,,,,,932000000.0,84000000.0,,529000000.0,,,432000000.0,547000000.0,641000000.0,,-15000000.0,76000000.0,,416000000.0,,-632000000.0,,,3000000.0,,,,,,,1499000000.0,2540000000.0,930000000.0,,1173000000.0,,-1.03,-380000000.0,,,,,,,-616000000.0,-52000000.0,6000000.0,,,,,1000000.0,,,258000000.0,,,1148000000.0,236000000.0,,,-211000000.0,,331000000.0,-98000000.0,,499000000.0,,21000000.0,,,,318000000.0,-358000000,0.0,715000000,,213000000.0,,,,30000000.0,,-40000000.0,,,532000000.0,,,,,,-323000000,,43000000.0,-243000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,,2806000000.0,,-477000000.0,,,54000000.0,,,,,,,,,-14000000.0,,367000000.0,,549000000.0,,1034000000.0,,2397000000.0,,,,-0.62,,,,-195000000.0,,235000000.0,,431000000.0,,,,,,-205000000.0,,,5696000000.0,2890000000.0,,,509000000.0,,181000000.0,3431000000.0,-205000000.0,-205000000.0,,,,,,,,,328000000.0,,332000000.0,-114000000.0,11000000.0,1242000000.0,69000000.0,,,526000000.0,0.0,,1716000000.0,,,,,1439000000.0,82000000.0,,534000000.0,,,552000000.0,846000000.0,692000000.0,,22000000.0,-93000000.0,,402000000.0,,-19000000.0,,,3000000.0,,,,,,,1791000000.0,2265000000.0,1242000000.0,,930000000.0,0.0,-0.62,-193000000.0,,,,,,,-629000000.0,-44000000.0,10000000.0,,,,,-106000000.0,,,190000000.0,,,1176000000.0,144000000.0,,,475000000.0,,332000000.0,-41000000.0,,-36000000.0,,4000000.0,,,,325000000.0,-183000000,0.0,1061000000,,112000000.0,,,,592000000.0,,12000000.0,,,547000000.0,,,,,,-129000000,,48000000.0,312000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,556000000.0,105000000.0,2609000000.0,57000000.0,-77000000.0,336000000.0,,,3033000000.0,,173000000.0,1212000000.0,913000000.0,-50000000.0,215000000.0,268000000.0,0.0,,337000000.0,-178000000.0,556000000.0,62000000.0,913000000.0,1293000000.0,2120000000.0,,,,,,,0.23,-94000000.0,75000000.0,177000000.0,1293000000.0,243000000.0,76000000.0,1048000000.0,1598000000.0,76000000.0,18000000.0,400000000.0,,,5491000000.0,2882000000.0,,,994000000.0,526000000.0,185000000.0,3033000000.0,400000000.0,400000000.0,185000000.0,331000000.0,1228000000.0,5000000.0,539000000.0,2609000000.0,216000000.0,-471000000.0,268000000.0,2458000000.0,,0.0,-16000000.0,1293000000.0,59000000.0,5491000000.0,-58000000.0,366000000.0,75000000.0,76000000.0,1718000000.0,,2120000000.0,-77000000.0,857000000.0,1048000000.0,8000000.0,,539000000.0,366000000.0,,374000000.0,857000000.0,619000000.0,,10000000.0,100000000.0,,369000000.0,1849000000.0,0.0,369000000.0,-33000000.0,3000000.0,,2882000000.0,568000000.0,-107000000.0,277000000.0,2545000000.0,1849000000.0,2458000000.0,1293000000.0,254000000.0,1242000000.0,,,361000000.0,,,21000000.0,,,1219000000.0,-651000000.0,-44000000.0,7000000.0,-676000000.0,,177000000.0,1579000000.0,82000000.0,,-651000000.0,173000000.0,2483000000.0,8000000.0,1219000000.0,63000000.0,,-689000000.0,287000000.0,,,-241000000.0,,-248000000.0,-172000000.0,18000000.0,,,,284000000.0,375000000,0.0,1368000000,,215000000.0,,,,-222000000.0,,-39000000.0,59000000.0,1718000000.0,568000000.0,140000000.0,-21000000.0,,,0.0,436000000,-286000000.0,41000000.0,51000000.0,3000000.0,-468000000.0,4143000000.0,,,0.23,170000000.0,20000000.0,,,,,,,,,,,,,,,,,,
2012-06-30,,,1951000000.0,,124000000.0,,,56000000.0,,,,,,,,,-13000000.0,,231000000.0,,520000000.0,,937000000.0,,1336000000.0,,,,0.63,,,,-137000000.0,,193000000.0,,-275000000.0,,,,,,201000000.0,,,4825000000.0,2874000000.0,,,750000000.0,,209000000.0,2273000000.0,201000000.0,201000000.0,,,,,,,,,273000000.0,,317000000.0,-40000000.0,-7000000.0,919000000.0,60000000.0,,,337000000.0,0.0,,1716000000.0,,,,,701000000.0,2000000.0,,544000000.0,,,205000000.0,437000000.0,528000000.0,,-2000000.0,-157000000.0,,347000000.0,,0.0,,,3000000.0,,,,,,,1439000000.0,2552000000.0,919000000.0,,1293000000.0,,0.63,210000000.0,,,,,,,-663000000.0,-31000000.0,5000000.0,,,,,-1000000.0,,,115000000.0,,,1221000000.0,128000000.0,,,-244000000.0,,320000000.0,-71000000.0,,-72000000.0,,0.0,,,,290000000.0,222000000,0.0,955000000,,50000000.0,,,,-527000000.0,,9000000.0,,,558000000.0,,,,,,271000000,,39000000.0,-374000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,2332000000.0,,-257000000.0,,,56000000.0,,,,,,,,,-180000000.0,,311000000.0,,444000000.0,,991000000.0,,2046000000.0,,,,-1.21,,,,-60000000.0,,231000000.0,,-53000000.0,,,,,,-381000000.0,,,5191000000.0,2859000000.0,,,266000000.0,,192000000.0,3037000000.0,-381000000.0,-381000000.0,,,,,,,,,239000000.0,,316000000.0,82000000.0,2000000.0,871000000.0,71000000.0,,,643000000.0,25000000.0,,1723000000.0,,,,,1128000000.0,2000000.0,,549000000.0,,,445000000.0,530000000.0,632000000.0,,-11000000.0,166000000.0,,334000000.0,,-10000000.0,,,3000000.0,,,,,,,1315000000.0,2154000000.0,871000000.0,,919000000.0,,-1.21,-368000000.0,,,,,,,-702000000.0,-25000000.0,4000000.0,,,,,-27000000.0,,,149000000.0,,,1263000000.0,152000000.0,,,-28000000.0,,316000000.0,-108000000.0,,-117000000.0,,18000000.0,,,,314000000.0,-366000000,0.0,711000000,,219000000.0,,,,253000000.0,,13000000.0,,,561000000.0,,,,,,-308000000,,44000000.0,-48000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,,,2229000000.0,,-302000000.0,,,66000000.0,,,,,,,,,135000000.0,,282000000.0,,334000000.0,,935000000.0,,2146000000.0,,,,-0.15,,,,-47000000.0,,168000000.0,,338000000.0,,,,,,-45000000.0,,,5039000000.0,2810000000.0,,,493000000.0,,185000000.0,3081000000.0,-45000000.0,-45000000.0,,,,,,,,,229000000.0,,304000000.0,77000000.0,56000000.0,1158000000.0,59000000.0,,,382000000.0,0.0,,1724000000.0,,,,,1411000000.0,2000000.0,,554000000.0,,,429000000.0,455000000.0,575000000.0,,13000000.0,-124000000.0,,304000000.0,,0.0,,,3000000.0,,,,,,,1492000000.0,1958000000.0,1158000000.0,,871000000.0,0.0,-0.15,-33000000.0,,256000000.0,,,,,-725000000.0,-25000000.0,7000000.0,,,,,-2000000.0,,,119000000.0,,,1275000000.0,149000000.0,,,363000000.0,,304000000.0,-157000000.0,,-158000000.0,,1000000.0,,,,286000000.0,-82000000,0.0,922000000,,93000000.0,,,,360000000.0,,12000000.0,,,550000000.0,,,,,,40000000,,39000000.0,287000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,388000000.0,218000000.0,2325000000.0,34000000.0,21000000.0,313000000.0,,86000000.0,2803000000.0,,69000000.0,1153000000.0,886000000.0,-78000000.0,136000000.0,239000000.0,1000000.0,,318000000.0,-108000000.0,388000000.0,84000000.0,886000000.0,1292000000.0,1917000000.0,,,,1.05,,,0.31,-170000000.0,31000000.0,121000000.0,1292000000.0,208000000.0,98000000.0,1123000000.0,1388000000.0,98000000.0,139000000.0,323000000.0,,,5070000000.0,2745000000.0,,,900000000.0,531000000.0,170000000.0,2803000000.0,323000000.0,323000000.0,170000000.0,310000000.0,1142000000.0,-57000000.0,559000000.0,2325000000.0,264000000.0,-349000000.0,239000000.0,2267000000.0,301000000.0,-87000000.0,22000000.0,1292000000.0,42000000.0,5070000000.0,41000000.0,312000000.0,6000000.0,98000000.0,1721000000.0,,1917000000.0,21000000.0,441000000.0,1123000000.0,1000000.0,,559000000.0,312000000.0,,309000000.0,441000000.0,590000000.0,,16000000.0,37000000.0,,253000000.0,1680000000.0,0.0,253000000.0,78000000.0,3000000.0,,2745000000.0,548000000.0,0.0,324000000.0,2409000000.0,1680000000.0,2267000000.0,1292000000.0,432000000.0,1158000000.0,,1.07,330000000.0,,74000000.0,16000000.0,,,1279000000.0,-731000000.0,-25000000.0,8000000.0,-10000000.0,,121000000.0,1293000000.0,0.0,,-731000000.0,69000000.0,2325000000.0,1000000.0,1279000000.0,102000000.0,,32000000.0,233000000.0,,307000000.0,-13000000.0,,2000000.0,-106000000.0,15000000.0,,,,263000000.0,310000000,0.0,1209000000,,136000000.0,,56000000.0,,-194000000.0,,7000000.0,42000000.0,1721000000.0,548000000.0,-345000000.0,-30000000.0,,,0.0,424000000,-1000000.0,42000000.0,134000000.0,3000000.0,-414000000.0,3797000000.0,,,0.32,164000000.0,29000000.0,,,,,,,,,,,,,,,,,,
2013-06-30,,,1884000000.0,,243000000.0,,,56000000.0,,,,,,,,,7000000.0,,232000000.0,,355000000.0,,887000000.0,,1226000000.0,,,,0.71,,,,-101000000.0,,121000000.0,,-277000000.0,,,,,,222000000.0,,,4605000000.0,2721000000.0,,,755000000.0,,178000000.0,2113000000.0,222000000.0,222000000.0,,,,,,,,,261000000.0,,304000000.0,-2000000.0,-6000000.0,1056000000.0,41000000.0,,,120000000.0,0.0,,1722000000.0,,,,,673000000.0,1000000.0,,564000000.0,,,194000000.0,342000000.0,514000000.0,,1000000.0,-82000000.0,,234000000.0,,-5000000.0,,,3000000.0,,,,,,,1411000000.0,2492000000.0,1056000000.0,,1292000000.0,,0.73,228000000.0,,192000000.0,,,,,-751000000.0,-29000000.0,7000000.0,,,,,-1000000.0,,,56000000.0,,,1288000000.0,133000000.0,,,-248000000.0,,312000000.0,0.0,,21000000.0,,22000000.0,,,,278000000.0,241000000,0.0,949000000,,48000000.0,,,,-566000000.0,,6000000.0,,,537000000.0,,,,,,291000000,,33000000.0,-236000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,2340000000.0,,-30000000.0,,,56000000.0,,,,,,,,,-44000000.0,,293000000.0,,328000000.0,,899000000.0,,1851000000.0,,,,-0.89,,,,-90000000.0,,121000000.0,,-30000000.0,,,,,,-273000000.0,,,5036000000.0,2696000000.0,,,282000000.0,,174000000.0,2750000000.0,-273000000.0,-273000000.0,,,,,,,,,219000000.0,,308000000.0,3000000.0,46000000.0,1090000000.0,58000000.0,,,594000000.0,0.0,,1726000000.0,,,,,1017000000.0,1000000.0,,570000000.0,,,413000000.0,459000000.0,580000000.0,,-16000000.0,159000000.0,,216000000.0,,0.0,,,3000000.0,,,,,,,1418000000.0,2286000000.0,1090000000.0,,1056000000.0,,-0.89,-260000000.0,,-470000000.0,,,,,-779000000.0,-24000000.0,8000000.0,,,,,0.0,,,62000000.0,,,1311000000.0,117000000.0,,,-6000000.0,,308000000.0,0.0,,28000000.0,,28000000.0,,,,283000000.0,-298000000,0.0,695000000,,208000000.0,,,,217000000.0,,13000000.0,,,532000000.0,,,,,,-196000000,,38000000.0,34000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,2921000000.0,,-338000000.0,,,58000000.0,,,,,,,,,0.0,,305000000.0,,324000000.0,,910000000.0,,2659000000.0,,,,-1.0,,,,-79000000.0,,124000000.0,,657000000.0,,,,,,-308000000.0,,,5573000000.0,2652000000.0,,,291000000.0,,167000000.0,3569000000.0,-308000000.0,-308000000.0,,,,,,,,,219000000.0,,309000000.0,-26000000.0,3000000.0,1746000000.0,55000000.0,,,526000000.0,0.0,,1725000000.0,,,,,1834000000.0,1000000.0,,575000000.0,,,517000000.0,478000000.0,584000000.0,,3000000.0,-64000000.0,,196000000.0,,0.0,,,3000000.0,,,,,,,2070000000.0,2004000000.0,1746000000.0,,1090000000.0,,-1.0,-298000000.0,,68000000.0,,,,,-800000000.0,-28000000.0,8000000.0,,,,,0.0,,,52000000.0,,,1318000000.0,81000000.0,,,685000000.0,,309000000.0,0.0,,1000000.0,,1000000.0,,,,275000000.0,-293000000,0.0,808000000,,137000000.0,,,,894000000.0,,10000000.0,,,518000000.0,,,,,,-232000000,,40000000.0,656000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,583000000.0,615000000.0,3138000000.0,77000000.0,29000000.0,316000000.0,,57000000.0,3294000000.0,,37000000.0,1125000000.0,904000000.0,-18000000.0,119000000.0,316000000.0,2000000.0,,260000000.0,360000000.0,583000000.0,-3000000.0,904000000.0,1782000000.0,2390000000.0,,,,1.15,,,0.03,-330000000.0,0.0,117000000.0,1782000000.0,265000000.0,8000000.0,1611000000.0,1347000000.0,8000000.0,7000000.0,367000000.0,,,5716000000.0,2578000000.0,,,900000000.0,401000000.0,140000000.0,3294000000.0,367000000.0,367000000.0,140000000.0,308000000.0,1090000000.0,-35000000.0,580000000.0,3138000000.0,227000000.0,0.0,316000000.0,2422000000.0,310000000.0,-276000000.0,-8000000.0,1782000000.0,56000000.0,5716000000.0,-1000000.0,327000000.0,0.0,8000000.0,1723000000.0,,2390000000.0,29000000.0,401000000.0,1611000000.0,18000000.0,,580000000.0,327000000.0,,223000000.0,401000000.0,553000000.0,,-1000000.0,-31000000.0,,177000000.0,2365000000.0,0.0,177000000.0,35000000.0,3000000.0,,2578000000.0,510000000.0,0.0,712000000.0,2228000000.0,2365000000.0,2422000000.0,1782000000.0,264000000.0,1746000000.0,,1.18,337000000.0,,198000000.0,-13000000.0,,,1319000000.0,-809000000.0,-16000000.0,7000000.0,-5000000.0,,117000000.0,1292000000.0,13000000.0,,-809000000.0,37000000.0,2231000000.0,18000000.0,1319000000.0,70000000.0,,-301000000.0,281000000.0,,319000000.0,0.0,,39000000.0,-97000000.0,26000000.0,,,,289000000.0,347000000,0.0,1123000000,,119000000.0,,-12000000.0,,-185000000.0,,-30000000.0,56000000.0,1723000000.0,510000000.0,89000000.0,12000000.0,,,0.0,401000000,490000000.0,39000000.0,36000000.0,3000000.0,-600000000.0,3575000000.0,,,0.03,150000000.0,30000000.0,,,,,,,,,,,,,,,,,,
2014-06-30,,,2930000000.0,,364000000.0,,,56000000.0,,,,,,,,,-1000000.0,,218000000.0,,762000000.0,,977000000.0,,1786000000.0,,,,1.04,,,,-335000000.0,,216000000.0,,-23000000.0,,,,,,335000000.0,,,5476000000.0,2546000000.0,,,847000000.0,,142000000.0,2763000000.0,335000000.0,335000000.0,,,,,,,,,300000000.0,,313000000.0,-207000000.0,1000000.0,1554000000.0,37000000.0,,,219000000.0,0.0,,1726000000.0,,,,,1165000000.0,85000000.0,,586000000.0,,,367000000.0,384000000.0,486000000.0,,19000000.0,-43000000.0,,160000000.0,,0.0,,,3000000.0,,,,,,,2316000000.0,2713000000.0,1554000000.0,,1782000000.0,,1.07,354000000.0,,110000000.0,,,,,-846000000.0,-27000000.0,8000000.0,,,,,12000000.0,,,61000000.0,,,1349000000.0,155000000.0,,,4000000.0,,322000000.0,-50000000.0,,-33000000.0,,5000000.0,,,,265000000.0,361000000,0.0,1214000000,,69000000.0,,,,-415000000.0,,19000000.0,,,503000000.0,,,,,,418000000,,29000000.0,-228000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,3532000000.0,,367000000.0,,,56000000.0,,,,,,,,,-1000000.0,,275000000.0,,764000000.0,,974000000.0,,2387000000.0,,,,0.01,,,,-202000000.0,,209000000.0,,162000000.0,,,,,,3000000.0,,,6031000000.0,2499000000.0,,,563000000.0,,141000000.0,3361000000.0,3000000.0,3000000.0,,,,,,,,,190000000.0,,313000000.0,-26000000.0,3000000.0,1624000000.0,67000000.0,,,829000000.0,0.0,,1723000000.0,,,,,1501000000.0,85000000.0,,591000000.0,,,427000000.0,534000000.0,540000000.0,,-30000000.0,126000000.0,,143000000.0,,0.0,,,3000000.0,,,,,,,2388000000.0,2670000000.0,1624000000.0,,1554000000.0,,0.01,18000000.0,,-618000000.0,,,,,-853000000.0,-21000000.0,8000000.0,,,,,2000000.0,,,53000000.0,,,1336000000.0,197000000.0,,,183000000.0,,322000000.0,-95000000.0,,-72000000.0,,21000000.0,,,,261000000.0,23000000,0.0,990000000,,191000000.0,,,,85000000.0,,15000000.0,,,483000000.0,,,,,,82000000,,40000000.0,70000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,3754000000.0,,509000000.0,,,53000000.0,,,,,,,,,0.0,,276000000.0,,774000000.0,,374000000.0,,3106000000.0,,,,0.44,,,,-180000000.0,,201000000.0,,667000000.0,,,,,,142000000.0,,,6167000000.0,2413000000.0,,,725000000.0,,101000000.0,3480000000.0,142000000.0,142000000.0,,,,,,,,,230000000.0,,311000000.0,-27000000.0,2000000.0,2166000000.0,39000000.0,,,488000000.0,0.0,,1718000000.0,,,,,1704000000.0,85000000.0,,37000000.0,,,401000000.0,466000000.0,563000000.0,,27000000.0,-112000000.0,,127000000.0,,0.0,,,3000000.0,,,,,,,2940000000.0,2687000000.0,2166000000.0,,1624000000.0,,0.46,156000000.0,,332000000.0,,,633000000.0,,-828000000.0,-15000000.0,8000000.0,,,,,2000000.0,,,23000000.0,,,1289000000.0,168000000.0,,,682000000.0,,323000000.0,-97000000.0,,-90000000.0,,5000000.0,,,,283000000.0,162000000,0.0,1126000000,,77000000.0,,,,448000000.0,,14000000.0,,,461000000.0,,,,,,217000000,,39000000.0,542000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
