date,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,annualRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyGrossProfit,annualOperatingExpense,quarterlyGrossPPE,quarterlyTotalLiabilitiesNetMinorityInterest,annualTaxProvision,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlySellingGeneralAndAdministration,trailingDeferredIncomeTax,annualCurrentAccruedExpenses,annualTotalRevenue,quarterlyOtherNonCashItems,annualCurrentAssets,quarterlyIncomeTaxPayable,trailingOperatingExpense,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyChangeInInventory,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyRetainedEarnings,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetOtherInvestingChanges,annualEbitda,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,trailingPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedEPS,trailingOperatingIncome,trailingCapitalExpenditure,annualOtherIncomeExpense,annualPretaxIncome,annualOperatingIncome,trailingPurchaseOfInvestment,annualEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,trailingOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,quarterlyCapitalStock,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,annualPurchaseOfBusiness,annualDepreciationAndAmortization,annualOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,annualStockBasedCompensation,quarterlyInventory,quarterlyNetPPE,annualStockholdersEquity,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,annualChangeInInventory,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,quarterlyAccumulatedDepreciation,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,annualPurchaseOfInvestment,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyPretaxIncome,annualGoodwill,annualInventory,quarterlyTaxProvision,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,annualNetPPE,annualCurrentLiabilities,annualOtherIntangibleAssets,annualBasicEPS,trailingChangeInInventory,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyOtherShortTermInvestments,trailingNetIncomeCommonStockholders,annualChangeInWorkingCapital,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalAssets,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,trailingCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGoodwill,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyBasicEPS,quarterlyBasicAverageShares,annualCostOfRevenue,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyRepaymentOfDebt,annualBeginningCashPosition,quarterlyOtherCurrentAssets,annualLongTermDebt,annualCurrentDebt,annualNetIncome,annualCashDividendsPaid,trailingTaxProvision,annualFreeCashFlow,annualDilutedEPS,annualTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingChangesInAccountReceivables,trailingDilutedEPS
2009-02-28,,,44300000.0,,1375500000.0,,,-175000000.0,-46700000.0,296000000.0,,140300000.0,,6475000000.0,3978000000.0,,,,,71300000.0,,,,-138400000.0,,,,-22200000.0,1228800000.0,176200000.0,,,,,5621600000.0,,,2529000000.0,-192900000.0,,,,,138100000.0,,,,,,,,,-207900000.0,2811600000.0,,,6553700000.0,,,,,,,,,,,2529000000.0,2529000000.0,0.13,,,,,,,,-327700000.0,,,,,93800000.0,,11773300000.0,58800000.0,,,4400000.0,,,,0.0,,,,,19600000.0,119800000.0,-196700000.0,200000.0,,,,,-300000.0,,,,1434700000.0,4379900000.0,,,28000000.0,,,,,,-2095100000.0,,58800000.0,58800000.0,513400000.0,-47700000.0,-11200000.0,,,,619900000.0,11400000.0,,,,1268100000.0,96000000.0,82800000.0,,,30700000.0,,627900000.0,445800000.0,,,,,,-282600000.0,,,,,762800000.0,1235200000.0,,2749200000.0,,,,5219600000.0,3800000.0,,,,1660400000.0,7774900000.0,,0.13,444400000.0,,,,,,413200000.0,,,,,,,,,861200000.0,,,,,,,,,,,,
2009-05-31,2356500000.0,2703200000.0,125700000.0,,1593500000.0,,,230600000.0,-256800000.0,383600000.0,,204100000.0,365800000.0,7102800000.0,4161000000.0,649300000.0,,-781100000.0,,83300000.0,,709800000.0,10298000000.0,91800000.0,5307800000.0,327600000.0,,-22300000.0,1621800000.0,237200000.0,90200000.0,,,,5746200000.0,,,2703200000.0,-192300000.0,,-3700000.0,,-138900000.0,809500000.0,2350200000.0,377200000.0,-686800000.0,,-2203500000.0,2539200000.0,,2760600000.0,131500000.0,2529000000.0,,,7368400000.0,826100000.0,,2703200000.0,,258600000.0,,0.0,-510200000.0,-28900000.0,742500000.0,2703200000.0,2703200000.0,,,,-548100000.0,2905700000.0,2400900000.0,,2703200000.0,258600000.0,,,,,88800000.0,,12676200000.0,146900000.0,,357800000.0,4400000.0,327600000.0,,,0.0,,1093400000.0,7102800000.0,,21800000.0,136000000.0,-174300000.0,,-17300000.0,359700000.0,568200000.0,,-6400000.0,357800000.0,,,1125900000.0,4899300000.0,8493000000.0,456600000.0,-1438300000.0,,-178700000.0,444200000.0,-224900000.0,,-2203500000.0,-81600000.0,153200000.0,146900000.0,114900000.0,-17600000.0,305800000.0,,1242600000.0,4400000.0,456600000.0,0.0,,,,1256500000.0,78400000.0,-187400000.0,1734100000.0,1125900000.0,-330300000.0,745700000.0,,,4899300000.0,1621800000.0,,5.287131,,174200000.0,2766700000.0,,,-1245400000.0,709800000.0,1389400000.0,446200000.0,2539200000.0,12676200000.0,,,5307800000.0,-700000.0,,4161000000.0,,1734100000.0,8493000000.0,5746200000.0,,,7531300000.0,,675700000.0,,1960700000.0,675700000.0,1256500000.0,136000000.0,2350200000.0,-88900000.0,,461500000.0,5.27,7368400000.0,826100000.0,321400000.0,,,,,,,,,,,
2009-08-31,,,134200000.0,,1457200000.0,,77000000.0,-13900000.0,11600000.0,1101500000.0,,222200000.0,,7299900000.0,3864300000.0,,,,,81400000.0,,,,-39100000.0,,11200000.0,,-22300000.0,1315300000.0,78900000.0,,,,,5824600000.0,,,2598700000.0,-236100000.0,,,14200000.0,,226300000.0,,,,,,,,,-63800000.0,2703200000.0,,,7476700000.0,,,,,,,,,,,2598700000.0,2598700000.0,0.226109,,,,,,,,260200000.0,,,,,,,12478900000.0,100600000.0,,,4500000.0,,,,,,,,,18800000.0,136800000.0,-236200000.0,,,,,,-100000.0,375500000.0,,,1046700000.0,5007700000.0,,,-13500000.0,,,,,,-2292200000.0,,102500000.0,100600000.0,360400000.0,-27500000.0,172400000.0,,,,456000000.0,0.0,,,,1253200000.0,88000000.0,132800000.0,,,32800000.0,,,446300000.0,,,,,,-104500000.0,,,,,671700000.0,1235000000.0,,2549000000.0,,,,5002200000.0,100000.0,,,,1733100000.0,8589800000.0,,0.226109,444917995.0,,,,-86100000.0,,672000000.0,,,,,,,,,839800000.0,,,,,,,,,,,,
2009-11-30,,,200100000.0,,1709700000.0,,34800000.0,-92600000.0,23300000.0,1640000000.0,,307000000.0,,7557700000.0,4443700000.0,,,,,82900000.0,,,,13300000.0,,0.0,,-23400000.0,1867800000.0,77800000.0,,,,,5331300000.0,,,2648100000.0,-154600000.0,,,3200000.0,,339000000.0,,,,,,,,,-15800000.0,2598700000.0,,,7685300000.0,,,,,,,,,,,2648100000.0,2648100000.0,0.24,,,,,,,,384100000.0,,,,,,,12696600000.0,107800000.0,,,4500000.0,,,,0.0,,,,,16000000.0,156200000.0,-190600000.0,,,,,,-800000.0,389900000.0,,,969100000.0,5157900000.0,,,17000000.0,,,,,,-2399800000.0,,109000000.0,107800000.0,380900000.0,-5700000.0,174800000.0,,,,471100000.0,0.0,,,,1250200000.0,106900000.0,171200000.0,,,50400000.0,,,446500000.0,,,,,,49400000.0,,,,,1134200000.0,1402700000.0,,2575900000.0,,,,5011300000.0,23100000.0,,,,1756600000.0,8226200000.0,,0.242219,444600000.0,,,,-75600000.0,,627200000.0,,,,,,,,,854600000.0,,,,,,,,,,,,
2010-02-28,,,388900000.0,,1731900000.0,,-26300000.0,153200000.0,1100000.0,475100000.0,,476500000.0,,7709400000.0,3786000000.0,,,,,82300000.0,,,,8900000.0,,0.0,,-600900000.0,1226600000.0,15300000.0,,,,,5531500000.0,,,2291800000.0,-204700000.0,,,3100000.0,,347900000.0,,,,,,,,,267900000.0,2648100000.0,,,7486900000.0,,,,,,,,,,,2291800000.0,2692300000.0,0.5,,,,,,,,411000000.0,,,,,,,12278200000.0,222600000.0,,,4500000.0,,,,0.0,,,,,14300000.0,112800000.0,-208800000.0,,,,,,0.0,54100000.0,,,939600000.0,5253200000.0,,,21600000.0,,,,,,-2456200000.0,,223500000.0,222600000.0,168000000.0,-639000000.0,476700000.0,,,,476400000.0,0.0,,,,1246000000.0,87600000.0,232000000.0,,,125300000.0,,,446800000.0,,,,,,-356300000.0,,400500000.0,,,584800000.0,1255400000.0,,2559400000.0,,,,4791300000.0,4100000.0,,,,1765300000.0,8465300000.0,,0.5,445200000.0,,,,-137700000.0,,378200000.0,,,,,,,,,837000000.0,,,,,,,,,,,,
2010-05-31,831500000.0,2523000000.0,547600000.0,,1860300000.0,,71300000.0,20600000.0,15100000.0,552500000.0,37800000.0,687600000.0,422500000.0,8008500000.0,3959300000.0,347300000.0,,-910600000.0,,113700000.0,,3000000.0,6759100000.0,5700000.0,4974800000.0,,,-22300000.0,1303900000.0,-80000000.0,65700000.0,,,,5905300000.0,,,2523000000.0,-270900000.0,399600000.0,1800000.0,3000000.0,51100000.0,865900000.0,827100000.0,143500000.0,156800000.0,,-2542900000.0,2655400000.0,,1700400000.0,257100000.0,2291800000.0,,,7732900000.0,141400000.0,,2922600000.0,,289400000.0,,293600000.0,-383600000.0,26700000.0,-180200000.0,2523000000.0,2922600000.0,,,,-31500000.0,1189700000.0,1270800000.0,,2523000000.0,289400000.0,,,37800000.0,,,,12707700000.0,396100000.0,,54700000.0,4500000.0,,,,0.0,,552500000.0,8008500000.0,,16600000.0,98300000.0,-275000000.0,,,,31400000.0,,2700000.0,54700000.0,,23500000.0,1002300000.0,5465600000.0,8722200000.0,583400000.0,-56600000.0,,92000000.0,445100000.0,-710600000.0,,-2542900000.0,-866300000.0,396500000.0,396100000.0,143500000.0,-38400000.0,532100000.0,65900000.0,1356000000.0,4500000.0,583400000.0,293600000.0,699900000.0,0.0,,1245600000.0,140000000.0,736900000.0,1763200000.0,1002300000.0,138800000.0,0.0,699900000.0,,5465600000.0,1303900000.0,,1.86,,231200000.0,1693300000.0,399600000.0,,67300000.0,3000000.0,1172700000.0,446600000.0,2655400000.0,12707700000.0,,,4974800000.0,-600000.0,,3959300000.0,,1763200000.0,8722200000.0,5905300000.0,,,5065800000.0,65900000.0,228300000.0,-84200000.0,2703200000.0,228300000.0,1245600000.0,98300000.0,827100000.0,-668000000.0,,445400000.0,1.85,7732900000.0,141400000.0,360300000.0,,,,,,,,,,,
2010-08-31,,,410300000.0,,2188300000.0,,-27500000.0,149900000.0,-30400000.0,1240100000.0,,504700000.0,,8292000000.0,4013200000.0,,,,,88100000.0,,,,22600000.0,,16200000.0,,-22400000.0,1379100000.0,-42300000.0,,,,,6180700000.0,,,2362700000.0,-681600000.0,,,13100000.0,,515000000.0,,,,,,,,,261500000.0,2523000000.0,,,8317100000.0,,,,,,,,,,,2362700000.0,2362700000.0,0.668388,,,,,,,,309100000.0,,,,,,,13071900000.0,297700000.0,,,4500000.0,,,,,,,,-385300000.0,12400000.0,88500000.0,-294700000.0,,,,,,-1300000.0,442800000.0,,,1045300000.0,5658100000.0,,,1400000.0,,,,,,-2633900000.0,,298900000.0,297700000.0,457700000.0,-33000000.0,556200000.0,,,,481300000.0,0.0,,,,1244100000.0,94400000.0,404700000.0,,,109600000.0,,553900000.0,446900000.0,,,,,,-160300000.0,,392500000.0,,,681000000.0,1683600000.0,,2634100000.0,,,,4754800000.0,-1600000.0,,,,1758500000.0,9030700000.0,,0.668388,445400000.0,,,,-94600000.0,,646000000.0,,,,,,,,,908700000.0,,,,,,,,,,,,
2010-11-30,,,658.2,,2674.8,,26500000.0,66.3,36.5,532500000.0,,768.3,,8728400000.0,3928.6,,,,,89.3,,,,-15.6,,,,-22.3,1770.0,227.7,,,,,7184.0,,,3659.4,740.0,,,3.0,,763.9,,,,,,,,,240.7,2362.7,,,8675.1,,,,,,,,,,,3659.4,3713.8,2e-06,,,,,,,,496.7,,,,,,,14199.4,1025.6,,,4.5,,,,1030.0,,,,0.0,10400000.0,520.8,-291.0,,,,,,7400000.0,442.0,,,816.9,5969.0,,,654.4,,,,,,-2759400000.0,,1026.8,1025.6,469.9,-30.2,531.7,,,,501.1,0.0,,,,788.4,110.1,1307.0,,,281.3,,651000000.0,447300000.0,,,,,,1241.5,,54.4,,,663600000.0,1906.5,,2158.6,,,,5524.3,1.0,,,,1794.2,10241.2,,2e-06,446100000.0,,,,-137.8,,210.2,,,,,,,,,869.1,,,,,,,,,,,,
2011-02-28,,,770800000.0,,2214300000.0,,95300000.0,-352100000.0,52200000.0,670100000.0,,853600000.0,,9207400000.0,3689500000.0,,,,,83600000.0,,,,25000000.0,,32000000.0,,-22400000.0,1534500000.0,-314900000.0,,,,,7703700000.0,,,3352100000.0,-271600000.0,,,2600000.0,,841700000.0,,,,,,,,,54300000.0,3659400000.0,,,9005500000.0,,,,,,,,,,,3352100000.0,3352100000.0,1.21,,,,,,,,702700000.0,,,,,,,14699100000.0,542100000.0,,,4500000.0,,,,0.0,,,,0.0,4800000.0,124500000.0,-311600000.0,,,,,,1100000.0,438900000.0,,,1133600000.0,6330300000.0,,,-47800000.0,,,,,,-2877100000.0,,542600000.0,542100000.0,171800000.0,-452400000.0,365900000.0,,,,514100000.0,0.0,,,,762200000.0,82800000.0,722800000.0,,,175900000.0,,777900000.0,447700000.0,,,,,,-307300000.0,,0.0,,,660600000.0,1360700000.0,,2155000000.0,,,,5693600000.0,-10000000.0,,,,1828800000.0,10983400000.0,,1.21,446300000.0,,,,-544300000.0,,298200000.0,,,,,,,,,878700000.0,,,,,,,,,,,,
2011-05-31,2513500000.0,3906400000.0,824900000.0,,2860400000.0,,145800000.0,27300000.0,138300000.0,941100000.0,24100000.0,995200000.0,457600000.0,9611700000.0,4125000000.0,752800000.0,,-1263200000.0,,111500000.0,,260900000.0,9937800000.0,29900000.0,6684900000.0,,,-22300000.0,1928500000.0,-115200000.0,27600000.0,,,,8330600000.0,,,3906400000.0,-358900000.0,0.0,12200000.0,2400000.0,196600000.0,959700000.0,2514600000.0,195500000.0,240100000.0,,-2975800000.0,2196500000.0,,3746300000.0,607000000.0,3352100000.0,,,9102000000.0,146800000.0,,3906400000.0,,710200000.0,,90600000.0,-867600000.0,-10000000.0,1383400000.0,3906400000.0,3906400000.0,,,,612200000.0,3271300000.0,2664200000.0,,3906400000.0,710200000.0,,,24100000.0,,,,15786900000.0,649200000.0,,434300000.0,4500000.0,,,,0.0,,941100000.0,9611700000.0,0.0,0.0,71600000.0,-365900000.0,,,,68500000.0,,5000000.0,434300000.0,,21100000.0,1266400000.0,6635900000.0,11641600000.0,580100000.0,4200000.0,,-244700000.0,446000000.0,-585000000.0,,-2975800000.0,-572100000.0,645200000.0,649200000.0,195500000.0,-69400000.0,972900000.0,243200000.0,2426700000.0,4500000.0,580100000.0,90600000.0,926000000.0,-385300000.0,,761300000.0,170300000.0,836800000.0,1829800000.0,1266400000.0,186000000.0,1030000000.0,926000000.0,,6635900000.0,1928500000.0,,5.64,,554300000.0,3121800000.0,0.0,,-108600000.0,260900000.0,1865200000.0,447500000.0,2196500000.0,15786900000.0,,,6684900000.0,600000.0,,4125000000.0,,1829800000.0,11641600000.0,8330600000.0,,,6816000000.0,243200000.0,90500000.0,-90900000.0,2523000000.0,90500000.0,761300000.0,71600000.0,2514600000.0,-89300000.0,,1163500000.0,5.62,9102000000.0,146800000.0,372500000.0,,,,,,,,,,,
2011-08-31,,,729600000.0,,3083300000.0,,-34200000.0,-183400000.0,52600000.0,903100000.0,,848200000.0,,9978000000.0,3942100000.0,,,,,101100000.0,,,,23900000.0,,,,-22400000.0,1783900000.0,-135800000.0,,,,,8834200000.0,,,4038000000.0,-392500000.0,,,13800000.0,,850000000.0,,,,,,,,,162900000.0,3906400000.0,,,9423000000.0,,,,,,,,,,,4038000000.0,4038000000.0,1.17,,,,,,,,769200000.0,,,,,,,16180800000.0,526000000.0,,,4500000.0,,,,,,,,0.0,0.0,87700000.0,-391400000.0,,,,,,-1100000.0,433100000.0,,,1402000000.0,6890900000.0,,,-5000000.0,,,,,,-3087100000.0,,526400000.0,526000000.0,198600000.0,-28800000.0,554300000.0,,,,579700000.0,0.0,,,,737400000.0,118600000.0,729700000.0,,,205100000.0,,,447900000.0,,,,,,131600000.0,,,,,723000000.0,2235100000.0,,2158200000.0,,,,6757800000.0,-1100000.0,,,,1895700000.0,12218200000.0,,1.18,446600000.0,,,,-27100000.0,,309700000.0,,,,,,,,,841100000.0,,,,,,,,,,,,
2011-11-30,,,797000000.0,,3014500000.0,,-114500000.0,-338000000.0,76800000.0,853600000.0,,881200000.0,,10125300000.0,4482100000.0,,,,,100600000.0,,,,-11700000.0,,,,-22300000.0,2098700000.0,193000000.0,,,,,9435500000.0,,,3627600000.0,-384600000.0,,,3200000.0,,975600000.0,,,,,,,,,130600000.0,4038000000.0,,,9442900000.0,,,,,,,,,,,3627600000.0,3627600000.0,1.4,,,,,,,,408100000.0,,,,,,,15802300000.0,623600000.0,,,4300000.0,,,,,,,,0.0,0.0,541800000.0,-387100000.0,,,,,,-4400000.0,439300000.0,,,1206700000.0,6975000000.0,,,54300000.0,,,,,,-3150300000.0,,625600000.0,623600000.0,192700000.0,-460400000.0,517700000.0,102500000.0,,,589400000.0,283000000.0,,,,1008900000.0,84200000.0,855400000.0,,,230700000.0,,,444700000.0,,,,,,-410400000.0,,,,,113900000.0,2133300000.0,,2383400000.0,,,,6359400000.0,2500000.0,,,,1830100000.0,11300100000.0,,1.41,443400000.0,,,,-75300000.0,,417700000.0,,,,,,,,,208300000.0,,,,,,,,,,,,
2012-02-29,,,413700000.0,,2189500000.0,,-3400000.0,39300000.0,-47600000.0,800500000.0,,521800000.0,,10580100000.0,4106400000.0,,,,,91300000.0,,,,16800000.0,,,,-21400000.0,1614800000.0,-123400000.0,,,,,9687400000.0,,,3201900000.0,-404700000.0,,,3100000.0,,482600000.0,,,,0.0,,,,,-7300000.0,3627600000.0,,,10006300000.0,,,,,,,,,,,3201900000.0,3201900000.0,0.64,,,,,,,,664200000.0,,,,,,,15936700000.0,273300000.0,,,4300000.0,,,,0.0,,,,0.0,0.0,82700000.0,-411800000.0,,,,,,-1000000.0,438400000.0,,,1327300000.0,7379500000.0,,,-63100000.0,,,,,,-3200600000.0,,271900000.0,273300000.0,220000000.0,-479900000.0,404500000.0,,,,611200000.0,0.0,,,,1010600000.0,108100000.0,354700000.0,,,87000000.0,,,426700000.0,,,,,,-425700000.0,,,,,657900000.0,1667700000.0,,2491600000.0,,,,5930400000.0,7100000.0,,,,1874200000.0,11810900000.0,,0.64,425400000.0,,,,-530000000.0,,594900000.0,,,,,,,,,869800000.0,,,,,,,,,,,,
2012-05-31,1930800000.0,3811000000.0,670800000.0,,2820500000.0,-1162500000.0,93700000.0,373700000.0,164000000.0,912400000.0,,833800000.0,473900000.0,10830100000.0,4691000000.0,711400000.0,,-1639300000.0,,117100000.0,,899900000.0,11107800000.0,11800000.0,6581100000.0,,,-53400000.0,1917700000.0,72700000.0,1400000.0,,,,10141300000.0,,,3811000000.0,-445600000.0,,10800000.0,3300000.0,245800000.0,670800000.0,1930200000.0,214200000.0,-58400000.0,0.0,-3284200000.0,2773300000.0,,3119200000.0,780300000.0,3201900000.0,,,10109300000.0,975400000.0,,3811000000.0,,378000000.0,,0.0,-708800000.0,11900000.0,-95400000.0,3811000000.0,3811000000.0,1.19,,,-900000.0,2628900000.0,2611100000.0,,3811000000.0,378000000.0,,,,,,,16690400000.0,507300000.0,,454200000.0,4300000.0,,,,0.0,,912400000.0,10830100000.0,0.0,1400000.0,43000000.0,-449000000.0,,,,40800000.0,,17300000.0,454200000.0,,23400000.0,1237600000.0,7545900000.0,11983100000.0,787900000.0,12900000.0,,6500000.0,425470377.0,-1061100000.0,,-3284200000.0,-1627400000.0,506900000.0,507300000.0,214200000.0,-92000000.0,1229300000.0,323000000.0,2705800000.0,4300000.0,787900000.0,0.0,751600000.0,0.0,,1010000000.0,163000000.0,689100000.0,1844400000.0,1237600000.0,188600000.0,0.0,751600000.0,426700000.0,7545900000.0,1917700000.0,,4.536626,,609100000.0,3085000000.0,,,-108400000.0,899900000.0,1986700000.0,436500000.0,2773300000.0,16690400000.0,,,6581100000.0,3400000.0,,4691000000.0,,1844400000.0,11983100000.0,10141300000.0,1.192327,425470377.0,8022800000.0,323000000.0,543100000.0,-76400000.0,3906400000.0,543100000.0,1010000000.0,43000000.0,1930200000.0,-119500000.0,,1066500000.0,4.42,10109300000.0,975400000.0,410100000.0,,,,,,,,,,,
2012-08-31,,,610200000.0,,2505100000.0,,-28000000.0,-267200000.0,30400000.0,801300000.0,,747300000.0,,11388200000.0,4490300000.0,,,,,111700000.0,,,,22200000.0,,,,-106600000.0,1676100000.0,-246400000.0,,,,,10464100000.0,,,3594800000.0,-443800000.0,,,17800000.0,,724200000.0,,,,,,,,,-109800000.0,3811000000.0,,,10529200000.0,,,,,,,,,,,3594800000.0,3594800000.0,1.01,,,,,,,,617700000.0,,,,,,,17070100000.0,429400000.0,,,4300000.0,,,,,,,,,0.0,18200000.0,-449100000.0,,,,,,-2800000.0,445200000.0,,,1484400000.0,7944300000.0,,,-29300000.0,,,,,,-3443900000.0,,430700000.0,429400000.0,203800000.0,-131800000.0,339300000.0,,,,817600000.0,0.0,,,,1010900000.0,137100000.0,586800000.0,,,163300000.0,,,426700000.0,,,,,,-216200000.0,,,,,795600000.0,1757800000.0,,2814200000.0,,,,6540900000.0,5300000.0,,,,1889500000.0,12562400000.0,,1.01,425500000.0,,,,-33700000.0,,491900000.0,,,,,,,,,985700000.0,,,,,,,,,,,,
2012-11-30,,,573100000.0,,2536200000.0,,45000000.0,-415300000.0,-55100000.0,913700000.0,,675900000.0,,11809900000.0,4339900000.0,,,,,102800000.0,,,,3600000.0,,,,-106700000.0,1647400000.0,-26100000.0,,,,,10986200000.0,,,3420700000.0,-396100000.0,,,4800000.0,,720500000.0,,,,,,,,,-71100000.0,3594800000.0,,,10907600000.0,,,,,,,,,,,3420700000.0,3420700000.0,1.47,,,,,,,,611100000.0,,,,,,,17440700000.0,628800000.0,,,4300000.0,,,,,,,,,,21900000.0,-393500000.0,,,,,,-800000.0,441400000.0,,,1518500000.0,8246100000.0,,,-30000000.0,,,,,,-3563800000.0,,630300000.0,628800000.0,215400000.0,-103600000.0,322400000.0,,,,827600000.0,0.0,,,,1010600000.0,102800000.0,547500000.0,,,-78100000.0,,797500000.0,427000000.0,,,,,,-174100000.0,,,,,645800000.0,1860300000.0,,2692500000.0,,,,6533100000.0,-2600000.0,,,,1889400000.0,13082400000.0,,1.48,425700000.0,,,,-36600000.0,,229100000.0,,,,,,,,,208300000.0,,,,,,,,,,,,
2013-02-28,,,419100000.0,,2240600000.0,,-114300000.0,-197500000.0,600000.0,740900000.0,,568400000.0,,11945100000.0,4178500000.0,,,,,90400000.0,,,,20700000.0,,,,-106700000.0,1536600000.0,-62200000.0,,,,,11224100000.0,,,3322700000.0,-390100000.0,,,2900000.0,,606800000.0,,,,0.0,,,,,-26700000.0,3420700000.0,,,10980100000.0,,,,,,,,,,,3322700000.0,3322700000.0,0.81,,,,,,,,410400000.0,,,,,,,17322100000.0,344600000.0,,,4300000.0,,,,,,,,,0.0,62200000.0,-397800000.0,,,,,,-1100000.0,452300000.0,,,1569400000.0,8272000000.0,,,31900000.0,,,,,,-3673100000.0,,345400000.0,344600000.0,222500000.0,-65600000.0,371100000.0,125600000.0,,,803000000.0,0.0,,,,1010400000.0,149300000.0,454600000.0,,,108900000.0,,873600000.0,427100000.0,,,,,,-98000000.0,,,,,415200000.0,1672200000.0,,2641900000.0,,,,6342000000.0,7700000.0,,,,1852600000.0,13124600000.0,,0.81,425700000.0,,,,-61300000.0,,21800000.0,,,,,,,,,181100000.0,,,,,,,,,,,,
