date,annualOperatingIncome,quarterlyDilutedEPS,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,annualResearchAndDevelopment,trailingOperatingIncome,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualAccountsPayable,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,trailingCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,annualCashAndCashEquivalents,trailingTaxProvision,trailingNetIncome,trailingPretaxIncome,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualPretaxIncome,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,annualInvestmentsAndAdvances,annualCurrentDebt,quarterlyTotalAssets,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,annualOperatingExpense,annualCostOfRevenue,quarterlyBasicAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualLongTermDebt,annualCurrentAssets,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentLiabilities,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualTotalAssets,annualTaxProvision,annualBasicAverageShares,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyGrossProfit,quarterlyInventory,quarterlyLongTermDebt,annualAccountsReceivable,trailingGrossProfit,quarterlyOperatingExpense,annualNetPPE,trailingOtherIncomeExpense,annualOperatingCashFlow,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyRepaymentOfDebt,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyTaxProvision,annualEbitda,quarterlyNetPPE,annualBasicEPS,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCurrentDebt,annualGrossPPE,quarterlyCapitalExpenditure,quarterlyChangesInAccountReceivables,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualPurchaseOfBusiness,quarterlyBasicEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualDeferredIncomeTax,annualInvestingCashFlow,quarterlyOperatingCashFlow,annualDilutedEPS,annualCapitalExpenditure,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCommonStockIssuance,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyEbitda,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualGoodwill,annualInventory,quarterlyDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,annualRepaymentOfDebt,annualInterestExpense,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,trailingResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingInterestExpense,trailingFreeCashFlow,trailingEndCashPosition,trailingCashDividendsPaid,trailingDilutedAverageShares,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingOperatingCashFlow,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,quarterlyInterestExpense,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue
2000-06-30,,0.06,,,22761805.0,,,,,,,,,167438854.0,4501495.0,,2815965.0,,4843689.0,,,,,,270210732.0,28565301.0,2220829.0,,,223205049.0,,,,,23362677.0,76755923.0,27605494.0,,,18360186.0,,,,390643903.0,11494602.0,,,,295591664.0,18360186.0,18360186.0,,,,,2613592.0,,0.0,,,,,,41819720.0,,,,,,363038409.0,-19055871.0,86398128.0,,,,-14814627.0,,,,566592.0,,871495.0,4843689.0,34936203.0,9824296.0,,,,11573526.0,,,,,,27242186.0,2383930.0,,,,,4440537.0,114963429.0,86398128.0,8882000.0,,79177128.0,,86774377.0,,,,-5215928.0,,,141643991.0,0.0,1969092.0,-42220271.0,,0.0625,,,,,,,,,16710530.0,,,,,,121397399.0,,9228230.0,82473.0,,-376249.0,-4542755.0,,1969092.0,,4256066.0,13533575.0,26178642.0,,,,,,,302755176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,0.0525,,,21208478.0,,,,,,,,,185000139.0,4303737.0,,3273895.0,,6200442.0,,,,,,288089417.0,29812360.0,-1247059.0,,,225561171.0,,,,,19984601.0,71934236.0,27408920.0,,,15853963.0,,,,410561310.0,10694354.0,,,,296237376.0,15853963.0,15853963.0,,,,,3031072.0,,0.0,,,,,,40110685.0,,,,,,383152390.0,-3624808.0,100860953.0,,,,2935110.0,,,,-1620383.0,,53517.0,6200442.0,31823551.0,11444679.0,,,,11838950.0,,,,,,23489963.0,2535858.0,,,,,4450835.0,130673313.0,100860953.0,7636000.0,,81443748.0,,86398128.0,,,,-5315894.0,,,141581565.0,0.0,2077385.0,-45128798.0,,0.0525,,,,,,,,,16010248.0,,,,,,126572546.0,,10637705.0,244621.0,,14462825.0,-3375740.0,,2077385.0,,4261318.0,10570773.0,23258496.0,,,,,,,301771928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,90410991.0,,2299827.0,,19691252.0,16900659.0,,,6333880.0,,9328155.0,28246967.0,57120651.0,190555850.0,4696934.0,11245083.0,3147217.0,26025132.0,6333880.0,110195583.0,,4411118.0,,-5075347.0,303213652.0,28246967.0,-53535977.0,-742899.0,303415338.0,237572843.0,110195583.0,,,,22569870.0,74854105.0,26025132.0,70544066.0,104523066.0,17779883.0,,,,428128693.0,19531171.0,70544066.0,46684340.0,160325471.0,,17779883.0,17779883.0,153016195.0,17641306.0,31136256.0,,4411118.0,402103561.0,0.0,,,190555850.0,70544066.0,,39930742.0,,,303213652.0,19691252.0,,402103561.0,-14452183.0,110195583.0,428128693.0,33979000.0,297027646.0,11080885.0,35614669.0,12142375.0,,-642834.0,,-450482.0,6333880.0,34923363.0,12087513.0,,35614669.0,,12353493.0,81919668.0,,78737739.0,137095331.0,237572843.0,26341883.0,2636980.0,138442550.0,,2636980.0,,4457465.0,138442550.0,110195583.0,8562000.0,102553366.0,81919668.0,0.2375,100860953.0,753439.0,,129697392.0,-3015409.0,,-2112335.0,153016195.0,0.0,1240233.0,-47777724.0,,,0.0,69227972.0,,,,,497162.0,-49015211.0,22546580.0,0.2325,-21617088.0,-47777724.0,,6333880.0,129697392.0,,9328155.0,206281.0,,9334630.0,788744.0,2299827.0,1240233.0,,4509342.0,10363097.0,25717087.0,10363097.0,40967611.0,,,,12087513.0,,11245083.0,0.0,,,4457465.0,-57842680.0,297420802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,,0.0575,,,33003298.0,,,,,,,,,219044624.0,4924088.0,,3983635.0,,4827924.0,,,,,,320033052.0,37096759.0,-8849792.0,,,239368999.0,,,,,21900751.0,79396806.0,37831222.0,,,17252960.0,,,,458413623.0,13990941.0,,,,297501628.0,17252960.0,17252960.0,,,,,5930579.0,,0.0,,,,,,47671157.0,,,,,,420582401.0,-18424109.0,126507217.0,,,,-134793.0,37681379.0,,,258823.0,,4633.0,4827924.0,31725649.0,11828690.0,,,,9824898.0,,,,,,25559960.0,2771897.0,,,,,4473810.0,163603976.0,126507217.0,8307000.0,,94037912.0,,110195583.0,,,,-17248034.0,,,142559190.0,0.0,3496768.0,-47777724.0,,0.0575,,,,6594225.0,,,,,31238975.0,,,,,,141815636.0,,12773051.0,-135991.0,,16311634.0,9966706.0,,3496768.0,,4900810.0,20230247.0,25884386.0,,,,,,,302222032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,0.0525,,,21049364.0,,,,,,,,,217518046.0,4780327.0,,4070497.0,,6197773.0,,,,,,338208455.0,35140447.0,1956312.0,,,252532065.0,,,,,20258286.0,77074568.0,27247137.0,,,16195824.0,,,,470050111.0,3168999.0,,,,298711268.0,16195824.0,16195824.0,,,,,0.0,,0.0,,,,,11497809.0,46710921.0,,,,,,442802974.0,-11842394.0,133403011.0,,,,-386746.0,30642811.0,,,268354.0,,483338.0,6197773.0,30363647.0,11560336.0,,,,10105361.0,,,,,,23994824.0,3055530.0,,,,,4489261.0,168543458.0,133403011.0,7799000.0,,102038780.0,,126507217.0,,,,-11821902.0,,,147437755.0,0.0,3747287.0,-47777724.0,,0.055,,,,-1617058.0,,,,,14990901.0,,,,,,149816504.0,,9551555.0,375079.0,,6895794.0,-5634631.0,,3747287.0,,5325034.0,0.0,24328783.0,,,,,,,303462100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,0.05,,,24815430.0,,,,,,,,,247459041.0,4694263.0,,4368476.0,,3730064.0,,,,,,347842959.0,59792055.0,-24651608.0,,,236684002.0,,,,,18654158.0,74116183.0,28545494.0,,,14928260.0,,,,484143043.0,6931467.0,,,,299864284.0,14928260.0,14928260.0,,,,,0.0,,0.0,,,,,12616170.0,45685789.0,,,,,,455597549.0,-21256534.0,132027851.0,,,,-179435.0,34734753.0,,,-4098070.0,,371728.0,3730064.0,28430394.0,15658406.0,,,,9776236.0,,,,,,22116260.0,3260928.0,,,,,4503576.0,191819906.0,132027851.0,7188000.0,,107871061.0,,133403011.0,,,,-9931375.0,,,125552013.0,0.0,3018532.0,-47777724.0,,0.05,,,,13502884.0,,,,,16862842.0,,,,,,155648785.0,,12199260.0,124110.0,,-1375160.0,-2556300.0,,3018532.0,,5081973.0,0.0,23022634.0,,,,,,,304561232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,82059242.0,,732089.0,,20985404.0,20684996.0,,,6836865.0,,9378937.0,65859016.0,36125375.0,259858494.0,4860388.0,11804187.0,3710976.0,27822269.0,6836865.0,139784721.0,,0.0,,-778432.0,368430152.0,65859016.0,-22446217.0,-953486.0,303332558.0,246964304.0,139784721.0,,,,21246046.0,79717439.0,27822269.0,65216500.0,96617500.0,16839456.0,,,,506822798.0,12033968.0,65216500.0,39944061.0,188301693.0,,16839456.0,16839456.0,132771234.0,19259065.0,35356080.0,,0.0,479000529.0,0.0,,,259858494.0,65216500.0,11606467.0,48233826.0,,,368430152.0,20985404.0,11606467.0,479000529.0,-12115816.0,139784721.0,506822798.0,31401000.0,299845977.0,-252512.0,31994939.0,16133584.0,,1253056.0,,415014.0,6836865.0,31483613.0,14405350.0,,31994939.0,,10237567.0,110862310.0,,81423804.0,122003303.0,246964304.0,24946456.0,3330760.0,205643737.0,,3330760.0,,4510317.0,205643737.0,139784721.0,8107000.0,98192826.0,110862310.0,0.2175,132027851.0,1274712.0,,171178850.0,-6297118.0,,-2317837.0,132771234.0,0.0,1541600.0,-60316540.0,,,0.0,110195583.0,,16876029.0,,,1035648.0,-63638853.0,18331086.0,0.215,-45298429.0,-60316540.0,,6836865.0,171178850.0,,9378937.0,672450.0,,7756870.0,-2554207.0,732089.0,1541600.0,,5377179.0,0.0,24957022.0,0.0,29589138.0,,,,14405350.0,,11804187.0,0.0,,,4510317.0,-53991305.0,310304996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,,0.0625,,,34014950.0,,,,,,,,,268980565.0,5040345.0,,4845581.0,,6709096.0,,,,,,,72368560.0,-24974741.0,,,275321846.0,,,,,24564577.0,89048468.0,40724046.0,,,18953226.0,,,,544302411.0,19395516.0,,,,301255424.0,18953226.0,18953226.0,,,,,0.0,,0.0,,,,,22561380.0,53857806.0,,,,,,503578365.0,-40334965.0,140071475.0,,,,-296465.0,35640571.0,,,831154.0,,754301.0,6709096.0,35190662.0,13574196.0,,,,10626085.0,,,,,,28079726.0,3554635.0,,,,,4532045.0,212440035.0,140071475.0,9126500.0,,121392609.0,,139784721.0,,,,-15253685.0,,,150374602.0,0.0,5972518.0,-60316540.0,,0.0625,,,,,,,,,34649201.0,,,,,,181709149.0,,11453570.0,73459.0,,286754.0,10804185.0,387493209.0,5972518.0,,5585740.0,0.0,29410158.0,,,,,,,305391284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,0.07,,,28611476.0,,,,,,,,,272130867.0,5243953.0,,4975618.0,,5161994.0,,,,,,,53365644.0,-12598312.0,,,284466614.0,,,,,28197602.0,97346344.0,33773470.0,,,21310767.0,,,,556597481.0,13413389.0,,,,302740060.0,21310767.0,21310767.0,,,,,0.0,,0.0,,,,,14749249.0,58280926.0,,,,,,522824011.0,-5387845.0,157517861.0,,,,-300631.0,39916700.0,,,-1475041.0,,460708.0,5161994.0,39065418.0,15049237.0,,,,10867816.0,,,,,,31573767.0,3881428.0,,,,,4549089.0,210883505.0,157517861.0,10263000.0,,121754886.0,,140071475.0,,,,-4982274.0,,,158830300.0,0.0,4438568.0,-60316540.0,,0.07,,,,,,,,,18395663.0,,,,,,182071426.0,,13862227.0,1935175.0,,17446386.0,-9864327.0,402072286.0,4438568.0,,5623863.0,0.0,33173220.0,,,,,,,306476224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,0.07,,,31919870.0,,,,,,,,,261128979.0,5142636.0,,5363033.0,,2099869.0,,,,,,,44449810.0,-40265648.0,,,314516215.0,,,,,29578546.0,101516275.0,34019739.0,,,21427261.0,,,,575645194.0,21634385.0,,,,302753396.0,21427261.0,21427261.0,,,,,0.0,,0.0,,,,,17825069.0,60820878.0,,,,,,541625455.0,-36901230.0,151561932.0,,,,-252524.0,40775959.0,,,-2599934.0,,-832098.0,2099869.0,40695397.0,17649171.0,,,,11116851.0,,,,,,31743261.0,4009277.0,,,,,4564395.0,196011742.0,151561932.0,10316000.0,,122172675.0,,157517861.0,,,,-5298892.0,,,188334263.0,0.0,4012024.0,-60316540.0,,0.07,,,,8915834.0,,,,,26933277.0,,,,,,182489215.0,,14094801.0,488527.0,,-5955929.0,-345544.0,416590292.0,4012024.0,,5974215.0,0.0,34941579.0,,,,,,,306340964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,115200161.0,,-9057754.0,,29060035.0,22973027.0,,,6472270.0,,11793726.0,46816690.0,86550469.0,276798409.0,6047132.0,12474767.0,4530235.0,35532305.0,6472270.0,168834111.0,,0.0,,2419148.0,454201443.0,46816690.0,-70833974.0,-953277.0,306326039.0,332374258.0,168834111.0,,,,32859436.0,107347349.0,35532305.0,85771291.0,127072791.0,24080037.0,,,,609172667.0,32107179.0,85771291.0,44447093.0,235611182.0,,24080037.0,24080037.0,203358933.0,21474066.0,79460180.0,,0.0,573640362.0,0.0,,,276798409.0,85771291.0,17266309.0,62651572.0,,,454201443.0,29060035.0,17266309.0,573640362.0,-19912452.0,168834111.0,609172667.0,41301500.0,300951898.0,-103657.0,35890380.0,19714467.0,,-92838.0,,-267130.0,6472270.0,44695777.0,17742009.0,,35890380.0,,11836341.0,124982665.0,,119111115.0,159647254.0,332374258.0,35676037.0,4032660.0,215650801.0,,4032660.0,,4573282.0,215650801.0,168834111.0,11596000.0,134914628.0,124982665.0,0.285,151561932.0,115781.0,,201825076.0,-7025795.0,,-3336659.0,203358933.0,0.0,-1948343.0,-76842411.0,,,0.0,139784721.0,,58050974.0,,,3701475.0,-102536492.0,39132974.0,0.28,-32560646.0,-76842411.0,,6472270.0,201825076.0,,11793726.0,1204314.0,,17272179.0,1824834.0,-9057754.0,-1948343.0,,5789209.0,0.0,37389671.0,0.0,29049390.0,,,,17742009.0,,12474767.0,0.0,,,4573282.0,-148672675.0,395258436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,0.085,,,48238962.0,,,,,,,,,307156236.0,5526676.0,,5677514.0,,5325824.0,,,,,,,116171454.0,-77551764.0,,,338450552.0,,,,,36381583.0,115308564.0,53564786.0,,,25908538.0,,,,645606788.0,35954379.0,,,,303777140.0,25908538.0,25908538.0,,,,,0.0,,0.0,,,,,33001930.0,67192569.0,,,,,,592042002.0,-84250708.0,119817809.0,,,,-141059.0,43474027.0,,,53509.0,,-664256.0,5325824.0,48115995.0,17688500.0,,,,11734412.0,,,,,,38382538.0,4292908.0,,,,,4561397.0,235989263.0,119817809.0,12474000.0,,126204020.0,,168834111.0,,,,-6629885.0,,,207953624.0,0.0,-7349858.0,-76842411.0,,0.085,,,,,,,,,42584264.0,,,,-10246810.0,,203046431.0,,15237032.0,-748674.0,,-49016302.0,10054637.0,460290898.0,2896952.0,,6207736.0,0.0,42059097.0,,,,,,,307316108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,0.085,,,33985530.0,,,,,,,,,347174993.0,6090320.0,,5463320.0,,11946091.0,,,,,,,124122654.0,10675658.0,,,334958806.0,,,,,35880382.0,116917332.0,45931621.0,,,26090339.0,,,,682133799.0,16179846.0,,,,303969456.0,26090339.0,26090339.0,,,,,0.0,,0.0,,,,,18723064.0,68635744.0,,,,,,636202178.0,6338291.0,150889742.0,,,,76860.0,43740723.0,,,-1029741.0,,13193.0,11946091.0,48281588.0,18718241.0,,,,12401206.0,,,,,,38652339.0,4450816.0,,,,,4583858.0,275012396.0,150889742.0,12562000.0,,125362669.0,,119817809.0,,,,-4414227.0,,,205145321.0,0.0,4139569.0,-76842411.0,,0.085,,,,,,,,,20594073.0,,,,0.0,,202205080.0,,15262466.0,643135.0,,31071933.0,-11928413.0,496702599.0,4139569.0,,6310886.0,0.0,41343702.0,,,,,,,307513952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,0.0825,,,47407935.0,,,,,,,,,479142778.0,5693743.0,,5680953.0,,13972998.0,,,,,,,74073554.0,,,,244041301.0,,,,,34447510.0,112878954.0,61380933.0,,,25681125.0,,,,723184079.0,9237005.0,,,,302130882.0,25681125.0,25681125.0,,,,,0.0,,0.0,,,,,30308589.0,65793563.0,,,,,,661803146.0,139806062.0,311652759.0,,,,-488526.0,63336025.0,,,-1623246.0,,1225098.0,13972998.0,47085391.0,20341487.0,,,,12637881.0,,,,,,38045125.0,4612960.0,,,,,4602862.0,385726313.0,311652759.0,12364000.0,,124947036.0,,150889742.0,,,,-4937896.0,,,114481305.0,0.0,6782054.0,-76842411.0,,0.085,,,,,,,,,14174901.0,,,,0.0,,201789447.0,,17099346.0,595915.0,,160763017.0,-16713625.0,512886372.0,6782054.0,,6944138.0,0.0,40128463.0,,,,,,,311286364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,146575276.0,,7787732.0,,50480480.0,26613770.0,,,18405955.0,,18259111.0,70943685.0,94334986.0,485349331.0,6001114.0,21460422.0,4722628.0,68886435.0,18405955.0,322662971.0,,0.0,,-20308248.0,528358825.0,70943685.0,,-167174.0,311711518.0,277180435.0,322662971.0,,,,39865801.0,123914515.0,68886435.0,106761195.0,158164195.0,29081193.0,-11506382.0,,,762529766.0,32963756.0,106761195.0,49925623.0,272518466.0,,29081193.0,29081193.0,145615934.0,23311853.0,269638816.0,-10246810.0,0.0,693643331.0,0.0,,,485349331.0,106761195.0,32221369.0,70896590.0,,,528358825.0,50480480.0,32221369.0,693643331.0,-24355010.0,322662971.0,762529766.0,51403000.0,307226460.0,385551.0,58955823.0,21544415.0,,-597209.0,,773608.0,18405955.0,53017925.0,20938696.0,,58955823.0,,13152124.0,126806882.0,,116582995.0,196500899.0,277180435.0,43084193.0,4757619.0,393606656.0,,4757619.0,,4622449.0,393606656.0,322662971.0,14003000.0,168119691.0,126806882.0,0.3475,311652759.0,1347643.0,,222673203.0,-6266001.0,,-3196687.0,145615934.0,-11506382.0,-3864535.0,-95866321.0,,,0.0,168834111.0,,191282438.0,,,1951787.0,37538635.0,39229757.0,0.3425,-22248009.0,-95866321.0,0.0,18405955.0,222673203.0,,18259111.0,1461411.0,,11010212.0,-1720847.0,7787732.0,7641847.0,,7151010.0,0.0,44588429.0,0.0,153828860.0,,,,20938696.0,,-292770.0,0.0,,,4622449.0,-209756998.0,469019365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,0.095,,-11556065.0,67733999.0,,,,,,,,,555083013.0,6745121.0,,5768234.0,,19161672.0,,,,,,546625683.0,79943936.0,,,,251349144.0,,,,,40695863.0,129327548.0,86895671.0,,,29815475.0,,,,806432157.0,35645669.0,,,,305799744.0,29815475.0,29815475.0,,,,,0.0,,0.0,,,,,47697142.0,74443276.0,,,,,,719536486.0,14915583.0,372796040.0,,,,-170521.0,69477827.0,,,-1398150.0,,1321653.0,19161672.0,54884272.0,22336846.0,,,,14188409.0,,,,,,44170475.0,4929951.0,,,,,4634920.0,452739976.0,372796040.0,14355000.0,,127759195.0,,322662971.0,,,,-6319287.0,,,118659998.0,0.0,-6747470.0,-95866321.0,,0.0975,,,,21402891.0,,,,,41964956.0,,,,,,223625516.0,,20036857.0,1083653.0,,50133069.0,6380683.0,8979861.0,4808595.0,,7443288.0,0.0,46464097.0,,,,,,,313847105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,0.0925,,-11586736.0,56788070.0,,,,,,,,,555067896.0,6880091.0,,6022101.0,,18871276.0,,,,,,564031993.0,68027307.0,,,,262587346.0,,,,,40029296.0,129646277.0,75659346.0,,,28984792.0,,,,817655242.0,21461405.0,,,,305103074.0,28984792.0,28984792.0,,,,,0.0,,0.0,,,,,35664492.0,75190805.0,,,,,,741995896.0,-5952152.0,389867107.0,,,,-555803.0,61204703.0,,,-2073151.0,,819615.0,18871276.0,54455472.0,24409997.0,,,,14426176.0,,,,,,42939792.0,5236949.0,,,,,4647240.0,457894414.0,389867107.0,13955000.0,,130289256.0,,372796040.0,,,,-7855417.0,,,127061141.0,0.0,-6293603.0,-95866321.0,,0.095,,,,2457068.0,,,,,29316822.0,,,,,,226155577.0,,21123578.0,-722167.0,,17071067.0,-4965904.0,8320808.0,5293133.0,,7546085.0,0.0,46051397.0,,,,,,,313349103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,0.08,,-11618100.0,54949632.0,,,,,,,,,577779628.0,6550287.0,,6335533.0,,18136366.0,,,,,,576103320.0,66966302.0,,,,251696591.0,,,,,33393093.0,120456707.0,73085998.0,,,25224833.0,,,,829476219.0,16879596.0,,,,305755552.0,25224833.0,25224833.0,,,,,11234599.0,,0.0,,,,,32757678.0,72754752.0,,,,,,756390221.0,4027472.0,407918422.0,,,,-82997.0,63608959.0,,,-3641349.0,,1168367.0,18136366.0,47701955.0,28051346.0,,,,14308862.0,,,,,,36824833.0,5530471.0,,,,,4659120.0,474884724.0,407918422.0,11600000.0,,130634607.0,,389867107.0,,,,-6531216.0,,,115531513.0,0.0,-9386969.0,-95866321.0,,0.0825,,,,10601685.0,,,,,23410812.0,,,,,,226500928.0,,22191954.0,260098.0,,18051315.0,-9819910.0,5968522.0,2231131.0,,7758575.0,0.0,39728626.0,,,,,,,315310412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,150066213.0,,11795527.0,,50856258.0,30833627.0,,,22723198.0,,19849569.0,99341541.0,100833282.0,592609094.0,6670249.0,16606601.0,5188686.0,73579456.0,22723198.0,395538719.0,,0.0,,-7302101.0,591546326.0,99341541.0,,-1001902.0,312934772.0,264250334.0,395538719.0,,,,35947961.0,126235803.0,73579456.0,112656518.0,165732518.0,28631418.0,,,,856859428.0,26846612.0,112656518.0,57679375.0,297920747.0,,28631418.0,28631418.0,122174030.0,26845748.0,109894229.0,,0.0,783279972.0,0.0,,,592609094.0,112656518.0,31006689.0,75531914.0,,,591546326.0,50856258.0,31006689.0,783279972.0,-40128470.0,395538719.0,856859428.0,53076000.0,308647995.0,-192581.0,56092330.0,23314554.0,,-2549443.0,,1714541.0,22723198.0,50703889.0,30600789.0,,56092330.0,,14755928.0,135649119.0,,131368456.0,207745588.0,264250334.0,41797418.0,6427185.0,494880260.0,,6427185.0,,4672005.0,494880260.0,395538719.0,13166000.0,173380767.0,135649119.0,0.365,407918422.0,5024176.0,,247718825.0,-9829254.0,,-9662093.0,122174030.0,-13200841.0,-8927099.0,-112069706.0,,,0.0,322662971.0,,75432585.0,,,2403593.0,-27137567.0,36675866.0,0.36,-30535174.0,-112069706.0,,22723198.0,247718825.0,,19849569.0,1782009.0,,-12379703.0,1103030.0,11795527.0,4273742.0,,8085679.0,0.0,41136647.0,0.0,72875748.0,,,,30600789.0,,-31355141.0,0.0,,,4672005.0,-105551220.0,505666335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
