,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,quarterlyOtherNonCashItems,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingOperatingIncome,annualResearchAndDevelopment,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualOtherShortTermInvestments,trailingFreeCashFlow,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedEPS,annualChangeInWorkingCapital,trailingTotalRevenue,annualOtherCurrentAssets,trailingCostOfRevenue,annualOperatingIncome,quarterlyRetainedEarnings,quarterlyTotalRevenue,annualNetOtherInvestingChanges,annualBasicAverageShares,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,trailingEndCashPosition,quarterlyOperatingIncome,quarterlyPurchaseOfInvestment,trailingPretaxIncome,trailingTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,annualCurrentDeferredRevenue,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualPretaxIncome,annualOperatingExpense,annualFreeCashFlow,quarterlyFreeCashFlow,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualCostOfRevenue,annualNetIncome,annualOtherNonCurrentAssets,trailingSaleOfInvestment,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualRepurchaseOfCapitalStock,annualTotalAssets,annualOtherNonCashItems,annualCurrentAssets,annualStockholdersEquity,quarterlyOtherCurrentAssets,annualLongTermDebt,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,annualCurrentLiabilities,quarterlyAccountsReceivable,trailingNetIncomeCommonStockholders,quarterlyCostOfRevenue,trailingNetOtherInvestingChanges,annualDilutedAverageShares,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyGoodwill,annualNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyLongTermDebt,quarterlyBasicAverageShares,quarterlyInvestingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyBasicEPS,annualCommonStockIssuance,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyInventory,quarterlyGrossProfit,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyTaxProvision,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,annualChangeInInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,annualIncomeTaxPayable,quarterlyAccumulatedDepreciation,annualPurchaseOfBusiness,quarterlyOtherIntangibleAssets,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlySaleOfInvestment,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyIncomeTaxPayable,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,quarterlyDilutedEPS,quarterlyRepurchaseOfCapitalStock,annualDeferredIncomeTax,annualInvestingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,annualBasicEPS,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,annualNonCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,annualChangesInAccountReceivables,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingOperatingExpense,quarterlyDilutedAverageShares,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInInventory,trailingStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualNetOtherFinancingCharges,annualChangeInCashSupplementalAsReported,annualInventory,annualOtherCurrentLiabilities,quarterlyEbitda,trailingNetOtherFinancingCharges,annualInterestExpense,annualRepaymentOfDebt,annualGoodwill,annualStockBasedCompensation,trailingResearchAndDevelopment,annualTotalRevenue,annualCapitalStock,trailingChangeInWorkingCapital,trailingBasicAverageShares,trailingChangesInAccountReceivables,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingInterestExpense,annualChangeInAccountPayable,trailingBasicEPS,trailingChangeInAccountPayable,trailingDilutedAverageShares
1162252800,4482800000.0,14376800000.0,12852400000.0,120600000.0,65800000.0,-91000000.0,,725800000.0,26838300000.0,749400000.0,1816700000.0,,188900000.0,,1687500000.0,27229200000.0,741600000.0,14376800000.0,3.59,-1209900000.0,,1493900000.0,,3191300000.0,7886800000.0,5117500000.0,-1518600000.0,466800000.0,1687500000.0,1453200000.0,,642900000.0,-431600000.0,,,27229200000.0,8121200000.0,,34720400000.0,277300000.0,,2173800000.0,3594500000.0,207200000.0,1334200000.0,-348400000.0,7882100000.0,15362000000.0,1693800000.0,3369900000.0,,2868700000.0,2792800000.0,277300000.0,276600000.0,-1299300000.0,34720400000.0,156600000.0,26838300000.0,7491200000.0,1493900000.0,11584000000.0,152500000.0,691400000.0,12852400000.0,3037700000.0,,3524200000.0,,471600000.0,7886800000.0,7491200000.0,-906000000.0,152500000.0,1110000000.0,1693800000.0,,,3006000000.0,11584000000.0,,-734600000.0,,,327600000.0,3037700000.0,,1687500000.0,154200000.0,,950400000.0,355300000.0,1957300000.0,1593300000.0,508000000.0,7882100000.0,,,973200000.0,2763600000.0,3504200000.0,1687500000.0,56400000.0,6785800000.0,3504200000.0,,,2212000000.0,-416800000.0,1285900000.0,3882700000.0,,2763600000.0,367500000.0,108000000.0,6904600000.0,,,275400000.0,23100000.0,,-162400000.0,8121200000.0,-78000000.0,,3369900000.0,,-4141000000.0,,56400000.0,,5400000.0,,2258200000.0,2792800000.0,1311100000.0,,488800000.0,,-766000000.0,,6904600000.0,,,-2565600000.0,401600000.0,-4141000000.0,,-344300000.0,15800000.0,-1148900000.0,,717000000.0,4482800000.0,3.63,,23900000.0,,,,,,31000000.0,,,201000000.0,,,65800000.0,,,,23400000.0,1816700000.0,75000000.0,-570700000.0,1957300000.0,31000000.0,831800000.0,,1017500000.0,,1110000000.0,,,22147800000.0,2212000000.0,,,,,,,,,,
1170201600,,,13363300000.0,57400000.0,,-88700000.0,,,26026900000.0,665700000.0,,,185700000.0,,,,,13207900000.0,,,,,,,8025300000.0,4425200000.0,,,,,,632500000.0,-392900000.0,,,26571200000.0,,,34147100000.0,238700000.0,,,,,-1082800000.0,,8120200000.0,,,,,,2636800000.0,238700000.0,238700000.0,,,,,,1420800000.0,,150400000.0,,,3188200000.0,,2950200000.0,,,,7575900000.0,445700000.0,,1115700000.0,,,,,10571100000.0,454400000.0,552300000.0,,0.525,,,,1341100000.0,129300000.0,,842500000.0,-579800000.0,2484100000.0,1475000000.0,,,,,,,2751100000.0,1341100000.0,,,,,,2311300000.0,,1687500000.0,,,2951000000.0,365400000.0,128100000.0,,,,267100000.0,-396800000.0,,-221300000.0,9053100000.0,,,3413900000.0,,-4141000000.0,,54400000.0,,23300000.0,,,,-686000000.0,,801500000.0,,,,7092000000.0,,,,-346400000.0,,0.52,-202600000.0,,,,-1188400000.0,4027000000.0,,,-3900000.0,,,,,,72800000.0,,,176800000.0,,459600000.0,56900000.0,,,,81100000.0,1410000000.0,,,,,818200000.0,,,,,,,,,,,,,,,,,,
1177891200,,,15180900000.0,-67900000.0,,-100100000.0,,,28823600000.0,799900000.0,,,181700000.0,,,,,14027600000.0,,,,,,,8549300000.0,6882500000.0,,,,,,1172800000.0,-762600000.0,,,29208500000.0,,,37168100000.0,623600000.0,,,,,200400000.0,,8344500000.0,,,,,,2752000000.0,623600000.0,623600000.0,,,,,,1490400000.0,,339600000.0,,,4397600000.0,,4705500000.0,,,,7959600000.0,-38800000.0,,1117100000.0,,,,,11275600000.0,453000000.0,-741900000.0,,1.375,,,,1983700000.0,140500000.0,,1004200000.0,-104700000.0,2572800000.0,2177000000.0,,,,,,,3848500000.0,1983700000.0,,,,,,2396100000.0,,1341100000.0,,,3100200000.0,889200000.0,279900000.0,,,,283600000.0,-325900000.0,,827400000.0,9809700000.0,,,3292900000.0,,-4141000000.0,,77800000.0,,24800000.0,,,,526300000.0,,312000000.0,,,,7241200000.0,,,,642600000.0,,1.36,-392400000.0,,,,-135900000.0,4803100000.0,,,-133600000.0,,,,,,126700000.0,,,204300000.0,,458600000.0,169900000.0,,,,97500000.0,1864800000.0,,,,,1354500000.0,,,,,,,,,,,,,,,,,,
1185840000,,,15783800000.0,126300000.0,,-99600000.0,,,27472700000.0,792600000.0,,,186100000.0,,,,,13785700000.0,,,,,,,8988100000.0,6633700000.0,,,,,,1093900000.0,-797500000.0,,,29569500000.0,,,37630600000.0,537200000.0,,,,,1140100000.0,,10157900000.0,,,,,,2689600000.0,537200000.0,537200000.0,,,,,,0.0,,274400000.0,,,3753700000.0,,4542900000.0,,,,8061100000.0,-607500000.0,,1249400000.0,,,,,11096100000.0,447600000.0,-1134600000.0,,1.2,,,,1773200000.0,139000000.0,,996900000.0,219400000.0,2473700000.0,2090800000.0,,,,,,,3820600000.0,1773200000.0,,,,,,2463000000.0,,1983700000.0,,,4797000000.0,802300000.0,272200000.0,,,,291600000.0,-304800000.0,,-539200000.0,10179600000.0,,,3309800000.0,,-4141000000.0,,71900000.0,,17600000.0,,,,1444900000.0,,619900000.0,,,,8938000000.0,,,,-210500000.0,,1.185,-522000000.0,,,,653500000.0,5103300000.0,,,53600000.0,,,,,,120700000.0,,,204300000.0,,453600000.0,248300000.0,,,,67800000.0,2047400000.0,,,,,1280000000.0,,,,,,,,,,,,,,,,,,
1193788800,5357900000.0,15498400000.0,15921500000.0,37200000.0,-637500000.0,-98300000.0,,816800000.0,27840300000.0,927800000.0,1623300000.0,,190900000.0,,2278600000.0,31419900000.0,883000000.0,15498400000.0,4.0,61600000.0,,0.0,,3826700000.0,9031700000.0,6140900000.0,-899100000.0,449300000.0,2278600000.0,1821700000.0,,927500000.0,-298600000.0,,,31419900000.0,9969400000.0,,38575700000.0,422200000.0,,2675500000.0,4002700000.0,1275200000.0,1017500000.0,-386700000.0,10735400000.0,16252800000.0,1821700000.0,2731300000.0,,3185900000.0,3700200000.0,422200000.0,422200000.0,-1517800000.0,38575700000.0,153000000.0,27840300000.0,7155800000.0,0.0,11798200000.0,274300000.0,744400000.0,15921500000.0,3055000000.0,,4054200000.0,,455000000.0,9031700000.0,7155800000.0,-698500000.0,274300000.0,1234300000.0,1821700000.0,,,2458500000.0,11798200000.0,,-609100000.0,,,285700000.0,3055000000.0,,2278600000.0,158700000.0,,1159200000.0,107900000.0,2337300000.0,2086700000.0,567500000.0,10735400000.0,,,2759400000.0,5239300000.0,3901900000.0,2278600000.0,131000000.0,7829400000.0,3901900000.0,,,2777000000.0,-281000000.0,1773200000.0,4571100000.0,,5239300000.0,618500000.0,202700000.0,9557300000.0,,,309000000.0,-456700000.0,,-347900000.0,9969400000.0,-357200000.0,,2731300000.0,,-4318000000.0,,131000000.0,,25300000.0,,1687500000.0,3700200000.0,1474200000.0,,725100000.0,,-1484200000.0,,9557300000.0,,,-2251600000.0,505400000.0,-4318000000.0,,-400800000.0,-4200000.0,-1933300000.0,,732400000.0,5357900000.0,4.05,,79700000.0,,,,,,136500000.0,,,231400000.0,,,-637500000.0,,,,39300000.0,1623300000.0,91000000.0,591100000.0,2337300000.0,136500000.0,1118400000.0,,1151200000.0,,1234300000.0,,,24082200000.0,2777000000.0,,,,,,,,,,
1201737600,,,15343700000.0,57100000.0,,-110400000.0,,,27019600000.0,652800000.0,,,199700000.0,,,,,15833200000.0,,,,,,,9243400000.0,5201000000.0,,,,,,982100000.0,-220400000.0,,,31176900000.0,,,38215300000.0,369100000.0,,,,,-1137300000.0,,11195700000.0,,,,,,3488800000.0,369100000.0,369100000.0,,,,,,0.0,,500100000.0,,,3199300000.0,,3361800000.0,,,,7038400000.0,387100000.0,,1248300000.0,,,,,12344400000.0,437700000.0,656800000.0,,0.84,,,,1496300000.0,-5400000.0,,857100000.0,-1013000000.0,3288800000.0,1839200000.0,,,,,,,2649900000.0,1496300000.0,,,,,,2882400000.0,,2278600000.0,,,5280100000.0,531500000.0,170000000.0,,,,295100000.0,-312300000.0,,-607700000.0,9461600000.0,,,3084700000.0,,-4318000000.0,,131200000.0,,33900000.0,,,,-825000000.0,,692800000.0,,,,9598100000.0,,,,-782300000.0,,0.83,-481500000.0,,,,-1430700000.0,5019200000.0,,,-20200000.0,,,,,,174400000.0,,,204300000.0,,444200000.0,-638000000.0,,,,68700000.0,1153600000.0,,,,,1181800000.0,,,,,,,,,,,,,,,,,,
1209513600,,,17350400000.0,37800000.0,,-109400000.0,,,29612300000.0,911700000.0,,,208400000.0,,,,,16271900000.0,,,,,,,9898700000.0,8096700000.0,,,,,,1446200000.0,-269400000.0,,,33622300000.0,,,40971900000.0,763500000.0,,,,,-6000000.0,,11359600000.0,,,,,,3519900000.0,763500000.0,763500000.0,,,,,,0.0,,708600000.0,,,4629400000.0,,5508600000.0,,,,7349600000.0,-232300000.0,,1277500000.0,,,,,12752000000.0,433700000.0,-268900000.0,,1.76,,,,2287800000.0,130500000.0,,1141900000.0,-304800000.0,3570800000.0,2588100000.0,,,,,,,3269600000.0,2287800000.0,,,,,,2908800000.0,,1496300000.0,,,5411200000.0,1162600000.0,411100000.0,,,,283600000.0,-308400000.0,,682900000.0,10417300000.0,,,3009900000.0,,-4318000000.0,,127800000.0,,10500000.0,,,,302400000.0,,406600000.0,,,,9729200000.0,,,,791500000.0,,1.74,-520000000.0,,,,-609900000.0,5825100000.0,,,-80400000.0,,,,,,207100000.0,,,230200000.0,,439600000.0,-523500000.0,,,,31500000.0,981800000.0,,,,,1654600000.0,,,,,,,,,,,,,,,,,,
1217462400,,,17205800000.0,15700000.0,,-108100000.0,,,29904200000.0,939500000.0,,,218800000.0,,,,,16941900000.0,,,,,,,10353800000.0,7738700000.0,,,,,,1139200000.0,-279400000.0,,,34147700000.0,,,41687700000.0,575200000.0,,,,,1147800000.0,,11783500000.0,,,,,,3544500000.0,575200000.0,575200000.0,,,,,,0.0,,646000000.0,,,3982700000.0,,5421900000.0,,,,7540000000.0,-401300000.0,,1329800000.0,,,,,13397400000.0,429300000.0,-771200000.0,,1.34,,,,2822800000.0,170200000.0,,1177600000.0,104900000.0,3474200000.0,2316800000.0,,,,,,,3766800000.0,2822800000.0,,,,,,2931000000.0,,2287800000.0,,,5599500000.0,869000000.0,307100000.0,,,,270200000.0,-317400000.0,,-168200000.0,10114200000.0,,,3106600000.0,,-4318000000.0,,183400000.0,,13100000.0,,,,1465200000.0,,316500000.0,,,,9917500000.0,,,,535000000.0,,1.32,-356500000.0,,,,830400000.0,6059300000.0,,,-42500000.0,,,,,,178500000.0,,,238100000.0,,434400000.0,-467400000.0,,,,6800000.0,944000000.0,,,,,1358000000.0,,,,,,,,,,,,,,,,,,
1225411200,2192000000.0,17286900000.0,14915000000.0,-320300000.0,-1387300000.0,-120200000.0,,943100000.0,27127000000.0,300500000.0,977400000.0,,204100000.0,,2211400000.0,32201900000.0,1111200000.0,17286900000.0,4.7,-962100000.0,,0.0,,3102800000.0,10580600000.0,7256400000.0,-670300000.0,431100000.0,2211400000.0,2052800000.0,,-309200000.0,-372200000.0,,,32201900000.0,8521000000.0,289000000.0,38734600000.0,345100000.0,224400000.0,3123800000.0,4183300000.0,340800000.0,336300000.0,-448100000.0,11607600000.0,21006800000.0,2052800000.0,974700000.0,,2960200000.0,-900000.0,345100000.0,345100000.0,-1677600000.0,38734600000.0,-209700000.0,27127000000.0,6532700000.0,0.0,13898500000.0,2323000000.0,831000000.0,14915000000.0,20896400000.0,,6714500000.0,,436300000.0,10580600000.0,6532700000.0,-423800000.0,2323000000.0,1224600000.0,2052800000.0,224400000.0,,1738500000.0,13898500000.0,,-1042700000.0,171800000.0,,108900000.0,20896400000.0,,2211400000.0,-429700000.0,,851100000.0,17500000.0,3041800000.0,541900000.0,21000000.0,11607600000.0,289000000.0,,1949000000.0,5766600000.0,3188800000.0,2211400000.0,161000000.0,7286100000.0,3188800000.0,,,2934000000.0,-648500000.0,2822800000.0,3933800000.0,,5766600000.0,560700000.0,223100000.0,10177600000.0,,,288100000.0,-670100000.0,,-555500000.0,8521000000.0,-1195400000.0,,974700000.0,108000000.0,-4411000000.0,-252300000.0,161000000.0,,-11000000.0,,2278600000.0,-900000.0,1006400000.0,,322600000.0,,-1608200000.0,108000000.0,10177600000.0,,,-1141400000.0,-611400000.0,-4411000000.0,,-319600000.0,89700000.0,-1426000000.0,,248100000.0,2192000000.0,4.76,,232800000.0,,,,171800000.0,,169200000.0,-428400000.0,,270600000.0,,,-1387300000.0,,,,1900000.0,977400000.0,46500000.0,-67200000.0,3041800000.0,169200000.0,-105100000.0,,1137000000.0,-4585400000.0,1224600000.0,70600000.0,,28292900000.0,2934000000.0,,,,,,,,,,
1233360000,,,14857700000.0,-102400000.0,,-118200000.0,,,29194800000.0,638900000.0,,,216900000.0,,,,,19927000000.0,,,,,,,10666100000.0,5145900000.0,,,,,,273700000.0,-7900000.0,,,34784700000.0,,,41339600000.0,203900000.0,,,,,-1952200000.0,,12144800000.0,,,,,,3067500000.0,203900000.0,203900000.0,,,,,,1543700000.0,,,,,20123600000.0,,3817000000.0,,,,6554900000.0,775000000.0,,1241000000.0,,213700000.0,,,16574700000.0,422500000.0,1271800000.0,166200000.0,0.48,,,,5004100000.0,-74100000.0,,1055200000.0,-874000000.0,3836600000.0,1328900000.0,,,,,,,5234600000.0,5004100000.0,,,,-653100000.0,,2968200000.0,,2211400000.0,,-40900000.0,5693100000.0,273700000.0,73500000.0,,-283000000.0,,274500000.0,-336700000.0,,3132400000.0,9333200000.0,,,1559200000.0,,-4881700000.0,,152000000.0,,-95500000.0,,,,-1615500000.0,,764400000.0,,,,5693100000.0,,,,2792700000.0,,0.48,-3200000.0,,,,-2045600000.0,5524500000.0,,,29900000.0,,,,,,118600000.0,,,219400000.0,,423700000.0,-1496700000.0,,,45700000.0,3100000.0,230500000.0,,,,,490600000.0,,,,,,,,,,,,,,,,,,
1241049600,,,14519400000.0,92400000.0,,-236300000.0,,,29585900000.0,688000000.0,,,213800000.0,,,,,20413200000.0,,,,,,,11020000000.0,6747800000.0,,,,,,612000000.0,-4400000.0,,,34932600000.0,,,41800800000.0,472300000.0,,,,,154900000.0,,12214900000.0,,,,,,0.0,472300000.0,472300000.0,,,,,,0.0,,,,,21051900000.0,,5025800000.0,,,,6868200000.0,5400000.0,,1256700000.0,,207600000.0,,,16850200000.0,422700000.0,-127500000.0,173500000.0,1.12,,,,4797200000.0,269400000.0,,1110000000.0,247500000.0,3551000000.0,1722000000.0,,,,,,,4983000000.0,4797200000.0,,,,-1291600000.0,,2976600000.0,,5004100000.0,,-3400000.0,5808000000.0,612000000.0,137100000.0,,-841600000.0,,269400000.0,-279700000.0,,-527700000.0,8929700000.0,,,1391500000.0,,,,145200000.0,,-17400000.0,,,,434600000.0,,46000000.0,,,,5808000000.0,,,,-206900000.0,,1.11,0.0,,,,-309600000.0,,,,-103200000.0,,,,,,0.0,,,255700000.0,,423700000.0,-1548300000.0,,,10600000.0,1000000.0,185800000.0,,,,,825800000.0,,,,,,,,,,,,,,,,,,
1248998400,,,13638300000.0,-108800000.0,,-400000.0,,,28671000000.0,659500000.0,,,222500000.0,,,,,20324800000.0,,,,,,,11321700000.0,5884600000.0,,,,,,509200000.0,-3600000.0,,,33963100000.0,,,41386700000.0,420000000.0,,,,,1348100000.0,,12715700000.0,,,,,,0.0,420000000.0,420000000.0,,,,,,0.0,,,,,21155200000.0,,4306900000.0,,,,7423600000.0,-460800000.0,,1293900000.0,,214300000.0,,,16720900000.0,422900000.0,-660700000.0,161000000.0,0.99,,,,4314800000.0,-1300000.0,,1068500000.0,538400000.0,3020000000.0,1577700000.0,,,,,,,4495800000.0,4314800000.0,,,,-826100000.0,,2988100000.0,,4797200000.0,,-3100000.0,6074500000.0,509200000.0,87900000.0,,862700000.0,,249300000.0,-315800000.0,,-1504500000.0,8048400000.0,,,1517200000.0,,,,141800000.0,,-7600000.0,,,,1663900000.0,,8900000.0,,,,6074500000.0,,,,-482400000.0,,0.99,0.0,,,,1082000000.0,,,,-4600000.0,,,,,,0.0,,,243300000.0,,424800000.0,-1312400000.0,,,7600000.0,5400000.0,181000000.0,,,,,509200000.0,,,,,,,,,,,,,,,,,,
1256947200,1535000000.0,23783600000.0,12530300000.0,82800000.0,-3593300000.0,-118500000.0,,977000000.0,28221000000.0,794000000.0,192000000.0,,220100000.0,,4651700000.0,36313900000.0,460000000.0,23783600000.0,2.06,-496100000.0,,864500000.0,,1339800000.0,10980500000.0,5334100000.0,28000000.0,422800000.0,4651700000.0,873500000.0,,-55100000.0,-13600000.0,,,36313900000.0,7158900000.0,280000000.0,41132600000.0,-222800000.0,212800000.0,1339800000.0,4475000000.0,676700000.0,1125900000.0,-473400000.0,12911600000.0,17297600000.0,873500000.0,1458400000.0,,2780600000.0,300000.0,-222800000.0,-222800000.0,-3200000.0,41132600000.0,-36000000.0,28221000000.0,4818700000.0,1733300000.0,17391700000.0,2335000000.0,873300000.0,12530300000.0,20980000000.0,,4148000000.0,,424400000.0,10980500000.0,4818700000.0,-291600000.0,2335000000.0,1036500000.0,873500000.0,212800000.0,,825100000.0,17391700000.0,423100000.0,-540600000.0,167300000.0,-0.53,16500000.0,20980000000.0,,4651700000.0,-473700000.0,,1241200000.0,540600000.0,2397300000.0,1186100000.0,9000000.0,12911600000.0,280000000.0,,1984800000.0,6265500000.0,4843700000.0,4651700000.0,136300000.0,5814800000.0,4843700000.0,-1059500000.0,,2996200000.0,470300000.0,4314800000.0,2213100000.0,-2400000.0,6265500000.0,-55100000.0,161400000.0,6265500000.0,743700000.0,,249200000.0,-375900000.0,,-629900000.0,7158900000.0,452500000.0,,1458400000.0,60000000.0,-4884000000.0,-49800000.0,136300000.0,,-16800000.0,,2211400000.0,300000.0,1501800000.0,,5800000.0,,-1308100000.0,60000000.0,6265500000.0,,,-29500000.0,336900000.0,-4884000000.0,-0.53,0.0,171600000.0,-57000000.0,,777100000.0,1535000000.0,2.07,,249500000.0,,,,167300000.0,,0.0,481800000.0,,258700000.0,,423100000.0,-3593300000.0,,,6600000.0,7000000.0,192000000.0,-137300000.0,2440300000.0,2397300000.0,0.0,165000000.0,,1042400000.0,-3830300000.0,1036500000.0,70500000.0,,23112400000.0,2996200000.0,,,,,,,,,,
1264896000,,,12456700000.0,95300000.0,,-118500000.0,,,28413300000.0,642100000.0,,,241400000.0,,,,,23338000000.0,,,,,,,11105000000.0,4834800000.0,,,,,,364300000.0,-18500000.0,,,35794700000.0,,,40780700000.0,243200000.0,,,,,-535500000.0,,12367400000.0,,,,,,0.0,243200000.0,245600000.0,,,,,,1613100000.0,,,,,20411100000.0,,3424000000.0,,,,4979600000.0,458800000.0,,1010100000.0,,220400000.0,-416900000.0,,17090600000.0,423600000.0,372500000.0,155400000.0,0.57,,,,5043300000.0,218500000.0,,1046500000.0,-348200000.0,2752500000.0,1410800000.0,,,,,,,5249700000.0,5043300000.0,,,,-461600000.0,,3040100000.0,,4651700000.0,,-18700000.0,6037900000.0,364300000.0,109900000.0,,-205600000.0,,218500000.0,-217200000.0,,345800000.0,7679400000.0,,,1281300000.0,,,,130600000.0,,-1500000.0,,,,-318300000.0,,3500000.0,,,,6037900000.0,,,,391600000.0,,0.57,-3800000.0,,,,-1014600000.0,77400000.0,,,39300000.0,,,,,,0.0,,,235700000.0,,427500000.0,-3624700000.0,,,40100000.0,24500000.0,206400000.0,,,,,605700000.0,,,,,,,,,,,,,,,,,,
1272585600,,,11886500000.0,190000000.0,,-119100000.0,,,28990500000.0,733300000.0,,,222000000.0,,,,,23468200000.0,,,,,,,11533400000.0,7130900000.0,,,,,,988900000.0,-27200000.0,,,35354700000.0,,,41014100000.0,547500000.0,,,,,432700000.0,,12023600000.0,,,,,,0.0,547500000.0,549800000.0,,,,,,1717300000.0,,,,,22138500000.0,,4972500000.0,,,,5650900000.0,-669700000.0,,1006400000.0,,227000000.0,875500000.0,,17375800000.0,424400000.0,-822600000.0,136500000.0,1.29,,,,3614900000.0,207300000.0,,1169500000.0,-406700000.0,3002900000.0,2158400000.0,,,,,,,3849100000.0,3614900000.0,,,,-1147600000.0,,3058100000.0,,5043300000.0,,-22900000.0,6147700000.0,988900000.0,448400000.0,,-1014800000.0,,207300000.0,-302200000.0,,-1296600000.0,6260600000.0,,,1102500000.0,,,,129300000.0,,-4700000.0,,,,734900000.0,,5700000.0,,,,6147700000.0,,,,-1428400000.0,,1.28,0.0,,,,-337500000.0,5625900000.0,,,69800000.0,,,,,,0.0,,,266000000.0,,429000000.0,-3419100000.0,,,11600000.0,19000000.0,234200000.0,,,,,1210900000.0,,,,,,,,,,,,,,,,,,
1280534400,,,13341200000.0,-1300000.0,,-118600000.0,,,29556500000.0,751200000.0,,,229500000.0,,,,,22343300000.0,,,,,,,12023100000.0,6836900000.0,,,,,,921700000.0,-9300000.0,,,35684500000.0,,,41810300000.0,617000000.0,,,,,351600000.0,,12253800000.0,,,,,,0.0,617000000.0,619500000.0,,,,,,1777900000.0,,,,,22395100000.0,,4712700000.0,,,,6115200000.0,-472000000.0,,992900000.0,,232700000.0,,,16374200000.0,424500000.0,-565900000.0,133200000.0,1.45,,,,3753700000.0,-448400000.0,,1202500000.0,-313000000.0,3175400000.0,2124200000.0,,,,,,,3986000000.0,3753700000.0,,,,-990400000.0,,3075000000.0,,3614900000.0,,-1500000.0,6176500000.0,921700000.0,308100000.0,,51200000.0,,193100000.0,-319900000.0,,28200000.0,7485700000.0,,,1210300000.0,,,,126100000.0,,-2600000.0,,,,671500000.0,,14300000.0,,,,6176500000.0,,,,138800000.0,,1.44,-99000000.0,,,,-203500000.0,,,,-2500000.0,,,,,,0.0,,,256300000.0,,429000000.0,-3384900000.0,,,9800000.0,24500000.0,232300000.0,,,,,1151200000.0,,,,,,,,,,,,,,,,,,
