,quarterlyPurchaseOfInvestment,quarterlyStockBasedCompensation,quarterlyTotalRevenue,annualNetOtherFinancingCharges,annualNetIncomeContinuousOperations,trailingTaxProvision,quarterlyBasicEPS,annualCashAndCashEquivalents,quarterlyEbitda,annualCurrentAccruedExpenses,annualCurrentDebt,annualInvestmentsAndAdvances,annualCurrentDeferredRevenue,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingOperatingIncome,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,quarterlyCashDividendsPaid,annualDeferredIncomeTax,trailingOperatingExpense,annualOtherNonCurrentAssets,quarterlyCurrentAssets,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,quarterlyIncomeTaxPayable,annualAccumulatedDepreciation,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyDilutedAverageShares,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualBasicEPS,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyChangeInInventory,quarterlyLongTermDebt,annualCommonStockIssuance,annualAccountsReceivable,annualFreeCashFlow,annualBeginningCashPosition,annualNetIncome,annualCashDividendsPaid,quarterlyOperatingExpense,quarterlyNetIncomeContinuousOperations,annualTotalNonCurrentAssets,quarterlyCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualSellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualTaxProvision,annualOtherNonCashItems,annualOtherCurrentAssets,annualTotalAssets,quarterlyOtherCurrentAssets,annualStockholdersEquity,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,annualChangeInInventory,annualDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualInventory,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,annualCapitalStock,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualPurchaseOfBusiness,trailingOtherIncomeExpense,quarterlyInventory,annualDilutedAverageShares,annualNetPPE,annualCashCashEquivalentsAndMarketableSecurities,annualOperatingCashFlow,annualOtherIntangibleAssets,annualGrossProfit,quarterlyOperatingCashFlow,annualDilutedEPS,quarterlyChangeInCashSupplementalAsReported,annualEbitda,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,annualBasicAverageShares,quarterlyTaxProvision,quarterlyDilutedEPS,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherCurrentLiabilities,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingPretaxIncome,annualChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,annualPretaxIncome,annualInterestExpense,annualRepaymentOfDebt,quarterlyFreeCashFlow,annualGoodwill,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,annualOtherIncomeExpense,annualOperatingIncome,trailingGrossProfit,annualCapitalExpenditure,annualInvestingCashFlow,quarterlySaleOfInvestment,annualTotalRevenue,annualPurchaseOfInvestment,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBasicAverageShares,annualAccountsPayable,quarterlyBeginningCashPosition,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,trailingInterestExpense,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,trailingBeginningCashPosition,trailingBasicAverageShares,trailingChangeInCashSupplementalAsReported,trailingCommonStockIssuance,trailingPurchaseOfBusiness,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingFreeCashFlow
1056931200,-11714000.0,,2563990000.0,,,,0.45,,529721000.0,,,,,3967471000.0,-123317000.0,904590000.0,,,276104000.0,1234068000.0,,-70535000.0,,,,4322542000.0,,1531214000.0,,,4481390000.0,,,,23000.0,,,,-49610000.0,,,,,,454066000.0,6532619000.0,,13940000.0,,1659400000.0,,616418000.0,,-913000.0,1709734000.0,785977000.0,,,7295319000.0,,41452000.0,1446044000.0,,,,,,,450524000.0,284045000.0,,,445677000.0,990213000.0,276104000.0,,,,,,,0.0,,,2436257000.0,,,,116764000.0,6468000.0,-65965000.0,-71278000.0,,19128000.0,,-727000.0,-2777935000.0,1978582000.0,,,,,2007000.0,,,,1011693000.0,,,,,,,276326000.0,,108518000.0,,,186304000.0,,152900000.0,0.45,,,1703455000.0,436945000.0,,,,,,,,,,210361000.0,,11262790000.0,,2703532000.0,6940248000.0,,,,,,7376000.0,,,75655000.0,1234068000.0,1234068000.0,613578000.0,,1125550000.0,,,3079000.0,,442169000.0,-3851000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064880000,-66953000.0,,2531885000.0,,,,0.44,,501074000.0,,,,,3395962000.0,-161549000.0,897829000.0,,,268902000.0,1372841000.0,,-70589000.0,,,,4407649000.0,,1522579000.0,,,4437346000.0,,,,28583000.0,,,,56669000.0,,,,,,426676000.0,6727761000.0,,-1668000.0,,1634056000.0,,617992000.0,,-108000.0,1701858000.0,769727000.0,,,7399657000.0,,46297000.0,926285000.0,,,,,,,471153000.0,269776000.0,,,466335000.0,947098000.0,268902000.0,,,,,,,0.0,,,1873383000.0,,,,70161000.0,13154000.0,-60818000.0,-78927000.0,,16126000.0,,941000.0,-2767099000.0,1433355000.0,,,,,4526000.0,,,,979994000.0,,,,,,,395032000.0,,138773000.0,,,257942000.0,,145300000.0,0.435,,,1670247000.0,415076000.0,,,,,,,,,,334214000.0,,10795619000.0,,2733532000.0,6387970000.0,,,,,,15619000.0,,,74398000.0,1372841000.0,1372841000.0,614284000.0,,1234068000.0,,,3084000.0,,424749000.0,-112232000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072828800,-25431000.0,,2625958000.0,12000.0,1040214000.0,,,1684483000.0,511031000.0,870950000.0,56094000.0,,,3319035000.0,-116422000.0,905514000.0,,6527692000.0,283297000.0,1684483000.0,,-73761000.0,203958000.0,,1511881000.0,4783202000.0,1874473000.0,1488903000.0,,109811000.0,4561429000.0,,-2832791000.0,,7135000.0,,1830132000.0,,-66283000.0,,-101568000.0,,4783202000.0,3319035000.0,431716000.0,6937110000.0,,196539000.0,,1720444000.0,1023680000.0,,,2900000.0,1721186000.0,870950000.0,1.665,,7874286000.0,6937110000.0,26501000.0,920360000.0,40357000.0,1721186000.0,1110429000.0,1057687000.0,1023680000.0,-285399000.0,473798000.0,286909000.0,6410119000.0,,468497000.0,909772000.0,283297000.0,1850197000.0,,535900000.0,35780000.0,0.0,11193321000.0,0.0,7874286000.0,920360000.0,1830132000.0,1488903000.0,108180000.0,306553000.0,56094000.0,18138000.0,-75356000.0,-90454000.0,991979000.0,17986000.0,,-660000.0,-2832791000.0,1511881000.0,,59509000.0,,3089000.0,-22692000.0,,,,991979000.0,616674699.0,1728638000.0,1684483000.0,1368741000.0,2798863000.0,3507931000.0,480209000.0,1.66,311642000.0,1940011000.0,,80452000.0,614822823.0,130300000.0,,,,1728638000.0,417209000.0,80452000.0,4561429000.0,,,626796000.0,994000.0,1576114000.0,70672000.0,,404853000.0,,11193321000.0,909772000.0,2798863000.0,6410119000.0,-12843000.0,1633458000.0,,-258312000.0,-483861000.0,20849000.0,10035623000.0,-133236000.0,79315000.0,1684483000.0,1684483000.0,,481407000.0,1372841000.0,1684483000.0,-340796000.0,3089000.0,,481407000.0,109811000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080691200,-14645000.0,,2710349000.0,,,,0.47,,547654000.0,,,,,3531998000.0,-221297000.0,960006000.0,,,290196000.0,1729058000.0,,-73948000.0,,,,5095393000.0,,1698772000.0,,,4702449000.0,,,,59000.0,,,,-30944000.0,,,,,,447642000.0,7153277000.0,,-13783000.0,,1750343000.0,,620818000.0,,13467000.0,1909639000.0,831344000.0,,,8234116000.0,,-28181000.0,920849000.0,,,,,,,512364000.0,290025000.0,,,483341000.0,912377000.0,290196000.0,,,,,,,0.0,,,1833226000.0,,,,51350000.0,14552000.0,-60513000.0,-76099000.0,,15882000.0,,0.0,-2919210000.0,1603344000.0,,,,,7665000.0,,,,1070483000.0,,,,,,,319700000.0,,44575000.0,,,278708000.0,,149400000.0,0.465,,,1783239000.0,439425000.0,,,,,,,,,,259187000.0,,11766114000.0,,2894367000.0,6670721000.0,,,,,,18812000.0,,,100012000.0,1729058000.0,1729058000.0,616642000.0,,1684483000.0,,,3097000.0,,537370000.0,229031000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088553600,-14049000.0,,3002271000.0,,,,0.585,,659552000.0,,,,,3640256000.0,-255481000.0,1072468000.0,,,360350000.0,1537208000.0,,-74028000.0,,,,4998734000.0,,1789815000.0,,,4709018000.0,,,,,,,,-36290000.0,,,,,,561536000.0,7440056000.0,,7571000.0,,1929803000.0,,621276000.0,,-1238000.0,1979770000.0,881729000.0,,,8210153000.0,,-32590000.0,923510000.0,,,,,,,510932000.0,360350000.0,,,502880000.0,926931000.0,360350000.0,,,,,,,0.0,,,1850441000.0,,,,59962000.0,35972000.0,-69259000.0,-292009000.0,,18991000.0,,0.0,-2917688000.0,1653964000.0,,,,,3505000.0,,,,1098222000.0,,,,,,,376818000.0,,-191850000.0,,,298048000.0,,185700000.0,0.58,,,1791330000.0,565050000.0,,,,,,,,,,307559000.0,,11850409000.0,,3039935000.0,6851675000.0,,,,,,19640000.0,,,98016000.0,1537208000.0,1537208000.0,616172000.0,,1729058000.0,,,3105000.0,,550076000.0,133049000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096502400,-6986000.0,,2967168000.0,,,,0.55,,602565000.0,,,,,3854666000.0,-103705000.0,1032337000.0,,,330051000.0,930283000.0,,-73572000.0,,,,4416572000.0,,2007133000.0,,,4769613000.0,,,,,-943014000.0,,,110205000.0,,,,,,512238000.0,7687073000.0,,-53092000.0,,1934831000.0,,607932000.0,,5299000.0,1983649000.0,914104000.0,,,7543307000.0,,-40768000.0,924004000.0,,,,,,,520099000.0,330051000.0,,,509482000.0,923529000.0,330051000.0,,,,,,,0.0,,,1847533000.0,,,,97067000.0,18505000.0,-68088000.0,-959654000.0,,18512000.0,,0.0,-2961690000.0,1693638000.0,,,,,6325000.0,,,,1142532000.0,,,,,,,452545000.0,,-606925000.0,,,455891000.0,,170000000.0,0.545,,,1807923000.0,500051000.0,,,,,,,,,,384457000.0,,11397973000.0,,3075911000.0,6981401000.0,,,,,,18837000.0,,,90327000.0,930283000.0,930283000.0,602780000.0,,1537208000.0,,,3111000.0,,540071000.0,135619000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104451200,-28762000.0,,3051637000.0,0.0,1339605000.0,,,667390000.0,632639000.0,959380000.0,203523000.0,,,3724324000.0,-230844000.0,1075368000.0,,7591246000.0,358097000.0,667390000.0,,-83033000.0,143214000.0,,1726634000.0,4322198000.0,2083566000.0,1850971000.0,,413415000.0,4937112000.0,,-3060237000.0,,3929000.0,-527682000.0,1873353000.0,,-251963000.0,-1729806000.0,-208992000.0,,4322198000.0,3724324000.0,535197000.0,7963518000.0,,202518000.0,,1976269000.0,1338694000.0,,,-9355000.0,2054624000.0,959380000.0,2.215,,7627610000.0,7963518000.0,-75513000.0,921098000.0,79108000.0,2054624000.0,1249471000.0,1684483000.0,1338694000.0,-304581000.0,540171000.0,359179000.0,7029736000.0,,528742000.0,952255000.0,358097000.0,2024445000.0,,659800000.0,9935000.0,0.0,11351934000.0,0.0,7627610000.0,921098000.0,1873353000.0,1850971000.0,-177052000.0,385797000.0,203523000.0,10079000.0,-84700000.0,-500030000.0,1281156000.0,15849000.0,,0.0,-3060237000.0,1726634000.0,,85412000.0,,3114000.0,-5469000.0,,,,1281156000.0,609883371.0,1876875000.0,667390000.0,1532031000.0,3193055000.0,4140179000.0,382968000.0,2.195,-262893000.0,2442410000.0,,84257000.0,604376524.0,154700000.0,,,,1876875000.0,513879000.0,84257000.0,4937112000.0,,,-1017093000.0,8173000.0,1999405000.0,69234000.0,,298268000.0,,11351934000.0,952255000.0,3193055000.0,7029736000.0,12026000.0,2056613000.0,,-282560000.0,-811327000.0,28123000.0,11731425000.0,-64442000.0,97442000.0,667390000.0,667390000.0,,603811000.0,930283000.0,667390000.0,-1827792000.0,3114000.0,,603811000.0,413415000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112227200,-70669000.0,,3074291000.0,,,,0.535,,576515000.0,,,,,4297222000.0,-288879000.0,1051954000.0,,,312306000.0,1052941000.0,,-81653000.0,,,,4856242000.0,,2371318000.0,,,4947279000.0,,,,1000.0,-189732000.0,,,-195395000.0,,,,,,477889000.0,8194678000.0,,88295000.0,,2022337000.0,,587200000.0,,7016000.0,2132492000.0,890264000.0,,,7708693000.0,,-57517000.0,967857000.0,,,,,,,574065000.0,312306000.0,,,548075000.0,958047000.0,312306000.0,,,,,,,0.0,,,1925904000.0,,,,785985000.0,12334000.0,-64028000.0,371701000.0,,18727000.0,,0.0,-3072058000.0,1822885000.0,,,,,3444000.0,,,,1361403000.0,,,,,,,302951000.0,,385551000.0,,,94797000.0,,150300000.0,0.53,,,1875221000.0,462606000.0,,,,,,,,,,238923000.0,,12005915000.0,,3336226000.0,7149673000.0,,,,,,15392000.0,,,98626000.0,1052941000.0,1052941000.0,582788000.0,,667390000.0,,,3116000.0,,600272000.0,425157000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120089600,-2575000.0,,3295644000.0,,,,0.65,,656660000.0,,,,,4201914000.0,-79318000.0,1139042000.0,,,373782000.0,858679000.0,,-81146000.0,,,,4567116000.0,,2280382000.0,,,4859150000.0,,,,,-382954000.0,,,55922000.0,,,,,,566854000.0,8488550000.0,,-29927000.0,,2156602000.0,,580030000.0,,-1052000.0,2134215000.0,946668000.0,,,7427201000.0,,49014000.0,967208000.0,,,,,,,572188000.0,373782000.0,,,556975000.0,954324000.0,373782000.0,,,,,,,0.0,,,1921532000.0,,,,696788000.0,2669000.0,-80681000.0,-548810000.0,,27352000.0,,0.0,-3036914000.0,1806497000.0,,,,,6880000.0,,,,1274538000.0,,,,,,,498324000.0,,-194262000.0,,,81122000.0,,172600000.0,0.645,,,1822236000.0,546382000.0,,,,,,,,,,417643000.0,,11629115000.0,,3312107000.0,7061999000.0,,,,,,12246000.0,,,89806000.0,858679000.0,858679000.0,575804000.0,,1052941000.0,,,3117000.0,,555804000.0,214564000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128038400,-18029000.0,,3257600000.0,,,,0.72,,713202000.0,,,,,3954081000.0,-182178000.0,1176328000.0,,,408202000.0,351345000.0,,-79909000.0,,,,4052825000.0,,2020401000.0,,,4904264000.0,,,,,-469112000.0,,,31623000.0,,,,,,619220000.0,8804369000.0,,59467000.0,,2081272000.0,,570018000.0,,-9230000.0,2168592000.0,975001000.0,,,7281126000.0,,65733000.0,965535000.0,,,,,,,557108000.0,408202000.0,,,541338000.0,968145000.0,408202000.0,,,,,,,0.0,,,1933680000.0,,,,378609000.0,3315000.0,-71316000.0,-864379000.0,,18243000.0,,0.0,-3078805000.0,1929661000.0,,,,,-775000.0,,,,1229667000.0,,,,,,,559297000.0,,-507334000.0,,,122894000.0,,192000000.0,0.715,,,1825459000.0,600202000.0,,,,,,,,,,487981000.0,,11235207000.0,,3377213000.0,7182382000.0,,,,,,18580000.0,,,93982000.0,351345000.0,351345000.0,565596000.0,,858679000.0,,,3117000.0,,543897000.0,204321000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135987200,-28967000.0,,3294257000.0,-7121000.0,1494869000.0,,,370417000.0,695901000.0,1013940000.0,252899000.0,,,3898748000.0,-234024000.0,1190587000.0,,8363881000.0,400579000.0,370417000.0,,-92384000.0,69745000.0,,1802722000.0,4111605000.0,2298707000.0,2000731000.0,,122012000.0,4851178000.0,,-3044069000.0,,-592000.0,0.0,1898017000.0,,50714000.0,-1041798000.0,-57136000.0,,4111605000.0,3898748000.0,595241000.0,9112328000.0,,-48090000.0,,2103670000.0,1494869000.0,,,3714000.0,2098276000.0,1013940000.0,2.62,,7546895000.0,9112328000.0,47189000.0,958321000.0,24563000.0,2098276000.0,1553434000.0,667390000.0,1494869000.0,-335092000.0,595346000.0,400579000.0,7334038000.0,,568477000.0,939696000.0,400579000.0,2214865000.0,,686700000.0,-1875000.0,0.0,11445643000.0,0.0,7546895000.0,958321000.0,1898017000.0,2000731000.0,104419000.0,383074000.0,252899000.0,6245000.0,-77077000.0,-224834000.0,1203063000.0,22676000.0,,-7121000.0,-3044069000.0,1802722000.0,,220082000.0,,3120000.0,-186000.0,,,,1203063000.0,574949615.0,1807109000.0,370417000.0,1846536000.0,3678938000.0,4557911000.0,485964000.0,2.6,19072000.0,2642278000.0,,173814000.0,570560687.0,171800000.0,,,,1807109000.0,572379000.0,173814000.0,4851178000.0,,,-296973000.0,448000.0,2181569000.0,86998000.0,,408887000.0,,11445643000.0,939696000.0,3678938000.0,7334038000.0,9363000.0,2259204000.0,,-293102000.0,-784399000.0,173864000.0,12921792000.0,-120240000.0,100660000.0,370417000.0,370417000.0,,560078000.0,351345000.0,370417000.0,-1266322000.0,3120000.0,,560078000.0,122012000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143763200,-2060000.0,,3297036000.0,,,,0.65,,649712000.0,,,,,3885350000.0,-230536000.0,1177362000.0,,,366530000.0,454470000.0,,-92620000.0,,,,4352100000.0,,1945899000.0,,,4955173000.0,,,,-1549000.0,,,,-97998000.0,,,,,,539968000.0,9385295000.0,,2341000.0,,2119674000.0,,567690000.0,3196492000.0,22757000.0,2191698000.0,936128000.0,,,8065172000.0,,-46046000.0,959977000.0,,,,,,,637394000.0,366530000.0,,,601421000.0,979474000.0,366530000.0,,,,,,,0.0,,,1939451000.0,,,,230757000.0,42007000.0,-68319000.0,-74583000.0,,18897000.0,,0.0,-3111966000.0,1791832000.0,,,,,-33000.0,,,,1279108000.0,,,,,,,388511000.0,,84053000.0,,,186852000.0,,164700000.0,0.645,,,1843207000.0,531230000.0,,,,,,,,,,320192000.0,,11950522000.0,,759549000.0,7598422000.0,,,,,,12270000.0,,,109744000.0,454470000.0,454470000.0,563874000.0,,370417000.0,,,3147000.0,,592162000.0,150430000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151625600,-1749000.0,,3579470000.0,,,,0.82,,761516000.0,,,,,3950069000.0,-148551000.0,1286649000.0,,,465854000.0,459186000.0,,-93563000.0,,,,4816258000.0,,1972128000.0,,,5156718000.0,,,,31549000.0,,,,-236262000.0,,,,,,659764000.0,9757485000.0,,41305000.0,,2292821000.0,,571954000.0,3224025000.0,2783000.0,2374172000.0,1025476000.0,,,8593917000.0,,-44795000.0,960145000.0,,,,,,,626885000.0,465854000.0,,,602221000.0,992352000.0,465854000.0,,,,,,,0.0,,,1977941000.0,,,,91713000.0,21000000.0,-76675000.0,-201951000.0,,19009000.0,,10552000.0,-3240686000.0,1814141000.0,25444000.0,,,,25699000.0,,,,1370047000.0,,,,,,,360920000.0,,4716000.0,,,185576000.0,,200600000.0,0.81,,,1916032000.0,666454000.0,,,,,,,,,,284245000.0,,12543986000.0,,773530000.0,7727728000.0,,,,,,6279000.0,,,101752000.0,459186000.0,459186000.0,567446000.0,,454470000.0,,,6303000.0,,669363000.0,267156000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159574400,-2059000.0,,3538014000.0,,,,0.79,,733282000.0,,,,,4539281000.0,-519539000.0,1245822000.0,,,446092000.0,617912000.0,,-93664000.0,,,,5091751000.0,,2443667000.0,,,5265212000.0,,,,5963000.0,,,,-10059000.0,,,,,,626866000.0,10084576000.0,,51879000.0,,2292192000.0,,570929000.0,3406848000.0,-10503000.0,2369654000.0,1076035000.0,,,8711188000.0,,-11729000.0,964302000.0,,,,,,,618956000.0,446092000.0,,,593719000.0,998209000.0,446092000.0,,,,,,,0.0,,,2095614000.0,,,,524626000.0,3410000.0,-77796000.0,100351000.0,,20804000.0,,6698000.0,-3286072000.0,1868416000.0,133103000.0,,,,35830000.0,,,,1444560000.0,,,,,,,573166000.0,,158726000.0,,,193538000.0,,195800000.0,0.78,,,1979140000.0,641892000.0,,,,,,,,,,495370000.0,,13250469000.0,,904314000.0,8158718000.0,,,,,,13778000.0,,,106416000.0,617912000.0,617912000.0,567637000.0,,459186000.0,,,6304000.0,,649468000.0,287619000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167523200,-19479000.0,,3640529000.0,13086000.0,1717746000.0,,,590207000.0,703537000.0,1014490000.0,462721000.0,,173036000.0,4862931000.0,-375789000.0,1267895000.0,,9077321000.0,439270000.0,590207000.0,,-118999000.0,167003000.0,,1365645000.0,5206405000.0,2573587000.0,2636584000.0,,446639000.0,5408846000.0,,-3355389000.0,,8055000.0,-198891000.0,2226347000.0,,131928000.0,-446876000.0,-212391000.0,,5206405000.0,4862931000.0,577543000.0,10406511000.0,,71478000.0,,2372634000.0,1717746000.0,,4025053000.0,-6249000.0,2471273000.0,1014490000.0,3.04,,9017508000.0,10406511000.0,42366000.0,955610000.0,78969000.0,2471273000.0,1765022000.0,370417000.0,1717746000.0,-398846000.0,690352000.0,439270000.0,8674034000.0,173036000.0,634887000.0,1011578000.0,439270000.0,2432248000.0,,727500000.0,44018000.0,119317000.0,13880439000.0,119317000.0,9017508000.0,955610000.0,2226347000.0,2636584000.0,-60204000.0,443906000.0,462721000.0,12552000.0,-78216000.0,-399043000.0,1482508000.0,26897000.0,,-4164000.0,-3355389000.0,1365645000.0,259159000.0,367365000.0,,6309000.0,7329000.0,,,,1482508000.0,570679734.0,2053457000.0,590207000.0,2066028000.0,1113634000.0,4977728000.0,743431000.0,3.01,-27705000.0,2848047000.0,259159000.0,278681000.0,565048026.0,166400000.0,,,,2053457000.0,605670000.0,278681000.0,5408846000.0,,,219790000.0,8788000.0,2445246000.0,85607000.0,,665215000.0,4025053000.0,13880439000.0,1011578000.0,1113634000.0,8674034000.0,79017000.0,2404141000.0,,-301006000.0,-1274415000.0,335038000.0,14055049000.0,-25347000.0,125994000.0,590207000.0,590207000.0,,707656000.0,617912000.0,590207000.0,-575226000.0,6309000.0,,707656000.0,446639000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175299200,-6197000.0,,3759041000.0,,,,0.72,,693825000.0,,,,,5216842000.0,-250929000.0,1310012000.0,,,402435000.0,574575000.0,,-117337000.0,,,,5504463000.0,,2756634000.0,,,5449570000.0,,,,-50000.0,-219873000.0,,,-56760000.0,,,,,,568648000.0,8828246000.0,,-32661000.0,,2449029000.0,,563280000.0,4103324000.0,91000.0,2681515000.0,1122986000.0,,,9156765000.0,,-67076000.0,956290000.0,,,,,,,741364000.0,402435000.0,,,701185000.0,1211302000.0,402435000.0,,,,,,,0.0,,,2460208000.0,,,,577141000.0,51003000.0,-85291000.0,-191001000.0,,24402000.0,,5991000.0,-3379061000.0,1341686000.0,292616000.0,,,,24435000.0,,,,1601705000.0,,,,,,,422819000.0,,-15632000.0,,,255361000.0,,168400000.0,0.71,,,2070509000.0,570835000.0,,,,,,,,,,337528000.0,,14373607000.0,,1180230000.0,8869144000.0,,,,,,13087000.0,,,125177000.0,574575000.0,574575000.0,559001000.0,,590207000.0,,,5604000.0,,801146000.0,434249000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183161600,-1341000.0,,4159689000.0,,,,0.91,,828256000.0,,,,,5247944000.0,-172082000.0,1484174000.0,,,505606000.0,481508000.0,,-116911000.0,,,,5654283000.0,,2820152000.0,,,5580810000.0,,,,12664000.0,-260000000.0,,,-72826000.0,,,,,,698677000.0,9217978000.0,,3938000.0,,2675515000.0,,561244000.0,4183793000.0,-159000.0,2882698000.0,1192528000.0,,,9388456000.0,,-5690000.0,956578000.0,,,,,,,785497000.0,505606000.0,,,745718000.0,1185546000.0,505606000.0,,,,,,,0.0,,,2427792000.0,,,,528096000.0,26098000.0,-89038000.0,-473211000.0,,25606000.0,,-36105000.0,-3463982000.0,1323198000.0,285668000.0,,,,44135000.0,,,,1612380000.0,,,,,,,531638000.0,,-93067000.0,,,293545000.0,,211600000.0,0.9,,,2116828000.0,717206000.0,,,,,,,,,,442600000.0,,14636400000.0,,1225320000.0,8982117000.0,,,,,,11785000.0,,,129579000.0,481508000.0,481508000.0,556793000.0,,574575000.0,,,5612000.0,,805983000.0,537831000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191110400,-563000.0,,4093803000.0,,,,0.89,,824335000.0,,,,,5495701000.0,-240599000.0,1451059000.0,,,491088000.0,602104000.0,,-115874000.0,,,,5702414000.0,,2406016000.0,,,5654792000.0,,,,9575000.0,-519038000.0,,,92833000.0,,,,,,696295000.0,9556758000.0,,31461000.0,,2642744000.0,,554255000.0,4326929000.0,-6791000.0,2842414000.0,1248136000.0,,,9386485000.0,,17357000.0,1573074000.0,,,,,,,754764000.0,491088000.0,,,715662000.0,1192279000.0,491088000.0,,,,,,,0.0,,,3089685000.0,,,,101467000.0,22756000.0,-80298000.0,-385301000.0,,25824000.0,,44024000.0,-3534221000.0,1347903000.0,324332000.0,,,,19017000.0,,,,1607759000.0,,,,,,,736441000.0,,120596000.0,,,277345000.0,,198400000.0,0.89,,,2120571000.0,689488000.0,,,,,,,,,,656143000.0,,14882186000.0,,1267465000.0,9179772000.0,,,,,,25805000.0,,,128040000.0,602104000.0,602104000.0,549561000.0,,481508000.0,,,5620000.0,,779068000.0,640098000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
