date,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,quarterlyOtherNonCurrentAssets,trailingInvestingCashFlow,annualLongTermDebt,trailingCashDividendsPaid,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,trailingPretaxIncome,quarterlyResearchAndDevelopment,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,trailingNetIncome,trailingPurchaseOfBusiness,annualStockholdersEquity,quarterlyAccountsReceivable,annualCurrentLiabilities,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyCurrentAccruedExpenses,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,annualInventory,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,trailingChangeInWorkingCapital,annualGoodwill,annualCapitalStock,annualSaleOfInvestment,annualStockBasedCompensation,annualCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyCashDividendsPaid,annualOperatingIncome,annualNetPPE,trailingGrossProfit,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,annualTotalRevenue,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,quarterlyDilutedEPS,quarterlyDilutedAverageShares,annualEbitda,annualBasicEPS,quarterlyCapitalStock,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualEndCashPosition,trailingTotalRevenue,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingEndCashPosition,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,annualNetOtherInvestingChanges,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualIncomeTaxPayable,trailingOperatingIncome,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingOperatingExpense,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,trailingCapitalExpenditure,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,trailingDeferredIncomeTax,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingInterestExpense,trailingNetIncomeContinuousOperations,annualCurrentAssets,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyChangeInWorkingCapital,annualDilutedEPS,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualBasicAverageShares,trailingNetOtherFinancingCharges,quarterlyEbitda,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualInterestExpense,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingResearchAndDevelopment,quarterlyGrossProfit,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyCurrentLiabilities,trailingFreeCashFlow,annualTotalNonCurrentAssets,quarterlyOperatingExpense,quarterlyCurrentAssets,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDeferredRevenue,annualGrossProfit,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInInventory,quarterlyTotalRevenue,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,trailingTaxProvision,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualCurrentDeferredRevenue,trailingOtherNonCashItems,annualCashDividendsPaid,quarterlyBasicEPS,annualPurchaseOfBusiness,annualBeginningCashPosition,annualCostOfRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,trailingChangeInInventory,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyInvestmentsAndAdvances,trailingBasicEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInAccountPayable,annualInvestmentsAndAdvances
2002-12-31,508479000.0,87152000.0,42476000.0,,104169000.0,-83000.0,101034000.0,48534000.0,186390000.0,,451341000.0,,,455987000.0,,38188000.0,10144000.0,3647062000.0,,,2033323000.0,429740000.0,1103720000.0,,323470000.0,-1199000.0,332804000.0,,56376000.0,10303000.0,332804000.0,536430000.0,,819411000.0,451341000.0,10144000.0,429740000.0,,,,169952000.0,339105000.0,,25335000.0,-38510000.0,73429000.0,,207599000.0,272908000.0,,536430000.0,875468000.0,1416205000.0,14177000.0,2086355000.0,339038000.0,102892000.0,510019000.0,,875468000.0,111994000.0,,,263975000.0,1.84,169952000.0,-592732000.0,238033000.0,,339067000.0,,,,,,8357000.0,,553349000.0,113786000.0,484480000.0,339038000.0,3000.0,287986000.0,1613739000.0,89140000.0,,,,48534000.0,1875503000.0,87152000.0,1416205000.0,3647062000.0,553349000.0,,,186390000.0,23770000.0,-38510000.0,719777000.0,-41464000.0,,177607000.0,,-280441000.0,564656000.0,,-51212000.0,,60041000.0,-334152000.0,,,1771559000.0,54490000.0,111994000.0,-26628000.0,1.73,29953000.0,,,2970000.0,309730000.0,455987000.0,168572000.0,,74218000.0,-107091000.0,,2033323000.0,33867000.0,,40916000.0,,16508000.0,,245275000.0,123407000.0,,339067000.0,,1103720000.0,,1875503000.0,185234000.0,1771559000.0,155121000.0,,54490000.0,51259000.0,927376000.0,147046000.0,-64670000.0,92987000.0,1613739000.0,17694000.0,819411000.0,272908000.0,,,,60170000.0,510019000.0,21470000.0,568745000.0,,195330000.0,,186611000.0,-280441000.0,-132421000.0,-15029000.0,51259000.0,,,,,305200000.0,1158979000.0,309730000.0,51680000.0,484480000.0,,,,,,,,,,,,,,,
2003-03-31,,36427000.0,31391000.0,162844000.0,11931000.0,,-89956000.0,0.0,158853000.0,,,,,409676000.0,,37321000.0,,,,,,412411000.0,,,276367000.0,-2982000.0,342246000.0,,,10540000.0,,379100000.0,,,435863000.0,61357000.0,,,,,,,,,,,,,,,,,,14034000.0,,249111000.0,,,,628211000.0,,0.22,165614000.0,,,170899000.0,,339067000.0,,,,,,,,6904000.0,,,,246086000.0,,0.0,,1328525000.0,-656000.0,,,,,1850805000.0,36427000.0,1418926000.0,3406574000.0,563324000.0,,,,,-10827000.0,,-46102000.0,,184636000.0,,,,,,,47398000.0,,,,,94717000.0,105510000.0,-29465000.0,,1627000.0,,,,,,,,61432000.0,14000.0,,2078049000.0,,,,,-6590000.0,,223838000.0,172934000.0,,249111000.0,,831305000.0,,,176440000.0,1555769000.0,,,,70033000.0,,139119000.0,,,,13806000.0,855838000.0,273026000.0,,,,45197000.0,497220000.0,,500205000.0,,,,,-290298000.0,-273982000.0,-12587000.0,,,,0.22,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,53139000.0,53139000.0,162048000.0,54134000.0,,15331000.0,0.0,123108000.0,,,,,75390000.0,,37132000.0,,,,,,405598000.0,,,283260000.0,5679000.0,343276000.0,336342000.0,,11797000.0,,281918000.0,,,226592000.0,65823000.0,,,,,,,,,,,,,,,,,,15020000.0,,264442000.0,,,,546360000.0,,0.32,172459000.0,,,171881000.0,,249111000.0,,,,,,,,5433000.0,,,,228786000.0,,35000.0,,1092773000.0,44482000.0,,,,,1840846000.0,53139000.0,1444054000.0,3279871000.0,571513000.0,,,,,46703000.0,,-28011000.0,,117796000.0,,,,,,,53154000.0,,,,,57703000.0,93863000.0,1632000.0,,-8024000.0,,,,,,,,68174000.0,68465000.0,,2187098000.0,,,,,11423000.0,,233145000.0,180865000.0,,264442000.0,,800358000.0,,,179991000.0,1439025000.0,,,,65977000.0,,142859000.0,,,,7338000.0,908977000.0,273684000.0,,,,60477000.0,292415000.0,,516405000.0,,,,,-297829000.0,-231681000.0,-9652000.0,,,,0.33,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,48515000.0,38997000.0,162531000.0,36745000.0,,-56896000.0,5105000.0,116693000.0,,,,,68048000.0,,34900000.0,,,,,,423945000.0,,,271213000.0,-3627000.0,338439000.0,333499000.0,,13119000.0,,185840000.0,,,218843000.0,69118000.0,,,,,,,,,,,,,,,,,,14532000.0,,207546000.0,,,,393386000.0,,0.29,169155000.0,,,173067000.0,,264442000.0,,,,,,,,3551000.0,,,,36165000.0,,-73000.0,,887316000.0,27535000.0,,,,,1825036000.0,48515000.0,1440986000.0,3122786000.0,570603000.0,,,,,43340000.0,,-10022000.0,,108298000.0,,,,,,,56654000.0,,,,,63066000.0,94054000.0,-19463000.0,,9034000.0,,,,,,,,71186000.0,-1505000.0,,2235470000.0,,,,,3954000.0,,225903000.0,99241000.0,,207546000.0,,594250000.0,,,169249000.0,1297750000.0,,,,62484000.0,,134349000.0,,,,13388000.0,957492000.0,267357000.0,,,,52385000.0,293066000.0,,497116000.0,,,,,-303246000.0,-188430000.0,-9210000.0,,,,0.3,,,,,,,,,,,,,,,,,,,,,
2003-12-31,378790000.0,61928000.0,49170000.0,,113909000.0,-179000.0,96366000.0,80272000.0,135834000.0,,229509000.0,,,274880000.0,,37041000.0,11589000.0,3388969000.0,,,2382806000.0,460926000.0,684793000.0,,318280000.0,-13920000.0,343758000.0,184502000.0,58548000.0,39593000.0,343758000.0,114326000.0,,1019420000.0,229509000.0,11589000.0,460926000.0,,,,175480000.0,467832000.0,,75049000.0,81494000.0,-14850000.0,,233483000.0,300702000.0,,114326000.0,418238000.0,1557177000.0,14962000.0,2097135000.0,303912000.0,216719000.0,321370000.0,,418238000.0,114206000.0,,,292031000.0,1.23,175480000.0,-661898000.0,207546000.0,,303912000.0,,,,,,,,605691000.0,-7712000.0,45981000.0,303912000.0,-376929000.0,218633000.0,1006163000.0,99222000.0,,,,80272000.0,1993713000.0,61928000.0,1557177000.0,3388969000.0,605691000.0,,,135834000.0,-16123000.0,81494000.0,714532000.0,-4736000.0,,57102000.0,,-304989000.0,568138000.0,,-46136000.0,,76277000.0,-88871000.0,,,1395256000.0,59167000.0,114206000.0,72046000.0,1.2,-18760000.0,,184502000.0,-376967000.0,200009000.0,274880000.0,162713000.0,,91239000.0,-74686000.0,,2382806000.0,-35155000.0,,,,19502000.0,,265129000.0,-74250000.0,,303912000.0,,684793000.0,,1993713000.0,188852000.0,1395256000.0,146394000.0,,59167000.0,65224000.0,948015000.0,151811000.0,24750000.0,45936000.0,1006163000.0,11404000.0,1019420000.0,300702000.0,,,,60574000.0,321370000.0,28289000.0,583409000.0,,172697000.0,,170730000.0,-304989000.0,32195000.0,-14687000.0,65224000.0,,,,,339067000.0,1149120000.0,200009000.0,170583000.0,45981000.0,,,,,,,,,,,,,,,
2004-03-31,,43122000.0,43122000.0,165206000.0,46518000.0,,49082000.0,83778000.0,69289000.0,,,,,47244000.0,,39822000.0,,,,,,458128000.0,,,317418000.0,-971000.0,364238000.0,390248000.0,,21088000.0,,91063000.0,,,232799000.0,24694000.0,,,,,,,,,,,,,,,,,,17513000.0,,352994000.0,,,,444057000.0,,0.26,169996000.0,,,177074000.0,,303912000.0,,,,,,,,,,,,40189000.0,,25000.0,,1027644000.0,35400000.0,,,,,2001830000.0,43122000.0,1640949000.0,3453507000.0,608622000.0,,,,,90705000.0,,-34285000.0,,24758000.0,,,,,,,61051000.0,,,,,70013000.0,132845000.0,-13355000.0,,-95000.0,,,,,,,,78564000.0,-1863000.0,,2425863000.0,,,,,-21350000.0,,264584000.0,16184000.0,,352994000.0,,686373000.0,,,203533000.0,1451677000.0,,,,75847000.0,,163711000.0,,,,16958000.0,1062542000.0,291592000.0,,,,60080000.0,341271000.0,,582002000.0,,,,,-317030000.0,-14008000.0,-11118000.0,,,,0.26,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,91080000.0,50579000.0,165571000.0,58485000.0,,-46377000.0,84740000.0,351942000.0,,,,,84935000.0,,32592000.0,,,,,,414368000.0,,,286424000.0,10880000.0,323872000.0,387944000.0,,19827000.0,,65168000.0,,,224543000.0,36052000.0,,,,,,,,,,,,,,,,,,13597000.0,,306617000.0,,,,371785000.0,,0.54,170521000.0,,,178497000.0,,352994000.0,,,,,,,,2694000.0,,,,35061000.0,,-7000.0,,1041532000.0,47532000.0,,,,,2082564000.0,91080000.0,1484414000.0,3495932000.0,480423000.0,,,,,67334000.0,,-47690000.0,,17062000.0,,,,,,,59785000.0,,,,,183399000.0,119815000.0,-5872000.0,,1134000.0,,,,,,,,73382000.0,659000.0,,2454400000.0,,,,,-4327000.0,,238885000.0,-68051000.0,,306617000.0,,696197000.0,,,179100000.0,1413368000.0,,,,68442000.0,,146508000.0,,,,19058000.0,1153622000.0,246208000.0,,,,69637000.0,345335000.0,,525309000.0,,,,,-234215000.0,-36888000.0,-10953000.0,,,,0.55,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,106536000.0,42641000.0,161514000.0,70636000.0,,29047000.0,77481000.0,100922000.0,,,,,72652000.0,,32874000.0,,,,,,429388000.0,,,291360000.0,-2346000.0,331144000.0,349092000.0,,6240000.0,,90233000.0,,,228438000.0,405000.0,,,,,,,,,,,,,,,,,,16283000.0,,335664000.0,,,,425897000.0,,0.65,165570000.0,,,178896000.0,,306617000.0,,,,,,,,2677000.0,,,,15378000.0,,0.0,,938157000.0,60059000.0,,,,,2001713000.0,106536000.0,1654278000.0,3367505000.0,485369000.0,,,,,68627000.0,,-149555000.0,,2399000.0,,,,,,,64656000.0,,,,,67482000.0,121240000.0,895000.0,,5714000.0,,,,,,,,80939000.0,-76000.0,,2429348000.0,,,,,-6608000.0,,250955000.0,107870000.0,,335664000.0,,631833000.0,,,186299000.0,1365792000.0,,,,73471000.0,,153425000.0,,,,19451000.0,1260158000.0,246513000.0,,,,62092000.0,306324000.0,,542315000.0,,,,,-238856000.0,-148676000.0,-10577000.0,,,,0.66,,,,,,,,,,,,,,,,,,,,,
2004-12-31,34153000.0,121099000.0,85482000.0,,88871000.0,-611095000.0,99361000.0,91164000.0,174428000.0,,226070000.0,,,42552000.0,,34945000.0,15213000.0,3576725000.0,,,2665550000.0,469553000.0,578728000.0,,329560000.0,-2909000.0,336711000.0,348710000.0,66141000.0,10481000.0,336711000.0,185369000.0,,1381257000.0,226070000.0,15213000.0,469553000.0,,,,179819000.0,664812000.0,,57636000.0,158805000.0,5878000.0,,253341000.0,261041000.0,,185369000.0,512255000.0,1671602000.0,18748000.0,2205995000.0,326886000.0,264510000.0,332447000.0,,512255000.0,94671000.0,,,319482000.0,2.22,179819000.0,-183668000.0,335664000.0,,326886000.0,,,-599900000.0,,,,,499929000.0,-3907000.0,15017000.0,326886000.0,-566000.0,259219000.0,911175000.0,71534000.0,,,,91164000.0,2107071000.0,121099000.0,1671602000.0,3576725000.0,499929000.0,,,174428000.0,3004000.0,158805000.0,761138000.0,,,620593000.0,,-238888000.0,626458000.0,,-49985000.0,,72868000.0,,,,1469654000.0,58206000.0,94671000.0,-11475000.0,2.17,-3749000.0,,348710000.0,-548000.0,361837000.0,42552000.0,163133000.0,,91616000.0,-2627000.0,,2665550000.0,131113000.0,,,,10820000.0,,283779000.0,-21850000.0,,326886000.0,,578728000.0,,2107071000.0,210911000.0,1469654000.0,134680000.0,,58206000.0,77778000.0,1014479000.0,175966000.0,-29807000.0,40852000.0,911175000.0,-13468000.0,1381257000.0,261041000.0,,,,72014000.0,332447000.0,-21465000.0,613339000.0,,218367000.0,,167641000.0,-238888000.0,15904000.0,-17337000.0,77778000.0,,,,,195773000.0,1191516000.0,361837000.0,214525000.0,15017000.0,,,,,,,,,,,,,,,
2005-03-31,,48856000.0,45583000.0,160957000.0,30282000.0,,24674000.0,104270000.0,159171000.0,,,,,41173000.0,,36328000.0,,,,,,458558000.0,,,299974000.0,3394000.0,345605000.0,277526000.0,,4595000.0,,177043000.0,,,210915000.0,14066000.0,,,,,,,,,,,,,,,,,,17566000.0,,351560000.0,,,,528603000.0,,0.28,164730000.0,,,180433000.0,,326886000.0,,,,,-127425000.0,,,3155000.0,,,,15500000.0,,-55000.0,,877770000.0,22963000.0,,,,,2068845000.0,48856000.0,1671644000.0,3554463000.0,471814000.0,,,,,111319000.0,,,,160554000.0,,,,,,,59405000.0,,,,,61294000.0,123692000.0,-30491000.0,,327000.0,,,,,,,,76971000.0,-618000.0,,2676693000.0,,,,,-15272000.0,,259234000.0,5082000.0,,351560000.0,,548519000.0,,,199829000.0,1485618000.0,,26000.0,,90628000.0,,163501000.0,,,,17397000.0,1430113000.0,238030000.0,,,,62980000.0,329251000.0,,559208000.0,,,,,-233784000.0,3268000.0,-7319000.0,,,,0.28,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,60223000.0,56760000.0,161255000.0,58697000.0,,-191816000.0,100815000.0,164300000.0,,,,,37394000.0,,39432000.0,,,,,,512648000.0,,,366166000.0,27984000.0,399699000.0,296539000.0,,4126000.0,,11061000.0,,,472937000.0,80023000.0,,,,,,,,,,,,,,,,,,29869000.0,,159744000.0,,,,170805000.0,,0.37,164658000.0,,,180671000.0,,351560000.0,,,,,-21025000.0,,,7287000.0,,,,228259000.0,,-1963000.0,,1441320000.0,49575000.0,,,,,2896779000.0,60223000.0,2437959000.0,4134374000.0,534081000.0,,,,,61363000.0,,,,189309000.0,,,,,,,55340000.0,,,,,59690000.0,138029000.0,-9960000.0,,-1765000.0,,,,,,,,85209000.0,-701000.0,,2693054000.0,,,,,72000.0,,287455000.0,-715830000.0,,159744000.0,,787545000.0,,,232115000.0,1237595000.0,,,,87324000.0,,192593000.0,,,,21958000.0,1490336000.0,294520000.0,,,,78718000.0,653775000.0,,653621000.0,,,,,-239561000.0,469892000.0,-9122000.0,,,,0.37,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,57734000.0,40597000.0,161794000.0,55885000.0,,33715000.0,107544000.0,178543000.0,,,,,36962000.0,,38784000.0,,,,,,521381000.0,,,373712000.0,-7124000.0,395559000.0,304868000.0,,13018000.0,,8690000.0,,,472096000.0,74077000.0,,,,,,,,,,,,,,,,,,37909000.0,,193459000.0,,,,202149000.0,,0.35,165635000.0,,,181509000.0,,159744000.0,,,,,-50000.0,,,8307000.0,,,,167415000.0,,-302000.0,,1384633000.0,45201000.0,,,,,2884019000.0,57734000.0,2417264000.0,4145845000.0,531501000.0,,,,,54303000.0,,,,2463000.0,,,,,,,72592000.0,,,,,87062000.0,138900000.0,-23266000.0,,-1759000.0,,,,,,,,110501000.0,1358000.0,,2761212000.0,,,,,-295000.0,,305699000.0,28781000.0,,193459000.0,,730916000.0,,,233107000.0,1261826000.0,,,,82771000.0,,194323000.0,,,,18762000.0,1548070000.0,288212000.0,,,,59359000.0,653717000.0,,679411000.0,,,,,-243289000.0,-51035000.0,-10684000.0,,,,0.36,,,,,,,,,,,,,,,,,,,,,
2005-12-31,-753480000.0,56405000.0,55361000.0,,126049000.0,-231900000.0,20867000.0,132950000.0,200080000.0,,468630000.0,,,73420000.0,,38231000.0,65015000.0,4251569000.0,,,2793312000.0,565564000.0,791662000.0,,398227000.0,-3597000.0,359392000.0,349038000.0,123272000.0,5452000.0,359392000.0,80661000.0,,1604475000.0,468630000.0,65015000.0,565564000.0,,,,181817000.0,369818000.0,,27191000.0,23345000.0,20657000.0,,280387000.0,280654000.0,,80661000.0,294987000.0,2416935000.0,37928000.0,2633027000.0,214326000.0,270913000.0,666595000.0,,294987000.0,153475000.0,,,403659000.0,1.38,181817000.0,390860000.0,193459000.0,,214326000.0,,,-83400000.0,,,7966000.0,,515385000.0,-2058000.0,130137000.0,214326000.0,302000.0,285898000.0,1458257000.0,109629000.0,,,,132950000.0,2897669000.0,56405000.0,2416935000.0,4251569000.0,515385000.0,,,200080000.0,-5417000.0,23345000.0,914561000.0,,,17492000.0,,-234731000.0,761786000.0,,-43545000.0,,92960000.0,,,,1353900000.0,54371000.0,153475000.0,32926000.0,1.36,-2220000.0,,349038000.0,-2018000.0,223218000.0,73420000.0,161587000.0,,130888000.0,-2097000.0,,2793312000.0,-112560000.0,,26715000.0,,21753000.0,,342560000.0,-71513000.0,,214326000.0,,791662000.0,,2897669000.0,249600000.0,1353900000.0,152775000.0,,54371000.0,85592000.0,1194948000.0,211369000.0,-30791000.0,87597000.0,1458257000.0,29480000.0,1604475000.0,280654000.0,,,,84841000.0,666595000.0,6258000.0,740787000.0,,198301000.0,,165334000.0,-234731000.0,-31265000.0,-16420000.0,85592000.0,,,,,326886000.0,1438079000.0,223218000.0,227368000.0,130137000.0,,,,,,,,,,,,,,,
2006-03-31,,46906000.0,43619000.0,163044000.0,31878000.0,,16466000.0,136806000.0,203954000.0,,,,,69490000.0,,38737000.0,,,,,,542929000.0,,1950988000.0,371663000.0,-3110000.0,381502000.0,302942000.0,,16541000.0,,79761000.0,,,469210000.0,44023000.0,,,,,,,,,,,,,,,,,,37320000.0,,230792000.0,,,,310553000.0,,0.28,166982000.0,,,182867000.0,,214326000.0,,,,,-34950000.0,,,7795000.0,,,,91247000.0,,4264000.0,,1366606000.0,18620000.0,,,,,2863516000.0,46906000.0,425468000.0,4240654000.0,526646000.0,,,,,31443000.0,,,,37006000.0,,,,,,,71439000.0,,,,,64205000.0,155604000.0,-61578000.0,,2756000.0,,,,,,,,108759000.0,9953000.0,,2874048000.0,,,,,-25043000.0,,312624000.0,4352000.0,,230792000.0,,716567000.0,,,241185000.0,1377138000.0,,6799000.0,,97284000.0,,202448000.0,,,,20447000.0,1651381000.0,283106000.0,,,,64066000.0,650039000.0,,684287000.0,,,,,-243540000.0,-20487000.0,-13258000.0,,,,0.29,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,47880000.0,48943000.0,161289000.0,66340000.0,,-41076000.0,144313000.0,216907000.0,,,,,39342000.0,,40620000.0,,,,,,544520000.0,,1990821000.0,388976000.0,-3622000.0,396160000.0,323524000.0,,5531000.0,,8267000.0,,,467462000.0,43468000.0,,,,,,,,,,,,,,,,,,39117000.0,,189716000.0,,,,197983000.0,,0.29,165523000.0,,,183155000.0,,230792000.0,,,,,-42900000.0,,,7934000.0,,,,171540000.0,,1287000.0,,1439197000.0,57798000.0,,,,,2895981000.0,47880000.0,405011000.0,4176203000.0,541852000.0,,,,,60838000.0,,,,114822000.0,,,,,,,76953000.0,,,,,61072000.0,147635000.0,-10273000.0,,-13459000.0,,,,,,,,116070000.0,-7300000.0,,2737006000.0,,,,,-3397000.0,,324492000.0,31309000.0,,189716000.0,,783954000.0,,,247539000.0,1280222000.0,,7234000.0,,101913000.0,,206919000.0,,,,19847000.0,1699261000.0,283242000.0,,,,68790000.0,655243000.0,,713468000.0,,,,,-258610000.0,-143227000.0,-8542000.0,,,,0.3,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,48833000.0,48833000.0,157705000.0,102023000.0,,-31752000.0,147905000.0,219691000.0,,,,,44160000.0,,38658000.0,,,,,,539839000.0,,2013985000.0,388077000.0,-4468000.0,407472000.0,359393000.0,,4310000.0,,14679000.0,,,469886000.0,42582000.0,,,,,,,,,,,,,,,,,,39825000.0,,157964000.0,,,,172643000.0,,0.3,162161000.0,,,163361000.0,,189716000.0,,,,,-6129000.0,,,9278000.0,,,,68658000.0,,936000.0,,1383196000.0,92009000.0,,,,,2919662000.0,48833000.0,405470000.0,4198238000.0,544180000.0,,,,,77535000.0,,0.0,,1126000.0,,,,,,,80289000.0,,,,,78501000.0,154546000.0,22868000.0,,-17840000.0,,,,,,,,120114000.0,-2362000.0,,2815042000.0,,,,,-2587000.0,,336885000.0,-38598000.0,,157964000.0,,722823000.0,,,256596000.0,1278576000.0,,7696000.0,,96066000.0,,217938000.0,,,,20535000.0,1748094000.0,280516000.0,,,,69368000.0,660373000.0,,724962000.0,,,,,-263664000.0,-98334000.0,-10014000.0,,,,0.31,,,,,,,,,,,,,,,,,,,,,
2006-12-31,283447000.0,25316000.0,24921000.0,,205413000.0,-87821000.0,509470000.0,459906000.0,309421000.0,,2180705000.0,,174485000.0,52148000.0,,52169000.0,2557479000.0,21262238000.0,,,13911827000.0,1392743000.0,2152321000.0,8524989000.0,1074841000.0,-31590000.0,1164465000.0,864741000.0,240773000.0,153951000.0,1164465000.0,23762000.0,,1773410000.0,2180705000.0,2557479000.0,1392743000.0,,,8524989000.0,424240000.0,159891000.0,,180333000.0,150158000.0,-42790000.0,,287671000.0,1256727000.0,,23762000.0,691196000.0,7511565000.0,124511000.0,3791617000.0,667434000.0,405654000.0,5198090000.0,,691196000.0,630815000.0,,,528444000.0,0.86,424240000.0,-260096000.0,157964000.0,,667434000.0,,,-3842000.0,,,26923000.0,,1532995000.0,41062000.0,483298000.0,667434000.0,10895000.0,209370000.0,7350411000.0,160430000.0,,,,459906000.0,17602702000.0,25316000.0,7511565000.0,21262238000.0,1532995000.0,,,309421000.0,-73627000.0,150158000.0,1280389000.0,-71999000.0,,6937000.0,,-276268000.0,1110205000.0,,-76797000.0,,58990000.0,-300000000.0,,,3659536000.0,201960000.0,630815000.0,-50744000.0,0.84,-45084000.0,,864741000.0,17382000.0,168935000.0,52148000.0,196057000.0,,183501000.0,40771000.0,,13911827000.0,453108000.0,,51930000.0,,38887000.0,,594059000.0,286384000.0,,667434000.0,,2152321000.0,,17602702000.0,535069000.0,3659536000.0,170184000.0,152756000.0,201960000.0,121319000.0,1568060000.0,482900000.0,-99727000.0,43054000.0,7350411000.0,-17775000.0,1773410000.0,1256727000.0,,,,7146000.0,5198090000.0,7860000.0,1668900000.0,,166316000.0,,203672000.0,-276268000.0,1952000.0,-44983000.0,121319000.0,,,,,214326000.0,2223557000.0,168935000.0,328857000.0,483298000.0,,,,,,,,,,,,,,,
